D4 D8 0 -4 93 78 171 78
E R 0 -1 124 78 218 94
R Y 0 -2 78 78 562 484
Y T 0 1 78 62 218 140
T H -1 -1 62 62 172 110
H I 1 -2 62 141 202 140
I N -2 2 141 125 78 -63
N G 1 1 125 109 94 -31
G Space -2 1 109 78 172 63
Space W 3 2 78 94 8595 8517
W A -1 1 94 93 219 125
A S 0 -1 93 94 171 78
S Space -2 -2 94 93 94 0
Space A 2 3 93 78 187 94
A L 0 -8 78 78 343 265
L L 0 0 78 63 156 78
L Space -2 5 63 93 141 78
Space S 2 2 93 78 124 31
S E 1 -1 78 78 172 94
E T 0 -2 78 62 125 47
T Space -3 1 62 47 249 187
Space F 2 0 47 78 1576 1529
F O 1 -5 78 78 125 47
O R 0 5 78 78 125 47
R Space -3 0 78 78 62 -16
Space M 1 -3 78 63 187 109
M E 2 4 63 78 109 46
E Space -3 -1 78 62 94 16
Space T 3 -1 62 78 1856 1794
T O 0 -4 78 78 125 47
O Space -3 5 78 94 187 109
Space B 1 -1 94 78 172 78
B E 2 2 78 78 109 31
E Space -3 -1 78 93 94 16
Space A 2 3 93 93 203 110
A D 0 -2 93 62 218 125
D O 1 -6 62 78 140 78
O P 0 -1 78 93 219 141
P T 0 5 93 47 156 63
T E 0 2 47 78 468 421
E D -1 0 78 47 234 156
D Space -2 -1 47 78 780 733
Space A 2 3 78 94 296 218
A T 1 -4 94 78 141 47
T Space -3 1 78 109 265 187
Space B 1 -1 109 124 1295 1186
B I 2 -3 124 124 78 -46
I R 0 4 124 78 452 328
R T 0 -1 78 63 109 31
T Space -3 1 63 78 328 265
Space Back 4 -9 78 78 483 405
Back H -2 7 78 78 812 734
H Space -2 2 78 93 187 109
Space B 1 -1 93 140 234 141
B Y 2 -1 140 78 109 -31
Y Space -3 2 78 93 172 94
Space A 2 3 93 78 156 63
A Space -2 -3 78 78 93 15
Space L 2 -5 78 94 203 125
L A 0 8 94 78 452 358
A W 1 -1 78 78 203 125
W Y 0 -4 78 63 265 187
Y E 0 3 63 78 188 125
E R 0 -1 78 78 187 109
R Space -3 0 78 78 171 93
Space A 2 3 78 124 2294 2216
A N -1 -5 124 78 171 47
N D 1 3 78 63 156 78
D Space -2 -1 63 93 94 31
Space H 2 -2 93 78 281 188
H I 1 -2 78 62 234 156
I S -1 6 62 62 187 125
S Space -2 -2 62 78 156 94
Space W 3 2 78 156 390 312
W I 0 -6 156 78 125 -31
I F -1 4 78 93 234 156
F E 1 1 93 78 218 125
E OemPeriod -2 -6 78 78 140 62
OemPeriod Space -1 5 78 78 266 188
Space LShiftKey 1 4 78 250 1622 1544
LShiftKey E 2 -3 250 109 172 -78
E X -2 1 109 94 296 187
X C 0 -1 94 78 218 124
C P 2 -7 78 78 141 63
P E 0 7 78 47 156 78
E T 0 -2 47 78 218 171
T Space -3 1 78 78 234 156
Space T 3 -1 78 62 1607 1529
T H -1 -1 62 78 187 125
H A 0 5 78 78 109 31
A T 1 -4 78 78 125 47
T Space -3 1 78 93 250 172
Space W 3 2 93 94 1731 1638
W H -1 -4 94 62 110 16
H E 1 3 62 78 140 78
E N -2 -3 78 63 109 31
N Space -1 2 63 78 203 140
Space LShiftKey 1 4 78 266 686 608
LShiftKey I 2 -8 266 78 172 -94
I Space -3 4 78 110 218 140
Space P 3 -6 110 94 234 124
P O 0 1 94 78 203 109
O P 0 -1 78 78 203 125
P P 0 0 78 62 156 78
P E 0 7 62 62 125 63
E Space -3 -1 62 62 343 281
Space Back 4 -9 62 124 796 734
Back D -2 10 124 78 546 422
D Space -2 -1 78 78 249 171
Space O 3 -5 78 156 453 375
O U 0 2 156 78 93 -63
U T 0 2 78 94 203 125
T Space -3 1 94 78 140 46
Space C 1 1 78 78 3932 3854
C E 2 0 78 109 312 234
E Right -3 -10 109 125 1357 1248
Right T 3 8 125 62 4992 4867
T H -1 -1 62 78 187 125
H E 1 3 78 78 109 31
E Y 0 -3 78 63 109 31
Y Space -3 2 63 93 188 125
Space D 2 1 93 78 156 63
D E 1 0 78 78 171 93
E C -2 0 78 93 219 141
C I 2 -5 93 78 218 125
I D -1 5 78 78 109 31
D E 1 0 78 78 172 94
E D -1 0 78 94 187 109
D Space -2 -1 94 62 156 62
Space A 2 3 62 94 702 640
A Y 1 -5 94 63 374 280
Y Space -3 2 63 93 219 156
Space T 3 -1 93 78 203 110
T H -1 -1 78 78 202 124
H Back 2 -7 78 47 562 484
Back Back 0 0 47 78 250 203
Back Back 0 0 78 78 171 93
Back Back 0 0 78 63 156 78
Back T -1 8 63 78 531 468
T Space -3 1 78 94 171 93
Space T 3 -1 94 78 172 78
T H -1 -1 78 78 171 93
H E 1 3 78 78 125 47
E Space -3 -1 78 78 94 16
Space L 2 -5 78 93 203 125
L A 0 8 93 125 218 125
A S 0 -1 125 78 234 109
S T 1 -3 78 63 109 31
T Space -3 1 63 94 234 171
Space M 1 -3 94 109 250 156
M I 2 -1 109 203 78 -31
I N -2 2 203 125 156 -47
N U 2 -1 125 93 203 78
U T 0 2 93 78 234 141
T E 0 2 78 78 124 46
E Space -3 -1 78 93 188 110
Space T 3 -1 93 78 4492 4399
T H -1 -1 78 63 203 125
H A 0 5 63 78 125 62
A T 1 -4 78 62 94 16
T Space -3 1 62 78 187 125
Space T 3 -1 78 78 218 140
T H -1 -1 78 62 203 125
H E 1 3 62 47 203 141
E Y 0 -3 47 47 62 15
Y Space -3 2 47 78 265 218
Space R 3 0 78 62 406 328
R E 0 1 62 62 172 110
E A -1 2 62 78 109 47
A L 0 -8 78 78 218 140
L L 0 0 78 78 141 63
L Y 1 3 78 78 234 156
Y Space -3 2 78 93 187 109
Space W 3 2 93 62 109 16
W A -1 1 62 94 187 125
A N -1 -5 94 78 78 -16
N T 2 1 78 78 219 141
T E 0 2 78 62 109 31
E D -1 0 62 78 187 125
D Space -2 -1 78 78 109 31
Space A 2 3 78 109 172 94
A Space -2 -3 109 94 93 -16
Space G 2 -1 94 62 172 78
G I 1 -3 62 46 250 188
I R 0 4 46 62 109 63
R L -1 -5 62 78 140 78
L OemPeriod -1 0 78 78 4774 4696
OemPeriod Space -1 5 78 109 265 187
Space LShiftKey 1 4 109 218 905 796
LShiftKey S 1 -2 218 141 140 -78
S O 1 -7 141 94 94 -47
O Space -3 5 94 78 234 140
Space M 1 -3 78 93 172 94
M Y 2 1 93 94 218 125
Y Space -3 2 94 109 203 109
Space P 3 -6 109 94 187 78
P A -1 9 94 78 156 62
A R 1 -3 78 78 140 62
R E 0 1 78 78 141 63
E N -2 -3 78 78 702 624
N T 2 1 78 78 249 171
T S -1 3 78 46 188 110
S Space -2 -2 46 63 124 78
Space Back 4 -9 63 93 2637 2574
Back Oemcomma -3 5 93 141 374 281
Oemcomma Space -1 4 141 94 109 -32
Space W 3 2 94 78 780 686
W H -1 -4 78 93 141 63
H O 1 -3 93 109 62 -31
O Space -3 5 109 94 265 156
Space W 3 2 94 109 1498 1404
W E 0 -1 109 94 218 109
E R 0 -1 94 78 219 125
R E 0 1 78 109 203 125
E Space -3 -1 109 78 202 93
Space O 3 -5 78 141 437 359
O N -2 3 141 94 78 -63
N Space -1 2 94 110 187 93
Space T 3 -1 110 62 219 109
T H -1 -1 62 63 171 109
H E 1 3 63 62 110 47
E Back 1 -10 62 78 1310 1248
Back Back 0 0 78 63 187 109
Back Back 0 0 63 47 156 93
Back A -2 12 47 94 312 265
A Space -2 -3 94 78 172 78
Space W 3 2 78 78 140 62
W A -1 1 78 93 219 141
A I 1 -7 93 78 78 -15
I T 0 3 78 78 218 140
T I 0 -3 78 140 94 16
I N -2 2 140 78 109 -31
N G 1 1 78 78 78 0
G Space -2 1 78 78 156 78
Space L 2 -5 78 93 203 125
L I 1 1 93 78 202 109
I S -1 6 78 78 110 32
S T 1 -3 78 63 171 93
T Space -3 1 63 63 265 202
Space Back 4 -9 63 110 1404 1341
Back Oemcomma -3 5 110 156 874 764
Oemcomma Space -1 4 156 94 109 -47
Space G 2 -1 94 93 250 156
G O 1 -4 93 78 125 32
O T 0 4 78 62 109 31
T Space -3 1 62 78 140 78
Space A 2 3 78 109 234 156
A Space -2 -3 109 94 234 125
Space C 1 1 94 156 718 624
C A 1 2 156 125 140 -16
A L 0 -8 125 78 141 16
L L 0 0 78 78 140 62
L Space -2 5 78 94 156 78
Space I 3 -4 94 124 172 78
I N -2 2 124 109 78 -46
N Space -1 2 109 78 187 78
Space M 1 -3 78 156 203 125
M I 2 -1 156 125 124 -32
I D -1 5 125 93 219 94
D L 0 -6 93 62 203 110
L L 0 0 62 62 156 94
L E 1 6 62 78 109 47
E Space -3 -1 78 78 140 62
Space O 3 -5 78 78 234 156
O F -1 5 78 93 406 328
F Space -2 0 93 78 125 32
Space T 3 -1 78 63 202 124
T H -1 -1 63 62 172 109
H E 1 3 62 63 109 47
E Space -3 -1 63 110 109 46
Space N 1 -2 110 93 297 187
N I 2 -2 93 156 31 -62
I G -1 3 156 94 265 109
G H 0 -1 94 62 203 109
H T 1 1 62 62 94 32
T Space -3 1 62 93 187 125
Space A 2 3 93 78 281 188
A S 0 -1 78 78 218 140
S K 0 -6 78 62 406 328
K I 1 0 62 140 187 125
I N -2 2 140 125 93 -47
N G 1 1 125 78 188 63
G RShiftKey -1 -6 78 265 296 218
RShiftKey Oem1 1 1 265 188 62 -203
Oem1 Space -2 6 188 78 2060 1872
Space Back 4 -9 78 94 2480 2402
Back D -2 10 94 109 437 343
D OemQuestion -1 -7 109 78 2933 2824
OemQuestion RShiftKey 0 -1 78 63 15 -63
RShiftKey Back 3 -2 63 78 780 717
Back RShiftKey -3 2 78 249 562 484
RShiftKey Oem7 1 0 249 93 203 -46
Oem7 LShiftKey -1 11 93 421 187 94
LShiftKey W 2 -2 421 109 374 -47
W E 0 -1 109 93 250 141
E Space -3 -1 93 78 218 125
Space H 2 -2 78 78 624 546
H A 0 5 78 109 94 16
A V -1 -3 109 63 140 31
V E 2 1 63 78 125 62
E Space -3 -1 78 78 125 47
Space A 2 3 78 93 1170 1092
A N -1 -5 93 63 140 47
N Space -1 2 63 94 203 140
Space E 3 1 94 78 265 171
E Back 1 -10 78 93 531 453
Back U -1 6 93 172 358 265
U N -2 1 172 140 110 -62
N E 2 3 140 78 327 187
E X -2 1 78 94 234 156
X C 0 -1 94 62 250 156
C P 2 -7 62 78 983 921
P E 0 7 78 78 171 93
E C -2 0 78 78 234 156
C T 2 -2 78 78 156 78
T E 0 2 78 78 125 47
E D -1 0 78 78 203 125
D Space -2 -1 78 94 93 15
Space B 1 -1 94 78 234 140
B A 1 4 78 78 156 78
A B -1 -4 78 93 63 -15
B Y 2 -1 93 93 234 141
Y Space -3 2 93 62 265 172
Space B 1 -1 62 78 1139 1077
B O 2 -4 78 94 218 140
O Y 0 3 94 63 234 140
Y Back 1 -7 63 47 2668 2605
Back Space -4 9 47 140 2262 2215
Space Back 4 -9 140 78 1981 1841
Back Oem1 -2 3 78 78 733 655
Oem1 Space -2 6 78 78 281 203
Space D 2 1 78 94 2012 1934
D O 1 -6 94 47 78 -16
O Space -3 5 47 93 188 141
Space Y 3 -2 93 78 296 203
Y O 0 -3 78 140 156 78
O U 0 2 140 94 78 -62
U Space -3 3 94 94 234 140
Space W 3 2 94 63 109 15
W A -1 1 63 93 219 156
A N -1 -5 93 62 62 -31
N T 2 1 62 78 234 172
T Space -3 1 78 93 94 16
Space H 2 -2 93 78 187 94
H I 1 -2 78 187 218 140
I M -2 1 187 109 125 -62
M RShiftKey 0 -4 109 234 1186 1077
RShiftKey OemQuestion 0 1 234 78 156 -78
OemQuestion RShiftKey 0 -1 78 156 234 156
RShiftKey Oem7 1 0 156 156 78 -78
Oem7 Space -2 7 156 93 1638 1482
Space LShiftKey 1 4 93 156 218 125
LShiftKey T 2 -5 156 78 94 -62
T H -1 -1 78 78 202 124
H E 1 3 78 94 94 16
E Y 0 -3 94 63 109 15
Y Space -3 2 63 93 172 109
Space S 2 2 93 46 125 32
S A 0 1 46 78 187 141
A I 1 -7 78 62 109 31
I D -1 5 62 78 125 63
D RShiftKey -1 -8 78 297 2199 2121
RShiftKey Oem1 1 1 297 93 188 -109
Oem1 RShiftKey -1 -1 93 281 249 156
RShiftKey Oem7 1 0 281 172 125 -156
Oem7 Back 2 -2 172 93 1654 1482
Back Space -4 9 93 109 218 125
Space RShiftKey 1 -7 109 265 484 375
RShiftKey Oem7 1 0 265 109 187 -78
Oem7 LShiftKey -1 11 109 156 265 156
LShiftKey O 2 -9 156 78 140 -16
O F -1 5 78 78 266 188
F Space -2 0 78 78 171 93
Space C 1 1 78 63 156 78
C O 2 -6 63 156 94 31
O U 0 2 156 94 109 -47
U R 0 3 94 78 250 156
R S -1 2 78 47 140 62
S E 1 -1 47 141 265 218
E OemPeriod -2 -6 141 47 1513 1372
OemPeriod RShiftKey 0 -2 47 265 281 234
RShiftKey Oem7 1 0 265 140 141 -124
Oem7 Space -2 7 140 78 2246 2106
Space LShiftKey 1 4 78 203 468 390
LShiftKey M 0 -7 203 78 140 -63
M Y 2 1 78 94 250 172
Y Space -3 2 94 78 218 124
Space B 1 -1 78 78 172 94
B I 2 -3 78 94 234 156
I O 0 -1 94 78 187 93
O L -1 0 78 78 187 109
L O 1 0 78 78 172 94
O G -1 4 78 78 265 187
G I 1 -3 78 78 187 109
I C -2 5 78 78 250 172
C A 1 2 78 78 140 62
A L 0 -8 78 93 141 63
L Space -2 5 93 94 187 94
Space M 1 -3 94 109 889 795
M O 2 -2 109 94 156 47
O T 0 4 94 62 281 187
T E 0 2 62 94 296 234
E R 0 -1 94 78 203 109
R Space -3 0 78 78 78 0
Space L 2 -5 78 78 187 109
L A 0 8 78 109 125 47
A T 1 -4 109 78 187 78
T E 0 2 78 78 125 47
E R 0 -1 78 78 187 109
R Space -3 0 78 78 141 63
Space F 2 0 78 62 1607 1529
F O 1 -5 62 187 93 31
O U 0 2 187 109 125 -62
U N -2 1 109 78 296 187
N D 1 3 78 78 141 63
D Space -2 -1 78 78 93 15
Space O 3 -5 78 203 375 297
O U 0 2 203 124 125 -78
U T 0 2 124 78 280 156
T Space -3 1 78 78 297 219
Space H 2 -2 78 94 2948 2870
H T 1 1 94 62 6303 6209
T H -1 -1 62 78 202 140
H A 0 5 78 78 110 32
A T 1 -4 78 63 124 46
T Space -3 1 63 93 266 203
Space M 1 -3 93 78 12870 12777
M Y 2 1 78 94 280 202
Y Space -3 2 94 78 297 203
Space M 1 -3 78 156 655 577
M O 2 -2 156 141 140 -16
O T 0 4 141 47 437 296
T H -1 -1 47 78 156 109
H E 1 3 78 94 109 31
E R 0 -1 94 78 203 109
R Space -3 0 78 93 141 63
Space H 2 -2 93 78 2449 2356
H A 0 5 78 93 125 47
A D 0 -2 93 94 202 109
D Space -2 -1 94 63 125 31
Space N 1 -2 63 78 187 124
N E 2 3 78 78 141 63
E V -2 -1 78 78 140 62
V E 2 1 78 94 78 0
E R 0 -1 94 78 203 109
R Space -3 0 78 109 125 47
Space G 2 -1 109 78 187 78
G R 1 1 78 78 187 109
R A -1 3 78 94 109 31
A D 0 -2 94 78 110 16
D A 0 2 78 93 390 312
A T 1 -4 93 78 125 32
T Back 1 -8 78 78 1341 1263
Back Back 0 0 78 94 733 655
Back U -1 6 94 78 3105 3011
U A -1 6 78 93 312 234
A T 1 -4 93 63 218 125
T E 0 2 63 78 125 62
E D -1 0 78 94 187 109
D Space -2 -1 94 78 109 15
Space F 2 0 78 63 125 47
F O 1 -5 63 171 172 109
O R 0 5 171 78 0 -171
R M -2 -3 78 125 109 31
M Space -1 3 125 93 250 125
Space Back 4 -9 93 94 1029 936
Back Back 0 0 94 62 203 109
Back Back 0 0 62 62 156 94
Back Back 0 0 62 62 172 110
Back R -1 9 62 78 499 437
R O 0 -5 78 172 140 62
O M -2 2 172 109 125 -47
M Space -1 3 109 62 234 125
Space C 1 1 62 94 1513 1451
C O 2 -6 94 62 172 78
O L -1 0 62 78 187 125
L L 0 0 78 62 156 78
L E 1 6 62 78 140 78
E G -1 -2 78 62 110 32
G E 1 2 62 93 78 16
E Space -3 -1 93 78 234 141
Space A 2 3 78 94 1029 951
A N -1 -5 94 78 172 78
N D 1 3 78 78 125 47
D Space -2 -1 78 93 78 0
Space T 3 -1 93 78 218 125
T H -1 -1 78 93 172 94
H A 0 5 93 62 140 47
A T 1 -4 62 62 94 32
T Space -3 1 62 62 1014 952
Space M 1 -3 62 93 234 172
M Y 2 1 93 78 234 141
Y Space -3 2 78 93 187 109
Space F 2 0 93 78 156 63
F A 0 3 78 93 125 47
A T 1 -4 93 63 124 31
T H -1 -1 63 78 172 109
H E 1 3 78 93 125 47
E R 0 -1 93 62 203 110
R Space -3 0 62 78 156 94
Space H 2 -2 78 62 1700 1622
H A 0 5 62 94 109 47
A D 0 -2 94 94 234 140
D Space -2 -1 94 78 109 15
Space N 1 -2 78 93 188 110
N E 2 3 93 94 93 0
E V -2 -1 94 63 156 62
V E 2 1 63 94 47 -16
E R 0 -1 94 78 187 93
R Space -3 0 78 94 109 31
Space G 2 -1 94 94 172 78
G R 1 1 94 63 218 124
R A -1 3 63 78 125 62
A D 0 -2 78 78 78 0
D U 1 -4 78 78 265 187
U A -1 6 78 93 141 63
A T 1 -4 93 78 93 0
T E 0 2 78 94 172 94
E D -1 0 94 93 203 109
D Space -2 -1 93 78 109 16
Space F 2 0 78 78 94 16
F O 1 -5 78 171 156 78
O R 0 5 171 78 31 -140
R M -2 -3 78 125 78 0
M Space -1 3 125 62 281 156
Space H 2 -2 62 141 483 421
H I 1 -2 141 140 94 -47
I G -1 3 140 63 218 78
G H 0 -1 63 62 172 109
H Space -2 2 62 94 187 125
Space S 2 2 94 62 125 31
S C -1 -1 62 78 125 63
C H 1 -3 78 63 202 124
H O 1 -3 63 46 266 203
O O 0 0 46 62 156 110
O L -1 0 62 62 187 125
L R 1 5 62 93 3432 3370
R O 0 -5 93 94 1435 1342
O OemPeriod -2 0 94 63 5912 5818
OemPeriod Space -1 5 63 78 250 187
Space LShiftKey 1 4 78 219 499 421
LShiftKey S 1 -2 219 156 187 -32
S H 0 -4 156 47 250 94
H E 1 3 47 94 156 109
E Space -3 -1 94 63 218 124
Space R 3 0 63 78 406 343
R E 0 1 78 47 187 109
E F -1 -1 47 78 203 156
F U 1 -3 78 63 140 62
U S -1 5 63 94 172 109
S E 1 -1 94 62 203 109
E D -1 0 62 93 156 94
D Space -2 -1 93 94 109 16
Space T 3 -1 94 78 172 78
T O 0 -4 78 93 78 0
O Space -3 5 93 78 249 156
Space S 2 2 78 62 1420 1342
S I 1 -6 62 78 93 31
I G -1 3 78 78 203 125
G N -1 -1 78 47 390 312
N Space -1 2 47 78 156 109
Space T 3 -1 78 62 593 515
T H -1 -1 62 63 187 125
H E 1 3 63 78 94 31
E Space -3 -1 78 109 109 31
Space F 2 0 109 78 109 0
F I 1 -4 78 109 125 47
I N -2 2 109 110 62 -47
N A 1 5 110 109 188 78
A L 0 -8 109 47 124 15
L Space -2 5 47 94 156 109
Space A 2 3 94 93 188 94
A D 0 -2 93 62 234 141
D O 1 -6 62 140 187 125
O P 0 -1 140 93 78 -62
P T 0 5 93 63 218 125
T I 0 -3 63 141 156 93
I O 0 -1 141 140 94 -47
O N -2 3 140 62 234 94
N Space -1 2 62 62 187 125
Space P 3 -6 62 63 842 780
P A -1 9 63 93 110 47
A P 1 -9 93 62 78 -15
P E 0 7 62 78 218 156
E R 0 -1 78 62 172 94
R S -1 2 62 78 218 156
S OemPeriod -1 -7 78 47 140 62
OemPeriod Space -1 5 47 94 250 203
Space LShiftKey 1 4 94 265 1903 1809
LShiftKey S 1 -2 265 94 203 -62
S H 0 -4 94 78 172 78
H E 1 3 78 93 109 31
E Space -3 -1 93 109 125 32
Space O 3 -5 109 140 234 125
O N -2 3 140 125 109 -31
N L 1 -3 125 94 171 46
L Y 1 3 94 63 281 187
Y Space -3 2 63 140 172 109
Space R 3 0 140 78 187 47
R E 0 1 78 93 203 125
E L -1 -6 93 78 109 16
L E 1 6 78 63 140 62
E N -2 -3 63 94 468 405
N T 2 1 94 78 281 187
T E 0 2 78 78 94 16
E D -1 0 78 78 234 156
D Space -2 -1 78 78 125 47
Space A 2 3 78 78 1560 1482
A Space -2 -3 78 78 171 93
Space F 2 0 78 78 499 421
F E 1 1 78 78 110 32
E Space -3 -1 78 78 312 234
Space Back 4 -9 78 94 452 374
Back W -1 11 94 78 203 109
W Space -3 -2 78 78 249 171
Space M 1 -3 78 109 203 125
M O 2 -2 109 219 31 -78
O N -2 3 219 109 172 -47
N T 2 1 109 63 296 187
T H -1 -1 63 78 188 125
H S 0 4 78 78 93 15
S Space -2 -2 78 78 125 47
Space A 2 3 78 78 125 47
A N -1 -5 78 78 125 47
N D 1 3 78 78 140 62
D Space -2 -1 78 78 109 31
Space Back 4 -9 78 78 796 718
Back Back 0 0 78 62 187 109
Back Back 0 0 62 62 172 110
Back Back 0 0 62 46 156 94
Back Back 0 0 46 16 171 125
Back Space -4 9 16 78 468 452
Space L 2 -5 78 78 219 141
L A 0 8 78 94 140 62
A T 1 -4 94 78 187 93
T E 0 2 78 62 141 63
E R 0 -1 62 62 187 125
R Space -3 0 62 78 171 109
Space W 3 2 78 78 453 375
W H -1 -4 78 78 109 31
H E 1 3 78 78 109 31
E N -2 -3 78 78 94 16
N Space -1 2 78 78 187 109
Space M 1 -3 78 78 218 140
M Y 2 1 78 63 390 312
Y Space -3 2 63 78 203 140
Space P 3 -6 78 78 234 156
P A -1 9 78 93 141 63
A R 1 -3 93 78 187 94
R E 0 1 78 47 343 265
E N -2 -3 47 78 1092 1045
N T 2 1 78 78 250 172
T S -1 3 78 78 109 31
S Space -2 -2 78 94 140 62
Space P 3 -6 94 62 640 546
P R 0 6 62 78 125 63
R O 0 -5 78 78 124 46
O M -2 2 78 109 203 125
M I 2 -1 109 62 203 94
I S -1 6 62 94 156 94
S E 1 -1 94 63 265 171
E D -1 0 63 94 203 140
D Space -2 -1 94 94 421 327
Space T 3 -1 94 78 281 187
T H -1 -1 78 78 187 109
H A 0 5 78 78 94 16
A T 1 -4 78 78 125 47
T Space -3 1 78 93 234 156
Space I 3 -4 93 78 343 250
I Back 1 -5 78 78 671 593
Back LShiftKey -3 13 78 203 280 202
LShiftKey I 2 -8 203 62 141 -62
I Space -3 4 62 78 187 125
Space W 3 2 78 78 109 31
W O 0 -7 78 140 141 63
O U 0 2 140 93 78 -62
U L -1 -2 93 78 234 141
L D 0 6 78 78 109 31
D Space -2 -1 78 78 125 47
Space S 2 2 78 93 187 109
S O 1 -7 93 156 125 32
O M -2 2 156 125 93 -63
M E 2 4 125 78 109 -16
E D -1 0 78 62 890 812
D A 0 2 62 62 109 47
A Y 1 -5 62 63 218 156
Y Space -3 2 63 109 219 156
Space G 2 -1 109 63 405 296
G O 1 -4 63 47 125 62
O Space -3 5 47 78 172 125
Space T 3 -1 78 62 109 31
T O 0 -4 62 78 109 47
O Space -3 5 78 62 250 172
Space C 1 1 62 94 686 624
C O 2 -6 94 63 140 46
O L -1 0 63 78 188 125
L L 0 0 78 78 140 62
L E 1 6 78 109 156 78
E G -1 -2 109 78 109 0
G E 1 2 78 94 109 31
E OemPeriod -2 -6 94 93 266 172
OemPeriod Space -1 5 93 78 234 141
Space Return 2 -8 78 78 998 920
Return LShiftKey -1 12 78 172 842 764
LShiftKey A 1 -1 172 140 94 -78
A N -1 -5 140 78 172 32
N D 1 3 78 78 187 109
D Space -2 -1 78 62 125 47
Space D1 4 3 62 78 670 608
D1 D7 0 -6 78 78 141 63
D7 Space -4 3 78 62 281 203
Space Y 3 -2 62 62 421 359
Y E 0 3 62 78 218 156
E A -1 2 78 93 141 63
A R 1 -3 93 63 93 0
R S -1 2 63 62 141 78
S Space -2 -2 62 93 156 94
Space L 2 -5 93 47 265 172
L A 0 8 47 109 125 78
A T 1 -4 109 62 218 109
T E 0 2 62 78 109 47
E R 0 -1 78 78 187 109
R LShiftKey -2 4 78 156 1888 1810
LShiftKey I 2 -8 156 78 94 -62
I Space -3 4 78 94 218 140
Space D 2 1 94 93 172 78
D I 1 -5 93 78 109 16
I D -1 5 78 78 125 47
D Space -2 -1 78 78 140 62
Space G 2 -1 78 94 296 218
G O 1 -4 94 94 78 -16
O Space -3 5 94 109 203 109
Space T 3 -1 109 63 187 78
T O 0 -4 63 93 63 0
O Space -3 5 93 78 265 172
Space C 1 1 78 94 421 343
C O 2 -6 94 31 250 156
O L -1 0 31 78 156 125
L L 0 0 78 62 234 156
L Back 2 -4 62 826 1061 999
Back Back 0 0 826 484 1029 203
Back Back 0 0 484 62 593 109
Back Back 0 0 62 62 172 110
Back Back 0 0 62 62 156 94
Back Back 0 0 62 78 171 109
Back Back 0 0 78 62 172 94
Back Back 0 0 62 47 546 484
Back Space -4 9 47 78 296 249
Space LShiftKey 1 4 78 203 187 109
LShiftKey I 2 -8 203 94 78 -125
I Space -3 4 94 78 219 125
Space D 2 1 78 93 125 47
D I 1 -5 93 62 109 16
I D -1 5 62 62 109 47
D Space -2 -1 62 109 94 32
Space G 2 -1 109 78 358 249
G O 1 -4 78 78 94 16
O Space -3 5 78 78 187 109
Space O 3 -5 78 78 281 203
O Back 1 -4 78 93 359 281
Back T -1 8 93 78 171 78
T O 0 -4 78 63 827 749
O Space -3 5 63 93 172 109
Space C 1 1 93 78 125 32
C O 2 -6 78 78 109 31
O L -1 0 78 62 203 125
L L 0 0 62 78 124 62
L E 1 6 78 78 172 94
E G -1 -2 78 78 94 16
G E 1 2 78 94 93 15
E OemPeriod -2 -6 94 78 2028 1934
OemPeriod Space -1 5 78 93 219 141
Space LShiftKey 1 4 93 172 171 78
LShiftKey B 0 -5 172 110 109 -63
B U 2 -2 110 110 78 -32
U T 0 2 110 62 266 156
T Space -3 1 62 109 187 125
Space LShiftKey 1 4 109 203 171 62
LShiftKey I 2 -8 203 78 110 -93
I Space -3 4 78 109 187 109
Space W 3 2 109 110 171 62
W A -1 1 110 110 234 124
A S 0 -1 110 78 203 93
S Space -2 -2 78 78 172 94
Space N 1 -2 78 94 842 764
N A 1 5 94 94 125 31
A I 1 -7 94 93 94 0
I V -2 4 93 78 312 219
V E 2 1 78 93 109 31
E L -1 -6 93 94 187 94
L Y 1 3 94 93 203 109
Y Space -3 2 93 78 125 32
Space Left 0 -7 78 640 2979 2901
Left Left 0 0 640 47 952 312
Left Left 0 0 47 63 171 124
Left Left 0 0 63 94 172 109
Left Left 0 0 94 16 234 140
Left Back 4 -2 16 93 172 156
Back Back 0 0 93 47 202 109
Back Back 0 0 47 63 156 109
Back Back 0 0 63 63 156 93
Back Right -4 0 63 687 983 920
Right Right 0 0 687 94 1170 483
Right Right 0 0 94 78 234 140
Right Space 0 9 78 47 562 484
Space C 1 1 47 109 2870 2823
C H 1 -3 109 78 156 47
H O 1 -3 78 78 234 156
O S -1 7 78 94 78 0
S E 1 -1 94 94 203 109
E Space -3 -1 94 78 156 62
Space A 2 3 78 78 172 94
A Space -2 -3 78 63 124 46
Space C 1 1 63 94 1170 1107
C O 2 -6 94 62 297 203
O L -1 0 62 62 203 141
L L 0 0 62 47 140 78
L E 1 6 47 78 172 125
E G -1 -2 78 46 125 47
G E 1 2 46 63 93 47
E Space -3 -1 63 78 234 171
Space T 3 -1 78 46 1311 1233
T H -1 -1 46 62 187 141
H A 0 5 62 78 125 63
A T 1 -4 78 78 93 15
T Space -3 1 78 62 250 172
Space W 3 2 62 94 109 47
W A -1 1 94 78 250 156
A S 0 -1 78 110 202 124
S Space -2 -2 110 63 281 171
Space A 2 3 63 156 437 374
A S 0 -1 156 172 109 -47
S Space -2 -2 172 78 219 47
Space E 3 1 78 94 327 249
E X -2 1 94 109 484 390
X P 2 -8 109 62 156 47
P E 0 7 62 78 93 31
