D4 D2 0 2 94 78 344 250
P T 0 5 109 187 468 359
T E 0 2 187 109 140 -47
E D -1 0 109 172 234 125
D Space -2 -1 172 140 172 0
Space B 1 -1 140 140 234 94
B Y 2 -1 140 109 1045 905
Y Space -3 2 109 141 249 140
Space C 1 1 141 156 749 608
C O 2 -6 156 94 156 0
O L -1 0 94 125 250 156
L L 0 0 125 140 187 62
L E 1 6 140 94 140 0
E G -1 -2 94 172 203 109
G E 1 2 172 124 141 -31
E Space -3 -1 124 156 171 47
Space F 2 0 156 125 484 328
F Back 2 -9 125 109 905 780
Back G -2 8 109 109 577 468
G R 1 1 109 187 265 156
R E 0 1 187 32 140 -47
E A -1 2 32 171 63 31
A Back 2 -12 171 109 920 749
Back Back 0 0 109 110 187 78
Back A -2 12 110 187 250 140
A F 0 -3 187 78 749 562
F Back 2 -9 78 156 842 764
Back D -2 10 156 141 156 0
D U 1 -4 141 156 328 187
U A -1 6 156 266 171 15
A T 1 -4 266 187 266 0
T E 0 2 187 125 124 -63
E S -1 1 125 187 359 234
S OemPeriod -1 -7 187 156 421 234
OemPeriod Back 3 -4 156 141 1919 1763
Back Oemcomma -3 5 141 110 733 592
Oemcomma Space -1 4 110 156 219 109
Space D 2 1 156 47 421 265
D S 0 1 47 94 343 296
S Back 2 -11 94 125 484 390
Back Back 0 0 125 78 171 46
Back S -2 11 78 140 250 172
S O 1 -7 140 109 156 16
O Space -3 5 109 156 187 78
Space E 3 1 156 125 546 390
E V -2 -1 125 141 390 265
V E 2 1 141 312 390 249
E R 0 -1 312 172 203 -109
R Y 0 -2 172 125 1014 842
Y T 0 1 125 109 265 140
T H -1 -1 109 156 63 -46
H I 1 -2 156 124 156 0
I N -2 2 124 125 187 63
N G 1 1 125 125 109 -16
G Space -2 1 125 125 281 156
Space W 3 2 125 125 3120 2995
W A -1 1 125 156 234 109
A S 0 -1 156 172 187 31
S Space -2 -2 172 141 187 15
Space A 2 3 141 171 172 31
A L 0 -8 171 62 203 32
L L 0 0 62 93 156 94
L Space -2 5 93 156 234 141
Space S 2 2 156 234 218 62
S E 1 -1 234 187 234 0
E T 0 -2 187 187 265 78
T Space -3 1 187 124 297 110
Space F 2 0 124 109 3104 2980
F O 1 -5 109 125 125 16
O R 0 5 125 109 187 62
R Space -3 0 109 140 156 47
Space M 1 -3 140 141 187 47
M E 2 4 141 125 156 15
E Space -3 -1 125 141 156 31
Space T 3 -1 141 125 3978 3837
T O 0 -4 125 94 109 -16
O Space -3 5 94 156 156 62
Space B 1 -1 156 140 188 32
B E 2 2 140 109 171 31
E Space -3 -1 109 125 265 156
Space A 2 3 125 188 624 499
A D 0 -2 188 203 203 15
D O 1 -6 203 109 437 234
O P 0 -1 109 109 593 484
P T 0 5 109 203 374 265
T E 0 2 203 140 172 -31
E D -1 0 140 156 234 94
D Space -2 -1 156 156 187 31
Space A 2 3 156 156 218 62
A T 1 -4 156 109 141 -15
T Space -3 1 109 156 171 62
Space B 1 -1 156 109 3448 3292
B I 2 -3 109 93 250 141
I R 0 4 93 156 1014 921
R T 0 -1 156 109 499 343
T H -1 -1 109 125 296 187
H Space -2 2 125 156 172 47
Space B 1 -1 156 156 296 140
B Y 2 -1 156 140 921 765
Y Space -3 2 140 124 234 94
Space A 2 3 124 156 202 78
A Space -2 -3 156 124 188 32
Space L 2 -5 124 125 265 141
L A 0 8 125 156 218 93
A E 1 -2 156 110 577 421
E Back 1 -10 110 125 702 592
Back W -1 11 125 125 141 16
W Y 0 -4 125 110 873 748
Y E 0 3 110 188 234 124
E R 0 -1 188 125 141 -47
R Space -3 0 125 125 187 62
Space A 2 3 125 125 156 31
A N -1 -5 125 110 140 15
N D 1 3 110 156 125 15
D Space -2 -1 156 187 156 0
Space H 2 -2 187 156 219 32
H I 1 -2 156 110 202 46
I S -1 6 110 125 125 15
S Space -2 -2 125 188 109 -16
Space W 3 2 188 125 437 249
W I 0 -6 125 109 156 31
I D -1 5 109 124 297 188
D Back 2 -10 124 109 764 640
Back F -2 9 109 140 156 47
F E 1 1 140 125 62 -78
E OemPeriod -2 -6 125 140 656 531
OemPeriod Space -1 5 140 109 1794 1654
Space RShiftKey 1 -7 109 280 1404 1295
RShiftKey E 2 8 280 94 202 -78
E X -2 1 94 109 500 406
X C 0 -1 109 156 2106 1997
C E 2 0 156 109 468 312
E P 0 -7 109 94 530 421
P T 0 5 94 125 156 62
T Space -3 1 125 109 281 156
Space T 3 -1 109 93 203 94
T Space -3 1 93 31 93 0
Space H 2 -2 31 125 109 78
H T 1 1 125 94 281 156
T Back 1 -8 94 109 390 296
Back Back 0 0 109 94 203 94
Back Back 0 0 94 62 203 109
Back H -2 7 62 140 265 203
H A 0 5 140 203 109 -31
A T 1 -4 203 125 109 -94
T Space -3 1 125 156 188 63
Space W 3 2 156 156 343 187
W H -1 -4 156 109 187 31
H E 1 3 109 187 172 63
E N -2 -3 187 141 249 62
N Space -1 2 141 156 203 62
Space LShiftKey 1 4 156 203 452 296
LShiftKey I 2 -8 203 110 78 -125
I Space -3 4 110 140 266 156
Space P 3 -6 140 125 795 655
P O 0 1 125 124 531 406
O P 0 -1 124 94 374 250
P P 0 0 94 141 187 93
P E 0 7 141 110 265 124
E D -1 0 110 140 297 187
D Space -2 -1 140 156 203 63
Space O 3 -5 156 109 1185 1029
O U 0 2 109 140 328 219
U T 0 2 140 125 218 78
T Space -3 1 125 93 297 172
Space T 3 -1 93 156 5366 5273
T H -1 -1 156 109 125 -31
H E 1 3 109 141 140 31
E Y 0 -3 141 94 187 46
Y Space -3 2 94 124 188 94
Space D 2 1 124 109 702 578
D E 1 0 109 109 249 140
E C -2 0 109 156 390 281
C I 2 -5 156 125 250 94
I D -1 5 125 125 187 62
D E 1 0 125 78 265 140
E D -1 0 78 109 203 125
D Space -2 -1 109 140 172 63
Space A 2 3 140 187 1107 967
A T 1 -4 187 141 265 78
T Space -3 1 141 156 250 109
Space T 3 -1 156 140 406 250
T H -1 -1 140 93 187 47
H E 1 3 93 140 125 32
E Space -3 -1 140 124 234 94
Space L 2 -5 124 140 140 16
L A 0 8 140 218 172 32
A S 0 -1 218 156 187 -31
S T 1 -3 156 156 234 78
T Space -3 1 156 125 265 109
Space M 1 -3 125 141 187 62
M I 2 -1 141 125 203 62
I N -2 2 125 171 172 47
N U 2 -1 171 140 187 16
U T 0 2 140 156 156 16
T E 0 2 156 156 93 -63
E Space -3 -1 156 156 250 94
Space T 3 -1 156 140 1404 1248
T H -1 -1 140 94 156 16
H A 0 5 94 172 62 -32
A T 1 -4 172 156 110 -62
T Space -3 1 156 172 171 15
Space T 3 -1 172 156 234 62
T H -1 -1 156 110 109 -47
H E 1 3 110 156 125 15
E Y 0 -3 156 110 187 31
Y Space -3 2 110 187 94 -16
Space R 3 0 187 202 250 63
R E 0 1 202 234 78 -124
E A -1 2 234 203 171 -63
A L 0 -8 203 124 219 16
L L 0 0 124 125 202 78
L Y 1 3 125 171 188 63
Y Space -3 2 171 141 327 156
Space W 3 2 141 203 359 218
W A -1 1 203 171 281 78
A N -1 -5 171 140 234 63
N T 2 1 140 156 265 125
T E 0 2 156 125 125 -31
E D -1 0 125 140 234 109
D Space -2 -1 140 234 171 31
Space A 2 3 234 156 219 -15
A Space -2 -3 156 171 203 47
Space G 2 -1 171 110 1060 889
G I 1 -3 110 125 375 265
I R 0 4 125 110 249 124
R L -1 -5 110 141 156 46
L OemPeriod -1 0 141 125 687 546
OemPeriod Space -1 5 125 109 1856 1731
Space RShiftKey 1 -7 109 234 468 359
RShiftKey S 1 9 234 109 172 -62
S O 1 -7 109 109 577 468
O Space -3 5 109 125 390 281
Space M 1 -3 125 109 967 842
M Y 2 1 109 93 406 297
Y Space -3 2 93 156 281 188
Space P 3 -6 156 125 436 280
P A -1 9 125 187 375 250
A R 1 -3 187 171 390 203
R E 0 1 171 156 187 16
E N -2 -3 156 109 203 47
N T 2 1 109 156 187 78
T S -1 3 156 172 234 78
S Space -2 -2 172 172 234 62
Space Back 4 -9 172 109 1841 1669
Back Oemcomma -3 5 109 125 920 811
Oemcomma Space -1 4 125 141 187 62
Space W 3 2 141 125 406 265
W H -1 -4 125 156 94 -31
H O 1 -3 156 93 265 109
O Space -3 5 93 140 187 94
Space W 3 2 140 140 2574 2434
W E 0 -1 140 156 203 63
E R 0 -1 156 203 171 15
R E 0 1 203 140 172 -31
E Space -3 -1 140 171 172 32
Space W 3 2 171 203 296 125
W A -1 1 203 125 281 78
A Back 2 -12 125 109 2059 1934
Back Back 0 0 109 93 219 110
Back Back 0 0 93 47 265 172
Back Space -4 9 47 125 483 436
Space I 3 -4 125 78 328 203
I N -2 2 78 125 281 203
N Back 3 -7 125 94 561 436
Back Back 0 0 94 78 172 78
Back O -1 4 78 125 702 624
O N -2 3 125 109 250 125
N Space -1 2 109 140 156 47
Space A 2 3 140 156 374 234
A Space -2 -3 156 156 218 62
Space W 3 2 156 156 375 219
W I 0 -6 156 78 468 312
I Back 1 -5 78 125 624 546
Back A -2 12 125 156 109 -16
A I 1 -7 156 125 343 187
I T 0 3 125 109 562 437
T I 0 -3 109 140 187 78
I N -2 2 140 124 172 32
N G 1 1 124 141 171 47
G Space -2 1 141 156 219 78
Space L 2 -5 156 124 234 78
L I 1 1 124 171 234 110
I S -1 6 171 187 171 0
S T 1 -3 187 156 125 -62
T OemPeriod -2 -4 156 109 2075 1919
OemPeriod Space -1 5 109 109 608 499
Space Back 4 -9 109 109 546 437
Back Back 0 0 109 156 577 468
Back Oemcomma -3 5 156 125 749 593
Oemcomma Space -1 4 125 140 281 156
Space G 2 -1 140 109 499 359
G O 1 -4 109 93 406 297
O T 0 4 93 156 171 78
T Space -3 1 156 156 203 47
Space Space 0 0 156 187 390 234
Space Back 4 -9 187 156 702 515
Back A -2 12 156 203 125 -31
A Space -2 -3 203 140 250 47
Space C 1 1 140 125 1310 1170
C A 1 2 125 156 218 93
A L 0 -8 156 93 266 110
L L 0 0 93 93 187 94
L Space -2 5 93 141 1497 1404
Space I 3 -4 141 156 281 140
I N -2 2 156 125 203 47
N Space -1 2 125 171 203 78
Space T 3 -1 171 140 203 32
T H -1 -1 140 109 156 16
H E 1 3 109 125 124 15
E Space -3 -1 125 125 312 187
Space M 1 -3 125 124 188 63
M I 2 -1 124 140 187 63
I D -1 5 140 78 203 63
D D 0 0 78 109 156 78
D L 0 -6 109 124 156 47
L E 1 6 124 125 171 47
E Space -3 -1 125 125 187 62
Space O 3 -5 125 109 141 16
O F -1 5 109 141 873 764
F T 1 -1 141 109 297 156
T Back 1 -8 109 141 764 655
Back Space -4 9 141 172 156 15
Space T 3 -1 172 171 172 0
T H -1 -1 171 110 249 78
H E 1 3 110 140 141 31
E N -2 -3 140 109 218 78
N Space -1 2 109 125 172 63
Space Back 4 -9 125 110 405 280
Back Back 0 0 110 140 188 78
Back Space -4 9 140 140 156 16
Space N 1 -2 140 156 171 31
N I 2 -2 156 141 187 31
I G -1 3 141 110 156 15
G H 0 -1 110 141 281 171
H T 1 1 141 125 203 62
T Space -3 1 125 172 1388 1263
Space A 2 3 172 250 281 109
A S 0 -1 250 141 265 15
S L 0 -7 141 140 219 78
L Back 2 -4 140 140 1092 952
Back K -2 5 140 109 499 359
K I 1 0 109 125 374 265
I N -2 2 125 218 422 297
N G 1 1 218 93 187 -31
G LShiftKey -1 5 93 530 811 718
LShiftKey Oem1 1 -10 530 187 250 -280
Oem1 Space -2 6 187 125 998 811
Space LShiftKey 1 4 125 562 312 187
LShiftKey Oem7 1 -11 562 140 328 -234
Oem7 Space -2 7 140 141 639 499
Space Back 4 -9 141 140 671 530
Back RShiftKey -3 2 140 203 515 375
RShiftKey W 2 9 203 140 390 187
W Back 1 -11 140 172 483 343
Back RShiftKey -3 2 172 234 453 281
RShiftKey W 2 9 234 156 125 -109
W E 0 -1 156 125 405 249
E Space -3 -1 125 125 281 156
Space H 2 -2 125 94 2995 2870
H A 0 5 94 203 109 15
A C -1 -2 203 156 344 141
C V 0 -1 156 156 0 -156
V Back 3 -9 156 109 624 468
Back Back 0 0 109 93 187 78
Back V -3 9 93 172 140 47
V E 2 1 172 110 109 -63
E Space -3 -1 110 156 266 156
Space A 2 3 156 172 530 374
A N -1 -5 172 109 172 0
N Space -1 2 109 140 218 109
Space U 3 -3 140 78 1201 1061
U N -2 1 78 141 234 156
N E 2 3 141 109 234 93
E X -2 1 109 156 453 344
X OemOpenBrackets 2 -9 156 141 561 405
OemOpenBrackets Back 1 -2 141 141 702 561
Back P -1 3 141 141 468 327
P E 0 7 141 140 375 234
E C -2 0 140 203 1123 983
C T 2 -2 203 171 437 234
T E 0 2 171 109 140 -31
E D -1 0 109 156 234 125
D Space -2 -1 156 125 234 78
Space B 1 -1 125 124 874 749
B A 1 4 124 141 124 0
A B -1 -4 141 109 172 31
B Y 2 -1 109 109 468 359
Y Space -3 2 109 141 421 312
Space B 1 -1 141 125 172 31
B O 2 -4 125 156 483 358
O Y 0 3 156 125 1342 1186
Y Oem1 -1 -4 125 125 1310 1185
Oem1 Space -2 6 125 125 484 359
Space D 2 1 125 109 499 374
D O 1 -6 109 110 109 0
O Space -3 5 110 124 188 78
Space Y 3 -2 124 109 2246 2122
Y O 0 -3 109 125 187 78
O U 0 2 125 141 624 499
U Space -3 3 141 140 281 140
Space E 3 1 140 218 328 188
E A -1 2 218 188 202 -16
A N -1 -5 188 62 250 62
N Back 3 -7 62 125 468 406
Back Back 0 0 125 78 203 78
Back Back 0 0 78 171 156 78
Back W -1 11 171 125 452 281
W A -1 1 125 203 499 374
A N -1 -5 203 125 281 78
N T 2 1 125 141 655 530
T Space -3 1 141 125 250 109
Space H 2 -2 125 156 109 -16
H I 1 -2 156 156 172 16
I M -2 1 156 141 249 93
M LShiftKey 0 7 141 374 297 156
LShiftKey OemPeriod 0 -9 374 156 140 -234
OemPeriod Back 3 -4 156 125 780 624
Back LShiftKey -3 13 125 670 687 562
LShiftKey OemPeriod 0 -9 670 156 358 -312
OemPeriod Back 3 -4 156 110 936 780
Back LShiftKey -3 13 110 639 1389 1279
LShiftKey OemQuestion 0 -10 639 156 405 -234
OemQuestion LShiftKey 0 10 156 437 2122 1966
LShiftKey Oem7 1 -11 437 109 234 -203
Oem7 Space -2 7 109 140 390 281
Space LShiftKey 1 4 140 343 905 765
LShiftKey T 2 -5 343 109 265 -78
T H -1 -1 109 140 172 63
H E 1 3 140 125 124 -16
E Y 0 -3 125 94 312 187
Y Space -3 2 94 171 297 203
Space S 2 2 171 281 296 125
S A 0 1 281 156 187 -94
A I 1 -7 156 47 312 156
I D -1 5 47 125 141 94
D LShiftKey -1 3 125 452 1950 1825
LShiftKey Oem1 1 -10 452 140 265 -187
Oem1 Space -2 6 140 141 499 359
Space LShiftKey 1 4 141 655 297 156
LShiftKey Return 1 -12 655 203 358 -297
Return Back 2 -1 203 141 827 624
Back LShiftKey -3 13 141 406 983 842
LShiftKey Oem7 1 -11 406 125 234 -172
Oem7 LShiftKey -1 11 125 265 1108 983
LShiftKey O 2 -9 265 124 156 -109
O F -1 5 124 109 1014 890
F C -1 1 109 94 358 249
C Space -1 -1 94 93 734 640
Space Back 4 -9 93 156 78 -15
Back Back 0 0 156 109 312 156
Back Space -4 9 109 156 234 125
Space C 1 1 156 93 234 78
C O 2 -6 93 328 374 281
O U 0 2 328 172 265 -63
U R 0 3 172 140 297 125
R S -1 2 140 265 343 203
S E 1 -1 265 156 218 -47
E OemPeriod -2 -6 156 140 2231 2075
OemPeriod LShiftKey 0 9 140 468 437 297
LShiftKey Oem7 1 -11 468 156 109 -359
Oem7 Space -2 7 156 140 905 749
Space LShiftKey 1 4 140 593 2402 2262
LShiftKey M 0 -7 593 109 453 -140
M Y 2 1 109 140 312 203
Y Space -3 2 140 140 218 78
Space B 1 -1 140 140 203 63
B I 2 -3 140 110 483 343
I O 0 -1 110 109 328 218
O L -1 0 109 125 468 359
L O 1 0 125 125 265 140
O G -1 4 125 125 265 140
G I 1 -3 125 78 141 16
I E 0 5 78 46 203 125
E Back 1 -10 46 156 514 468
Back C -3 10 156 172 250 94
C A 1 2 172 141 140 -32
A L 0 -8 141 94 359 218
L Space -2 5 94 156 406 312
Space M 1 -3 156 140 421 265
M O 2 -2 140 109 250 110
O T 0 4 109 202 312 203
T H -1 -1 202 140 218 16
H E 1 3 140 203 156 16
E R 0 -1 203 141 140 -63
R Space -3 0 141 141 1763 1622
Space L 2 -5 141 140 250 109
L A 0 8 140 250 93 -47
A T 1 -4 250 188 234 -16
T E 0 2 188 281 141 -47
E R 0 -1 281 218 187 -94
R Space -3 0 218 62 125 -93
Space F 2 0 62 125 764 702
F O 1 -5 125 156 125 0
O U 0 2 156 156 250 94
U N -2 1 156 187 390 234
N D 1 3 187 125 265 78
D Space -2 -1 125 125 265 140
Space O 3 -5 125 140 312 187
O U 0 2 140 156 250 110
U T 0 2 156 109 171 15
T Space -3 1 109 141 1716 1607
Space T 3 -1 141 141 265 124
T H -1 -1 141 94 125 -16
H A 0 5 94 188 109 15
A T 1 -4 188 124 110 -78
T Space -3 1 124 125 405 281
Space M 1 -3 125 109 359 234
M Y 2 1 109 141 343 234
Y Space -3 2 141 125 343 202
Space M 1 -3 125 156 234 109
M O 2 -2 156 141 234 78
O T 0 4 141 140 219 78
T H -1 -1 140 109 140 0
H E 1 3 109 172 109 0
E R 0 -1 172 124 110 -62
R Space -3 0 124 125 2839 2715
Space H 2 -2 125 125 296 171
H A 0 5 125 187 141 16
A D 0 -2 187 156 187 0
D Space -2 -1 156 125 218 62
Space N 1 -2 125 141 203 78
N E 2 3 141 140 141 0
E V -2 -1 140 249 343 203
V E 2 1 249 156 515 266
E R 0 -1 156 125 140 -16
R Space -3 0 125 140 2746 2621
Space G 2 -1 140 140 296 156
G R 1 1 140 203 296 156
R A -1 3 203 250 156 -47
A D 0 -2 250 109 578 328
D U 1 -4 109 94 280 171
U A -1 6 94 172 203 109
A T 1 -4 172 156 281 109
T E 0 2 156 109 109 -47
E D -1 0 109 156 219 110
D Space -2 -1 156 140 218 62
Space F 2 0 140 125 234 94
F R 1 0 125 78 296 171
R O 0 -5 78 187 110 32
O M -2 2 187 140 218 31
M Space -1 3 140 125 296 156
Space Left 0 -7 125 1404 6178 6053
Left Right 0 -2 1404 125 2293 889
Right Back 4 0 125 78 1529 1404
Back Back 0 0 78 62 172 94
Back Back 0 0 62 62 156 94
Back Back 0 0 62 62 140 78
Back Back 0 0 62 63 140 78
Back Back 0 0 63 78 156 93
Back Back 0 0 78 78 156 78
Back Space -4 9 78 172 640 562
Space F 2 0 172 219 218 46
F A 0 3 219 203 141 -78
A T 1 -4 203 188 327 124
T H -1 -1 188 94 172 -16
H E 1 3 94 156 125 31
E R 0 -1 156 140 78 -78
R Right -3 -9 140 1295 1716 1576
Right Right 0 0 1295 47 1497 202
Right Right 0 0 47 47 172 125
Right H 2 7 47 125 8424 8377
H I 1 -2 125 125 203 78
I G -1 3 125 125 171 46
G H 0 -1 125 109 141 16
H Space -2 2 109 141 218 109
Space S 2 2 141 203 343 202
S C -1 -1 203 110 858 655
C H 1 -3 110 125 437 327
H O 1 -3 125 93 375 250
O O 0 0 93 94 202 109
O L -1 0 94 140 250 156
L OemPeriod -1 0 140 125 1232 1092
OemPeriod Space -1 5 125 140 375 250
Space RShiftKey 1 -7 140 344 795 655
RShiftKey S 1 9 344 125 172 -172
S H 0 -4 125 93 562 437
H E 1 3 93 140 187 94
E Space -3 -1 140 140 203 63
Space R 3 0 140 140 296 156
R E 0 1 140 140 78 -62
E F -1 -1 140 110 842 702
F U 1 -3 110 78 796 686
U S -1 5 78 234 328 250
S E 1 -1 234 125 202 -32
E D -1 0 125 141 234 109
D Space -2 -1 141 156 141 0
Space T 3 -1 156 125 249 93
T O 0 -4 125 110 156 31
O Space -3 5 110 109 172 62
Space S 2 2 109 125 1451 1342
S I 1 -6 125 110 171 46
I G -1 3 110 125 156 46
G N -1 -1 125 124 188 63
N Space -1 2 124 125 202 78
Space F 2 0 125 124 344 219
F I 1 -4 124 109 78 -46
I N -2 2 109 140 187 78
N A 1 5 140 187 109 -31
A L 0 -8 187 109 172 -15
L Space -2 5 109 109 156 47
Space A 2 3 109 187 265 156
A D 0 -2 187 140 187 0
D O 1 -6 140 109 359 219
O P 0 -1 109 93 312 203
P T 0 5 93 141 873 780
T I 0 -3 141 109 266 125
I O 0 -1 109 109 265 156
O N -2 3 109 62 234 125
N Space -1 2 62 140 109 47
Space A 2 3 140 171 406 266
A Back 2 -12 171 141 717 546
Back P -1 3 141 141 967 826
P A -1 9 141 171 188 47
A P 1 -9 171 140 156 -15
P E 0 7 140 187 468 328
E R 0 -1 187 172 124 -63
R S -1 2 172 172 250 78
S OemPeriod -1 -7 172 94 2402 2230
OemPeriod Space -1 5 94 109 874 780
Space RShiftKey 1 -7 109 250 452 343
RShiftKey S 1 9 250 140 172 -78
S H 0 -4 140 141 343 203
H E 1 3 141 187 437 296
E Space -3 -1 187 140 359 172
Space O 3 -5 140 140 203 63
O N -2 3 140 171 187 47
N L 1 -3 171 156 187 16
L Y 1 3 156 93 172 16
Y F -1 2 93 31 624 531
F Space -2 0 31 109 93 62
Space Back 4 -9 109 93 531 422
Back Back 0 0 93 124 156 63
Back Space -4 9 124 172 124 0
Space R 3 0 172 156 1545 1373
R E 0 1 156 125 93 -63
E L -1 -6 125 140 266 141
L E 1 6 140 125 140 0
E N -2 -3 125 109 172 47
N T 2 1 109 140 234 125
T E 0 2 140 109 93 -47
E D -1 0 109 140 250 141
D Space -2 -1 140 156 187 47
Space A 2 3 156 94 686 530
A Space -2 -3 94 171 266 172
Space F 2 0 171 140 390 219
F E 1 1 140 156 592 452
E W 0 1 156 109 266 110
W Space -3 -2 109 171 156 47
Space M 1 -3 171 125 842 671
M O 2 -2 125 140 234 109
O N -2 3 140 125 234 94
N T 2 1 125 141 187 62
T H -1 -1 141 109 156 15
H S 0 4 109 156 172 63
S Space -2 -2 156 171 203 47
Space L 2 -5 171 125 951 780
L A 0 8 125 187 141 16
A T 1 -4 187 156 280 93
T E 0 2 156 234 156 0
E R 0 -1 234 141 156 -78
R Space -3 0 141 171 188 47
Space W 3 2 171 124 234 63
W H -1 -4 124 125 124 0
H E 1 3 125 93 141 16
E N -2 -3 93 109 140 47
N Space -1 2 109 156 94 -15
Space M 1 -3 156 93 905 749
M Y 2 1 93 109 1029 936
Y Space -3 2 109 172 234 125
Space P 3 -6 172 109 546 374
P A -1 9 109 187 141 32
A R 1 -3 187 156 421 234
R E 0 1 156 188 93 -63
E N -2 -3 188 109 250 62
N T 2 1 109 172 265 156
T S -1 3 172 187 125 -47
S Space -2 -2 187 124 1108 921
Space P 3 -6 124 124 468 344
P R 0 6 124 125 202 78
R O 0 -5 125 125 952 827
O M -2 2 125 125 686 561
M I 2 -1 125 156 422 297
I S -1 6 156 156 187 31
S E 1 -1 156 93 281 125
E D -1 0 93 172 202 109
D Space -2 -1 172 125 515 343
Space T 3 -1 125 62 484 359
T H -1 -1 62 78 811 749
H A 0 5 78 234 140 62
A T 1 -4 234 171 188 -46
T Space -3 1 171 125 265 94
Space LShiftKey 1 4 125 296 421 296
LShiftKey I 2 -8 296 125 203 -93
I Space -3 4 125 125 218 93
Space W 3 2 125 124 297 172
W O 0 -7 124 140 109 -15
O U 0 2 140 125 218 78
U L -1 -2 125 141 265 140
L D 0 6 141 140 141 0
D Space -2 -1 140 171 203 63
Space S 2 2 171 141 249 78
S O 1 -7 141 187 141 0
O M -2 2 187 172 202 15
M E 2 4 172 125 125 -47
E D -1 0 125 125 718 593
D A 0 2 125 156 671 546
A Y 1 -5 156 93 421 265
Y Space -3 2 93 140 265 172
Space G 2 -1 140 125 1404 1264
G O 1 -4 125 110 140 15
O Space -3 5 110 109 188 78
Space T 3 -1 109 109 187 78
T O 0 -4 109 109 140 31
O Space -3 5 109 125 172 63
Space C 1 1 125 141 1185 1060
C O 2 -6 141 125 468 327
O L -1 0 125 124 266 141
L L 0 0 124 93 234 110
L E 1 6 93 109 218 125
E G -1 -2 109 202 250 141
G E 1 2 202 124 156 -46
E OemPeriod -2 -6 124 156 202 78
OemPeriod Return 1 -3 156 125 1139 983
Return Return 0 0 125 124 219 94
Return Back 2 -1 124 109 1232 1108
Back RShiftKey -3 2 109 312 1310 1201
RShiftKey A 1 10 312 172 172 -140
A N -1 -5 172 125 624 452
N D 1 3 125 94 140 15
D Space -2 -1 94 124 266 172
Space D1 4 3 124 203 717 593
D1 D7 0 -6 203 109 156 -47
D7 Space -4 3 109 156 453 344
Space Y 3 -2 156 140 1076 920
Y E 0 3 140 218 125 -15
E A -1 2 218 203 218 0
A R 1 -3 203 93 531 328
R S -1 2 93 218 296 203
S Space -2 -2 218 156 296 78
Space L 2 -5 156 125 203 47
L A 0 8 125 406 125 0
A T 1 -4 406 124 250 -156
T E 0 2 124 218 109 -15
E R 0 -1 218 140 156 -62
R Space -3 0 140 156 218 78
Space LShiftKey 1 4 156 203 1108 952
LShiftKey I 2 -8 203 110 93 -110
I Space -3 4 110 156 219 109
Space D 2 1 156 125 249 93
D I 1 -5 125 94 125 0
I D -1 5 94 125 172 78
D I 1 -5 125 62 125 0
I Back 1 -5 62 140 608 546
Back Space -4 9 140 156 172 32
Space G 2 -1 156 78 858 702
G O 1 -4 78 109 234 156
O Space -3 5 109 125 358 249
Space T 3 -1 125 125 593 468
T O 0 -4 125 93 141 16
O Space -3 5 93 125 280 187
Space T 3 -1 125 109 437 312
T H -1 -1 109 125 94 -15
H E 1 3 125 110 171 46
E Space -3 -1 110 156 219 109
Space C 1 1 156 141 686 530
C O 2 -6 141 125 109 -32
O L -1 0 125 109 266 141
L L 0 0 109 94 202 93
L E 1 6 94 140 219 125
E G -1 -2 140 171 281 141
G E 1 2 171 156 187 16
E OemPeriod -2 -6 156 94 452 296
OemPeriod Space -1 5 94 124 1233 1139
Space LShiftKey 1 4 124 234 514 390
LShiftKey B 0 -5 234 141 125 -109
B U 2 -2 141 110 811 670
U T 0 2 110 110 156 46
T Space -3 1 110 124 188 78
Space LShiftKey 1 4 124 234 327 203
LShiftKey I 2 -8 234 125 125 -109
I Space -3 4 125 141 374 249
Space N 1 -2 141 94 1451 1310
N A 1 5 94 171 110 16
A I 1 -7 171 124 156 -15
I V -2 4 124 109 2262 2138
V E 2 1 109 109 327 218
E L -1 -6 109 140 250 141
L Y 1 3 140 156 359 219
Y Space -3 2 156 141 436 280
Space C 1 1 141 140 2278 2137
C H 1 -3 140 93 203 63
H O 1 -3 93 78 296 203
O S -1 7 78 156 187 109
S E 1 -1 156 172 172 16
E Space -3 -1 172 172 187 15
Space A 2 3 172 172 234 62
A Space -2 -3 172 141 234 62
Space C 1 1 141 141 343 202
C O 2 -6 141 94 172 31
O L -1 0 94 109 250 156
L L 0 0 109 125 187 78
L E 1 6 125 156 93 -32
E G -1 -2 156 249 141 -15
G E 1 2 249 125 218 -31
E Space -3 -1 125 171 141 16
Space H 2 -2 171 109 327 156
H A 0 5 109 156 187 78
A Back 2 -12 156 109 484 328
Back Back 0 0 109 78 187 78
Back T -1 8 78 156 531 453
T J -1 -2 156 109 234 78
J A 0 6 109 203 62 -47
A T 1 -4 203 141 140 -63
T Back 1 -8 141 78 546 405
Back Back 0 0 78 62 172 94
Back Back 0 0 62 94 140 78
Back H -2 7 94 125 702 608
H A 0 5 125 203 125 0
A T 1 -4 203 141 156 -47
T Space -3 1 141 156 187 46
Space W 3 2 156 171 375 219
W A -1 1 171 171 281 110
A S 0 -1 171 140 234 63
S Space -2 -2 140 109 265 125
Space A 2 3 109 187 234 125
A Oem1 0 -9 187 109 218 31
Oem1 Back 2 -3 109 156 827 718
Back L -2 4 156 109 1030 874
L M -1 2 109 125 1357 1248
