D2 D6 0 -4 109 94 343 234
R A -1 3 140 219 140 0
A D 0 -2 219 156 234 15
D U 1 -4 156 93 172 16
U A -1 6 93 125 156 63
A T 1 -4 125 187 140 15
T E 0 2 187 140 141 -46
E S -1 1 140 140 265 125
S Oemcomma -1 -6 140 94 1107 967
Oemcomma Space -1 4 94 156 578 484
Space S 2 2 156 125 202 46
S O 1 -7 125 125 390 265
O Space -3 5 125 109 297 172
Space E 3 1 109 141 998 889
E V -2 -1 141 141 187 46
V E 2 1 141 234 110 -31
E R 0 -1 234 172 171 -63
R Y 0 -2 172 94 468 296
Y T 0 1 94 110 733 639
T H -1 -1 110 156 110 0
H I 1 -2 156 172 124 -32
I G -1 3 172 94 203 31
G Back 2 -8 94 141 655 561
Back N -3 7 141 125 359 218
N G 1 1 125 109 125 0
G Space -2 1 109 109 203 94
Space W 3 2 109 141 1466 1357
W A -1 1 141 249 94 -47
A S 0 -1 249 125 156 -93
S Space -2 -2 125 156 156 31
Space A 2 3 156 156 140 -16
A L 0 -8 156 47 187 31
L L 0 0 47 125 125 78
L Space -2 5 125 125 250 125
Space S 2 2 125 156 249 124
S E 1 -1 156 203 78 -78
E T 0 -2 203 141 203 0
T Space -3 1 141 156 1467 1326
Space F 2 0 156 125 187 31
F O 1 -5 125 109 140 15
O R 0 5 109 156 94 -15
R Space -3 0 156 125 109 -47
Space M 1 -3 125 156 156 31
M E 2 4 156 140 125 -31
E Space -3 -1 140 141 140 0
Space T 3 -1 141 140 172 31
T O 0 -4 140 109 140 0
O Space -3 5 109 125 156 47
Space B 1 -1 125 140 203 78
B E 2 2 140 141 109 -31
E Space -3 -1 141 125 156 15
Space A 2 3 125 124 141 16
A D 0 -2 124 156 327 203
D O 1 -6 156 172 359 203
O P 0 -1 172 140 156 -16
P T 0 5 140 172 374 234
T E 0 2 172 124 110 -62
E D -1 0 124 124 234 110
D Space -2 -1 124 125 218 94
Space A 2 3 125 187 421 296
A T 1 -4 187 141 234 47
T Space -3 1 141 94 234 93
Space B 1 -1 94 172 265 171
B I 2 -3 172 140 141 -31
I R 0 4 140 140 156 16
R T 0 -1 140 141 218 78
T H -1 -1 141 93 219 78
H Space -2 2 93 109 218 125
Space B 1 -1 109 109 234 125
B Y 2 -1 109 125 140 31
Y Space -3 2 125 156 203 78
Space L 2 -5 156 94 359 203
L A 0 8 94 125 109 15
A W 1 -1 125 140 874 749
W Y 0 -4 140 125 530 390
Y E 0 3 125 156 187 62
E R 0 -1 156 124 110 -46
R Space -3 0 124 140 1154 1030
Space A 2 3 140 156 203 63
A N -1 -5 156 93 203 47
N D 1 3 93 125 124 31
D Space -2 -1 125 78 172 47
Space H 2 -2 78 187 203 125
H I 1 -2 187 125 140 -47
I S -1 6 125 125 141 16
S Space -2 -2 125 141 171 46
Space W 3 2 141 156 344 203
W I 0 -6 156 109 156 0
I F -1 4 109 187 312 203
F E 1 1 187 125 483 296
E W 0 1 125 93 16 -109
W Back 1 -11 93 140 624 531
Back OemPeriod -3 4 140 156 671 531
OemPeriod Space -1 5 156 140 1154 998
Space LShiftKey 1 4 140 562 187 47
LShiftKey E 2 -3 562 141 390 -172
E X -2 1 141 46 453 312
X X 0 0 46 47 140 94
X Back 3 -11 47 141 1076 1029
Back C -3 10 141 187 188 47
C E 2 0 187 156 733 546
E P 0 -7 156 125 187 31
P T 0 5 125 156 203 78
T Space -3 1 156 141 405 249
Space T 3 -1 141 156 765 624
T H -1 -1 156 109 156 0
H A 0 5 109 203 31 -78
A T 1 -4 203 156 172 -31
T Space -3 1 156 109 234 78
Space W 3 2 109 141 249 140
W H -1 -4 141 109 125 -16
H E 1 3 109 110 140 31
E N -2 -3 110 171 110 0
N Space -1 2 171 110 202 31
Space LShiftKey 1 4 110 281 390 280
LShiftKey I 2 -8 281 110 156 -125
I Space -3 4 110 140 188 78
Space P 3 -6 140 234 202 62
P O 0 1 234 141 156 -78
O O 0 0 141 47 328 187
O Back 1 -4 47 110 764 717
Back P -1 3 110 78 515 405
P P 0 0 78 110 187 109
P E 0 7 110 125 94 -16
E D -1 0 125 125 203 78
D Space -2 -1 125 140 343 218
Space O 3 -5 140 171 1342 1202
O U 0 2 171 171 156 -15
U T 0 2 171 140 296 125
T Space -3 1 140 94 234 94
Space T 3 -1 94 109 187 93
T H -1 -1 109 93 94 -15
H E 1 3 93 109 125 32
E Y 0 -3 109 94 374 265
Y Space -3 2 94 156 484 390
Space D 2 1 156 93 499 343
D E 1 0 93 125 156 63
E C -2 0 125 109 265 140
C I 2 -5 109 109 125 16
I D -1 5 109 140 281 172
D E 1 0 140 78 124 -16
E D -1 0 78 109 188 110
D Space -2 -1 109 109 249 140
Space A 2 3 109 187 281 172
A T 1 -4 187 125 203 16
T Space -3 1 125 125 234 109
Space T 3 -1 125 93 234 109
T H -1 -1 93 109 109 16
H E 1 3 109 93 125 16
E Space -3 -1 93 93 125 32
Space L 2 -5 93 125 187 94
L A 0 8 125 234 78 -47
A S 0 -1 234 172 140 -94
S T 1 -3 172 140 219 47
T Space -3 1 140 109 171 31
Space M 1 -3 109 171 172 63
M I 2 -1 171 109 390 219
I N -2 2 109 140 187 78
N U 2 -1 140 109 265 125
U T 0 2 109 156 219 110
T E 0 2 156 156 78 -78
E Space -3 -1 156 125 202 46
Space T 3 -1 125 156 437 312
T H -1 -1 156 140 359 203
H A 0 5 140 172 156 16
A T 1 -4 172 156 140 -32
T Space -3 1 156 125 250 94
Space T 3 -1 125 109 359 234
T H -1 -1 109 125 93 -16
H E 1 3 125 109 141 16
E Y 0 -3 109 125 156 47
Y Space -3 2 125 125 249 124
Space R 3 0 125 125 1794 1669
R E 0 1 125 187 47 -78
E A -1 2 187 172 203 16
A L 0 -8 172 93 172 0
L L 0 0 93 124 156 63
L Y 1 3 124 124 156 32
Y Space -3 2 124 125 187 63
Space W 3 2 125 187 733 608
W A -1 1 187 172 109 -78
A N -1 -5 172 109 219 47
N T 2 1 109 156 312 203
T E 0 2 156 156 748 592
E D -1 0 156 125 281 125
D Space -2 -1 125 156 156 31
Space A 2 3 156 124 141 -15
A Space -2 -3 124 125 171 47
Space G 2 -1 125 125 281 156
G I 1 -3 125 141 187 62
I R 0 4 141 125 234 93
R L -1 -5 125 140 453 328
L OemPeriod -1 0 140 109 889 749
OemPeriod Space -1 5 109 109 437 328
Space LShiftKey 1 4 109 780 124 15
LShiftKey S 1 -2 780 140 609 -171
S O 1 -7 140 94 265 125
O Space -3 5 94 141 218 124
Space M 1 -3 141 156 234 93
M Y 2 1 156 109 172 16
Y Space -3 2 109 125 234 125
Space P 3 -6 125 125 281 156
P A -1 9 125 156 93 -32
A R 1 -3 156 156 250 94
R E 0 1 156 156 125 -31
E N -2 -3 156 94 187 31
N T 2 1 94 125 109 15
T S -1 3 125 140 125 0
S Oemcomma -1 -6 140 140 2574 2434
Oemcomma Space -1 4 140 109 328 188
Space W 3 2 109 141 171 62
W H -1 -4 141 187 141 0
H O 1 -3 187 141 124 -63
O Space -3 5 141 140 250 109
Space W 3 2 140 171 1295 1155
W E 0 -1 171 172 140 -31
E R 0 -1 172 171 219 47
R E 0 1 171 172 140 -31
E Space -3 -1 172 109 265 93
Space O 3 -5 109 140 203 94
O N -2 3 140 172 78 -62
N Space -1 2 172 125 218 46
Space A 2 3 125 141 234 109
A Space -2 -3 141 124 188 47
Space W 3 2 124 171 936 812
W A -1 1 171 156 124 -47
A I 1 -7 156 124 188 32
I T 0 3 124 125 171 47
T I 0 -3 125 141 109 -16
I N -2 2 141 156 78 -63
N G 1 1 156 141 125 -31
G Space -2 1 141 125 172 31
Space L 2 -5 125 140 156 31
L I 1 1 140 125 93 -47
I S -1 6 125 156 141 16
S T 1 -3 156 124 125 -31
T M -2 -2 124 94 2277 2153
M Back 3 -6 94 109 609 515
Back Oemcomma -3 5 109 94 670 561
Oemcomma Space -1 4 94 109 188 94
Space G 2 -1 109 109 249 140
G O 1 -4 109 141 109 0
O T 0 4 141 109 141 0
T Space -3 1 109 125 140 31
Space A 2 3 125 140 593 468
A Space -2 -3 140 125 156 16
Space C 1 1 125 141 218 93
C A 1 2 141 124 110 -31
A L 0 -8 124 46 156 32
L L 0 0 46 94 140 94
L Space -2 5 94 125 140 46
Space I 3 -4 125 125 1373 1248
I N -2 2 125 141 78 -47
N Space -1 2 141 125 156 15
Space T 3 -1 125 93 172 47
T H -1 -1 93 109 62 -31
H E 1 3 109 109 125 16
E Space -3 -1 109 109 125 16
Space M 1 -3 109 219 93 -16
M I 2 -1 219 109 203 -16
I D -1 5 109 109 141 32
D D 0 0 109 94 171 62
D E 1 0 94 125 250 156
E L -1 -6 125 141 140 15
L Back 2 -4 141 93 1155 1014
Back Back 0 0 93 78 171 78
Back L -2 4 78 140 297 219
L E 1 6 140 125 93 -47
E Space -3 -1 125 140 172 47
Space O 3 -5 140 125 156 16
O F -1 5 125 109 187 62
F Space -2 0 109 125 125 16
Space T 3 -1 125 94 249 124
T H -1 -1 94 110 78 -16
H E 1 3 110 124 110 0
E Space -3 -1 124 110 124 0
Space N 1 -2 110 188 156 46
N I 2 -2 188 78 219 31
I G -1 3 78 124 125 47
G H 0 -1 124 125 124 0
H T 1 1 125 124 188 63
T Space -3 1 124 141 1138 1014
Space A 2 3 141 218 172 31
A S 0 -1 218 125 125 -93
S K 0 -6 125 93 156 31
K I 1 0 93 141 171 78
I N -2 2 141 140 94 -47
N G 1 1 140 94 156 16
G RShiftKey -1 -6 94 280 328 234
RShiftKey Oem1 1 1 280 156 140 -140
Oem1 RShiftKey -1 -1 156 890 374 218
RShiftKey Oem7 1 0 890 187 656 -234
Oem7 LShiftKey -1 11 187 312 967 780
LShiftKey W 2 -2 312 93 234 -78
W W 0 0 93 31 125 32
W E 0 -1 31 125 265 234
E Space -3 -1 125 125 296 171
Space Back 4 -9 125 94 624 499
Back Back 0 0 94 93 172 78
Back Back 0 0 93 110 171 78
Back E -1 10 110 94 172 62
E Space -3 -1 94 109 156 62
Space Left 0 -7 109 47 1154 1045
Left Left 0 0 47 78 141 94
Left Left 0 0 78 78 156 78
Left Left 0 0 78 63 171 93
Left Space 0 7 63 156 749 686
Space Right 0 -9 156 94 390 234
Right Right 0 0 94 62 203 109
Right Right 0 0 62 78 172 110
Right Left 0 2 78 140 733 655
Left Left 0 0 140 94 249 109
Left Left 0 0 94 93 188 94
Left Left 0 0 93 109 187 94
Left Space 0 7 109 78 374 265
Space Back 4 -9 78 110 889 811
Back Left -4 2 110 94 515 405
Left Space 0 7 94 109 359 265
Space Right 0 -9 109 125 281 172
Right Right 0 0 125 94 265 140
Right Left 0 2 94 124 328 234
Left Left 0 0 124 141 327 203
Left Back 4 -2 141 125 390 249
Back Right -4 0 125 125 421 296
Right Right 0 0 125 109 437 312
Right Right 0 0 109 109 546 437
Right Right 0 0 109 47 234 125
Right Right 0 0 47 94 156 109
Right Space 0 9 94 78 546 452
Space A 2 3 78 202 1779 1701
A V -1 -3 202 218 234 32
V E 2 1 218 140 140 -78
E Back 1 -10 140 140 624 484
Back Back 0 0 140 93 203 63
Back Back 0 0 93 78 187 94
Back H -2 7 78 141 265 187
H A 0 5 141 281 172 31
A V -1 -3 281 141 140 -141
V E 2 1 141 156 47 -94
E Space -3 -1 156 109 203 47
Space A 2 3 109 141 93 -16
A N -1 -5 141 141 203 62
N Space -1 2 141 125 187 46
Space E 3 1 125 124 422 297
E Back 1 -10 124 125 748 624
Back U -1 6 125 125 453 328
U N -2 1 125 171 78 -47
N E 2 3 171 125 249 78
E X -2 1 125 140 250 125
X P 2 -8 140 124 172 32
P E 0 7 124 125 3182 3058
E C -2 0 125 140 281 156
C T 2 -2 140 156 312 172
T E 0 2 156 109 109 -47
E D -1 0 109 109 187 78
D Space -2 -1 109 125 250 141
Space B 1 -1 125 140 234 109
B A 1 4 140 156 125 -15
A B -1 -4 156 109 218 62
B Y 2 -1 109 125 530 421
Y Space -3 2 125 140 531 406
Space B 1 -1 140 187 1076 936
B O 2 -4 187 140 94 -93
O Y 0 3 140 110 327 187
Y Oem1 -1 -4 110 110 1326 1216
Oem1 Space -2 6 110 125 624 514
Space D 2 1 125 125 172 47
D O 1 -6 125 141 109 -16
O Space -3 5 141 125 187 46
Space Y 3 -2 125 156 1326 1201
Y O 0 -3 156 187 203 47
O U 0 2 187 125 109 -78
U Space -3 3 125 109 219 94
Space W 3 2 109 234 156 47
W A -1 1 234 219 218 -16
A N -1 -5 219 140 172 -47
N T 2 1 140 124 203 63
T Space -3 1 124 141 327 203
Space H 2 -2 141 140 328 187
H I 1 -2 140 109 125 -15
I M -2 1 109 125 202 93
M RShiftKey 0 -4 125 343 437 312
RShiftKey OemQuestion 0 1 343 172 125 -218
OemQuestion RShiftKey 0 -1 172 578 530 358
RShiftKey Oem7 1 0 578 156 406 -172
Oem7 Space -2 7 156 125 2324 2168
Space LShiftKey 1 4 125 312 156 31
LShiftKey T 2 -5 312 124 188 -124
T H -1 -1 124 125 124 0
H E 1 3 125 125 125 0
E Y 0 -3 125 125 172 47
Y Space -3 2 125 109 218 93
Space S 2 2 109 202 141 32
S A 0 1 202 172 124 -78
A I 1 -7 172 94 203 31
I D -1 5 94 93 141 47
D Back 2 -10 93 78 624 531
Back D -2 10 78 93 936 858
D Left -2 -8 93 624 436 343
Left Left 0 0 624 94 796 172
Left Left 0 0 94 78 172 78
Left Left 0 0 78 94 171 93
Left Back 4 -2 94 93 718 624
Back H -2 7 93 94 171 78
H Right -2 -7 94 109 266 172
Right Right 0 0 109 47 202 93
Right Right 0 0 47 63 156 109
Right Right 0 0 63 63 156 93
Right Right 0 0 63 94 156 93
Right Right 0 0 94 78 172 78
Right Right 0 0 78 94 187 109
Right Space 0 9 94 94 671 577
Space RShiftKey 1 -7 94 406 967 873
RShiftKey Oem7 1 0 406 156 219 -187
Oem7 LShiftKey -1 11 156 998 499 343
LShiftKey O 2 -9 998 125 702 -296
O F -1 5 125 125 546 421
F Space -2 0 125 125 327 202
Space C 1 1 125 172 250 125
C I 2 -5 172 125 218 46
I U 0 1 125 94 94 -31
U R 0 3 94 141 187 93
R S -1 2 141 203 203 62
S E 1 -1 203 125 125 -78
E Back 1 -10 125 94 951 826
Back Back 0 0 94 78 188 94
Back Back 0 0 78 62 187 109
Back Back 0 0 62 63 171 109
Back Back 0 0 63 93 344 281
Back O -1 4 93 203 561 468
O U 0 2 203 125 125 -78
U R 0 3 125 125 172 47
R S -1 2 125 125 234 109
S E 1 -1 125 125 62 -63
E RShiftKey -2 -8 125 312 328 203
RShiftKey Oem7 1 0 312 171 125 -187
Oem7 OemPeriod -1 2 171 78 2340 2169
OemPeriod Space -1 5 78 140 187 109
Space LShiftKey 1 4 140 281 171 31
LShiftKey M 0 -7 281 109 141 -140
M Y 2 1 109 62 281 172
Y Space -3 2 62 125 187 125
Space B 1 -1 125 141 764 639
B I 2 -3 141 172 156 15
I O 0 -1 172 125 515 343
O L -1 0 125 109 406 281
L O 1 0 109 110 436 327
O G -1 4 110 140 297 187
G I 1 -3 140 78 234 94
I C -2 5 78 203 187 109
C A 1 2 203 125 156 -47
A L 0 -8 125 140 94 -31
L Space -2 5 140 110 202 62
Space M 1 -3 110 141 203 93
M O 2 -2 141 109 141 0
O T 0 4 109 156 156 47
T H -1 -1 156 125 109 -47
H E 1 3 125 172 140 15
E R 0 -1 172 141 109 -63
R Space -3 0 141 94 156 15
Space L 2 -5 94 140 1826 1732
L A 0 8 140 203 124 -16
A T 1 -4 203 156 250 47
T E 0 2 156 234 140 -16
E R 0 -1 234 125 172 -62
R Space -3 0 125 125 234 109
Space F 2 0 125 140 172 47
F O 1 -5 140 156 124 -16
O U 0 2 156 109 94 -62
U N -2 1 109 62 281 172
N D 1 3 62 125 156 94
D Space -2 -1 125 109 218 93
Space O 3 -5 109 172 312 203
O U 0 2 172 141 78 -94
U T 0 2 141 141 187 46
T Space -3 1 141 125 203 62
Space T 3 -1 125 125 203 78
T H -1 -1 125 94 109 -16
H A 0 5 94 156 109 15
A T 1 -4 156 125 94 -62
T Space -3 1 125 110 218 93
Space M 1 -3 110 125 1186 1076
M Y 2 1 125 141 187 62
Y Space -3 2 141 93 250 109
Space M 1 -3 93 172 187 94
M O 2 -2 172 156 140 -32
O T 0 4 156 125 234 78
T H -1 -1 125 109 125 0
H E 1 3 109 171 141 32
E R 0 -1 171 125 140 -31
R Space -3 0 125 125 265 140
Space A 2 3 125 78 234 109
A H 0 -5 78 109 63 -15
H A 0 5 109 109 234 125
A Back 2 -12 109 94 452 343
Back Back 0 0 94 78 172 78
Back Back 0 0 78 78 171 93
Back H -2 7 78 125 437 359
H A 0 5 125 203 109 -16
A D 0 -2 203 124 141 -62
D Space -2 -1 124 78 202 78
Space N 1 -2 78 140 188 110
N E 2 3 140 141 124 -16
E V -2 -1 141 109 203 62
V E 2 1 109 265 78 -31
E R 0 -1 265 156 219 -46
R Space -3 0 156 141 171 15
Space G 2 -1 141 110 2839 2698
G R 1 1 110 171 453 343
R A -1 3 171 156 171 0
A D 0 -2 156 93 297 141
D U 1 -4 93 94 639 546
U A -1 6 94 203 328 234
A T 1 -4 203 187 328 125
T E 0 2 187 125 171 -16
E D -1 0 125 140 219 94
D Space -2 -1 140 140 218 78
Space F 2 0 140 171 718 578
F R 1 0 171 125 202 31
R O 0 -5 125 171 141 16
O M -2 2 171 156 187 16
M O 2 -2 156 109 47 -109
O Back 1 -4 109 140 905 796
Back Space -4 9 140 140 312 172
Space C 1 1 140 140 265 125
C O 2 -6 140 78 140 0
O L -1 0 78 109 203 125
L L 0 0 109 109 172 63
L E 1 6 109 141 124 15
E G -1 -2 141 203 219 78
G E 1 2 203 156 93 -110
E Space -3 -1 156 109 297 141
Space A 2 3 109 125 1248 1139
A N -1 -5 125 125 561 436
N D 1 3 125 156 156 31
D Space -2 -1 156 94 203 47
Space T 3 -1 94 141 156 62
T H -1 -1 141 110 109 -32
H A 0 5 110 172 94 -16
A T 1 -4 172 125 109 -63
T Space -3 1 125 125 187 62
Space M 1 -3 125 93 453 328
M Y 2 1 93 156 156 63
Y Space -3 2 156 93 234 78
Space F 2 0 93 188 249 156
F A 0 3 188 172 172 -16
A H 0 -5 172 140 406 234
H Back 2 -7 140 140 998 858
Back T -1 8 140 125 733 593
T H -1 -1 125 110 421 296
H E 1 3 110 187 141 31
E R 0 -1 187 125 140 -47
R Space -3 0 125 109 234 109
Space H 2 -2 109 125 1092 983
H A 0 5 125 187 125 0
A D 0 -2 187 171 125 -62
D Space -2 -1 171 109 281 110
Space N 1 -2 109 125 249 140
N E 2 3 125 125 94 -31
E V -2 -1 125 125 249 124
V E 2 1 125 202 110 -15
E R 0 -1 202 141 171 -31
R Space -3 0 141 125 234 93
Space G 2 -1 125 141 234 109
G R 1 1 141 187 297 156
R A -1 3 187 172 171 -16
A D 0 -2 172 109 250 78
D U 1 -4 109 31 218 109
U A -1 6 31 141 78 47
A T 1 -4 141 156 172 31
T E 0 2 156 125 109 -47
E D -1 0 125 110 374 249
D Space -2 -1 110 125 281 171
Space F 2 0 125 234 749 624
F R 1 0 234 125 203 -31
R O 0 -5 125 203 109 -16
O M -2 2 203 203 109 -94
M Space -1 3 203 125 234 31
Space H 2 -2 125 203 265 140
H I 1 -2 203 109 250 47
I G -1 3 109 124 484 375
G H 0 -1 124 125 218 94
H Space -2 2 125 125 312 187
Space S 2 2 125 124 172 47
S C -1 -1 124 109 249 125
C H 1 -3 109 140 125 16
H O 1 -3 140 94 218 78
O O 0 0 94 109 422 328
O L -1 0 109 156 202 93
L OemPeriod -1 0 156 109 796 640
OemPeriod Space -1 5 109 140 390 281
Space LShiftKey 1 4 140 468 125 -15
LShiftKey S 1 -2 468 156 281 -187
S H 0 -4 156 109 249 93
H E 1 3 109 124 141 32
E Space -3 -1 124 109 171 47
Space R 3 0 109 140 328 219
R E 0 1 140 156 78 -62
E F -1 -1 156 156 265 109
F U 1 -3 156 109 187 31
U S -1 5 109 171 219 110
S E 1 -1 171 110 124 -47
E D -1 0 110 125 203 93
D Space -2 -1 125 93 250 125
Space T 3 -1 93 140 1045 952
T O 0 -4 140 125 140 0
O Space -3 5 125 124 188 63
Space S 2 2 124 140 187 63
S I 1 -6 140 125 109 -31
I G -1 3 125 125 218 93
G N -1 -1 125 125 172 47
N Space -1 2 125 109 234 109
Space T 3 -1 109 109 1342 1233
T H -1 -1 109 125 93 -16
H E 1 3 125 125 109 -16
E Space -3 -1 125 110 156 31
Space F 2 0 110 141 234 124
F I 1 -4 141 141 125 -16
I N -2 2 141 125 78 -63
N A 1 5 125 124 141 16
A L 0 -8 124 125 109 -15
L Space -2 5 125 109 234 109
Space A 2 3 109 172 171 62
A D 0 -2 172 125 203 31
D O 1 -6 125 171 297 172
O P 0 -1 171 141 202 31
P T 0 5 141 125 203 62
T I 0 -3 125 156 172 47
I U 0 1 156 125 0 -156
U O 0 -2 125 140 109 -16
O Back 1 -4 140 78 499 359
Back Back 0 0 78 94 187 109
Back O -1 4 94 172 562 468
O N -2 3 172 140 312 140
N Space -1 2 140 109 281 141
Space P 3 -6 109 124 1763 1654
P A -1 9 124 156 109 -15
A P 1 -9 156 141 218 62
P E 0 7 141 218 141 0
E R 0 -1 218 234 140 -78
R S -1 2 234 172 218 -16
S OemPeriod -1 -7 172 109 297 125
OemPeriod Space -1 5 109 94 249 140
Space LShiftKey 1 4 94 780 562 468
LShiftKey S 1 -2 780 124 640 -140
S H 0 -4 124 125 171 47
H E 1 3 125 125 156 31
E Space -3 -1 125 62 172 47
Space O 3 -5 62 172 140 78
O N -2 3 172 140 125 -47
N L 1 -3 140 156 172 32
L Y 1 3 156 141 171 15
Y Space -3 2 141 94 281 140
Space R 3 0 94 156 203 109
R E 0 1 156 140 78 -78
E L -1 -6 140 124 203 63
L E 1 6 124 110 124 0
E N -2 -3 110 125 203 93
N T 2 1 125 141 187 62
T E 0 2 141 140 63 -78
E D -1 0 140 141 218 78
D Space -2 -1 141 93 219 78
Space A 2 3 93 140 109 16
A Space -2 -3 140 94 187 47
Space F 2 0 94 78 390 296
F R 1 0 78 156 374 296
R E 0 1 156 156 94 -62
E Space -3 -1 156 109 281 125
Space M 1 -3 109 156 218 109
M O 2 -2 156 171 94 -62
O Back 1 -4 171 94 405 234
Back Back 0 0 94 63 203 109
Back Back 0 0 63 63 156 93
Back Back 0 0 63 78 156 93
Back Back 0 0 78 78 187 109
Back E -1 10 78 219 156 78
E W 0 1 219 156 141 -78
W Space -3 -2 156 109 218 62
Space M 1 -3 109 172 187 78
M O 2 -2 172 187 125 -47
O M -2 2 187 32 265 78
M Back 3 -6 32 140 500 468
Back N -3 7 140 140 312 172
N T 2 1 140 110 202 62
T H -1 -1 110 125 156 46
H S 0 4 125 125 156 31
S Space -2 -2 125 94 156 31
Space L 2 -5 94 124 1124 1030
L A 0 8 124 203 109 -15
A T 1 -4 203 156 218 15
T E 0 2 156 234 172 16
E R 0 -1 234 141 171 -63
R Space -3 0 141 124 266 125
Space W 3 2 124 140 140 16
W H -1 -4 140 109 109 -31
H E 1 3 109 140 125 16
E N -2 -3 140 125 125 -15
N Space -1 2 125 156 187 62
Space M 1 -3 156 125 187 31
M Y 2 1 125 109 156 31
Y Space -3 2 109 110 187 78
Space P 3 -6 110 109 203 93
P A -1 9 109 202 63 -46
A R 1 -3 202 234 234 32
R E 0 1 234 218 156 -78
E N -2 -3 218 156 202 -16
N T 2 1 156 156 203 47
T S -1 3 156 156 125 -31
S Space -2 -2 156 109 187 31
Space P 3 -6 109 141 156 47
P R 0 6 141 125 187 46
R O 0 -5 125 156 110 -15
O M -2 2 156 141 171 15
M I 2 -1 141 93 250 109
I S -1 6 93 171 156 63
S E 1 -1 171 125 93 -78
E D -1 0 125 156 234 109
D Space -2 -1 156 124 266 110
Space T 3 -1 124 140 218 94
T H -1 -1 140 109 125 -15
H A 0 5 109 203 93 -16
A T 1 -4 203 140 172 -31
T Space -3 1 140 109 250 110
Space I 3 -4 109 93 312 203
I Space -3 4 93 141 327 234
Space W 3 2 141 234 203 62
W O 0 -7 234 156 140 -94
O U 0 2 156 125 94 -62
U L -1 -2 125 141 218 93
L D 0 6 141 125 172 31
D Left -2 -8 125 592 2746 2621
Left Left 0 0 592 93 733 141
Left Left 0 0 93 94 187 94
Left Left 0 0 94 109 187 93
Left Back 4 -2 109 110 967 858
Back LShiftKey -3 13 110 390 188 78
LShiftKey I 2 -8 390 78 187 -203
I Right -3 -5 78 78 593 515
Right Right 0 0 78 63 171 93
Right Right 0 0 63 62 172 109
Right Right 0 0 62 78 171 109
Right Right 0 0 78 62 188 110
Right Right 0 0 62 78 202 140
Right Space 0 9 78 141 2652 2574
Space S 2 2 141 172 234 93
S O 1 -7 172 156 125 -47
O M -2 2 156 141 78 -78
M E 2 4 141 140 453 312
E D -1 0 140 203 249 109
D A 0 2 203 156 156 -47
A Y 1 -5 156 125 187 31
Y Space -3 2 125 109 266 141
Space F 2 0 109 125 826 717
F O 1 -5 125 156 156 31
O Space -3 5 156 124 266 110
Space T 3 -1 124 109 312 188
T O 0 -4 109 109 93 -16
O Space -3 5 109 93 172 63
Space A 2 3 93 125 109 16
A Back 2 -12 125 624 562 437
Back Back 0 0 624 109 811 187
Back Back 0 0 109 109 203 94
Back Back 0 0 109 78 249 140
Back G -2 8 78 109 375 297
G O 1 -4 109 93 733 624
O Space -3 5 93 109 187 94
Space T 3 -1 109 125 125 16
T O 0 -4 125 47 234 109
O Space -3 5 47 125 78 31
Space A 2 3 125 141 218 93
A Space -2 -3 141 125 172 31
Space C 1 1 125 140 203 78
C O 2 -6 140 63 171 31
O L -1 0 63 63 187 124
L L 0 0 63 62 172 109
L E 1 6 62 125 140 78
E G -1 -2 125 156 156 31
G E 1 2 156 94 125 -31
E OemPeriod -2 -6 94 94 125 31
OemPeriod Return 1 -3 94 109 499 405
Return Return 0 0 109 125 827 718
Return LShiftKey -1 12 125 343 312 187
LShiftKey A 1 -1 343 125 187 -156
A N -1 -5 125 109 172 47
N S 1 4 109 125 764 655
S Space -2 -2 125 125 234 109
Space Back 4 -9 125 93 531 406
Back Back 0 0 93 63 171 78
Back D -2 10 63 109 78 15
D Space -2 -1 109 125 203 94
Space D1 4 3 125 125 702 577
D1 D7 0 -6 125 94 218 93
D7 Space -4 3 94 94 359 265
Space Y 3 -2 94 94 312 218
Y E 0 3 94 171 94 0
E A -1 2 171 203 156 -15
A R 1 -3 203 187 452 249
R S -1 2 187 187 156 -31
S Space -2 -2 187 125 468 281
Space L 2 -5 125 140 203 78
L A 0 8 140 187 78 -62
A T 1 -4 187 156 234 47
T E 0 2 156 188 218 62
E R 0 -1 188 140 141 -47
R Space -3 0 140 109 203 63
Space LShiftKey 1 4 109 281 140 31
LShiftKey I 2 -8 281 31 234 -47
I Space -3 4 31 125 1092 1061
Space D 2 1 125 124 172 47
D I 1 -5 124 94 140 16
I D -1 5 94 93 94 0
D Space -2 -1 93 94 171 78
Space G 2 -1 94 109 468 374
G O 1 -4 109 94 125 16
O Space -3 5 94 109 203 109
Space T 3 -1 109 110 1107 998
T O 0 -4 110 125 125 15
O Space -3 5 125 124 219 94
Space C 1 1 124 156 156 32
C O 2 -6 156 78 140 -16
O L -1 0 78 62 203 125
L L 0 0 62 109 156 94
L E 1 6 109 140 78 -31
E G -1 -2 140 156 171 31
G E 1 2 156 125 125 -31
E OemPeriod -2 -6 125 109 156 31
OemPeriod Space -1 5 109 110 265 156
Space LShiftKey 1 4 110 296 141 31
LShiftKey B 0 -5 296 125 140 -156
B U 2 -2 125 93 219 94
U T 0 2 93 140 140 47
T Space -3 1 140 109 187 47
Space LShiftKey 1 4 109 312 156 47
LShiftKey I 2 -8 312 94 156 -156
I Space -3 4 94 94 234 140
Space N 1 -2 94 124 375 281
