D5 D0 0 -5 172 156 297 125
Space B 1 -1 109 125 499 390
B Y 2 -1 125 125 234 109
Y Space -3 2 125 94 203 78
Space C 1 1 94 125 858 764
C O 2 -6 125 93 94 -31
O L -1 0 93 78 218 125
L L 0 0 78 78 140 62
L E 1 6 78 94 125 47
E G -1 -2 94 156 109 15
G E 1 2 156 141 125 -31
E Space -3 -1 141 109 125 -16
Space G 2 -1 109 110 452 343
G R 1 1 110 124 188 78
R A -1 3 124 125 140 16
A D 0 -2 125 140 156 31
D U 1 -4 140 94 156 16
U A -1 6 94 156 109 15
A T 1 -4 156 156 94 -62
T E 0 2 156 156 109 -47
E S -1 1 156 109 234 78
S Oemcomma -1 -6 109 125 655 546
Oemcomma Space -1 4 125 141 109 -16
Space S 2 2 141 125 297 156
S O 1 -7 125 94 93 -32
O Space -3 5 94 125 141 47
Space E 3 1 125 124 203 78
E V -2 -1 124 110 202 78
V E 2 1 110 187 188 78
E R 0 -1 187 140 109 -78
R Y 0 -2 140 125 327 187
Y T 0 1 125 109 593 468
T H -1 -1 109 78 109 0
H I 1 -2 78 109 94 16
I N -2 2 109 93 125 16
N G 1 1 93 109 109 16
G Space -2 1 109 109 125 16
Space W 3 2 109 109 1139 1030
W A -1 1 109 125 202 93
A S 0 -1 125 172 78 -47
S Space -2 -2 172 125 156 -16
Space A 2 3 125 110 156 31
A L 0 -8 110 93 110 0
L L 0 0 93 94 171 78
L Space -2 5 94 109 125 31
Space S 2 2 109 94 234 125
S E 1 -1 94 109 203 109
E T 0 -2 109 125 156 47
T Space -3 1 125 125 140 15
Space F 2 0 125 109 203 78
F O 1 -5 109 94 187 78
O R 0 5 94 109 203 109
R Space -3 0 109 125 125 16
Space M 1 -3 125 78 218 93
M E 2 4 78 109 125 47
E Space -3 -1 109 109 94 -15
Space T 3 -1 109 125 202 93
T O 0 -4 125 109 94 -31
O Space -3 5 109 109 125 16
Space B 1 -1 109 93 281 172
B E 2 2 93 125 187 94
E Space -3 -1 125 109 156 31
Space A 2 3 109 125 327 218
A D 0 -2 125 110 234 109
D O 1 -6 110 109 125 15
O P 0 -1 109 94 203 94
P T 0 5 94 109 172 78
T E 0 2 109 109 171 62
E D -1 0 109 78 219 110
D Space -2 -1 78 125 109 31
Space A 2 3 125 156 281 156
A T 1 -4 156 140 109 -47
T Space -3 1 140 109 140 0
Space B 1 -1 109 94 203 94
B I 2 -3 94 110 296 202
I T 0 3 110 109 141 31
T Back 1 -8 109 94 452 343
Back R -1 9 94 125 125 31
R T 0 -1 125 125 234 109
T H -1 -1 125 94 78 -47
H Space -2 2 94 109 156 62
Space B 1 -1 109 94 499 390
B Y 2 -1 94 109 234 140
Y Space -3 2 109 109 156 47
Space A 2 3 109 124 141 32
A Space -2 -3 124 94 124 0
Space L 2 -5 94 94 156 62
L A 0 8 94 141 156 62
A W 1 -1 141 125 562 421
W Y 0 -4 125 125 234 109
Y E 0 3 125 171 281 156
E R 0 -1 171 156 93 -78
R Space -3 0 156 125 141 -15
Space A 2 3 125 110 249 124
A N -1 -5 110 93 110 0
N D 1 3 93 109 140 47
D Space -2 -1 109 94 78 -31
Space H 2 -2 94 62 203 109
H I 1 -2 62 93 125 63
I S -1 6 93 109 140 47
S Space -2 -2 109 141 109 0
Space W 3 2 141 140 406 265
W I 0 -6 140 94 140 0
I F -1 4 94 125 328 234
F E 1 1 125 125 187 62
E OemPeriod -2 -6 125 110 140 15
OemPeriod Space -1 5 110 109 110 0
Space RShiftKey 1 -7 109 202 234 125
RShiftKey E 2 8 202 125 93 -109
E X -2 1 125 93 297 172
X C 0 -1 93 141 171 78
C E 2 0 141 140 125 -16
E P 0 -7 140 109 203 63
P T 0 5 109 141 171 62
T Space -3 1 141 125 172 31
Space T 3 -1 125 125 624 499
T H -1 -1 125 78 125 0
H A 0 5 78 125 93 15
A T 1 -4 125 140 63 -62
T Space -3 1 140 109 78 -62
Space LShiftKey 1 4 109 141 218 109
LShiftKey W 2 -2 141 93 328 187
W H -1 -4 93 94 109 16
H E 1 3 94 125 140 46
E N -2 -3 125 109 94 -31
N Space -1 2 109 124 94 -15
Space LShiftKey 1 4 124 281 187 63
LShiftKey I 2 -8 281 110 93 -188
I Space -3 4 110 125 94 -16
Space P 3 -6 125 125 374 249
P O 0 1 125 94 281 156
O P 0 -1 94 62 203 109
P P 0 0 62 94 140 78
P E 0 7 94 93 141 47
E D -1 0 93 140 203 110
D Space -2 -1 140 110 124 -16
Space O 3 -5 110 125 172 62
O U 0 2 125 109 94 -31
U T 0 2 109 125 202 93
T Space -3 1 125 125 172 47
Space T 3 -1 125 140 234 109
T H -1 -1 140 93 94 -46
H E 1 3 93 140 140 47
E R 0 -1 140 171 94 -46
R E 0 1 171 94 140 -31
E Back 1 -10 94 62 406 312
Back Back 0 0 62 94 218 156
Back Y -1 7 94 125 764 670
Y Space -3 2 125 125 203 78
Space D 2 1 125 94 265 140
D E 1 0 94 93 188 94
E C -2 0 93 140 187 94
C I 2 -5 140 94 187 47
I D -1 5 94 109 187 93
D E 1 0 109 109 219 110
E D -1 0 109 94 202 93
D Space -2 -1 94 125 94 0
Space A 2 3 125 141 265 140
A T 1 -4 141 125 125 -16
T Space -3 1 125 94 109 -16
Space T 3 -1 94 141 156 62
T H -1 -1 141 109 156 15
H E 1 3 109 109 453 344
E Space -3 -1 109 109 171 62
Space L 2 -5 109 93 250 141
L A 0 8 93 202 125 32
A S 0 -1 202 125 218 16
S T 1 -3 125 172 140 15
T Space -3 1 172 140 141 -31
Space M 1 -3 140 78 234 94
M N 0 1 78 94 327 249
N Back 3 -7 94 109 422 328
Back I -1 5 109 78 468 359
I N -2 2 78 94 202 124
N U 2 -1 94 78 203 109
U T 0 2 78 109 94 16
T E 0 2 109 125 109 0
E Space -3 -1 125 78 125 0
Space T 3 -1 78 125 1279 1201
T H -1 -1 125 93 94 -31
H A 0 5 93 141 124 31
A T 1 -4 141 140 63 -78
T Space -3 1 140 109 125 -15
Space T 3 -1 109 109 156 47
T H -1 -1 109 78 140 31
H E 1 3 78 109 109 31
E Y 0 -3 109 109 125 16
Y Space -3 2 109 94 187 78
Space R 3 0 94 125 203 109
R E 0 1 125 141 62 -63
E A -1 2 141 109 172 31
A L 0 -8 109 78 140 31
L L 0 0 78 78 172 94
L Y 1 3 78 124 250 172
Y Space -3 2 124 125 187 63
Space W 3 2 125 109 312 187
W A -1 1 109 109 203 94
A N -1 -5 109 63 124 15
N T 2 1 63 94 125 62
T E 0 2 94 125 94 0
E D -1 0 125 109 218 93
D Space -2 -1 109 125 94 -15
Space A 2 3 125 94 171 46
A Space -2 -3 94 94 125 31
Space G 2 -1 94 141 390 296
G I 1 -3 141 94 187 46
I R 0 4 94 109 344 250
R L -1 -5 109 93 156 47
L D 0 6 93 78 156 63
D OemPeriod -1 -6 78 110 124 46
OemPeriod Space -1 5 110 125 94 -16
Space RShiftKey 1 -7 125 234 265 140
RShiftKey Back 3 -2 234 94 390 156
Back Back 0 0 94 78 172 78
Back Back 0 0 78 110 171 93
Back OemPeriod -3 4 110 125 312 202
OemPeriod Space -1 5 125 125 125 0
Space RShiftKey 1 -7 125 202 219 94
RShiftKey S 1 9 202 78 140 -62
S O 1 -7 78 110 218 140
O Oemcomma -2 1 110 109 266 156
Oemcomma Space -1 4 109 110 124 15
Space Back 4 -9 110 94 468 358
Back Back 0 0 94 94 156 62
Back Space -4 9 94 109 266 172
Space M 1 -3 109 125 187 78
M Y 2 1 125 125 218 93
Y Space -3 2 125 156 125 0
Space P 3 -6 156 109 172 16
P A -1 9 109 172 202 93
A R 1 -3 172 125 250 78
R E 0 1 125 125 78 -47
E N -2 -3 125 78 172 47
N T 2 1 78 125 62 -16
T S -1 3 125 94 218 93
S Oemcomma -1 -6 94 125 375 281
Oemcomma Space -1 4 125 125 140 15
Space W 3 2 125 109 546 421
W H -1 -4 109 78 172 63
H O 1 -3 78 94 140 62
O Space -3 5 94 125 94 0
Space W 3 2 125 172 187 62
W E 0 -1 172 172 140 -32
E R 0 -1 172 188 156 -16
R E 0 1 188 141 125 -63
E Space -3 -1 141 125 109 -32
Space O 3 -5 125 94 172 47
O N -2 3 94 125 156 62
N Space -1 2 125 94 140 15
Space A 2 3 94 109 250 156
A Space -2 -3 109 124 172 63
Space W 3 2 124 109 421 297
W A -1 1 109 140 156 47
A I 1 -7 140 78 218 78
I T 0 3 78 124 531 453
T I 0 -3 124 63 124 0
I N -2 2 63 109 141 78
N G 1 1 109 140 125 16
G Space -2 1 140 140 343 203
Space L 2 -5 140 110 249 109
L I 1 1 110 94 125 15
I S -1 6 94 140 172 78
S T 1 -3 140 125 93 -47
T OemPeriod -2 -4 125 140 94 -31
OemPeriod Space -1 5 140 93 125 -15
Space Back 4 -9 93 93 390 297
Back Back 0 0 93 78 171 78
Back Oemcomma -3 5 78 93 375 297
Oemcomma Space -1 4 93 124 125 32
Space G 2 -1 124 109 780 656
G O 1 -4 109 109 156 47
O A -1 8 109 63 249 140
A Back 2 -12 63 78 468 405
Back T -1 8 78 125 78 0
T Space -3 1 125 109 141 16
Space A 2 3 109 109 156 47
A Space -2 -3 109 124 234 125
Space C 1 1 124 94 514 390
C A 1 2 94 94 203 109
A L 0 -8 94 63 109 15
L L 0 0 63 63 156 93
L Space -2 5 63 109 110 47
Space I 3 -4 109 63 280 171
I N -2 2 63 140 141 78
N Space -1 2 140 125 109 -31
Space T 3 -1 125 109 172 47
T H -1 -1 109 78 93 -16
H E 1 3 78 94 125 47
E Space -3 -1 94 125 47 -47
Space M 1 -3 125 94 171 46
M I 2 -1 94 78 172 78
I D -1 5 78 62 172 94
D D 0 0 62 78 156 94
D L 0 -6 78 94 93 15
L E 1 6 94 93 94 0
E Space -3 -1 93 109 78 -15
Space O 3 -5 109 94 171 62
O F -1 5 94 125 94 0
F Space -2 0 125 109 125 0
Space T 3 -1 109 109 109 0
T H -1 -1 109 78 125 16
H E 1 3 78 125 78 0
E Space -3 -1 125 94 93 -32
Space N 1 -2 94 93 141 47
N I 2 -2 93 94 140 47
I G -1 3 94 110 109 15
G H 0 -1 110 62 141 31
H T 1 1 62 125 78 16
T Space -3 1 125 109 140 15
Space A 2 3 109 125 203 94
A S 0 -1 125 94 218 93
S K 0 -6 94 78 94 0
K I 1 0 78 47 187 109
I N -2 2 47 78 125 78
N G 1 1 78 93 125 47
G LShiftKey -1 5 93 265 218 125
LShiftKey Oem1 1 -10 265 78 63 -202
Oem1 Space -2 6 78 109 93 15
Space LShiftKey 1 4 109 484 577 468
LShiftKey Oem7 1 -11 484 172 234 -250
Oem7 RShiftKey -1 0 172 234 390 218
RShiftKey W 2 9 234 125 94 -140
W E 0 -1 125 109 640 515
E Space -3 -1 109 109 171 62
Space H 2 -2 109 94 187 78
H A 0 5 94 156 110 16
A V -1 -3 156 110 124 -32
V E 2 1 110 140 172 62
E Space -3 -1 140 109 172 32
Space A 2 3 109 124 156 47
A N -1 -5 124 124 234 110
N Space -1 2 124 125 140 16
Space A 2 3 125 140 203 78
A U 1 -6 140 109 343 203
U Back 1 -6 109 78 640 531
Back Back 0 0 78 78 156 78
Back U -1 6 78 125 327 249
U N -2 1 125 94 265 140
N E 2 3 94 125 468 374
E X -2 1 125 109 281 156
X P 2 -8 109 78 234 125
P E 0 7 78 109 125 47
E C -2 0 109 125 156 47
C T 2 -2 125 78 281 156
T E 0 2 78 141 93 15
E D -1 0 141 125 234 93
D Space -2 -1 125 125 94 -31
Space B 1 -1 125 109 203 78
B A 1 4 109 125 296 187
A B -1 -4 125 109 141 16
B Y 2 -1 109 109 218 109
Y Space -3 2 109 110 140 31
Space B 1 -1 110 94 203 93
B Y 2 -1 94 78 453 359
Y Back 1 -7 78 78 374 296
Back O -1 4 78 94 218 140
O Y 0 3 94 93 141 47
Y Oem1 -1 -4 93 109 390 297
Oem1 Space -2 6 109 125 140 31
Space D 2 1 125 125 1747 1622
D O 1 -6 125 78 110 -15
O Space -3 5 78 172 124 46
Space Y 3 -2 172 140 1155 983
Y O 0 -3 140 109 203 63
O U 0 2 109 109 78 -31
U Space -3 3 109 94 93 -16
Space W 3 2 94 78 156 62
W A -1 1 78 109 172 94
A N -1 -5 109 78 109 0
N T 2 1 78 109 125 47
T Space -3 1 109 109 62 -47
Space H 2 -2 109 78 343 234
H I 1 -2 78 93 141 63
I M -2 1 93 78 218 125
M RShiftKey 0 -4 78 343 219 141
RShiftKey OemQuestion 0 1 343 171 156 -187
OemQuestion LShiftKey 0 10 171 826 936 765
LShiftKey Oem7 1 -11 826 93 655 -171
Oem7 Space -2 7 93 125 951 858
Space RShiftKey 1 -7 125 172 234 109
RShiftKey T 2 6 172 140 94 -78
T H -1 -1 140 110 608 468
H E 1 3 110 78 203 93
E Y 0 -3 78 125 78 0
Y Space -3 2 125 109 156 31
Space S 2 2 109 78 141 32
S A 0 1 78 93 156 78
A I 1 -7 93 78 46 -47
I D -1 5 78 78 141 63
D Space -2 -1 78 172 1263 1185
Space Back 4 -9 172 94 390 218
Back LShiftKey -3 13 94 249 188 94
LShiftKey Oem1 1 -10 249 124 78 -171
Oem1 Space -2 6 124 109 109 -15
Space LShiftKey 1 4 109 312 156 47
LShiftKey Oem7 1 -11 312 109 78 -234
Oem7 LShiftKey -1 11 109 608 733 624
LShiftKey O 2 -9 608 109 421 -187
O F -1 5 109 93 328 219
F Space -2 0 93 125 140 47
Space C 1 1 125 140 219 94
C O 2 -6 140 124 234 94
O U 0 2 124 94 93 -31
U R 0 3 94 47 125 31
R S -1 2 47 125 125 78
S E 1 -1 125 110 93 -32
E LShiftKey -2 3 110 577 952 842
LShiftKey OemPeriod 0 -9 577 171 874 297
OemPeriod LShiftKey 0 9 171 405 203 32
LShiftKey Oem7 1 -11 405 109 156 -249
Oem7 Space -2 7 109 125 1372 1263
Space LShiftKey 1 4 125 249 188 63
LShiftKey M 0 -7 249 78 109 -140
M Y 2 1 78 124 281 203
Y Space -3 2 124 140 140 16
Space B 1 -1 140 78 281 141
B I 2 -3 78 109 156 78
I O 0 -1 109 93 234 125
O L -1 0 93 62 203 110
L O 1 0 62 78 140 78
O G -1 4 78 109 156 78
G I 1 -3 109 62 125 16
I C -2 5 62 93 390 328
C A 1 2 93 93 234 141
A L 0 -8 93 78 93 0
L Space -2 5 78 109 94 16
Space M 1 -3 109 94 1825 1716
M O 2 -2 94 78 172 78
O T 0 4 78 109 140 62
T H -1 -1 109 78 109 0
H E 1 3 78 125 125 47
E R 0 -1 125 124 63 -62
R Space -3 0 124 109 78 -46
Space L 2 -5 109 78 187 78
L A 0 8 78 141 93 15
A T 1 -4 141 125 78 -63
T E 0 2 125 124 188 63
E R 0 -1 124 124 78 -46
R Space -3 0 124 109 109 -15
Space F 2 0 109 124 359 250
F O 1 -5 124 125 140 16
O U 0 2 125 94 62 -63
U N -2 1 94 78 203 109
N D 1 3 78 93 94 16
D Space -2 -1 93 109 78 -15
Space O 3 -5 109 109 203 94
O U 0 2 109 78 93 -16
U T 0 2 78 94 109 31
T Space -3 1 94 93 110 16
Space T 3 -1 93 93 109 16
T H -1 -1 93 78 62 -31
H A 0 5 78 125 94 16
A T 1 -4 125 125 62 -63
T Space -3 1 125 94 47 -78
Space M 1 -3 94 62 312 218
M Y 2 1 62 93 172 110
Y Space -3 2 93 110 124 31
Space M 1 -3 110 94 281 171
M O 2 -2 94 78 187 93
O T 0 4 78 125 141 63
T H -1 -1 125 78 109 -16
H E 1 3 78 140 125 47
E R 0 -1 140 110 93 -47
R Space -3 0 110 93 63 -47
Space H 2 -2 93 62 343 250
H A 0 5 62 109 109 47
A D 0 -2 109 78 203 94
D Space -2 -1 78 94 62 -16
Space N 1 -2 94 78 219 125
N E 2 3 78 78 125 47
E V -2 -1 78 78 156 78
V E 2 1 78 125 171 93
E R 0 -1 125 94 78 -47
R Space -3 0 94 94 125 31
Space G 2 -1 94 94 390 296
G R 1 1 94 109 172 78
R A -1 3 109 109 171 62
A D 0 -2 109 94 265 156
D U 1 -4 94 78 156 62
U A -1 6 78 140 172 94
A T 1 -4 140 140 94 -46
T E 0 2 140 125 124 -16
E D -1 0 125 109 219 94
D Space -2 -1 109 109 109 0
Space F 2 0 109 172 140 31
F R 1 0 172 140 266 94
R O 0 -5 140 78 78 -62
O M -2 2 78 94 171 93
M Space -1 3 94 110 109 15
Space C 1 1 110 124 188 78
C O 2 -6 124 78 93 -31
O L -1 0 78 171 172 94
L E 1 6 171 109 187 16
E G -1 -2 109 125 109 0
G E 1 2 125 125 109 -16
E Space -3 -1 125 93 110 -15
Space A 2 3 93 93 156 63
A N -1 -5 93 78 78 -15
N D 1 3 78 78 109 31
D Space -2 -1 78 94 62 -16
Space T 3 -1 94 156 125 31
T Back 1 -8 156 78 1061 905
Back T -1 8 78 125 702 624
T H -1 -1 125 78 109 -16
H A 0 5 78 109 125 47
A T 1 -4 109 124 47 -62
T Space -3 1 124 93 78 -46
Space M 1 -3 93 78 686 593
M Y 2 1 78 109 172 94
Y Space -3 2 109 125 140 31
Space F 2 0 125 78 203 78
F A 0 3 78 109 140 62
A T 1 -4 109 125 94 -15
T H -1 -1 125 78 125 0
H E 1 3 78 125 93 15
E R 0 -1 125 125 94 -31
R Space -3 0 125 78 62 -63
Space H 2 -2 78 78 234 156
H A 0 5 78 109 94 16
A D 0 -2 109 109 140 31
D Space -2 -1 109 94 156 47
Space N 1 -2 94 78 265 171
N E 2 3 78 109 281 203
E V -2 -1 109 93 172 63
V E 2 1 93 140 156 63
E R 0 -1 140 110 93 -47
R Space -3 0 110 109 47 -63
Space G 2 -1 109 140 297 188
G R 1 1 140 124 312 172
R A -1 3 124 124 156 32
A D 0 -2 124 125 171 47
D U 1 -4 125 94 109 -16
U A -1 6 94 125 125 31
A T 1 -4 125 125 94 -31
T E 0 2 125 124 125 0
E D -1 0 124 125 202 78
D Space -2 -1 125 94 125 0
Space F 2 0 94 109 156 62
F R 1 0 109 141 187 78
R O 0 -5 141 78 110 -31
O M -2 2 78 94 171 93
M Space -1 3 94 110 109 15
Space T 3 -1 110 109 110 0
T H -1 -1 109 78 156 47
H Back 2 -7 78 93 577 499
Back Back 0 0 93 94 140 47
Back H -2 7 94 109 1467 1373
H I 1 -2 109 78 156 47
I G -1 3 78 109 109 31
G H 0 -1 109 78 109 0
H Space -2 2 78 78 140 62
Space S 2 2 78 125 203 125
S C -1 -1 125 110 187 62
C H 1 -3 110 63 156 46
H O 1 -3 63 78 156 93
O O 0 0 78 78 141 63
O L -1 0 78 78 171 93
L OemPeriod -1 0 78 110 156 78
OemPeriod Space -1 5 110 78 125 15
Space RShiftKey 1 -7 78 140 172 94
RShiftKey S 1 9 140 110 93 -47
S H 0 -4 110 62 172 62
H E 1 3 62 109 94 32
E Space -3 -1 109 93 109 0
Space R 3 0 93 109 234 141
R E 0 1 109 109 78 -31
E F -1 -1 109 125 171 62
F U 1 -3 125 62 110 -15
U S -1 5 62 125 249 187
S E 1 -1 125 110 187 62
E D -1 0 110 93 188 78
D Space -2 -1 93 93 109 16
Space T 3 -1 93 124 125 32
T O 0 -4 124 94 124 0
O Space -3 5 94 109 110 16
Space S 2 2 109 78 140 31
S I 1 -6 78 62 125 47
I G -1 3 62 124 125 63
G N -1 -1 124 125 202 78
N Space -1 2 125 125 125 0
Space T 3 -1 125 141 234 109
T H -1 -1 141 78 125 -16
H E 1 3 78 124 94 16
E Space -3 -1 124 109 93 -31
Space F 2 0 109 124 141 32
F I 1 -4 124 62 109 -15
I N -2 2 62 93 125 63
N A 1 5 93 94 124 31
A L 0 -8 94 78 110 16
L Space -2 5 78 109 78 0
Space A 2 3 109 109 296 187
A D 0 -2 109 109 187 78
D O 1 -6 109 94 125 16
O P 0 -1 94 109 172 78
P T 0 5 109 125 171 62
T I 0 -3 125 110 109 -16
I O 0 -1 110 109 94 -16
O N -2 3 109 156 94 -15
N Space -1 2 156 94 140 -16
Space P 3 -6 94 109 156 62
P A -1 9 109 141 140 31
A E 1 -2 141 171 1046 905
E R 0 -1 171 109 109 -62
R S -1 2 109 94 187 78
S OemPeriod -1 -7 94 109 156 62
OemPeriod Space -1 5 109 156 62 -47
Space RShiftKey 1 -7 156 140 250 94
RShiftKey S 1 9 140 109 94 -46
S Back 2 -11 109 78 405 296
Back Back 0 0 78 93 141 63
Back Back 0 0 93 78 156 63
Back Back 0 0 78 78 156 78
Back Back 0 0 78 78 156 78
Back Back 0 0 78 78 156 78
Back P -1 3 78 109 265 187
P E 0 7 109 156 234 125
E R 0 -1 156 109 109 -47
R S -1 2 109 93 172 63
S OemPeriod -1 -7 93 125 187 94
OemPeriod Space -1 5 125 125 109 -16
Space RShiftKey 1 -7 125 436 562 437
RShiftKey S 1 9 436 125 327 -109
S H 0 -4 125 93 219 94
H E 1 3 93 94 93 0
E Space -3 -1 94 78 109 15
Space O 3 -5 78 94 172 94
O N -2 3 94 78 172 78
N Space -1 2 78 47 15 -63
Space L 2 -5 47 78 468 421
L Y 1 3 78 94 156 78
Y Space -3 2 94 109 94 0
Space Back 4 -9 109 78 234 125
Back Back 0 0 78 94 140 62
Back Back 0 0 94 78 156 62
Back Back 0 0 78 93 141 63
Back Back 0 0 93 62 156 63
Back N -3 7 62 78 624 562
N L 1 -3 78 140 140 62
L Y 1 3 140 110 140 0
Y Space -3 2 110 140 110 0
Space R 3 0 140 140 1357 1217
R E 0 1 140 125 93 -47
E L -1 -6 125 93 141 16
L E 1 6 93 110 93 0
E N -2 -3 110 109 188 78
N T 2 1 109 140 218 109
T E 0 2 140 125 156 16
E D -1 0 125 93 203 78
D Space -2 -1 93 109 109 16
Space A 2 3 109 93 172 63
A Space -2 -3 93 78 109 16
Space F 2 0 78 140 156 78
F E 1 1 140 187 187 47
E W 0 1 187 125 125 -62
W Space -3 -2 125 93 156 31
Space O 3 -5 93 63 218 125
O Back 1 -4 63 78 406 343
Back M -3 6 78 94 218 140
M O 2 -2 94 78 156 62
O N -2 3 78 94 125 47
N T 2 1 94 125 125 31
T H -1 -1 125 62 109 -16
H S 0 4 62 47 140 78
S Space -2 -2 47 63 78 31
Space L 2 -5 63 78 1638 1575
L A 0 8 78 125 63 -15
A T 1 -4 125 125 140 15
T E 0 2 125 156 203 78
E R 0 -1 156 109 78 -78
R Space -3 0 109 94 140 31
Space W 3 2 94 109 172 78
W H -1 -4 109 78 125 16
H E 1 3 78 125 93 15
E N -2 -3 125 93 110 -15
N Space -1 2 93 125 62 -31
Space M 1 -3 125 78 265 140
M Y 2 1 78 78 156 78
Y Space -3 2 78 94 125 47
Space P 3 -6 94 109 250 156
P A -1 9 109 109 156 47
A R 1 -3 109 140 156 47
R E 0 1 140 140 140 0
E N -2 -3 140 78 187 47
N T 2 1 78 109 63 -15
T S -1 3 109 94 202 93
S Space -2 -2 94 93 110 16
Space P 3 -6 93 93 312 219
P R 0 6 93 125 140 47
R O 0 -5 125 78 109 -16
O M -2 2 78 78 187 109
M I 2 -1 78 78 188 110
I S -1 6 78 93 156 78
S E 1 -1 93 94 171 78
E D -1 0 94 94 187 93
D Space -2 -1 94 93 110 16
Space T 3 -1 93 125 93 0
T H -1 -1 125 78 109 -16
H A 0 5 78 93 110 32
A T 1 -4 93 109 62 -31
T Space -3 1 109 93 47 -62
Space LShiftKey 1 4 93 203 187 94
LShiftKey I 2 -8 203 94 78 -125
I Space -3 4 94 109 78 -16
Space W 3 2 109 94 218 109
W O 0 -7 94 94 94 0
O U 0 2 94 78 78 -16
U L -1 -2 78 78 140 62
L D 0 6 78 109 141 63
D Space -2 -1 109 110 93 -16
Space S 2 2 110 93 344 234
S O 1 -7 93 62 78 -15
O M -2 2 62 78 171 109
M E 2 4 78 94 109 31
E D -1 0 94 109 172 78
D A 0 2 109 93 172 63
A Y 1 -5 93 93 109 16
Y Space -3 2 93 94 140 47
Space G 2 -1 94 125 515 421
G O 1 -4 125 63 109 -16
O Space -3 5 63 125 94 31
Space T 3 -1 125 125 140 15
T O 0 -4 125 94 187 62
O Space -3 5 94 110 156 62
Space C 1 1 110 94 172 62
C O 2 -6 94 78 109 15
O L -1 0 78 78 172 94
L L 0 0 78 63 140 62
L E 1 6 63 110 31 -32
E G -1 -2 110 109 172 62
G E 1 2 109 109 78 -31
E OemPeriod -2 -6 109 78 109 0
OemPeriod Space -1 5 78 94 47 -31
Space Return 2 -8 94 78 281 187
Return Return 0 0 78 93 1560 1482
Return RShiftKey -1 1 93 249 234 141
RShiftKey A 1 10 249 125 187 -62
A N -1 -5 125 78 686 561
N Space -1 2 78 47 0 -78
Space D 2 1 47 94 125 78
D Space -2 -1 94 94 109 15
Space Back 4 -9 94 78 546 452
Back Back 0 0 78 93 141 63
Back D -2 10 93 78 249 156
D Back 2 -10 78 93 297 219
Back Back 0 0 93 93 156 63
Back D -2 10 93 94 187 94
D Space -2 -1 94 94 78 -16
Space D1 4 3 94 124 874 780
D1 D7 0 -6 124 124 702 578
D7 Space -4 3 124 140 156 32
Space Y 3 -2 140 94 249 109
Y E 0 3 94 109 125 31
E A -1 2 109 109 172 63
A R 1 -3 109 125 62 -47
R S -1 2 125 78 203 78
S Space -2 -2 78 78 109 31
Space L 2 -5 78 78 577 499
L A 0 8 78 125 109 31
A T 1 -4 125 125 94 -31
T E 0 2 125 141 187 62
E R 0 -1 141 156 156 15
R Space -3 0 156 125 203 47
Space LShiftKey 1 4 125 203 296 171
LShiftKey I 2 -8 203 78 110 -93
I Space -3 4 78 78 124 46
Space D 2 1 78 94 125 47
D O 1 -6 94 62 94 0
O Space -3 5 62 93 125 63
Space G 2 -1 93 109 171 78
G O 1 -4 109 78 94 -15
O Space -3 5 78 93 125 47
Space T 3 -1 93 125 140 47
T O 0 -4 125 63 109 -16
O Space -3 5 63 109 78 15
Space C 1 1 109 109 141 32
C O 2 -6 109 78 124 15
O L -1 0 78 78 172 94
L L 0 0 78 78 125 47
L E 1 6 78 93 78 0
E G -1 -2 93 125 109 16
G E 1 2 125 109 94 -31
E OemPeriod -2 -6 109 94 93 -16
OemPeriod Space -1 5 94 110 109 15
Space LShiftKey 1 4 110 218 297 187
LShiftKey B 0 -5 218 78 93 -125
B U 2 -2 78 62 188 110
U T 0 2 62 109 109 47
T Space -3 1 109 78 125 16
Space LShiftKey 1 4 78 265 140 62
LShiftKey I 2 -8 265 78 109 -156
I Space -3 4 78 94 187 109
Space N 1 -2 94 62 219 125
N A 1 5 62 141 218 156
A I 1 -7 141 78 203 62
I V -2 4 78 109 250 172
V E 2 1 109 109 187 78
E L -1 -6 109 78 109 0
L Y 1 3 78 94 187 109
Y Space -3 2 94 93 141 47
Space C 1 1 93 125 265 172
C H 1 -3 125 63 93 -32
H O 1 -3 63 94 125 62
O S -1 7 94 140 125 31
S E 1 -1 140 124 94 -46
E Space -3 -1 124 93 109 -15
Space A 2 3 93 125 140 47
A Space -2 -3 125 94 109 -16
Space C 1 1 94 94 125 31
C L 1 -6 94 62 141 47
L O 1 0 62 78 202 140
O O 0 0 78 63 156 78
O L -1 0 63 78 188 125
L G 0 4 78 124 156 78
G E 1 2 124 124 156 32
E G -1 -2 124 109 187 63
G Space -2 1 109 93 125 16
Space Back 4 -9 93 63 483 390
Back Back 0 0 63 78 141 78
Back Back 0 0 78 93 156 78
Back Back 0 0 93 78 156 63
Back Back 0 0 78 78 156 78
Back Back 0 0 78 94 140 62
Back Back 0 0 94 62 172 78
Back Back 0 0 62 125 140 78
Back O -1 4 125 94 343 218
O L -1 0 94 78 219 125
L L 0 0 78 78 156 78
L E 1 6 78 109 62 -16
E G -1 -2 109 125 78 -31
G E 1 2 125 93 94 -31
E Space -3 -1 93 78 124 31
Space T 3 -1 78 109 1046 968
T H -1 -1 109 63 93 -16
H A 0 5 63 93 94 31
A T 1 -4 93 125 31 -62
T Space -3 1 125 93 47 -78
