D0 D5 0 5 94 124 796 702
D O 1 -6 78 78 156 78
O P 0 -1 78 78 296 218
P T 0 5 78 94 343 265
T E 0 2 94 78 359 265
E D -1 0 78 93 219 141
D Space -2 -1 93 78 78 -15
Space B 1 -1 78 110 2854 2776
B Y 2 -1 110 78 188 78
Y Space -3 2 78 63 280 202
Space C 1 1 63 94 172 109
C O 2 -6 94 78 140 46
O L -1 0 78 63 203 125
L L 0 0 63 78 109 46
L E 1 6 78 94 125 47
E G -1 -2 94 78 141 47
G E 1 2 78 93 78 0
E Space -3 -1 93 93 1279 1186
Space G 2 -1 93 93 312 219
G A 0 4 93 109 187 94
A R 1 -3 109 78 78 -31
R D -1 1 78 93 281 203
D U 1 -4 93 78 140 47
U A -1 6 78 109 172 94
A T 1 -4 109 93 125 16
T E 0 2 93 63 202 109
E S -1 1 63 109 266 203
S Space -2 -2 109 78 124 15
Space Back 4 -9 78 63 780 702
Back Oemcomma -3 5 63 78 344 281
Oemcomma Space -1 4 78 62 234 156
Space S 2 2 62 78 171 109
S O 1 -7 78 62 125 47
O Space -3 5 62 78 250 188
Space E 3 1 78 109 156 78
E V -2 -1 109 78 156 47
V E 2 1 78 78 62 -16
E R 0 -1 78 94 218 140
R Y 0 -2 94 78 156 62
Y T 0 1 78 109 172 94
T H -1 -1 109 78 94 -15
H I 1 -2 78 62 265 187
I N -2 2 62 78 218 156
N G 1 1 78 94 109 31
G Space -2 1 94 110 936 842
Space W 3 2 110 109 281 171
W A -1 1 109 93 219 110
A S 0 -1 93 78 202 109
S Space -2 -2 78 62 110 32
Space A 2 3 62 93 156 94
A L 0 -8 93 78 187 94
L L 0 0 78 78 140 62
L Space -2 5 78 93 219 141
Space S 2 2 93 110 124 31
S E 1 -1 110 94 234 124
E T 0 -2 94 78 47 -47
T Space -3 1 78 78 593 515
Space F 2 0 78 94 655 577
F O 1 -5 94 78 94 0
O R 0 5 78 125 140 62
R Space -3 0 125 78 109 -16
Space M 1 -3 78 78 188 110
M E 2 4 78 94 171 93
E Space -3 -1 94 78 78 -16
Space T 3 -1 78 109 250 172
T O 0 -4 109 78 78 -31
O Space -3 5 78 78 249 171
Space B 1 -1 78 78 203 125
B E 2 2 78 125 109 31
E Space -3 -1 125 94 125 0
Space A 2 3 94 125 172 78
A D 0 -2 125 109 265 140
D O 1 -6 109 93 94 -15
O P 0 -1 93 94 202 109
P T 0 5 94 109 219 125
T E 0 2 109 109 374 265
E D -1 0 109 93 219 110
D Space -2 -1 93 63 2386 2293
Space A 2 3 63 124 344 281
A T 1 -4 124 78 124 0
T Space -3 1 78 78 297 219
Space B 1 -1 78 93 936 858
B I 2 -3 93 94 343 250
I R 0 4 94 125 546 452
R T 0 -1 125 78 234 109
T H -1 -1 78 78 109 31
H Space -2 2 78 78 1810 1732
Space B 1 -1 78 78 10935 10857
B Y 2 -1 78 78 188 110
Y Space -3 2 78 78 218 140
Space A 2 3 78 110 140 62
A Space -2 -3 110 78 94 -16
Space L 2 -5 78 78 312 234
L A 0 8 78 94 140 62
A W 1 -1 94 125 234 140
W Y 0 -4 125 78 110 -15
Y E 0 3 78 78 234 156
E R 0 -1 78 62 187 109
R Space -3 0 62 63 1419 1357
Space A 2 3 63 125 1217 1154
A N -1 -5 125 62 125 0
N D 1 3 62 109 172 110
D Space -2 -1 109 78 62 -47
Space H 2 -2 78 78 218 140
H I 1 -2 78 78 203 125
I S -1 6 78 93 172 94
S Space -2 -2 93 78 93 0
Space W 3 2 78 124 188 110
W I 0 -6 124 78 124 0
I F -1 4 78 78 250 172
F E 1 1 78 109 203 125
E OemPeriod -2 -6 109 78 1045 936
OemPeriod Space -1 5 78 78 234 156
Space Capital 2 4 78 109 156 78
Capital E 1 -3 109 93 172 63
E Capital -1 3 93 93 109 16
Capital X -1 -2 93 93 125 32
X C 0 -1 93 78 187 94
C E 2 0 78 94 140 62
E P 0 -7 94 78 281 187
P T 0 5 78 94 218 140
T Space -3 1 94 78 78 -16
Space T 3 -1 78 78 266 188
T H -1 -1 78 94 171 93
H A 0 5 94 171 172 78
A T 1 -4 171 94 93 -78
T Space -3 1 94 78 1139 1045
Space W 3 2 78 109 281 203
W H -1 -4 109 78 109 0
H E 1 3 78 94 125 47
E N -2 -3 94 94 109 15
N Space -1 2 94 78 328 234
Space Capital 2 4 78 140 624 546
Capital I 1 -8 140 78 125 -15
I Capital -1 8 78 94 140 62
Capital Space -2 -4 94 78 109 15
Space P 3 -6 78 78 265 187
P O 0 1 78 78 219 141
O P 0 -1 78 62 203 125
P P 0 0 62 94 124 62
P E 0 7 94 62 141 47
E D -1 0 62 94 187 125
D Space -2 -1 94 63 109 15
Space O 3 -5 63 78 1123 1060
O U 0 2 78 78 281 203
U T 0 2 78 78 187 109
T Space -3 1 78 78 94 16
Space T 3 -1 78 109 156 78
T H -1 -1 109 78 109 0
H E 1 3 78 63 234 156
E R 0 -1 63 47 16 -47
R Y 0 -2 47 62 47 0
Y Back 1 -7 62 78 1294 1232
Back Back 0 0 78 78 172 94
Back Y -1 7 78 94 998 920
Y Space -3 2 94 78 4368 4274
Space D 2 1 78 93 5211 5133
D E 1 0 93 93 203 110
E C -2 0 93 109 218 125
C I 2 -5 109 78 156 47
I D -1 5 78 78 187 109
D E 1 0 78 78 203 125
E D -1 0 78 78 187 109
D Space -2 -1 78 78 733 655
Space A 2 3 78 109 250 172
A T 1 -4 109 94 78 -31
T Space -3 1 94 93 281 187
Space T 3 -1 93 93 234 141
T H -1 -1 93 94 171 78
H E 1 3 94 62 141 47
E Space -3 -1 62 78 109 47
Space L 2 -5 78 78 234 156
L A 0 8 78 94 140 62
A S 0 -1 94 94 234 140
S T 1 -3 94 78 78 -16
T Space -3 1 78 78 266 188
Space M 1 -3 78 62 187 109
M I 2 -1 62 78 187 125
I N -2 2 78 78 203 125
N U 2 -1 78 78 187 109
U T 0 2 78 78 218 140
T E 0 2 78 78 125 47
E Space -3 -1 78 78 203 125
Space T 3 -1 78 110 998 920
T H -1 -1 110 94 234 124
H A 0 5 94 125 125 31
A T 1 -4 125 78 125 0
T Space -3 1 78 78 234 156
Space T 3 -1 78 78 218 140
T H -1 -1 78 93 188 110
H E 1 3 93 78 156 63
E Y 0 -3 78 78 46 -32
Y Space -3 2 78 78 297 219
Space R 3 0 78 110 1809 1731
R E 0 1 110 78 219 109
E A -1 2 78 78 265 187
A L 0 -8 78 62 156 78
L L 0 0 62 78 125 63
L Y 1 3 78 78 312 234
Y Space -3 2 78 94 218 140
Space W 3 2 94 109 141 47
W A -1 1 109 93 234 125
A N -1 -5 93 94 62 -31
N T 2 1 94 78 250 156
T E 0 2 78 93 109 31
E D -1 0 93 78 203 110
D Space -2 -1 78 78 109 31
Space A 2 3 78 125 171 93
A Space -2 -3 125 62 141 16
Space G 2 -1 62 78 249 187
G I 1 -3 78 78 312 234
I R 0 4 78 78 141 63
R L -1 -5 78 78 140 62
L OemPeriod -1 0 78 78 874 796
OemPeriod Space -1 5 78 78 873 795
Space Capital 2 4 78 110 156 78
Capital S 0 -2 110 94 312 202
S Capital 0 2 94 125 297 203
Capital O 1 -9 125 78 140 15
O Space -3 5 78 78 265 187
Space Oemcomma 1 -4 78 78 234 156
Oemcomma Y 2 2 78 78 312 234
Y Space -3 2 78 63 312 234
Space Back 4 -9 63 78 437 374
Back Back 0 0 78 62 172 94
Back Back 0 0 62 93 125 63
Back M -3 6 93 94 764 671
M Y 2 1 94 78 250 156
Y Space -3 2 78 78 218 140
Space P 3 -6 78 78 234 156
P A -1 9 78 94 140 62
A R 1 -3 94 78 234 140
R E 0 1 78 78 141 63
E N -2 -3 78 78 187 109
N T 2 1 78 62 234 156
T S -1 3 62 93 94 32
S Space -2 -2 93 94 1185 1092
Space Back 4 -9 94 63 1201 1107
Back Oemcomma -3 5 63 78 500 437
Oemcomma Space -1 4 78 63 280 202
Space W 3 2 63 94 156 93
W H -1 -4 94 78 94 0
H O 1 -3 78 78 328 250
O Space -3 5 78 78 343 265
Space W 3 2 78 93 1373 1295
W E 0 -1 93 78 202 109
E R 0 -1 78 78 110 32
R E 0 1 78 78 93 15
E Space -3 -1 78 62 219 141
Space O 3 -5 62 78 514 452
O N -2 3 78 78 219 141
N Space -1 2 78 78 187 109
Space A 2 3 78 109 125 47
A Space -2 -3 109 78 109 0
Space W 3 2 78 109 172 94
W A -1 1 109 93 234 125
A I 1 -7 93 78 124 31
I T 0 3 78 109 281 203
T I 0 -3 109 63 109 0
I N -2 2 63 78 203 140
N G 1 1 78 94 125 47
G Space -2 1 94 62 94 0
Space L 2 -5 62 93 234 172
L I 1 1 93 78 218 125
I S -1 6 78 93 172 94
S T 1 -3 93 78 124 31
T Oemcomma -2 -3 78 78 1888 1810
Oemcomma Space -1 4 78 63 655 577
Space G 2 -1 63 78 203 140
G O 1 -4 78 63 109 31
O T 0 4 63 94 125 62
T Space -3 1 94 78 140 46
Space A 2 3 78 78 1233 1155
A Space -2 -3 78 94 62 -16
Space C 1 1 94 78 234 140
C A 1 2 78 94 125 47
A L 0 -8 94 62 328 234
L L 0 0 62 78 140 78
L Space -2 5 78 78 312 234
Space I 3 -4 78 94 530 452
I N -2 2 94 62 219 125
N Space -1 2 62 94 171 109
Space T 3 -1 94 93 141 47
T H -1 -1 93 62 125 32
H E 1 3 62 94 202 140
E Space -3 -1 94 62 94 0
Space M 1 -3 62 78 172 110
M Space -1 3 78 47 15 -63
Space I 3 -4 47 78 187 140
I D -1 5 78 63 203 125
D D 0 0 63 78 156 93
D L 0 -6 78 78 94 16
L E 1 6 78 93 281 203
E Space -3 -1 93 62 78 -15
Space O 3 -5 62 62 546 484
O F -1 5 62 94 93 31
F Space -2 0 94 78 156 62
Space T 3 -1 78 63 265 187
T H -1 -1 63 78 188 125
H E 1 3 78 78 93 15
E Space -3 -1 78 78 156 78
Space Back 4 -9 78 733 468 390
Back Back 0 0 733 94 936 203
Back Back 0 0 94 125 172 78
Back Back 0 0 125 110 171 46
Back Back 0 0 110 62 188 78
Back Back 0 0 62 94 140 78
Back Back 0 0 94 202 172 78
Back Back 0 0 202 94 514 312
Back I -1 5 94 78 656 562
I D -1 5 78 78 374 296
D D 0 0 78 78 156 78
D L 0 -6 78 63 140 62
L E 1 6 63 94 94 31
E Space -3 -1 94 78 156 62
Space O 3 -5 78 78 468 390
O F -1 5 78 93 203 125
F Space -2 0 93 63 93 0
Space T 3 -1 63 78 250 187
T H -1 -1 78 94 187 109
H E 1 3 94 78 156 62
E Space -3 -1 78 78 94 16
Space N 1 -2 78 78 171 93
N I 2 -2 78 78 203 125
I G -1 3 78 78 141 63
G H 0 -1 78 62 109 31
H T 1 1 62 94 93 31
T Space -3 1 94 78 156 62
Space A 2 3 78 109 5523 5445
A S 0 -1 109 62 328 219
S K 0 -6 62 78 62 0
K I 1 0 78 78 172 94
I N -2 2 78 78 234 156
N G 1 1 78 78 124 46
G Space -2 1 78 63 125 47
Space Back 4 -9 63 94 1061 998
Back RShiftKey -3 2 94 219 421 327
RShiftKey Oem7 1 0 219 156 141 -78
Oem7 Back 2 -2 156 78 2355 2199
Back RShiftKey -3 2 78 203 359 281
RShiftKey Oem7 1 0 203 156 125 -78
Oem7 RShiftKey -1 0 156 172 530 374
RShiftKey Oem7 1 0 172 140 125 -47
Oem7 Capital 0 11 140 109 796 656
Capital W 1 -2 109 94 202 93
W Capital -1 2 94 94 172 78
Capital E 1 -3 94 78 31 -63
E Back 1 -10 78 78 1045 967
Back Back 0 0 78 62 172 94
Back Back 0 0 62 46 172 110
Back Back 0 0 46 62 140 94
Back Back 0 0 62 62 156 94
Back G -2 8 62 94 1544 1482
G Space -2 1 94 125 1404 1310
Space Back 4 -9 125 93 687 562
Back RShiftKey -3 2 93 375 374 281
RShiftKey Oem1 1 1 375 202 219 -156
Oem1 Space -2 6 202 125 1060 858
Space RShiftKey 1 -7 125 203 203 78
RShiftKey Oem7 1 0 203 172 109 -94
Oem7 Capital 0 11 172 125 1061 889
Capital W 1 -2 125 93 172 47
W Capital -1 2 93 109 156 63
Capital E 1 -3 109 94 31 -78
E Space -3 -1 94 94 296 202
Space H 2 -2 94 93 219 125
H A 0 5 93 109 109 16
A V -1 -3 109 78 140 31
V E 2 1 78 109 141 63
E Space -3 -1 109 78 109 0
Space A 2 3 78 140 1264 1186
A N -1 -5 140 78 93 -47
N Space -1 2 78 94 187 109
Space U 3 -3 94 78 203 109
U N -2 1 78 94 203 125
N E 2 3 94 93 250 156
E X -2 1 93 94 296 203
X P 2 -8 94 78 265 171
P E 0 7 78 110 109 31
E C -2 0 110 94 281 171
C T 2 -2 94 78 312 218
T E 0 2 78 94 109 31
E D -1 0 94 94 203 109
D Space -2 -1 94 78 141 47
Space B 1 -1 78 78 670 592
B A 1 4 78 109 141 63
A B -1 -4 109 78 93 -16
B Y 2 -1 78 78 234 156
Y Space -3 2 78 78 250 172
Space B 1 -1 78 125 156 78
B O 2 -4 125 78 156 31
O Y 0 3 78 78 281 203
Y Oem1 -1 -4 78 93 1404 1326
Oem1 Space -2 6 93 78 842 749
Space D 2 1 78 78 156 78
D O 1 -6 78 78 531 453
O Space -3 5 78 78 296 218
Space Y 3 -2 78 109 1794 1716
Y O 0 -3 109 78 94 -15
O U 0 2 78 94 140 62
U Space -3 3 94 78 187 93
Space W 3 2 78 62 359 281
W A -1 1 62 109 203 141
A N -1 -5 109 78 78 -31
N T 2 1 78 78 234 156
T Space -3 1 78 109 234 156
Space H 2 -2 109 62 234 125
H I 1 -2 62 78 265 203
I M -2 1 78 78 218 140
M RShiftKey 0 -4 78 281 1404 1326
RShiftKey OemQuestion 0 1 281 156 203 -78
OemQuestion RShiftKey 0 -1 156 249 250 94
RShiftKey Oem7 1 0 249 156 156 -93
Oem7 Space -2 7 156 78 1107 951
Space Capital 2 4 78 125 281 203
Capital T 1 -5 125 78 109 -16
T Capital -1 5 78 93 141 63
Capital H 0 -6 93 78 78 -15
H E 1 3 78 124 281 203
E Y 0 -3 124 62 62 -62
Y Space -3 2 62 93 250 188
Space S 2 2 93 93 109 16
S A 0 1 93 109 218 125
A I 1 -7 109 93 141 32
I D -1 5 93 62 187 94
D Space -2 -1 62 78 125 63
Space RShiftKey 1 -7 78 140 2059 1981
RShiftKey Oem1 1 1 140 187 47 -93
Oem1 Space -2 6 187 125 686 499
Space RShiftKey 1 -7 125 1108 686 561
RShiftKey Oem7 1 0 1108 93 1077 -31
Oem7 O 1 2 93 78 390 297
O F -1 5 78 94 249 171
F C -1 1 94 93 266 172
C O 2 -6 93 78 124 31
O Back 1 -4 78 109 2138 2060
Back Back 0 0 109 93 234 125
Back Space -4 9 93 94 561 468
Space C 1 1 94 93 562 468
C O 2 -6 93 94 93 0
O U 0 2 94 78 266 172
U R 0 3 78 78 187 109
R S -1 2 78 109 281 203
S E 1 -1 109 62 218 109
E OemPeriod -2 -6 62 78 1654 1592
OemPeriod RShiftKey 0 -2 78 203 358 280
RShiftKey Oem7 1 0 203 187 125 -78
Oem7 Space -2 7 187 109 375 188
Space Capital 2 4 109 125 655 546
Capital M -1 -7 125 93 156 31
M Capital 1 7 93 78 109 16
Capital Y 1 -6 78 62 172 94
Y Space -3 2 62 94 280 218
Space B 1 -1 94 94 359 265
B I 2 -3 94 94 125 31
I L -1 -1 94 78 218 124
L O 1 0 78 78 188 110
O G -1 4 78 94 436 358
G I 1 -3 94 78 110 16
I C -2 5 78 78 374 296
C A 1 2 78 109 312 234
A L 0 -8 109 78 140 31
L Space -2 5 78 78 1014 936
Space M 1 -3 78 93 422 344
M O 2 -2 93 93 265 172
O T 0 4 93 94 218 125
T H -1 -1 94 78 109 15
H E 1 3 78 62 250 172
E R 0 -1 62 62 172 110
R Space -3 0 62 62 733 671
Space L 2 -5 62 78 405 343
L A 0 8 78 109 125 47
A T 1 -4 109 78 250 141
T E 0 2 78 93 125 47
E R 0 -1 93 78 218 125
R Space -3 0 78 78 94 16
Space F 2 0 78 94 124 46
F O 1 -5 94 94 156 62
O U 0 2 94 93 219 125
U N -2 1 93 94 218 125
N D 1 3 94 63 312 218
D Space -2 -1 63 78 94 31
Space O 3 -5 78 78 1435 1357
O U 0 2 78 78 234 156
U T 0 2 78 78 187 109
T Space -3 1 78 78 94 16
Space T 3 -1 78 109 109 31
T H -1 -1 109 78 140 31
H A 0 5 78 124 422 344
A T 1 -4 124 109 265 141
T Space -3 1 109 94 327 218
Space M 1 -3 94 78 172 78
M Y 2 1 78 78 218 140
Y Space -3 2 78 78 312 234
Space M 1 -3 78 78 2418 2340
M O 2 -2 78 78 234 156
O T 0 4 78 78 359 281
T H -1 -1 78 78 109 31
H E 1 3 78 110 234 156
E R 0 -1 110 78 234 124
R Space -3 0 78 63 125 47
Space H 2 -2 63 94 1279 1216
H A 0 5 94 109 141 47
A S 0 -1 109 78 234 125
S Back 2 -11 78 109 655 577
Back D -2 10 109 62 234 125
D Space -2 -1 62 78 156 94
Space N 1 -2 78 78 562 484
N E 2 3 78 93 156 78
E V -2 -1 93 78 140 47
V E 2 1 78 94 78 0
E R 0 -1 94 62 203 109
R Space -3 0 62 78 93 31
Space G 2 -1 78 93 531 453
G R 1 1 93 78 218 125
R A -1 3 78 93 141 63
A D 0 -2 93 94 249 156
D U 1 -4 94 78 109 15
U A -1 6 78 125 203 125
A T 1 -4 125 93 141 16
T E 0 2 93 93 156 63
E D -1 0 93 78 218 125
D Space -2 -1 78 109 78 0
Space F 2 0 109 94 1482 1373
F R 1 0 94 110 218 124
R O 0 -5 110 62 110 0
O M -2 2 62 62 218 156
M Space -1 3 62 93 172 110
Space C 1 1 93 78 265 172
C O 2 -6 78 78 109 31
O L -1 0 78 78 218 140
L L 0 0 78 78 141 63
L E 1 6 78 93 515 437
E G -1 -2 93 78 156 63
G E 1 2 78 78 93 15
E Space -3 -1 78 78 281 203
Space A 2 3 78 109 1981 1903
A N -1 -5 109 78 156 47
N D 1 3 78 78 156 78
D Space -2 -1 78 78 109 31
Space M 1 -3 78 93 1748 1670
M Y 2 1 93 78 249 156
Y Space -3 2 78 78 250 172
Space F 2 0 78 78 281 203
F A 0 3 78 125 124 46
A T 1 -4 125 78 125 0
T H -1 -1 78 78 203 125
H E 1 3 78 78 94 16
E R 0 -1 78 62 140 62
R Space -3 0 62 78 296 234
Space N 1 -2 78 93 422 344
N E 2 3 93 94 140 47
E V -2 -1 94 78 140 46
V E 2 1 78 94 78 0
E R 0 -1 94 94 203 109
R Space -3 0 94 78 78 -16
Space G 2 -1 78 93 1108 1030
G R 1 1 93 78 234 141
R A -1 3 78 94 187 109
A D 0 -2 94 93 281 187
D U 1 -4 93 78 109 16
U A -1 6 78 109 187 109
A T 1 -4 109 78 125 16
T E 0 2 78 94 156 78
E D -1 0 94 109 187 93
D Space -2 -1 109 62 141 32
Space F 2 0 62 63 124 62
F R 1 0 63 94 203 140
R O 0 -5 94 78 78 -16
O M -2 2 78 78 234 156
M Space -1 3 78 93 172 94
Space H 2 -2 93 109 203 110
H I 1 -2 109 78 109 0
I G -1 3 78 93 312 234
G H 0 -1 93 78 78 -15
H Space -2 2 78 78 249 171
Space S 2 2 78 109 406 328
S C -1 -1 109 109 250 141
C H 1 -3 109 94 140 31
H O 1 -3 94 78 281 187
O O 0 0 78 62 156 78
O L -1 0 62 78 187 125
L OemPeriod -1 0 78 62 1108 1030
OemPeriod Space -1 5 62 156 12183 12121
Space Capital 2 4 156 125 203 47
Capital S 0 -2 125 93 281 156
S Capital 0 2 93 140 265 172
Capital H 0 -6 140 78 172 32
H E 1 3 78 109 171 93
E Space -3 -1 109 93 141 32
Space R 3 0 93 93 156 63
R E 0 1 93 78 218 125
E F -1 -1 78 94 218 140
F U 1 -3 94 78 172 78
U S -1 5 78 78 265 187
S E 1 -1 78 93 297 219
E D -1 0 93 78 218 125
D Space -2 -1 78 78 172 94
Space T 3 -1 78 78 592 514
T O 0 -4 78 78 63 -15
O Space -3 5 78 62 359 281
Space S 2 2 62 124 1404 1342
S I 1 -6 124 78 156 32
I G -1 3 78 78 327 249
G N -1 -1 78 63 109 31
N Space -1 2 63 62 219 156
Space T 3 -1 62 78 1123 1061
T H -1 -1 78 93 203 125
H E 1 3 93 93 125 32
E Space -3 -1 93 78 124 31
Space F 2 0 78 93 141 63
F I 1 -4 93 62 125 32
I N -2 2 62 78 218 156
N A 1 5 78 94 140 62
A L 0 -8 94 62 219 125
L Space -2 5 62 62 312 250
Space A 2 3 62 109 655 593
A D 0 -2 109 93 297 188
D O 1 -6 93 62 156 63
O P 0 -1 62 78 187 125
P T 0 5 78 93 312 234
T I 0 -3 93 62 109 16
I O 0 -1 62 78 172 110
O N -2 3 78 78 234 156
N Space -1 2 78 78 171 93
Space P 3 -6 78 63 312 234
P A -1 9 63 94 125 62
A P 1 -9 94 78 109 15
P E 0 7 78 94 265 187
E R 0 -1 94 78 219 125
R S -1 2 78 94 265 187
S OemPeriod -1 -7 94 78 796 702
OemPeriod Space -1 5 78 63 280 202
Space Capital 2 4 63 156 78 15
Capital S 0 -2 156 94 312 156
S H 0 -4 94 62 188 94
H Capital 0 6 62 109 171 109
Capital Back 2 -13 109 78 858 749
Back H -2 7 78 94 421 343
H E 1 3 94 63 125 31
E Space -3 -1 63 78 141 78
Space O 3 -5 78 63 561 483
O N -2 3 63 78 219 156
N L 1 -3 78 94 218 140
L Y 1 3 94 78 250 156
Y Space -3 2 78 78 265 187
Space R 3 0 78 94 717 639
R E 0 1 94 109 203 109
E L -1 -6 109 78 156 47
L E 1 6 78 125 94 16
E N -2 -3 125 78 437 312
N T 2 1 78 78 982 904
T E 0 2 78 78 125 47
E D -1 0 78 93 219 141
D Space -2 -1 93 62 140 47
Space A 2 3 62 109 1373 1311
A Space -2 -3 109 78 187 78
Space F 2 0 78 93 640 562
F E 1 1 93 94 140 47
E W 0 1 94 94 218 124
W Space -3 -2 94 78 125 31
Space M 1 -3 78 78 203 125
M O 2 -2 78 78 218 140
O N -2 3 78 78 219 141
N T 2 1 78 62 234 156
T H -1 -1 62 78 187 125
H S 0 4 78 78 140 62
S Space -2 -2 78 78 94 16
Space L 2 -5 78 78 296 218
L A 0 8 78 109 125 47
A T 1 -4 109 63 234 125
T E 0 2 63 125 94 31
E R 0 -1 125 78 249 124
R Space -3 0 78 78 406 328
Space W 3 2 78 78 1342 1264
W H -1 -4 78 94 124 46
H E 1 3 94 94 125 31
E N -2 -3 94 78 187 93
N Space -1 2 78 62 188 110
Space M 1 -3 62 94 171 109
M Y 2 1 94 78 250 156
Y Space -3 2 78 78 218 140
Space P 3 -6 78 94 281 203
P A -1 9 94 94 140 46
A R 1 -3 94 94 281 187
R E 0 1 94 109 125 31
E N -2 -3 109 93 203 94
N T 2 1 93 78 281 188
T S -1 3 78 93 109 31
S Space -2 -2 93 93 624 531
Space P 3 -6 93 78 593 500
P R 0 6 78 94 140 62
R O 0 -5 94 78 109 15
O M -2 2 78 78 234 156
M I 2 -1 78 94 234 156
I S -1 6 94 94 281 187
S E 1 -1 94 93 203 109
E D -1 0 93 94 171 78
D Space -2 -1 94 78 125 31
Space T 3 -1 78 78 1014 936
T H -1 -1 78 110 187 109
H A 0 5 110 78 141 31
A T 1 -4 78 78 78 0
T Space -3 1 78 78 249 171
Space Capital 2 4 78 109 188 110
Capital I 1 -8 109 78 78 -31
I Capital -1 8 78 125 171 93
Capital Space -2 -4 125 78 94 -31
Space W 3 2 78 109 234 156
W O 0 -7 109 94 62 -47
O U 0 2 94 63 234 140
U L -1 -2 63 94 203 140
L D 0 6 94 78 156 62
D Space -2 -1 78 78 140 62
Space S 2 2 78 109 1077 999
S O 1 -7 109 78 109 0
O M -2 2 78 94 218 140
M E 2 4 94 94 624 530
E D -1 0 94 78 250 156
D A 0 2 78 109 390 312
A Y 1 -5 109 78 140 31
Y Space -3 2 78 78 406 328
Space G 2 -1 78 110 998 920
G O 1 -4 110 78 78 -32
O Space -3 5 78 78 219 141
Space T 3 -1 78 94 109 31
T O 0 -4 94 78 125 31
O Space -3 5 78 78 218 140
Space C 1 1 78 109 156 78
C O 2 -6 109 78 141 32
O L -1 0 78 78 187 109
L L 0 0 78 93 125 47
L E 1 6 93 94 171 78
E G -1 -2 94 62 141 47
G E 1 2 62 78 78 16
E OemPeriod -2 -6 78 78 639 561
OemPeriod Return 1 -3 78 125 1638 1560
Return Return 0 0 125 63 624 499
Return Capital 0 12 63 109 905 842
Capital A 0 -1 109 93 250 141
A Capital 0 1 93 94 218 125
Capital N -1 -6 94 78 156 62
N D 1 3 78 109 156 78
D Space -2 -1 109 63 140 31
Space D1 4 3 63 78 983 920
D1 D7 0 -6 78 78 94 16
D7 Space -4 3 78 94 249 171
Space Y 3 -2 94 78 234 140
Y E 0 3 78 94 94 16
E A -1 2 94 94 265 171
A R 1 -3 94 63 109 15
R S -1 2 63 78 141 78
S Space -2 -2 78 78 156 78
Space L 2 -5 78 78 1295 1217
L A 0 8 78 94 124 46
A T 1 -4 94 78 250 156
T E 0 2 78 93 125 47
E R 0 -1 93 94 218 125
R Space -3 0 94 78 125 31
Space Capital 2 4 78 156 328 250
Capital I 1 -8 156 78 218 62
I Capital -1 8 78 78 109 31
Capital Space -2 -4 78 63 156 78
Space M 1 -3 63 47 0 -63
M D 1 4 47 94 577 530
D I 1 -5 94 78 156 62
I D -1 5 78 94 94 16
D Space -2 -1 94 78 250 156
Space Back 4 -9 78 93 1014 936
Back Back 0 0 93 78 187 94
Back Back 0 0 78 78 156 78
Back Back 0 0 78 78 156 78
Back Back 0 0 78 62 156 78
Back Back 0 0 62 125 234 172
Back Space -4 9 125 93 593 468
Space D 2 1 93 78 187 94
D I 1 -5 78 63 140 62
I D -1 5 63 78 78 15
D Space -2 -1 78 78 172 94
Space G 2 -1 78 78 1310 1232
G O 1 -4 78 78 47 -31
O Space -3 5 78 109 203 125
Space T 3 -1 109 109 187 78
T O 0 -4 109 78 109 0
O Space -3 5 78 78 234 156
Space C 1 1 78 110 187 109
C O 2 -6 110 78 141 31
O L -1 0 78 62 234 156
L L 0 0 62 63 140 78
L E 1 6 63 125 109 46
E G -1 -2 125 62 188 63
G E 1 2 62 78 78 16
E OemPeriod -2 -6 78 62 1092 1014
OemPeriod Space -1 5 62 62 234 172
Space Capital 2 4 62 124 156 94
Capital B -1 -5 124 78 124 0
B Capital 1 5 78 78 125 47
Capital U 1 -7 78 78 125 47
U T 0 2 78 78 203 125
T Space -3 1 78 78 234 156
Space N 1 -2 78 78 171 93
N A 1 5 78 94 156 78
A I 1 -7 94 78 125 31
I V -2 4 78 78 250 172
V E 2 1 78 78 156 78
E L -1 -6 78 78 343 265
L Y 1 3 78 78 343 265
Y Space -3 2 78 78 1607 1529
Space C 1 1 78 93 437 359
C H 1 -3 93 62 125 32
H O 1 -3 62 63 327 265
O D -1 6 63 109 297 234
D Back 2 -10 109 124 468 359
Back S -2 11 124 94 140 16
S E 1 -1 94 94 234 140
E Space -3 -1 94 94 156 62
Space A 2 3 94 110 1388 1294
A Space -2 -3 110 63 125 15
Space C 1 1 63 109 172 109
C O 2 -6 109 78 171 62
O L -1 0 78 78 203 125
L L 0 0 78 78 141 63
L E 1 6 78 94 140 62
E G -1 -2 94 94 140 46
G E 1 2 94 94 94 0
E Space -3 -1 94 93 203 109
Space T 3 -1 93 93 671 578
T H -1 -1 93 94 202 109
H A 0 5 94 124 110 16
A T 1 -4 124 78 109 -15
T Space -3 1 78 93 234 156
Space W 3 2 93 110 93 0
W A -1 1 110 78 266 156
A S 0 -1 78 62 624 546
S Space -2 -2 62 78 156 94
Space A 2 3 78 94 795 717
A L 0 -8 94 63 109 15
L M -1 2 63 78 219 156
M O 2 -2 78 78 203 125
O S -1 7 78 93 109 31
S T 1 -3 93 62 187 94
T Space -3 1 62 78 998 936
