D4 D2 0 2 110 109 188 78
P E 0 7 94 78 125 31
E D -1 0 78 141 249 171
D Space -2 -1 141 110 390 249
Space O 3 -5 110 94 468 358
O U 0 2 94 94 250 156
U T 0 2 94 78 250 156
T Space -3 1 78 93 234 156
Space T 3 -1 93 109 265 172
T H -1 -1 109 94 249 140
H E 1 3 94 109 110 16
E Y 0 -3 109 62 109 0
Y Space -3 2 62 93 234 172
Space D 2 1 93 78 93 0
D E 1 0 78 109 203 125
E C -2 0 109 109 281 172
C I 2 -5 109 94 156 47
I D -1 5 94 109 125 31
D E 1 0 109 78 218 109
E D -1 0 78 156 250 172
D Space -2 -1 156 125 234 78
Space T 3 -1 125 140 234 109
T O 0 -4 140 110 171 31
O Space -3 5 110 78 500 390
Space Back 4 -9 78 78 1092 1014
Back Back 0 0 78 94 202 124
Back Back 0 0 94 78 219 125
Back A -2 12 78 156 577 499
A T 1 -4 156 78 218 62
T Space -3 1 78 109 250 172
Space T 3 -1 109 78 265 156
T H -1 -1 78 94 234 156
H E 1 3 94 109 94 0
E Space -3 -1 109 93 125 16
Space L 2 -5 93 78 249 156
L A 0 8 78 62 94 16
A S 0 -1 62 110 171 109
S T 1 -3 110 78 141 31
T Space -3 1 78 110 249 171
Space M 1 -3 110 94 234 124
M I 2 -1 94 93 297 203
I N -2 2 93 78 249 156
N U 2 -1 78 78 188 110
U T 0 2 78 93 312 234
T E 0 2 93 110 202 109
E Space -3 -1 110 94 328 218
Space T 3 -1 94 78 1716 1622
T H -1 -1 78 110 265 187
H E 1 3 110 109 125 15
E Y 0 -3 109 62 141 32
Y Space -3 2 62 94 218 156
Space R 3 0 94 93 328 234
R E 0 1 93 78 234 141
E A -1 2 78 156 280 202
A L 0 -8 156 63 203 47
L L 0 0 63 110 109 46
L Y 1 3 110 110 312 202
Y Space -3 2 110 109 266 156
Space W 3 2 109 94 140 31
W A -1 1 94 125 234 140
A N -1 -5 125 78 94 -31
N T 2 1 78 78 374 296
T E 0 2 78 78 172 94
E D -1 0 78 78 202 124
D Space -2 -1 78 109 125 47
Space A 2 3 109 140 141 32
A Space -2 -3 140 110 124 -16
Space G 2 -1 110 78 266 156
G I 1 -3 78 94 280 202
I R 0 4 94 156 281 187
R L -1 -5 156 94 312 156
L OemPeriod -1 0 94 109 281 187
OemPeriod Space -1 5 109 124 1030 921
Space LShiftKey 1 4 124 312 218 94
LShiftKey S 1 -2 312 156 172 -140
S O 1 -7 156 78 234 78
O Space -3 5 78 78 296 218
Space M 1 -3 78 109 156 78
M Y 2 1 109 93 328 219
Y Space -3 2 93 94 249 156
Space P 3 -6 94 94 234 140
P A -1 9 94 109 141 47
A R 1 -3 109 93 234 125
R E 0 1 93 141 124 31
E N -2 -3 141 109 188 47
N T 2 1 109 109 343 234
T S -1 3 109 125 218 109
S Oemcomma -1 -6 125 110 1279 1154
Oemcomma W 2 6 110 140 484 374
W H -1 -4 140 94 78 -62
H O 1 -3 94 78 265 171
O Space -3 5 78 109 234 156
Space W 3 2 109 110 499 390
W E 0 -1 110 78 453 343
E R 0 -1 78 93 156 78
R E 0 1 93 140 125 32
E Space -3 -1 140 109 421 281
Space O 3 -5 109 78 1170 1061
O N -2 3 78 141 296 218
N Space -1 2 141 110 109 -32
Space A 2 3 110 109 172 62
A Space -2 -3 109 125 125 16
Space W 3 2 125 94 374 249
W A -1 1 94 141 234 140
A I 1 -7 141 94 187 46
I T 0 3 94 109 359 265
T I 0 -3 109 93 141 32
I N -2 2 93 94 358 265
N G 1 1 94 94 125 31
G Space -2 1 94 94 125 31
Space L 2 -5 94 78 203 109
L I 1 1 78 109 234 156
I S -1 6 109 78 156 47
S T 1 -3 78 78 187 109
T Space -3 1 78 125 234 156
Space G 2 -1 125 93 203 78
G O 1 -4 93 94 140 47
O T 0 4 94 125 156 62
T Space -3 1 125 94 156 31
Space A 2 3 94 109 250 156
A Space -2 -3 109 125 249 140
Space C 1 1 125 78 219 94
C A 1 2 78 109 296 218
A L 0 -8 109 78 172 63
L L 0 0 78 78 171 93
L Space -2 5 78 109 1498 1420
Space I 3 -4 109 78 452 343
I N -2 2 78 109 250 172
N Space -1 2 109 109 125 16
Space T 3 -1 109 62 343 234
T H -1 -1 62 78 234 172
H E 1 3 78 125 125 47
E Space -3 -1 125 93 125 0
Space M 1 -3 93 109 26457 26364
M I 2 -1 109 78 265 156
I D -1 5 78 78 219 141
D D 0 0 78 78 156 78
D L 0 -6 78 140 187 109
L W 1 7 140 31 250 110
W Space -3 -2 31 109 93 62
Space O 3 -5 109 109 281 172
O F -1 5 109 94 156 47
F Space -2 0 94 94 109 15
Space T 3 -1 94 124 375 281
T H -1 -1 124 109 296 172
H E 1 3 109 109 156 47
E Space -3 -1 109 94 109 0
Space N 1 -2 94 78 187 93
N I 2 -2 78 63 312 234
I G -1 3 63 109 188 125
G H 0 -1 109 125 124 15
H T 1 1 125 125 297 172
T Space -3 1 125 109 203 78
Space A 2 3 109 110 904 795
A S 0 -1 110 109 219 109
S K 0 -6 109 125 171 62
K I 1 0 125 94 234 109
I N -2 2 94 94 250 156
N G 1 1 94 109 187 93
G OemPeriod -1 -4 109 109 359 250
OemPeriod RShiftKey 0 -2 109 1092 952 843
RShiftKey Oem7 1 0 1092 141 327 -765
Oem7 W 1 9 141 93 1420 1279
W E 0 -1 93 124 203 110
E Space -3 -1 124 109 140 16
Space H 2 -2 109 94 265 156
H A 0 5 94 109 94 0
A V -1 -3 109 94 187 78
V E 2 1 94 141 140 46
E Space -3 -1 141 93 141 0
Space A 2 3 93 141 1263 1170
A N -1 -5 141 94 172 31
N Space -1 2 94 94 140 46
Space U 3 -3 94 110 312 218
U N -2 1 110 110 234 124
N E 2 3 110 94 406 296
E X -2 1 94 110 296 202
X P 2 -8 110 94 172 62
P E 0 7 94 78 452 358
E C -2 0 78 110 468 390
C T 2 -2 110 78 250 140
T E 0 2 78 109 109 31
E D -1 0 109 94 234 125
D Space -2 -1 94 94 109 15
Space B 1 -1 94 78 234 140
B A 1 4 78 78 125 47
A B -1 -4 78 78 63 -15
B Y 2 -1 78 78 249 171
Y Space -3 2 78 94 234 156
Space B 1 -1 94 78 172 78
B O 2 -4 78 94 265 187
O Y 0 3 94 109 359 265
Y Oem1 -1 -4 109 93 1404 1295
Oem1 Space -2 6 93 94 1809 1716
Space D 2 1 94 156 281 187
D O 1 -6 156 78 234 78
O Space -3 5 78 94 234 156
Space Y 3 -2 94 78 297 203
Y O 0 -3 78 93 265 187
O U 0 2 93 78 249 156
U Space -3 3 78 109 203 125
Space W 3 2 109 94 125 16
W A -1 1 94 125 218 124
A N -1 -5 125 93 63 -62
N T 2 1 93 78 296 203
T Space -3 1 78 94 234 156
Space H 2 -2 94 78 219 125
H I 1 -2 78 93 265 187
I N -2 2 93 93 203 110
N Back 3 -7 93 94 608 515
Back M -3 6 94 141 265 171
M RShiftKey 0 -4 141 327 250 109
RShiftKey OemQuestion 0 1 327 141 171 -156
OemQuestion RShiftKey 0 -1 141 609 2574 2433
RShiftKey Oem7 1 0 609 125 453 -156
Oem7 Space -2 7 125 62 1248 1123
Space LShiftKey 1 4 62 234 655 593
LShiftKey T 2 -5 234 94 156 -78
T H -1 -1 94 109 281 187
H E 1 3 109 140 156 47
E Y 0 -3 140 78 140 0
Y Space -3 2 78 109 219 141
Space S 2 2 109 93 312 203
S A 0 1 93 141 249 156
A I 1 -7 141 110 187 46
I D -1 5 110 109 203 93
D Space -2 -1 109 93 141 32
Space O 3 -5 93 141 327 234
O F -1 5 141 109 250 109
F C -1 1 109 156 905 796
C O 2 -6 156 78 218 62
O U 0 2 78 63 265 187
U R 0 3 63 78 265 202
R S -1 2 78 140 94 16
S E 1 -1 140 124 406 266
E OemPeriod -2 -6 124 63 1138 1014
OemPeriod RShiftKey 0 -2 63 296 250 187
RShiftKey Oem7 1 0 296 140 172 -124
Oem7 Left -2 0 140 764 811 671
Left Left 0 0 764 62 967 203
Left Right 0 -2 62 109 359 297
Right Right 0 0 109 63 218 109
Right Left 0 2 63 125 640 577
Left Left 0 0 125 94 795 670
Left RShiftKey 1 0 94 343 437 343
RShiftKey Oem7 1 0 343 171 172 -171
Oem7 Left -2 0 171 125 2761 2590
Left Back 4 -2 125 109 421 296
Back E -1 10 109 171 219 110
E LShiftKey -2 3 171 218 7254 7083
LShiftKey M 0 -7 218 94 62 -156
M Y 2 1 94 78 281 187
Y Space -3 2 78 109 234 156
Space B 1 -1 109 171 234 125
B I 2 -3 171 78 218 47
I O 0 -1 78 78 187 109
O L -1 0 78 93 188 110
L O 1 0 93 78 202 109
O G -1 4 78 109 172 94
G I 1 -3 109 62 172 63
I C -2 5 62 94 202 140
C A 1 2 94 156 234 140
A L 0 -8 156 78 63 -93
L Space -2 5 78 93 203 125
Space M 1 -3 93 93 187 94
M O 2 -2 93 78 234 141
O T 0 4 78 78 327 249
T H -1 -1 78 94 250 172
H E 1 3 94 78 140 46
E R 0 -1 78 109 219 141
R Space -3 0 109 94 265 156
Space L 2 -5 94 78 874 780
L A 0 8 78 141 124 46
A T 1 -4 141 93 266 125
T E 0 2 93 94 140 47
E R 0 -1 94 78 78 -16
R Space -3 0 78 94 265 187
Space F 2 0 94 109 203 109
F O 1 -5 109 110 140 31
O U 0 2 110 94 281 171
U D -1 4 94 124 453 359
D Space -2 -1 124 109 639 515
Space T 3 -1 109 46 609 500
T H -1 -1 46 93 234 188
H A 0 5 93 141 124 31
A Y 1 -5 141 62 297 156
Y Back 1 -7 62 78 593 531
Back T -1 8 78 125 218 140
T Space -3 1 125 94 265 140
Space M 1 -3 94 94 203 109
M Y 2 1 94 78 265 171
Y Space -3 2 78 110 265 187
Space M 1 -3 110 94 172 62
M O 2 -2 94 94 234 140
O T 0 4 94 62 437 343
T H -1 -1 62 94 265 203
H E 1 3 94 109 125 31
E R 0 -1 109 156 296 187
R Space -3 0 156 124 344 188
Space H 2 -2 124 109 1482 1358
H A 0 5 109 78 109 0
A D 0 -2 78 125 218 140
D Space -2 -1 125 109 94 -31
Space N 1 -2 109 94 452 343
N E 2 3 94 125 1123 1029
E V -2 -1 125 94 156 31
V E 2 1 94 124 110 16
E R 0 -1 124 109 234 110
R Space -3 0 109 109 218 109
Space G 2 -1 109 125 374 265
G R 1 1 125 78 422 297
R D -1 1 78 78 218 140
D U 1 -4 78 94 296 218
U A -1 6 94 93 110 16
A T 1 -4 93 93 156 63
T E 0 2 93 93 156 63
E D -1 0 93 109 234 141
D Space -2 -1 109 109 187 78
Space F 2 0 109 124 125 16
F R 1 0 124 125 265 141
R O 0 -5 125 78 93 -32
O M -2 2 78 140 250 172
M Space -1 3 140 93 250 110
Space C 1 1 93 156 1045 952
C O 2 -6 156 78 218 62
O L -1 0 78 63 234 156
L L 0 0 63 109 141 78
L E 1 6 109 94 374 265
E G -1 -2 94 78 156 62
G E 1 2 78 125 125 47
E Space -3 -1 125 109 234 109
Space A 2 3 109 109 733 624
A N -1 -5 109 125 296 187
N D 1 3 125 125 141 16
D Space -2 -1 125 125 374 249
Space T 3 -1 125 78 967 842
T H -1 -1 78 93 266 188
H A 0 5 93 156 140 47
A T 1 -4 156 78 125 -31
T Space -3 1 78 62 265 187
Space N 1 -2 62 93 250 188
N Back 3 -7 93 78 1965 1872
Back M -3 6 78 125 343 265
M Y 2 1 125 62 328 203
Y Space -3 2 62 94 265 203
Space F 2 0 94 94 1045 951
F A 0 3 94 109 281 187
A T 1 -4 109 62 125 16
T H -1 -1 62 94 218 156
H E 1 3 94 94 78 -16
E R 0 -1 94 78 219 125
R Space -3 0 78 93 156 78
Space H 2 -2 93 110 327 234
H A 0 5 110 109 94 -16
A D 0 -2 109 125 390 281
D Space -2 -1 125 109 1576 1451
Space N 1 -2 109 125 343 234
N E 2 3 125 110 249 124
E V -2 -1 110 78 188 78
V E 2 1 78 109 93 15
E R 0 -1 109 94 234 125
R Space -3 0 94 94 109 15
Space G 2 -1 94 125 250 156
G R 1 1 125 94 499 374
R A -1 3 94 109 2044 1950
A D 0 -2 109 78 249 140
D U 1 -4 78 93 297 219
U A -1 6 93 94 109 16
A T 1 -4 94 94 156 62
T E 0 2 94 110 140 46
E D -1 0 110 93 297 187
D Space -2 -1 93 110 249 156
Space F 2 0 110 78 515 405
F R 1 0 78 140 281 203
R O 0 -5 140 94 140 0
O M -2 2 94 218 266 172
M Space -1 3 218 109 187 -31
Space H 2 -2 109 63 249 140
H I 1 -2 63 109 250 187
I G -1 3 109 94 296 187
G H 0 -1 94 93 141 47
H Space -2 2 93 109 218 125
Space S 2 2 109 62 141 32
S C -1 -1 62 124 234 172
C H 1 -3 124 78 62 -62
H O 1 -3 78 78 281 203
O O 0 0 78 78 140 62
O L -1 0 78 94 312 234
L OemPeriod -1 0 94 125 359 265
OemPeriod Space -1 5 125 109 952 827
Space LShiftKey 1 4 109 234 156 47
LShiftKey S 1 -2 234 109 156 -78
S H 0 -4 109 109 156 47
H E 1 3 109 125 140 31
E Space -3 -1 125 94 156 31
Space R 3 0 94 78 296 202
R E 0 1 78 63 203 125
E F -1 -1 63 109 234 171
F U 1 -3 109 94 187 78
U S -1 5 94 94 2746 2652
S E 1 -1 94 110 218 124
E D -1 0 110 109 266 156
D Space -2 -1 109 63 327 218
Space T 3 -1 63 125 1139 1076
T O 0 -4 125 93 172 47
O Space -3 5 93 140 265 172
Space S 2 2 140 109 218 78
S I 1 -6 109 110 109 0
I G -1 3 110 125 250 140
G N -1 -1 125 110 140 15
N Space -1 2 110 109 172 62
Space T 3 -1 109 62 328 219
T H -1 -1 62 125 140 78
H E 1 3 125 124 250 125
E Space -3 -1 124 46 234 110
Space F 2 0 46 124 1092 1046
F I 1 -4 124 63 202 78
I N -2 2 63 109 203 140
N A 1 5 109 93 141 32
A L 0 -8 93 78 109 16
L Space -2 5 78 125 218 140
Space A 2 3 125 78 109 -16
A D 0 -2 78 156 250 172
D O 1 -6 156 78 1217 1061
O P 0 -1 78 78 234 156
P T 0 5 78 156 249 171
T I 0 -3 156 125 141 -15
I O 0 -1 125 140 343 218
O N -2 3 140 78 1030 890
N Space -1 2 78 125 124 46
Space P 3 -6 125 94 484 359
P A -1 9 94 125 140 46
A P 1 -9 125 78 390 265
P E 0 7 78 46 188 110
E R 0 -1 46 78 202 156
R S -1 2 78 141 312 234
S OemPeriod -1 -7 141 172 250 109
OemPeriod Space -1 5 172 93 562 390
Space LShiftKey 1 4 93 249 187 94
LShiftKey S 1 -2 249 141 171 -78
S H 0 -4 141 109 203 62
H E 1 3 109 140 125 16
E Space -3 -1 140 110 140 0
Space O 3 -5 110 109 266 156
O N -2 3 109 94 249 140
N L 1 -3 94 140 250 156
L Y 1 3 140 109 218 78
Y Space -3 2 109 109 156 47
Space R 3 0 109 110 265 156
R E 0 1 110 109 219 109
E L -1 -6 109 125 171 62
L E 1 6 125 109 94 -31
E N -2 -3 109 109 203 94
N T 2 1 109 94 561 452
T E 0 2 94 94 125 31
E D -1 0 94 124 297 203
D Space -2 -1 124 93 234 110
Space A 2 3 93 62 265 172
A Space -2 -3 62 125 78 16
Space F 2 0 125 78 405 280
F E 1 1 78 78 234 156
E W 0 1 78 94 203 125
W Space -3 -2 94 78 156 62
Space M 1 -3 78 124 219 141
M O 2 -2 124 78 312 188
O N -2 3 78 124 234 156
N T 2 1 124 109 218 94
T H -1 -1 109 109 172 63
H S 0 4 109 78 202 93
S Space -2 -2 78 78 125 47
Space L 2 -5 78 124 297 219
L A 0 8 124 125 93 -31
A T 1 -4 125 93 297 172
T E 0 2 93 125 109 16
E R 0 -1 125 109 281 156
R Space -3 0 109 94 374 265
Space W 3 2 94 156 796 702
W H -1 -4 156 110 202 46
H E 1 3 110 124 188 78
E N -2 -3 124 109 78 -46
N Space -1 2 109 94 171 62
Space M 1 -3 94 125 234 140
M Y 2 1 125 109 328 203
Y Space -3 2 109 94 140 31
Space P 3 -6 94 94 936 842
P A -1 9 94 78 125 31
A R 1 -3 78 94 312 234
R E 0 1 94 109 234 140
E N -2 -3 109 125 203 94
N T 2 1 125 94 343 218
T S -1 3 94 94 140 46
S Space -2 -2 94 141 234 140
Space P 3 -6 141 141 515 374
P R 0 6 141 125 733 592
R O 0 -5 125 62 422 297
O M -2 2 62 140 234 172
M I 2 -1 140 125 374 234
I S -1 6 125 94 546 421
S E 1 -1 94 110 218 124
E D -1 0 110 78 234 124
D Space -2 -1 78 156 125 47
Space T 3 -1 156 109 562 406
T H -1 -1 109 110 171 62
H A 0 5 110 125 219 109
A T 1 -4 125 78 249 124
T Space -3 1 78 94 406 328
Space LShiftKey 1 4 94 359 2012 1918
LShiftKey I 2 -8 359 109 188 -171
I Space -3 4 109 110 358 249
Space W 3 2 110 109 297 187
W O 0 -7 109 93 78 -31
O U 0 2 93 78 249 156
U L -1 -2 78 141 312 234
L D 0 6 141 109 266 125
D Space -2 -1 109 109 951 842
Space S 2 2 109 156 297 188
S O 1 -7 156 62 234 78
O M -2 2 62 109 234 172
M E 2 4 109 78 93 -16
E D -1 0 78 78 250 172
D A 0 2 78 188 249 171
A Y 1 -5 188 93 188 0
Y Space -3 2 93 140 312 219
Space G 2 -1 140 141 249 109
G O 1 -4 141 94 187 46
O Space -3 5 94 109 281 187
Space T 3 -1 109 125 172 63
T O 0 -4 125 78 156 31
O Space -3 5 78 78 281 203
Space C 1 1 78 140 140 62
C O 2 -6 140 78 172 32
O L -1 0 78 62 234 156
L L 0 0 62 78 140 78
L E 1 6 78 110 140 62
E G -1 -2 110 94 250 140
G E 1 2 94 156 437 343
E OemQuestion -2 -7 156 78 671 515
OemQuestion Back 3 -3 78 124 1014 936
Back OemPeriod -3 4 124 125 655 531
OemPeriod Right -1 -4 125 94 10545 10420
Right Left 0 2 94 110 234 140
Left Left 0 0 110 93 297 187
Left Back 4 -2 93 63 1029 936
Back U -1 6 63 78 422 359
U N -2 1 78 94 218 140
N Return 1 -6 94 140 2153 2059
Return LShiftKey -1 12 140 297 1544 1404
LShiftKey A 1 -1 297 124 219 -78
A N -1 -5 124 140 156 32
N D 1 3 140 109 187 47
D Space -2 -1 109 125 156 47
Space D1 4 3 125 187 359 234
D1 D7 0 -6 187 93 156 -31
D7 Space -4 3 93 109 265 172
Space Y 3 -2 109 94 296 187
Y E 0 3 94 78 78 -16
E R 0 -1 78 94 390 312
R S -1 2 94 172 187 93
S Space -2 -2 172 125 390 218
Space LShiftKey 1 4 125 203 827 702
LShiftKey I 2 -8 203 78 94 -109
I Space -3 4 78 125 265 187
Space D 2 1 125 109 172 47
D I 1 -5 109 93 187 78
I D -1 5 93 125 93 0
D Space -2 -1 125 109 188 63
Space G 2 -1 109 109 187 78
G O 1 -4 109 125 171 62
O Space -3 5 125 110 390 265
Space T 3 -1 110 125 1404 1294
T O 0 -4 125 94 203 78
O Space -3 5 94 94 281 187
Space C 1 1 94 156 250 156
C O 2 -6 156 78 202 46
O L -1 0 78 78 234 156
L L 0 0 78 94 156 78
L E 1 6 94 110 312 218
E G -1 -2 110 78 156 46
G E 1 2 78 172 250 172
E OemPeriod -2 -6 172 125 577 405
OemPeriod LShiftKey 0 9 125 249 1342 1217
LShiftKey B 0 -5 249 93 125 -124
B U 2 -2 93 109 312 219
U Space -3 3 109 109 405 296
Space LShiftKey 1 4 109 219 312 203
LShiftKey I 2 -8 219 94 78 -141
I Space -3 4 94 109 250 156
Space N 1 -2 109 94 608 499
N A 1 5 94 125 187 93
A I 1 -7 125 94 172 47
I V -2 4 94 94 296 202
V E 2 1 94 94 328 234
E L -1 -6 94 94 78 -16
L Y 1 3 94 110 374 280
Y Space -3 2 110 109 375 265
Space C 1 1 109 156 561 452
C H 1 -3 156 78 203 47
H O 1 -3 78 94 265 187
O S -1 7 94 94 94 0
S E 1 -1 94 110 218 124
E Space -3 -1 110 94 234 124
Space A 2 3 94 125 359 265
A Space -2 -3 125 125 203 78
Space C 1 1 125 156 140 15
C O 2 -6 156 93 219 63
O L -1 0 93 63 249 156
L L 0 0 63 63 156 93
L E 1 6 63 109 141 78
E G -1 -2 109 93 203 94
G E 1 2 93 125 171 78
E Space -3 -1 125 94 312 187
Space T 3 -1 94 78 671 577
T H -1 -1 78 78 265 187
H A 0 5 78 124 110 32
A T 1 -4 124 109 140 16
T Space -3 1 109 109 250 141
Space W 3 2 109 78 124 15
W A -1 1 78 109 266 188
A S 0 -1 109 156 249 140
S Space -2 -2 156 109 593 437
Space A 2 3 109 93 640 531
A S 0 -1 93 94 202 109
S Space -2 -2 94 109 203 109
Space E 3 1 109 94 203 94
E X -2 1 94 125 296 202
X P 2 -8 125 109 188 63
P E 0 7 109 94 202 93
E N -2 -3 94 110 156 62
N D 1 3 110 63 281 171
D Back 2 -10 63 109 780 717
Back S -2 11 109 156 531 422
S I 1 -6 156 78 187 31
I V -2 4 78 109 281 203
V E 2 1 109 94 93 -16
E Space -3 -1 94 94 156 62
Space A 2 3 94 110 187 93
A S 0 -1 110 171 266 156
S Space -2 -2 171 109 468 297
Space LShiftKey 1 4 109 281 374 265
LShiftKey S 1 -2 281 125 156 -125
S T 1 -3 125 78 281 156
T A -1 4 78 109 47 -31
A N -1 -5 109 140 374 265
N F 1 2 140 125 234 94
F O 1 -5 125 94 218 93
O R 0 5 94 94 281 187
R D -1 1 94 187 671 577
D Oemcomma -1 -5 187 124 1264 1077
Oemcomma Space -1 4 124 140 920 796
Space A 2 3 140 156 250 110
A N -1 -5 156 109 265 109
N D 1 3 109 109 203 94
D Space -2 -1 109 109 62 -47
Space A 2 3 109 140 250 141
A L 0 -8 140 94 140 0
L L 0 0 94 94 140 46
L Space -2 5 94 94 250 156
Space M 1 -3 94 78 187 93
M Y 2 1 78 78 328 250
Y Space -3 2 78 109 343 265
Space W 3 2 109 141 452 343
W O 0 -7 141 125 234 93
O R 0 5 125 125 219 94
R K -1 -4 125 78 140 15
K I 1 0 78 78 219 141
I N -2 2 78 78 265 187
N G 1 1 78 109 109 31
G OemMinus 2 -6 109 63 1045 936
OemMinus C -3 8 63 109 234 171
C L 1 -6 109 109 156 47
L A 0 8 109 125 203 94
A S 0 -1 125 62 281 156
S S 0 0 62 78 140 78
S Space -2 -2 78 109 219 141
Space P 3 -6 109 94 327 218
P A -1 9 94 125 203 109
A R 1 -3 125 94 218 93
R N -2 -2 94 93 375 281
N Back 3 -7 93 140 858 765
Back E -1 10 140 140 499 359
E N -2 -3 140 109 203 63
N T 2 1 109 140 343 234
T S -1 3 140 109 234 94
S Oem7 0 -9 109 109 3713 3604
Oem7 Space -2 7 109 124 515 406
Space S 2 2 124 110 280 156
S A 0 1 110 125 234 124
A V -1 -3 125 109 203 78
V U 2 -3 109 78 234 125
U N -2 1 78 125 234 156
N G 1 1 125 93 328 203
G S 0 3 93 156 156 63
S Space -2 -2 156 94 265 109
Space W 3 2 94 156 484 390
W R 0 -2 156 94 218 62
R E 0 1 94 140 125 31
E Back 1 -10 140 78 1154 1014
Back Back 0 0 78 110 187 109
Back E -1 10 110 94 718 608
E R 0 -1 94 94 140 46
R E 0 1 94 110 156 62
E Space -3 -1 110 78 172 62
Space Back 4 -9 78 110 2558 2480
Back I -1 5 110 78 1420 1310
I Y 0 2 78 156 2808 2730
Y A -1 5 156 156 3557 3401
A B -1 -4 156 110 2667 2511
B E 2 2 110 156 203 93
E I 0 -5 156 109 203 47
I G -1 3 109 109 359 250
G Back 2 -8 109 125 1170 1061
Back N -3 7 125 141 530 405
N G 1 1 141 109 250 109
G Space -2 1 109 110 93 -16
Space S 2 2 110 109 297 187
S P 1 -8 109 94 171 62
P E 0 7 94 141 125 31
E N -2 -3 141 109 172 31
N T 2 1 109 78 296 187
T Space -3 1 78 109 219 141
Space O 3 -5 109 93 265 156
O N -2 3 93 141 327 234
N Space -1 2 141 109 453 312
Space C 1 1 109 156 452 343
C O 2 -6 156 78 203 47
O L -1 0 78 62 234 156
L L 0 0 62 94 140 78
L E 1 6 94 93 375 281
E G -1 -2 93 93 125 32
G E 1 2 93 109 140 47
E Space -3 -1 109 109 109 0
Space T 3 -1 109 78 343 234
T U 0 -2 78 78 281 203
U T 0 2 78 140 328 250
T I 0 -3 140 78 109 -31
I O 0 -1 78 78 203 125
O N -2 3 78 93 281 203
N OemPeriod 0 -3 93 78 842 749
OemPeriod Space -1 5 78 109 406 328
Space LShiftKey 1 4 109 203 187 78
LShiftKey A 1 -1 203 218 125 -78
A F 0 -3 218 62 187 -31
F T 1 -1 62 94 218 156
T E 0 2 94 109 156 62
E R 0 -1 109 62 63 -46
R Space -3 0 62 93 265 203
Space S 2 2 93 124 1295 1202
S I 1 -6 124 109 156 32
I X -2 6 109 156 202 93
X Space -1 -2 156 156 671 515
Space M 1 -3 156 94 749 593
M O 2 -2 94 94 234 140
O N -2 3 94 78 296 202
N T 2 1 78 93 297 219
T H -1 -1 93 63 249 156
H S 0 4 63 156 375 312
S Oemcomma -1 -6 156 125 265 109
Oemcomma A 1 7 125 141 764 639
A N -1 -5 141 110 468 327
N D 1 3 110 110 156 46
D Space -2 -1 110 109 94 -16
Space A 2 3 109 156 218 109
A L 0 -8 156 93 141 -15
L L 0 0 93 94 187 94
L Back 2 -4 94 140 4446 4352
Back Back 0 0 140 156 2855 2715
Back Back 0 0 156 93 234 78
Back Back 0 0 93 687 171 78
Back Back 0 0 687 0 983 296
Back S -2 11 0 187 1342 1342
S Oemcomma -1 -6 187 172 187 0
Oemcomma LShiftKey 0 8 172 218 702 530
LShiftKey I 2 -8 218 78 94 -124
I Space -3 4 78 94 249 171
Space C 1 1 94 156 109 15
C O 2 -6 156 78 141 -15
O L -1 0 78 78 218 140
L U 1 2 78 93 297 219
U Back 1 -6 93 62 5444 5351
Back Back 0 0 62 78 187 125
Back U -1 6 78 63 1357 1279
U L -1 -2 63 94 250 187
L D 0 6 94 156 702 608
D N -1 -3 156 78 484 328
N T 2 1 78 94 280 202
T Space -3 1 94 94 234 140
Space T 3 -1 94 63 281 187
T H -1 -1 63 93 219 156
H E 1 3 93 109 62 -31
E Space -3 -1 109 94 156 47
Space S 2 2 94 94 187 93
S E 1 -1 94 63 234 140
E E 0 0 63 62 172 109
E Space -3 -1 62 109 140 78
Space T 3 -1 109 78 328 219
T H -1 -1 78 109 203 125
H E 1 3 109 125 62 -47
E Space -3 -1 125 110 140 15
Space V 1 0 110 78 219 109
V A 1 3 78 109 125 47
A L 0 -8 109 93 156 47
L U 1 2 93 93 265 172
U E 0 4 93 125 109 16
E Space -3 -1 125 94 156 31
Space I 3 -4 94 94 218 124
I N -2 2 94 93 266 172
N Space -1 2 93 125 109 16
Space I 3 -4 125 78 281 156
I T 0 3 78 125 187 109
T OemPeriod -2 -4 125 110 327 202
OemPeriod LShiftKey 0 9 110 234 1623 1513
LShiftKey I 2 -8 234 78 140 -94
I Space -3 4 78 109 234 156
Space H 2 -2 109 63 234 125
H A 0 5 63 94 47 -16
A D 0 -2 94 125 234 140
D Space -2 -1 125 78 94 -31
Space N 1 -2 78 78 171 93
N O 2 -3 78 78 250 172
O Space -3 5 78 93 234 156
Space I 3 -4 93 78 218 125
I D -1 5 78 78 109 31
D E 1 0 78 109 203 125
E A -1 2 109 109 999 890
A D 0 -2 109 124 234 125
D Space -2 -1 124 109 140 16
Space W 3 2 109 110 218 109
W H -1 -4 110 78 125 15
H A 0 5 78 140 141 63
A T 1 -4 140 62 140 0
T Space -3 1 62 109 187 125
Space LShiftKey 1 4 109 203 187 78
LShiftKey I 2 -8 203 78 78 -125
I Space -3 4 78 94 234 156
Space W 3 2 94 109 110 16
W A -1 1 109 125 202 93
A N -1 -5 125 47 94 -31
N T 2 1 47 62 281 234
T E 0 2 62 78 93 31
E D -1 0 78 109 188 110
D Space -2 -1 109 109 218 109
Space T 3 -1 109 109 1482 1373
T O 0 -4 109 93 125 16
