D9 D0 0 -1 100 120 220 120
S Space -2 -2 110 100 180 70
Space A 2 3 100 160 170 70
A L 0 -8 160 100 300 140
L L 0 0 100 90 190 90
L Space -2 5 90 100 240 150
Space S 2 2 100 120 160 60
S E 1 -1 120 110 250 130
E T 0 -2 110 100 210 100
T Space -3 1 100 130 280 180
Space F 2 0 130 130 220 90
F O 1 -5 130 110 200 70
O R 0 5 110 110 140 30
R Space -3 0 110 110 170 60
Space Oemcomma 1 -4 110 80 250 140
Oemcomma M 0 1 80 60 0 -80
M A 1 6 60 230 140 80
A Back 2 -12 230 170 1540 1310
Back Back 0 0 170 100 270 100
Back Back 0 0 100 110 180 80
Back M -3 6 110 110 940 830
M E 2 4 110 100 170 60
E Space -3 -1 100 112 160 60
Space T 3 -1 112 140 2922 2810
T O 0 -4 140 150 160 20
O Space -3 5 150 140 280 130
Space B 1 -1 140 130 250 110
B E 2 2 130 100 160 30
E Space -3 -1 100 120 170 70
Space A 2 3 120 130 280 160
A D 0 -2 130 120 290 160
D O 1 -6 120 110 180 60
O P 0 -1 110 112 280 170
P T 0 5 112 120 692 580
T E 0 2 120 120 230 110
E D -1 0 120 110 280 160
D Space -2 -1 110 110 180 70
Space A 2 3 110 210 2510 2400
A T 1 -4 210 140 780 570
T Space -3 1 140 140 200 60
Space B 1 -1 140 100 3470 3330
B I 2 -3 100 110 490 390
I R 0 4 110 160 220 110
R T 0 -1 160 120 360 200
T H -1 -1 120 110 250 130
H Space -2 2 110 90 310 200
Space B 1 -1 90 140 2680 2590
B Y 2 -1 140 110 360 220
Y Space -3 2 110 130 1190 1080
Space A 2 3 130 140 180 50
A Space -2 -3 140 120 190 50
Space Back 4 -9 120 100 4360 4240
Back Right -4 0 100 160 1440 1340
Right Right 0 0 160 110 240 80
Right Right 0 0 110 80 200 90
Right Right 0 0 80 110 160 80
Right Right 0 0 110 100 170 60
Right Right 0 0 100 1070 160 60
Right L 2 4 1070 120 2790 1720
L A 0 8 120 160 170 50
A W 1 -1 160 120 760 600
W Y 0 -4 120 120 210 90
Y E 0 3 120 120 180 60
E R 0 -1 120 110 240 120
R Space -3 0 110 110 160 50
Space A 2 3 110 150 340 230
A N -1 -5 150 160 260 110
N D 1 3 160 120 2420 2260
D Space -2 -1 120 130 150 30
Space H 2 -2 130 90 510 380
H I 1 -2 90 120 230 140
I S -1 6 120 160 240 120
S Space -2 -2 160 120 170 10
Space W 3 2 120 140 620 500
W I 0 -6 140 110 220 80
I F -1 4 110 130 440 330
F E 1 1 130 140 260 130
E Space -3 -1 140 110 180 40
Space OemPeriod 1 -5 110 120 1720 1610
OemPeriod Back 3 -4 120 160 1080 960
Back Back 0 0 160 130 230 70
Back OemPeriod -3 4 130 100 800 670
OemPeriod Space -1 5 100 80 250 150
Space Capital 2 4 80 80 400 320
Capital Capital 0 0 80 130 1030 950
Capital LShiftKey -1 0 130 700 330 200
LShiftKey E 2 -3 700 170 480 -220
E X -2 1 170 110 1650 1480
X C 0 -1 110 80 270 160
C E 2 0 80 140 240 160
E P 0 -7 140 210 360 220
P T 0 5 210 130 400 190
T Space -3 1 130 120 200 70
Space T 3 -1 120 150 200 80
T H -1 -1 150 100 1762 1612
H A 0 5 100 130 780 680
A T 1 -4 130 120 210 80
T Space -3 1 120 120 300 180
Space W 3 2 120 160 180 60
W H -1 -4 160 120 260 100
H E 1 3 120 120 170 50
E N -2 -3 120 120 200 80
N Space -1 2 120 110 250 130
Space LShiftKey 1 4 110 952 360 250
LShiftKey I 2 -8 952 120 792 -160
I Space -3 4 120 120 310 190
Space P 3 -6 120 120 320 200
P O 0 1 120 82 240 120
O P 0 -1 82 120 462 380
P P 0 0 120 120 220 100
P E 0 7 120 140 490 370
E D -1 0 140 80 290 150
D Space -2 -1 80 90 170 90
Space O 3 -5 90 100 1360 1270
O U 0 2 100 150 410 310
U T 0 2 150 130 200 50
T Space -3 1 130 110 200 70
Space T 3 -1 110 120 180 70
T H -1 -1 120 130 220 100
H E 1 3 130 120 860 730
E Y 0 -3 120 120 260 140
Y Space -3 2 120 110 290 170
Space D 2 1 110 100 430 320
D E 1 0 100 120 200 100
E C -2 0 120 130 330 210
C I 2 -5 130 100 270 140
I D -1 5 100 110 200 100
D E 1 0 110 100 240 130
E D -1 0 100 100 260 160
D Space -2 -1 100 110 190 90
Space I 3 -4 110 130 360 250
I N -2 2 130 80 290 160
N Space -1 2 80 90 180 100
Space L 2 -5 90 100 290 200
L A 0 8 100 130 190 90
A S 0 -1 130 130 240 110
S T 1 -3 130 120 230 100
T Space -3 1 120 90 330 210
Space M 1 -3 90 140 260 170
M I 2 -1 140 110 1980 1840
I N -2 2 110 100 280 170
N U 2 -1 100 120 410 310
U T 0 2 120 110 380 260
T E 0 2 110 140 230 120
E Space -3 -1 140 120 240 100
Space T 3 -1 120 160 290 170
T H -1 -1 160 120 200 40
H A 0 5 120 180 812 692
A T 1 -4 180 120 230 50
T Space -3 1 120 110 320 200
Space T 3 -1 110 130 260 150
T H -1 -1 130 90 170 40
H E 1 3 90 110 220 130
E Y 0 -3 110 110 150 40
Y Space -3 2 110 110 320 210
Space R 3 0 110 160 320 210
R E 0 1 160 120 750 590
E A -1 2 120 170 290 170
A L 0 -8 170 100 260 90
L L 0 0 100 110 190 90
L Y 1 3 110 120 270 160
Y Space -3 2 120 100 210 90
Space W 3 2 100 210 1200 1100
W A -1 1 210 140 210 0
A N -1 -5 140 150 160 20
N T 2 1 150 140 340 190
T E 0 2 140 130 210 70
E D -1 0 130 100 350 220
D Space -2 -1 100 120 190 90
Space A 2 3 120 130 200 80
A Space -2 -3 130 100 160 30
Space G 2 -1 100 110 500 400
G I 1 -3 110 100 190 80
I R 0 4 100 170 350 250
R L -1 -5 170 90 210 40
L OemPeriod -1 0 90 100 1760 1670
OemPeriod Space -1 5 100 80 290 190
Space LShiftKey 1 4 80 550 170 90
LShiftKey S 1 -2 550 140 370 -180
S O 1 -7 140 100 370 230
O Space -3 5 100 120 360 260
Space M 1 -3 120 100 960 840
M Y 2 1 100 110 360 260
Y Space -3 2 110 100 320 210
Space P 3 -6 100 100 270 170
P A -1 9 100 170 160 60
A R 1 -3 170 120 330 160
R E 0 1 120 150 180 60
E N -2 -3 150 110 240 90
N T 2 1 110 140 480 370
T S -1 3 140 160 180 40
S Space -2 -2 160 140 260 100
Space Back 4 -9 140 170 710 570
Back Oemcomma -3 5 170 130 1700 1530
Oemcomma Space -1 4 130 130 460 330
Space LShiftKey 1 4 130 740 490 360
LShiftKey W 2 -2 740 180 540 -200
W H -1 -4 180 140 370 190
H Back 2 -7 140 140 430 290
Back Back 0 0 140 150 210 70
Back W -1 11 150 130 990 840
W H -1 -4 130 120 200 70
H O 1 -3 120 110 280 160
O Space -3 5 110 100 260 150
Space W 3 2 100 100 180 80
W E 0 -1 100 110 240 140
E R 0 -1 110 110 250 140
R E 0 1 110 110 230 120
E Space -3 -1 110 110 170 60
Space O 3 -5 110 90 1230 1120
O N -2 3 90 80 280 190
N Space -1 2 80 90 190 110
Space W 3 2 90 140 190 100
W A -1 1 140 160 250 110
A I 1 -7 160 130 240 80
I T 0 3 130 120 310 180
T I 0 -3 120 110 150 30
I N -2 2 110 120 290 180
N G 1 1 120 110 180 60
G Space -2 1 110 100 140 30
Space L 2 -5 100 120 460 360
L I 1 1 120 100 280 160
I S -1 6 100 120 200 100
S T 1 -3 120 140 250 130
T Space -3 1 140 120 310 170
Space G 2 -1 120 110 220 100
G O 1 -4 110 132 170 60
O T 0 4 132 130 152 20
T Space -3 1 130 110 180 50
Space A 2 3 110 140 220 110
A Space -2 -3 140 110 160 20
Space C 1 1 110 150 310 200
C A 1 2 150 130 320 170
A L 0 -8 130 80 180 50
L L 0 0 80 100 180 100
L Space -2 5 100 90 260 160
Space I 3 -4 90 110 5110 5020
I N -2 2 110 100 260 150
N Space -1 2 100 120 250 150
Space T 3 -1 120 140 200 80
T H -1 -1 140 110 180 40
H E 1 3 110 140 170 60
E Space -3 -1 140 100 170 30
Space M 1 -3 100 100 220 120
M I 2 -1 100 120 220 120
I D -1 5 120 110 240 120
D D 0 0 110 100 220 110
D L 0 -6 100 120 150 50
L E 1 6 120 120 170 50
E Space -3 -1 120 80 200 80
Space O 3 -5 80 120 320 240
O G -1 4 120 30 300 180
G Back 2 -8 30 140 1370 1340
Back F -2 9 140 100 250 110
F Space -2 0 100 120 220 120
Space T 3 -1 120 120 790 670
T H -1 -1 120 120 190 70
H E 1 3 120 150 170 50
E Space -3 -1 150 100 190 40
Space N 1 -2 100 90 350 250
N I 2 -2 90 110 270 180
I G -1 3 110 90 260 150
G H 0 -1 90 120 140 50
H T 1 1 120 120 170 50
T Space -3 1 120 110 150 30
Space A 2 3 110 170 230 120
A S 0 -1 170 130 290 120
S K 0 -6 130 110 220 90
K I 1 0 110 100 240 130
I N -2 2 100 100 250 150
N G 1 1 100 100 300 200
G RShiftKey -1 -6 100 550 240 140
RShiftKey Oem1 1 1 550 180 330 -220
Oem1 Space -2 6 180 120 2920 2740
Space RShiftKey 1 -7 120 390 210 90
RShiftKey Oem7 1 0 390 170 220 -170
Oem7 W 1 9 170 90 610 440
W E 0 -1 90 90 240 150
E Space -3 -1 90 120 150 60
Space Back 4 -9 120 110 1030 910
Back Back 0 0 110 100 200 90
Back Back 0 0 100 110 700 600
Back LShiftKey -3 13 110 680 210 100
LShiftKey W 2 -2 680 170 470 -210
W E 0 -1 170 130 430 260
E Space -3 -1 130 110 210 80
Space H 2 -2 110 150 290 180
H A 0 5 150 180 130 -20
A V -1 -3 180 150 220 40
V E 2 1 150 130 240 90
E Space -3 -1 130 100 180 50
Space A 2 3 100 140 150 50
A M -1 -6 140 100 210 70
M N 0 1 100 70 20 -80
N Back 3 -7 70 130 1180 1110
Back Back 0 0 130 110 450 320
Back N -3 7 110 90 660 550
N Space -1 2 90 80 230 140
Space U 3 -3 80 100 460 380
U N -2 1 100 100 260 160
N E 2 3 100 110 440 340
E X -2 1 110 120 360 250
X P 2 -8 120 130 390 270
P E 0 7 130 120 210 80
E C -2 0 120 140 340 220
C T 2 -2 140 120 320 180
T E 0 2 120 110 180 60
E D -1 0 110 80 280 170
D Space -2 -1 80 80 210 130
Space B 1 -1 80 120 1580 1500
B A 1 4 120 100 170 50
A B -1 -4 100 110 160 60
B Y 2 -1 110 130 260 150
Y Space -3 2 130 100 310 180
Space B 1 -1 100 90 220 120
B O 2 -4 90 140 270 180
O Y 0 3 140 200 580 440
Y Oem1 -1 -4 200 100 3040 2840
Oem1 Space -2 6 100 110 1960 1860
Space D 2 1 110 120 350 240
D O 1 -6 120 120 190 70
O Space -3 5 120 120 300 180
Space Y 3 -2 120 130 320 200
Y O 0 -3 130 120 180 50
O U 0 2 120 130 100 -20
U Space -3 3 130 100 250 120
Space W 3 2 100 160 260 160
W A -1 1 160 170 240 80
A N -1 -5 170 100 170 0
N T 2 1 100 150 210 110
T Space -3 1 150 110 170 20
Space H 2 -2 110 130 360 250
H I 1 -2 130 120 220 90
I M -2 1 120 100 260 140
M RShiftKey 0 -4 100 260 340 240
RShiftKey OemQuestion 0 1 260 140 190 -70
OemQuestion RShiftKey 0 -1 140 330 1610 1470
RShiftKey Oem7 1 0 330 150 200 -130
Oem7 Space -2 7 150 120 840 690
Space LShiftKey 1 4 120 450 600 480
LShiftKey T 2 -5 450 110 360 -90
T H -1 -1 110 120 250 140
H E 1 3 120 120 220 100
E Y 0 -3 120 130 290 170
Y Space -3 2 130 120 360 230
Space S 2 2 120 130 610 490
S A 0 1 130 160 190 60
A I 1 -7 160 140 210 50
I D -1 5 140 110 500 360
D RShiftKey -1 -8 110 400 180 70
RShiftKey Oem1 1 1 400 150 270 -130
Oem1 RShiftKey -1 -1 150 690 1290 1140
RShiftKey Oem7 1 0 690 150 280 -410
Oem7 Oem7 0 0 150 140 230 80
Oem7 Left -2 0 140 200 1970 1830
Left Left 0 0 200 150 7800 7600
Left Space 0 7 150 120 430 280
Space Right 0 -9 120 160 360 240
Right LShiftKey 1 13 160 490 1590 1430
LShiftKey O 2 -9 490 140 330 -160
O F -1 5 140 70 560 420
F Space -2 0 70 110 170 100
Space C 1 1 110 130 330 220
C O 2 -6 130 100 240 110
O U 0 2 100 120 320 220
U R 0 3 120 140 260 140
R S -1 2 140 130 320 180
S E 1 -1 130 110 250 120
E OemPeriod -2 -6 110 90 2260 2150
OemPeriod Right -1 -4 90 130 840 750
Right Space 0 9 130 110 3290 3160
Space M 1 -3 110 110 320 210
M Y 2 1 110 110 670 560
Y Space -3 2 110 100 370 260
Space Back 4 -9 100 150 1470 1370
Back Back 0 0 150 110 220 70
Back Back 0 0 110 150 540 430
Back M -3 6 150 100 990 840
M Y 2 1 100 120 460 360
Y Space -3 2 120 112 320 200
Space B 1 -1 112 102 402 290
B I 2 -3 102 90 292 190
I O 0 -1 90 100 230 140
O L -1 0 100 100 220 120
L O 1 0 100 80 240 140
O G -1 4 80 130 250 170
G I 1 -3 130 90 230 100
I C -2 5 90 120 320 230
C A 1 2 120 132 270 150
A L 0 -8 132 100 352 220
L Space -2 5 100 112 250 150
Space M 1 -3 112 110 392 280
M O 2 -2 110 110 280 170
O T 0 4 110 120 280 170
T H -1 -1 120 100 160 40
H E 1 3 100 120 200 100
E R 0 -1 120 80 240 120
R Space -3 0 80 100 190 110
Space L 2 -5 100 110 1620 1520
L A 0 8 110 140 220 110
A T 1 -4 140 130 230 90
T E 0 2 130 140 160 30
E R 0 -1 140 100 280 140
R Space -3 0 100 110 160 60
Space F 2 0 110 122 230 120
F O 1 -5 122 120 182 60
O U 0 2 120 220 440 320
U N -2 1 220 110 450 230
N D 1 3 110 110 230 120
D Space -2 -1 110 110 150 40
Space O 3 -5 110 100 1930 1820
O U 0 2 100 120 290 190
U T 0 2 120 120 240 120
T Space -3 1 120 110 130 10
Space T 3 -1 110 110 150 40
T H -1 -1 110 100 180 70
H A 0 5 100 152 230 130
A T 1 -4 152 120 182 30
T Space -3 1 120 102 330 210
Space M 1 -3 102 110 262 160
M Y 2 1 110 90 1220 1110
Y Space -3 2 90 110 340 250
Space M 1 -3 110 90 1780 1670
M O 2 -2 90 120 290 200
O T 0 4 120 120 190 70
T H -1 -1 120 100 170 50
H E 1 3 100 120 200 100
E R 0 -1 120 100 240 120
R Space -3 0 100 100 140 40
Space H 2 -2 100 110 280 180
H A 0 5 110 110 160 50
A D 0 -2 110 140 250 140
D Space -2 -1 140 100 190 50
Space N 1 -2 100 110 260 160
N E 2 3 110 152 180 70
E V -2 -1 152 120 302 150
V E 2 1 120 90 170 50
E R 0 -1 90 120 180 90
R Space -3 0 120 120 350 230
Space G 2 -1 120 130 380 260
G R 1 1 130 160 210 80
R A -1 3 160 170 260 100
A D 0 -2 170 120 320 150
D U 1 -4 120 120 280 160
U A -1 6 120 140 240 120
A T 1 -4 140 112 240 100
T E 0 2 112 120 152 40
E D -1 0 120 110 260 140
D Space -2 -1 110 100 160 50
Space F 2 0 100 110 170 70
F R 1 0 110 100 230 120
R O 0 -5 100 102 190 90
O M -2 2 102 100 272 170
M Space -1 3 100 100 190 90
Space C 1 1 100 82 430 330
C O 2 -6 82 100 192 110
O L -1 0 100 90 240 140
L L 0 0 90 90 180 90
L E 1 6 90 120 150 60
E G -1 -2 120 130 2410 2290
G E 1 2 130 110 190 60
E Space -3 -1 110 102 210 100
Space A 2 3 102 160 142 40
A N -1 -5 160 110 190 30
N D 1 3 110 100 890 780
D Space -2 -1 100 100 160 60
Space T 3 -1 100 120 200 100
T H -1 -1 120 120 160 40
H A 0 5 120 140 220 100
A T 1 -4 140 110 180 40
T Space -3 1 110 100 360 250
Space M 1 -3 100 100 270 170
M Y 2 1 100 110 1560 1460
Y Space -3 2 110 110 330 220
Space F 2 0 110 140 360 250
F A 0 3 140 122 220 80
A T 1 -4 122 110 162 40
T H -1 -1 110 100 290 180
H E 1 3 100 120 240 140
E R 0 -1 120 110 240 120
R Space -3 0 110 90 190 80
Space H 2 -2 90 112 290 200
H A 0 5 112 140 172 60
A D 0 -2 140 110 340 200
D Space -2 -1 110 110 190 80
Space N 1 -2 110 100 250 140
N E 2 3 100 120 190 90
E V -2 -1 120 100 290 170
V E 2 1 100 90 150 50
E R 0 -1 90 90 240 150
R Space -3 0 90 100 170 80
Space G 2 -1 100 130 470 370
G R 1 1 130 130 200 70
R A -1 3 130 140 290 160
A D 0 -2 140 110 330 190
D U 1 -4 110 110 260 150
U A -1 6 110 140 270 160
A T 1 -4 140 100 940 800
T E 0 2 100 100 160 60
E D -1 0 100 110 250 150
D Space -2 -1 110 100 170 60
Space F 2 0 100 110 630 530
F R 1 0 110 110 230 120
R O 0 -5 110 120 180 70
O M -2 2 120 110 220 100
M Space -1 3 110 100 200 90
Space C 1 1 100 110 340 240
C O 2 -6 110 100 220 110
O L -1 0 100 90 230 130
L L 0 0 90 100 170 80
L E 1 6 100 110 150 50
E G -1 -2 110 90 200 90
G E 1 2 90 110 140 50
E Space -3 -1 110 110 190 80
Space Back 4 -9 110 90 1230 1120
Back Back 0 0 90 80 230 140
Back Back 0 0 80 80 180 100
Back Back 0 0 80 90 190 110
Back Back 0 0 90 100 190 100
Back Back 0 0 100 100 200 100
Back Back 0 0 100 102 200 100
Back Back 0 0 102 120 332 230
Back LShiftKey -3 13 120 960 1100 980
LShiftKey H 1 -6 960 150 1210 250
H I 1 -2 150 110 320 170
I G -1 3 110 100 490 380
G H 0 -1 100 120 160 60
H Space -2 2 120 100 260 140
Space S 2 2 100 130 250 150
S C -1 -1 130 120 310 180
C H 1 -3 120 110 300 180
H O 1 -3 110 100 320 210
O O 0 0 100 130 440 340
O L -1 0 130 100 340 210
L OemPeriod -1 0 100 90 1530 1430
OemPeriod Space -1 5 90 120 410 320
Space LShiftKey 1 4 120 520 860 740
LShiftKey S 1 -2 520 150 300 -220
S H 0 -4 150 120 480 330
H E 1 3 120 110 190 70
E Space -3 -1 110 110 230 120
Space R 3 0 110 120 220 110
R E 0 1 120 70 230 110
E F -1 -1 70 110 230 160
F U 1 -3 110 122 220 110
U S -1 5 122 130 262 140
S E 1 -1 130 110 270 140
E D -1 0 110 100 260 150
D Space -2 -1 100 120 120 20
Space T 3 -1 120 130 230 110
T O 0 -4 130 120 170 40
O Space -3 5 120 110 280 160
Space S 2 2 110 150 200 90
S I 1 -6 150 130 270 120
I G -1 3 130 100 430 300
G N -1 -1 100 100 260 160
N Space -1 2 100 110 210 110
Space T 3 -1 110 120 1390 1280
T H -1 -1 120 150 170 50
H E 1 3 150 130 190 40
E Space -3 -1 130 120 160 30
Space F 2 0 120 120 200 80
F I 1 -4 120 120 230 110
I N -2 2 120 100 270 150
N A 1 5 100 140 160 60
A L 0 -8 140 110 180 40
L Space -2 5 110 110 250 140
Space A 2 3 110 140 500 390
A D 0 -2 140 120 290 150
D O 1 -6 120 90 240 120
O P 0 -1 90 110 250 160
P T 0 5 110 120 350 240
T I 0 -3 120 90 220 100
I O 0 -1 90 90 220 130
O N -2 3 90 100 240 150
N Space -1 2 100 100 200 100
Space P 3 -6 100 100 280 180
P A -1 9 100 140 180 80
A P 1 -9 140 90 180 40
P E 0 7 90 120 160 70
E R 0 -1 120 102 240 120
R S -1 2 102 110 292 190
S OemPeriod -1 -7 110 80 1300 1190
OemPeriod Space -1 5 80 100 240 160
Space LShiftKey 1 4 100 540 150 50
LShiftKey S 1 -2 540 170 320 -220
S H 0 -4 170 120 450 280
H E 1 3 120 110 180 60
E Space -3 -1 110 120 210 100
Space O 3 -5 120 110 1070 950
O N -2 3 110 80 330 220
N L 1 -3 80 90 280 200
L Y 1 3 90 130 260 170
Y Space -3 2 130 110 180 50
Space R 3 0 110 110 1230 1120
R E 0 1 110 100 250 140
E L -1 -6 100 130 140 40
L E 1 6 130 110 180 50
E N -2 -3 110 110 230 120
N T 2 1 110 110 700 590
T E 0 2 110 100 200 90
E D -1 0 100 120 280 180
D A 0 2 120 170 270 150
A Space -2 -3 170 110 230 60
Space A 2 3 110 160 1100 990
A Space -2 -3 160 130 230 70
Space F 2 0 130 110 780 650
F E 1 1 110 130 270 160
E W 0 1 130 130 460 330
W Space -3 -2 130 100 220 90
Space M 1 -3 100 90 270 170
M O 2 -2 90 120 240 150
O N -2 3 120 120 280 160
N T 2 1 120 120 290 170
T H -1 -1 120 140 170 50
H S 0 4 140 160 340 200
S Space -2 -2 160 130 210 50
Space L 2 -5 130 110 1000 870
L A 0 8 110 210 240 130
A T 1 -4 210 180 590 380
T E 0 2 180 120 210 30
E R 0 -1 120 120 280 160
R Space -3 0 120 140 210 90
Space W 3 2 140 180 290 150
W H -1 -4 180 130 220 40
H E 1 3 130 110 180 50
E N -2 -3 110 90 210 100
N Space -1 2 90 180 290 200
Space M 1 -3 180 120 360 180
M Y 2 1 120 150 360 240
Y Space -3 2 150 120 320 170
Space P 3 -6 120 90 310 190
P A -1 9 90 160 170 80
A R 1 -3 160 120 330 170
R E 0 1 120 140 190 70
E N -2 -3 140 130 300 160
N T 2 1 130 130 370 240
T S -1 3 130 140 190 60
S Space -2 -2 140 140 270 130
Space P 3 -6 140 110 3430 3290
P R 0 6 110 140 200 90
R O 0 -5 140 120 200 60
O M -2 2 120 120 280 160
M I 2 -1 120 120 260 140
I S -1 6 120 130 250 130
S E 1 -1 130 110 250 120
E D -1 0 110 120 280 170
D Space -2 -1 120 130 200 80
Space T 3 -1 130 120 1930 1800
T H -1 -1 120 140 150 30
H E 1 3 140 110 240 100
E Space -3 -1 110 130 170 60
Space Back 4 -9 130 160 430 300
Back A -2 12 160 220 1180 1020
A Back 2 -12 220 140 400 180
Back Back 0 0 140 100 210 70
Back A -2 12 100 180 410 310
A T 1 -4 180 120 680 500
T Space -3 1 120 110 180 60
Space LShiftKey 1 4 110 1590 1030 920
LShiftKey I 2 -8 1590 130 1440 -150
I Space -3 4 130 120 310 180
Space W 3 2 120 130 440 320
W O 0 -7 130 140 260 130
O L -1 0 140 90 300 160
L Back 2 -4 90 120 1240 1150
Back U -1 6 120 110 700 580
U L -1 -2 110 140 280 170
L D 0 6 140 100 190 50
D Space -2 -1 100 120 150 50
Space S 2 2 120 130 380 260
S O 1 -7 130 130 150 20
O M -2 2 130 120 260 130
M E 2 4 120 100 170 50
E D -1 0 100 120 260 160
D A 0 2 120 130 250 130
A Y 1 -5 130 120 170 40
Y Space -3 2 120 110 310 190
Space G 2 -1 110 100 1550 1440
G O 1 -4 100 60 170 70
O Space -3 5 60 120 300 240
Space T 3 -1 120 140 250 130
T O 0 -4 140 120 180 40
O Space -3 5 120 160 360 240
Space C 1 1 160 110 1830 1670
C O 2 -6 110 110 260 150
O L -1 0 110 100 230 120
L L 0 0 100 100 180 80
L E 1 6 100 142 220 120
E G -1 -2 142 100 262 120
G E 1 2 100 100 150 50
E Back 1 -10 100 80 3460 3360
Back OemPeriod -3 4 80 70 9730 9650
OemPeriod Return 1 -3 70 120 750 680
Return Return 0 0 120 90 240 120
Return A 0 11 90 120 14110 14020
A N -1 -5 120 120 190 70
N D 1 3 120 120 580 460
D Space -2 -1 120 100 180 60
Space D1 4 3 100 160 410 310
D1 D7 0 -6 160 100 350 190
D7 Space -4 3 100 90 340 240
Space Y 3 -2 90 100 1360 1270
Y E 0 3 100 130 190 90
E A -1 2 130 140 260 130
A R 1 -3 140 100 190 50
R S -1 2 100 120 200 100
S Space -2 -2 120 120 210 90
Space L 2 -5 120 130 310 190
L A 0 8 130 120 200 70
A T 1 -4 120 100 220 100
T E 0 2 100 120 160 60
E R 0 -1 120 120 380 260
R Space -3 0 120 110 190 70
Space LShiftKey 1 4 110 310 850 740
LShiftKey I 2 -8 310 110 250 -60
I Space -3 4 110 110 310 200
Space D 2 1 110 90 190 80
D I 1 -5 90 120 190 100
I D -1 5 120 100 150 30
D Space -2 -1 100 100 190 90
Space G 2 -1 100 100 830 730
G O 1 -4 100 110 150 50
O Space -3 5 110 110 300 190
Space T 3 -1 110 110 160 50
T O 0 -4 110 90 180 70
O Space -3 5 90 100 260 170
Space V 1 0 100 80 780 680
V Back 3 -9 80 130 380 300
Back C -3 10 130 100 260 130
C O 2 -6 100 100 190 90
O L -1 0 100 90 240 140
L L 0 0 90 90 180 90
L E 1 6 90 120 170 80
E G -1 -2 120 90 160 40
G E 1 2 90 120 160 70
E OemPeriod -2 -6 120 100 530 410
OemPeriod Space -1 5 100 90 320 220
Space LShiftKey 1 4 90 590 790 700
LShiftKey B 0 -5 590 110 460 -130
B U 2 -2 110 130 370 260
U T 0 2 130 140 270 140
T Space -3 1 140 100 210 70
Space I 3 -4 100 120 330 230
I Space -3 4 120 120 910 790
Space N 1 -2 120 100 290 170
N A 1 5 100 150 200 100
A I 1 -7 150 170 380 230
I V -2 4 170 100 460 290
V E 2 1 100 120 200 100
E L -1 -6 120 110 230 110
L Y 1 3 110 130 400 290
Y Space -3 2 130 110 330 200
Space C 1 1 110 100 890 780
C H 1 -3 100 90 280 180
H O 1 -3 90 110 310 220
O S -1 7 110 100 290 180
S E 1 -1 100 100 230 130
E Space -3 -1 100 90 180 80
Space A 2 3 90 130 180 90
A Space -2 -3 130 110 180 50
Space C 1 1 110 90 2090 1980
C O 2 -6 90 100 190 100
O L -1 0 100 80 260 160
L L 0 0 80 100 170 90
L E 1 6 100 90 190 90
E G -1 -2 90 120 160 70
G E 1 2 120 110 160 40
E Space -3 -1 110 110 170 60
Space T 3 -1 110 140 810 700
T H -1 -1 140 120 160 20
H A 0 5 120 120 200 80
A T 1 -4 120 110 190 70
T Space -3 1 110 110 270 160
Space W 3 2 110 130 150 40
W A -1 1 130 170 190 60
A Space -2 -3 170 110 400 230
Space Back 4 -9 110 150 2650 2540
Back S -2 11 150 140 250 100
S Space -2 -2 140 120 220 80
Space A 2 3 120 190 330 210
A K 0 -7 190 90 280 90
K Back 2 -5 90 160 410 320
Back L -2 4 160 120 320 160
L O 1 0 120 110 240 120
O Back 1 -4 110 130 590 480
Back M -3 6 130 100 430 300
M O 2 -2 100 100 250 150
O S -1 7 100 110 240 140
S T 1 -3 110 120 250 140
T Space -3 1 120 90 310 190
Space A 2 3 90 150 760 670
A S 0 -1 150 120 230 80
S Space -2 -2 120 160 170 50
Space E 3 1 160 130 620 460
E X -2 1 130 130 610 480
X P 2 -8 130 140 360 230
P E 0 7 140 120 260 120
E N -2 -3 120 100 190 70
N S 1 4 100 130 470 370
S I 1 -6 130 120 240 110
I V -2 4 120 110 340 220
V E 2 1 110 150 170 60
E Space -3 -1 150 100 190 40
Space A 2 3 100 160 210 110
A S 0 -1 160 160 350 190
S Space -2 -2 160 110 280 120
Space LShiftKey 1 4 110 480 1640 1530
LShiftKey S 1 -2 480 160 260 -220
S T 1 -3 160 110 660 500
T A -1 4 110 130 230 120
A N -1 -5 130 110 270 140
N F 1 2 110 110 420 310
F O 1 -5 110 120 200 90
O R 0 5 120 130 200 80
R D -1 1 130 80 580 450
D Oemcomma -1 -5 80 90 1380 1300
Oemcomma Space -1 4 90 100 320 230
Space A 2 3 100 200 240 140
A N -1 -5 200 110 290 90
N D 1 3 110 100 180 70
D Space -2 -1 100 100 170 70
Space A 2 3 100 150 270 170
A L 0 -8 150 110 220 70
L L 0 0 110 100 210 100
L Space -2 5 100 120 380 280
Space Oemcomma 1 -4 120 100 300 180
Oemcomma Back 3 -5 100 120 1330 1230
Back M -3 6 120 110 1050 930
M Y 2 1 110 110 600 490
Y Space -3 2 110 90 400 290
Space W 3 2 90 130 1720 1630
W O 0 -7 130 110 170 40
O R 0 5 110 120 330 220
R K -1 -4 120 110 220 100
K I 1 0 110 120 270 160
I N -2 2 120 100 250 130
N G 1 1 100 120 230 130
G OemMinus 2 -6 120 120 650 530
OemMinus C -3 8 120 120 330 210
C L 1 -6 120 90 220 100
L A 0 8 90 160 250 160
