D9 D0 0 -1 109 109 187 78
R Y 0 -2 94 109 281 187
Y Space -3 2 109 94 1248 1139
Space S 2 2 94 125 484 390
S T 1 -3 125 94 218 93
T R 0 1 94 125 421 327
R O 0 -5 125 93 297 172
O N -2 3 93 94 343 250
N G 1 1 94 93 437 343
G L 0 -4 93 93 312 219
L Y 1 3 93 78 437 344
Y Space -3 2 78 78 265 187
Space T 3 -1 78 78 1887 1809
T H -1 -1 78 109 203 125
H A 0 5 109 125 203 94
A T 1 -4 125 78 203 78
T Space -3 1 78 94 265 187
Space Capital 2 4 94 125 218 124
Capital I 1 -8 125 78 234 109
I Capital -1 8 78 156 110 32
Capital Space -2 -4 156 94 249 93
Space S 2 2 94 125 265 171
S H 0 -4 125 93 609 484
H O 1 -3 93 94 265 172
O U 0 2 94 94 218 124
U L -1 -2 94 78 234 140
L D 0 6 78 141 702 624
D Space -2 -1 141 94 234 93
Space B 1 -1 94 78 312 218
B E 2 2 78 109 203 125
E Space -3 -1 109 109 203 94
Space A 2 3 109 125 218 109
A D 0 -2 125 93 219 94
D O 1 -6 93 93 390 297
O P 0 -1 93 93 203 110
P T 0 5 93 78 421 328
T E 0 2 78 94 171 93
E D -1 0 94 125 234 140
D Space -2 -1 125 93 219 94
Space B 1 -1 93 78 281 188
B Y 2 -1 78 94 280 202
Y Space -3 2 94 109 453 359
Space C 1 1 109 124 827 718
C O 2 -6 124 94 249 125
O L -1 0 94 94 203 109
L L 0 0 94 78 156 62
L E 1 6 78 94 187 109
E G -1 -2 94 94 546 452
G E 1 2 94 124 141 47
E Space -3 -1 124 93 1404 1280
Space G 2 -1 93 78 1450 1357
G R 1 1 78 94 234 156
R A -1 3 94 140 219 125
A D 0 -2 140 125 327 187
D U 1 -4 125 94 203 78
U A -1 6 94 140 219 125
A T 1 -4 140 94 280 140
T E 0 2 94 125 141 47
E S -1 1 125 109 296 171
S Oemcomma -1 -6 109 78 1186 1077
Oemcomma Space -1 4 78 94 187 109
Space S 2 2 94 140 328 234
S O 1 -7 140 94 218 78
O Space -3 5 94 109 250 156
Space E 3 1 109 141 202 93
E V -2 -1 141 109 188 47
V E 2 1 109 109 171 62
E R 0 -1 109 93 172 63
R Y 0 -2 93 94 265 172
Y T 0 1 94 94 421 327
T H -1 -1 94 93 250 156
H I 1 -2 93 93 234 141
I N -2 2 93 94 218 125
N G 1 1 94 78 250 156
G Space -2 1 78 78 515 437
Space W 3 2 78 109 811 733
W A -1 1 109 109 234 125
A S 0 -1 109 109 234 125
S Space -2 -2 109 93 234 125
Space A 2 3 93 125 296 203
A L 0 -8 125 94 343 218
L L 0 0 94 78 172 78
L Space -2 5 78 109 234 156
Space S 2 2 109 125 234 125
S E 1 -1 125 93 203 78
E T 0 -2 93 78 234 141
T Space -3 1 78 109 234 156
Space F 2 0 109 125 218 109
F O 1 -5 125 93 375 250
O R 0 5 93 140 296 203
R Space -3 0 140 94 234 94
Space M 1 -3 94 78 296 202
M E 2 4 78 124 188 110
E Space -3 -1 124 93 624 500
Space T 3 -1 93 109 1123 1030
T O 0 -4 109 94 296 187
O Space -3 5 94 94 234 140
Space B 1 -1 94 109 219 125
B E 2 2 109 109 187 78
E Space -3 -1 109 94 249 140
Space A 2 3 94 109 313 219
A D 0 -2 109 125 577 468
D O 1 -6 125 94 218 93
O P 0 -1 94 78 203 109
P T 0 5 78 93 484 406
T E 0 2 93 109 156 63
E D -1 0 109 93 234 125
D Space -2 -1 93 94 280 187
Space A 2 3 94 141 749 655
A T 1 -4 141 78 219 78
T Space -3 1 78 109 296 218
Space B 1 -1 109 94 312 203
B I 2 -3 94 78 421 327
I R 0 4 78 78 375 297
R T 0 -1 78 94 171 93
T H -1 -1 94 78 234 140
H Space -2 2 78 78 343 265
Space B 1 -1 78 94 1264 1186
B Y 2 -1 94 94 234 140
Y Space -3 2 94 109 234 140
Space A 2 3 109 141 218 109
A Space -2 -3 141 94 234 93
Space L 2 -5 94 93 266 172
L A 0 8 93 141 249 156
A W 1 -1 141 94 359 218
W Y 0 -4 94 78 733 639
Y E 0 3 78 78 265 187
E R 0 -1 78 78 203 125
R Space -3 0 78 78 827 749
Space A 2 3 78 141 265 187
A N -1 -5 141 93 250 109
N D 1 3 93 78 359 266
D Space -2 -1 78 109 249 171
Space H 2 -2 109 93 250 141
H I 1 -2 93 78 265 172
I S -1 6 78 109 250 172
S Space -2 -2 109 78 187 78
Space W 3 2 78 125 374 296
W I 0 -6 125 93 250 125
I F -1 4 93 78 343 250
F E 1 1 78 125 265 187
E OemPeriod -2 -6 125 94 671 546
OemPeriod Space -1 5 94 78 343 249
Space Capital 2 4 78 156 1155 1077
Capital E 1 -3 156 110 202 46
E Capital -1 3 110 124 188 78
Capital X -1 -2 124 94 171 47
X C 0 -1 94 78 515 421
C E 2 0 78 125 203 125
E P 0 -7 125 93 312 187
P T 0 5 93 78 421 328
T Space -3 1 78 94 312 234
Space T 3 -1 94 94 733 639
T H -1 -1 94 94 203 109
H A 0 5 94 140 234 140
A T 1 -4 140 78 187 47
T Space -3 1 78 63 733 655
Space W 3 2 63 141 3011 2948
W H -1 -4 141 109 328 187
H E 1 3 109 140 234 125
E N -2 -3 140 94 218 78
N Space -1 2 94 78 219 125
Space Capital 2 4 78 156 280 202
Capital I 1 -8 156 93 188 32
I Capital -1 8 93 141 171 78
Capital Space -2 -4 141 78 203 62
Space P 3 -6 78 93 1420 1342
P O 0 1 93 94 218 125
O P 0 -1 94 94 187 93
P P 0 0 94 78 172 78
P E 0 7 78 109 421 343
E D -1 0 109 125 218 109
D Space -2 -1 125 94 203 78
Space O 3 -5 94 109 328 234
O U 0 2 109 78 281 172
U T 0 2 78 78 249 171
T Space -3 1 78 78 328 250
Space T 3 -1 78 78 1763 1685
T H -1 -1 78 94 218 140
H E 1 3 94 141 218 124
E Y 0 -3 141 78 250 109
Y Space -3 2 78 93 250 172
Space D 2 1 93 124 156 63
D E 1 0 124 124 234 110
E C -2 0 124 124 312 188
C I 2 -5 124 94 202 78
I D -1 5 94 125 250 156
D E 1 0 125 109 250 125
E D -1 0 109 109 218 109
D Space -2 -1 109 93 203 94
Space A 2 3 93 140 234 141
A T 1 -4 140 78 203 63
T Space -3 1 78 94 296 218
Space T 3 -1 94 109 265 171
T H -1 -1 109 78 219 110
H E 1 3 78 141 124 46
E Space -3 -1 141 78 250 109
Space L 2 -5 78 94 265 187
L A 0 8 94 141 187 93
A S 0 -1 141 124 266 125
S T 1 -3 124 94 171 47
T Space -3 1 94 110 265 171
Space M 1 -3 110 93 266 156
M I 2 -1 93 94 202 109
I N -2 2 94 94 234 140
N U 2 -1 94 78 312 218
U T 0 2 78 78 266 188
T E 0 2 78 140 187 109
E Space -3 -1 140 78 1279 1139
Space B 1 -1 78 62 0 -78
B Back 3 -8 62 78 1544 1482
Back T -1 8 78 93 656 578
T H -1 -1 93 109 187 94
H A 0 5 109 156 327 218
A T 1 -4 156 78 219 63
T Space -3 1 78 109 234 156
Space T 3 -1 109 110 249 140
T H -1 -1 110 109 203 93
H E 1 3 109 156 187 78
E Y 0 -3 156 93 219 63
Y Space -3 2 93 78 437 344
Space R 3 0 78 94 1856 1778
R E 0 1 94 94 187 93
E A -1 2 94 141 234 140
A L 0 -8 141 94 343 202
L L 0 0 94 78 172 78
L Y 1 3 78 94 265 187
Y Space -3 2 94 94 234 140
Space W 3 2 94 109 312 218
W A -1 1 109 140 250 141
A N -1 -5 140 110 249 109
N T 2 1 110 93 297 187
T E 0 2 93 93 234 141
E D -1 0 93 78 203 110
D Space -2 -1 78 94 249 171
Space A 2 3 94 141 187 93
A Space -2 -3 141 94 203 62
Space G 2 -1 94 78 593 499
G I 1 -3 78 94 296 218
I R 0 4 94 124 500 406
R L -1 -5 124 94 218 94
L OemPeriod -1 0 94 78 1669 1575
OemPeriod Space -1 5 78 94 234 156
Space Capital 2 4 94 156 203 109
Capital S 0 -2 156 78 250 94
S Capital 0 2 78 140 140 62
Capital O 1 -9 140 93 281 141
O Space -3 5 93 109 265 172
Space M 1 -3 109 78 250 141
M Y 2 1 78 78 280 202
Y Space -3 2 78 93 266 188
Space P 3 -6 93 94 296 203
P A -1 9 94 125 281 187
A R 1 -3 125 78 249 124
R E 0 1 78 140 219 141
E N -2 -3 140 109 234 94
N T 2 1 109 93 281 172
T S -1 3 93 125 218 125
S Oemcomma -1 -6 125 94 2402 2277
Oemcomma Space -1 4 94 78 219 125
Space Capital 2 4 78 140 421 343
Capital Capital 0 0 140 140 359 219
Capital W 1 -2 140 94 296 156
W H -1 -4 94 94 546 452
H O 1 -3 94 78 265 171
O Space -3 5 78 109 422 344
Space W 3 2 109 141 2433 2324
W R 0 -2 141 63 265 124
R Back 1 -9 63 78 671 608
Back E -1 10 78 78 343 265
E R 0 -1 78 78 188 110
R E 0 1 78 78 156 78
E Space -3 -1 78 94 296 218
Space O 3 -5 94 93 328 234
O N -2 3 93 78 312 219
N Space -1 2 78 78 202 124
Space A 2 3 78 140 219 141
A Space -2 -3 140 78 234 94
Space W 3 2 78 94 265 187
W A -1 1 94 141 218 124
A I 1 -7 141 94 281 140
I T 0 3 94 94 515 421
T I 0 -3 94 94 265 171
I N -2 2 94 94 234 140
N G 1 1 94 78 234 140
G Space -2 1 78 94 203 125
Space L 2 -5 94 93 250 156
L I 1 1 93 63 249 156
I S -1 6 63 140 281 218
S T 1 -3 140 78 250 110
T Oemcomma -2 -3 78 94 1653 1575
Oemcomma Space -1 4 94 62 250 156
Space G 2 -1 62 109 343 281
G O 1 -4 109 93 328 219
O T 0 4 93 109 546 453
T Space -3 1 109 93 234 125
Space A 2 3 93 109 249 156
A Space -2 -3 109 94 203 94
Space C 1 1 94 109 328 234
C A 1 2 109 124 312 203
A L 0 -8 124 110 202 78
L L 0 0 110 78 172 62
L Space -2 5 78 78 390 312
Space I 3 -4 78 78 1841 1763
I N -2 2 78 78 249 171
N Space -1 2 78 94 172 94
Space T 3 -1 94 109 250 156
T H -1 -1 109 94 202 93
H E 1 3 94 156 156 62
E Space -3 -1 156 94 234 78
Space M 1 -3 94 78 406 312
M I 2 -1 78 93 250 172
I D -1 5 93 78 265 172
D D 0 0 78 94 171 93
D L 0 -6 94 93 219 125
L E 1 6 93 140 203 110
E Space -3 -1 140 93 187 47
Space O 3 -5 93 93 312 219
O F -1 5 93 110 405 312
F Space -2 0 110 109 141 31
Space T 3 -1 109 109 281 172
T H -1 -1 109 94 202 93
H E 1 3 94 141 156 62
E Space -3 -1 141 94 234 93
Space N 1 -2 94 78 266 172
N I 2 -2 78 94 249 171
I G -1 3 94 78 343 249
G H 0 -1 78 94 172 94
H T 1 1 94 94 187 93
T Space -3 1 94 94 265 171
Space A 2 3 94 125 172 78
A S 0 -1 125 141 265 140
S K 0 -6 141 94 234 93
K I 1 0 94 94 187 93
I N -2 2 94 94 234 140
N G 1 1 94 78 281 187
G RShiftKey -1 -6 78 375 1279 1201
RShiftKey Oem1 1 1 375 109 250 -125
Oem1 Space -2 6 109 94 733 624
Space RShiftKey 1 -7 94 234 936 842
RShiftKey Oem7 1 0 234 109 843 609
Oem7 Back 2 -2 109 93 889 780
Back RShiftKey -3 2 93 328 343 250
RShiftKey Oem7 1 0 328 156 156 -172
Oem7 Capital 0 11 156 140 1841 1685
Capital W 1 -2 140 93 359 219
W Capital -1 2 93 141 171 78
Capital E 1 -3 141 78 203 62
E Space -3 -1 78 93 281 203
Space H 2 -2 93 94 296 203
H A 0 5 94 156 156 62
A V -1 -3 156 93 219 63
V E 2 1 93 125 202 109
E Space -3 -1 125 109 203 78
Space A 2 3 109 110 1045 936
A N -1 -5 110 94 172 62
N Space -1 2 94 94 234 140
Space U 3 -3 94 94 577 483
U N -2 1 94 93 250 156
N E 2 3 93 110 405 312
E X -2 1 110 110 312 202
X P 2 -8 110 94 281 171
P E 0 7 94 141 234 140
E C -2 0 141 94 234 93
C T 2 -2 94 93 250 156
T E 0 2 93 125 171 78
E D -1 0 125 125 234 109
D Space -2 -1 125 94 1919 1794
Space B 1 -1 94 94 546 452
B A 1 4 94 109 297 203
A B -1 -4 109 94 218 109
B Y 2 -1 94 78 265 171
Y Space -3 2 78 94 265 187
Space B 1 -1 94 78 312 218
B O 2 -4 78 78 297 219
O Y 0 3 78 78 530 452
Y RShiftKey -2 -5 78 343 2231 2153
RShiftKey Oem1 1 1 343 203 156 -187
Oem1 Back 2 -3 203 94 1232 1029
Back Oem1 -2 3 94 94 390 296
Oem1 Space -2 6 94 93 656 562
Space D 2 1 93 141 982 889
D O 1 -6 141 78 219 78
O Space -3 5 78 93 936 858
Space Y 3 -2 93 94 967 874
Y O 0 -3 94 93 281 187
O U 0 2 93 94 218 125
U Space -3 3 94 109 234 140
Space W 3 2 109 93 328 219
W A -1 1 93 140 203 110
A N -1 -5 140 93 265 125
N T 2 1 93 94 265 172
T Space -3 1 94 78 281 187
Space H 2 -2 78 78 639 561
H I 1 -2 78 78 219 141
I M -2 1 78 78 218 140
M RShiftKey 0 -4 78 312 1498 1420
RShiftKey OemQuestion 0 1 312 125 187 -125
OemQuestion RShiftKey 0 -1 125 312 1482 1357
RShiftKey Oem7 1 0 312 141 187 -125
Oem7 Space -2 7 141 109 531 390
Space Capital 2 4 109 140 312 203
Capital T 1 -5 140 94 249 109
T Capital -1 5 94 141 125 31
Capital H 0 -6 141 94 187 46
H E 1 3 94 93 266 172
E Y 0 -3 93 93 234 141
Y Space -3 2 93 93 234 141
Space S 2 2 93 140 187 94
S A 0 1 140 140 234 94
A I 1 -7 140 110 171 31
I D -1 5 110 109 281 171
D RShiftKey -1 -8 109 531 1014 905
RShiftKey Oem7 1 0 531 187 250 -281
Oem7 Back 2 -2 187 93 2387 2200
Back RShiftKey -3 2 93 343 327 234
RShiftKey Oem1 1 1 343 109 219 -124
Oem1 Space -2 6 109 141 3057 2948
Space Space 0 0 141 141 4368 4227
Space Space 0 0 141 140 905 764
Space Back 4 -9 140 141 1700 1560
Back Back 0 0 141 109 250 109
Back Back 0 0 109 125 203 94
Back Back 0 0 125 374 156 31
Back Back 0 0 374 109 530 156
Back Back 0 0 109 78 203 94
Back Back 0 0 78 94 156 78
Back Back 0 0 94 93 172 78
Back Back 0 0 93 78 171 78
Back Back 0 0 78 78 172 94
Back Back 0 0 78 78 156 78
Back Back 0 0 78 78 171 93
Back Back 0 0 78 78 156 78
Back Back 0 0 78 32 156 78
Back Space -4 9 32 125 858 826
Space RShiftKey 1 -7 125 312 468 343
RShiftKey Oem7 1 0 312 140 172 -140
Oem7 Space -2 7 140 125 2231 2091
Space Back 4 -9 125 110 4617 4492
Back Capital -2 13 110 156 437 327
Capital O 1 -9 156 109 203 47
O Capital -1 9 109 156 140 31
Capital F 0 -4 156 93 266 110
F Space -2 0 93 94 998 905
Space C 1 1 94 93 406 312
C O 2 -6 93 93 312 219
O U 0 2 93 78 561 468
U R 0 3 78 78 297 219
R S -1 2 78 78 202 124
S E 1 -1 78 78 172 94
E OemPeriod -2 -6 78 78 1747 1669
OemPeriod RShiftKey 0 -2 78 312 546 468
RShiftKey Oem7 1 0 312 141 156 -156
Oem7 Space -2 7 141 125 1591 1450
Space Capital 2 4 125 140 562 437
Capital M -1 -7 140 109 281 141
M Capital 1 7 109 140 156 47
Capital Y 1 -6 140 78 234 94
Y Space -3 2 78 110 249 171
Space B 1 -1 110 78 234 124
B I 2 -3 78 94 234 156
I O 0 -1 94 93 297 203
O L -1 0 93 78 249 156
L O 1 0 78 78 203 125
O G -1 4 78 78 687 609
G I 1 -3 78 78 327 249
I C -2 5 78 94 281 203
C A 1 2 94 125 265 171
A L 0 -8 125 94 203 78
L Space -2 5 94 78 546 452
Space M 1 -3 78 94 546 468
M O 2 -2 94 94 374 280
O T 0 4 94 78 453 359
T H -1 -1 78 94 187 109
H E 1 3 94 125 156 62
E R 0 -1 125 93 172 47
R Space -3 0 93 78 312 219
Space L 2 -5 78 93 702 624
L A 0 8 93 124 234 141
A T 1 -4 124 94 202 78
T E 0 2 94 124 188 94
E R 0 -1 124 78 156 32
R Space -3 0 78 93 265 187
Space F 2 0 93 78 265 172
F O 1 -5 78 93 328 250
O U 0 2 93 94 218 125
U N -2 1 94 110 218 124
N D 1 3 110 62 578 468
D Space -2 -1 62 78 265 203
Space O 3 -5 78 78 281 203
O U 0 2 78 78 452 374
U T 0 2 78 78 359 281
T Space -3 1 78 78 452 374
Space T 3 -1 78 93 2044 1966
T H -1 -1 93 94 187 94
H A 0 5 94 125 187 93
A T 1 -4 125 93 172 47
T Space -3 1 93 93 281 188
Space M 1 -3 93 78 249 156
M Y 2 1 78 78 265 187
Y Space -3 2 78 94 234 156
Space M 1 -3 94 94 250 156
M O 2 -2 94 78 265 171
O T 0 4 78 93 328 250
T H -1 -1 93 94 187 94
H E 1 3 94 78 281 187
E R 0 -1 78 78 171 93
R Space -3 0 78 94 234 156
Space H 2 -2 94 78 687 593
H A 0 5 78 125 249 171
A D 0 -2 125 94 156 31
D Space -2 -1 94 94 281 187
Space N 1 -2 94 94 234 140
N E 2 3 94 140 172 78
E V -2 -1 140 94 265 125
V E 2 1 94 125 125 31
E R 0 -1 125 93 234 109
R Space -3 0 93 78 405 312
Space G 2 -1 78 93 1202 1124
G R 1 1 93 78 234 141
R A -1 3 78 141 202 124
A D 0 -2 141 78 188 47
D U 1 -4 78 93 468 390
U A -1 6 93 141 249 156
A T 1 -4 141 78 203 62
T E 0 2 78 125 218 140
E D -1 0 125 140 219 94
D Space -2 -1 140 94 187 47
Space F 2 0 94 124 172 78
F R 1 0 124 141 249 125
R O 0 -5 141 93 250 109
O M -2 2 93 93 234 141
M Space -1 3 93 94 218 125
Space C 1 1 94 125 187 93
C O 2 -6 125 109 203 78
O L -1 0 109 94 203 94
L L 0 0 94 62 172 78
L E 1 6 62 125 187 125
E G -1 -2 125 93 312 187
G E 1 2 93 125 187 94
E Space -3 -1 125 62 312 187
Space A 2 3 62 141 842 780
A N -1 -5 141 93 266 125
N D 1 3 93 78 390 297
D Space -2 -1 78 110 202 124
Space T 3 -1 110 109 266 156
T H -1 -1 109 94 202 93
H A 0 5 94 125 203 109
A T 1 -4 125 78 156 31
T Space -3 1 78 94 312 234
Space M 1 -3 94 78 250 156
M Y 2 1 78 78 296 218
Y Space -3 2 78 94 265 187
Space F 2 0 94 93 375 281
F A 0 3 93 124 203 110
A T 1 -4 124 78 187 63
T H -1 -1 78 94 218 140
H E 1 3 94 125 234 140
E R 0 -1 125 78 172 47
R Space -3 0 78 78 717 639
Space H 2 -2 78 93 1514 1436
H A 0 5 93 124 234 141
A D 0 -2 124 78 202 78
D Space -2 -1 78 93 297 219
Space N 1 -2 93 93 749 656
N E 2 3 93 124 312 219
E V -2 -1 124 78 265 141
V E 2 1 78 141 140 62
E R 0 -1 141 78 219 78
R Space -3 0 78 94 327 249
Space G 2 -1 94 78 609 515
G R 1 1 78 93 234 156
R A -1 3 93 109 187 94
A D 0 -2 109 125 374 265
D U 1 -4 125 78 312 187
U A -1 6 78 125 359 281
A T 1 -4 125 78 343 218
T E 0 2 78 109 203 125
E D -1 0 109 125 218 109
D Space -2 -1 125 93 921 796
Space F 2 0 93 93 437 344
F R 1 0 93 156 218 125
R O 0 -5 156 109 265 109
O M -2 2 109 78 265 156
M Space -1 3 78 78 203 125
Space H 2 -2 78 93 250 172
H I 1 -2 93 94 265 172
I G -1 3 94 93 359 265
G H 0 -1 93 94 171 78
H Space -2 2 94 78 234 140
Space S 2 2 78 94 437 359
S C -1 -1 94 93 250 156
C H 1 -3 93 78 265 172
H O 1 -3 78 78 265 187
O O 0 0 78 93 406 328
O L -1 0 93 78 281 188
L OemPeriod -1 0 78 93 655 577
OemPeriod Space -1 5 93 93 234 141
Space Capital 2 4 93 125 327 234
Capital S 0 -2 125 109 219 94
S Capital 0 2 109 141 171 62
Capital H 0 -6 141 78 281 140
H E 1 3 78 141 234 156
E Space -3 -1 141 94 234 93
Space R 3 0 94 94 343 249
R E 0 1 94 78 203 109
E F -1 -1 78 94 811 733
F U 1 -3 94 94 234 140
U S -1 5 94 125 546 452
S E 1 -1 125 94 250 125
E D -1 0 94 125 187 93
D Space -2 -1 125 94 281 156
Space T 3 -1 94 94 530 436
T O 0 -4 94 93 375 281
O Space -3 5 93 94 265 172
Space S 2 2 94 109 265 171
S I 1 -6 109 93 219 110
I G -1 3 93 78 358 265
G N -1 -1 78 78 266 188
N Space -1 2 78 78 1419 1341
Space T 3 -1 78 94 499 421
T H -1 -1 94 78 234 140
H E 1 3 78 140 172 94
E Space -3 -1 140 78 265 125
Space F 2 0 78 125 437 359
F I 1 -4 125 94 218 93
I N -2 2 94 78 266 172
N A 1 5 78 156 124 46
A L 0 -8 156 78 234 78
L Space -2 5 78 78 250 172
Space A 2 3 78 109 281 203
A D 0 -2 109 109 312 203
D O 1 -6 109 78 249 140
O P 0 -1 78 109 172 94
P T 0 5 109 94 686 577
T I 0 -3 94 94 281 187
I O 0 -1 94 78 172 78
O N -2 3 78 78 234 156
N Space -1 2 78 109 187 109
Space P 3 -6 109 78 281 172
P A -1 9 78 141 218 140
A P 1 -9 141 109 219 78
P E 0 7 109 125 358 249
E R 0 -1 125 109 219 94
R S -1 2 109 109 218 109
S OemPeriod -1 -7 109 78 1638 1529
OemPeriod Space -1 5 78 94 234 156
Space Capital 2 4 94 141 234 140
Capital S 0 -2 141 93 250 109
S Capital 0 2 93 109 156 63
Capital H 0 -6 109 94 405 296
H E 1 3 94 140 172 78
E Space -3 -1 140 78 234 94
Space O 3 -5 78 46 1342 1264
O N -2 3 46 94 483 437
N L 1 -3 94 78 421 327
L Y 1 3 78 78 344 266
Y Space -3 2 78 94 296 218
Space R 3 0 94 94 343 249
R E 0 1 94 141 187 93
E L -1 -6 141 93 219 78
L E 1 6 93 141 140 47
E N -2 -3 141 93 453 312
N T 2 1 93 94 327 234
T E 0 2 94 78 234 140
E D -1 0 78 78 203 125
D Space -2 -1 78 93 250 172
Space A 2 3 93 125 249 156
A Space -2 -3 125 78 234 109
Space F 2 0 78 94 1061 983
F E 1 1 94 109 234 140
E W 0 1 109 109 281 172
W Space -3 -2 109 93 203 94
Space M 1 -3 93 93 468 375
M P 2 -3 93 62 265 172
P Back 1 -3 62 109 780 718
Back O -1 4 109 47 1014 905
O N -2 3 47 78 374 327
N T 2 1 78 78 578 500
T H -1 -1 78 94 218 140
H S 0 4 94 125 218 124
S Space -2 -2 125 78 250 125
Space L 2 -5 78 94 936 858
L A 0 8 94 125 281 187
A T 1 -4 125 94 249 124
T E 0 2 94 141 234 140
E R 0 -1 141 93 219 78
R Space -3 0 93 94 374 281
Space W 3 2 94 156 1077 983
W H -1 -4 156 94 296 140
H E 1 3 94 140 281 187
E N -2 -3 140 93 234 94
N Space -1 2 93 94 218 125
Space M 1 -3 94 94 265 171
M Y 2 1 94 94 390 296
Y Space -3 2 94 94 250 156
Space P 3 -6 94 109 312 218
P A -1 9 109 125 281 172
A R 1 -3 125 109 218 93
R E 0 1 109 140 203 94
E N -2 -3 140 94 234 94
N T 2 1 94 78 296 202
T S -1 3 78 109 219 141
S Space -2 -2 109 93 359 250
Space P 3 -6 93 124 1092 999
P R 0 6 124 140 343 219
R O 0 -5 140 94 265 125
O M -2 2 94 93 250 156
M I 2 -1 93 93 234 141
I S -1 6 93 110 202 109
S E 1 -1 110 93 266 156
E D -1 0 93 110 202 109
D Space -2 -1 110 94 234 124
Space T 3 -1 94 94 468 374
T H -1 -1 94 109 203 109
H A 0 5 109 109 203 94
A T 1 -4 109 78 140 31
T Space -3 1 78 94 281 203
Space Capital 2 4 94 124 219 125
Capital I 1 -8 124 93 187 63
I Capital -1 8 93 141 140 47
Capital Space -2 -4 141 109 219 78
Space W 3 2 109 125 374 265
W O 0 -7 125 93 203 78
O U 0 2 93 78 281 188
U L -1 -2 78 94 249 171
L D 0 6 94 109 297 203
D Space -2 -1 109 78 265 156
Space S 2 2 78 125 1045 967
S O 1 -7 125 94 234 109
O M -2 2 94 93 250 156
M E 2 4 93 109 187 94
E D -1 0 109 109 218 109
D A 0 2 109 124 297 188
A Y 1 -5 124 78 312 188
Y Space -3 2 78 94 280 202
Space G 2 -1 94 78 312 218
G O 1 -4 78 93 344 266
O Space -3 5 93 93 234 141
Space T 3 -1 93 94 296 203
T O 0 -4 94 78 312 218
O Space -3 5 78 109 234 156
Space C 1 1 109 125 343 234
C O 2 -6 125 93 250 125
O L -1 0 93 93 203 110
L L 0 0 93 93 156 63
L E 1 6 93 124 156 63
E G -1 -2 124 78 374 250
G E 1 2 78 141 187 109
E OemPeriod -2 -6 141 110 1123 982
OemPeriod Return 1 -3 110 110 2808 2698
Return Return 0 0 110 125 624 514
Return Capital 0 12 125 156 2278 2153
Capital A 0 -1 156 125 296 140
A Capital 0 1 125 156 203 78
Capital N -1 -6 156 94 468 312
N D 1 3 94 125 203 109
D Space -2 -1 125 94 156 31
Space D1 4 3 94 156 1747 1653
D1 D7 0 -6 156 93 297 141
D7 Space -4 3 93 93 312 219
Space Y 3 -2 93 94 998 905
Y E 0 3 94 109 234 140
E A -1 2 109 141 218 109
A R 1 -3 141 93 188 47
R S -1 2 93 109 156 63
S Space -2 -2 109 94 249 140
Space L 2 -5 94 93 484 390
L A 0 8 93 140 203 110
A T 1 -4 140 93 234 94
T E 0 2 93 140 140 47
E R 0 -1 140 78 203 63
R Space -3 0 78 94 452 374
Space Capital 2 4 94 140 687 593
Capital I 1 -8 140 93 390 250
I Capital -1 8 93 125 171 78
Capital Space -2 -4 125 94 203 78
Space D 2 1 94 141 374 280
D I 1 -5 141 78 219 78
I D -1 5 78 125 156 78
D Space -2 -1 125 93 234 109
Space G 2 -1 93 78 312 219
G O 1 -4 78 94 296 218
O Space -3 5 94 78 265 171
Space T 3 -1 78 125 312 234
T O 0 -4 125 78 188 63
O Space -3 5 78 94 530 452
Space C 1 1 94 140 983 889
C O 2 -6 140 109 218 78
O L -1 0 109 78 219 110
L L 0 0 78 94 140 62
L E 1 6 94 140 156 62
E G -1 -2 140 93 328 188
G E 1 2 93 124 156 63
E OemPeriod -2 -6 124 94 904 780
OemPeriod Space -1 5 94 78 250 156
Space Capital 2 4 78 140 250 172
Capital B -1 -5 140 94 296 156
B Capital 1 5 94 140 125 31
Capital U 1 -7 140 78 608 468
U T 0 2 78 78 312 234
T Space -3 1 78 78 281 203
Space Capital 2 4 78 156 218 140
Capital I 1 -8 156 94 203 47
I Capital -1 8 94 125 172 78
Capital Space -2 -4 125 62 265 140
Space N 1 -2 62 94 1154 1092
N A 1 5 94 140 266 172
A I 1 -7 140 94 202 62
I V -2 4 94 94 312 218
V E 2 1 94 141 234 140
E L -1 -6 141 93 266 125
L Y 1 3 93 93 343 250
Y Space -3 2 93 94 343 250
Space C 1 1 94 141 1388 1294
C J 1 -4 141 93 219 78
J Back 2 -6 93 78 671 578
Back H -2 7 78 93 343 265
H O 1 -3 93 94 265 172
O S -1 7 94 109 234 140
S E 1 -1 109 141 265 156
E Space -3 -1 141 109 203 62
Space A 2 3 109 156 499 390
A Space -2 -3 156 94 312 156
Space C 1 1 94 125 562 468
C O 2 -6 125 94 218 93
O L -1 0 94 94 187 93
L L 0 0 94 62 172 78
L E 1 6 62 141 187 125
E G -1 -2 141 93 172 31
G E 1 2 93 125 171 78
E Space -3 -1 125 78 250 125
Space T 3 -1 78 110 998 920
T H -1 -1 110 93 219 109
H A 0 5 93 109 234 141
A T 1 -4 109 78 140 31
T Space -3 1 78 93 250 172
Space W 3 2 93 78 312 219
W A -1 1 78 109 203 125
A S 0 -1 109 78 156 47
S Space -2 -2 78 94 296 218
Space A 2 3 94 125 218 124
A L 0 -8 125 94 172 47
L M -1 2 94 93 515 421
M O 2 -2 93 93 437 344
O S -1 7 93 125 327 234
