D9 D7 0 2 109 110 218 109
Space A 2 3 141 124 219 78
A T 1 -4 124 109 156 32
T Space -3 1 109 109 249 140
Space B 1 -1 109 110 187 78
B I 2 -3 110 109 250 140
I R 0 4 109 94 265 156
R T 0 -1 94 109 219 125
T H -1 -1 109 109 171 62
H Space -2 2 109 125 2637 2528
Space B 1 -1 125 109 702 577
B Y 2 -1 109 94 577 468
Y Space -3 2 94 140 234 140
Space A 2 3 140 109 250 110
A Space -2 -3 109 93 187 78
Space L 2 -5 93 94 249 156
L A 0 8 94 125 203 109
A W 1 -1 125 141 1513 1388
W Y 0 -4 141 109 562 421
Y W 0 4 109 125 187 78
W Back 1 -11 125 94 624 499
Back E -1 10 94 125 187 93
E R 0 -1 125 109 250 125
R Space -3 0 109 141 265 156
Space A 2 3 141 156 562 421
A N -1 -5 156 94 421 265
N D 1 3 94 124 250 156
D Space -2 -1 124 156 171 47
Space H 2 -2 156 78 343 187
H I 1 -2 78 109 281 203
I S -1 6 109 141 234 125
S Space -2 -2 141 124 219 78
Space W 3 2 124 124 156 32
W I 0 -6 124 110 202 78
I F -1 4 110 156 359 249
F E 1 1 156 140 281 125
E OemPeriod -2 -6 140 110 842 702
OemPeriod Space -1 5 110 125 328 218
Space Capital 2 4 125 171 328 203
Capital E 1 -3 171 125 530 359
E Capital -1 3 125 125 312 187
Capital Z -1 -1 125 141 296 171
Z C 0 -2 141 156 297 156
C E 2 0 156 140 889 733
E P 0 -7 140 94 421 281
P T 0 5 94 109 390 296
T Space -3 1 109 140 281 172
Space T 3 -1 140 63 296 156
T H -1 -1 63 109 297 234
H A 0 5 109 140 265 156
A T 1 -4 140 110 998 858
T Space -3 1 110 125 297 187
Space W 3 2 125 140 499 374
W H -1 -4 140 141 577 437
H E 1 3 141 124 219 78
E N -2 -3 124 110 280 156
N Space -1 2 110 125 219 109
Space I 3 -4 125 171 203 78
I Space -3 4 171 156 296 125
Space P 3 -6 156 94 1232 1076
P O 0 1 94 78 234 140
O P 0 -1 78 93 219 141
P P 0 0 93 94 171 78
P E 0 7 94 93 219 125
E D -1 0 93 124 203 110
D Space -2 -1 124 94 202 78
Space O 3 -5 94 109 203 109
O U 0 2 109 109 250 141
U T 0 2 109 124 437 328
T Space -3 1 124 141 280 156
Space T 3 -1 141 141 1685 1544
T H -1 -1 141 109 234 93
H E 1 3 109 110 187 78
E Y 0 -3 110 110 234 124
Y Space -3 2 110 140 250 140
Space D 2 1 140 109 187 47
D E 1 0 109 78 234 125
E C -2 0 78 156 234 156
C I 2 -5 156 94 234 78
I D -1 5 94 110 187 93
D E 1 0 110 94 234 124
E D -1 0 94 156 203 109
D Space -2 -1 156 156 328 172
Space A 2 3 156 109 624 468
A T 1 -4 109 94 265 156
T Space -3 1 94 125 234 140
Space T 3 -1 125 94 218 93
T H -1 -1 94 110 312 218
H E 1 3 110 125 172 62
E Space -3 -1 125 93 172 47
Space L 2 -5 93 62 530 437
L A 0 8 62 94 234 172
A S 0 -1 94 110 218 124
S T 1 -3 110 93 188 78
T Space -3 1 93 109 234 141
Space M 1 -3 109 124 390 281
M I 2 -1 124 94 280 156
I N -2 2 94 109 266 172
N U 2 -1 109 109 312 203
U T 0 2 109 78 499 390
T E 0 2 78 140 265 187
E Space -3 -1 140 171 2278 2138
Space T 3 -1 171 94 608 437
T H -1 -1 94 109 328 234
H A 0 5 109 109 234 125
A T 1 -4 109 94 171 62
T Space -3 1 94 140 250 156
Space T 3 -1 140 94 249 109
T H -1 -1 94 109 281 187
H E 1 3 109 78 234 125
E Y 0 -3 78 93 219 141
Y Space -3 2 93 125 202 109
Space R 3 0 125 124 266 141
R E 0 1 124 109 187 63
E A -1 2 109 125 265 156
A L 0 -8 125 94 265 140
L L 0 0 94 109 156 62
L Y 1 3 109 94 312 203
Y Space -3 2 94 78 297 203
Space W 3 2 78 125 2074 1996
W A -1 1 125 124 266 141
A N -1 -5 124 109 343 219
N T 2 1 109 93 671 562
T E 0 2 93 109 265 172
E D -1 0 109 187 218 109
D Space -2 -1 187 156 671 484
Space A 2 3 156 141 265 109
A Space -2 -3 141 172 187 46
Space G 2 -1 172 109 297 125
G I 1 -3 109 78 234 125
I R 0 4 78 156 187 109
R L -1 -5 156 78 234 78
L OemPeriod -1 0 78 109 624 546
OemPeriod Space -1 5 109 109 624 515
Space Capital 2 4 109 156 265 156
Capital S 0 -2 156 109 281 125
S Capital 0 2 109 140 172 63
Capital O 1 -9 140 109 265 125
O Space -3 5 109 140 281 172
Space M 1 -3 140 125 249 109
M Y 2 1 125 109 281 156
Y Space -3 2 109 140 281 172
Space P 3 -6 140 109 780 640
P A -1 9 109 94 218 109
A R 1 -3 94 125 250 156
R E 0 1 125 93 234 109
E N -2 -3 93 141 452 359
N T 2 1 141 93 562 421
T S -1 3 93 110 171 78
S Oemcomma -1 -6 110 125 1077 967
Oemcomma Space -1 4 125 141 405 280
Space W 3 2 141 156 1482 1341
W H -1 -4 156 94 250 94
H O 1 -3 94 109 281 187
O Space -3 5 109 78 281 172
Space W 3 2 78 109 109 31
W E 0 -1 109 109 343 234
E R 0 -1 109 78 250 141
R E 0 1 78 94 202 124
E Right -3 -10 94 765 2465 2371
Right Right 0 0 765 733 6162 5397
Right Right 0 0 733 94 967 234
Right Right 0 0 94 78 188 94
Right Right 0 0 78 62 187 109
Right Right 0 0 62 93 203 141
Right Right 0 0 93 686 374 281
Right Right 0 0 686 94 842 156
Right Right 0 0 94 109 203 109
Right Right 0 0 109 156 250 141
Right Left 0 2 156 94 421 265
Left Space 0 7 94 171 250 156
Space Left 0 -7 171 1981 1263 1092
Left Left 0 0 1981 109 2153 172
Left Back 4 -2 109 93 796 687
Back X -3 11 93 140 624 531
X Right -1 -11 140 671 1154 1014
Right Right 0 0 671 110 842 171
Right Right 0 0 110 62 219 109
Right Right 0 0 62 125 296 234
Right Right 0 0 125 78 219 94
Right Right 0 0 78 78 171 93
Right Right 0 0 78 63 187 109
Right Right 0 0 63 94 172 109
Right Right 0 0 94 110 218 124
Right Space 0 9 110 156 390 280
Space O 3 -5 156 125 3573 3417
O N -2 3 125 93 281 156
N Space -1 2 93 125 202 109
Space A 2 3 125 156 203 78
A Space -2 -3 156 140 203 47
Space W 3 2 140 109 234 94
W A -1 1 109 140 172 63
A I 1 -7 140 109 218 78
I T 0 3 109 110 296 187
T I 0 -3 110 94 203 93
I N -2 2 94 109 328 234
N G 1 1 109 94 421 312
G Space -2 1 94 124 250 156
Space L 2 -5 124 110 280 156
L I 1 1 110 94 234 124
I S -1 6 94 125 234 140
S T 1 -3 125 94 172 47
T Oemcomma -2 -3 94 109 5070 4976
Oemcomma Space -1 4 109 125 343 234
Space G 2 -1 125 140 203 78
G O 1 -4 140 110 218 78
O T 0 4 110 125 203 93
T Space -3 1 125 125 250 125
Space A 2 3 125 109 452 327
A Space -2 -3 109 140 203 94
Space C 1 1 140 125 156 16
C A 1 2 125 125 234 109
A L 0 -8 125 93 172 47
L L 0 0 93 109 171 78
L Space -2 5 109 125 234 125
Space I 3 -4 125 125 234 109
I N -2 2 125 109 250 125
N Space -1 2 109 125 234 125
Space T 3 -1 125 109 234 109
T H -1 -1 109 94 171 62
H E 1 3 94 94 172 78
E Space -3 -1 94 141 187 93
Space M 1 -3 141 109 234 93
M I 2 -1 109 78 250 141
I D -1 5 78 93 234 156
D D 0 0 93 124 203 110
D L 0 -6 124 93 546 422
L E 1 6 93 94 218 125
E Space -3 -1 94 109 234 140
Space O 3 -5 109 78 218 109
O F -1 5 78 125 203 125
F Space -2 0 125 125 671 546
Space T 3 -1 125 109 250 125
T H -1 -1 109 78 327 218
H E 1 3 78 78 250 172
E Space -3 -1 78 125 249 171
Space N 1 -2 125 93 297 172
N I 2 -2 93 125 249 156
I G -1 3 125 125 562 437
G H 0 -1 125 109 203 78
H T 1 1 109 109 218 109
T Space -3 1 109 124 219 110
Space A 2 3 124 110 202 78
A S 0 -1 110 156 219 109
S K 0 -6 156 140 203 47
K I 1 0 140 109 249 109
I N -2 2 109 94 265 156
N G 1 1 94 109 406 312
G RShiftKey -1 -6 109 218 3744 3635
RShiftKey Oem1 1 1 218 109 94 -124
Oem1 Space -2 6 109 219 358 249
Space RShiftKey 1 -7 219 249 1155 936
RShiftKey Oem7 1 0 249 203 62 -187
Oem7 Capital 0 11 203 156 593 390
Capital W 1 -2 156 125 312 156
W Capital -1 2 125 156 187 62
Capital E 1 -3 156 94 265 109
E Space -3 -1 94 156 297 203
Space H 2 -2 156 109 468 312
H A 0 5 109 93 156 47
A V -1 -3 93 124 281 188
V E 2 1 124 141 202 78
E Space -3 -1 141 172 515 374
Space A 2 3 172 125 655 483
A N -1 -5 125 109 344 219
N Space -1 2 109 140 296 187
Space U 3 -3 140 94 1513 1373
U N -2 1 94 110 234 140
N E 2 3 110 125 375 265
E X -2 1 125 171 390 265
X P 2 -8 171 94 483 312
P E 0 7 94 93 219 125
E C -2 0 93 140 234 141
C T 2 -2 140 94 327 187
T E 0 2 94 94 156 62
E D -1 0 94 125 203 109
D Space -2 -1 125 125 234 109
Space B 1 -1 125 94 858 733
B A 1 4 94 94 187 93
A B -1 -4 94 110 156 62
B Y 2 -1 110 109 718 608
Y Space -3 2 109 109 250 141
Space B 1 -1 109 140 234 125
B O 2 -4 140 94 296 156
O Y 0 3 94 78 281 187
Y Oem1 -1 -4 78 78 1825 1747
Oem1 Space -2 6 78 187 1279 1201
Space D 2 1 187 141 499 312
D O 1 -6 141 78 250 109
O Space -3 5 78 187 312 234
Space Y 3 -2 187 94 312 125
Y O 0 -3 94 78 296 202
O U 0 2 78 78 234 156
U Space -3 3 78 141 234 156
Space W 3 2 141 93 297 156
W A -1 1 93 109 218 125
A N -1 -5 109 78 328 219
N T 2 1 78 109 156 78
T Space -3 1 109 140 187 78
Space H 2 -2 140 78 218 78
H I 1 -2 78 110 234 156
I M -2 1 110 94 250 140
M RShiftKey 0 -4 94 296 546 452
RShiftKey OemQuestion 0 1 296 156 125 -171
OemQuestion RShiftKey 0 -1 156 249 1404 1248
RShiftKey Oem7 1 0 249 125 109 -140
Oem7 Space -2 7 125 156 546 421
Space Capital 2 4 156 140 250 94
Capital T 1 -5 140 93 187 47
T Capital -1 5 93 156 156 63
Capital H 0 -6 156 93 546 390
H E 1 3 93 78 281 188
E Y 0 -3 78 109 156 78
Y Space -3 2 109 124 234 125
Space S 2 2 124 109 140 16
S A 0 1 109 156 203 94
A I 1 -7 156 93 281 125
I D -1 5 93 140 920 827
D RShiftKey -1 -8 140 297 920 780
RShiftKey Oem1 1 1 297 141 125 -172
Oem1 Space -2 6 141 172 359 218
Space RShiftKey 1 -7 172 281 265 93
RShiftKey Oem7 1 0 281 156 141 -140
Oem7 Capital 0 11 156 140 858 702
Capital O 1 -9 140 93 187 47
O Capital -1 9 93 125 218 125
Capital F 0 -4 125 93 328 203
F Space -2 0 93 94 249 156
Space C 1 1 94 187 437 343
C O 2 -6 187 172 343 156
O U 0 2 172 110 468 296
U R 0 3 110 125 234 124
R S -1 2 125 141 234 109
S E 1 -1 141 203 297 156
E OemPeriod -2 -6 203 94 1653 1450
OemPeriod RShiftKey 0 -2 94 265 500 406
RShiftKey Oem7 1 0 265 171 109 -156
Oem7 Space -2 7 171 156 437 266
Space Capital 2 4 156 187 421 265
Capital M -1 -7 187 94 577 390
M Capital 1 7 94 156 140 46
Capital Y 1 -6 156 93 266 110
Y Space -3 2 93 125 265 172
Space B 1 -1 125 125 1154 1029
B I 2 -3 125 109 234 109
I O 0 -1 109 93 219 110
O L -1 0 93 93 234 141
L O 1 0 93 94 218 125
O G -1 4 94 93 328 234
G I 1 -3 93 94 218 125
I C -2 5 94 78 437 343
C A 1 2 78 78 218 140
A L 0 -8 78 93 250 172
L Space -2 5 93 109 234 141
Space M 1 -3 109 109 203 94
M O 2 -2 109 109 234 125
O T 0 4 109 109 374 265
T H -1 -1 109 110 218 109
H E 1 3 110 125 219 109
E R 0 -1 125 78 249 124
R Space -3 0 78 124 266 188
Space L 2 -5 124 110 1294 1170
L A 0 8 110 125 281 171
A T 1 -4 125 94 281 156
T E 0 2 94 78 172 78
E R 0 -1 78 109 187 109
R Space -3 0 109 140 187 78
Space F 2 0 140 156 312 172
F O 1 -5 156 125 265 109
O U 0 2 125 110 265 140
U N -2 1 110 125 250 140
N D 1 3 125 125 359 234
D Space -2 -1 125 140 187 62
Space O 3 -5 140 124 250 110
O U 0 2 124 93 265 141
U T 0 2 93 93 234 141
T Space -3 1 93 125 171 78
Space T 3 -1 125 124 188 63
T H -1 -1 124 93 187 63
H A 0 5 93 140 203 110
A T 1 -4 140 125 249 109
T Space -3 1 125 109 297 172
Space M 1 -3 109 94 2620 2511
M Y 2 1 94 93 609 515
Y Space -3 2 93 125 249 156
Space M 1 -3 125 109 219 94
M O 2 -2 109 93 281 172
O T 0 4 93 109 343 250
T H -1 -1 109 94 187 78
H E 1 3 94 94 156 62
E R 0 -1 94 109 203 109
R Space -3 0 109 140 187 78
Space H 2 -2 140 109 1685 1545
H A 0 5 109 125 234 125
A D 0 -2 125 141 249 124
D Space -2 -1 141 109 219 78
Space N 1 -2 109 93 203 94
N E 2 3 93 141 202 109
E V -2 -1 141 93 344 203
V E 2 1 93 93 187 94
E R 0 -1 93 78 218 125
R Space -3 0 78 94 234 156
Space G 2 -1 94 94 936 842
G R 1 1 94 94 203 109
R A -1 3 94 125 234 140
A D 0 -2 125 141 187 62
D U 1 -4 141 109 250 109
U A -1 6 109 125 171 62
A T 1 -4 125 78 234 109
T E 0 2 78 63 156 78
E D -1 0 63 109 188 125
D Space -2 -1 109 140 187 78
Space F 2 0 140 93 156 16
F R 1 0 93 93 203 110
R O 0 -5 93 78 187 94
O M -2 2 78 94 405 327
M Space -1 3 94 156 437 343
Space C 1 1 156 156 390 234
C O 2 -6 156 94 203 47
O L -1 0 94 94 265 171
L L 0 0 94 78 187 93
L E 1 6 78 125 827 749
E G -1 -2 125 78 234 109
G E 1 2 78 93 219 141
E Space -3 -1 93 140 499 406
Space A 2 3 140 156 421 281
A N -1 -5 156 109 343 187
N D 1 3 109 93 219 110
D Space -2 -1 93 124 156 63
Space T 3 -1 124 110 280 156
T H -1 -1 110 125 359 249
H A 0 5 125 93 219 94
A T 1 -4 93 109 234 141
T Space -3 1 109 110 280 171
Space M 1 -3 110 109 1139 1029
M Y 2 1 109 94 359 250
Y Space -3 2 94 140 749 655
Space F 2 0 140 109 1217 1077
F A 0 3 109 141 171 62
A T 1 -4 141 110 187 46
T H -1 -1 110 110 546 436
H E 1 3 110 125 250 140
E R 0 -1 125 156 234 109
R Space -3 0 156 203 967 811
Space H 2 -2 203 125 936 733
H A 0 5 125 109 219 94
A D 0 -2 109 156 265 156
D Space -2 -1 156 171 827 671
Space N 1 -2 171 109 624 453
N E 2 3 109 125 280 171
E V -2 -1 125 109 297 172
V E 2 1 109 109 187 78
E R 0 -1 109 110 218 109
R Space -3 0 110 140 1264 1154
Space G 2 -1 140 93 2980 2840
G R 1 1 93 125 265 172
R A -1 3 125 109 265 140
A D 0 -2 109 125 218 109
D U 1 -4 125 93 531 406
U A -1 6 93 125 218 125
A T 1 -4 125 78 219 94
T E 0 2 78 93 187 109
E D -1 0 93 125 187 94
D Space -2 -1 125 140 203 78
Space F 2 0 140 109 156 16
F R 1 0 109 109 203 94
R O 0 -5 109 125 140 31
O M -2 2 125 110 296 171
M Space -1 3 110 140 250 140
Space H 2 -2 140 93 484 344
H I 1 -2 93 109 249 156
I G -1 3 109 109 515 406
G H 0 -1 109 93 172 63
H Space -2 2 93 125 202 109
Space S 2 2 125 78 188 63
S C -1 -1 78 141 202 124
C H 1 -3 141 93 266 125
H O 1 -3 93 93 312 219
O O 0 0 93 109 156 63
O L -1 0 109 94 280 171
L OemPeriod -1 0 94 109 1077 983
OemPeriod Space -1 5 109 125 1045 936
Space Capital 2 4 125 187 234 109
Capital S 0 -2 187 109 562 375
S Capital 0 2 109 94 202 93
Capital H 0 -6 94 94 281 187
H E 1 3 94 140 203 109
E Space -3 -1 140 187 281 141
Space R 3 0 187 140 702 515
R E 0 1 140 94 249 109
E F -1 -1 94 125 624 530
F U 1 -3 125 94 468 343
U S -1 5 94 109 219 125
S E 1 -1 109 94 218 109
E D -1 0 94 141 187 93
D Space -2 -1 141 141 203 62
Space T 3 -1 141 141 187 46
T O 0 -4 141 109 328 187
O Space -3 5 109 109 328 219
Space S 2 2 109 156 499 390
S I 1 -6 156 125 249 93
I G -1 3 125 125 437 312
G N -1 -1 125 141 1045 920
N Space -1 2 141 172 359 218
Space T 3 -1 172 125 624 452
T H -1 -1 125 140 219 94
H E 1 3 140 94 249 109
E Space -3 -1 94 140 203 109
Space F 2 0 140 109 156 16
F I 1 -4 109 125 187 78
I N -2 2 125 109 281 156
N A 1 5 109 125 203 94
A L 0 -8 125 94 171 46
L Space -2 5 94 140 219 125
Space A 2 3 140 110 171 31
A D 0 -2 110 156 250 140
D O 1 -6 156 109 343 187
O P 0 -1 109 109 250 141
P T 0 5 109 109 359 250
T I 0 -3 109 125 249 140
I O 0 -1 125 125 203 78
O N -2 3 125 140 281 156
N Space -1 2 140 156 265 125
Space P 3 -6 156 110 1310 1154
P A -1 9 110 109 219 109
A P 1 -9 109 78 187 78
P E 0 7 78 109 172 94
E R 0 -1 109 94 202 93
R S -1 2 94 109 250 156
S OemPeriod -1 -7 109 125 530 421
OemPeriod Space -1 5 125 125 328 203
Space Capital 2 4 125 140 234 109
Capital S 0 -2 140 109 234 94
S Capital 0 2 109 110 218 109
Capital H 0 -6 110 110 468 358
H E 1 3 110 93 188 78
E Space -3 -1 93 125 187 94
Space O 3 -5 125 109 312 187
O N -2 3 109 109 281 172
N L 1 -3 109 109 249 140
L Y 1 3 109 109 468 359
Y Space -3 2 109 171 219 110
Space R 3 0 171 141 249 78
R E 0 1 141 141 234 93
E L -1 -6 141 78 281 140
L E 1 6 78 141 140 62
E N -2 -3 141 94 234 93
N T 2 1 94 94 484 390
T E 0 2 94 109 172 78
E D -1 0 109 141 249 140
D Space -2 -1 141 125 889 748
Space A 2 3 125 109 484 359
A Space -2 -3 109 125 203 94
Space F 2 0 125 141 171 46
F E 1 1 141 93 266 125
E W 0 1 93 94 202 109
W Space -3 -2 94 125 156 62
Space M 1 -3 125 109 375 250
M O 2 -2 109 110 327 218
O N -2 3 110 124 344 234
N T 2 1 124 125 499 375
T H -1 -1 125 172 218 93
H S 0 4 172 109 219 47
S Space -2 -2 109 141 1996 1887
Space L 2 -5 141 125 468 327
L A 0 8 125 141 234 109
A T 1 -4 141 94 281 140
T E 0 2 94 94 187 93
E R 0 -1 94 109 188 94
R Space -3 0 109 171 546 437
Space W 3 2 171 125 405 234
W H -1 -4 125 109 671 546
H E 1 3 109 125 187 78
E N -2 -3 125 109 172 47
N Space -1 2 109 141 218 109
Space M 1 -3 141 156 234 93
M Y 2 1 156 93 375 219
Y Space -3 2 93 109 265 172
Space P 3 -6 109 94 764 655
P A -1 9 94 109 266 172
A R 1 -3 109 109 296 187
R E 0 1 109 110 218 109
E N -2 -3 110 110 234 124
N T 2 1 110 109 203 93
T S -1 3 109 202 375 266
S Space -2 -2 202 171 468 266
Space P 3 -6 171 125 577 406
P R 0 6 125 93 359 234
R O 0 -5 93 109 265 172
O M -2 2 109 125 390 281
M I 2 -1 125 93 312 187
I S -1 6 93 156 327 234
S E 1 -1 156 125 312 156
E D -1 0 125 110 234 109
D Space -2 -1 110 156 718 608
Space T 3 -1 156 109 811 655
T H -1 -1 109 109 203 94
H A 0 5 109 109 234 125
A T 1 -4 109 109 265 156
T Space -3 1 109 124 219 110
Space I 3 -4 124 109 249 125
I Space -3 4 109 109 250 141
Space W 3 2 109 94 171 62
W O 0 -7 94 110 234 140
O U 0 2 110 94 250 140
U L -1 -2 94 63 296 202
L D 0 6 63 125 390 327
D Space -2 -1 125 156 2184 2059
Space S 2 2 156 172 702 546
S O 1 -7 172 109 281 109
O M -2 2 109 125 312 203
M E 2 4 125 94 265 140
E D -1 0 94 110 234 140
D A 0 2 110 188 234 124
A Y 1 -5 188 109 203 15
Y Space -3 2 109 156 250 141
Space G 2 -1 156 125 421 265
G O 1 -4 125 109 234 109
O Space -3 5 109 140 250 141
Space T 3 -1 140 140 187 47
T O 0 -4 140 109 218 78
O Space -3 5 109 125 281 172
Space C 1 1 125 156 515 390
C O 2 -6 156 93 234 78
O L -1 0 93 94 218 125
L L 0 0 94 63 187 93
L E 1 6 63 109 203 140
E G -1 -2 109 109 219 110
G E 1 2 109 125 187 78
E Oemcomma -2 -5 125 62 265 140
Oemcomma Back 3 -5 62 78 468 406
Back OemPeriod -3 4 78 62 312 234
OemPeriod Return 1 -3 62 125 1638 1576
Return Capital 0 12 125 171 562 437
Capital A 0 -1 171 94 374 203
A Capital 0 1 94 125 203 109
Capital N -1 -6 125 109 312 187
N D 1 3 109 156 780 671
D Space -2 -1 156 140 343 187
Space D1 4 3 140 109 671 531
D1 D7 0 -6 109 93 312 203
D7 Space -4 3 93 125 249 156
Space Y 3 -2 125 93 344 219
Y E 0 3 93 78 218 125
E A -1 2 78 125 187 109
A R 1 -3 125 94 156 31
R S -1 2 94 125 172 78
S Space -2 -2 125 125 187 62
Space L 2 -5 125 93 718 593
L A 0 8 93 141 171 78
A T 1 -4 141 110 265 124
T E 0 2 110 94 203 93
E R 0 -1 94 140 219 125
R Space -3 0 140 187 1544 1404
Space I 3 -4 187 109 640 453
I Space -3 4 109 125 280 171
Space D 2 1 125 172 234 109
D I 1 -5 172 94 203 31
I D -1 5 94 171 172 78
D Space -2 -1 171 124 359 188
Space G 2 -1 124 109 405 281
G O 1 -4 109 109 234 125
O Space -3 5 109 125 234 125
Space T 3 -1 125 94 203 78
T O 0 -4 94 110 140 46
O Space -3 5 110 110 234 124
Space C 1 1 110 125 172 62
C O 2 -6 125 94 140 15
O L -1 0 94 78 219 125
L L 0 0 78 78 156 78
L E 1 6 78 141 218 140
E G -1 -2 141 78 203 62
G E 1 2 78 109 172 94
E OemPeriod -2 -6 109 93 702 593
OemPeriod Space -1 5 93 218 452 359
Space Capital 2 4 218 171 1061 843
Capital B -1 -5 171 94 717 546
B Capital 1 5 94 156 188 94
Capital U 1 -7 156 109 374 218
U T 0 2 109 93 484 375
T Space -3 1 93 125 249 156
Space I 3 -4 125 109 281 156
I Space -3 4 109 125 265 156
Space N 1 -2 125 94 967 842
N A 1 5 94 125 203 109
A I 1 -7 125 94 499 374
I V -2 4 94 93 656 562
V E 2 1 93 109 234 141
E L -1 -6 109 94 530 421
L Y 1 3 94 125 655 561
Y Space -3 2 125 109 780 655
Space C 1 1 109 156 562 453
C H 1 -3 156 109 296 140
H O 1 -3 109 125 281 172
O S -1 7 125 141 187 62
S E 1 -1 141 109 234 93
E Space -3 -1 109 141 187 78
Space A 2 3 141 156 156 15
A Space -2 -3 156 187 297 141
Space C 1 1 187 109 530 343
C O 2 -6 109 109 219 110
O L -1 0 109 78 234 125
L L 0 0 78 78 171 93
L E 1 6 78 125 156 78
E G -1 -2 125 110 265 140
G E 1 2 110 109 250 140
E Space -3 -1 109 140 328 219
Space T 3 -1 140 94 483 343
T H -1 -1 94 110 343 249
H A 0 5 110 125 234 124
A T 1 -4 125 109 141 16
T Space -3 1 109 140 203 94
Space W 3 2 140 109 187 47
W A -1 1 109 125 218 109
A S 0 -1 125 78 219 94
S Space -2 -2 78 125 249 171
Space A 2 3 125 156 219 94
A L 0 -8 156 141 561 405
L M -1 2 141 125 359 218
M O 2 -2 125 109 234 109
O S -1 7 109 141 218 109
S T 1 -3 141 94 1638 1497
T Space -3 1 94 125 234 140
Space A 2 3 125 109 266 141
A S 0 -1 109 202 234 125
S Space -2 -2 202 125 218 16
Space E 3 1 125 94 858 733
E X -2 1 94 187 234 140
X P 2 -8 187 94 296 109
P E 0 7 94 124 266 172
E N -2 -3 124 94 296 172
N S 1 4 94 156 187 93
S I 1 -6 156 109 172 16
I V -2 4 109 94 608 499
V E 2 1 94 125 156 62
E Space -3 -1 125 171 172 47
Space A 2 3 171 109 203 32
A S 0 -1 109 187 218 109
S Space -2 -2 187 156 203 16
Space Capital 2 4 156 172 655 499
Capital S 0 -2 172 125 296 124
S Capital 0 2 125 140 219 94
Capital T 1 -5 140 78 218 78
T A -1 4 78 125 172 94
A N -1 -5 125 109 452 327
N F 1 2 109 94 343 234
F O 1 -5 94 78 266 172
O R 0 5 78 78 234 156
R D -1 1 78 109 249 171
D Oemcomma -1 -5 109 109 687 578
Oemcomma Space -1 4 109 188 982 873
Space A 2 3 188 156 437 249
A N -1 -5 156 110 421 265
N D 1 3 110 110 156 46
D Space -2 -1 110 94 203 93
Space A 2 3 94 125 281 187
A L 0 -8 125 63 187 62
L L 0 0 63 109 234 171
L Space -2 5 109 94 343 234
Space O 3 -5 94 78 1061 967
O F -1 5 78 94 4477 4399
F Space -2 0 94 140 297 203
Space M 1 -3 140 109 6864 6724
M Y 2 1 109 140 671 562
Y Space -3 2 140 171 702 562
Space W 3 2 171 141 1887 1716
W O 0 -7 141 78 187 46
O R 0 5 78 109 250 172
R K -1 -4 109 78 312 203
K I 1 0 78 94 218 140
I N -2 2 94 78 266 172
N G 1 1 78 125 296 218
G OemMinus 2 -6 125 94 546 421
OemMinus C -3 8 94 109 328 234
C L 1 -6 109 78 265 156
L A 0 8 78 110 171 93
A S 0 -1 110 93 219 109
S S 0 0 93 110 171 78
S Space -2 -2 110 141 281 171
Space P 3 -6 141 94 655 514
P A -1 9 94 93 188 94
A R 1 -3 93 93 312 219
R E 0 1 93 125 218 125
E N -2 -3 125 62 281 156
N T 2 1 62 93 312 250
T S -1 3 93 156 967 874
S Oem7 0 -9 156 78 624 468
Oem7 S 0 9 78 140 250 172
S Space -2 -2 140 140 234 94
Space S 2 2 140 125 202 62
S A 0 1 125 172 203 78
A V -1 -3 172 94 2465 2293
V I 2 -4 94 109 468 374
I N -2 2 109 109 390 281
N G 1 1 109 219 452 343
G S 0 3 219 109 921 702
S Space -2 -2 109 140 203 94
Space W 3 2 140 93 156 16
W E 0 -1 93 93 187 94
E R 0 -1 93 78 203 110
R E 0 1 78 78 187 109
E Space -3 -1 78 140 125 47
Space B 1 -1 140 94 296 156
B E 2 2 94 125 140 46
E I 0 -5 125 94 312 187
I N -2 2 94 94 312 218
N G 1 1 94 94 203 109
G Space -2 1 94 141 156 62
Space S 2 2 141 140 250 109
S P 1 -8 140 78 234 94
P E 0 7 78 125 187 109
E N -2 -3 125 109 234 109
N T 2 1 109 94 421 312
T Space -3 1 94 125 234 140
Space O 3 -5 125 94 203 78
O N -2 3 94 109 265 171
N Space -1 2 109 140 203 94
Space M 1 -3 140 109 172 32
M Y 2 1 109 109 249 140
Y Space -3 2 109 125 234 125
Space C 1 1 125 109 1576 1451
C O 2 -6 109 94 187 78
O L -1 0 94 78 218 124
L L 0 0 78 94 156 78
L E 1 6 94 78 203 109
E G -1 -2 78 124 219 141
G E 1 2 124 93 187 63
E Space -3 -1 93 94 249 156
Space T 3 -1 94 140 110 16
T U 0 -2 140 109 218 78
U I 0 -1 109 172 218 109
I T 0 3 172 156 1904 1732
T I 0 -3 156 93 234 78
I O 0 -1 93 94 218 125
O N -2 3 94 78 281 187
N OemPeriod 0 -3 78 125 624 546
OemPeriod Space -1 5 125 187 343 218
Space Capital 2 4 187 156 281 94
Capital A 0 -1 156 109 234 78
A Capital 0 1 109 156 249 140
Capital F 0 -4 156 94 203 47
F T 1 -1 94 78 250 156
T E 0 2 78 109 281 203
E R 0 -1 109 93 265 156
R Space -3 0 93 109 218 125
Space S 2 2 109 125 624 515
S I 1 -6 125 94 281 156
I X -2 6 94 109 234 140
X Space -1 -2 109 94 187 78
Space M 1 -3 94 109 172 78
