D9 D3 0 6 234 265 842 608
G Space -2 1 94 234 1201 1107
Space T 3 -1 234 109 843 609
T H -1 -1 109 93 125 16
H A 0 5 93 156 312 219
A T 1 -4 156 140 140 -16
T Space -3 1 140 94 296 156
Space LShiftKey 1 4 94 374 500 406
LShiftKey I 2 -8 374 234 234 -140
I Space -3 4 234 187 452 218
Space Left 0 -7 187 110 5834 5647
Left Left 0 0 110 94 172 62
Left Left 0 0 94 203 125 31
Left Left 0 0 203 78 265 62
Left Left 0 0 78 63 187 109
Left Left 0 0 63 62 141 78
Left Left 0 0 62 78 140 78
Left Left 0 0 78 156 281 203
Left L 2 2 156 94 717 561
L Y 1 3 94 125 921 827
Y Right -3 -7 125 733 452 327
Right Left 0 2 733 219 1903 1170
Left S 2 9 219 156 1248 1029
S H 0 -4 156 93 453 297
H O 1 -3 93 156 312 219
O I 0 1 156 187 62 -94
I U 0 1 187 141 31 -156
U Back 1 -6 141 124 890 749
Back Back 0 0 124 109 171 47
Back U -1 6 109 94 655 546
U L -1 -2 94 109 266 172
L D 0 6 109 171 312 203
D Space -2 -1 171 125 124 -47
Space B 1 -1 125 94 546 421
B E 2 2 94 156 141 47
E Space -3 -1 156 124 125 -31
Space A 2 3 124 140 437 313
A D 0 -2 140 140 218 78
D O 1 -6 140 172 296 156
O P 0 -1 172 156 78 -94
P T 0 5 156 93 344 188
T E 0 2 93 125 218 125
E D -1 0 125 125 203 78
D Space -2 -1 125 125 156 31
Space B 1 -1 125 125 624 499
B Y 2 -1 125 109 187 62
Y Space -3 2 109 125 437 328
Space A 2 3 125 187 764 639
A Back 2 -12 187 156 468 281
Back C -3 10 156 140 718 562
C O 2 -6 140 125 234 94
O L -1 0 125 78 249 124
L L 0 0 78 94 125 47
L E 1 6 94 156 141 47
E G -1 -2 156 125 296 140
G E 1 2 125 141 187 62
E Space -3 -1 141 125 172 31
Space G 2 -1 125 234 234 109
G R 1 1 234 187 140 -94
R A -1 3 187 110 343 156
A D 0 -2 110 109 281 171
D U 1 -4 109 94 109 0
U A -1 6 94 125 156 62
A T 1 -4 125 78 156 31
T E 0 2 78 109 141 63
E S -1 1 109 109 265 156
S Oemcomma -1 -6 109 109 3510 3401
Oemcomma Space -1 4 109 140 437 328
Space S 2 2 140 141 452 312
S O 1 -7 141 94 187 46
O I 0 1 94 62 16 -78
I Back 1 -5 62 109 952 890
Back Space -4 9 109 171 343 234
Space E 3 1 171 156 2496 2325
E V -2 -1 156 78 171 15
V E 2 1 78 109 125 47
E R 0 -1 109 94 265 156
R Y 0 -2 94 94 312 218
Y T 0 1 94 94 234 140
T H -1 -1 94 140 188 94
H I 1 -2 140 109 218 78
I N -2 2 109 78 265 156
N G 1 1 78 78 1279 1201
G Space -2 1 78 125 4025 3947
Space W 3 2 125 78 390 265
W A -1 1 78 109 219 141
A S 0 -1 109 93 187 78
S Space -2 -2 93 125 140 47
Space A 2 3 125 156 187 62
A L 0 -8 156 78 203 47
L L 0 0 78 94 125 47
L Space -2 5 94 109 234 140
Space S 2 2 109 265 156 47
S E 1 -1 265 202 172 -93
E T 0 -2 202 93 234 32
T Space -3 1 93 141 1653 1560
Space F 2 0 141 141 390 249
F O 1 -5 141 124 219 78
O R 0 5 124 109 171 47
R Space -3 0 109 109 141 32
Space M 1 -3 109 93 234 125
M E 2 4 93 140 265 172
E Space -3 -1 140 156 1950 1810
Space T 3 -1 156 125 468 312
T O 0 -4 125 125 171 46
O Space -3 5 125 93 297 172
Space B 1 -1 93 94 327 234
B E 2 2 94 187 219 125
E Space -3 -1 187 156 374 187
Space A 2 3 156 140 2871 2715
A D 0 -2 140 156 265 125
D O 1 -6 156 202 359 203
O P 0 -1 202 125 109 -93
P T 0 5 125 78 312 187
T E 0 2 78 94 109 31
E D -1 0 94 156 406 312
D Space -2 -1 156 125 296 140
Space B 1 -1 125 125 390 265
B Y 2 -1 125 110 140 15
Y Space -3 2 110 124 344 234
Space B 1 -1 124 109 1029 905
B I 2 -3 109 94 312 203
I T 0 3 94 78 219 125
T H -1 -1 78 78 265 187
H Back 2 -7 78 109 577 499
Back Back 0 0 109 124 172 63
Back R -1 9 124 93 624 500
R T 0 -1 93 93 265 172
T H -1 -1 93 78 156 63
H Space -2 2 78 109 1232 1154
Space B 1 -1 109 94 671 562
B Y 2 -1 94 94 218 124
Y Space -3 2 94 125 234 140
Space A 2 3 125 156 172 47
A Space -2 -3 156 109 156 0
Space L 2 -5 109 78 452 343
L A 0 8 78 187 188 110
A Y 1 -5 187 94 405 218
Y Back 1 -7 94 109 1077 983
Back W -1 11 109 109 452 343
W Y 0 -4 109 94 452 343
Y E 0 3 94 203 234 140
E R 0 -1 203 202 110 -93
R Space -3 0 202 125 1497 1295
Space A 2 3 125 203 437 312
A N -1 -5 203 78 296 93
N D 1 3 78 125 141 63
D Space -2 -1 125 94 140 15
Space H 2 -2 94 109 468 374
H I 1 -2 109 94 156 47
I S -1 6 94 125 250 156
S Space -2 -2 125 109 109 -16
Space W 3 2 109 124 328 219
W I 0 -6 124 94 218 94
I F -1 4 94 203 296 202
F E 1 1 203 202 110 -93
E OemPeriod -2 -6 202 94 1965 1763
OemPeriod Space -1 5 94 109 219 125
Space LShiftKey 1 4 109 218 265 156
LShiftKey E 2 -3 218 172 140 -78
E X -2 1 172 110 265 93
X C 0 -1 110 93 188 78
C E 2 0 93 156 202 109
E P 0 -7 156 94 250 94
P T 0 5 94 78 328 234
T Space -3 1 78 140 187 109
Space T 3 -1 140 109 1638 1498
T H -1 -1 109 78 171 62
H A 0 5 78 125 250 172
A T 1 -4 125 124 94 -31
T Space -3 1 124 172 374 250
Space W 3 2 172 156 1357 1185
W H -1 -4 156 110 187 31
H E 1 3 110 141 390 280
E N -2 -3 141 62 219 78
N Space -1 2 62 93 156 94
Space I 3 -4 93 109 234 141
I Space -3 4 109 109 312 203
Space P 3 -6 109 109 1466 1357
P O 0 1 109 110 187 78
O P 0 -1 110 94 515 405
P P 0 0 94 94 125 31
P E 0 7 94 124 172 78
E D -1 0 124 109 218 94
D Space -2 -1 109 125 156 47
Space O 3 -5 125 172 343 218
O U 0 2 172 140 94 -78
U T 0 2 140 78 296 156
T Space -3 1 78 172 936 858
Space T 3 -1 172 109 609 437
T H -1 -1 109 93 156 47
H E 1 3 93 140 218 125
E Y 0 -3 140 109 156 16
Y Space -3 2 109 94 218 109
Space D 2 1 94 187 172 78
D E 1 0 187 156 125 -62
E C -2 0 156 156 249 93
C I 2 -5 156 110 156 0
I D -1 5 110 187 219 109
D E 1 0 187 250 93 -94
E D -1 0 250 187 172 -78
D Space -2 -1 187 187 390 203
Space A 2 3 187 172 858 671
A T 1 -4 172 110 140 -32
T Space -3 1 110 110 234 124
Space T 3 -1 110 94 172 62
T H -1 -1 94 94 109 15
H E 1 3 94 156 172 78
E Space -3 -1 156 172 171 15
Space L 2 -5 172 94 1841 1669
L A 0 8 94 140 250 156
A S 0 -1 140 125 265 125
S T 1 -3 125 219 187 62
T Space -3 1 219 156 468 249
Space M 1 -3 156 110 811 655
M I 2 -1 110 109 203 93
I N -2 2 109 219 499 390
N I 2 -2 219 203 156 -63
I Back 1 -5 203 156 500 297
Back U -1 6 156 94 670 514
U T 0 2 94 78 281 187
T E 0 2 78 140 94 16
E Space -3 -1 140 203 249 109
Space T 3 -1 203 93 4353 4150
T H -1 -1 93 94 296 203
H A 0 5 94 203 156 62
A T 1 -4 203 156 141 -62
T Space -3 1 156 172 358 202
Space T 3 -1 172 125 1155 983
T H -1 -1 125 94 140 15
H E 1 3 94 93 328 234
E Y 0 -3 93 110 327 234
Y Space -3 2 110 156 640 530
Space R 3 0 156 265 343 187
R E 0 1 265 187 172 -93
E A -1 2 187 156 327 140
A L 0 -8 156 62 219 63
L L 0 0 62 94 109 47
L Y 1 3 94 94 265 171
Y Space -3 2 94 140 172 78
Space W 3 2 140 124 437 297
W A -1 1 124 109 249 125
A N -1 -5 109 94 156 47
N T 2 1 94 78 265 171
T E 0 2 78 93 110 32
E D -1 0 93 78 202 109
D Space -2 -1 78 109 172 94
Space A 2 3 109 156 94 -15
A Space -2 -3 156 125 171 15
Space G 2 -1 125 93 484 359
G I 1 -3 93 93 390 297
I R 0 4 93 94 265 172
R L -1 -5 94 93 250 156
L OemPeriod -1 0 93 109 1903 1810
OemPeriod Space -1 5 109 94 265 156
Space LShiftKey 1 4 94 359 203 109
LShiftKey S 1 -2 359 265 203 -156
S O 1 -7 265 140 218 -47
O Space -3 5 140 109 265 125
Space M 1 -3 109 125 3042 2933
M U 2 0 125 78 1576 1451
U Back 1 -6 78 140 515 437
Back Back 0 0 140 125 202 62
Back M -3 6 125 109 1592 1467
M Y 2 1 109 125 202 93
Y Space -3 2 125 125 156 31
Space P 3 -6 125 109 328 203
P A -1 9 109 172 187 78
A R 1 -3 172 94 156 -16
R E 0 1 94 156 172 78
E N -2 -3 156 109 218 62
N T 2 1 109 110 265 156
T S -1 3 110 171 141 31
S Oemcomma -1 -6 171 109 1217 1046
Oemcomma Space -1 4 109 187 2418 2309
Space W 3 2 187 125 639 452
W H -1 -4 125 93 250 125
H O 1 -3 93 125 156 63
O Space -3 5 125 140 359 234
Space W 3 2 140 156 546 406
W E 0 -1 156 94 483 327
E R 0 -1 94 156 219 125
R E 0 1 156 203 93 -63
E Space -3 -1 203 141 265 62
Space O 3 -5 141 156 406 265
O N -2 3 156 78 296 140
N Space -1 2 78 125 172 94
Space T 3 -1 125 140 203 78
T H -1 -1 140 109 187 47
H W 1 4 109 187 2200 2091
W Back 1 -11 187 172 514 327
Back E -1 10 172 125 359 187
E Space -3 -1 125 156 265 140
Space W 3 2 156 109 515 359
W A -1 1 109 109 203 94
A I 1 -7 109 109 172 63
I T 0 3 109 140 265 156
T I 0 -3 140 125 281 141
I N -2 2 125 78 265 140
N G 1 1 78 140 437 359
G Space -2 1 140 280 281 141
Space L 2 -5 280 110 826 546
L I 1 1 110 78 203 93
I S -1 6 78 172 203 125
S T 1 -3 172 124 172 0
T Oemcomma -2 -3 124 125 452 328
Oemcomma Space -1 4 125 140 281 156
Space G 2 -1 140 125 1513 1373
G O 1 -4 125 94 296 171
O T 0 4 94 109 141 47
T Space -3 1 109 93 156 47
Space A 2 3 93 171 234 141
A Space -2 -3 171 109 156 -15
Space C 1 1 109 125 171 62
C A 1 2 125 141 203 78
A L 0 -8 141 109 250 109
L L 0 0 109 93 156 47
L Space -2 5 93 187 265 172
Space I 3 -4 187 156 702 515
I N -2 2 156 78 265 109
N Space -1 2 78 109 156 78
Space T 3 -1 109 93 141 32
T H -1 -1 93 78 156 63
H E 1 3 78 140 374 296
E Space -3 -1 140 156 343 203
Space M 1 -3 156 109 702 546
M I 2 -1 109 109 219 110
I D -1 5 109 78 374 265
D D 0 0 78 109 125 47
D L 0 -6 109 94 140 31
L E 1 6 94 141 156 62
E Space -3 -1 141 110 187 46
Space O 3 -5 110 125 297 187
O F -1 5 125 124 281 156
F Space -2 0 124 94 140 16
Space T 3 -1 94 109 187 93
T H -1 -1 109 94 125 16
H E 1 3 94 125 234 140
E Space -3 -1 125 141 187 62
Space N 1 -2 141 94 983 842
N I 2 -2 94 109 203 109
I H -1 2 109 172 265 156
H J 0 -1 172 78 109 -63
J Back 2 -6 78 125 671 593
Back Back 0 0 125 124 640 515
Back G -2 8 124 109 546 422
G H 0 -1 109 94 249 140
H T 1 1 94 110 109 15
T Space -3 1 110 109 172 62
Space A 2 3 109 187 328 219
A S 0 -1 187 187 93 -94
S K 0 -6 187 109 219 32
K I 1 0 109 109 187 78
I N -2 2 109 94 187 78
N G 1 1 94 78 359 265
G RShiftKey -1 -6 78 312 2948 2870
RShiftKey Oem1 1 1 312 203 203 -109
Oem1 RShiftKey -1 -1 203 280 328 125
RShiftKey Oem7 1 0 280 219 171 -109
Oem7 Back 2 -2 219 156 2512 2293
Back Space -4 9 156 172 421 265
Space RShiftKey 1 -7 172 203 530 358
RShiftKey Oem7 1 0 203 156 94 -109
Oem7 LShiftKey -1 11 156 265 1654 1498
LShiftKey W 2 -2 265 281 218 -47
W E 0 -1 281 203 156 -125
E Space -3 -1 203 187 546 343
Space H 2 -2 187 93 1030 843
H A 0 5 93 125 343 250
A V -1 -3 125 78 125 0
V E 2 1 78 141 171 93
E Space -3 -1 141 140 203 62
Space A 2 3 140 171 874 734
A N -1 -5 171 94 218 47
N Space -1 2 94 94 218 124
Space U 3 -3 94 124 500 406
U N -2 1 124 94 280 156
N E 2 3 94 109 375 281
E X -2 1 109 109 296 187
X P 2 -8 109 94 281 172
P E 0 7 94 93 172 78
E C -2 0 93 109 234 141
C T 2 -2 109 94 140 31
T E 0 2 94 93 172 78
E D -1 0 93 94 202 109
D Space -2 -1 94 140 219 125
Space B 1 -1 140 78 1560 1420
B A 1 4 78 188 171 93
A B -1 -4 188 94 250 62
B Y 2 -1 94 93 281 187
Y Space -3 2 93 125 780 687
Space B 1 -1 125 78 327 202
B O 2 -4 78 344 390 312
O Y 0 3 344 125 312 -32
Y Oemcomma -2 -2 125 171 2294 2169
Oemcomma Back 3 -5 171 125 1840 1669
Back Oem1 -2 3 125 156 936 811
Oem1 Space -2 6 156 156 952 796
Space D 2 1 156 140 952 796
D O 1 -6 140 109 156 16
O Space -3 5 109 124 312 203
Space Y 3 -2 124 109 3931 3807
Y O 0 -3 109 203 265 156
O U 0 2 203 187 78 -125
U Space -3 3 187 124 328 141
Space W 3 2 124 109 109 -15
W A -1 1 109 94 218 109
A N -1 -5 94 94 109 15
N T 2 1 94 110 234 140
T Space -3 1 110 109 125 15
Space H 2 -2 109 125 281 172
H I 1 -2 125 109 203 78
I M -2 1 109 109 218 109
M RShiftKey 0 -4 109 328 1435 1326
RShiftKey RShiftKey 0 0 328 281 640 312
RShiftKey OemQuestion 0 1 281 187 156 -125
OemQuestion RShiftKey 0 -1 187 249 406 219
RShiftKey Oem7 1 0 249 218 140 -109
Oem7 Space -2 7 218 219 889 671
Space LShiftKey 1 4 219 171 3292 3073
LShiftKey T 2 -5 171 172 93 -78
T H -1 -1 172 94 359 187
H E 1 3 94 172 156 62
E Y 0 -3 172 125 156 -16
Y Space -3 2 125 187 312 187
Space S 2 2 187 188 2683 2496
S A 0 1 188 219 125 -63
A I 1 -7 219 124 219 0
I D -1 5 124 93 234 110
D RShiftKey -1 -8 93 250 2199 2106
RShiftKey Oem1 1 1 250 187 141 -109
Oem1 Space -2 6 187 172 296 109
Space RShiftKey 1 -7 172 265 172 0
RShiftKey Oem7 1 0 265 234 140 -125
Oem7 Space -2 7 234 141 967 733
Space LShiftKey 1 4 141 187 843 702
LShiftKey O 2 -9 187 188 124 -63
O F -1 5 188 93 578 390
F Space -2 0 93 109 140 47
Space C 1 1 109 125 187 78
C O 2 -6 125 202 219 94
O U 0 2 202 172 124 -78
U Y 0 1 172 109 16 -156
Y R 0 2 109 93 203 94
R C -2 1 93 250 374 281
C E 2 0 250 219 109 -141
E Back 1 -10 219 125 718 499
Back Back 0 0 125 93 172 47
Back Back 0 0 93 109 140 47
Back Back 0 0 109 125 265 156
Back R -1 9 125 94 905 780
R C -2 1 94 203 296 202
C E 2 0 203 203 125 -78
E Back 1 -10 203 109 1326 1123
Back Back 0 0 109 171 172 63
Back S -2 11 171 93 515 344
S E 1 -1 93 93 187 94
E OemPeriod -2 -6 93 125 3884 3791
OemPeriod Space -1 5 125 125 780 655
Space RShiftKey 1 -7 125 234 172 47
RShiftKey Oem7 1 0 234 172 140 -94
Oem7 Back 2 -2 172 109 2933 2761
Back Back 0 0 109 109 172 63
Back Back 0 0 109 125 327 218
Back RShiftKey -3 2 125 265 562 437
RShiftKey Oem7 1 0 265 172 140 -125
Oem7 OemPeriod -1 2 172 94 1014 842
OemPeriod Space -1 5 94 172 421 327
Space Back 4 -9 172 156 3292 3120
Back Back 0 0 156 110 218 62
Back Back 0 0 110 187 375 265
Back OemPeriod -3 4 187 78 1170 983
OemPeriod RShiftKey 0 -2 78 172 296 218
RShiftKey Oem7 1 0 172 141 78 -94
Oem7 Space -2 7 141 188 499 358
Space LShiftKey 1 4 188 281 7239 7051
LShiftKey M 0 -7 281 312 140 -141
M Y 2 1 312 172 234 -78
Y Space -3 2 172 171 375 203
Space B 1 -1 171 109 1201 1030
B I 2 -3 109 156 203 94
I O 0 -1 156 141 93 -63
O L -1 0 141 93 250 109
L O 1 0 93 94 187 94
O L -1 0 94 94 3853 3759
L O 1 0 94 109 172 78
O G -1 4 109 109 655 546
G I 1 -3 109 110 218 109
I C -2 5 110 78 515 405
C A 1 2 78 156 156 78
A L 0 -8 156 94 203 47
L Space -2 5 94 156 827 733
Space M 1 -3 156 125 858 702
M O 2 -2 125 94 249 124
O Y 0 3 94 109 266 172
Y Back 1 -7 109 156 483 374
Back T -1 8 156 93 297 141
T H -1 -1 93 94 124 31
H E 1 3 94 219 234 140
E R 0 -1 219 203 125 -94
R Space -3 0 203 156 203 0
Space Back 4 -9 156 93 4852 4696
Back Back 0 0 93 93 156 63
Back L -2 4 93 109 1950 1857
L A 0 8 109 187 218 109
A T 1 -4 187 93 172 -15
T E 0 2 93 141 140 47
E R 0 -1 141 140 94 -47
R Space -3 0 140 94 296 156
Space F 2 0 94 94 156 62
F O 1 -5 94 187 234 140
O U 0 2 187 171 94 -93
U N -2 1 171 78 296 125
N G 1 1 78 78 468 390
G Back 2 -8 78 94 811 733
Back D -2 10 94 94 328 234
D Space -2 -1 94 109 156 62
Space O 3 -5 109 219 10046 9937
O U 0 2 219 171 110 -109
U T 0 2 171 109 327 156
T Space -3 1 109 140 94 -15
Space T 3 -1 140 94 265 125
T H -1 -1 94 93 125 31
H A 0 5 93 171 780 687
A T 1 -4 171 124 125 -46
T Space -3 1 124 109 265 141
Space M 1 -3 109 94 499 390
M Y 2 1 94 78 265 171
Y Space -3 2 78 109 219 141
Space M 1 -3 109 109 452 343
M O 2 -2 109 109 203 94
O Y 0 3 109 78 249 140
Y Back 1 -7 78 140 578 500
Back T -1 8 140 109 1014 874
T H -1 -1 109 93 109 0
H E 1 3 93 187 281 188
E R 0 -1 187 203 93 -94
R Space -3 0 203 125 203 0
Space H 2 -2 125 94 234 109
H A 0 5 94 203 109 15
A D 0 -2 203 110 187 -16
D Space -2 -1 110 109 172 62
Space N 1 -2 109 94 468 359
N E 2 3 94 156 172 78
E V -2 -1 156 78 218 62
V E 2 1 78 109 94 16
E R 0 -1 109 94 171 62
R Space -3 0 94 109 250 156
Space G 2 -1 109 94 218 109
G R 1 1 94 93 172 78
R A -1 3 93 156 156 63
A D 0 -2 156 109 156 0
D U 1 -4 109 93 281 172
U A -1 6 93 140 156 63
A T 1 -4 140 78 124 -16
T E 0 2 78 78 156 78
E D -1 0 78 124 188 110
D Space -2 -1 124 125 171 47
Space F 2 0 125 156 265 140
F R 1 0 156 156 63 -93
R P 0 -6 156 78 234 78
P O 0 1 78 78 0 -78
O Back 1 -4 78 125 936 858
Back Back 0 0 125 94 171 46
Back O -1 4 94 109 609 515
O M -2 2 109 78 218 109
M Space -1 3 78 109 156 78
Space C 1 1 109 172 265 156
C O 2 -6 172 94 172 0
O L -1 0 94 93 172 78
L L 0 0 93 78 140 47
L E 1 6 78 125 125 47
E G -1 -2 125 62 203 78
G E 1 2 62 78 93 31
E Space -3 -1 78 109 2746 2668
Space A 2 3 109 141 249 140
A N -1 -5 141 124 188 47
N D 1 3 124 109 140 16
D Space -2 -1 109 94 156 47
Space T 3 -1 94 93 203 109
T H -1 -1 93 93 156 63
H A 0 5 93 125 218 125
A T 1 -4 125 140 125 0
T Space -3 1 140 187 406 266
Space M 1 -3 187 125 2745 2558
M Y 2 1 125 125 406 281
Y Space -3 2 125 140 156 31
Space F 2 0 140 78 546 406
F A 0 3 78 156 156 78
A T 1 -4 156 94 218 62
T H -1 -1 94 78 250 156
H E 1 3 78 203 171 93
E R 0 -1 203 156 110 -93
R Space -3 0 156 109 156 0
Space H 2 -2 109 110 280 171
H A 0 5 110 171 188 78
A D 0 -2 171 94 249 78
D Space -2 -1 94 141 187 93
Space N 1 -2 141 125 2652 2511
N E 2 3 125 125 718 593
E V -2 -1 125 94 140 15
V E 2 1 94 93 110 16
E R 0 -1 93 140 764 671
R Space -3 0 140 125 265 125
Space G 2 -1 125 109 281 156
G R 1 1 109 93 203 94
R A -1 3 93 141 171 78
A D 0 -2 141 93 110 -31
D U 1 -4 93 94 296 203
U A -1 6 94 140 156 62
A T 1 -4 140 93 125 -15
T E 0 2 93 109 156 63
E D -1 0 109 78 234 125
D Space -2 -1 78 156 171 93
Space F 2 0 156 172 390 234
F R 1 0 172 171 63 -109
R O 0 -5 171 156 187 16
O M -2 2 156 109 265 109
M Space -1 3 109 94 203 94
Space H 2 -2 94 187 250 156
H I 1 -2 187 187 93 -94
I G -1 3 187 94 281 94
G H 0 -1 94 156 78 -16
H Space -2 2 156 109 265 109
Space S 2 2 109 125 203 94
S C -1 -1 125 140 234 109
C H 1 -3 140 110 374 234
H O 1 -3 110 93 344 234
O O 0 0 93 94 124 31
O L -1 0 94 94 172 78
L OemPeriod -1 0 94 94 1981 1887
OemPeriod Space -1 5 94 109 234 140
Space LShiftKey 1 4 109 328 281 172
LShiftKey S 1 -2 328 219 187 -141
S H 0 -4 219 93 219 0
H E 1 3 93 93 234 141
E Space -3 -1 93 125 124 31
Space R 3 0 125 187 188 63
R E 0 1 187 187 109 -78
E F -1 -1 187 93 281 94
F U 1 -3 93 94 140 47
U S -1 5 94 94 374 280
S E 1 -1 94 94 172 78
E D -1 0 94 109 156 62
D Space -2 -1 109 140 234 125
Space T 3 -1 140 63 3962 3822
T O 0 -4 63 109 250 187
O Space -3 5 109 93 281 172
Space S 2 2 93 125 156 63
S I 1 -6 125 109 203 78
I G -1 3 109 94 327 218
G N -1 -1 94 94 125 31
N Space -1 2 94 140 671 577
Space T 3 -1 140 94 483 343
T H -1 -1 94 94 125 31
H E 1 3 94 109 156 62
E Space -3 -1 109 93 141 32
Space F 2 0 93 93 265 172
F I 1 -4 93 124 203 110
I N -2 2 124 93 234 110
N A 1 5 93 140 156 63
A L 0 -8 140 93 156 16
L Space -2 5 93 109 218 125
Space A 2 3 109 218 234 125
A D 0 -2 218 187 109 -109
D O 1 -6 187 219 312 125
O P 0 -1 219 140 125 -94
P T 0 5 140 78 343 203
T I 0 -3 78 187 250 172
I O 0 -1 187 156 93 -94
O N -2 3 156 78 297 141
N Space -1 2 78 109 203 125
Space P 3 -6 109 93 1482 1373
P A -1 9 93 140 140 47
A P 1 -9 140 109 94 -46
P E 0 7 109 187 265 156
E R 0 -1 187 172 93 -94
R S -1 2 172 125 297 125
S Oemcomma -1 -6 125 109 827 702
Oemcomma Back 3 -5 109 109 577 468
Back OemPeriod -3 4 109 78 405 296
OemPeriod Space -1 5 78 124 578 500
Space LShiftKey 1 4 124 312 421 297
LShiftKey S 1 -2 312 218 187 -125
S H 0 -4 218 94 218 0
H E 1 3 94 125 156 62
E Space -3 -1 125 156 203 78
Space I 3 -4 156 78 921 765
I Back 1 -5 78 93 780 702
Back O -1 4 93 140 343 250
O N -2 3 140 94 296 156
N Y 2 0 94 78 390 296
Y Back 1 -7 78 94 967 889
Back L -2 4 94 93 375 281
L Y 1 3 93 94 187 94
Y Space -3 2 94 94 156 62
Space R 3 0 94 234 452 358
R E 0 1 234 188 156 -78
E L -1 -6 188 109 250 62
L E 1 6 109 109 156 47
E N -2 -3 109 78 172 63
N T 2 1 78 78 265 187
T E 0 2 78 78 125 47
E D -1 0 78 109 187 109
D Space -2 -1 109 125 296 187
Space A 2 3 125 109 1623 1498
A Space -2 -3 109 124 156 47
Space F 2 0 124 94 483 359
F E 1 1 94 140 281 187
E W 0 1 140 171 94 -46
W Space -3 -2 171 140 187 16
Space M 1 -3 140 109 499 359
M O 2 -2 109 109 203 94
O N -2 3 109 93 234 125
N T 2 1 93 94 343 250
T H -1 -1 94 94 109 15
H S 0 4 94 110 343 249
S Space -2 -2 110 234 266 156
Space L 2 -5 234 109 2870 2636
L A 0 8 109 140 172 63
A T 1 -4 140 93 187 47
T E 0 2 93 141 140 47
E R 0 -1 141 156 109 -32
R Space -3 0 156 141 468 312
Space W 3 2 141 94 1248 1107
W H -1 -4 94 78 234 140
H E 1 3 78 94 359 281
E N -2 -3 94 93 484 390
N Space -1 2 93 94 187 94
Space M 1 -3 94 109 203 109
M Y 2 1 109 125 265 156
Y Space -3 2 125 109 281 156
Space P 3 -6 109 94 265 156
P A -1 9 94 124 172 78
A R 1 -3 124 78 202 78
R E 0 1 78 94 156 78
E N -2 -3 94 109 172 78
N T 2 1 109 78 265 156
T S -1 3 78 156 109 31
S Space -2 -2 156 156 203 47
Space P 3 -6 156 109 2153 1997
P R 0 6 109 110 296 187
R O 0 -5 110 109 172 62
O M -2 2 109 109 437 328
M I 2 -1 109 94 249 140
I S -1 6 94 109 250 156
S E 1 -1 109 93 203 94
E D -1 0 93 94 187 94
D Space -2 -1 94 156 172 78
Space T 3 -1 156 78 499 343
T H -1 -1 78 93 125 47
H Capital 0 6 93 187 327 234
Capital T 1 -5 187 125 234 47
T Space -3 1 125 140 999 874
Space I 3 -4 140 109 468 328
I Space -3 4 109 94 249 140
Space W 3 2 94 94 156 62
W O 0 -7 94 187 172 78
O U 0 2 187 125 109 -78
U L -1 -2 125 94 218 93
L D 0 6 94 93 219 125
D Space -2 -1 93 124 125 32
Space Back 4 -9 124 110 826 702
Back Back 0 0 110 203 156 46
Back Back 0 0 203 640 250 47
Back Back 0 0 640 94 733 93
Back Back 0 0 94 63 156 62
Back Capital -2 13 63 125 1217 1154
Capital LShiftKey -1 0 125 78 484 359
LShiftKey A 1 -1 78 125 1279 1201
A T 1 -4 125 125 93 -32
T Space -3 1 125 125 375 250
Space LShiftKey 1 4 125 312 624 499
LShiftKey I 2 -8 312 203 234 -78
I Space -3 4 203 94 343 140
Space W 3 2 94 94 187 93
W O 0 -7 94 187 203 109
O U 0 2 187 140 94 -93
U L -1 -2 140 109 218 78
L D 0 6 109 109 234 125
D Space -2 -1 109 125 109 0
Space G 2 -1 125 93 1030 905
G O 1 -4 93 124 203 110
O Back 1 -4 124 141 1996 1872
Back Back 0 0 141 125 203 62
Back S -2 11 125 124 921 796
S O 1 -7 124 125 187 63
O M -2 2 125 94 218 93
M E 2 4 94 94 156 62
E D -1 0 94 78 328 234
D A 0 2 78 125 234 156
A Y 1 -5 125 109 546 421
Y Space -3 2 109 125 296 187
Space G 2 -1 125 109 1077 952
G O 1 -4 109 94 202 93
O Space -3 5 94 125 297 203
Space T 3 -1 125 109 1451 1326
T O 0 -4 109 109 140 31
O Space -3 5 109 110 265 156
Space C 1 1 110 109 219 109
C O 2 -6 109 125 171 62
O L -1 0 125 109 250 125
L L 0 0 109 141 1232 1123
L E 1 6 141 110 546 405
E G -1 -2 110 94 312 202
G E 1 2 94 125 281 187
E Oemcomma -2 -5 125 93 687 562
Oemcomma Back 3 -5 93 109 483 390
Back OemPeriod -3 4 109 78 468 359
OemPeriod Return 1 -3 78 109 219 141
Return LShiftKey -1 12 109 297 1918 1809
LShiftKey A 1 -1 297 234 141 -156
A N -1 -5 234 94 327 93
N D 1 3 94 109 219 125
D Space -2 -1 109 156 125 16
Space A 2 3 156 125 733 577
A F 0 -3 125 109 218 93
F R 1 0 109 94 187 78
R E 0 1 94 125 141 47
E E 0 0 125 156 156 31
E Oemplus 1 -9 156 78 1185 1029
Oemplus Back 0 -1 78 125 172 94
Back Back 0 0 125 93 203 78
Back Back 0 0 93 94 140 47
Back Back 0 0 94 93 141 47
Back T -1 8 93 109 733 640
T E 0 2 109 94 171 62
E R 0 -1 94 93 110 16
R Back 1 -9 93 78 2090 1997
Back Back 0 0 78 93 125 47
Back Back 0 0 93 78 140 47
Back Back 0 0 78 78 109 31
