D9 D1 0 8 156 140 421 265
S Space -2 -2 78 93 156 78
Space A 2 3 93 110 124 31
A L 0 -8 110 62 219 109
L L 0 0 62 93 125 63
L Space -2 5 93 94 202 109
Space S 2 2 94 125 172 78
S E 1 -1 125 94 374 249
E T 0 -2 94 109 219 125
T Space -3 1 109 94 187 78
Space F 2 0 94 94 265 171
F O 1 -5 94 94 125 31
O R 0 5 94 109 156 62
R Space -3 0 109 109 312 203
Space M 1 -3 109 140 250 141
M E 2 4 140 93 702 562
E Right -3 -10 93 31 1435 1342
Right Left 0 2 31 1482 889 858
Left Right 0 -2 1482 140 1763 281
Right Right 0 0 140 171 203 63
Right Back 4 0 171 62 624 453
Back Right -4 0 62 1514 405 343
Right Space 0 9 1514 93 2840 1326
Space T 3 -1 93 94 483 390
T O 0 -4 94 63 109 15
O Space -3 5 63 109 172 109
Space B 1 -1 109 78 203 94
B E 2 2 78 78 125 47
E Space -3 -1 78 94 140 62
Space A 2 3 94 124 484 390
A D 0 -2 124 94 764 640
D O 1 -6 94 78 952 858
O P 0 -1 78 94 140 62
P T 0 5 94 110 218 124
T E 0 2 110 110 156 46
E D -1 0 110 94 172 62
D Space -2 -1 94 94 218 124
Space A 2 3 94 110 780 686
A T 1 -4 110 94 359 249
T Space -3 1 94 78 141 47
Space B 1 -1 78 94 249 171
B I 2 -3 94 93 250 156
I T 0 3 93 62 187 94
T Back 1 -8 62 78 328 266
Back R -1 9 78 110 124 46
R T 0 -1 110 94 156 46
T H -1 -1 94 94 125 31
H Space -2 2 94 94 1404 1310
Space B 1 -1 94 109 453 359
B Y 2 -1 109 78 202 93
Y Space -3 2 78 94 172 94
Space A 2 3 94 110 140 46
A Space -2 -3 110 94 156 46
Space L 2 -5 94 78 297 203
L A 0 8 78 125 109 31
A W 1 -1 125 94 187 62
W Y 0 -4 94 63 234 140
Y E 0 3 63 125 203 140
E R 0 -1 125 93 172 47
R Space -3 0 93 109 156 63
Space A 2 3 109 109 140 31
A N -1 -5 109 78 250 141
N D 1 3 78 94 171 93
D Space -2 -1 94 93 141 47
Space H 2 -2 93 78 936 843
H I 1 -2 78 109 140 62
I S -1 6 109 78 172 63
S Space -2 -2 78 94 124 46
Space W 3 2 94 93 141 47
W I 0 -6 93 93 203 110
I F -1 4 93 109 234 141
F E 1 1 109 109 156 47
E OemPeriod -2 -6 109 109 312 203
OemPeriod Space -1 5 109 93 421 312
Space LShiftKey 1 4 93 468 312 219
LShiftKey W 2 -2 468 109 374 -94
W Back 1 -11 109 109 468 359
Back LShiftKey -3 13 109 265 156 47
LShiftKey E 2 -3 265 140 94 -171
E X -2 1 140 125 265 125
X C 0 -1 125 109 889 764
C E 2 0 109 109 203 94
E P 0 -7 109 78 234 125
P T 0 5 78 109 250 172
T Space -3 1 109 109 1310 1201
Space T 3 -1 109 109 203 94
T H -1 -1 109 78 156 47
H A 0 5 78 110 93 15
A T 1 -4 110 124 188 78
T Space -3 1 124 109 265 141
Space W 3 2 109 93 858 749
W H -1 -4 93 94 187 94
H E 1 3 94 93 125 31
E N -2 -3 93 109 187 94
N Space -1 2 109 109 203 94
Space LShiftKey 1 4 109 3182 390 281
LShiftKey I 2 -8 3182 93 3089 -93
I Space -3 4 93 93 187 94
Space P 3 -6 93 109 312 219
P O 0 1 109 110 171 62
O P 0 -1 110 218 172 62
P P 0 0 218 62 952 734
P E 0 7 62 109 218 156
E D -1 0 109 94 156 47
D Space -2 -1 94 125 218 124
Space O 3 -5 125 78 593 468
O U 0 2 78 93 406 328
U T 0 2 93 94 187 94
T Space -3 1 94 93 905 811
Space T 3 -1 93 94 343 250
T H -1 -1 94 78 156 62
H E 1 3 78 93 94 16
E Y 0 -3 93 78 171 78
Y Space -3 2 78 110 187 109
Space D 2 1 110 109 125 15
D E 1 0 109 109 156 47
E C -2 0 109 140 203 94
C I 2 -5 140 93 94 -46
I D -1 5 93 125 280 187
D E 1 0 125 93 188 63
E D -1 0 93 93 109 16
D Space -2 -1 93 94 374 281
Space A 2 3 94 109 437 343
A T 1 -4 109 78 203 94
T Space -3 1 78 110 171 93
Space T 3 -1 110 94 172 62
T H -1 -1 94 94 109 15
H E 1 3 94 78 141 47
E Space -3 -1 78 78 156 78
Space L 2 -5 78 78 327 249
L A 0 8 78 94 109 31
A S 0 -1 94 110 156 62
S T 1 -3 110 78 156 46
T Space -3 1 78 93 188 110
Space M 1 -3 93 93 421 328
M I 2 -1 93 78 156 63
I N -2 2 78 109 140 62
N U 2 -1 109 93 219 110
U T 0 2 93 109 265 172
T E 0 2 109 94 171 62
E Space -3 -1 94 93 812 718
Space T 3 -1 93 78 468 375
T H -1 -1 78 109 171 93
H A 0 5 109 109 94 -15
A T 1 -4 109 78 171 62
T Space -3 1 78 125 172 94
Space T 3 -1 125 109 203 78
T H -1 -1 109 78 93 -16
H E 1 3 78 94 172 94
E Y 0 -3 94 62 125 31
Y Space -3 2 62 78 468 406
Space R 3 0 78 93 1872 1794
R E 0 1 93 94 140 47
E A -1 2 94 125 187 93
A L 0 -8 125 63 156 31
L L 0 0 63 78 141 78
L Y 1 3 78 94 171 93
Y Space -3 2 94 109 203 109
Space W 3 2 109 94 281 172
W A -1 1 94 141 140 46
A N -1 -5 141 94 203 62
N T 2 1 94 94 187 93
T E 0 2 94 109 172 78
E D -1 0 109 93 172 63
D Space -2 -1 93 109 421 328
Space A 2 3 109 110 561 452
A Space -2 -3 110 94 156 46
Space G 2 -1 94 110 390 296
G I 1 -3 110 78 156 46
I R 0 4 78 93 141 63
R L -1 -5 93 78 203 110
L OemPeriod -1 0 78 78 1154 1076
OemPeriod Space -1 5 78 93 203 125
Space LShiftKey 1 4 93 281 78 -15
LShiftKey S 1 -2 281 109 187 -94
S O 1 -7 109 62 94 -15
O Space -3 5 62 109 218 156
Space M 1 -3 109 63 218 109
M Y 2 1 63 94 172 109
Y Space -3 2 94 109 156 62
Space P 3 -6 109 78 343 234
P A -1 9 78 110 109 31
A R 1 -3 110 109 188 78
R E 0 1 109 109 156 47
E N -2 -3 109 93 187 78
N T 2 1 93 94 140 47
T S -1 3 94 125 172 78
S Oemcomma -1 -6 125 78 359 234
Oemcomma Space -1 4 78 125 483 405
Space W 3 2 125 78 562 437
W H -1 -4 78 78 187 109
H O 1 -3 78 94 187 109
O Space -3 5 94 109 234 140
Space W 3 2 109 109 827 718
W E 0 -1 109 124 172 63
E R 0 -1 124 110 280 156
R E 0 1 110 78 172 62
E Space -3 -1 78 78 250 172
Space O 3 -5 78 78 826 748
O N -2 3 78 78 484 406
N Space -1 2 78 94 187 109
Space A 2 3 94 94 187 93
A Space -2 -3 94 94 172 78
Space W 3 2 94 94 218 124
W A -1 1 94 110 156 62
A I 1 -7 110 93 188 78
I T 0 3 93 93 234 141
T I 0 -3 93 93 109 16
I N -2 2 93 94 561 468
N G 1 1 94 109 141 47
G Space -2 1 109 109 234 125
Space L 2 -5 109 78 702 593
L I 1 1 78 93 203 125
I S -1 6 93 109 140 47
S T 1 -3 109 125 218 109
T Oemcomma -2 -3 125 78 1186 1061
Oemcomma Space -1 4 78 93 172 94
Space G 2 -1 93 109 374 281
G O 1 -4 109 93 125 16
O T 0 4 93 93 125 32
T Space -3 1 93 93 156 63
Space A 2 3 93 94 140 47
A Space -2 -3 94 94 156 62
Space C 1 1 94 94 312 218
C A 1 2 94 109 203 109
A L 0 -8 109 78 171 62
L L 0 0 78 94 156 78
L Space -2 5 94 94 250 156
Space I 3 -4 94 62 1498 1404
I N -2 2 62 78 140 78
N Space -1 2 78 125 125 47
Space T 3 -1 125 109 140 15
T H -1 -1 109 94 125 16
H E 1 3 94 78 125 31
E Space -3 -1 78 78 140 62
Space M 1 -3 78 93 219 141
M I 2 -1 93 94 171 78
I D -1 5 94 110 343 249
D D 0 0 110 94 172 62
D L 0 -6 94 109 109 15
L E 1 6 109 93 172 63
E Space -3 -1 93 93 156 63
Space O 3 -5 93 109 281 188
O F -1 5 109 94 171 62
F Space -2 0 94 93 172 78
Space T 3 -1 93 93 749 656
T H -1 -1 93 78 124 31
H E 1 3 78 109 141 63
E Space -3 -1 109 78 156 47
Space N 1 -2 78 78 249 171
N I 2 -2 78 78 188 110
I G -1 3 78 109 234 156
G H 0 -1 109 78 156 47
H T 1 1 78 109 109 31
T Space -3 1 109 94 249 140
Space A 2 3 94 109 328 234
A S 0 -1 109 109 203 94
S K 0 -6 109 124 515 406
K I 1 0 124 78 202 78
I N -2 2 78 93 188 110
N G 1 1 93 94 140 47
G LShiftKey -1 5 94 1123 281 187
LShiftKey Oem1 1 -10 1123 78 983 -140
Oem1 Space -2 6 78 109 249 171
Space LShiftKey 1 4 109 296 141 32
LShiftKey Oem7 1 -11 296 63 171 -125
Oem7 LShiftKey -1 11 63 375 312 249
LShiftKey W 2 -2 375 31 219 -156
W W 0 0 31 125 46 15
W E 0 -1 125 93 453 328
E Back 1 -10 93 94 483 390
Back Back 0 0 94 78 172 78
Back E -1 10 78 93 172 94
E Space -3 -1 93 78 234 141
Space H 2 -2 78 93 1482 1404
H A 0 5 93 125 124 31
A V -1 -3 125 94 203 78
V E 2 1 94 109 141 47
E Space -3 -1 109 78 156 47
Space A 2 3 78 125 124 46
A N -1 -5 125 94 234 109
N Space -1 2 94 78 203 109
Space U 3 -3 78 63 2028 1950
U N -2 1 63 94 390 327
N E 2 3 94 94 359 265
E X -2 1 94 124 250 156
X P 2 -8 124 109 234 110
P E 0 7 109 125 109 0
E C -2 0 125 171 234 109
C T 2 -2 171 78 249 78
T E 0 2 78 78 125 47
E D -1 0 78 94 109 31
D Space -2 -1 94 93 843 749
Space B 1 -1 93 78 577 484
B A 1 4 78 93 94 16
A B -1 -4 93 78 202 109
B Y 2 -1 78 94 172 94
Y Space -3 2 94 94 187 93
Space B 1 -1 94 78 219 125
B O 2 -4 78 109 249 171
O Y 0 3 109 93 250 141
Y Oem1 -1 -4 93 94 1357 1264
Oem1 Space -2 6 94 94 234 140
Space D 2 1 94 109 827 733
D O 1 -6 109 94 171 62
O Space -3 5 94 109 250 156
Space Y 3 -2 109 93 1217 1108
Y O 0 -3 93 78 156 63
O U 0 2 78 94 187 109
U Space -3 3 94 94 218 124
Space W 3 2 94 110 156 62
W A -1 1 110 125 156 46
A N -1 -5 125 94 172 47
N T 2 1 94 109 156 62
T Space -3 1 109 78 156 47
Space H 2 -2 78 78 234 156
H I 1 -2 78 78 172 94
I M -2 1 78 109 156 78
M LShiftKey 0 7 109 1123 1092 983
LShiftKey OemQuestion 0 -10 1123 78 639 -484
OemQuestion Oem7 1 -1 78 62 250 172
Oem7 Space -2 7 62 94 873 811
Space LShiftKey 1 4 94 358 188 94
LShiftKey T 2 -5 358 78 249 -109
T H -1 -1 78 93 172 94
H E 1 3 93 94 109 16
E Y 0 -3 94 62 125 31
Y Space -3 2 62 110 171 109
Space S 2 2 110 94 125 15
S A 0 1 94 125 172 78
A I 1 -7 125 94 218 93
I D -1 5 94 109 234 140
D LShiftKey -1 3 109 2074 375 266
LShiftKey Oem7 1 -11 2074 78 1404 -670
Oem7 Oem1 0 1 78 62 374 296
Oem1 Back 2 -3 62 78 1435 1373
Back Back 0 0 78 63 156 78
Back LShiftKey -3 13 63 1482 593 530
LShiftKey Oem7 1 -11 1482 78 1310 -172
Oem7 LShiftKey -1 11 78 312 562 484
LShiftKey Oem7 1 -11 312 94 109 -203
Oem7 Back 2 -2 94 156 640 546
Back Back 0 0 156 109 281 125
Back LShiftKey -3 13 109 577 452 343
LShiftKey Oem1 1 -10 577 93 281 -296
Oem1 LShiftKey -1 10 93 405 1919 1826
LShiftKey LShiftKey 0 0 405 218 655 250
LShiftKey Space -1 -4 218 125 359 141
Space LShiftKey 1 4 125 187 234 109
LShiftKey Oem7 1 -11 187 93 78 -109
Oem7 LShiftKey -1 11 93 1653 1482 1389
LShiftKey O 2 -9 1653 47 1591 -62
O F -1 5 47 78 374 327
F Space -2 0 78 78 125 47
Space LShiftKey 1 4 78 250 156 78
LShiftKey C 0 -3 250 141 187 -63
C O 2 -6 141 78 125 -16
O U 0 2 78 94 265 187
U R 0 3 94 109 125 31
R S -1 2 109 125 1123 1014
S E 1 -1 125 78 234 109
E Back 1 -10 78 94 1108 1030
Back Back 0 0 94 78 187 93
Back Back 0 0 78 94 156 78
Back Back 0 0 94 93 172 78
Back Back 0 0 93 109 156 63
Back Back 0 0 109 78 218 109
Back C -3 10 78 93 562 484
C O 2 -6 93 94 171 78
O U 0 2 94 93 219 125
U R 0 3 93 93 234 141
R S -1 2 93 125 140 47
S E 1 -1 125 94 203 78
E OemPeriod -2 -6 94 109 858 764
OemPeriod LShiftKey 0 9 109 1108 218 109
LShiftKey Oem7 1 -11 1108 62 921 -187
Oem7 Space -2 7 62 125 655 593
Space LShiftKey 1 4 125 546 733 608
LShiftKey M 0 -7 546 78 437 -109
M Y 2 1 78 78 234 156
Y Space -3 2 78 94 187 109
Space B 1 -1 94 94 281 187
B I 2 -3 94 94 312 218
I O 0 -1 94 78 187 93
O L -1 0 78 78 187 109
L O 1 0 78 78 234 156
O G -1 4 78 93 453 375
G I 1 -3 93 78 156 63
I C -2 5 78 93 125 47
C A 1 2 93 140 156 63
A L 0 -8 140 78 156 16
L Space -2 5 78 78 249 171
Space M 1 -3 78 78 796 718
M O 2 -2 78 94 187 109
O T 0 4 94 94 218 124
T H -1 -1 94 94 125 31
H E 1 3 94 110 109 15
E R 0 -1 110 93 188 78
R Space -3 0 93 78 78 -15
Space L 2 -5 78 78 234 156
L A 0 8 78 109 93 15
A T 1 -4 109 109 203 94
T E 0 2 109 109 172 63
E R 0 -1 109 94 171 62
R Space -3 0 94 110 187 93
Space F 2 0 110 94 406 296
F O 1 -5 94 78 140 46
O U 0 2 78 78 219 141
U N -2 1 78 94 171 93
N D 1 3 94 109 281 187
D Space -2 -1 109 110 187 78
Space O 3 -5 110 78 1077 967
O U 0 2 78 93 203 125
U T 0 2 93 94 202 109
T Space -3 1 94 93 141 47
Space T 3 -1 93 94 187 94
T H -1 -1 94 93 125 31
H A 0 5 93 109 156 63
A T 1 -4 109 94 187 78
T Space -3 1 94 94 156 62
Space M 1 -3 94 94 1248 1154
M Y 2 1 94 78 265 171
Y Space -3 2 78 78 172 94
Space M 1 -3 78 78 203 125
M O 2 -2 78 93 187 109
O Y 0 3 93 93 203 110
Y Oemplus 1 -6 93 78 358 265
Oemplus Back 0 -1 78 63 0 -78
Back T -1 8 63 78 188 125
T Back 1 -8 78 296 1076 998
Back Back 0 0 296 94 499 203
Back T -1 8 94 78 718 624
T H -1 -1 78 110 93 15
H E 1 3 110 124 188 78
E R 0 -1 124 109 156 32
R Space -3 0 109 94 140 31
Space H 2 -2 94 94 1794 1700
H A 0 5 94 109 109 15
A D 0 -2 109 109 172 63
D Space -2 -1 109 93 156 47
Space N 1 -2 93 78 421 328
N E 2 3 78 94 156 78
E V -2 -1 94 94 234 140
V E 2 1 94 125 156 62
E R 0 -1 125 109 156 31
R Space -3 0 109 125 343 234
Space G 2 -1 125 93 1264 1139
G R 1 1 93 93 125 32
R A -1 3 93 124 156 63
A D 0 -2 124 109 156 32
D U 1 -4 109 78 171 62
U A -1 6 78 125 47 -31
A T 1 -4 125 109 234 109
T E 0 2 109 124 172 63
E D -1 0 124 93 234 110
D Space -2 -1 93 78 826 733
Space F 2 0 78 93 1592 1514
F R 1 0 93 94 124 31
R O 0 -5 94 94 78 -16
O M -2 2 94 93 188 94
M Space -1 3 93 94 171 78
Space C 1 1 94 125 265 171
C O 2 -6 125 78 188 63
O L -1 0 78 93 156 78
L L 0 0 93 94 202 109
L E 1 6 94 110 702 608
E G -1 -2 110 94 281 171
G E 1 2 94 78 156 62
E Space -3 -1 78 93 375 297
Space A 2 3 93 109 452 359
A N -1 -5 109 78 234 125
N D 1 3 78 93 203 125
D Space -2 -1 93 78 109 16
Space T 3 -1 78 125 156 78
T H -1 -1 125 78 140 15
H A 0 5 78 124 110 32
A T 1 -4 124 94 218 94
T Space -3 1 94 78 156 62
Space M 1 -3 78 94 296 218
M Y 2 1 94 94 156 62
Y Space -3 2 94 110 156 62
Space F 2 0 110 78 359 249
F A 0 3 78 172 109 31
A T 1 -4 172 78 188 16
T H -1 -1 78 78 187 109
H E 1 3 78 125 31 -47
E R 0 -1 125 94 234 109
R Space -3 0 94 109 733 639
Space H 2 -2 109 94 390 281
H A 0 5 94 94 156 62
A D 0 -2 94 109 141 47
D Space -2 -1 109 62 156 47
Space N 1 -2 62 78 187 125
N E 2 3 78 110 93 15
E V -2 -1 110 125 234 124
V E 2 1 125 125 172 47
E R 0 -1 125 78 156 31
R Space -3 0 78 93 203 125
Space G 2 -1 93 78 920 827
G R 1 1 78 94 156 78
R A -1 3 94 140 125 31
A D 0 -2 140 93 203 63
D U 1 -4 93 78 187 94
U A -1 6 78 140 78 0
A T 1 -4 140 109 265 125
T E 0 2 109 125 172 63
E D -1 0 125 94 187 62
D Space -2 -1 94 94 187 93
Space F 2 0 94 94 125 31
F R 1 0 94 94 156 62
R O 0 -5 94 78 78 -16
O M -2 2 78 62 172 94
M Space -1 3 62 109 156 94
Space H 2 -2 109 109 218 109
H I 1 -2 109 94 234 125
I G -1 3 94 110 140 46
G H 0 -1 110 94 156 46
H Space -2 2 94 78 219 125
Space S 2 2 78 78 390 312
S C -1 -1 78 94 187 109
C H 1 -3 94 78 125 31
H O 1 -3 78 93 203 125
O O 0 0 93 78 156 63
O L -1 0 78 78 171 93
L OemPeriod -1 0 78 93 1701 1623
OemPeriod Space -1 5 93 94 249 156
Space LShiftKey 1 4 94 358 141 47
LShiftKey S 1 -2 358 203 171 -187
S H 0 -4 203 78 141 -62
H E 1 3 78 109 187 109
E Space -3 -1 109 125 140 31
Space R 3 0 125 110 187 62
R E 0 1 110 125 156 46
E F -1 -1 125 109 188 63
F U 1 -3 109 78 187 78
U S -1 5 78 140 203 125
S E 1 -1 140 109 218 78
E D -1 0 109 93 125 16
D Space -2 -1 93 109 905 812
Space T 3 -1 109 94 1544 1435
T O 0 -4 94 78 140 46
O Space -3 5 78 94 203 125
Space S 2 2 94 110 187 93
S I 1 -6 110 78 234 124
I G -1 3 78 125 250 172
G N -1 -1 125 94 140 15
N Space -1 2 94 94 234 140
Space T 3 -1 94 78 765 671
T H -1 -1 78 78 109 31
H E 1 3 78 110 218 140
E Space -3 -1 110 110 234 124
Space F 2 0 110 94 952 842
F I 1 -4 94 94 156 62
I N -2 2 94 78 156 62
N A 1 5 78 125 109 31
A L 0 -8 125 78 156 31
L Space -2 5 78 94 203 125
Space A 2 3 94 109 78 -16
A D 0 -2 109 124 172 63
D O 1 -6 124 32 202 78
O P 0 -1 32 125 125 93
P T 0 5 125 94 234 109
T I 0 -3 94 47 156 62
I O 0 -1 47 78 156 109
O N -2 3 78 78 172 94
N Space -1 2 78 109 156 78
Space P 3 -6 109 78 312 203
P A -1 9 78 109 125 47
A P 1 -9 109 63 171 62
P W 0 8 63 31 125 62
W W 0 0 31 62 47 16
W Back 1 -11 62 93 437 375
Back E -1 10 93 63 202 109
E Back 1 -10 63 78 453 390
Back Back 0 0 78 94 171 93
Back Back 0 0 94 78 250 156
Back P -1 3 78 93 749 671
P E 0 7 93 93 156 63
E R 0 -1 93 109 109 16
R S -1 2 109 125 187 78
S OemPeriod -1 -7 125 62 1030 905
OemPeriod Space -1 5 62 94 187 125
Space LShiftKey 1 4 94 297 109 15
LShiftKey S 1 -2 297 156 172 -125
S H 0 -4 156 78 187 31
H E 1 3 78 94 156 78
E Space -3 -1 94 78 125 31
Space O 3 -5 78 78 390 312
O N -2 3 78 78 187 109
N L 1 -3 78 78 187 109
L Y 1 3 78 94 234 156
Y Space -3 2 94 93 141 47
Space R 3 0 93 109 234 141
R E 0 1 109 94 171 62
E L -1 -6 94 62 141 47
L E 1 6 62 109 93 31
E N -2 -3 109 93 406 297
N T 2 1 93 94 109 16
T E 0 2 94 93 172 78
E D -1 0 93 125 171 78
D Space -2 -1 125 109 297 172
Space A 2 3 109 94 1419 1310
A Space -2 -3 94 109 172 78
Space F 2 0 109 94 343 234
F E 1 1 94 140 125 31
E W 0 1 140 109 265 125
W Space -3 -2 109 110 218 109
Space M 1 -3 110 94 328 218
M O 2 -2 94 78 187 93
O N -2 3 78 109 156 78
N T 2 1 109 109 125 16
T H -1 -1 109 78 140 31
H S 0 4 78 110 156 78
S Space -2 -2 110 94 172 62
Space L 2 -5 94 78 234 140
L A 0 8 78 124 94 16
A T 1 -4 124 124 234 110
T E 0 2 124 109 187 63
E R 0 -1 109 94 140 31
R Space -3 0 94 109 437 343
Space W 3 2 109 109 421 312
W H -1 -4 109 93 250 141
H E 1 3 93 125 140 47
E N -2 -3 125 93 250 125
N Space -1 2 93 62 187 94
Space M 1 -3 62 78 187 125
M Y 2 1 78 93 172 94
Y Space -3 2 93 78 187 94
Space P 3 -6 78 78 889 811
P A -1 9 78 109 141 63
A R 1 -3 109 93 187 78
R E 0 1 93 94 140 47
E N -2 -3 94 109 156 62
N T 2 1 109 109 156 47
T S -1 3 109 109 219 110
S Space -2 -2 109 109 249 140
Space P 3 -6 109 78 546 437
P R 0 6 78 125 172 94
R O 0 -5 125 78 187 62
O M -2 2 78 109 156 78
M I 2 -1 109 78 187 78
I S -1 6 78 156 141 63
S E 1 -1 156 93 234 78
E D -1 0 93 93 109 16
D Space -2 -1 93 125 327 234
Space T 3 -1 125 94 546 421
T H -1 -1 94 78 141 47
H A 0 5 78 141 296 218
A T 1 -4 141 93 297 156
T Space -3 1 93 125 187 94
Space LShiftKey 1 4 125 281 218 93
LShiftKey I 2 -8 281 78 219 -62
I Space -3 4 78 124 156 78
Space W 3 2 124 93 156 32
W O 0 -7 93 94 202 109
O U 0 2 94 78 219 125
U L -1 -2 78 94 249 171
L D 0 6 94 109 172 78
D Space -2 -1 109 109 187 78
Space S 2 2 109 94 671 562
S O 1 -7 94 78 156 62
O M -2 2 78 94 156 78
M E 2 4 94 125 125 31
E D -1 0 125 109 203 78
D A 0 2 109 109 187 78
A T 1 -4 109 109 234 125
T Space -3 1 109 125 218 109
Space F 2 0 125 47 702 577
F Back 2 -9 47 78 343 296
Back G -2 8 78 93 141 63
G O 1 -4 93 94 171 78
O Space -3 5 94 109 219 125
Space T 3 -1 109 62 156 47
T O 0 -4 62 78 125 63
O Space -3 5 78 94 171 93
Space C 1 1 94 125 156 62
C O 2 -6 125 62 281 156
O L -1 0 62 78 218 156
L L 0 0 78 94 172 94
L E 1 6 94 109 125 31
E G -1 -2 109 110 171 62
G E 1 2 110 78 172 62
E Left -3 -8 78 952 1232 1154
Left Right 0 -2 952 109 1342 390
Right Back 4 0 109 78 562 453
Back Y -1 7 78 94 218 140
Y Right -3 -7 94 999 530 436
Right OemPeriod 1 4 999 62 1701 702
OemPeriod Return 1 -3 62 78 203 141
Return Return 0 0 78 63 124 46
Return LShiftKey -1 12 63 405 453 390
LShiftKey A 1 -1 405 109 296 -109
A N -1 -5 109 78 234 125
N D 1 3 78 93 219 141
D Space -2 -1 93 94 140 47
Space D1 4 3 94 78 905 811
D1 D7 0 -6 78 78 374 296
D7 Space -4 3 78 78 453 375
Space Y 3 -2 78 78 249 171
Y E 0 3 78 93 141 63
E A -1 2 93 94 171 78
A R 1 -3 94 63 109 15
R S -1 2 63 94 125 62
S Space -2 -2 94 78 203 109
Space L 2 -5 78 78 686 608
L A 0 8 78 125 141 63
A T 1 -4 125 78 421 296
T E 0 2 78 125 140 62
E R 0 -1 125 93 219 94
R Space -3 0 93 78 109 16
Space LShiftKey 1 4 78 234 250 172
LShiftKey I 2 -8 234 63 124 -110
I Space -3 4 63 109 172 109
Space D 2 1 109 94 156 47
D I 1 -5 94 78 187 93
I D -1 5 78 94 125 47
D Space -2 -1 94 109 172 78
Space G 2 -1 109 93 546 437
G O 1 -4 93 78 124 31
O Space -3 5 78 78 219 141
Space T 3 -1 78 78 156 78
T O 0 -4 78 63 140 62
O Space -3 5 63 125 187 124
Space C 1 1 125 94 359 234
C O 2 -6 94 63 109 15
O L -1 0 63 78 172 109
L L 0 0 78 78 125 47
L E 1 6 78 125 93 15
E G -1 -2 125 109 188 63
G E 1 2 109 94 171 62
E OemPeriod -2 -6 94 62 718 624
OemPeriod Space -1 5 62 78 203 141
Space LShiftKey 1 4 78 422 124 46
LShiftKey N 0 -6 422 93 141 -281
N Back 3 -7 93 62 437 344
Back LShiftKey -3 13 62 234 234 172
LShiftKey B 0 -5 234 94 93 -141
B U 2 -2 94 78 187 93
U T 0 2 78 94 234 156
T Space -3 1 94 109 110 16
Space LShiftKey 1 4 109 468 249 140
LShiftKey I 2 -8 468 62 375 -93
I Space -3 4 62 109 249 187
Space N 1 -2 109 94 593 484
N A 1 5 94 109 125 31
A I 1 -7 109 78 156 47
I V -2 4 78 109 187 109
V E 2 1 109 109 203 94
E L -1 -6 109 94 140 31
L Y 1 3 94 110 187 93
Y Space -3 2 110 110 234 124
Space C 1 1 110 94 874 764
C H 1 -3 94 78 187 93
H O 1 -3 78 78 219 141
O S -1 7 78 94 140 62
S E 1 -1 94 78 219 125
E Space -3 -1 78 94 93 15
Space A 2 3 94 156 187 93
A Space -2 -3 156 109 281 125
Space C 1 1 109 109 999 890
C O 2 -6 109 62 140 31
O L -1 0 62 63 187 125
L L 0 0 63 78 125 62
L E 1 6 78 78 172 94
E G -1 -2 78 94 62 -16
G E 1 2 94 62 281 187
E Space -3 -1 62 93 858 796
Space T 3 -1 93 94 1029 936
T H -1 -1 94 78 141 47
H A 0 5 78 125 93 15
A T 1 -4 125 62 219 94
T Space -3 1 62 78 203 141
Space W 3 2 78 109 109 31
W A -1 1 109 110 171 62
A S 0 -1 110 78 188 78
S Space -2 -2 78 109 140 62
Space A 2 3 109 109 593 484
A L 0 -8 109 93 234 125
L M -1 2 93 93 203 110
M O 2 -2 93 94 171 78
O S -1 7 94 110 109 15
S T 1 -3 110 78 250 140
T Space -3 1 78 109 125 47
Space A 2 3 109 125 171 62
A S 0 -1 125 93 219 94
S Space -2 -2 93 78 171 78
Space E 3 1 78 94 905 827
E X -2 1 94 109 234 140
X P 2 -8 109 78 172 63
P E 0 7 78 125 109 31
E N -2 -3 125 109 203 78
N S 1 4 109 94 343 234
S I 1 -6 94 94 156 62
I V -2 4 94 109 265 171
V E 2 1 109 110 187 78
E Space -3 -1 110 125 219 109
Space A 2 3 125 94 530 405
A S 0 -1 94 78 250 156
S Space -2 -2 78 109 187 109
Space LShiftKey 1 4 109 343 343 234
LShiftKey S 1 -2 343 140 219 -124
S T 1 -3 140 94 171 31
T A -1 4 94 110 187 93
A N -1 -5 110 93 266 156
N D 1 3 93 109 405 312
D Back 2 -10 109 94 343 234
Back F -2 9 94 125 156 62
F O 1 -5 125 109 203 78
O R 0 5 109 94 125 16
R D -1 1 94 94 343 249
D Oemcomma -1 -5 94 94 312 218
Oemcomma Space -1 4 94 78 234 140
Space A 2 3 78 125 1342 1264
A N -1 -5 125 93 203 78
N D 1 3 93 93 187 94
D Space -2 -1 93 94 109 16
Space A 2 3 94 93 172 78
A L 0 -8 93 78 124 31
L L 0 0 78 62 172 94
L Space -2 5 62 109 234 172
Space O 3 -5 109 78 733 624
O F -1 5 78 93 219 141
F Space -2 0 93 93 109 16
Space M 1 -3 93 78 218 125
M Y 2 1 78 78 141 63
Y Space -3 2 78 78 156 78
Space W 3 2 78 94 327 249
W O 0 -7 94 78 203 109
O R 0 5 78 94 234 156
R K -1 -4 94 78 187 93
K I 1 0 78 93 172 94
I N -2 2 93 94 171 78
N G 1 1 94 125 156 62
G Space -2 1 125 109 297 172
Space Back 4 -9 109 110 1185 1076
Back OemMinus 0 2 110 78 656 546
OemMinus C -3 8 78 109 218 140
C L 1 -6 109 94 156 47
L A 0 8 94 125 109 15
