D4 D6 0 -2 141 93 375 234
A I 1 -7 124 93 109 -15
I L -1 -1 93 78 468 375
L U 1 2 78 78 218 140
U R 0 3 78 203 203 125
R E 0 1 203 125 109 -94
E Space -3 -1 125 109 172 47
Space OemMinus 4 -7 109 94 842 733
OemMinus Space -4 7 94 94 156 62
Space T 3 -1 94 125 172 78
T H -1 -1 125 78 125 0
H E 1 3 78 94 93 15
E S -1 1 94 125 187 93
S E 1 -1 125 141 78 -47
E Space -3 -1 141 63 156 15
Space T 3 -1 63 141 125 62
T H -1 -1 141 78 109 -32
H I 1 -2 78 109 94 16
I N -2 2 109 94 140 31
N G 1 1 94 93 110 16
G S 0 3 93 93 156 63
S Space -2 -2 93 78 124 31
Space J 2 -3 78 94 250 172
J U 1 0 94 62 281 187
U S -1 5 62 156 171 109
S T 1 -3 156 124 110 -46
T Space -3 1 124 94 93 -31
Space F 2 0 94 94 234 140
F A 0 3 94 124 141 47
A L 0 -8 124 63 124 0
L L 0 0 63 94 156 93
L Space -2 5 94 109 94 0
Space A 2 3 109 109 250 141
A W 1 -1 109 78 218 109
W A -1 1 78 140 172 94
A Space -2 -3 140 94 280 140
Space Back 4 -9 94 78 780 686
Back Y -1 7 78 94 936 858
Y Space -3 2 94 125 141 47
Space I 3 -4 125 47 468 343
I N -2 2 47 94 218 171
N Space -1 2 94 110 109 15
Space T 3 -1 110 93 734 624
T H -1 -1 93 78 78 -15
H E 1 3 78 93 156 78
E Space -3 -1 93 78 78 -15
Space F 2 0 78 94 124 46
F A 0 3 94 172 125 31
A C -1 -2 172 140 141 -31
C E 2 0 140 109 109 -31
E Space -3 -1 109 94 93 -16
Space F 2 0 94 109 266 172
F Space -2 0 109 109 109 0
Space Back 4 -9 109 47 1029 920
Back Back 0 0 47 62 141 94
Back O -1 4 62 78 593 531
O F -1 5 78 125 124 46
F Space -2 0 125 109 328 203
Space D 2 1 109 94 218 109
D E 1 0 94 78 203 109
E A -1 2 78 140 125 47
A T 1 -4 140 140 156 16
T H -1 -1 140 94 140 0
H Oemcomma -1 -2 94 110 546 452
Oemcomma Space -1 4 110 78 156 46
Space L 2 -5 78 94 281 203
L E 1 6 94 140 47 -47
E A -1 2 140 172 156 16
A V -1 -3 172 109 156 -16
V I 2 -4 109 78 172 63
I N -2 2 78 94 140 62
N G 1 1 94 125 109 15
G Space -2 1 125 78 234 109
Space O 3 -5 78 93 141 63
O N -2 3 93 125 124 31
N L 1 -3 125 93 141 16
L Y 1 3 93 125 156 63
Y Space -3 2 125 109 140 15
Space W 3 2 109 78 250 141
W H -1 -4 78 63 93 15
H A 0 5 63 62 141 78
A T 1 -4 62 125 15 -47
T Space -3 1 125 94 94 -31
Space I 3 -4 94 78 265 171
I S -1 6 78 78 172 94
S Space -2 -2 78 109 125 47
Space T 3 -1 109 94 202 93
T R 0 1 94 109 219 125
R U 0 -3 109 94 140 31
U L -1 -2 94 125 203 109
L Y 1 3 125 78 187 62
Y Space -3 2 78 109 141 63
Space I 3 -4 109 110 124 15
I M -2 1 110 93 219 109
M P 2 -3 93 62 203 110
P O 0 1 62 78 140 78
O R 0 5 78 94 156 78
R T 0 -1 94 110 218 124
T A -1 4 110 78 266 156
A N -1 -5 78 78 468 390
N T 2 1 78 94 140 62
T OemPeriod -2 -4 94 110 140 46
OemPeriod Space -1 5 110 125 47 -63
Space LShiftKey 1 4 125 297 1201 1076
LShiftKey R 2 -4 297 156 141 -156
R E 0 1 156 94 374 218
E M -2 -4 94 78 187 93
M E 2 4 78 94 156 78
E M -2 -4 94 78 1124 1030
M B 0 2 78 78 218 140
B E 2 2 78 187 858 780
E R 0 -1 187 78 140 -47
R I 0 -4 78 78 141 63
I N -2 2 78 78 171 93
N G 1 1 78 94 94 16
G Space -2 1 94 78 125 31
Space T 3 -1 78 141 171 93
T H -1 -1 141 62 110 -31
H A 0 5 62 140 109 47
A T 1 -4 140 125 62 -78
T Space -3 1 125 93 63 -62
Space Y 3 -2 93 78 202 109
Y O 0 -3 78 78 141 63
O U 0 2 78 93 78 0
U Space -3 3 93 109 78 -15
Space A 2 3 109 156 171 62
A R 1 -3 156 172 78 -78
R E 0 1 172 93 110 -62
E Space -3 -1 93 110 46 -47
Space G 2 -1 110 156 203 93
G O 1 -4 156 109 125 -31
O I 0 1 109 109 47 -62
I N -2 2 109 109 140 31
N G 1 1 109 109 125 16
G Space -2 1 109 78 109 0
Space T 3 -1 78 125 125 47
T O 0 -4 125 47 109 -16
O Space -3 5 47 93 63 16
Space T 3 -1 93 125 218 125
T O 0 -4 125 78 109 -16
O Space -3 5 78 94 109 31
Space Back 4 -9 94 78 796 702
Back Back 0 0 78 78 156 78
Back Back 0 0 78 46 172 94
Back D -2 10 46 93 234 188
D I 1 -5 93 78 124 31
I E 0 5 78 62 141 63
E Space -3 -1 62 109 1076 1014
Space I 3 -4 109 62 250 141
I S -1 6 62 94 171 109
S Space -2 -2 94 78 63 -31
Space T 3 -1 78 93 156 78
T H -1 -1 93 78 78 -15
H E 1 3 78 109 109 31
E Space -3 -1 109 63 109 0
Space B 1 -1 63 109 141 78
B E 2 2 109 109 78 -31
E S -1 1 109 78 187 78
S T 1 -3 78 124 47 -31
T Space -3 1 124 94 93 -31
Space A 2 3 94 125 265 171
A Back 2 -12 125 63 468 343
Back W -1 11 63 62 94 31
W A -1 1 62 125 203 141
A Y 1 -5 125 78 93 -32
Y Space -3 2 78 78 156 78
Space LShiftKey 1 4 78 156 453 375
LShiftKey I 2 -8 156 93 47 -109
I Space -3 4 93 78 140 47
Space K 2 -4 78 93 172 94
K N -1 2 93 141 124 31
N O 2 -3 141 78 110 -31
O W 0 7 78 109 156 78
W Space -3 -2 109 63 124 15
Space O 3 -5 63 94 3916 3853
O Back 1 -4 94 78 406 312
Back T -1 8 78 109 125 47
T O 0 -4 109 94 140 31
O Space -3 5 94 94 140 46
Space A 2 3 94 110 156 62
A V -1 -3 110 94 203 93
V O 2 -5 94 78 125 31
O I 0 1 78 109 31 -47
I D -1 5 109 109 172 63
D Space -2 -1 109 78 125 16
Space T 3 -1 78 109 265 187
T H -1 -1 109 93 78 -31
H E 1 3 93 109 140 47
E Space -3 -1 109 109 94 -15
Space T 3 -1 109 93 156 47
T R 0 1 93 93 203 110
R A -1 3 93 109 156 63
A P 1 -9 109 94 171 62
P Space -3 6 94 94 187 93
Space O 3 -5 94 94 328 234
O F -1 5 94 94 109 15
F Space -2 0 94 78 141 47
Space T 3 -1 78 140 140 62
T H -1 -1 140 109 109 -31
H I 1 -2 109 109 94 -15
I N -2 2 109 125 171 62
N K 1 -2 125 109 110 -15
K I 1 0 109 62 218 109
I N -2 2 62 109 109 47
N G 1 1 109 94 187 78
G Space -2 1 94 78 110 16
Space Y 3 -2 78 78 327 249
Y O 0 -3 78 47 203 125
O U 0 2 47 94 31 -16
U Space -3 3 94 109 63 -31
Space H 2 -2 109 78 202 93
H A 0 5 78 156 141 63
A V -1 -3 156 94 109 -47
V E 2 1 94 125 203 109
E Space -3 -1 125 78 109 -16
Space S 2 2 78 125 343 265
S O 1 -7 125 78 78 -47
O M -2 2 78 78 187 109
M E 2 4 78 109 172 94
E T 0 -2 109 125 187 78
T H -1 -1 125 94 125 0
H I 1 -2 94 93 94 0
I N -2 2 93 94 124 31
N G 1 1 94 140 94 0
G Space -2 1 140 78 125 -15
Space T 3 -1 78 124 1061 983
T O 0 -4 124 78 124 0
O Space -3 5 78 141 47 -31
Space L 2 -5 141 109 203 62
L O 1 0 109 94 234 125
O V -2 5 94 63 218 124
V E 2 1 63 78 156 93
E Back 1 -10 78 63 312 234
Back Back 0 0 63 78 156 93
Back S -2 11 78 125 78 0
S E 1 -1 125 125 78 -47
E OemPeriod -2 -6 125 78 141 16
OemPeriod Space -1 5 78 78 62 -16
Space LShiftKey 1 4 78 187 999 921
LShiftKey Y 2 -6 187 62 140 -47
Y O 0 -3 62 62 203 141
O U 0 2 62 109 47 -15
U Space -3 3 109 78 140 31
Space A 2 3 78 202 172 94
A R 1 -3 202 172 140 -62
R E 0 1 172 140 78 -94
E Space -3 -1 140 110 140 0
Space A 2 3 110 187 406 296
A L 0 -8 187 93 250 63
L R 1 5 93 109 249 156
R E 0 1 109 124 63 -46
E A -1 2 124 140 140 16
A D 0 -2 140 156 172 32
D Y 1 -3 156 94 140 -16
Y Space -3 2 94 78 140 46
Space N 1 -2 78 93 219 141
N A 1 5 93 109 109 16
A E 1 -2 109 94 234 125
E Back 1 -10 94 78 983 889
Back K -2 5 78 62 281 203
K E 1 5 62 16 140 78
E D -1 0 16 47 203 187
D OemPeriod -1 -6 47 47 249 202
OemPeriod Space -1 5 47 94 827 780
Space RShiftKey 1 -7 94 281 390 296
RShiftKey T 2 6 281 125 234 -47
T H -1 -1 125 78 250 125
H E 1 3 78 141 93 15
E R 0 -1 141 156 110 -31
R Space -3 0 156 78 156 0
Space I 3 -4 78 93 234 156
I Back 1 -5 93 62 374 281
Back Back 0 0 62 110 140 78
Back E -1 10 110 125 203 93
E Space -3 -1 125 78 141 16
Space I 3 -4 78 94 218 140
I S -1 6 94 47 140 46
S Space -2 -2 47 109 63 16
Space N 1 -2 109 78 889 780
N O 2 -3 78 93 172 94
O Space -3 5 93 93 109 16
Space R 3 0 93 109 234 141
R E 0 1 109 140 47 -62
E A -1 2 140 156 187 47
A S 0 -1 156 156 109 -47
S O 1 -7 156 63 109 -47
O N -2 3 63 94 156 93
N Space -1 2 94 109 63 -31
Space N 1 -2 109 124 234 125
N O 2 -3 124 109 140 16
O T 0 4 109 141 343 234
T Space -3 1 141 109 125 -16
Space T 3 -1 109 140 250 141
T O 0 -4 140 78 124 -16
O Space -3 5 78 109 63 -15
Space F 2 0 109 141 483 374
F O 1 -5 141 47 172 31
O L -1 0 47 78 187 140
L L 0 0 78 78 172 94
L O 1 0 78 78 187 109
O W 0 7 78 94 140 62
W Space -3 -2 94 78 110 16
Space Y 3 -2 78 94 218 140
Y O 0 -3 94 78 156 62
O U 0 2 78 125 62 -16
U R 0 3 125 124 422 297
R Space -3 0 124 78 109 -15
Space H 2 -2 78 109 343 265
H E 1 3 109 125 265 156
E A -1 2 125 156 203 78
A R 1 -3 156 125 62 -94
R T 0 -1 125 140 250 125
T OemPeriod -2 -4 140 78 172 32
OemPeriod Space -1 5 78 109 93 15
Space Return 2 -8 109 109 359 250
Return LShiftKey -1 12 109 390 1435 1326
LShiftKey A 1 -1 390 141 265 -125
A B -1 -4 141 78 266 125
B O 2 -4 78 63 202 124
O U 0 2 63 94 47 -16
U T 0 2 94 109 94 0
T Space -3 1 109 62 109 0
Space A 2 3 62 109 125 63
A Space -2 -3 109 62 78 -31
Space Y 3 -2 62 94 483 421
Y E 0 3 94 125 125 31
E A -1 2 125 125 234 109
A R 1 -3 125 140 47 -78
R Space -3 0 140 78 125 -15
Space A 2 3 78 156 234 156
A G 0 -4 156 125 234 78
G O 1 -4 125 94 140 15
O Space -3 5 94 94 234 140
Space LShiftKey 1 4 94 156 234 140
LShiftKey I 2 -8 156 109 47 -109
I Space -3 4 109 94 140 31
Space W 3 2 94 78 141 47
W A -1 1 78 202 125 47
A S 0 -1 202 125 124 -78
S Space -2 -2 125 78 110 -15
Space D 2 1 78 140 312 234
D I 1 -5 140 78 156 16
I A -1 7 78 156 109 31
A G 0 -4 156 140 265 109
G N -1 -1 140 93 203 63
N O 2 -3 93 124 359 266
O S -1 7 124 94 202 78
S E 1 -1 94 78 156 62
E D -1 0 78 124 188 110
D Space -2 -1 124 94 140 16
Space W 3 2 94 124 172 78
W I 0 -6 124 47 140 16
I T 0 3 47 110 296 249
T H -1 -1 110 109 94 -16
H Space -2 2 109 110 140 31
Space C 1 1 110 94 203 93
C A 1 2 94 125 156 62
A N -1 -5 125 109 156 31
N C 0 3 109 125 172 63
C E 2 0 125 125 109 -16
E R 0 -1 125 156 265 140
R OemPeriod -2 -5 156 94 156 0
OemPeriod Space -1 5 94 124 63 -31
Space LShiftKey 1 4 124 171 265 141
LShiftKey I 2 -8 171 94 93 -78
I Space -3 4 94 93 141 47
Space H 2 -2 93 93 156 63
H A 0 5 93 156 109 16
A D 0 -2 156 109 156 0
D Space -2 -1 109 78 94 -15
Space A 2 3 78 94 124 46
A Space -2 -3 94 78 94 0
Space S 2 2 78 109 390 312
S C -1 -1 109 94 234 125
C A 1 2 94 141 140 46
A N -1 -5 141 94 156 15
N Space -1 2 94 78 125 31
Space A 2 3 78 109 1108 1030
A T 1 -4 109 109 187 78
T Space -3 1 109 62 172 63
Space D7 4 -3 62 94 452 390
D7 LShiftKey -3 7 94 187 172 78
LShiftKey Oem1 1 -10 187 93 109 -78
Oem1 D3 2 7 93 141 218 125
D3 D0 0 -7 141 94 234 93
D0 Space -4 6 94 109 172 78
Space I 3 -4 109 78 234 125
I N -2 2 78 63 218 140
N Space -1 2 63 125 31 -32
Space T 3 -1 125 78 156 31
T H -1 -1 78 78 63 -15
H E 1 3 78 124 125 47
E Space -3 -1 124 94 62 -62
Space M 1 -3 94 94 187 93
M O 2 -2 94 62 219 125
O R 0 5 62 125 109 47
R N -2 -2 125 93 125 0
N I 2 -2 93 78 140 47
I N -2 2 78 109 125 47
N G 1 1 109 93 156 47
G Oemcomma -1 -3 93 109 125 32
Oemcomma Space -1 4 109 124 78 -31
Space A 2 3 124 109 374 250
A N -1 -5 109 78 94 -15
N D 1 3 78 78 124 46
D Space -2 -1 78 62 110 32
Space I 3 -4 62 62 218 156
I Space -3 4 62 62 250 188
Space Back 4 -9 62 94 608 546
Back T -1 8 94 125 156 62
T Space -3 1 125 94 140 15
Space C 1 1 94 109 266 172
C L 1 -6 109 109 327 218
L E 1 6 109 140 125 16
E A -1 2 140 156 203 63
A R 1 -3 156 156 93 -63
R L -1 -5 156 94 125 -31
L Y 1 3 94 124 219 125
Y Space -3 2 124 78 140 16
Space S 2 2 78 93 172 94
S H 0 -4 93 62 109 16
H O 1 -3 62 140 109 47
O W 0 7 140 172 140 0
W E 0 -1 172 125 125 -47
E D -1 0 125 125 250 125
D Space -2 -1 125 94 109 -16
Space A 2 3 94 109 172 78
A Space -2 -3 109 78 124 15
Space T 3 -1 78 125 156 78
T U 0 -2 125 110 312 187
U M -2 0 110 109 250 140
M O 2 -2 109 94 187 78
O R 0 5 94 140 125 31
R Space -3 0 140 109 203 63
Space O 3 -5 109 94 171 62
O N -2 3 94 125 141 47
N Space -1 2 125 109 109 -16
Space M 1 -3 109 93 172 63
M Y 2 1 93 110 202 109
Y Space -3 2 110 94 125 15
Space P 3 -6 94 125 577 483
P A -1 9 125 110 156 31
A N -1 -5 110 109 141 31
N C 0 3 109 109 187 78
C R 2 -1 109 93 359 250
R E 0 1 93 141 62 -31
E A -1 2 141 219 156 15
A S 0 -1 219 156 156 -63
S Space -2 -2 156 94 156 0
Space Back 4 -9 94 125 2137 2043
Back OemPeriod -3 4 125 93 843 718
OemPeriod LShiftKey 0 9 93 312 327 234
LShiftKey I 2 -8 312 78 110 -202
I Space -3 4 78 109 156 78
Space D 2 1 109 125 374 265
D I 1 -5 125 78 109 -16
I D -1 5 78 110 109 31
D N -1 -3 110 78 110 0
N Oem7 1 -5 78 109 140 62
Oem7 T 1 6 109 125 125 16
T Space -3 1 125 78 156 31
Space E 3 1 78 109 109 31
E V -2 -1 109 93 203 94
V E 2 1 93 125 171 78
E N -2 -3 125 125 141 16
N Space -1 2 125 78 140 15
Space K 2 -4 78 109 203 125
K N -1 2 109 140 125 16
N O 2 -3 140 125 78 -62
O W 0 7 125 78 156 31
W Space -3 -2 78 78 125 47
Space T 3 -1 78 109 109 31
T H -1 -1 109 78 109 0
H Back 2 -7 78 62 484 406
Back Back 0 0 62 78 156 94
Back Back 0 0 78 1653 421 343
Back OemPeriod -3 4 1653 93 2496 843
OemPeriod Space -1 5 93 63 171 78
Space LShiftKey 1 4 63 203 203 140
LShiftKey I 2 -8 203 140 47 -156
I Space -3 4 140 110 140 0
Space D 2 1 110 93 344 234
D I 1 -5 93 62 109 16
I D -1 5 62 109 78 16
D N -1 -3 109 78 140 31
N Oem7 1 -5 78 63 187 109
Oem7 T 1 6 63 125 94 31
T Space -3 1 125 63 140 15
Space E 3 1 63 94 78 15
E V -2 -1 94 78 188 94
V E 2 1 78 109 109 31
E N -2 -3 109 93 125 16
N Space -1 2 93 93 78 -15
Space K 2 -4 93 94 202 109
K N -1 2 94 140 110 16
N O 2 -3 140 94 93 -47
O W 0 7 94 156 312 218
W Space -3 -2 156 62 172 16
Space T 3 -1 62 125 93 31
T Back 1 -8 125 62 422 297
Back H -2 7 62 78 218 156
H W 1 4 78 124 94 16
W A -1 1 124 109 187 63
A Back 2 -12 109 47 421 312
Back Back 0 0 47 78 125 78
Back Back 0 0 78 78 156 78
Back W -1 11 78 125 312 234
W H -1 -4 125 94 140 15
H A 0 5 94 141 109 15
A T 1 -4 141 94 125 -16
T Space -3 1 94 94 47 -47
Space A 2 3 94 140 328 234
A Space -2 -3 140 94 124 -16
Space P 3 -6 94 93 219 125
P R 0 6 93 16 452 359
R Back 1 -9 16 94 312 296
Back A -2 12 94 140 125 31
A N -1 -5 140 124 406 266
N C 0 3 124 125 249 125
C R 2 -1 125 156 328 203
R E 0 1 156 141 93 -63
E A -1 2 141 187 141 0
A S 0 -1 187 141 140 -47
S Space -2 -2 141 93 141 0
Space W 3 2 93 94 249 156
W A -1 1 94 203 156 62
A S 0 -1 203 125 94 -109
S OemPeriod -1 -7 125 110 249 124
OemPeriod Space -1 5 110 94 172 62
Space LShiftKey 1 4 94 218 203 109
LShiftKey I 2 -8 218 94 109 -109
I Space -3 4 94 94 156 62
Space Back 4 -9 94 62 390 296
Back Back 0 0 62 62 156 94
Back LShiftKey -3 13 62 265 250 188
LShiftKey T 2 -5 265 156 93 -172
T H -1 -1 156 94 359 203
H E 1 3 94 125 156 62
E Space -3 -1 125 78 140 15
Space D 2 1 78 141 234 156
D O 1 -6 141 94 125 -16
O C -2 6 94 109 141 47
C T 2 -2 109 171 234 125
T O 0 -4 171 93 156 -15
O R 0 5 93 110 124 31
R S -1 2 110 140 188 78
S Space -2 -2 140 78 156 16
Space T 3 -1 78 125 218 140
T O 0 -4 125 78 94 -31
O L -1 0 78 78 202 124
L D 0 6 78 124 110 32
D Space -2 -1 124 78 124 0
Space M 1 -3 78 110 156 78
M E 2 4 110 125 94 -16
E Space -3 -1 125 94 140 15
Space T 3 -1 94 141 125 31
T H -1 -1 141 78 125 -16
H I 1 -2 78 93 94 16
I S -1 6 93 110 124 31
S Space -2 -2 110 78 141 31
Space W 3 2 78 141 171 93
W A -1 1 141 203 219 78
A S 0 -1 203 125 109 -94
S Space -2 -2 125 109 78 -47
Space A 2 3 109 140 172 63
A L 0 -8 140 78 109 -31
L M -1 2 78 78 234 156
M O 2 -2 78 78 203 125
O S -1 7 78 156 156 78
S T 1 -3 156 141 93 -63
T Space -3 1 141 109 156 15
Space C 1 1 109 94 343 234
C E 2 0 94 171 188 94
E R 0 -1 171 109 156 -15
R T 0 -1 109 125 202 93
T A -1 4 125 124 188 63
A I 1 -7 124 109 156 32
I N -2 2 109 110 202 93
N L 1 -3 110 110 156 46
L Y 1 3 110 93 188 78
Y Space -3 2 93 78 124 31
Space A 2 3 78 125 156 78
A Space -2 -3 125 94 125 0
Space T 3 -1 94 109 156 62
T Y 0 -1 109 62 141 32
Y P 0 -4 62 94 140 78
P E 0 7 94 125 109 15
E Space -3 -1 125 94 125 0
Space O 3 -5 94 78 140 46
O F -1 5 78 109 125 47
F Space -2 0 109 78 109 0
Space C 1 1 78 93 188 110
C A 1 2 93 125 171 78
A N -1 -5 125 94 109 -16
N C 0 3 94 125 141 47
C E 2 0 125 140 109 -16
E R 0 -1 140 156 156 16
R Space -3 0 156 62 250 94
Space T 3 -1 62 187 140 78
T H -1 -1 187 78 359 172
H A 0 5 78 156 140 62
A T 1 -4 156 156 63 -93
T Space -3 1 156 78 124 -32
Space I 3 -4 78 94 156 78
I S -1 6 94 109 125 31
S Space -2 -2 109 78 109 0
Space I 3 -4 78 63 234 156
I N -2 2 63 94 125 62
N C 0 3 94 109 156 62
C U 2 -4 109 78 203 94
U R 0 3 78 140 125 47
R A -1 3 140 156 171 31
A B -1 -4 156 63 156 0
B L 1 -4 63 93 141 78
L E 1 6 93 124 125 32
E Oemcomma -2 -5 124 109 140 16
Oemcomma Space -1 4 109 94 109 0
Space A 2 3 94 109 172 78
A N -1 -5 109 62 125 16
N D 1 3 62 78 109 47
D Space -2 -1 78 78 78 0
Space T 3 -1 78 141 140 62
T H -1 -1 141 63 109 -32
H A 0 5 63 140 94 31
A T 1 -4 140 125 78 -62
T Space -3 1 125 78 94 -31
Space LShiftKey 1 4 78 156 156 78
LShiftKey I 2 -8 156 78 78 -78
I Space -3 4 78 78 109 31
Space S 2 2 78 94 187 109
S H 0 -4 94 78 125 31
H O 1 -3 78 93 156 78
O U 0 2 93 78 78 -15
U D -1 4 78 141 140 62
D L 0 -6 141 94 125 -16
L Space -2 5 94 125 125 31
Space E 3 1 125 124 125 0
E X -2 1 124 125 265 141
X P 2 -8 125 78 140 15
P E 0 7 78 110 109 31
E C -2 0 110 93 141 31
C T 2 -2 93 125 218 125
T Space -3 1 125 93 94 -31
Space T 3 -1 93 141 171 78
T O 0 -4 141 94 125 -16
O Space -3 5 94 78 141 47
Space L 2 -5 78 109 140 62
L I 1 1 109 93 125 16
I V -2 4 93 78 140 47
V E 2 1 78 125 172 94
E Space -3 -1 125 94 93 -32
Space N 1 -2 94 78 188 94
N O 2 -3 78 78 124 46
O Space -3 5 78 93 110 32
Space L 2 -5 93 110 124 31
L O 1 0 110 15 219 109
O N -2 3 15 94 62 47
N G 1 1 94 94 156 62
G E 1 2 94 188 187 93
E R 0 -1 188 124 110 -78
R Space -3 0 124 78 124 0
Space T 3 -1 78 124 110 32
T H -1 -1 124 94 93 -31
H A 0 5 94 109 172 78
A N -1 -5 109 125 93 -16
N Space -1 2 125 140 141 16
Space T 3 -1 140 125 249 109
T H -1 -1 125 78 125 0
H R 1 2 78 125 1420 1342
R E 0 1 125 93 203 78
E E 0 0 93 78 156 63
E Space -3 -1 78 94 62 -16
Space T 3 -1 94 141 140 46
T O 0 -4 141 78 94 -47
O Space -3 5 78 94 109 31
Space S 2 2 94 94 1435 1341
S I 1 -6 94 63 125 31
I Z -2 7 63 109 141 78
Z Back 3 -12 109 78 608 499
Back X -3 11 78 78 109 31
X Space -1 -2 78 78 141 63
Space M 1 -3 78 94 561 483
M O 2 -2 94 63 187 93
O N -2 3 63 124 110 47
N T 2 1 124 140 140 16
T H -1 -1 140 78 109 -31
H S 0 4 78 93 172 94
S OemPeriod -1 -7 93 94 109 16
OemPeriod Space -1 5 94 93 94 0
Space LShiftKey 1 4 93 171 187 94
LShiftKey M 0 -7 171 94 62 -109
M Y 2 1 94 94 281 187
Y Space -3 2 94 78 156 62
Space D 2 1 78 125 811 733
D O 1 -6 125 78 156 31
O C -2 6 78 94 125 47
C T 2 -2 94 125 218 124
T O 0 -4 125 78 94 -31
O R 0 5 78 140 125 47
R Space -3 0 140 93 125 -15
Space A 2 3 93 47 296 203
A D 0 -2 47 94 390 343
D V -1 -1 94 110 374 280
V I 2 -4 110 78 234 124
I S -1 6 78 109 219 141
S E 1 -1 109 94 171 62
E D -1 0 94 109 172 78
D Space -2 -1 109 109 78 -31
Space M 1 -3 109 109 156 47
M E 2 4 109 109 78 -31
E Space -3 -1 109 78 140 31
Space T 3 -1 78 140 94 16
T O 0 -4 140 78 125 -15
O Space -3 5 78 110 93 15
Space G 2 -1 110 140 172 62
G O 1 -4 140 94 156 16
O Space -3 5 94 94 140 46
Space H 2 -2 94 62 266 172
H O 1 -3 62 78 140 78
O M -2 2 78 78 172 94
M E 2 4 78 125 109 31
E Space -3 -1 125 62 109 -16
Space A 2 3 62 109 109 47
A N -1 -5 109 62 94 -15
N D 1 3 62 94 109 47
D Space -2 -1 94 94 78 -16
Space G 2 -1 94 94 156 62
G E 1 2 94 140 172 78
E T 0 -2 140 140 62 -78
T Space -3 1 140 109 125 -15
Space M 1 -3 109 78 156 47
M Y 2 1 78 93 156 78
Y Space -3 2 93 93 156 63
Space A 2 3 93 94 140 47
A F 0 -3 94 156 219 125
F F 0 0 156 140 265 109
F A 0 3 140 125 218 78
A I 1 -7 125 78 156 31
I R 0 4 78 109 141 63
R S -1 2 109 78 187 78
S Oemcomma -1 -6 78 31 156 78
Oemcomma Back 3 -5 31 94 561 530
Back Space -4 9 94 125 172 78
Space I 3 -4 125 94 156 31
I N -2 2 94 109 172 78
N Space -1 2 109 125 46 -63
Space O 3 -5 125 94 203 78
O R 0 5 94 109 125 31
R D -1 1 109 78 187 78
D E 1 0 78 141 187 109
E R 0 -1 141 140 63 -78
R Oemcomma -2 -4 140 124 47 -93
Oemcomma Space -1 4 124 93 109 -15
Space A 2 3 93 93 125 32
A W 1 -1 93 109 265 172
W H -1 -4 109 63 140 31
H Back 2 -7 63 78 874 811
Back Back 0 0 78 78 140 62
Back Back 0 0 78 78 141 63
Back Back 0 0 78 93 156 78
Back W -1 11 93 109 156 63
W H -1 -4 109 109 156 47
H Back 2 -7 109 62 343 234
Back Back 0 0 62 125 125 63
Back Space -4 9 125 109 218 93
Space W 3 2 109 109 437 328
W H -1 -4 109 78 125 16
H I 1 -2 78 94 171 93
I C -2 5 94 94 172 78
C H 1 -3 94 78 94 0
H Space -2 2 78 110 124 46
Space I 3 -4 110 93 188 78
I S -1 6 93 62 156 63
S Space -2 -2 62 109 78 16
Space D 2 1 109 125 218 109
D O 1 -6 125 78 125 0
O C -2 6 78 125 312 234
C T 2 -2 125 140 234 109
T O 0 -4 140 93 156 16
O R 0 5 93 125 140 47
R Oem7 -1 -7 125 125 437 312
Oem7 S 0 9 125 94 218 93
S Space -2 -2 94 110 156 62
Space C 1 1 110 110 234 124
C O 2 -6 110 78 141 31
O D -1 6 78 109 109 31
D E 1 0 109 109 203 94
E Space -3 -1 109 94 109 0
Space T 3 -1 94 156 140 46
T O 0 -4 156 109 125 -31
O Space -3 5 109 109 156 47
Space Back 4 -9 109 78 593 484
Back Back 0 0 78 62 156 78
Back Back 0 0 62 62 156 94
Back F -2 9 62 78 374 312
F O 1 -5 78 109 141 63
O R 0 5 109 124 203 94
R Space -3 0 124 109 78 -46
Space P 3 -6 109 109 234 125
P R 0 6 109 124 156 47
R E 0 1 124 109 93 -31
E A -1 2 109 125 187 78
A P 1 -9 125 94 94 -31
P R 0 6 94 110 140 46
R E 0 1 110 124 32 -78
E Space -3 -1 124 93 109 -15
Space T 3 -1 93 125 109 16
T O 0 -4 125 78 109 -16
O Space -3 5 78 109 94 16
Space Back 4 -9 109 62 546 437
Back Back 0 0 62 78 140 78
Back Back 0 0 78 63 156 78
Back Back 0 0 63 78 156 93
Back Back 0 0 78 63 156 78
Back Back 0 0 63 78 156 93
Back Back 0 0 78 62 172 94
Back Back 0 0 62 63 171 109
Back P -1 3 63 63 671 608
P A -1 9 63 141 265 202
A R 1 -3 141 172 94 -47
R E 0 1 172 124 94 -78
E Space -3 -1 124 93 78 -46
Space T 3 -1 93 140 546 453
T O 0 -4 140 94 140 0
O Space -3 5 94 109 94 0
Space D 2 1 109 125 171 62
D I 1 -5 125 47 156 31
I E 0 5 47 125 94 47
E OemPeriod -2 -6 125 93 156 31
OemPeriod Space -1 5 93 94 109 16
Space LShiftKey 1 4 94 219 577 483
LShiftKey I 2 -8 219 94 109 -110
I T 0 3 94 140 250 156
T Space -3 1 140 78 109 -31
Space M 1 -3 78 109 172 94
M E 2 4 109 109 78 -31
E A -1 2 109 156 140 31
A N -1 -5 156 78 156 0
N S 1 4 78 109 125 47
S Space -2 -2 109 94 109 0
Space T 3 -1 94 125 203 109
