D4 D8 0 -4 78 63 265 187
Space J 2 -3 78 78 1186 1108
J U 1 0 78 78 172 94
U S -1 5 78 93 109 31
S T 1 -3 93 62 125 32
T Space -3 1 62 78 171 109
Space F 2 0 78 47 172 94
F A 0 3 47 94 93 46
A L 0 -8 94 78 203 109
L L 0 0 78 78 141 63
L Space -2 5 78 94 171 93
Space A 2 3 94 125 905 811
A W 1 -1 125 93 250 125
W A -1 1 93 94 561 468
A Y 1 -5 94 63 1248 1154
Y Space -3 2 63 109 203 140
Space I 3 -4 109 109 203 94
I N -2 2 109 109 78 -31
N Space -1 2 109 94 187 78
Space T 3 -1 94 62 172 78
T H -1 -1 62 78 171 109
H E 1 3 78 62 94 16
E Space -3 -1 62 93 78 16
Space F 2 0 93 78 156 63
F A 0 3 78 94 93 15
A C -1 -2 94 78 78 -16
C E 2 0 78 78 156 78
E Space -3 -1 78 93 110 32
Space O 3 -5 93 94 218 125
O F -1 5 94 78 172 78
F Space -2 0 78 93 109 31
Space D 2 1 93 78 249 156
D E 1 0 78 78 172 94
E T 0 -2 78 78 234 156
T Back 1 -8 78 94 421 343
Back A -2 12 94 78 234 140
A T 1 -4 78 78 141 63
T H -1 -1 78 93 187 109
H OemPeriod -1 -3 93 109 281 188
OemPeriod Space -1 5 109 78 234 125
Space Back 4 -9 78 93 10093 10015
Back Back 0 0 93 78 936 843
Back Oemcomma -3 5 78 125 390 312
Oemcomma Space -1 4 125 109 78 -47
Space L 2 -5 109 78 671 562
L E 1 6 78 94 124 46
E A -1 2 94 110 234 140
A V -1 -3 110 62 141 31
V I 2 -4 62 203 374 312
I N -2 2 203 47 187 -16
N G 1 1 47 78 1014 967
G Space -2 1 78 78 156 78
Space O 3 -5 78 109 1389 1311
O N -2 3 109 140 78 -31
N L 1 -3 140 93 203 63
L Y 1 3 93 62 234 141
Y Space -3 2 62 78 171 109
Space W 3 2 78 93 141 63
W H -1 -4 93 78 15 -78
H A 0 5 78 94 234 156
A T 1 -4 94 78 78 -16
T Space -3 1 78 78 250 172
Space I 3 -4 78 78 920 842
I S -1 6 78 93 328 250
S Space -2 -2 93 78 78 -15
Space T 3 -1 78 93 203 125
T R 0 1 93 78 156 63
R U 0 -3 78 78 124 46
U L -1 -2 78 78 640 562
L Y 1 3 78 62 172 94
Y Space -3 2 62 78 1560 1498
Space I 3 -4 78 140 187 109
I M -2 1 140 109 109 -31
M P 2 -3 109 93 172 63
P O 0 1 93 78 202 109
O R 0 5 78 63 125 47
R T 0 -1 63 62 328 265
T A -1 4 62 94 1778 1716
A N -1 -5 94 94 156 62
N T 2 1 94 93 219 125
T OemPeriod -2 -4 93 78 655 562
OemPeriod Space -1 5 78 93 203 125
Space LShiftKey 1 4 93 172 140 47
LShiftKey R 2 -4 172 78 156 -16
R E 0 1 78 94 218 140
E M -2 -4 94 78 141 47
M M 0 0 78 78 171 93
M Back 3 -6 78 78 734 656
Back E -1 10 78 93 343 265
E M -2 -4 93 78 156 63
M B 0 2 78 63 218 140
B E 2 2 63 109 63 0
E R 0 -1 109 62 218 109
R I 0 -4 62 141 140 78
I N -2 2 141 109 94 -47
N G 1 1 109 78 94 -15
G Space -2 1 78 78 187 109
Space T 3 -1 78 78 1263 1185
T H -1 -1 78 93 188 110
H A 0 5 93 78 140 47
A T 1 -4 78 78 125 47
T Space -3 1 78 31 390 312
Space Y 3 -2 31 47 780 749
Y O 0 -3 47 141 140 93
O U 0 2 141 125 78 -63
U Space -3 3 125 94 265 140
Space A 2 3 94 109 110 16
A R 1 -3 109 78 109 0
R E 0 1 78 78 156 78
E Space -3 -1 78 94 265 187
Space G 2 -1 94 78 312 218
G I 1 -3 78 109 172 94
I N -2 2 109 47 280 171
N G 1 1 47 78 156 109
G Space -2 1 78 78 188 110
Space Back 4 -9 78 63 592 514
Back Back 0 0 63 94 156 93
Back Back 0 0 94 78 156 62
Back Back 0 0 78 63 156 78
Back O -1 4 63 172 484 421
O I 0 1 172 109 109 -63
I N -2 2 109 78 265 156
N G 1 1 78 78 141 63
G Space -2 1 78 93 78 0
Space T 3 -1 93 94 140 47
T O 0 -4 94 94 78 -16
O Space -3 5 94 63 234 140
Space D 2 1 63 78 1295 1232
D I 1 -5 78 93 125 47
I E 0 5 93 78 109 16
E Space -3 -1 78 93 125 47
Space I 3 -4 93 78 171 78
I S -1 6 78 63 125 47
S Space -2 -2 63 78 125 62
Space T 3 -1 78 63 187 109
T H -1 -1 63 78 172 109
H E 1 3 78 94 109 31
E Space -3 -1 94 78 140 46
Space M 1 -3 78 78 203 125
M Back 3 -6 78 93 484 406
Back N -3 7 93 93 312 219
N Back 3 -7 93 109 390 297
Back B -3 8 109 78 296 187
B E 2 2 78 78 125 47
E S -1 1 78 62 234 156
S T 1 -3 62 78 156 94
T Space -3 1 78 93 203 125
Space W 3 2 93 94 218 125
W A -1 1 94 94 234 140
A Y 1 -5 94 62 375 281
Y Space -3 2 62 124 156 94
Space T 3 -1 124 93 156 32
T Space -3 1 93 78 296 203
Space Back 4 -9 78 94 374 296
Back O -1 4 94 94 234 140
O Space -3 5 94 109 172 78
Space K 2 -4 109 141 109 0
K N -1 2 141 78 109 -32
N O 2 -3 78 125 125 47
O W 0 7 125 63 187 62
W Space -3 -2 63 78 640 577
Space T 3 -1 78 78 484 406
T O 0 -4 78 94 140 62
O Space -3 5 94 78 218 124
Space A 2 3 78 63 390 312
A V -1 -3 63 63 312 249
V O 2 -5 63 109 281 218
O I 0 1 109 156 16 -93
I D -1 5 156 78 218 62
D Space -2 -1 78 78 141 63
Space T 3 -1 78 78 1606 1528
T H -1 -1 78 78 188 110
H E 1 3 78 62 109 31
E Space -3 -1 62 94 109 47
Space T 3 -1 94 78 250 156
T R 0 1 78 78 171 93
R A -1 3 78 46 141 63
A P 1 -9 46 78 202 156
P Space -3 6 78 94 250 172
Space O 3 -5 94 78 796 702
O F -1 5 78 78 140 62
F Space -2 0 78 93 125 47
Space T 3 -1 93 78 187 94
T H -1 -1 78 78 172 94
H I 1 -2 78 93 187 109
I N -2 2 93 125 156 63
N K 1 -2 125 109 140 15
K I 1 0 109 140 203 94
I N -2 2 140 125 78 -62
N G 1 1 125 62 203 78
G Space -2 1 62 62 125 63
Space Y 3 -2 62 94 1185 1123
Y O 0 -3 94 156 156 62
O U 0 2 156 94 109 -47
U Space -3 3 94 78 250 156
Space H 2 -2 78 94 156 78
H A 0 5 94 62 156 62
A V -1 -3 62 78 47 -15
V E 2 1 78 78 499 421
E Space -3 -1 78 62 203 125
Space S 2 2 62 62 203 141
S O 1 -7 62 124 156 94
O M -2 2 124 124 78 -46
M E 2 4 124 94 140 16
E T 0 -2 94 78 234 140
T H -1 -1 78 93 172 94
H I 1 -2 93 93 234 141
I N -2 2 93 94 62 -31
N G 1 1 94 94 234 140
G Space -2 1 94 110 140 46
Space T 3 -1 110 94 172 62
T O 0 -4 94 78 94 0
O Space -3 5 78 78 171 93
Space L 2 -5 78 78 141 63
L O 1 0 78 78 156 78
O S -1 7 78 109 78 0
S E 1 -1 109 78 234 125
E OemPeriod -2 -6 78 78 109 31
OemPeriod Space -1 5 78 94 218 140
Space LShiftKey 1 4 94 172 515 421
LShiftKey Y 2 -6 172 78 125 -47
Y O 0 -3 78 125 187 109
O U 0 2 125 78 62 -63
U Space -3 3 78 78 234 156
Space A 2 3 78 63 156 78
A L 0 -8 63 94 94 31
L R 1 5 94 94 312 218
R E 0 1 94 62 172 78
E A -1 2 62 78 124 62
A D 0 -2 78 78 63 -15
D T 1 -2 78 94 218 140
T Back 1 -8 94 94 1123 1029
Back Back 0 0 94 78 203 109
Back Back 0 0 78 62 172 94
Back Back 0 0 62 62 156 94
Back Back 0 0 62 78 140 78
Back Back 0 0 78 78 156 78
Back Back 0 0 78 62 172 94
Back A -2 12 62 94 374 312
A R 1 -3 94 62 172 78
R E 0 1 62 78 125 63
E Space -3 -1 78 109 93 15
Space A 2 3 109 110 187 78
A L 0 -8 110 78 94 -16
L R 1 5 78 78 328 250
R E 0 1 78 78 156 78
E A -1 2 78 94 140 62
A D 0 -2 94 78 655 561
D Y 1 -3 78 62 172 94
Y Space -3 2 62 94 171 109
Space N 1 -2 94 78 203 109
N A 1 5 78 93 94 16
A K 0 -7 93 94 109 16
K E 1 5 94 78 140 46
E D -1 0 78 78 203 125
D OemPeriod -1 -6 78 78 109 31
OemPeriod Space -1 5 78 94 203 125
Space LShiftKey 1 4 94 203 718 624
LShiftKey T 2 -5 203 78 156 -47
T H -1 -1 78 78 187 109
H E 1 3 78 78 94 16
E R 0 -1 78 78 140 62
R E 0 1 78 94 62 -16
E Space -3 -1 94 109 219 125
Space I 3 -4 109 78 281 172
I S -1 6 78 78 109 31
S Space -2 -2 78 94 93 15
Space N 1 -2 94 109 203 109
N O 2 -3 109 140 47 -62
O Space -3 5 140 78 234 94
Space R 3 0 78 78 218 140
R E 0 1 78 78 156 78
E S -1 1 78 78 156 78
S O 1 -7 78 156 172 94
O N -2 3 156 109 109 -47
N Space -1 2 109 94 281 172
Space O 3 -5 94 125 920 826
O Back 1 -4 125 62 656 531
Back Back 0 0 62 94 171 109
Back Back 0 0 94 78 187 93
Back Back 0 0 78 78 156 78
Back Back 0 0 78 78 156 78
Back A -2 12 78 78 453 375
A S 0 -1 78 78 218 140
S O 1 -7 78 156 219 141
O N -2 3 156 109 93 -63
N Space -1 2 109 78 219 110
Space N 1 -2 78 109 187 109
N O 2 -3 109 124 47 -62
O T 0 4 124 78 124 0
T Space -3 1 78 93 141 63
Space T 3 -1 93 78 109 16
T O 0 -4 78 78 109 31
O Space -3 5 78 78 219 141
Space G 2 -1 78 31 499 421
G Back 2 -8 31 94 421 390
Back F -2 9 94 63 421 327
F O 1 -5 63 78 187 124
O L -1 0 78 78 188 110
L O 1 0 78 63 327 249
O Back 1 -4 63 78 468 405
Back L -2 4 78 78 609 531
L O 1 0 78 78 156 78
O W 0 7 78 78 156 78
W Space -3 -2 78 94 124 46
Space Y 3 -2 94 94 250 156
Y O 0 -3 94 140 203 109
O U 0 2 140 93 78 -62
U R 0 3 93 78 125 32
R Space -3 0 78 78 171 93
Space H 2 -2 78 93 219 141
H E 1 3 93 78 234 141
E A -1 2 78 63 124 46
A R 1 -3 63 109 125 62
R T 0 -1 109 78 234 125
T OemPeriod -2 -4 78 63 733 655
OemPeriod Space -1 5 63 78 188 125
Space Return 2 -8 78 78 982 904
Return Return 0 0 78 47 172 94
Return Back 2 -1 47 94 733 686
Back LShiftKey -3 13 94 188 421 327
LShiftKey A 1 -1 188 156 125 -63
A B -1 -4 156 78 343 187
B O 2 -4 78 171 219 141
O U 0 2 171 93 125 -46
U T 0 2 93 31 187 94
T Space -3 1 31 93 203 172
Space A 2 3 93 78 811 718
A Space -2 -3 78 78 125 47
Space Y 3 -2 78 93 187 109
Y A -1 5 93 78 343 250
A R 1 -3 78 31 109 31
R Back 1 -9 31 109 453 422
Back Back 0 0 109 109 639 530
Back E -1 10 109 62 375 266
E A -1 2 62 78 140 78
A R 1 -3 78 78 47 -31
R Space -3 0 78 94 218 140
Space A 2 3 94 94 156 62
A G 0 -4 94 62 203 109
G O 1 -4 62 78 218 156
O Space -3 5 78 78 188 110
Space LShiftKey 1 4 78 172 530 452
LShiftKey I 2 -8 172 93 125 -47
I Space -3 4 93 94 187 94
Space W 3 2 94 78 203 109
W A -1 1 78 94 187 109
A S 0 -1 94 78 187 93
S Space -2 -2 78 78 109 31
Space D 2 1 78 78 172 94
D I 1 -5 78 78 172 94
I A -1 7 78 93 156 78
A G 0 -4 93 78 967 874
G N -1 -1 78 141 327 249
N O 2 -3 141 140 110 -31
O S -1 7 140 63 202 62
S E 1 -1 63 78 188 125
E D -1 0 78 78 202 124
D Space -2 -1 78 78 141 63
Space W 3 2 78 94 2106 2028
W I 0 -6 94 94 109 15
I T 0 3 94 78 312 218
T H -1 -1 78 94 203 125
H Space -2 2 94 94 218 124
Space C 1 1 94 78 531 437
C A 1 2 78 94 265 187
A N -1 -5 94 94 218 124
N C 0 3 94 63 234 140
C E 2 0 63 78 234 171
E R 0 -1 78 78 219 141
R OemPeriod -2 -5 78 78 749 671
OemPeriod Space -1 5 78 109 187 109
Space LShiftKey 1 4 109 156 140 31
LShiftKey I 2 -8 156 94 78 -78
I Space -3 4 94 78 203 109
Space H 2 -2 78 94 140 62
H A 0 5 94 78 125 31
A D 0 -2 78 78 234 156
D Space -2 -1 78 78 203 125
Space A 2 3 78 109 172 94
A Space -2 -3 109 78 171 62
Space S 2 2 78 78 343 265
S C -1 -1 78 78 141 63
C A 1 2 78 78 93 15
A N -1 -5 78 62 453 375
N Space -1 2 62 78 203 141
Space A 2 3 78 78 1076 998
A T 1 -4 78 78 109 31
T Space -3 1 78 94 234 156
Space D7 4 -3 94 63 624 530
D7 RShiftKey -3 -4 63 187 858 795
RShiftKey Oem1 1 1 187 109 141 -46
Oem1 D4 2 6 109 94 358 249
D4 D0 0 -6 94 78 266 172
D0 Space -4 6 78 94 358 280
Space Back 4 -9 94 94 359 265
Back Back 0 0 94 63 187 93
Back Back 0 0 63 78 156 93
Back D3 0 10 78 78 1061 983
D3 D0 0 -7 78 78 219 141
D0 Space -4 6 78 78 1341 1263
Space I 3 -4 78 109 250 172
I N -2 2 109 93 78 -31
N Space -1 2 93 78 187 94
Space T 3 -1 78 78 156 78
T H -1 -1 78 78 172 94
H E 1 3 78 63 93 15
E Space -3 -1 63 109 94 31
Space M 1 -3 109 125 218 109
M O 2 -2 125 203 78 -47
O N -2 3 203 140 172 -31
N R 2 2 140 78 265 125
R N -2 -2 78 78 140 62
N I 2 -2 78 156 94 16
I N -2 2 156 109 109 -47
N G 1 1 109 78 78 -31
G Oemcomma -1 -3 78 140 921 843
Oemcomma Space -1 4 140 125 93 -47
Space A 2 3 125 93 141 16
A N -1 -5 93 94 93 0
N D 1 3 94 78 156 62
D Space -2 -1 78 94 78 0
Space I 3 -4 94 78 172 78
I T 0 3 78 62 281 203
T Space -3 1 62 110 4570 4508
Space C 1 1 110 94 250 140
C L 1 -6 94 94 343 249
L E 1 6 94 78 109 15
E A -1 2 78 93 266 188
A R 1 -3 93 78 156 63
R L -1 -5 78 78 1310 1232
L Y 1 3 78 78 94 16
Y Space -3 2 78 78 140 62
Space S 2 2 78 94 156 78
S H 0 -4 94 78 156 62
H O 1 -3 78 94 156 78
O W 0 7 94 78 140 46
W E 0 -1 78 94 172 94
E D -1 0 94 93 203 109
D Space -2 -1 93 62 546 453
Space A 2 3 62 94 218 156
A Space -2 -3 94 78 172 78
Space T 3 -1 78 78 359 281
T U 0 -2 78 78 218 140
U M -2 0 78 109 203 125
M O 2 -2 109 94 171 62
O R 0 5 94 78 250 156
R Space -3 0 78 78 140 62
Space I 3 -4 78 171 219 141
I N -2 2 171 109 109 -62
N Back 3 -7 109 78 562 453
Back Back 0 0 78 78 171 93
Back O -1 4 78 140 983 905
O N -2 3 140 93 94 -46
N Space -1 2 93 78 202 109
Space M 1 -3 78 78 188 110
M Y 2 1 78 62 218 140
Y Space -3 2 62 109 172 110
Space P 3 -6 109 94 483 374
P A -1 9 94 94 187 93
A N -1 -5 94 94 125 31
N C 0 3 94 78 359 265
C R 2 -1 78 78 172 94
R E 0 1 78 94 171 93
E A -1 2 94 93 141 47
A S 0 -1 93 78 234 141
S OemPeriod -1 -7 78 62 1248 1170
OemPeriod Space -1 5 62 94 202 140
Space LShiftKey 1 4 94 156 172 78
LShiftKey I 2 -8 156 94 78 -78
I Space -3 4 94 93 203 109
Space D 2 1 93 78 281 188
D I 1 -5 78 78 109 31
I D -1 5 78 78 93 15
D N -1 -3 78 94 125 47
N Oem7 1 -5 94 78 983 889
Oem7 T 1 6 78 94 343 265
T Space -3 1 94 93 219 125
Space E 3 1 93 125 436 343
E V -2 -1 125 63 156 31
V E 2 1 63 63 125 62
E N -2 -3 63 93 141 78
N Space -1 2 93 78 280 187
Space K 2 -4 78 187 1451 1373
K N -1 2 187 124 141 -46
N O 2 -3 124 78 218 94
O W 0 7 78 78 218 140
W Space -3 -2 78 94 203 125
Space W 3 2 94 78 453 359
W H -1 -4 78 94 124 46
H A 0 5 94 93 141 47
A T 1 -4 93 62 125 32
T Space -3 1 62 78 218 156
Space A 2 3 78 94 156 78
A Space -2 -3 94 78 94 0
Space P 3 -6 78 125 218 140
P A -1 9 125 110 374 249
A N -1 -5 110 78 297 187
N C 0 3 78 78 327 249
C R 2 -1 78 78 188 110
R E 0 1 78 93 156 78
E A -1 2 93 93 109 16
A S 0 -1 93 93 234 141
S Space -2 -2 93 78 125 32
Space W 3 2 78 78 124 46
W A -1 1 78 140 266 188
A S 0 -1 140 93 265 125
S OemPeriod -1 -7 93 62 281 188
OemPeriod Space -1 5 62 78 234 172
Space LShiftKey 1 4 78 265 1544 1466
LShiftKey T 2 -5 265 78 218 -47
T H -1 -1 78 78 188 110
H E 1 3 78 94 93 15
E Space -3 -1 94 110 109 15
Space D 2 1 110 62 172 62
D O 1 -6 62 94 140 78
O C -2 6 94 62 250 156
C T 2 -2 62 78 1560 1498
T O 0 -4 78 78 140 62
O R 0 5 78 63 390 312
R S -1 2 63 62 141 78
S Space -2 -2 62 78 1107 1045
Space T 3 -1 78 78 375 297
T O 0 -4 78 78 125 47
O L -1 0 78 93 187 109
L D 0 6 93 78 125 32
D Space -2 -1 78 78 93 15
Space M 1 -3 78 78 219 141
M E 2 4 78 78 109 31
E Space -3 -1 78 78 125 47
Space T 3 -1 78 62 780 702
T H -1 -1 62 78 171 109
H I 1 -2 78 94 203 125
I S -1 6 94 47 234 140
S Space -2 -2 47 78 62 15
Space W 3 2 78 93 219 141
W A -1 1 93 125 234 141
A S 0 -1 125 63 249 124
S Space -2 -2 63 47 172 109
Space A 2 3 47 110 452 405
A L 0 -8 110 94 156 46
L M -1 2 94 93 219 125
M O 2 -2 93 93 156 63
O S -1 7 93 62 203 110
S T 1 -3 62 78 156 94
T Space -3 1 78 93 265 187
Space C 1 1 93 78 1357 1264
C A 1 2 78 78 140 62
A Back 2 -12 78 109 734 656
Back E -1 10 109 109 530 421
E R 0 -1 109 78 265 156
R T 0 -1 78 62 453 375
T A -1 4 62 78 124 62
A I 1 -7 78 78 141 63
I L -1 -1 78 94 218 140
L Y 1 3 94 78 359 265
Y Space -3 2 78 93 250 172
Space Back 4 -9 93 93 499 406
Back Back 0 0 93 94 171 78
Back Back 0 0 94 62 172 78
Back Back 0 0 62 78 484 422
Back I -1 5 78 125 1294 1216
I N -2 2 125 93 110 -15
N L 1 -3 93 94 202 109
L Y 1 3 94 78 250 156
Y Space -3 2 78 93 172 94
Space A 2 3 93 78 140 47
A Space -2 -3 78 94 62 -16
Space T 3 -1 94 62 188 94
T Y 0 -1 62 62 187 125
Y P 0 -4 62 46 281 219
P E 0 7 46 109 156 110
E Space -3 -1 109 78 156 47
Space O 3 -5 78 78 171 93
O F -1 5 78 46 141 63
F Space -2 0 46 78 93 47
Space C 1 1 78 78 250 172
C N 0 -3 78 78 405 327
N Back 3 -7 78 78 671 593
Back Back 0 0 78 31 234 156
Back C -3 10 31 78 796 765
C A 1 2 78 109 140 62
A N -1 -5 109 78 156 47
N A 1 5 78 125 172 94
A C -1 -2 125 63 93 -32
C E 2 0 63 93 188 125
E R 0 -1 93 78 202 109
R Back 1 -9 78 109 593 515
Back Back 0 0 109 63 187 78
Back Back 0 0 63 78 141 78
Back Back 0 0 78 78 156 78
Back C -3 10 78 63 795 717
C E 2 0 63 109 125 62
E R 0 -1 109 78 219 110
R Space -3 0 78 110 4180 4102
Space T 3 -1 110 78 250 140
T H -1 -1 78 109 187 109
H A 0 5 109 94 125 16
A T 1 -4 94 78 94 0
T Space -3 1 78 124 234 156
Space I 3 -4 124 78 390 266
I Space -3 4 78 93 234 156
Space S 2 2 93 62 140 47
S Back 2 -11 62 78 312 250
Back Back 0 0 78 78 172 94
Back S -2 11 78 78 218 140
S Space -2 -2 78 62 234 156
Space I 3 -4 62 172 296 234
I N -2 2 172 109 94 -78
N C 0 3 109 78 296 187
C U 2 -4 78 78 172 94
U R 0 3 78 78 250 172
R A -1 3 78 94 140 62
A B -1 -4 94 94 187 93
B L 1 -4 94 94 234 140
L E 1 6 94 63 109 15
E Oemcomma -2 -5 63 124 2918 2855
Oemcomma Space -1 4 124 140 78 -46
Space A 2 3 140 109 156 16
A N -1 -5 109 78 124 15
N D 1 3 78 78 156 78
D Space -2 -1 78 78 78 0
Space T 3 -1 78 78 219 141
T H -1 -1 78 94 187 109
H A 0 5 94 93 125 31
A T 1 -4 93 78 109 16
T Space -3 1 78 94 265 187
Space LShiftKey 1 4 94 187 375 281
LShiftKey I 2 -8 187 78 109 -78
I Space -3 4 78 94 171 93
Space S 2 2 94 93 110 16
S H 0 -4 93 78 140 47
H O 1 -3 78 140 172 94
O U 0 2 140 93 78 -62
U L -1 -2 93 110 202 109
L D 0 6 110 78 110 0
D Space -2 -1 78 109 109 31
Space E 3 1 109 78 125 16
E X -2 1 78 78 171 93
X P 2 -8 78 109 297 219
P E 0 7 109 78 156 47
E C -2 0 78 125 218 140
C T 2 -2 125 109 109 -16
T Space -3 1 109 94 827 718
Space T 3 -1 94 94 468 374
T O 0 -4 94 78 125 31
O Space -3 5 78 63 218 140
Space L 2 -5 63 78 172 109
L I 1 1 78 78 203 125
I V -2 4 78 78 405 327
V E 2 1 78 93 172 94
E Space -3 -1 93 94 218 125
Space N 1 -2 94 109 671 577
N O 2 -3 109 78 78 -31
O Space -3 5 78 78 218 140
Space L 2 -5 78 110 312 234
L O 1 0 110 94 203 93
O N -2 3 94 109 156 62
N G 1 1 109 78 265 156
G E 1 2 78 93 110 32
E R 0 -1 93 94 218 125
R Space -3 0 94 62 125 31
Space T 3 -1 62 63 483 421
T H -1 -1 63 78 219 156
H A 0 5 78 94 140 62
A N -1 -5 94 78 203 109
N Space -1 2 78 78 952 874
Space T 3 -1 78 62 218 140
T H -1 -1 62 93 172 110
H R 1 2 93 78 234 141
R E 0 1 78 93 109 31
E E 0 0 93 109 187 94
E Space -3 -1 109 78 156 47
Space T 3 -1 78 62 593 515
T O 0 -4 62 94 109 47
O Space -3 5 94 78 265 171
Space S 2 2 78 78 921 843
S I 1 -6 78 78 124 46
I X -2 6 78 93 344 266
X Space -1 -2 93 62 156 63
Space M 1 -3 62 110 202 140
M O 2 -2 110 234 63 -47
O N -2 3 234 110 171 -63
N T 2 1 110 78 297 187
T H -1 -1 78 94 171 93
H S 0 4 94 78 125 31
S OemPeriod -1 -7 78 78 1233 1155
OemPeriod Space -1 5 78 78 202 124
Space LShiftKey 1 4 78 141 125 47
LShiftKey M 0 -7 141 93 94 -47
M Y 2 1 93 78 249 156
Y Space -3 2 78 94 172 94
Space D 2 1 94 109 172 78
D O 1 -6 109 94 93 -16
O C -2 6 94 78 187 93
C T 2 -2 78 78 203 125
T O 0 -4 78 94 281 203
O R 0 5 94 78 374 280
R S -1 2 78 125 125 47
S Space -2 -2 125 62 1841 1716
Space A 2 3 62 109 328 266
A D 0 -2 109 63 280 171
D V -1 -1 63 94 250 187
V I 2 -4 94 94 234 140
I S -1 6 94 109 94 0
S E 1 -1 109 63 249 140
E D -1 0 63 93 172 109
D Space -2 -1 93 78 125 32
Space M 1 -3 78 78 249 171
M E 2 4 78 94 265 187
E Space -3 -1 94 78 234 140
Space T 3 -1 78 78 125 47
T O 0 -4 78 94 109 31
O Space -3 5 94 94 203 109
Space G 2 -1 94 78 109 15
G O 1 -4 78 93 110 32
O Space -3 5 93 94 202 109
Space H 2 -2 94 62 297 203
H O 1 -3 62 203 187 125
O M -2 2 203 94 140 -63
M E 2 4 94 78 63 -31
E Space -3 -1 78 78 1373 1295
Space A 2 3 78 78 156 78
A N -1 -5 78 78 109 31
N D 1 3 78 78 171 93
D Space -2 -1 78 78 156 78
Space G 2 -1 78 94 234 156
G E 1 2 94 78 94 0
E T 0 -2 78 62 125 47
T Space -3 1 62 94 187 125
Space M 1 -3 94 78 218 124
M Y 2 1 78 78 188 110
Y Space -3 2 78 94 171 93
Space A 2 3 94 63 156 62
A F 0 -3 63 78 63 0
F F 0 0 78 62 156 78
F A 0 3 62 78 140 78
A I 1 -7 78 78 156 78
I R 0 4 78 78 296 218
R S -1 2 78 78 125 47
S Space -2 -2 78 94 187 109
Space I 3 -4 94 125 203 109
I N -2 2 125 46 141 16
N Space -1 2 46 93 156 110
Space O 3 -5 93 94 218 125
O R 0 5 94 63 234 140
R D -1 1 63 78 234 171
D E 1 0 78 93 172 94
E R 0 -1 93 93 203 110
R OemPeriod -2 -5 93 63 124 31
OemPeriod Space -1 5 63 78 219 156
Space Back 4 -9 78 94 1544 1466
Back Back 0 0 94 62 203 109
Back Oemcomma -3 5 62 187 952 890
Oemcomma Space -1 4 187 110 124 -63
Space W 3 2 110 78 843 733
W H -1 -4 78 78 93 15
H I 1 -2 78 109 172 94
I C -2 5 109 94 187 78
C H 1 -3 94 93 63 -31
H Space -2 2 93 93 265 172
Space I 3 -4 93 93 203 110
I S -1 6 93 94 218 125
S Space -2 -2 94 62 234 140
Space A 2 3 62 109 172 110
A Space -2 -3 109 94 171 62
Space D 2 1 94 62 297 203
D O 1 -6 62 78 187 125
O C -2 6 78 78 171 93
C T 2 -2 78 78 312 234
T O 0 -4 78 78 250 172
O R 0 5 78 78 125 47
R Oem7 -1 -7 78 63 561 483
Oem7 S 0 9 63 94 172 109
S Space -2 -2 94 78 265 171
Space C 1 1 78 93 406 328
C O 2 -6 93 78 140 47
O D -1 6 78 94 156 78
D E 1 0 94 78 203 109
E Space -3 -1 78 63 187 109
Space F 2 0 63 93 2559 2496
F O 1 -5 93 78 156 63
O R 0 5 78 78 93 15
R Space -3 0 78 93 172 94
Space P 3 -6 93 78 499 406
P R 0 6 78 78 218 140
R E 0 1 78 94 172 94
E P 0 -7 94 78 140 46
P A -1 9 78 94 203 125
A R 1 -3 94 78 203 109
R E 0 1 78 63 109 31
E Space -3 -1 63 94 203 140
Space T 3 -1 94 94 140 46
T O 0 -4 94 78 141 47
O Space -3 5 78 94 249 171
Space D 2 1 94 94 312 218
D I 1 -5 94 78 188 94
I E 0 5 78 78 93 15
E OemPeriod -2 -6 78 94 187 109
OemPeriod Space -1 5 94 78 234 140
Space LShiftKey 1 4 78 156 2153 2075
LShiftKey I 2 -8 156 78 94 -62
I T 0 3 78 78 249 171
T Space -3 1 78 93 188 110
Space M 1 -3 93 78 218 125
M E 2 4 78 94 31 -47
E A -1 2 94 125 265 171
A N -1 -5 125 78 141 16
N S 1 4 78 78 140 62
S Space -2 -2 78 78 156 78
Space T 3 -1 78 93 453 375
T O 0 -4 93 93 109 16
O Space -3 5 93 78 218 125
Space T 3 -1 78 78 234 156
T R 0 1 78 62 125 47
R Y 0 -2 62 78 62 0
Y Space -3 2 78 109 219 141
Space T 3 -1 109 94 171 62
T O 0 -4 94 94 125 31
O Space -3 5 94 78 577 483
Space T 3 -1 78 78 250 172
T E 0 2 78 78 109 31
E L -1 -6 78 110 187 109
L L 0 0 110 78 172 62
L Space -2 5 78 78 172 94
Space Y 3 -2 78 63 327 249
Y O 0 -3 63 125 172 109
O U 0 2 125 109 62 -63
U R 0 3 109 78 125 16
R Space -3 0 78 94 218 140
Space K 2 -4 94 78 297 203
K I 1 0 78 78 171 93
I D -1 5 78 63 156 78
D S 0 1 63 62 219 156
S Space -2 -2 62 78 125 63
Space E 3 1 78 125 1107 1029
E V -2 -1 125 78 141 16
V E 2 1 78 78 187 109
E R 0 -1 78 78 171 93
R Y 0 -2 78 94 203 125
Y T 0 1 94 62 203 109
T H -1 -1 62 94 156 94
H I 1 -2 94 125 218 124
I N -2 2 125 110 78 -47
N G 1 1 110 78 125 15
G Space -2 1 78 94 156 78
Space Y 3 -2 94 78 1014 920
