D0 D5 0 5 78 109 281 203
A S 0 -1 94 47 796 702
S S 0 0 47 93 156 109
S M -1 -5 93 78 296 203
M E 2 4 78 94 125 47
E N -2 -3 94 94 109 15
N T 2 1 94 110 187 93
T Space -3 1 110 78 110 0
Space A 2 3 78 140 343 265
A N -1 -5 140 63 140 0
N D 1 3 63 109 156 93
D Space -2 -1 109 78 78 -31
Space F 2 0 78 110 187 109
F A 0 3 110 141 312 202
A I 1 -7 141 78 78 -63
I L -1 -1 78 109 203 125
L U 1 2 109 93 219 110
U R 0 3 93 93 265 172
R E 0 1 93 62 0 -93
E E 0 0 62 94 93 31
E Back 1 -10 94 63 1794 1700
Back Space -4 9 63 203 4493 4430
Space OemMinus 4 -7 203 125 1716 1513
OemMinus Space -4 7 125 125 187 62
Space T 3 -1 125 93 2013 1888
T H -1 -1 93 93 203 110
H E 1 3 93 93 109 16
E S -1 1 93 93 312 219
S E 1 -1 93 109 203 110
E Space -3 -1 109 63 124 15
Space T 3 -1 63 93 453 390
T H -1 -1 93 78 218 125
H I 1 -2 78 93 219 141
I N -2 2 93 78 234 141
N G 1 1 78 63 249 171
G S 0 3 63 78 94 31
S Space -2 -2 78 78 156 78
Space J 2 -3 78 78 1030 952
J U 1 0 78 78 171 93
U S -1 5 78 125 125 47
S T 1 -3 125 78 156 31
T Space -3 1 78 93 250 172
Space F 2 0 93 94 608 515
F A 0 3 94 109 156 62
A L 0 -8 109 78 577 468
L L 0 0 78 62 125 47
L Space -2 5 62 109 203 141
Space A 2 3 109 141 249 140
A W 1 -1 141 109 250 109
W A -1 1 109 94 218 109
A Y 1 -5 94 78 203 109
Y Space -3 2 78 93 219 141
Space I 3 -4 93 94 218 125
I N -2 2 94 78 187 93
N Space -1 2 78 78 187 109
Space T 3 -1 78 109 141 63
T H -1 -1 109 78 109 0
H E 1 3 78 125 203 125
E Space -3 -1 125 93 78 -47
Space F 2 0 93 78 281 188
F A 0 3 78 125 140 62
A C -1 -2 125 78 109 -16
C E 2 0 78 109 203 125
E Space -3 -1 109 93 94 -15
Space O 3 -5 93 93 265 172
O F -1 5 93 125 234 141
F Space -2 0 125 78 109 -16
Space F 2 0 78 109 203 125
F A 0 3 109 172 405 296
A I 1 -7 172 62 188 16
I L -1 -1 62 94 202 140
L U 1 2 94 78 219 125
U R 0 3 78 78 249 171
R E 0 1 78 110 78 0
E OemPeriod -2 -6 110 94 952 842
OemPeriod Space -1 5 94 78 281 187
Space Back 4 -9 78 63 2979 2901
Back Back 0 0 63 62 188 125
Back Back 0 0 62 62 156 94
Back Back 0 0 62 78 140 78
Back Back 0 0 78 62 172 94
Back Back 0 0 62 62 156 94
Back Back 0 0 62 47 171 109
Back Back 0 0 47 47 172 125
Back Back 0 0 47 62 156 109
Back D -2 10 62 78 655 593
D E 1 0 78 93 172 94
E A -1 2 93 78 280 187
A T 1 -4 78 78 141 63
T H -1 -1 78 62 203 125
H G 0 1 62 46 0 -62
G Back 2 -8 46 78 717 671
Back Oemcomma -3 5 78 78 967 889
Oemcomma Space -1 4 78 78 234 156
Space L 2 -5 78 63 2262 2184
L E 1 6 63 78 78 15
E A -1 2 78 109 281 203
A V -1 -3 109 78 78 -31
V I 2 -4 78 94 265 187
I N -2 2 94 78 219 125
N G 1 1 78 94 218 140
G Space -2 1 94 78 63 -31
Space O 3 -5 78 78 280 202
O N -2 3 78 78 234 156
N L 1 -3 78 78 203 125
L Y 1 3 78 78 265 187
Y Space -3 2 78 62 219 141
Space W 3 2 62 93 125 63
W H -1 -4 93 78 78 -15
H T 1 1 78 78 234 156
T A -1 4 78 94 15 -63
A Space -2 -3 94 78 281 187
Space Back 4 -9 78 93 749 671
Back Back 0 0 93 62 203 110
Back Back 0 0 62 62 452 390
Back A -2 12 62 125 203 141
A T 1 -4 125 78 374 249
T Space -3 1 78 31 250 172
Space I 3 -4 31 94 218 187
I S -1 6 94 46 687 593
S Space -2 -2 46 78 296 250
Space T 3 -1 78 63 296 218
T R 0 1 63 109 141 78
R U 0 -3 109 78 171 62
U L -1 -2 78 78 375 297
L Y 1 3 78 63 296 218
Y Space -3 2 63 93 219 156
Space I 3 -4 93 78 249 156
I M -2 1 78 94 187 109
M P 2 -3 94 94 234 140
P O 0 1 94 78 188 94
O R 0 5 78 109 218 140
R T 0 -1 109 93 172 63
T A -1 4 93 125 187 94
A N -1 -5 125 93 125 0
N T 2 1 93 109 265 172
T OemPeriod -2 -4 109 78 2589 2480
OemPeriod Space -1 5 78 78 266 188
Space Capital 2 4 78 109 2761 2683
Capital R 1 -4 109 94 109 0
R Capital -1 4 94 93 94 0
Capital E 1 -3 93 78 156 63
E M -2 -4 78 78 717 639
M E 2 4 78 94 125 47
E M -2 -4 94 78 109 15
M B 0 2 78 78 671 593
B E 2 2 78 109 109 31
E R 0 -1 109 93 250 141
R I 0 -4 93 31 234 141
I N -2 2 31 93 281 250
N G 1 1 93 110 202 109
G Space -2 1 110 78 94 -16
Space T 3 -1 78 109 172 94
T H -1 -1 109 78 124 15
H A 0 5 78 140 250 172
A T 1 -4 140 78 78 -62
T Space -3 1 78 109 265 187
Space Y 3 -2 109 109 468 359
Y O 0 -3 109 63 109 0
O U 0 2 63 78 141 78
U Space -3 3 78 62 156 78
Space A 2 3 62 156 327 265
A R 1 -3 156 63 125 -31
R E 0 1 63 94 187 124
E Space -3 -1 94 78 78 -16
Space G 2 -1 78 109 453 375
G I 1 -3 109 78 281 172
I Back 1 -5 78 124 546 468
Back O -1 4 124 62 733 609
O I 0 1 62 78 218 156
I N -2 2 78 94 234 156
N G 1 1 94 124 141 47
G Space -2 1 124 78 124 0
Space T 3 -1 78 109 172 94
T O 0 -4 109 62 94 -15
O Space -3 5 62 62 234 172
Space D 2 1 62 109 234 172
D I 1 -5 109 78 109 0
I E 0 5 78 110 171 93
E Space -3 -1 110 109 4166 4056
Space I 3 -4 109 63 2277 2168
I S -1 6 63 110 109 46
S Space -2 -2 110 109 125 15
Space T 3 -1 109 78 250 141
T H -1 -1 78 78 187 109
H E 1 3 78 94 109 31
E Space -3 -1 94 78 109 15
Space B 1 -1 78 94 172 94
B E 2 2 94 93 94 0
E T 0 -2 93 78 296 203
T Back 1 -8 78 110 764 686
Back S -2 11 110 78 749 639
S T 1 -3 78 78 125 47
T Space -3 1 78 78 265 187
Space W 3 2 78 78 593 515
W A -1 1 78 109 250 172
A Y 1 -5 109 63 124 15
Y Space -3 2 63 78 297 234
Space Capital 2 4 78 93 5273 5195
Capital I 1 -8 93 62 109 16
I Capital -1 8 62 78 109 47
Capital Space -2 -4 78 94 140 62
Space K 2 -4 94 93 531 437
K N -1 2 93 78 203 110
N O 2 -3 78 78 234 156
O W 0 7 78 109 109 31
W Space -3 -2 109 78 109 0
Space T 3 -1 78 94 686 608
T O 0 -4 94 78 78 -16
O Space -3 5 78 109 250 172
Space A 2 3 109 140 203 94
A V -1 -3 140 78 140 0
V O 2 -5 78 94 312 234
O I 0 1 94 78 187 93
I D -1 5 78 94 125 47
D Space -2 -1 94 78 156 62
Space T 3 -1 78 78 265 187
T H -1 -1 78 94 172 94
H E 1 3 94 125 109 15
E Space -3 -1 125 78 156 31
Space T 3 -1 78 94 390 312
T R 0 1 94 78 203 109
R A -1 3 78 93 125 47
A P 1 -9 93 62 281 188
P Space -3 6 62 94 218 156
Space O 3 -5 94 94 218 124
O F -1 5 94 109 203 109
F Space -2 0 109 78 94 -15
Space T 3 -1 78 93 281 203
T H -1 -1 93 78 202 109
H G 0 1 78 16 16 -62
G I 1 -3 16 93 281 265
I N -2 2 93 78 218 125
N K 1 -2 78 78 219 141
K I 1 0 78 63 171 93
I N -2 2 63 94 203 140
N G 1 1 94 78 421 327
G Back 2 -8 78 109 921 843
Back Back 0 0 109 499 187 78
Back Back 0 0 499 78 624 125
Back Back 0 0 78 78 203 125
Back Back 0 0 78 78 218 140
Back Back 0 0 78 78 187 109
Back Back 0 0 78 109 203 125
Back I -1 5 109 78 671 562
I N -2 2 78 93 203 125
N K 1 -2 93 94 202 109
K I 1 0 94 78 172 78
I N -2 2 78 78 203 125
N G 1 1 78 93 125 47
G Space -2 1 93 78 5569 5476
Space Y 3 -2 78 109 452 374
Y O 0 -3 109 78 109 0
O U 0 2 78 94 125 47
U Space -3 3 94 94 156 62
Space H 2 -2 94 78 234 140
H A 0 5 78 141 187 109
A V -1 -3 141 63 125 -16
V E 2 1 63 109 156 93
E Space -3 -1 109 63 109 0
Space S 2 2 63 125 141 78
S O 1 -7 125 78 140 15
O M -2 2 78 78 203 125
M E 2 4 78 110 1154 1076
E T 0 -2 110 125 312 202
T H -1 -1 125 78 110 -15
H I 1 -2 78 78 218 140
I N -2 2 78 78 218 140
N G 1 1 78 125 125 47
G Space -2 1 125 78 109 -16
Space T 3 -1 78 109 141 63
T O 0 -4 109 62 109 0
O Space -3 5 62 94 218 156
Space Oemcomma 1 -4 94 109 219 125
Oemcomma O 2 -1 109 94 920 811
O S -1 7 94 93 406 312
S E 1 -1 93 94 218 125
E OemPeriod -2 -6 94 78 281 187
OemPeriod Space -1 5 78 62 250 172
Space Capital 2 4 62 125 1123 1061
Capital Y 1 -6 125 94 405 280
Y Capital -1 6 94 94 125 31
Capital Back 2 -13 94 94 546 452
Back Back 0 0 94 78 187 93
Back Back 0 0 78 78 156 78
Back Back 0 0 78 93 141 63
Back Back 0 0 93 63 171 78
Back Back 0 0 63 63 156 93
Back Back 0 0 63 63 156 93
Back L -2 4 63 94 671 608
L O 1 0 94 78 203 109
O S -1 7 78 78 312 234
S E 1 -1 78 78 218 140
E OemPeriod -2 -6 78 78 780 702
OemPeriod Space -1 5 78 78 203 125
Space Capital 2 4 78 140 141 63
Capital Y 1 -6 140 78 140 0
Y Capital -1 6 78 93 125 47
Capital O 1 -9 93 78 218 125
O U 0 2 78 63 234 156
U Space -3 3 63 78 234 171
Space A 2 3 78 109 172 94
A R 1 -3 109 62 109 0
R E 0 1 62 78 187 125
E Space -3 -1 78 63 109 31
Space A 2 3 63 109 297 234
A L 0 -8 109 63 93 -16
L R 1 5 63 94 390 327
R E 0 1 94 94 234 140
E A -1 2 94 110 156 62
A D 0 -2 110 78 110 0
D Y 1 -3 78 62 733 655
Y Space -3 2 62 78 296 234
Space N 1 -2 78 62 203 125
N A 1 5 62 109 125 63
A K 0 -7 109 62 156 47
K E 1 5 62 93 156 94
E D -1 0 93 62 203 110
D OemPeriod -1 -6 62 78 2886 2824
OemPeriod Space -1 5 78 63 249 171
Space Capital 2 4 63 94 187 124
Capital T 1 -5 94 94 1638 1544
T Capital -1 5 94 109 141 47
Capital H 0 -6 109 94 140 31
H E 1 3 94 93 219 125
E R 0 -1 93 94 124 31
R E 0 1 94 62 94 0
E Space -3 -1 62 78 187 125
Space I 3 -4 78 78 453 375
I S -1 6 78 94 140 62
S Space -2 -2 94 62 125 31
Space N 1 -2 62 63 296 234
N O 2 -3 63 78 234 171
O Space -3 5 78 156 219 141
Space R 3 0 156 125 171 15
R E 0 1 125 94 234 109
E A -1 2 94 110 265 171
A S 0 -1 110 109 203 93
S O 1 -7 109 63 109 0
O N -2 3 63 78 203 140
N Space -1 2 78 78 172 94
Space T 3 -1 78 109 156 78
T O 0 -4 109 62 125 16
O Space -3 5 62 94 249 187
Space F 2 0 94 94 889 795
F O 1 -5 94 94 94 0
O L -1 0 94 62 234 140
L L 0 0 62 78 125 63
L O 1 0 78 78 171 93
O W 0 7 78 94 172 94
W Space -3 -2 94 62 125 31
Space Y 3 -2 62 125 296 234
Y O 0 -3 125 78 141 16
O U 0 2 78 62 140 62
U I 0 -1 62 47 0 -62
I R 0 4 47 109 484 437
R Space -3 0 109 94 93 -16
Space H 2 -2 94 93 219 125
H E 1 3 93 109 171 78
E A -1 2 109 156 297 188
A R 1 -3 156 78 187 31
R T 0 -1 78 78 187 109
T Back 1 -8 78 78 4618 4540
Back OemPeriod -3 4 78 94 2043 1965
OemPeriod Return 1 -3 94 94 2262 2168
Return Capital 0 12 94 109 2216 2122
Capital A 0 -1 109 78 249 140
A Capital 0 1 78 109 203 125
Capital B -1 -5 109 78 187 78
B O 2 -4 78 93 375 297
O U 0 2 93 78 280 187
U T 0 2 78 93 141 63
T Space -3 1 93 94 218 125
Space A 2 3 94 141 858 764
A Space -2 -3 141 78 156 15
Space Y 3 -2 78 94 265 187
Y E 0 3 94 109 94 0
E A -1 2 109 124 250 141
A R 1 -3 124 78 109 -15
R Space -3 0 78 78 296 218
Space A 2 3 78 110 109 31
A G 0 -4 110 78 312 202
G O 1 -4 78 94 250 172
O Space -3 5 94 78 234 140
Space Capital 2 4 78 140 312 234
Capital I 1 -8 140 78 140 0
I Capital -1 8 78 78 125 47
Capital Space -2 -4 78 78 125 47
Space W 3 2 78 109 203 125
W A -1 1 109 78 234 125
A S 0 -1 78 109 140 62
S Space -2 -2 109 63 156 47
Space D 2 1 63 109 63 0
D I 1 -5 109 63 202 93
I A -1 7 63 110 156 93
A G 0 -4 110 109 328 218
G N -1 -1 109 78 125 16
N O 2 -3 78 78 327 249
O I 0 1 78 78 188 110
I S -1 6 78 78 140 62
S E 1 -1 78 93 172 94
E D -1 0 93 63 202 109
D Space -2 -1 63 78 63 0
Space Left 0 -7 78 78 1591 1513
Left Left 0 0 78 47 203 125
Left Left 0 0 47 63 171 124
Left Left 0 0 63 93 219 156
Left Back 4 -2 93 78 717 624
Back Right -4 0 78 109 500 422
Right Right 0 0 109 78 608 499
Right Right 0 0 78 63 187 109
Right Right 0 0 63 62 172 109
Right W 3 11 62 125 967 905
W I 0 -6 125 78 140 15
I T 0 3 78 78 219 141
T H -1 -1 78 63 62 -16
H Space -2 2 63 109 219 156
Space C 1 1 109 78 265 156
C A 1 2 78 109 203 125
A N -1 -5 109 94 171 62
N C 0 3 94 78 281 187
C E 2 0 78 93 125 47
E R 0 -1 93 78 187 94
R OemPeriod -2 -5 78 78 3182 3104
OemPeriod Space -1 5 78 93 219 141
Space Capital 2 4 93 141 171 78
Capital I 1 -8 141 78 125 -16
I Capital -1 8 78 94 125 47
Capital Space -2 -4 94 78 109 15
Space H 2 -2 78 78 203 125
H A 0 5 78 109 109 31
A D 0 -2 109 125 312 203
D Space -2 -1 125 78 125 0
Space A 2 3 78 93 203 125
A Space -2 -3 93 62 78 -15
Space S 2 2 62 78 140 78
S C -1 -1 78 78 406 328
C A 1 2 78 125 140 62
A N -1 -5 125 62 281 156
N Space -1 2 62 78 172 110
Space A 2 3 78 109 312 234
A T 1 -4 109 78 265 156
T Space -3 1 78 94 249 171
Space D7 4 -3 94 94 1170 1076
D7 D3 0 4 94 109 827 733
D3 D0 0 -7 109 78 125 16
D0 Space -4 6 78 78 265 187
Space I 3 -4 78 78 219 141
I N -2 2 78 63 202 124
N Space -1 2 63 110 156 93
Space T 3 -1 110 109 110 0
T H -1 -1 109 63 124 15
H E 1 3 63 125 203 140
E Space -3 -1 125 78 94 -31
Space M 1 -3 78 63 171 93
M O 2 -2 63 78 188 125
O R 0 5 78 109 140 62
R N -2 -2 109 78 156 47
N I 2 -2 78 93 203 125
I N -2 2 93 93 203 110
N G 1 1 93 94 140 47
G Oemcomma -1 -3 94 109 2668 2574
Oemcomma Space -1 4 109 93 234 125
Space A 2 3 93 94 2324 2231
A N -1 -5 94 78 109 15
N D 1 3 78 109 172 94
D Space -2 -1 109 78 78 -31
Space I 3 -4 78 78 234 156
I T 0 3 78 110 171 93
T Space -3 1 110 78 141 31
Space C 1 1 78 141 249 171
C L 1 -6 141 94 172 31
L E 1 6 94 109 156 62
E A -1 2 109 94 296 187
A R 1 -3 94 62 94 0
R L -1 -5 62 94 608 546
L Y 1 3 94 78 312 218
Y Space -3 2 78 110 234 156
Space S 2 2 110 109 188 78
S H 0 -4 109 63 93 -16
H O 1 -3 63 93 250 187
O W 0 7 93 78 171 78
W E 0 -1 78 31 219 141
E Space -3 -1 31 94 265 234
Space Back 4 -9 94 124 1030 936
Back D -2 10 124 78 202 78
D Space -2 -1 78 78 188 110
Space A 2 3 78 94 171 93
A Space -2 -3 94 78 63 -31
Space T 3 -1 78 94 982 904
T I 0 -3 94 31 110 16
I Back 1 -5 31 109 468 437
Back U -1 6 109 78 702 593
U M -2 0 78 15 312 234
M O 2 -2 15 78 249 234
O U 0 2 78 78 1170 1092
U R 0 3 78 125 265 187
R Space -3 0 125 78 110 -15
Space Back 4 -9 78 109 780 702
Back Back 0 0 109 62 234 125
Back Back 0 0 62 47 187 125
Back R -1 9 47 94 5054 5007
R Space -3 0 94 78 94 0
Space O 3 -5 78 78 265 187
O N -2 3 78 78 218 140
N Space -1 2 78 78 203 125
Space M 1 -3 78 94 187 109
M Y 2 1 94 78 266 172
Y Space -3 2 78 78 218 140
Space P 3 -6 78 78 702 624
P A -1 9 78 110 140 62
A N -1 -5 110 78 172 62
N C 0 3 78 78 421 343
C R 2 -1 78 78 219 141
R E 0 1 78 78 202 124
E A -1 2 78 140 63 -15
A S 0 -1 140 78 281 141
S OemPeriod -1 -7 78 78 2121 2043
OemPeriod Space -1 5 78 78 234 156
Space Capital 2 4 78 94 156 78
Capital I 1 -8 94 110 2059 1965
I Capital -1 8 110 125 125 15
Capital Space -2 -4 125 94 187 62
Space D 2 1 94 109 172 78
D I 1 -5 109 62 94 -15
I D -1 5 62 78 109 47
D N -1 -3 78 78 749 671
N Oem7 1 -5 78 78 530 452
Oem7 T 1 6 78 109 265 187
T Space -3 1 109 93 94 -15
Space E 3 1 93 94 717 624
E V -2 -1 94 78 78 -16
V E 2 1 78 93 141 63
E N -2 -3 93 78 93 0
N Space -1 2 78 109 172 94
Space K 2 -4 109 62 234 125
K I 1 0 62 31 16 -46
I N -2 2 31 78 156 125
N O 2 -3 78 62 234 156
O W 0 7 62 78 156 94
W Space -3 -2 78 78 93 15
Space W 3 2 78 125 125 47
W H -1 -4 125 63 109 -16
H A 0 5 63 109 172 109
A T 1 -4 109 78 78 -31
T Space -3 1 78 93 281 203
Space Back 4 -9 93 93 3463 3370
Back P -1 3 93 94 2355 2262
P A -1 9 94 93 687 593
A N -1 -5 93 78 93 0
N C 0 3 78 78 702 624
C R 2 -1 78 78 203 125
R E 0 1 78 78 219 141
E A -1 2 78 140 156 78
A S 0 -1 140 94 249 109
S Space -2 -2 94 78 172 78
Space W 3 2 78 110 405 327
W A -1 1 110 125 234 124
A S 0 -1 125 93 188 63
S OemPeriod -1 -7 93 62 2870 2777
OemPeriod Space -1 5 62 78 218 156
Space Capital 2 4 78 125 6240 6162
Capital T 1 -5 125 93 110 -15
T Capital -1 5 93 78 124 31
Capital H 0 -6 78 78 110 32
H E 1 3 78 125 202 124
E Space -3 -1 125 63 203 78
Space D 2 1 63 109 827 764
D O 1 -6 109 47 156 47
O Space -3 5 47 94 140 93
Space Back 4 -9 94 141 749 655
Back C -3 10 141 78 250 109
C T 2 -2 78 94 530 452
T O 0 -4 94 62 94 0
O R 0 5 62 109 421 359
R Space -3 0 109 78 406 297
Space Back 4 -9 78 94 452 374
Back S -2 11 94 110 140 46
S Space -2 -2 110 93 297 187
Space T 3 -1 93 94 296 203
T O 0 -4 94 78 109 15
O L -1 0 78 78 203 125
L D 0 6 78 125 125 47
D Space -2 -1 125 62 125 0
Space M 1 -3 62 78 171 109
M E 2 4 78 109 141 63
E Space -3 -1 109 62 78 -31
Space T 3 -1 62 93 281 219
T H -1 -1 93 78 202 109
H I 1 -2 78 94 250 172
I S -1 6 94 94 140 46
S Space -2 -2 94 62 172 78
Space W 3 2 62 156 328 266
W A -1 1 156 94 280 124
A S 0 -1 94 78 203 109
S Space -2 -2 78 62 141 63
Space A 2 3 62 141 1840 1778
A L 0 -8 141 62 94 -47
L M -1 2 62 78 203 141
M O 2 -2 78 93 203 125
O S -1 7 93 109 140 47
S T 1 -3 109 78 172 63
T Space -3 1 78 78 249 171
Space C 1 1 78 78 234 156
C E 2 0 78 94 187 109
E R 0 -1 94 78 125 31
R T 0 -1 78 78 234 156
T A -1 4 78 78 187 109
A I 1 -7 78 78 562 484
I N -2 2 78 78 250 172
N L 1 -3 78 62 234 156
L Y 1 3 62 62 312 250
Y Space -3 2 62 78 249 187
Space A 2 3 78 124 2091 2013
A Space -2 -3 124 63 124 0
Space T 3 -1 63 78 297 234
T Y 0 -1 78 78 203 125
Y P 0 -4 78 78 452 374
P Space -3 6 78 94 296 218
Space E 3 1 94 141 78 -16
E Back 1 -10 141 78 609 468
Back Back 0 0 78 78 187 109
Back E -1 10 78 93 125 47
E Space -3 -1 93 78 281 188
Space O 3 -5 78 94 452 374
O F -1 5 94 93 203 109
F Space -2 0 93 78 125 32
Space C 1 1 78 125 218 140
C A 1 2 125 156 359 234
A N -1 -5 156 62 125 -31
N C 0 3 62 78 296 234
C E 2 0 78 93 94 16
E R 0 -1 93 109 187 94
R Space -3 0 109 78 93 -16
Space T 3 -1 78 78 3074 2996
T H -1 -1 78 78 218 140
H A 0 5 78 125 62 -16
A T 1 -4 125 78 141 16
T Space -3 1 78 78 281 203
Space I 3 -4 78 62 343 265
I S -1 6 62 109 156 94
S Space -2 -2 109 78 125 16
Space I 3 -4 78 78 234 156
I N -2 2 78 78 312 234
N C 0 3 78 109 296 218
C U 2 -4 109 78 203 94
U R 0 3 78 109 203 125
R A -1 3 109 140 359 250
A B -1 -4 140 140 499 359
B L 1 -4 140 78 156 16
L E 1 6 78 125 234 156
E OemPeriod -2 -6 125 110 951 826
OemPeriod Space -1 5 110 78 344 234
Space Back 4 -9 78 78 2464 2386
Back Back 0 0 78 78 1467 1389
Back Oemcomma -3 5 78 94 483 405
Oemcomma Space -1 4 94 62 297 203
Space A 2 3 62 94 9968 9906
A N -1 -5 94 93 94 0
N D 1 3 93 110 171 78
D Space -2 -1 110 78 78 -32
Space T 3 -1 78 94 250 172
T H -1 -1 94 62 203 109
H G 0 1 62 47 15 -47
G A 0 4 47 110 78 31
A T 1 -4 110 78 125 15
T Back 1 -8 78 110 421 343
Back Back 0 0 110 62 188 78
Back Back 0 0 62 93 468 406
Back A -2 12 93 110 514 421
A T 1 -4 110 78 110 0
T Space -3 1 78 31 296 218
Space Capital 2 4 31 109 203 172
Capital I 1 -8 109 78 140 31
I Capital -1 8 78 62 141 63
Capital Space -2 -4 62 78 124 62
Space S 2 2 78 93 890 812
S H 0 -4 93 109 343 250
H O 1 -3 109 78 296 187
O U 0 2 78 78 484 406
U L -1 -2 78 110 249 171
L D 0 6 110 94 156 46
D Space -2 -1 94 78 141 47
Space E 3 1 78 94 140 62
E X -2 1 94 171 484 390
X P 2 -8 171 78 234 63
P E 0 7 78 110 93 15
E C -2 0 110 94 640 530
C T 2 -2 94 94 156 62
T Space -3 1 94 94 265 171
Space T 3 -1 94 109 141 47
T O 0 -4 109 62 140 31
O Space -3 5 62 93 203 141
Space L 2 -5 93 78 218 125
L I 1 1 78 78 203 125
I V -2 4 78 93 250 172
V E 2 1 93 78 140 47
E Space -3 -1 78 78 109 31
Space N 1 -2 78 78 515 437
N O 2 -3 78 109 281 203
O Space -3 5 109 109 265 156
Space L 2 -5 109 94 265 156
L O 1 0 94 78 219 125
O N -2 3 78 78 234 156
N G 1 1 78 78 234 156
G E 1 2 78 94 124 46
E R 0 -1 94 78 234 140
R Space -3 0 78 78 63 -15
Space T 3 -1 78 78 858 780
T H -1 -1 78 94 187 109
H A 0 5 94 109 109 15
A M -1 -6 109 78 484 375
M Back 3 -6 78 94 483 405
Back N -3 7 94 94 562 468
N Space -1 2 94 78 234 140
Space T 3 -1 78 125 2246 2168
T H -1 -1 125 94 250 125
H R 1 2 94 78 250 156
R E 0 1 78 93 109 31
E E 0 0 93 94 187 94
E Space -3 -1 94 78 109 15
Space T 3 -1 78 109 640 562
T O 0 -4 109 78 93 -16
O Space -3 5 78 62 328 250
Space S 2 2 62 93 640 578
S I 1 -6 93 78 109 16
I X -2 6 78 94 249 171
X Space -1 -2 94 78 94 0
Space M 1 -3 78 78 187 109
M O 2 -2 78 94 187 109
O N -2 3 94 94 203 109
N T 2 1 94 109 234 140
T H -1 -1 109 94 203 94
H S 0 4 94 78 94 0
S OemPeriod -1 -7 78 78 655 577
OemPeriod Space -1 5 78 63 296 218
Space Capital 2 4 63 140 2403 2340
Capital M -1 -7 140 93 187 47
M Capital 1 7 93 109 78 -15
Capital Y 1 -6 109 94 187 78
Y Space -3 2 94 94 265 171
Space D 2 1 94 109 234 140
D O 1 -6 109 78 141 32
O C -2 6 78 110 202 124
C O 2 -6 110 78 266 156
O T 0 4 78 124 78 0
T R 0 1 124 110 280 156
R S -1 2 110 109 250 140
S Space -2 -2 109 94 234 125
Space Back 4 -9 94 94 546 452
Back Back 0 0 94 63 187 93
Back Back 0 0 63 78 156 93
Back O -1 4 78 62 874 796
O R 0 5 62 94 140 78
R S -1 2 94 109 234 140
S Space -2 -2 109 62 125 16
Space Back 4 -9 62 110 686 624
Back Back 0 0 110 93 188 78
Back Back 0 0 93 62 187 94
Back Back 0 0 62 78 140 78
Back Back 0 0 78 47 156 78
Back Back 0 0 47 62 141 94
Back T -1 8 62 78 858 796
T O 0 -4 78 78 78 0
O R 0 5 78 94 327 249
R S -1 2 94 94 281 187
S Space -2 -2 94 78 172 78
Space A 2 3 78 93 109 31
A D 0 -2 93 78 234 141
D V -1 -1 78 109 281 203
V I 2 -4 109 78 156 47
I D -1 5 78 32 280 202
D Back 2 -10 32 125 484 452
Back S -2 11 125 93 203 78
S E 1 -1 93 63 218 125
E D -1 0 63 78 172 109
D Space -2 -1 78 93 156 78
Space M 1 -3 93 78 515 422
M E 2 4 78 109 140 62
E Space -3 -1 109 62 94 -15
Space T 3 -1 62 125 218 156
T O 0 -4 125 78 78 -47
O Space -3 5 78 109 250 172
Space G 2 -1 109 110 124 15
G O 1 -4 110 78 125 15
O Space -3 5 78 109 219 141
Space H 2 -2 109 94 202 93
H O 1 -3 94 94 203 109
O M -2 2 94 94 187 93
M E 2 4 94 78 141 47
E Space -3 -1 78 78 109 31
Space A 2 3 78 109 4072 3994
A N -1 -5 109 78 109 0
N D 1 3 78 94 171 93
D Space -2 -1 94 78 110 16
Space G 2 -1 78 94 327 249
G E 1 2 94 109 141 47
E T 0 -2 109 78 93 -16
T Space -3 1 78 78 250 172
Space M 1 -3 78 63 218 140
M Y 2 1 63 94 234 171
Y Space -3 2 94 78 234 140
Space A 2 3 78 93 172 94
A F 0 -3 93 63 218 125
F F 0 0 63 78 141 78
F A 0 3 78 93 109 31
A I 1 -7 93 94 655 562
I R 0 4 94 94 187 93
R S -1 2 94 125 281 187
S Space -2 -2 125 78 125 0
Space I 3 -4 78 93 234 156
I N -2 2 93 63 218 125
N Space -1 2 63 94 156 93
Space O 3 -5 94 94 234 140
O R 0 5 94 93 141 47
R D -1 1 93 124 234 141
D E 1 0 124 109 218 94
E R 0 -1 109 109 187 78
R Oemcomma -2 -4 109 78 6849 6740
Oemcomma Space -1 4 78 62 234 156
Space W 3 2 62 94 327 265
W H -1 -4 94 62 125 31
H I 1 -2 62 78 234 172
I C -2 5 78 93 250 172
C H 1 -3 93 15 109 16
H H 0 0 15 16 31 16
H Space -2 2 16 78 203 187
Space I 3 -4 78 93 203 125
I S -1 6 93 110 124 31
S Space -2 -2 110 78 110 0
Space Back 4 -9 78 94 592 514
Back Back 0 0 94 62 188 94
Back Back 0 0 62 62 156 94
Back Back 0 0 62 78 140 78
Back Back 0 0 78 78 140 62
Back Space -4 9 78 109 609 531
Space I 3 -4 109 78 1357 1248
I S -1 6 78 125 187 109
S Space -2 -2 125 78 94 -31
Space D 2 1 78 93 203 125
D O 1 -6 93 62 109 16
O C -2 6 62 109 234 172
C T 2 -2 109 140 468 359
T O 0 -4 140 109 47 -93
O R 0 5 109 156 280 171
R Oem7 -1 -7 156 78 1155 999
Oem7 S 0 9 78 78 109 31
