D2 D6 0 -4 109 109 374 265
T Space -3 1 125 125 187 62
Space O 3 -5 125 125 203 78
O R 0 5 125 125 234 109
R Space -3 0 125 109 172 47
Space F 2 0 109 172 187 78
F A 0 3 172 141 140 -32
A I 1 -7 141 78 234 93
I L -1 -1 78 124 188 110
L U 1 2 124 141 249 125
U R 0 3 141 156 187 46
R E 0 1 156 125 94 -62
E Space -3 -1 125 156 1638 1513
Space OemMinus 4 -7 156 94 390 234
OemMinus Space -4 7 94 109 203 109
Space T 3 -1 109 156 218 109
T H -1 -1 156 109 156 0
H E 1 3 109 203 125 16
E S -1 1 203 171 562 359
S E 1 -1 171 187 218 47
E Space -3 -1 187 109 281 94
Space T 3 -1 109 109 187 78
T H -1 -1 109 156 62 -47
H I 1 -2 156 125 203 47
I N -2 2 125 156 78 -47
N G 1 1 156 171 141 -15
G S 0 3 171 140 140 -31
S Space -2 -2 140 141 1357 1217
Space J 2 -3 141 109 250 109
J U 1 0 109 94 249 140
U S -1 5 94 203 141 47
S T 1 -3 203 140 156 -47
T Space -3 1 140 140 187 47
Space F 2 0 140 172 343 203
F A 0 3 172 156 109 -63
A L 0 -8 156 62 188 32
L L 0 0 62 78 171 109
L Space -2 5 78 125 172 94
Space A 2 3 125 188 171 46
A W 1 -1 188 202 890 702
W A -1 1 202 250 436 234
A Capital 0 1 250 156 32 -218
Capital Y 1 -6 156 141 280 124
Y Back 1 -7 141 156 983 842
Back Capital -2 13 156 125 546 390
Capital Y 1 -6 125 109 172 47
Y Space -3 2 109 140 1482 1373
Space I 3 -4 140 156 203 63
I N -2 2 156 172 93 -63
N Space -1 2 172 125 203 31
Space T 3 -1 125 125 156 31
T H -1 -1 125 124 94 -31
H E 1 3 124 125 109 -15
E Space -3 -1 125 124 125 0
Space F 2 0 124 156 171 47
F A 0 3 156 172 109 -47
A C -1 -2 172 234 234 62
C E 2 0 234 156 141 -93
E Space -3 -1 156 78 187 31
Space O 3 -5 78 110 140 62
O F -1 5 110 156 110 0
F Space -2 0 156 109 156 0
Space E 3 1 109 156 124 15
E Back 1 -10 156 140 453 297
Back D -2 10 140 109 140 0
D E 1 0 109 172 203 94
E A -1 2 172 203 140 -32
A T 1 -4 203 141 156 -47
T H -1 -1 141 109 172 31
H Oemcomma -1 -2 109 109 640 531
Oemcomma Space -1 4 109 125 717 608
Space L 2 -5 125 124 219 94
L E 1 6 124 218 78 -46
E A -1 2 218 266 202 -16
A V -1 -3 266 172 172 -94
V I 2 -4 172 156 187 15
I N -2 2 156 156 94 -62
N G 1 1 156 125 140 -16
G Space -2 1 125 110 187 62
Space A 2 3 110 109 1748 1638
A Back 2 -12 109 124 468 359
Back O -1 4 124 125 358 234
O N -2 3 125 156 78 -47
N L 1 -3 156 156 203 47
L Y 1 3 156 124 219 63
Y Space -3 2 124 125 187 63
Space W 3 2 125 109 218 93
W H -1 -4 109 109 63 -46
H A 0 5 109 234 187 78
A T 1 -4 234 125 249 15
T Space -3 1 125 109 203 78
Space I 3 -4 109 94 234 125
I S -1 6 94 125 109 15
S Space -2 -2 125 93 141 16
Space T 3 -1 93 156 187 94
T R 0 1 156 141 109 -47
R U 0 -3 141 94 203 62
U L -1 -2 94 188 452 358
L Y 1 3 188 156 281 93
Y Space -3 2 156 78 312 156
Space I 3 -4 78 172 156 78
I M -2 1 172 140 203 31
M P 2 -3 140 188 218 78
P O 0 1 188 125 141 -47
O R 0 5 125 156 156 31
R T 0 -1 156 171 546 390
T A -1 4 171 125 156 -15
A N -1 -5 125 109 156 31
N T 2 1 109 171 78 -31
T OemPeriod -2 -4 171 109 359 188
OemPeriod Space -1 5 109 125 249 140
Space LShiftKey 1 4 125 374 1217 1092
LShiftKey R 2 -4 374 140 250 -124
R E 0 1 140 125 171 31
E M -2 -4 125 109 219 94
M E 2 4 109 93 156 47
E M -2 -4 93 156 234 141
M B 0 2 156 62 452 296
B E 2 2 62 265 78 16
E R 0 -1 265 141 187 -78
R I 0 -4 141 125 187 46
I N -2 2 125 140 63 -62
N G 1 1 140 125 156 16
G Space -2 1 125 109 187 62
Space T 3 -1 109 156 1123 1014
T H -1 -1 156 125 109 -47
H A 0 5 125 203 234 109
A T 1 -4 203 156 110 -93
T Space -3 1 156 140 187 31
Space Y 3 -2 140 156 218 78
Y O 0 -3 156 93 250 94
O U 0 2 93 109 31 -62
U Space -3 3 109 93 203 94
Space A 2 3 93 187 109 16
A R 1 -3 187 203 156 -31
R E 0 1 203 156 125 -78
E Space -3 -1 156 109 156 0
Space G 2 -1 109 172 218 109
G O 1 -4 172 94 156 -16
O I 0 1 94 140 297 203
I N -2 2 140 156 46 -94
N G 1 1 156 172 250 94
G Space -2 1 172 125 218 46
Space O 3 -5 125 47 297 172
O R 0 5 47 62 47 0
R T 0 -1 62 32 46 -16
T Back 1 -8 32 62 484 452
Back Back 0 0 62 46 172 110
Back Back 0 0 46 62 156 110
Back T -1 8 62 109 218 156
T O 0 -4 109 109 94 -15
O Space -3 5 109 109 249 140
Space F 2 0 109 109 203 94
F Back 2 -9 109 125 671 562
Back D -2 10 125 141 171 46
D I 1 -5 141 47 234 93
I E 0 5 47 141 47 0
E Space -3 -1 141 125 1201 1060
Space I 3 -4 125 93 219 94
I S -1 6 93 140 109 16
S Space -2 -2 140 109 125 -15
Space T 3 -1 109 140 156 47
T H -1 -1 140 78 125 -15
H E 1 3 78 141 93 15
E Space -3 -1 141 78 141 0
Space B 1 -1 78 125 171 93
B E 2 2 125 234 78 -47
E S -1 1 234 234 94 -140
S T 1 -3 234 187 140 -94
T Space -3 1 187 125 203 16
Space W 3 2 125 265 484 359
W A -1 1 265 171 156 -109
A T 1 -4 171 156 234 63
T Space -3 1 156 110 202 46
Space LShiftKey 1 4 110 297 546 436
LShiftKey I 2 -8 297 62 188 -109
I Space -3 4 62 125 171 109
Space K 2 -4 125 140 203 78
K N -1 2 140 172 78 -62
N O 2 -3 172 125 281 109
O W 0 7 125 141 171 46
W Space -3 -2 141 125 172 31
Space T 3 -1 125 140 281 156
T O 0 -4 140 94 140 0
O Space -3 5 94 109 156 62
Space A 2 3 109 140 203 94
A V -1 -3 140 141 187 47
V O 2 -5 141 141 234 93
O U 0 2 141 140 94 -47
U D -1 4 140 140 203 63
D Back 2 -10 140 78 733 593
Back Back 0 0 78 141 327 249
Back I -1 5 141 47 562 421
I D -1 5 47 124 406 359
D Space -2 -1 124 110 1138 1014
Space T 3 -1 110 109 203 93
T H -1 -1 109 94 109 0
H E 1 3 94 109 110 16
E Space -3 -1 109 109 140 31
Space T 3 -1 109 172 296 187
T R 0 1 172 328 125 -47
R A -1 3 328 187 297 -31
A P 1 -9 187 94 249 62
P Space -3 6 94 110 187 93
Space O 3 -5 110 94 281 171
O F -1 5 94 140 141 47
F Space -2 0 140 78 140 0
Space T 3 -1 78 156 218 140
T H -1 -1 156 124 188 32
H I 1 -2 124 125 327 203
I N -2 2 125 203 437 312
N K 1 -2 203 125 156 -47
K I 1 0 125 156 203 78
I N -2 2 156 171 78 -78
N G 1 1 171 109 187 16
G Space -2 1 109 141 187 78
Space Y 3 -2 141 156 484 343
Y O 0 -3 156 156 218 62
O U 0 2 156 109 78 -78
U Space -3 3 109 94 203 94
Space H 2 -2 94 125 187 93
H A 0 5 125 202 141 16
A V -1 -3 202 249 156 -46
V E 2 1 249 156 156 -93
E Space -3 -1 156 125 171 15
Space S 2 2 125 156 203 78
S O 1 -7 156 188 218 62
O M -2 2 188 125 156 -32
M E 2 4 125 171 141 16
E T 0 -2 171 172 187 16
T H -1 -1 172 141 109 -63
H I 1 -2 141 140 172 31
I N -2 2 140 125 93 -47
N G 1 1 125 140 141 16
G Space -2 1 140 109 156 16
Space T 3 -1 109 140 156 47
T O 0 -4 140 141 93 -47
O Space -3 5 141 109 172 31
Space L 2 -5 109 187 203 94
L I 1 1 187 109 156 -31
I S -1 6 109 140 187 78
S E 1 -1 140 156 62 -78
E Back 1 -10 156 78 562 406
Back Back 0 0 78 62 203 125
Back Back 0 0 62 78 156 94
Back O -1 4 78 78 452 374
O S -1 7 78 187 203 125
S E 1 -1 187 140 78 -109
E OemPeriod -2 -6 140 140 515 375
OemPeriod Space -1 5 140 110 405 265
Space LShiftKey 1 4 110 624 468 358
LShiftKey Y 2 -6 624 109 437 -187
Y O 0 -3 109 109 250 141
O U 0 2 109 93 78 -31
U Space -3 3 93 94 171 78
Space A 2 3 94 172 125 31
A R 1 -3 172 171 172 0
R E 0 1 171 172 109 -62
E Space -3 -1 172 110 140 -32
Space A 2 3 110 172 125 15
A L 0 -8 172 109 172 0
L R 1 5 109 156 203 94
R E 0 1 156 234 62 -94
E A -1 2 234 281 234 0
A D 0 -2 281 218 203 -78
D Y 1 -3 218 94 218 0
Y Space -3 2 94 93 219 125
Space N 1 -2 93 125 202 109
N A 1 5 125 171 110 -15
A K 0 -7 171 109 171 0
K E 1 5 109 124 141 32
E D -1 0 124 109 265 141
D Oemcomma -1 -5 109 62 187 78
Oemcomma OemPeriod 0 -1 62 31 16 -46
OemPeriod Back 3 -4 31 109 624 593
Back Back 0 0 109 78 218 109
Back OemPeriod -3 4 78 78 593 515
OemPeriod Space -1 5 78 125 249 171
Space LShiftKey 1 4 125 421 422 297
LShiftKey T 2 -5 421 140 265 -156
T H -1 -1 140 110 171 31
H E 1 3 110 140 110 0
E R 0 -1 140 187 140 0
R E 0 1 187 171 94 -93
E Space -3 -1 171 93 156 -15
Space I 3 -4 93 109 171 78
I S -1 6 109 156 94 -15
S Space -2 -2 156 109 125 -31
Space N 1 -2 109 203 187 78
N O 2 -3 203 110 93 -110
O Space -3 5 110 110 234 124
Space R 3 0 110 187 141 31
R E 0 1 187 187 62 -125
E A -1 2 187 250 203 16
A S 0 -1 250 140 156 -94
S O 1 -7 140 140 125 -15
O N -2 3 140 156 78 -62
N Space -1 2 156 125 249 93
Space N 1 -2 125 187 671 546
N O 2 -3 187 125 125 -62
O T 0 4 125 140 172 47
T Space -3 1 140 78 171 31
Space T 3 -1 78 140 125 47
T O 0 -4 140 94 109 -31
O Space -3 5 94 93 141 47
Space F 2 0 93 140 156 63
F O 1 -5 140 78 125 -15
O L -1 0 78 172 374 296
L L 0 0 172 109 312 140
L O 1 0 109 47 281 172
O W 0 7 47 125 140 93
W Space -3 -2 125 110 187 62
Space Y 3 -2 110 124 266 156
Y O 0 -3 124 156 218 94
O U 0 2 156 125 62 -94
U R 0 3 125 109 375 250
R Space -3 0 109 109 218 109
Space H 2 -2 109 94 359 250
H E 1 3 94 234 78 -16
E A -1 2 234 250 187 -47
A T 1 -4 250 156 203 -47
T Back 1 -8 156 141 608 452
Back R -1 9 141 110 624 483
R T 0 -1 110 125 203 93
T OemPeriod -2 -4 125 125 312 187
OemPeriod Return 1 -3 125 172 1357 1232
Return Return 0 0 172 78 281 109
Return Back 2 -1 78 156 531 453
Back LShiftKey -3 13 156 297 280 124
LShiftKey A 1 -1 297 187 125 -172
A N -1 -5 187 124 297 110
N U 2 -1 124 140 343 219
U Back 1 -6 140 94 483 343
Back Back 0 0 94 109 203 109
Back B -3 8 109 78 858 749
B O 2 -4 78 187 858 780
O U 0 2 187 109 141 -46
U T 0 2 109 141 202 93
T Space -3 1 141 125 156 15
Space A 2 3 125 187 219 94
A Space -2 -3 187 125 265 78
Space E 3 1 125 78 390 265
E Back 1 -10 78 125 468 390
Back Y -1 7 125 109 390 265
Y E 0 3 109 203 125 16
E A -1 2 203 234 171 -32
A R 1 -3 234 140 141 -93
R Space -3 0 140 94 187 47
Space A 2 3 94 156 1139 1045
A G 0 -4 156 125 499 343
G O 1 -4 125 109 156 31
O Space -3 5 109 110 218 109
Space LShiftKey 1 4 110 250 156 46
LShiftKey I 2 -8 250 94 125 -125
I Space -3 4 94 109 156 62
Space W 3 2 109 140 141 32
W A -1 1 140 234 140 0
A S 0 -1 234 156 156 -78
S Space -2 -2 156 125 187 31
Space D 2 1 125 156 343 218
D I 1 -5 156 94 234 78
I A -1 7 94 171 141 47
A G 0 -4 171 141 405 234
G O 1 -4 141 109 999 858
O S -1 7 109 156 452 343
S E 1 -1 156 109 94 -62
E D -1 0 109 141 249 140
D Space -2 -1 141 110 234 93
Space W 3 2 110 125 141 31
W I 0 -6 125 93 125 0
I T 0 3 93 140 109 16
T H -1 -1 140 78 156 16
H Back 2 -7 78 624 499 421
Back Back 0 0 624 125 811 187
Back Back 0 0 125 94 234 109
Back Back 0 0 94 94 234 140
Back Back 0 0 94 109 390 296
Back N -3 7 109 156 468 359
N O 2 -3 156 124 219 63
O S -1 7 124 171 234 110
S E 1 -1 171 140 109 -62
E D -1 0 140 156 281 141
D Space -2 -1 156 140 312 156
Space W 3 2 140 124 390 250
W I 0 -6 124 140 109 -15
I T 0 3 140 140 156 16
T H -1 -1 140 109 109 -31
H Space -2 2 109 109 203 94
Space C 1 1 109 187 390 281
C A 1 2 187 124 125 -62
A N -1 -5 124 156 93 -31
N C 0 3 156 172 234 78
C E 2 0 172 281 187 15
E R 0 -1 281 125 203 -78
R OemPeriod -2 -5 125 125 328 203
OemPeriod Space -1 5 125 125 1591 1466
Space LShiftKey 1 4 125 265 172 47
LShiftKey I 2 -8 265 94 140 -125
I Space -3 4 94 109 156 62
Space H 2 -2 109 94 218 109
H A 0 5 94 187 94 0
A D 0 -2 187 156 140 -47
D Space -2 -1 156 110 234 78
Space A 2 3 110 156 375 265
A Space -2 -3 156 125 187 31
Space S 2 2 125 140 203 78
S C -1 -1 140 202 359 219
C A 1 2 202 187 156 -46
A N -1 -5 187 110 202 15
N Space -1 2 110 109 203 93
Space A 2 3 109 218 250 141
A Capital 0 1 218 110 15 -203
Capital T 1 -5 110 171 968 858
T Space -3 1 171 140 234 63
Space Back 4 -9 140 94 608 468
Back Back 0 0 94 125 218 124
Back Capital -2 13 125 187 141 16
Capital T 1 -5 187 156 327 140
T Space -3 1 156 140 328 172
Space D7 4 -3 140 125 827 687
D7 OemPeriod -3 -2 125 109 530 405
OemPeriod Back 3 -4 109 78 1794 1685
Back RShiftKey -3 2 78 297 421 343
RShiftKey Oem1 1 1 297 140 141 -156
Oem1 D3 2 7 140 109 343 203
D3 D0 0 -7 109 62 125 16
D0 Space -4 6 62 93 281 219
Space I 3 -4 93 124 858 765
I N -2 2 124 156 78 -46
N Space -1 2 156 140 187 31
Space T 3 -1 140 140 156 16
T H -1 -1 140 109 109 -31
H E 1 3 109 110 140 31
E Space -3 -1 110 78 110 0
Space M 1 -3 78 203 577 499
M O 2 -2 203 93 156 -47
O R 0 5 93 140 109 16
R N -2 -2 140 172 156 16
N I 2 -2 172 156 125 -47
I G -1 3 156 124 203 47
G Back 2 -8 124 62 842 718
Back N -3 7 62 125 312 250
N G 1 1 125 93 125 0
G Space -2 1 93 110 171 78
Space Back 4 -9 110 109 437 327
Back OemPeriod -3 4 109 124 375 266
OemPeriod Back 3 -4 124 140 1560 1436
Back Oemcomma -3 5 140 78 499 359
Oemcomma Space -1 4 78 109 187 109
Space A 2 3 109 140 156 47
A N -1 -5 140 109 125 -15
N T 2 1 109 109 296 187
T Space -3 1 109 109 156 47
Space I 3 -4 109 110 265 156
I T 0 3 110 125 156 46
T Space -3 1 125 110 156 31
Space C 1 1 110 156 437 327
C L 1 -6 156 109 172 16
L E 1 6 109 187 109 0
E A -1 2 187 249 172 -15
A R 1 -3 249 140 187 -62
R L -1 -5 140 124 359 219
L T 1 4 124 140 265 141
T Back 1 -8 140 125 889 749
Back Y -1 7 125 125 156 31
Y Space -3 2 125 94 265 140
Space S 2 2 94 140 203 109
S H 0 -4 140 141 187 47
H O 1 -3 141 141 109 -32
O W 0 7 141 141 156 15
W E 0 -1 141 110 234 93
E D -1 0 110 156 250 140
D Space -2 -1 156 141 1154 998
Space A 2 3 141 141 203 62
A Space -2 -3 141 140 172 31
Space T 3 -1 140 125 327 187
T U 0 -2 125 109 188 63
U M -2 0 109 171 265 156
M O 2 -2 171 141 171 0
O R 0 5 141 140 219 78
R Space -3 0 140 93 203 63
Space O 3 -5 93 156 312 219
O N -2 3 156 125 124 -32
N Space -1 2 125 109 219 94
Space M 1 -3 109 124 203 94
M Y 2 1 124 125 124 0
Y Space -3 2 125 110 1248 1123
Space P 3 -6 110 109 219 109
P A -1 9 109 218 156 47
A N -1 -5 218 78 296 78
N C 0 3 78 140 172 94
C R 2 -1 140 219 296 156
R E 0 1 219 203 156 -63
E A -1 2 203 203 343 140
A S 0 -1 203 203 125 -78
S OemPeriod -1 -7 203 141 967 764
OemPeriod Space -1 5 141 109 297 156
Space LShiftKey 1 4 109 297 140 31
LShiftKey I 2 -8 297 94 156 -141
I Space -3 4 94 78 234 140
Space D 2 1 78 140 203 125
D I 1 -5 140 78 187 47
I D -1 5 78 125 172 94
D N -1 -3 125 125 1154 1029
N Oem1 1 -4 125 109 921 796
Oem1 T 1 5 109 141 171 62
T Back 1 -8 141 109 624 483
Back Back 0 0 109 78 203 94
Back Oem7 -2 2 78 94 686 608
Oem7 T 1 6 94 109 266 172
T Space -3 1 109 141 1372 1263
Space E 3 1 141 156 156 15
E V -2 -1 156 171 219 63
V E 2 1 171 140 78 -93
E N -2 -3 140 109 156 16
N Space -1 2 109 125 140 31
Space K 2 -4 125 156 219 94
K N -1 2 156 188 124 -32
N O 2 -3 188 140 188 0
O W 0 7 140 140 156 16
W Space -3 -2 140 125 187 47
Space W 3 2 125 156 405 280
W H -1 -4 156 93 141 -15
H A 0 5 93 234 109 16
A T 1 -4 234 124 172 -62
T Space -3 1 124 109 171 47
Space A 2 3 109 156 109 0
A Space -2 -3 156 109 172 16
Space P 3 -6 109 109 265 156
P A -1 9 109 125 172 63
A N -1 -5 125 63 249 124
N C 0 3 63 78 125 62
C R 2 -1 78 156 281 203
R E 0 1 156 188 62 -94
E A -1 2 188 265 297 109
A S 0 -1 265 156 203 -62
S Space -2 -2 156 125 358 202
Space W 3 2 125 156 219 94
W A -1 1 156 218 390 234
A S 0 -1 218 171 125 -93
S OemPeriod -1 -7 171 109 234 63
OemPeriod Space -1 5 109 125 249 140
Space LShiftKey 1 4 125 359 936 811
LShiftKey T 2 -5 359 110 265 -94
T H -1 -1 110 94 156 46
H Space -2 2 94 78 250 156
Space Back 4 -9 78 140 562 484
Back E -1 10 140 125 358 218
E Space -3 -1 125 140 219 94
Space D 2 1 140 171 203 63
D O 1 -6 171 93 156 -15
O C -2 6 93 109 187 94
C T 2 -2 109 156 249 140
T O 0 -4 156 109 172 16
O R 0 5 109 125 125 16
R S -1 2 125 140 1404 1279
S Space -2 -2 140 125 187 47
Space T 3 -1 125 141 265 140
T O 0 -4 141 94 125 -16
O L -1 0 94 93 203 109
L D 0 6 93 125 156 63
D Space -2 -1 125 63 171 46
Space M 1 -3 63 125 156 93
M E 2 4 125 124 110 -15
E Space -3 -1 124 94 140 16
Space T 3 -1 94 125 140 46
T H -1 -1 125 156 250 125
H I 1 -2 156 125 156 0
I S -1 6 125 124 172 47
S Space -2 -2 124 94 140 16
Space W 3 2 94 156 218 124
W A -1 1 156 234 234 78
A S 0 -1 234 171 110 -124
S Space -2 -2 171 110 202 31
Space A 2 3 110 156 156 46
A L 0 -8 156 93 141 -15
L M -1 2 93 203 249 156
M O 2 -2 203 125 375 172
O S -1 7 125 219 218 93
S T 1 -3 219 140 203 -16
T Space -3 1 140 141 218 78
Space C 1 1 141 141 234 93
C E 2 0 141 124 188 47
E Back 1 -10 124 125 717 593
Back E -1 10 125 172 733 608
E R 0 -1 172 124 188 16
R T 0 -1 124 187 218 94
T A -1 4 187 140 156 -31
A I 1 -7 140 171 125 -15
I N -2 2 171 156 125 -46
N L 1 -3 156 124 234 78
L Y 1 3 124 140 140 16
Y Space -3 2 140 125 1076 936
Space A 2 3 125 171 141 16
A Space -2 -3 171 109 203 32
Space T 3 -1 109 109 421 312
T Y 0 -1 109 140 156 47
Y P 0 -4 140 93 281 141
P E 0 7 93 109 156 63
E Space -3 -1 109 93 187 78
Space O 3 -5 93 125 171 78
O F -1 5 125 125 141 16
F Space -2 0 125 94 140 15
Space C 1 1 94 141 546 452
C O 2 -6 141 94 156 15
O Back 1 -4 94 109 531 437
Back A -2 12 109 156 140 31
A N -1 -5 156 125 187 31
N C 0 3 125 156 187 62
C S 1 1 156 125 546 390
S E 1 -1 125 281 16 -109
E R 0 -1 281 124 328 47
R Back 1 -9 124 78 1029 905
Back Back 0 0 78 110 187 109
Back Back 0 0 110 125 219 109
Back E -1 10 125 219 374 249
E R 0 -1 219 140 125 -94
R Space -3 0 140 109 234 94
Space T 3 -1 109 141 140 31
T H -1 -1 141 93 110 -31
H A 0 5 93 188 124 31
A T 1 -4 188 124 110 -78
T Space -3 1 124 125 140 16
Space I 3 -4 125 94 1232 1107
I S -1 6 94 156 125 31
S Space -2 -2 156 78 203 47
Space I 3 -4 78 187 203 125
I N -2 2 187 141 140 -47
N C 0 3 141 156 265 124
C U 2 -4 156 109 172 16
U R 0 3 109 172 234 125
R A -1 3 172 141 187 15
A B -1 -4 141 140 250 109
B L 1 -4 140 125 171 31
L E 1 6 125 140 141 16
E Oemcomma -2 -5 140 125 624 484
Oemcomma Space -1 4 125 94 421 296
Space A 2 3 94 141 140 46
A N -1 -5 141 109 141 0
N D 1 3 109 141 140 31
D Space -2 -1 141 94 156 15
Space T 3 -1 94 156 203 109
T H -1 -1 156 94 140 -16
H A 0 5 94 187 188 94
A T 1 -4 187 187 156 -31
T Space -3 1 187 109 468 281
Space LShiftKey 1 4 109 406 358 249
LShiftKey I 2 -8 406 93 219 -187
I Space -3 4 93 94 249 156
Space S 2 2 94 125 172 78
S H 0 -4 125 125 109 -16
H O 1 -3 125 156 219 94
O U 0 2 156 140 109 -47
U L -1 -2 140 109 234 94
L D 0 6 109 171 125 16
D Space -2 -1 171 94 218 47
Space E 3 1 94 109 234 140
E X -2 1 109 171 250 141
X P 2 -8 171 78 202 31
P E 0 7 78 141 125 47
E C -2 0 141 156 234 93
C T 2 -2 156 156 281 125
T Space -3 1 156 124 172 16
Space T 3 -1 124 125 561 437
T O 0 -4 125 78 141 16
O Space -3 5 78 125 187 109
Space L 2 -5 125 172 249 124
L I 1 1 172 140 141 -31
I V -2 4 140 172 249 109
V E 2 1 172 109 110 -62
E Space -3 -1 109 78 124 15
Space N 1 -2 78 218 172 94
N O 2 -3 218 140 125 -93
O Space -3 5 140 125 234 94
Space L 2 -5 125 125 530 405
L O 1 0 125 125 234 109
O N -2 3 125 156 172 47
N G 1 1 156 156 312 156
G E 1 2 156 249 234 78
E R 0 -1 249 141 171 -78
R Space -3 0 141 125 250 109
Space T 3 -1 125 124 250 125
T H -1 -1 124 78 140 16
H A 0 5 78 202 94 16
A T 1 -4 202 125 202 0
T Back 1 -8 125 125 609 484
Back N -3 7 125 156 593 468
N Space -1 2 156 109 249 93
Space T 3 -1 109 141 468 359
T H -1 -1 141 110 109 -32
H R 1 2 110 125 203 93
R E 0 1 125 140 63 -62
E E 0 0 140 140 218 78
E Space -3 -1 140 124 250 110
Space T 3 -1 124 141 1575 1451
T O 0 -4 141 94 156 15
O Space -3 5 94 109 219 125
Space S 2 2 109 141 171 62
S I 1 -6 141 124 141 0
I X -2 6 124 141 873 749
X Space -1 -2 141 62 578 437
Space M 1 -3 62 172 171 109
M O 2 -2 172 140 94 -78
O N -2 3 140 125 234 94
N T 2 1 125 140 125 0
T H -1 -1 140 110 124 -16
H S 0 4 110 125 141 31
S OemPeriod -1 -7 125 62 187 62
OemPeriod Oemcomma 0 1 62 62 16 -46
Oemcomma Back 3 -5 62 109 780 718
Back Space -4 9 109 125 686 577
Space LShiftKey 1 4 125 281 156 31
LShiftKey M 0 -7 281 93 172 -109
M Y 2 1 93 125 1138 1045
Y Space -3 2 125 125 156 31
Space D 2 1 125 109 250 125
D O 1 -6 109 93 125 16
O C -2 6 93 78 203 110
C T 2 -2 78 156 249 171
T O 0 -4 156 94 187 31
O R 0 5 94 109 188 94
R Space -3 0 109 110 202 93
Space A 2 3 110 171 188 78
A D 0 -2 171 156 249 78
D V -1 -1 156 140 484 328
V I 2 -4 140 125 156 16
I S -1 6 125 187 187 62
S E 1 -1 187 156 109 -78
E D -1 0 156 156 297 141
D Space -2 -1 156 94 218 62
Space M 1 -3 94 172 140 46
M E 2 4 172 125 156 -16
E Space -3 -1 125 78 156 31
Space T 3 -1 78 140 141 63
T O 0 -4 140 94 140 0
O Space -3 5 94 109 172 78
Space F 2 0 109 141 873 764
F O 1 -5 141 125 484 343
O Space -3 5 125 109 265 140
Space H 2 -2 109 110 343 234
H O 1 -3 110 203 125 15
O M -2 2 203 62 219 16
M Back 3 -6 62 125 296 234
Back Back 0 0 125 62 234 109
Back Back 0 0 62 62 172 110
Back Back 0 0 62 78 156 94
Back Back 0 0 78 78 171 93
Back Back 0 0 78 93 172 94
Back G -2 8 93 109 265 172
G O 1 -4 109 94 156 47
O Space -3 5 94 93 281 187
Space H 2 -2 93 125 296 203
H O 1 -3 125 234 156 31
O M -2 2 234 156 172 -62
M E 2 4 156 109 203 47
E Space -3 -1 109 125 873 764
Space A 2 3 125 156 156 31
A N -1 -5 156 124 141 -15
N D 1 3 124 140 109 -15
D Space -2 -1 140 109 140 0
Space G 2 -1 109 171 250 141
G E 1 2 171 188 171 0
E T 0 -2 188 156 156 -32
T Space -3 1 156 93 188 32
Space M 1 -3 93 156 156 63
M Y 2 1 156 94 202 46
Y Space -3 2 94 125 203 109
Space A 2 3 125 172 203 78
A F 0 -3 172 78 281 109
F F 0 0 78 110 171 93
F A 0 3 110 171 141 31
A I 1 -7 171 110 171 0
I R 0 4 110 156 250 140
R S -1 2 156 124 250 94
S Space -2 -2 124 78 202 78
Space I 3 -4 78 125 234 156
I N -2 2 125 141 78 -47
N Space -1 2 141 125 156 15
Space O 3 -5 125 125 671 546
O R 0 5 125 156 577 452
R D -1 1 156 187 578 422
D E 1 0 187 203 171 -16
E R 0 -1 203 156 156 -47
R M -2 -3 156 62 281 125
M Oemcomma 0 -1 62 62 0 -62
Oemcomma Back 3 -5 62 109 1014 952
Back Back 0 0 109 110 218 109
Back Oemcomma -3 5 110 125 999 889
Oemcomma Space -1 4 125 109 234 109
Space W 3 2 109 125 156 47
W H -1 -4 125 125 109 -16
H I 1 -2 125 125 109 -16
I C -2 5 125 93 219 94
C H 1 -3 93 110 124 31
H Space -2 2 110 125 234 124
Space I 3 -4 125 94 250 125
I S -1 6 94 125 125 31
S Space -2 -2 125 109 203 78
Space D 2 1 109 109 483 374
D O 1 -6 109 94 109 0
O C -2 6 94 141 281 187
C T 2 -2 141 125 390 249
T O 0 -4 125 78 203 78
O R 0 5 78 140 702 624
R S -1 2 140 109 281 141
S Back 2 -11 109 109 1061 952
Back Oem7 -2 2 109 78 1092 983
Oem7 S 0 9 78 109 171 93
S Space -2 -2 109 94 281 172
Space C 1 1 94 140 4540 4446
C O 2 -6 140 94 93 -47
O D -1 6 94 187 203 109
D E 1 0 187 125 140 -47
E Space -3 -1 125 125 219 94
Space O 3 -5 125 125 218 93
O F -1 5 125 125 203 78
F Space -2 0 125 125 296 171
Space Back 4 -9 125 109 515 390
Back Back 0 0 109 78 234 125
Back Back 0 0 78 63 187 109
Back F -2 9 63 140 500 437
F O 1 -5 140 94 140 0
O R 0 5 94 140 172 78
R Space -3 0 140 93 156 16
Space P 3 -6 93 110 1684 1591
P R 0 6 110 140 812 702
R E 0 1 140 140 109 -31
E P 0 -7 140 125 187 47
P A -1 9 125 141 187 62
A R 1 -3 141 172 203 62
R E 0 1 172 156 109 -63
E Space -3 -1 156 94 156 0
Space T 3 -1 94 141 156 62
T O 0 -4 141 110 109 -32
O Space -3 5 110 94 234 124
Space D 2 1 94 125 156 62
D I 1 -5 125 94 125 0
I E 0 5 94 140 141 47
