D2 D5 0 -3 109 109 640 531
H I 1 -2 156 203 94 -62
I N -2 2 203 171 156 -47
N G 1 1 171 141 93 -78
G S 0 3 141 140 484 343
S Space -2 -2 140 124 874 734
Space J 2 -3 124 124 702 578
J U 1 0 124 94 218 94
U S -1 5 94 156 484 390
S T 1 -3 156 109 327 171
T Space -3 1 109 156 765 656
Space F 2 0 156 125 265 109
F A 0 3 125 140 359 234
A L 0 -8 140 109 624 484
L L 0 0 109 140 234 125
L Space -2 5 140 156 530 390
Space A 2 3 156 125 312 156
A W 1 -1 125 125 499 374
W A -1 1 125 125 203 78
A U 1 -6 125 109 125 0
U Back 1 -6 109 140 655 546
Back Y -1 7 140 125 1513 1373
Y Space -3 2 125 156 2746 2621
Space I 3 -4 156 187 187 31
I N -2 2 187 188 140 -47
N Space -1 2 188 140 188 0
Space F 2 0 140 187 717 577
F A 0 3 187 249 219 32
A C -1 -2 249 187 265 16
C E 2 0 187 172 171 -16
E Space -3 -1 172 141 234 62
Space O 3 -5 141 172 172 31
O F -1 5 172 109 109 -63
F Space -2 0 109 125 250 141
Space D 2 1 125 219 1934 1809
D E 1 0 219 156 203 -16
E A -1 2 156 218 156 0
A T 1 -4 218 140 359 141
T H -1 -1 140 156 109 -31
H Oemcomma -1 -2 156 125 1279 1123
Oemcomma Space -1 4 125 109 250 125
Space L 2 -5 109 93 749 640
L E 1 6 93 140 109 16
E A -1 2 140 140 234 94
A V -1 -3 140 156 499 359
V I 2 -4 156 172 156 0
I N -2 2 172 172 109 -63
N G 1 1 172 125 125 -47
G Space -2 1 125 125 749 624
Space O 3 -5 125 156 1263 1138
O N -2 3 156 140 141 -15
N L 1 -3 140 172 187 47
L Y 1 3 172 156 218 46
Y Space -3 2 156 140 812 656
Space W 3 2 140 171 312 172
W H -1 -4 171 94 140 -31
H A 0 5 94 140 94 0
A T 1 -4 140 156 265 125
T Space -3 1 156 141 842 686
Space I 3 -4 141 172 203 62
I S -1 6 172 141 140 -32
S Space -2 -2 141 125 156 15
Space T 3 -1 125 109 796 671
T R 0 1 109 140 125 16
R U 0 -3 140 110 249 109
U L -1 -2 110 125 234 124
L Y 1 3 125 124 344 219
Y Space -3 2 124 140 1638 1514
Space I 3 -4 140 203 218 78
I M -2 1 203 125 187 -16
M P 2 -3 125 141 234 109
P O 0 1 141 156 297 156
O R 0 5 156 140 234 78
R T 0 -1 140 140 390 250
T N -2 -1 140 140 390 250
N Back 3 -7 140 156 468 328
Back A -2 12 156 187 109 -47
A N -1 -5 187 156 171 -16
N T 2 1 156 109 141 -15
T OemPeriod -2 -4 109 78 1747 1638
OemPeriod Space -1 5 78 109 156 78
Space RShiftKey 1 -7 109 218 250 141
RShiftKey R 2 7 218 140 140 -78
R E 0 1 140 109 250 110
E M -2 -4 109 109 249 140
M E 2 4 109 93 172 63
E M -2 -4 93 109 1217 1124
M B 0 2 109 109 234 125
B E 2 2 109 156 187 78
E R 0 -1 156 140 187 31
R I 0 -4 140 202 406 266
I N -2 2 202 203 109 -93
N G 1 1 203 94 249 46
G Space -2 1 94 109 1233 1139
Space T 3 -1 109 156 218 109
T H -1 -1 156 125 109 -47
H A 0 5 125 188 234 109
A T 1 -4 188 125 234 46
T Space -3 1 125 109 250 125
Space Y 3 -2 109 156 406 297
Y O 0 -3 156 203 109 -47
O U 0 2 203 140 125 -78
U Space -3 3 140 109 327 187
Space R 3 0 109 203 437 328
R E 0 1 203 31 172 -31
E A -1 2 31 46 156 125
A Back 2 -12 46 109 499 453
Back Back 0 0 109 78 187 78
Back Back 0 0 78 78 172 94
Back A -2 12 78 218 140 62
A R 1 -3 218 187 234 16
R E 0 1 187 141 140 -47
E Space -3 -1 141 156 1638 1497
Space G 2 -1 156 171 500 344
G O 1 -4 171 187 109 -62
O I 0 1 187 203 187 0
I N -2 2 203 188 187 -16
N G 1 1 188 124 110 -78
G Space -2 1 124 140 218 94
Space T 3 -1 140 125 125 -15
T O 0 -4 125 156 109 -16
O Space -3 5 156 109 156 0
Space D 2 1 109 156 530 421
D I 1 -5 156 156 141 -15
I E 0 5 156 125 499 343
E Space -3 -1 125 156 1217 1092
Space I 3 -4 156 187 218 62
I S -1 6 187 125 187 0
S Space -2 -2 125 125 125 0
Space T 3 -1 125 156 203 78
T H -1 -1 156 125 78 -78
H E 1 3 125 109 156 31
E Space -3 -1 109 109 156 47
Space B 1 -1 109 125 218 109
B E 2 2 125 171 63 -62
E A -1 2 171 78 421 250
A Back 2 -12 78 187 406 328
Back S -2 11 187 156 140 -47
S T 1 -3 156 125 530 374
T Space -3 1 125 125 328 203
Space W 3 2 125 124 172 47
W A -1 1 124 172 140 16
A Y 1 -5 172 125 140 -32
Y Space -3 2 125 125 1342 1217
Space RShiftKey 1 -7 125 359 312 187
RShiftKey I 2 3 359 156 234 -125
I Space -3 4 156 140 234 78
Space K 2 -4 140 140 312 172
K N -1 2 140 172 156 16
N O 2 -3 172 203 140 -32
O W 0 7 203 140 172 -31
W Space -3 -2 140 109 359 219
Space T 3 -1 109 125 889 780
T O 0 -4 125 156 94 -31
O Space -3 5 156 124 156 0
Space A 2 3 124 141 124 0
A V -1 -3 141 141 281 140
V O 2 -5 141 281 203 62
O I 0 1 281 62 94 -187
I D -1 5 62 125 499 437
D Space -2 -1 125 125 1170 1045
Space T 3 -1 125 156 483 358
T H -1 -1 156 125 94 -62
H E 1 3 125 156 109 -16
E Space -3 -1 156 124 219 63
Space T 3 -1 124 156 733 609
T R 0 1 156 78 203 47
R A -1 3 78 124 312 234
A P 1 -9 124 141 93 -31
P Space -3 6 141 125 952 811
Space O 3 -5 125 172 296 171
O F -1 5 172 109 94 -78
F Space -2 0 109 109 125 16
Space T 3 -1 109 140 468 359
T H -1 -1 140 156 124 -16
H I 1 -2 156 218 94 -62
I N -2 2 218 203 187 -31
N K 1 -2 203 156 187 -16
K I 1 0 156 188 780 624
I N -2 2 188 171 141 -47
N G 1 1 171 125 140 -31
G Space -2 1 125 141 2059 1934
Space Y 3 -2 141 140 531 390
Y O 0 -3 140 203 62 -78
O U 0 2 203 156 156 -47
U Space -3 3 156 141 234 78
Space H 2 -2 141 125 234 93
H A 0 5 125 234 109 -16
A V -1 -3 234 203 234 0
V E 2 1 203 187 250 47
E Space -3 -1 187 141 1201 1014
Space S 2 2 141 172 187 46
S O 1 -7 172 202 110 -62
O M -2 2 202 156 171 -31
M E 2 4 156 125 203 47
E T 0 -2 125 156 655 530
T H -1 -1 156 140 125 -31
H I 1 -2 140 203 78 -62
I N -2 2 203 219 140 -63
N G 1 1 219 140 141 -78
G Space -2 1 140 140 889 749
Space T 3 -1 140 156 1139 999
T O 0 -4 156 141 171 15
O Space -3 5 141 109 344 203
Space L 2 -5 109 94 202 93
L O 1 0 94 156 203 109
O S -1 7 156 124 141 -15
S E 1 -1 124 125 249 125
E OemPeriod -2 -6 125 125 1576 1451
OemPeriod Space -1 5 125 94 218 93
Space RShiftKey 1 -7 94 561 250 156
RShiftKey Y 2 5 561 63 483 -78
Y O 0 -3 63 156 1077 1014
O U 0 2 156 156 109 -47
U Space -3 3 156 110 374 218
Space A 2 3 110 203 468 358
A R 1 -3 203 188 312 109
R E 0 1 188 172 125 -63
E Space -3 -1 172 140 359 187
Space A 2 3 140 125 343 203
A L 0 -8 125 156 219 94
L R 1 5 156 172 686 530
R E 0 1 172 171 125 -47
E A -1 2 171 156 187 16
A D 0 -2 156 156 172 16
D Y 1 -3 156 140 218 62
Y Space -3 2 140 141 608 468
Space N 1 -2 141 141 593 452
N A 1 5 141 156 109 -32
A K 0 -7 156 141 156 0
K E 1 5 141 141 125 -16
E D -1 0 141 172 281 140
D OemPeriod -1 -6 172 109 1498 1326
OemPeriod Space -1 5 109 110 202 93
Space RShiftKey 1 -7 110 249 219 109
RShiftKey T 2 6 249 125 171 -78
T H -1 -1 125 125 203 78
H E 1 3 125 141 312 187
E R 0 -1 141 156 156 15
R E 0 1 156 141 187 31
E Space -3 -1 141 109 437 296
Space I 3 -4 109 187 141 32
I S -1 6 187 156 62 -125
S Space -2 -2 156 140 156 0
Space N 1 -2 140 203 234 94
N O 2 -3 203 188 140 -63
O Space -3 5 188 125 390 202
Space R 3 0 125 171 188 63
R E 0 1 171 172 124 -47
E A -1 2 172 156 234 62
A D 0 -2 156 125 125 -31
D Back 2 -10 125 124 531 406
Back S -2 11 124 140 187 63
S O 1 -7 140 203 140 0
O N -2 3 203 156 141 -62
N Space -1 2 156 109 1154 998
Space N 1 -2 109 171 172 63
N O 2 -3 171 187 93 -78
O T 0 4 187 156 172 -15
T Space -3 1 156 125 249 93
Space T 3 -1 125 156 656 531
T O 0 -4 156 171 78 -78
O Space -3 5 171 156 218 47
Space F 2 0 156 125 1045 889
F O 1 -5 125 109 156 31
O L -1 0 109 78 234 125
L L 0 0 78 78 172 94
L O 1 0 78 125 171 93
O W 0 7 125 140 141 16
W Space -3 -2 140 125 795 655
Space Y 3 -2 125 187 266 141
Y O 0 -3 187 172 140 -47
O U 0 2 172 172 109 -63
U R 0 3 172 141 156 -16
R Space -3 0 141 140 484 343
Space H 2 -2 140 140 312 172
H E 1 3 140 171 125 -15
E A -1 2 171 219 171 0
A R 1 -3 219 172 343 124
R Back 1 -9 172 125 718 546
Back R -1 9 125 125 749 624
R T 0 -1 125 124 203 78
T OemPeriod -2 -4 124 78 873 749
OemPeriod Return 1 -3 78 94 265 187
Return RShiftKey -1 1 94 234 1342 1248
RShiftKey A 1 10 234 93 125 -109
A B -1 -4 93 172 483 390
B O 2 -4 172 234 110 -62
O U 0 2 234 141 171 -63
U T 0 2 141 109 156 15
T Space -3 1 109 124 297 188
Space A 2 3 124 125 109 -15
A Space -2 -3 125 141 249 124
Space Y 3 -2 141 171 266 125
Y R 0 2 171 125 483 312
R Back 1 -9 125 140 671 546
Back E -1 10 140 156 187 47
E A -1 2 156 202 141 -15
A R 1 -3 202 125 1107 905
R Space -3 0 125 125 1217 1092
Space A 2 3 125 124 406 281
A G 0 -4 124 140 265 141
G O 1 -4 140 156 125 -15
O Space -3 5 156 125 1045 889
Space RShiftKey 1 -7 125 390 296 171
RShiftKey I 2 3 390 156 265 -125
I Space -3 4 156 125 219 63
Space W 3 2 125 156 156 31
W A -1 1 156 171 203 47
A S 0 -1 171 125 265 94
S Space -2 -2 125 109 452 327
Space D 2 1 109 140 718 609
D I 1 -5 140 124 125 -15
I A -1 7 124 125 171 47
A G 0 -4 125 141 3276 3151
G N -1 -1 141 187 156 15
N O 2 -3 187 172 109 -78
O S -1 7 172 140 219 47
S E 1 -1 140 141 249 109
E D -1 0 141 156 203 62
D Space -2 -1 156 125 577 421
Space W 3 2 125 156 734 609
W I 0 -6 156 125 93 -63
I T 0 3 125 141 187 62
T H -1 -1 141 140 94 -47
H Space -2 2 140 141 187 47
Space C 1 1 141 172 468 327
C A 1 2 172 172 125 -47
A N -1 -5 172 140 94 -78
N C 0 3 140 171 187 47
C E 2 0 171 234 125 -46
E R 0 -1 234 171 234 0
R OemPeriod -2 -5 171 93 858 687
OemPeriod Space -1 5 93 94 202 109
Space RShiftKey 1 -7 94 421 609 515
RShiftKey I 2 3 421 156 296 -125
I Space -3 4 156 109 234 78
Space H 2 -2 109 109 858 749
H A 0 5 109 187 78 -31
A D 0 -2 187 156 203 16
D Space -2 -1 156 109 593 437
Space A 2 3 109 140 312 203
A Space -2 -3 140 109 218 78
Space S 2 2 109 141 187 78
S A 0 1 141 218 188 47
A C -1 -2 218 140 234 16
C N 0 -3 140 47 265 125
N Back 3 -7 47 94 265 218
Back Back 0 0 94 78 187 93
Back Back 0 0 78 125 156 78
Back C -3 10 125 141 187 62
C A 1 2 141 156 47 -94
A N -1 -5 156 171 172 16
N Space -1 2 171 156 936 765
Space A 2 3 156 187 296 140
A T 1 -4 187 109 515 328
T Space -3 1 109 109 499 390
Space D7 4 -3 109 94 343 234
D7 RShiftKey -3 -4 94 328 562 468
RShiftKey Oem1 1 1 328 141 187 -141
Oem1 D3 2 7 141 125 1217 1076
D3 D0 0 -7 125 124 94 -31
D0 Space -4 6 124 140 187 63
Space I 3 -4 140 187 187 47
I N -2 2 187 125 187 0
N Space -1 2 125 125 125 0
Space T 3 -1 125 156 172 47
T H -1 -1 156 125 109 -47
H E 1 3 125 125 140 15
E Space -3 -1 125 125 671 546
Space M 1 -3 125 218 234 109
M O 2 -2 218 140 156 -62
O R 0 5 140 156 484 344
R N -2 -2 156 171 811 655
N I 2 -2 171 172 140 -31
I N -2 2 172 171 141 -31
N G 1 1 171 125 140 -31
G Oemcomma -1 -3 125 109 1014 889
Oemcomma Space -1 4 109 125 452 343
Space A 2 3 125 141 281 156
A N -1 -5 141 125 125 -16
N D 1 3 125 140 78 -47
D Space -2 -1 140 125 187 47
Space I 3 -4 125 171 172 47
I T 0 3 171 109 359 188
T Space -3 1 109 109 390 281
Space C 1 1 109 125 296 187
C L 1 -6 125 109 390 265
L E 1 6 109 219 374 265
E A -1 2 219 328 125 -94
A R 1 -3 328 156 437 109
R L -1 -5 156 125 452 296
L Y 1 3 125 140 250 125
Y Space -3 2 140 125 3323 3183
Space S 2 2 125 140 437 312
S H 0 -4 140 156 109 -31
H O 1 -3 156 156 93 -63
O W 0 7 156 109 250 94
W E 0 -1 109 156 686 577
E D -1 0 156 140 141 -15
D Space -2 -1 140 141 2480 2340
Space A 2 3 141 125 156 15
A Space -2 -3 125 125 203 78
Space T 3 -1 125 125 905 780
T U 0 -2 125 156 140 15
U M -2 0 156 171 562 406
M O 2 -2 171 171 156 -15
O R 0 5 171 156 156 -15
R Space -3 0 156 156 1607 1451
Space O 3 -5 156 171 265 109
O N -2 3 171 171 156 -15
N Space -1 2 171 125 265 94
Space M 1 -3 125 171 203 78
M Y 2 1 171 140 359 188
Y Space -3 2 140 125 249 109
Space P 3 -6 125 141 312 187
P A -1 9 141 141 156 15
A N -1 -5 141 156 156 15
N C 0 3 156 109 796 640
C R 2 -1 109 140 671 562
R E 0 1 140 141 171 31
E A -1 2 141 327 141 0
A S 0 -1 327 156 592 265
S OemPeriod -1 -7 156 78 812 656
OemPeriod Space -1 5 78 125 748 670
Space RShiftKey 1 -7 125 390 328 203
RShiftKey I 2 3 390 172 265 -125
I Space -3 4 172 124 219 47
Space D 2 1 124 140 218 94
D I 1 -5 140 125 109 -31
I D -1 5 125 125 624 499
D B -1 -2 125 63 858 733
B Back 3 -8 63 125 437 374
Back N -3 7 125 78 733 608
N Oem7 1 -5 78 125 484 406
Oem7 T 1 6 125 140 156 31
T Space -3 1 140 125 140 0
Space E 3 1 125 188 1326 1201
E V -2 -1 188 140 266 78
V C 0 1 140 124 0 -140
C E 2 0 124 172 140 16
E N -2 -3 172 141 187 15
N Space -1 2 141 141 265 124
Space Back 4 -9 141 109 344 203
Back Back 0 0 109 94 202 93
Back Back 0 0 94 94 172 78
Back Back 0 0 94 94 452 358
Back E -1 10 94 125 484 390
E N -2 -3 125 140 78 -47
N Space -1 2 140 93 250 110
Space K 2 -4 93 141 405 312
K N -1 2 141 188 187 46
N O 2 -3 188 171 141 -47
O W 0 7 171 125 109 -62
W Space -3 -2 125 125 967 842
Space W 3 2 125 188 499 374
W H -1 -4 188 109 141 -47
H A 0 5 109 187 140 31
A T 1 -4 187 140 297 110
T Space -3 1 140 125 280 140
Space A 2 3 125 125 141 16
A Space -2 -3 125 125 234 109
Space P 3 -6 125 125 1201 1076
P A -1 9 125 125 156 31
A N -1 -5 125 156 94 -31
N C 0 3 156 140 686 530
C R 2 -1 140 172 530 390
R E 0 1 172 234 141 -31
E A -1 2 234 218 203 -31
A S 0 -1 218 125 499 281
S Space -2 -2 125 140 936 811
Space W 3 2 140 172 374 234
W A -1 1 172 140 921 749
A S 0 -1 140 187 171 31
S OemPeriod -1 -7 187 110 1279 1092
OemPeriod Space -1 5 110 140 344 234
Space RShiftKey 1 -7 140 484 296 156
RShiftKey T 2 6 484 140 312 -172
T H -1 -1 140 156 281 141
H E 1 3 156 94 109 -47
E Space -3 -1 94 125 203 109
Space D 2 1 125 125 187 62
D O 1 -6 125 140 78 -47
O C -2 6 140 109 390 250
C T 2 -2 109 140 281 172
T O 0 -4 140 140 156 16
O R 0 5 140 110 249 109
R S -1 2 110 156 1810 1700
S Space -2 -2 156 140 250 94
Space T 3 -1 140 125 592 452
T O 0 -4 125 125 141 16
O L -1 0 125 156 218 93
L D 0 6 156 125 125 -31
D Space -2 -1 125 125 390 265
Space M 1 -3 125 171 172 47
M E 2 4 171 125 109 -62
E Space -3 -1 125 124 749 624
Space T 3 -1 124 109 624 500
T H -1 -1 109 202 78 -31
H I 1 -2 202 172 124 -78
I S -1 6 172 125 156 -16
S Space -2 -2 125 156 156 31
Space W 3 2 156 156 219 63
W A -1 1 156 141 171 15
A S 0 -1 141 109 172 31
S Space -2 -2 109 125 343 234
Space A 2 3 125 93 250 125
A L 0 -8 93 125 109 16
L M -1 2 125 203 390 265
M O 2 -2 203 156 156 -47
O S -1 7 156 156 109 -47
S T 1 -3 156 141 312 156
T Space -3 1 141 94 2730 2589
Space C 1 1 94 140 219 125
C E 2 0 140 172 249 109
E R 0 -1 172 109 749 577
R T 0 -1 109 109 281 172
T A -1 4 109 140 187 78
A I 1 -7 140 156 94 -46
I N -2 2 156 172 124 -32
N L 1 -3 172 141 234 62
L Y 1 3 141 156 203 62
Y Space -3 2 156 141 577 421
Space A 2 3 141 109 250 109
A Space -2 -3 109 140 156 47
Space T 3 -1 140 125 967 827
T Y 0 -1 125 109 63 -62
Y P 0 -4 109 187 249 140
P E 0 7 187 110 187 0
E Space -3 -1 110 125 172 62
Space O 3 -5 125 140 281 156
O F -1 5 140 94 140 0
F Space -2 0 94 156 203 109
Space C 1 1 156 156 203 47
C A 1 2 156 187 78 -78
A N -1 -5 187 124 125 -62
N C 0 3 124 156 234 110
C E 2 0 156 218 109 -47
E R 0 -1 218 156 234 16
R Space -3 0 156 125 1326 1170
Space T 3 -1 125 63 296 171
T H -1 -1 63 110 1045 982
H A 0 5 110 250 94 -16
A T 1 -4 250 94 296 46
T Space -3 1 94 187 266 172
Space I 3 -4 187 141 436 249
I S -1 6 141 124 110 -31
S Space -2 -2 124 124 468 344
Space I 3 -4 124 156 748 624
I N -2 2 156 172 125 -31
N C 0 3 172 125 484 312
C U 2 -4 125 125 93 -32
U R 0 3 125 140 640 515
R A -1 3 140 172 156 16
A B -1 -4 172 156 187 15
B L 1 -4 156 203 203 47
L E 1 6 203 93 125 -78
E Oemcomma -2 -5 93 188 1263 1170
Oemcomma Space -1 4 188 125 203 15
Space A 2 3 125 156 156 31
A N -1 -5 156 141 109 -47
N D 1 3 141 124 110 -31
D Space -2 -1 124 125 202 78
Space T 3 -1 125 156 234 109
T H -1 -1 156 140 110 -46
H A 0 5 140 172 140 0
A T 1 -4 172 124 250 78
T Space -3 1 124 109 296 172
Space RShiftKey 1 -7 109 421 250 141
RShiftKey I 2 3 421 171 234 -187
I Space -3 4 171 109 312 141
Space S 2 2 109 218 1014 905
S H 0 -4 218 172 124 -94
H O 1 -3 172 187 110 -62
O U 0 2 187 140 140 -47
U L -1 -2 140 156 234 94
L D 0 6 156 109 109 -47
D Space -2 -1 109 141 577 468
Space E 3 1 141 156 983 842
E C -2 0 156 109 328 172
C Back 3 -10 109 125 795 686
Back X -3 11 125 156 141 16
X P 2 -8 156 124 203 47
P E 0 7 124 156 202 78
E C -2 0 156 172 640 484
C T 2 -2 172 140 281 109
T Space -3 1 140 140 780 640
Space T 3 -1 140 125 218 78
T O 0 -4 125 140 125 0
O Space -3 5 140 141 187 47
Space L 2 -5 141 156 172 31
L I 1 1 156 125 733 577
I V -2 4 125 156 187 62
V E 2 1 156 156 125 -31
E Space -3 -1 156 125 296 140
Space N 1 -2 125 203 250 125
N O 2 -3 203 187 156 -47
O Space -3 5 187 140 515 328
Space L 2 -5 140 94 265 125
L O 1 0 94 156 374 280
O N -2 3 156 140 172 16
N G 1 1 140 141 655 515
G E 1 2 141 218 281 140
E R 0 -1 218 156 218 0
R Space -3 0 156 109 1295 1139
Space T 3 -1 109 141 187 78
T H -1 -1 141 110 156 15
H A 0 5 110 141 156 46
A N -1 -5 141 140 110 -31
N Space -1 2 140 125 280 140
Space T 3 -1 125 140 188 63
T H -1 -1 140 109 78 -62
H E 1 3 109 156 234 125
E Back 1 -10 156 141 483 327
Back R -1 9 141 187 156 15
R E 0 1 187 140 141 -46
E E 0 0 140 109 218 78
E Space -3 -1 109 141 265 156
Space T 3 -1 141 172 1482 1341
T O 0 -4 172 156 172 0
O Space -3 5 156 141 218 62
Space S 2 2 141 156 297 156
S I 1 -6 156 140 109 -47
I V -2 4 140 125 171 31
V C 0 1 125 109 16 -109
C Back 3 -10 109 156 452 343
Back X -3 11 156 141 125 -31
X Back 3 -11 141 94 437 296
Back Back 0 0 94 109 172 78
Back X -3 11 109 125 218 109
X Space -1 -2 125 141 218 93
Space M 1 -3 141 187 266 125
M O 2 -2 187 219 124 -63
O N -2 3 219 156 203 -16
N T 2 1 156 141 265 109
T H -1 -1 141 156 110 -31
H S 0 4 156 141 280 124
S OemPeriod -1 -7 141 109 1779 1638
OemPeriod Space -1 5 109 125 249 140
Space RShiftKey 1 -7 125 452 266 141
RShiftKey M 0 4 452 171 265 -187
M Y 2 1 171 109 343 172
Y Space -3 2 109 110 218 109
Space D 2 1 110 125 624 514
D O 1 -6 125 125 94 -31
O C -2 6 125 124 172 47
C T 2 -2 124 125 343 219
T O 0 -4 125 125 140 15
O R 0 5 125 125 172 47
R Space -3 0 125 141 795 670
Space A 2 3 141 156 1545 1404
A D 0 -2 156 171 234 78
D V -1 -1 171 141 873 702
V I 2 -4 141 140 188 47
I S -1 6 140 124 156 16
S E 1 -1 124 109 218 94
E D -1 0 109 109 187 78
D Space -2 -1 109 125 1170 1061
Space M 1 -3 125 78 343 218
M E 2 4 78 62 32 -46
E Space -3 -1 62 156 811 749
Space T 3 -1 156 140 3557 3401
T O 0 -4 140 141 124 -16
O Space -3 5 141 141 156 15
Space G 2 -1 141 125 390 249
G O 1 -4 125 140 94 -31
O Space -3 5 140 93 250 110
Space H 2 -2 93 156 202 109
H O 1 -3 156 234 110 -46
O M -2 2 234 171 187 -47
M E 2 4 171 109 187 16
E Space -3 -1 109 109 1139 1030
Space A 2 3 109 140 187 78
A N -1 -5 140 140 94 -46
N D 1 3 140 125 109 -31
D Space -2 -1 125 109 156 31
Space G 2 -1 109 141 327 218
G E 1 2 141 171 141 0
E T 0 -2 171 109 218 47
T Space -3 1 109 125 265 156
Space M 1 -3 125 125 172 47
M Y 2 1 125 78 359 234
Y Space -3 2 78 140 6365 6287
Space A 2 3 140 125 249 109
A F 0 -3 125 78 1045 920
F F 0 0 78 94 156 78
F A 0 3 94 125 141 47
A I 1 -7 125 78 140 15
I R 0 4 78 141 390 312
R S -1 2 141 109 359 218
S Space -2 -2 109 125 390 281
Space I 3 -4 125 188 140 15
I N -2 2 188 172 94 -94
N Space -1 2 172 140 172 0
Space O 3 -5 140 141 202 62
O R 0 5 141 62 172 31
R D -1 1 62 187 733 671
D E 1 0 187 156 156 -31
E R 0 -1 156 141 156 0
R Oemcomma -2 -4 141 109 3089 2948
Oemcomma Space -1 4 109 94 187 78
Space W 3 2 94 141 312 218
W H -1 -4 141 140 125 -16
H I 1 -2 140 156 78 -62
I H -1 2 156 140 156 0
H C -1 3 140 109 109 -31
C Back 3 -10 109 109 687 578
Back Back 0 0 109 78 187 78
Back C -3 10 78 125 140 62
C H 1 -3 125 172 78 -47
H Space -2 2 172 141 499 327
Space I 3 -4 141 156 624 483
I S -1 6 156 109 125 -31
S Space -2 -2 109 94 203 94
Space D 2 1 94 109 936 842
D O 1 -6 109 125 109 0
O C -2 6 125 156 141 16
C E 2 0 156 172 374 218
E Back 1 -10 172 140 484 312
Back T -1 8 140 140 858 718
T E 0 2 140 140 187 47
E R 0 -1 140 109 140 0
R Oem7 -1 -7 109 109 1155 1046
Oem7 S 0 9 109 125 93 -16
S Space -2 -2 125 124 219 94
Space C 1 1 124 124 312 188
C O 2 -6 124 140 78 -46
O D -1 6 140 172 171 31
D E 1 0 172 156 109 -63
E Back 1 -10 156 94 1997 1841
Back Back 0 0 94 94 172 78
Back Back 0 0 94 94 187 93
Back Back 0 0 94 93 172 78
Back Back 0 0 93 94 171 78
Back Back 0 0 94 94 172 78
Back Back 0 0 94 93 172 78
Back Back 0 0 93 93 187 94
Back Back 0 0 93 78 187 94
Back O -1 4 78 109 1279 1201
O R 0 5 109 109 78 -31
R Oem7 -1 -7 109 109 952 843
Oem7 S 0 9 109 109 109 0
S Space -2 -2 109 141 140 31
Space C 1 1 141 125 858 717
C O 2 -6 125 140 94 -31
O D -1 6 140 172 140 0
D E 1 0 172 125 125 -47
E Space -3 -1 125 93 453 328
Space F 2 0 93 140 1778 1685
F O 1 -5 140 140 94 -46
O R 0 5 140 125 140 0
R Space -3 0 125 109 250 125
Space P 3 -6 109 94 1918 1809
P R 0 6 94 156 94 0
R E 0 1 156 156 109 -47
E P 0 -7 156 141 499 343
P A -1 9 141 109 141 0
A R 1 -3 109 172 249 140
R E 0 1 172 156 125 -47
E Space -3 -1 156 125 967 811
Space T 3 -1 125 140 609 484
T O 0 -4 140 141 93 -47
O Space -3 5 141 125 125 -16
Space D 2 1 125 172 156 31
D I 1 -5 172 141 109 -63
I E 0 5 141 109 188 47
E OemPeriod -2 -6 109 78 748 639
OemPeriod Space -1 5 78 125 671 593
Space RShiftKey 1 -7 125 421 375 250
RShiftKey I 2 3 421 172 296 -125
I T 0 3 172 109 421 249
T Space -3 1 109 125 421 312
Space M 1 -3 125 171 188 63
M E 2 4 171 187 109 -62
E A -1 2 187 187 156 -31
A N -1 -5 187 125 265 78
N S 1 4 125 172 187 62
S Space -2 -2 172 125 624 452
Space T 3 -1 125 140 952 827
T O 0 -4 140 156 78 -62
O Space -3 5 156 110 171 15
Space R 3 0 110 156 156 46
R Back 1 -9 156 141 780 624
Back T -1 8 141 141 359 218
T R 0 1 141 156 109 -32
R Y 0 -2 156 125 172 16
Y Y 0 0 125 109 4368 4243
Y O 0 -3 109 125 62 -47
O Space -3 5 125 109 219 94
Space Back 4 -9 109 94 421 312
Back Back 0 0 94 78 187 93
Back Back 0 0 78 93 172 94
Back Space -4 9 93 141 530 437
Space T 3 -1 141 141 265 124
T O 0 -4 141 124 110 -31
O Space -3 5 124 109 171 47
Space T 3 -1 109 125 671 562
T E 0 2 125 109 187 62
E L -1 -6 109 109 125 16
L L 0 0 109 124 172 63
L Space -2 5 124 125 296 172
Space Y 3 -2 125 124 1108 983
Y O 0 -3 124 171 78 -46
O U 0 2 171 141 124 -47
U R 0 3 141 140 63 -78
R Space -3 0 140 141 249 109
Space K 2 -4 141 156 188 47
K I 1 0 156 219 249 93
I N -2 2 219 125 187 -32
N Back 3 -7 125 109 406 281
Back D -2 10 109 140 390 281
D S 0 1 140 109 343 203
S Space -2 -2 109 125 1123 1014
Space E 3 1 125 202 266 141
E V -2 -1 202 219 795 593
V E 2 1 219 172 281 62
E R 0 -1 172 156 203 31
R Y 0 -2 156 109 312 156
Y T 0 1 109 125 499 390
T H -1 -1 125 203 109 -16
H I 1 -2 203 218 94 -109
I N -2 2 218 203 234 16
N G 1 1 203 156 234 31
G Space -2 1 156 125 1404 1248
Space Y 3 -2 125 141 296 171
Y O 0 -3 141 187 94 -47
O U 0 2 187 156 125 -62
U Space -3 3 156 141 249 93
Space T 3 -1 141 156 250 109
T H -1 -1 156 156 109 -47
H O 1 -3 156 187 109 -47
O U 0 2 187 156 156 -31
U G -1 2 156 156 640 484
G H 0 -1 156 140 78 -78
H T 1 1 140 156 203 63
T Space -3 1 156 124 468 312
Space Y 3 -2 124 125 1419 1295
Y O 0 -3 125 203 78 -47
