D4 D9 0 -5 140 171 421 281
Oem1 Back 2 -3 78 94 452 374
Back Oem5 -1 0 94 47 0 -94
Oem5 L -1 4 47 78 250 203
L L 0 0 78 172 140 62
L Space -2 5 172 234 125 -47
Space F 2 0 234 156 374 140
F E 1 1 156 140 110 -46
E A -1 2 140 156 280 140
A R 1 -3 156 140 250 94
R Space -3 0 140 172 889 749
Space O 3 -5 172 202 531 359
O F -1 5 202 125 124 -78
F Space -2 0 125 234 63 -62
Space E 3 1 234 140 1482 1248
E M -2 -4 140 140 125 -15
M B 0 2 140 140 998 858
B A 1 4 140 218 359 219
A R 1 -3 218 78 421 203
R R 0 0 78 171 172 94
R A -1 3 171 203 655 484
A S 0 -1 203 94 1934 1731
S S 0 0 94 125 156 62
S M -1 -5 125 109 1092 967
M E 2 4 109 109 78 -31
E N -2 -3 109 156 125 16
N T 2 1 156 109 125 -31
T Space -3 1 109 140 671 562
Space O 3 -5 140 156 530 390
O F -1 5 156 125 78 -78
F Space -2 0 125 171 16 -109
Space F 2 0 171 94 218 47
F A 0 3 94 172 265 171
A I 1 -7 172 124 531 359
I L -1 -1 124 141 405 281
L U 1 2 141 109 562 421
U R 0 3 109 203 421 312
R E 0 1 203 140 125 -78
E Space -3 -1 140 140 1482 1342
Space OemMinus 4 -7 140 140 234 94
OemMinus Space -4 7 140 188 93 -47
Space T 3 -1 188 94 312 124
T H -1 -1 94 141 78 -16
H E 1 3 141 94 203 62
E S -1 1 94 94 203 109
S E 1 -1 94 125 203 109
E Space -3 -1 125 125 1404 1279
Space T 3 -1 125 110 483 358
T H -1 -1 110 156 110 0
H I 1 -2 156 171 265 109
I N -2 2 171 141 296 125
N G 1 1 141 110 265 124
G S 0 3 110 110 78 -32
S Space -2 -2 110 156 1545 1435
Space F 2 0 156 109 3666 3510
F A 0 3 109 187 109 0
A L 0 -8 187 93 203 16
L L 0 0 93 141 140 47
L Space -2 5 141 202 63 -78
Space W 3 2 202 62 218 16
W Back 1 -11 62 125 499 437
Back Oem5 -1 0 125 78 16 -109
Oem5 A -1 12 78 110 93 15
A W 1 -1 110 94 203 93
W A -1 1 94 156 203 109
A Y 1 -5 156 93 94 -62
Y Space -3 2 93 187 78 -15
Space I 3 -4 187 124 156 -31
I N -2 2 124 109 234 110
N Space -1 2 109 140 31 -78
Space T 3 -1 140 125 93 -47
T H -1 -1 125 125 94 -31
H E 1 3 125 140 125 0
E Space -3 -1 140 140 78 -62
Space F 2 0 140 93 234 94
F A 0 3 93 156 218 125
A C -1 -2 156 109 94 -62
C E 2 0 109 140 125 16
E Space -3 -1 140 156 62 -78
Space O 3 -5 156 172 187 31
O F -1 5 172 124 141 -31
F Space -2 0 124 141 46 -78
Space D 2 1 141 93 266 125
D E 1 0 93 78 187 94
E A -1 2 78 172 249 171
A T 1 -4 172 94 94 -78
T H -1 -1 94 109 203 109
H Oemcomma -1 -2 109 94 1513 1404
Oemcomma L 1 -1 94 140 2153 2059
L E 1 6 140 124 125 -15
E A -1 2 124 125 265 141
A V -1 -3 125 125 296 171
V I 2 -4 125 109 78 -47
I N -2 2 109 125 203 94
N G 1 1 125 109 94 -31
G Space -2 1 109 141 93 -16
Space W 3 2 141 124 531 390
W H -1 -4 124 109 93 -31
H A 0 5 109 63 265 156
A R 1 -3 63 78 47 -16
R Back 1 -9 78 140 905 827
Back T -1 8 140 109 359 219
T Space -3 1 109 156 140 31
Space I 3 -4 156 156 187 31
I Space -3 4 156 156 156 0
Space S 2 2 156 140 16 -140
S T 1 -3 140 94 390 250
T R 0 1 94 172 265 171
R Y 0 -2 172 140 125 -47
Y Back 1 -7 140 109 359 219
Back U -1 6 109 78 265 156
U L -1 -2 78 171 437 359
L Y 1 3 171 141 93 -78
Y Back 1 -7 141 530 3448 3307
Back Back 0 0 530 78 655 125
Back Back 0 0 78 78 156 78
Back Back 0 0 78 94 156 78
Back Back 0 0 94 78 172 78
Back Back 0 0 78 78 156 78
Back Space -4 9 78 156 967 889
Space S 2 2 156 93 125 -31
S Back 2 -11 93 93 312 219
Back Back 0 0 93 125 187 94
Back S -2 11 125 125 125 0
S Space -2 -2 125 140 156 31
Space T 3 -1 140 203 483 343
T R 0 1 203 156 125 -78
R U 0 -3 156 94 203 47
U L -1 -2 94 109 281 187
L Y 1 3 109 94 249 140
Y Space -3 2 94 172 156 62
Space I 3 -4 172 140 141 -31
I M -2 1 140 172 218 78
M O 2 -2 172 140 125 -47
O Back 1 -4 140 140 1638 1498
Back P -1 3 140 125 265 125
P R 0 6 125 156 281 156
R O 0 -5 156 156 109 -47
O T 0 4 156 109 250 94
T A -1 4 109 156 249 140
A N -1 -5 156 141 234 78
N T 2 1 141 141 78 -63
T Oemcomma -2 -3 141 140 1342 1201
Oemcomma Back 3 -5 140 156 468 328
Back OemPeriod -3 4 156 140 250 94
OemPeriod Space -1 5 140 156 296 156
Space LShiftKey 1 4 156 343 203 47
LShiftKey R 2 -4 343 156 281 -62
R E 0 1 156 124 234 78
E M -2 -4 124 109 109 -15
M E 2 4 109 141 93 -16
E M -2 -4 141 109 1061 920
M B 0 2 109 93 297 188
B E 2 2 93 109 78 -15
E R 0 -1 109 110 202 93
R I 0 -4 110 124 110 0
I N -2 2 124 187 764 640
N G 1 1 187 125 47 -140
G Space -2 1 125 156 265 140
Space T 3 -1 156 109 234 78
T H -1 -1 109 93 328 219
H A 0 5 93 171 109 16
A T 1 -4 171 63 171 0
T Space -3 1 63 109 250 187
Space Y 3 -2 109 109 577 468
Y U 0 -1 109 218 297 188
U Space -3 3 218 188 124 -94
Space A 2 3 188 140 141 -47
A R 1 -3 140 203 234 94
R E 0 1 203 171 125 -78
E Space -3 -1 171 156 93 -78
Space G 2 -1 156 140 203 47
G O 1 -4 140 187 109 -31
O I 0 1 187 156 94 -93
I N -2 2 156 187 281 125
N G 1 1 187 156 124 -63
G Space -2 1 156 156 16 -140
Space T 3 -1 156 140 1264 1108
T O 0 -4 140 187 109 -31
O Space -3 5 187 172 93 -94
Space D 2 1 172 187 422 250
D I 1 -5 187 172 592 405
I E 0 5 172 171 63 -109
E Space -3 -1 171 219 62 -109
Space I 3 -4 219 156 562 343
I S -1 6 156 110 93 -63
S Space -2 -2 110 203 63 -47
Space T 3 -1 203 63 327 124
T E 0 2 63 156 250 187
E H -1 -3 156 140 94 -62
H Space -2 2 140 202 78 -62
Space B 1 -1 202 156 171 -31
B E 2 2 156 94 125 -31
E S -1 1 94 141 296 202
S T 1 -3 141 141 78 -63
T Space -3 1 141 203 94 -47
Space Q 3 3 203 63 920 717
Q Back 1 -12 63 156 422 359
Back W -1 11 156 94 93 -63
W A -1 1 94 125 390 296
A Y 1 -5 125 125 843 718
Y Space -3 2 125 187 109 -16
Space LShiftKey 1 4 187 218 2574 2387
LShiftKey I 2 -8 218 125 125 -93
I Space -3 4 125 172 109 -16
Space K 2 -4 172 156 437 265
K N -1 2 156 124 203 47
N O 2 -3 124 187 218 94
O W 0 7 187 187 156 -31
W Space -3 -2 187 172 156 -31
Space T 3 -1 172 156 780 608
T O 0 -4 156 140 125 -31
O Space -3 5 140 171 47 -93
Space A 2 3 171 125 265 94
A C -1 -2 125 109 234 109
C Back 3 -10 109 140 359 250
Back V -3 9 140 141 124 -16
V O 2 -5 141 187 266 125
O I 0 1 187 171 109 -78
I D -1 5 171 125 296 125
D Space -2 -1 125 62 250 125
Space T 3 -1 62 156 842 780
T H -1 -1 156 156 109 -47
H Space -2 2 156 187 110 -46
Space E 3 1 187 172 15 -172
E T 0 -2 172 62 328 156
T R 0 1 62 125 218 156
R A -1 3 125 156 328 203
A P 1 -9 156 202 125 -31
P Space -3 6 202 281 124 -78
Space O 3 -5 281 172 1030 749
O F -1 5 172 78 62 -110
F Space -2 0 78 125 94 16
Space T 3 -1 125 125 343 218
T H -1 -1 125 156 109 -16
H I 1 -2 156 125 94 -62
I U 0 1 125 47 62 -63
U N -2 1 47 156 156 109
N K 1 -2 156 125 94 -62
K I 1 0 125 125 218 93
I N -2 2 125 202 188 63
N G 1 1 202 156 62 -140
G Space -2 1 156 156 3198 3042
Space Y 3 -2 156 110 374 218
Y O 0 -3 110 140 219 109
O U 0 2 140 156 47 -93
U Space -3 3 156 187 93 -63
Space H 2 -2 187 141 156 -31
H A 0 5 141 140 94 -47
A V -1 -3 140 187 265 125
V E 2 1 187 109 156 -31
E Space -3 -1 109 47 62 -47
Space S 2 2 47 125 1389 1342
S O 1 -7 125 109 78 -47
O M -2 2 109 109 234 125
M E 2 4 109 125 31 -78
E T 0 -2 125 125 265 140
T H -1 -1 125 172 47 -78
H I 1 -2 172 140 94 -78
I N -2 2 140 141 202 62
N G 1 1 141 109 47 -94
G Space -2 1 109 171 375 266
Space T 3 -1 171 140 499 328
T O 0 -4 140 125 62 -78
O Space -3 5 125 140 63 -62
Space L 2 -5 140 93 187 47
L O 1 0 93 78 203 110
O D -1 6 78 140 78 0
D Back 2 -10 140 156 452 312
Back S -2 11 156 109 156 0
S E 1 -1 109 125 203 94
E OemQuestion -2 -7 125 140 983 858
OemQuestion Back 3 -3 140 62 374 234
Back OemPeriod -3 4 62 156 203 141
OemPeriod Space -1 5 156 140 156 0
Space LShiftKey 1 4 140 390 171 31
LShiftKey Y 2 -6 390 109 281 -109
Y O 0 -3 109 172 343 234
O U 0 2 172 188 78 -94
U Space -3 3 188 141 359 171
Space A 2 3 141 156 250 109
A R 1 -3 156 187 312 156
R E 0 1 187 156 93 -94
E Space -3 -1 156 156 110 -46
Space A 2 3 156 203 202 46
A L 0 -8 203 141 156 -47
L R 1 5 141 218 266 125
R E 0 1 218 125 124 -94
E A -1 2 125 171 266 141
A D 0 -2 171 140 265 94
D Y 1 -3 140 156 109 -31
Y Space -3 2 156 172 140 -16
Space N 1 -2 172 125 1935 1763
N A 1 5 125 141 93 -32
A K 0 -7 141 125 250 109
K E 1 5 125 110 218 93
E D -1 0 110 109 219 109
D OemPeriod -1 -6 109 109 889 780
OemPeriod Space -1 5 109 125 265 156
Space LShiftKey 1 4 125 234 125 0
LShiftKey T 2 -5 234 78 172 -62
T H -1 -1 78 125 187 109
H W 1 4 125 78 93 -32
W Back 1 -11 78 156 422 344
Back E -1 10 156 110 124 -32
E R 0 -1 110 78 188 78
R E 0 1 78 141 171 93
E Space -3 -1 141 141 421 280
Space I 3 -4 141 141 1482 1341
I S -1 6 141 187 63 -78
S Space -2 -2 187 156 109 -78
Space N 1 -2 156 109 234 78
N O 2 -3 109 187 172 63
O Space -3 5 187 187 171 -16
Space R 3 0 187 187 593 406
R E 0 1 187 125 78 -109
E A -1 2 125 203 296 171
A S 0 -1 203 140 266 63
S O 1 -7 140 125 109 -31
O P 0 -1 125 93 0 -125
P N -2 4 93 203 327 234
N Space -1 2 203 234 94 -109
Space N 1 -2 234 93 1654 1420
N O 2 -3 93 156 187 94
O T 0 4 156 140 109 -47
T Space -3 1 140 156 78 -62
Space T 3 -1 156 110 374 218
T O 0 -4 110 156 94 -16
O Space -3 5 156 187 47 -109
Space F 2 0 187 124 437 250
F O 1 -5 124 109 140 16
O L -1 0 109 78 203 94
L L 0 0 78 109 125 47
L O 1 0 109 141 202 93
O W 0 7 141 156 125 -16
W Space -3 -2 156 124 141 -15
Space Y 3 -2 124 93 967 843
Y O 0 -3 93 125 234 141
O U 0 2 125 187 47 -78
U R 0 3 187 156 218 31
R Space -3 0 156 125 125 -31
Space H 2 -2 125 141 249 124
H E 1 3 141 141 78 -63
E A -1 2 141 125 250 109
A R 1 -3 125 94 234 109
R T 0 -1 94 109 187 93
T OemPeriod -2 -4 109 93 484 375
OemPeriod Return 1 -3 93 125 764 671
Return LShiftKey -1 12 125 280 765 640
LShiftKey A 1 -1 280 203 171 -109
A B -1 -4 203 62 203 0
B O 2 -4 62 156 234 172
O U 0 2 156 156 78 -78
U T 0 2 156 125 125 -31
T Space -3 1 125 156 109 -16
Space A 2 3 156 172 312 156
A Space -2 -3 172 156 468 296
Space Y 3 -2 156 110 452 296
Y E 0 3 110 109 63 -47
E A -1 2 109 141 296 187
A R 1 -3 141 141 31 -110
R Space -3 0 141 156 94 -47
Space A 2 3 156 187 250 94
A G 0 -4 187 78 312 125
G O 1 -4 78 78 592 514
O Space -3 5 78 188 156 78
Space LShiftKey 1 4 188 218 578 390
LShiftKey I 2 -8 218 124 156 -62
I Space -3 4 124 187 93 -31
Space W 3 2 187 93 172 -15
W A -1 1 93 218 187 94
A S 0 -1 218 156 78 -140
S Space -2 -2 156 172 78 -78
Space D 2 1 172 140 172 0
D I 1 -5 140 125 124 -16
I A -1 7 125 140 2450 2325
A G 0 -4 140 124 234 94
G O 1 -4 124 93 78 -46
O E 0 6 93 109 249 156
E Back 1 -10 109 125 1264 1155
Back Back 0 0 125 141 218 93
Back N -3 7 141 125 577 436
N E 2 3 125 109 203 78
E D -1 0 109 156 172 63
D Space -2 -1 156 125 109 -47
Space W 3 2 125 156 125 0
W I 0 -6 156 109 125 -31
I T 0 3 109 141 171 62
T H -1 -1 141 125 94 -47
H Space -2 2 125 141 93 -32
Space C 1 1 141 109 219 78
C A 1 2 109 172 187 78
A N -1 -5 172 125 109 -63
N C 0 3 125 140 219 94
C E 2 0 140 172 249 109
E R 0 -1 172 187 63 -109
R OemPeriod -2 -5 187 141 1263 1076
OemPeriod Space -1 5 141 156 609 468
Space LShiftKey 1 4 156 437 1076 920
LShiftKey I 2 -8 437 78 343 -94
I Space -3 4 78 140 125 47
Space H 2 -2 140 141 140 0
H A 0 5 141 140 110 -31
A D 0 -2 140 188 202 62
D Space -2 -1 188 156 125 -63
Space S 2 2 156 109 219 63
S C -1 -1 109 109 187 78
C A 1 2 109 156 218 109
A N -1 -5 156 156 109 -47
N Space -1 2 156 156 110 -46
Space A 2 3 156 141 249 93
A T 1 -4 141 110 109 -32
T Space -3 1 110 171 63 -47
Space D7 4 -3 171 78 1529 1358
D7 RShiftKey -3 -4 78 156 530 452
RShiftKey Oem1 1 1 156 156 94 -62
Oem1 D3 2 7 156 140 530 374
D3 D0 0 -7 140 124 172 32
D0 Space -4 6 124 203 109 -15
Space I 3 -4 203 141 171 -32
I Space -3 4 141 203 250 109
Space Space 0 0 203 47 281 78
Space Back 4 -9 47 124 827 780
Back N -3 7 124 125 358 234
N Space -1 2 125 125 141 16
Space T 3 -1 125 109 187 62
T H -1 -1 109 94 234 125
H E 1 3 94 140 47 -47
E Space -3 -1 140 141 140 0
Space M 1 -3 141 156 499 358
M O 2 -2 156 141 125 -31
O I 0 1 141 109 16 -125
I R 0 4 109 140 78 -31
R N -2 -2 140 93 359 219
N I 2 -2 93 109 140 47
I N -2 2 109 171 125 16
N G 1 1 171 125 109 -62
G Oemcomma -1 -3 125 171 1295 1170
Oemcomma Space -1 4 171 171 281 110
Space A 2 3 171 140 577 406
A N -1 -5 140 140 125 -15
N D 1 3 140 141 202 62
D Space -2 -1 141 172 94 -47
Space I 3 -4 172 141 187 15
I T 0 3 141 109 156 15
T Space -3 1 109 172 78 -31
Space C 1 1 172 156 265 93
C L 1 -6 156 141 156 0
L E 1 6 141 124 110 -31
E A -1 2 124 124 234 110
A R 1 -3 124 156 202 78
R L -1 -5 156 124 110 -46
L Y 1 3 124 93 265 141
Y Space -3 2 93 140 125 32
Space S 2 2 140 156 156 16
S H 0 -4 156 62 156 0
H O 1 -3 62 110 436 374
O W 0 7 110 141 234 124
W E 0 -1 141 234 359 218
E D -1 0 234 187 156 -78
D Space -2 -1 187 203 1420 1233
Space A 2 3 203 156 187 -16
A Space -2 -3 156 156 109 -47
Space T 3 -1 156 140 609 453
T U 0 -2 140 125 62 -78
U M -2 0 125 171 1217 1092
M O 2 -2 171 125 468 297
O R 0 5 125 141 218 93
R Space -3 0 141 187 63 -78
Space I 3 -4 187 125 140 -47
I N -2 2 125 172 234 109
N Space -1 2 172 172 156 -16
Space M 1 -3 172 140 172 0
M Y 2 1 140 124 312 172
Y Space -3 2 124 171 109 -15
Space P 3 -6 171 94 717 546
P A -1 9 94 156 47 -47
A N -1 -5 156 171 172 16
N Space -1 2 171 78 125 -46
Space C 1 1 78 156 452 374
C Back 3 -10 156 140 437 281
Back C -3 10 140 124 359 219
C Back 3 -10 124 78 249 125
Back Back 0 0 78 124 141 63
Back C -3 10 124 140 109 -15
C R 2 -1 140 187 593 453
R E 0 1 187 109 93 -94
E A -1 2 109 219 312 203
A S 0 -1 219 172 125 -94
S OemPeriod -1 -7 172 109 3136 2964
OemPeriod Space -1 5 109 156 234 125
Space LShiftKey 1 4 156 234 140 -16
LShiftKey I 2 -8 234 125 109 -125
I Space -3 4 125 63 109 -16
Space D 2 1 63 125 234 171
D D 0 0 125 141 624 499
D I 1 -5 141 141 156 15
I Back 1 -5 141 78 312 171
Back Back 0 0 78 109 172 94
Back I -1 5 109 125 577 468
I D -1 5 125 172 109 -16
D N -1 -3 172 141 203 31
N Oem7 1 -5 141 203 312 171
Oem7 T 1 6 203 125 172 -31
T Space -3 1 125 171 78 -47
Space E 3 1 171 172 483 312
E V -2 -1 172 93 266 94
V E 2 1 93 187 109 16
E N -2 -3 187 125 171 -16
N Space -1 2 125 172 125 0
Space K 2 -4 172 109 905 733
K N -1 2 109 78 187 78
N O 2 -3 78 110 187 109
O W 0 7 110 125 141 31
W Space -3 -2 125 125 62 -63
Space W 3 2 125 125 406 281
W H -1 -4 125 109 125 0
H A 0 5 109 140 140 31
A T 1 -4 140 93 125 -15
T Space -3 1 93 125 109 16
Space A 2 3 125 140 125 0
A Space -2 -3 140 94 140 0
Space O 3 -5 94 109 312 218
O A -1 8 109 156 125 16
A N -1 -5 156 141 374 218
N C 0 3 141 109 1311 1170
C R 2 -1 109 203 405 296
R E 0 1 203 141 78 -125
E A -1 2 141 203 297 156
A S 0 -1 203 203 93 -110
S Space -2 -2 203 187 999 796
Space W 3 2 187 78 405 218
W A -1 1 78 218 250 172
A S 0 -1 218 203 109 -109
S OemPeriod -1 -7 203 94 5335 5132
OemPeriod Space -1 5 94 31 266 172
Space LShiftKey 1 4 31 359 62 31
LShiftKey Back 3 -13 359 156 842 483
Back Space -4 9 156 125 437 281
Space LShiftKey 1 4 125 265 219 94
LShiftKey T 2 -5 265 94 140 -125
T H -1 -1 94 109 203 109
H Space -2 2 109 141 140 31
Space E 3 1 141 140 16 -125
E O 0 -6 140 125 327 187
O D -1 6 125 109 203 78
D C -1 0 109 109 250 141
C Back 3 -10 109 94 577 468
Back Back 0 0 94 93 172 78
Back Back 0 0 93 93 156 63
Back Back 0 0 93 94 171 78
Back Back 0 0 94 94 156 62
Back E -1 10 94 93 640 546
E Space -3 -1 93 172 109 16
Space D 2 1 172 109 421 249
D O 1 -6 109 125 156 47
O C -2 6 125 124 219 94
C T 2 -2 124 93 343 219
T O 0 -4 93 109 125 32
O R 0 5 109 140 109 0
R S -1 2 140 109 312 172
S Space -2 -2 109 172 62 -47
Space T 3 -1 172 141 234 62
T O 0 -4 141 94 156 15
O L -1 0 94 156 203 109
L D 0 6 156 124 172 16
D Space -2 -1 124 172 62 -62
Space T 3 -1 172 156 1935 1763
T O 0 -4 156 93 78 -78
O L -1 0 93 140 187 94
L D 0 6 140 156 639 499
D Space -2 -1 156 156 94 -62
Space M 1 -3 156 171 203 47
M Oemcomma 0 -1 171 78 0 -171
Oemcomma E 2 5 78 172 140 62
E Back 1 -10 172 78 3417 3245
Back Back 0 0 78 78 140 62
Back Back 0 0 78 78 156 78
Back Back 0 0 78 78 203 125
Back Back 0 0 78 63 171 93
Back Back 0 0 63 63 156 93
Back Back 0 0 63 47 156 93
Back Back 0 0 47 93 344 297
Back M -3 6 93 172 1341 1248
M E 2 4 172 140 63 -109
E Space -3 -1 140 140 1700 1560
Space T 3 -1 140 94 156 16
T H -1 -1 94 218 250 156
H I 1 -2 218 188 124 -94
I S -1 6 188 109 141 -47
S Space -2 -2 109 187 47 -62
Space W 3 2 187 141 358 171
W A -1 1 141 203 250 109
A S 0 -1 203 187 125 -78
S Space -2 -2 187 171 125 -62
Space A 2 3 171 188 202 31
A L 0 -8 188 109 359 171
L M -1 2 109 94 234 125
M O 2 -2 94 110 187 93
O S -1 7 110 140 406 296
S T 1 -3 140 156 94 -46
T Space -3 1 156 156 858 702
Space C 1 1 156 109 1794 1638
C E 2 0 109 156 327 218
E R 0 -1 156 156 63 -93
R T 0 -1 156 93 265 109
T R 0 1 93 63 15 -78
R A -1 3 63 172 250 187
A I 1 -7 172 94 109 -63
I N -2 2 94 140 219 125
N Space -1 2 140 141 124 -16
Space T 3 -1 141 171 375 234
T Y 0 -1 171 78 78 -93
Y P 0 -4 78 171 312 234
P E 0 7 171 125 156 -15
E Space -3 -1 125 188 15 -110
Space O 3 -5 188 172 172 -16
O F -1 5 172 125 187 15
F Space -2 0 125 156 31 -94
Space C 1 1 156 109 219 63
C A 1 2 109 140 187 78
A N -1 -5 140 140 94 -46
N C 0 3 140 141 124 -16
C E 2 0 141 203 234 93
E R 0 -1 203 203 94 -109
R Space -3 0 203 203 187 -16
Space T 3 -1 203 93 3183 2980
T H -1 -1 93 125 62 -31
H A 0 5 125 156 203 78
A T 1 -4 156 110 93 -63
T Space -3 1 110 140 94 -16
Space I 3 -4 140 172 156 16
I S -1 6 172 125 109 -63
S Space -2 -2 125 202 63 -62
Space I 3 -4 202 140 187 -15
I N -2 2 140 125 249 109
N C 0 3 125 156 188 63
C U 2 -4 156 125 202 46
U R 0 3 125 125 172 47
R A -1 3 125 171 250 125
A B -1 -4 171 78 156 -15
B L 1 -4 78 156 561 483
L E 1 6 156 140 47 -109
E Oemcomma -2 -5 140 156 1061 921
Oemcomma Space -1 4 156 188 171 15
Space A 2 3 188 156 172 -16
A N -1 -5 156 156 109 -47
N D 1 3 156 125 312 156
D Space -2 -1 125 125 109 -16
Space T 3 -1 125 78 344 219
T H -1 -1 78 109 171 93
H A 0 5 109 156 94 -15
A T 1 -4 156 124 125 -31
T Space -3 1 124 203 93 -31
Space LShiftKey 1 4 203 344 499 296
LShiftKey I 2 -8 344 125 219 -125
I Space -3 4 125 187 187 62
Space S 2 2 187 125 577 390
S H 0 -4 125 94 156 31
H O 1 -3 94 171 172 78
O U 0 2 171 125 93 -78
U L -1 -2 125 125 250 125
L D 0 6 125 141 109 -16
D Space -2 -1 141 187 125 -16
Space E 3 1 187 93 1108 921
E X -2 1 93 125 514 421
X P 2 -8 125 141 437 312
P E 0 7 141 125 109 -32
E C -2 0 125 140 266 141
C T 2 -2 140 109 78 -62
T Space -3 1 109 141 124 15
Space T 3 -1 141 125 172 31
T O 0 -4 125 110 140 15
O Space -3 5 110 188 156 46
Space L 2 -5 188 141 156 -32
L I 1 1 141 94 234 93
I V -2 4 94 171 344 250
V E 2 1 171 141 93 -78
E Space -3 -1 141 141 858 717
Space N 1 -2 141 125 390 249
N O 2 -3 125 140 203 78
O Space -3 5 140 187 109 -31
Space L 2 -5 187 109 172 -15
L O 1 0 109 78 187 78
O N -2 3 78 93 203 125
N G 1 1 93 94 218 125
G E 1 2 94 156 63 -31
E R 0 -1 156 140 234 78
R Space -3 0 140 219 124 -16
Space T 3 -1 219 94 1061 842
T H -1 -1 94 140 219 125
H A 0 5 140 156 78 -62
A N -1 -5 156 187 265 109
N Space -1 2 187 219 171 -16
Space T 3 -1 219 187 1202 983
T H -1 -1 187 124 156 -31
H R 1 2 124 125 140 16
R E 0 1 125 47 187 62
E E 0 0 47 156 141 94
E Space -3 -1 156 156 140 -16
Space T 3 -1 156 156 109 -47
T O 0 -4 156 188 109 -47
O Space -3 5 188 172 125 -63
Space S 2 2 172 110 421 249
S I 1 -6 110 156 156 46
I X -2 6 156 125 94 -62
X Space -1 -2 125 187 78 -47
Space M 1 -3 187 125 1388 1201
M O 2 -2 125 109 172 47
O N -2 3 109 140 172 63
N T 2 1 140 124 156 16
T H -1 -1 124 110 124 0
H S 0 4 110 266 312 202
S D 0 -1 266 140 16 -250
D Back 2 -10 140 94 686 546
Back Back 0 0 94 94 172 78
Back Back 0 0 94 78 172 78
Back H -2 7 78 125 920 842
H S 0 4 125 171 47 -78
S OemPeriod -1 -7 171 156 1341 1170
OemPeriod Space -1 5 156 172 172 16
Space LShiftKey 1 4 172 234 156 -16
LShiftKey M 0 -7 234 109 78 -156
M Y 2 1 109 93 250 141
Y Space -3 2 93 125 124 31
Space D 2 1 125 109 453 328
D O 1 -6 109 140 78 -31
O C -2 6 140 140 125 -15
C T 2 -2 140 125 280 140
T O 0 -4 125 124 110 -15
O R 0 5 124 156 140 16
R Space -3 0 156 171 125 -31
Space A 2 3 171 156 1107 936
A D 0 -2 156 140 219 63
D V -1 -1 140 109 827 687
V I 2 -4 109 140 109 0
I S -1 6 140 141 452 312
S E 1 -1 141 78 234 93
E D -1 0 78 110 187 109
D Space -2 -1 110 156 63 -47
Space M 1 -3 156 172 249 93
M E 2 4 172 140 266 94
E Space -3 -1 140 140 78 -62
Space T 3 -1 140 172 202 62
T O 0 -4 172 188 78 -94
O Space -3 5 188 187 125 -63
Space T 3 -1 187 140 1701 1514
T O 0 -4 140 171 78 -62
O Space -3 5 171 140 62 -109
Space G 2 -1 140 172 218 78
G O 1 -4 172 140 63 -109
O Space -3 5 140 125 93 -47
Space H 2 -2 125 125 297 172
H O 1 -3 125 125 140 15
O M -2 2 125 141 265 140
M E 2 4 141 156 78 -63
E A -1 2 156 203 1342 1186
A N -1 -5 203 156 94 -109
N D 1 3 156 109 842 686
D Space -2 -1 109 171 172 63
Space Back 4 -9 171 94 4851 4680
Back Back 0 0 94 78 172 78
Back Back 0 0 78 78 156 78
Back Back 0 0 78 110 171 93
Back Space -4 9 110 203 437 327
Space A 2 3 203 140 219 16
A N -1 -5 140 125 93 -47
N D 1 3 125 156 172 47
D Space -2 -1 156 109 78 -78
Space G 2 -1 109 109 265 156
G E 1 2 109 125 125 16
E T 0 -2 125 93 125 0
T Space -3 1 93 141 93 0
Space M 1 -3 141 109 250 109
M Y 2 1 109 109 234 125
Y T 0 1 109 32 15 -94
T Space -3 1 32 156 63 31
Space A 2 3 156 124 203 47
A F 0 -3 124 62 265 141
F F 0 0 62 109 125 63
F A 0 3 109 172 358 249
A I 1 -7 172 156 141 -31
I R 0 4 156 93 234 78
R S -1 2 93 156 234 141
S Space -2 -2 156 156 93 -63
Space I 3 -4 156 125 94 -62
I N -2 2 125 140 234 109
N Space -1 2 140 140 78 -62
Space O 3 -5 140 156 218 78
O R 0 5 156 140 172 16
R D -1 1 140 109 312 172
D E 1 0 109 187 156 47
E R 0 -1 187 187 94 -93
R Oemcomma -2 -4 187 203 2589 2402
Oemcomma Space -1 4 203 187 234 31
Space W 3 2 187 109 2340 2153
W H -1 -4 109 156 94 -15
H I 1 -2 156 156 93 -63
I X -2 6 156 109 188 32
X H 1 -4 109 125 15 -94
H Back 2 -7 125 78 843 718
Back Back 0 0 78 78 156 78
Back X -3 11 78 110 514 436
X H 1 -4 110 140 94 -16
H Space -2 2 140 156 312 172
Space I 3 -4 156 156 94 -62
I S -1 6 156 125 265 109
S Space -2 -2 125 125 93 -32
Space D 2 1 125 124 188 63
D O 1 -6 124 124 78 -46
O C -2 6 124 109 156 32
C T 2 -2 109 125 265 156
T O 0 -4 125 124 125 0
O R 0 5 124 125 187 63
R Oem7 -1 -7 125 141 561 436
Oem7 S 0 9 141 172 203 62
S Space -2 -2 172 156 78 -94
Space C 1 1 156 125 234 78
C O 2 -6 125 156 63 -62
O D -1 6 156 172 202 46
D E 1 0 172 171 141 -31
E Space -3 -1 171 187 203 32
Space F 2 0 187 94 2932 2745
F O 1 -5 94 140 110 16
O R 0 5 140 109 78 -62
R Space -3 0 109 171 109 0
Space P 3 -6 171 141 3026 2855
P R 0 6 141 218 203 62
R E 0 1 218 171 125 -93
E P 0 -7 171 156 203 32
