D8 D0 0 -2 70 120 230 160
G S 0 3 60 112 90 30
S Space -2 -2 112 110 72 -40
Space J 2 -3 110 70 520 410
J U 1 0 70 80 150 80
U S -1 5 80 100 190 110
S T 1 -3 100 70 90 -10
T Space -3 1 70 62 60 -10
Space F 2 0 62 50 1442 1380
F A 0 3 50 80 190 140
A L 0 -8 80 20 760 680
L L 0 0 20 50 190 170
L Space -2 5 50 90 860 810
Space A 2 3 90 80 220 130
A W 1 -1 80 70 220 140
W A -1 1 70 140 220 150
A Y 1 -5 140 80 100 -40
Y Space -3 2 80 120 60 -20
Space I 3 -4 120 70 3130 3010
I N -2 2 70 90 200 130
N Space -1 2 90 100 40 -50
Space T 3 -1 100 72 200 100
T H -1 -1 72 90 212 140
H Space -2 2 90 110 70 -20
Space E 3 1 110 80 20 -90
E F -1 -1 80 70 370 290
F A 0 3 70 100 160 90
A C -1 -2 100 75 180 80
C E 2 0 75 90 92 17
E Space -3 -1 90 100 70 -20
Space O 3 -5 100 90 260 160
O F -1 5 90 72 160 70
F Space -2 0 72 110 62 -10
Space D 2 1 110 90 950 840
D E 1 0 90 40 200 110
E A -1 2 40 130 180 140
A T 1 -4 130 90 70 -60
T H -1 -1 90 80 210 120
H Oemcomma -1 -2 80 90 1140 1060
Oemcomma Space -1 4 90 110 40 -50
Space L 2 -5 110 60 250 140
L E 1 6 60 70 100 40
E A -1 2 70 110 250 180
A V -1 -3 110 70 120 10
V I 2 -4 70 90 240 170
I N -2 2 90 80 200 110
N G 1 1 80 102 190 110
G Space -2 1 102 50 82 -20
Space I 3 -4 50 60 920 870
I Back 1 -5 60 40 450 390
Back O -1 4 40 60 1220 1180
O N -2 3 60 80 200 140
N L 1 -3 80 80 230 150
L Y 1 3 80 70 250 170
Y Space -3 2 70 40 80 10
Space W 3 2 40 60 130 90
W H -1 -4 60 90 70 10
H A 0 5 90 100 170 80
A T 1 -4 100 80 80 -20
T Space -3 1 80 70 70 -10
Space I 3 -4 70 90 1770 1700
I S -1 6 90 110 130 40
S Space -2 -2 110 150 20 -90
Space T 3 -1 150 80 320 170
T R 0 1 80 70 160 80
R U 0 -3 70 90 150 80
U E 0 4 90 100 210 120
E L -1 -6 100 92 110 10
L Y 1 3 92 70 282 190
Y Space -3 2 70 60 460 390
Space I 3 -4 60 80 620 560
I M -2 1 80 60 570 490
M P 2 -3 60 60 260 200
P O 0 1 60 80 170 110
O R 0 5 80 90 140 60
R T 0 -1 90 70 190 100
T A -1 4 70 70 150 80
A N -1 -5 70 90 100 30
N T 2 1 90 70 220 130
T OemPeriod -2 -4 70 60 430 360
OemPeriod Space -1 5 60 100 140 80
Space LShiftKey 1 4 100 450 2150 2050
LShiftKey R 2 -4 450 92 370 -80
R E 0 1 92 70 192 100
E M -2 -4 70 100 80 10
M E 2 4 100 110 120 20
E M -2 -4 110 80 80 -30
M B 0 2 80 50 220 140
B E 2 2 50 110 210 160
E R 0 -1 110 10 260 150
R I 0 -4 10 70 130 120
I N -2 2 70 70 200 130
N G 1 1 70 100 182 112
G Space -2 1 100 50 80 -20
Space T 3 -1 50 70 130 80
T H -1 -1 70 70 180 110
H A 0 5 70 130 140 70
A T 1 -4 130 90 60 -70
T Space -3 1 90 100 60 -30
Space Y 3 -2 100 100 960 860
Y O 0 -3 100 80 250 150
O U 0 2 80 90 190 110
U Space -3 3 90 80 50 -40
Space A 2 3 80 130 60 -20
A R 1 -3 130 90 280 150
R E 0 1 90 80 210 120
E Space -3 -1 80 100 90 10
Space G 2 -1 100 80 860 760
G O 1 -4 80 100 150 70
O I 0 1 100 80 200 100
I N -2 2 80 80 200 120
N G 1 1 80 60 40 -40
G Space -2 1 60 90 70 10
Space T 3 -1 90 50 130 40
T O 0 -4 50 70 90 40
O Space -3 5 70 90 60 -10
Space D 2 1 90 70 320 230
D I 1 -5 70 80 90 20
I E 0 5 80 80 110 30
E Space -3 -1 80 70 120 40
Space I 3 -4 70 60 1310 1240
I S -1 6 60 60 110 50
S Space -2 -2 60 100 40 -20
Space T 3 -1 100 50 210 110
T H -1 -1 50 70 230 180
H E 1 3 70 90 110 40
E Space -3 -1 90 90 70 -20
Space B 1 -1 90 90 550 460
B E 2 2 90 60 80 -10
E S -1 1 60 60 200 140
S T 1 -3 60 80 90 30
T W 0 3 80 60 250 170
W Back 1 -11 60 110 410 350
Back Space -4 9 110 100 690 580
Space W 3 2 100 60 750 650
W A -1 1 60 100 200 140
A Y 1 -5 100 100 80 -20
Y Space -3 2 100 100 50 -50
Space LShiftKey 1 4 100 200 1620 1520
LShiftKey I 2 -8 200 90 130 -70
I Space -3 4 90 100 120 30
Space K 2 -4 100 50 700 600
K N -1 2 50 70 160 110
N O 2 -3 70 40 210 140
O W 0 7 40 70 30 -10
W Space -3 -2 70 80 80 10
Space T 3 -1 80 70 400 320
T O 0 -4 70 100 70 0
O Space -3 5 100 100 60 -40
Space A 2 3 100 60 210 110
A V -1 -3 60 120 330 270
V O 2 -5 120 100 120 0
O I 0 1 100 90 190 90
I D -1 5 90 100 120 30
D Space -2 -1 100 100 90 -10
Space T 3 -1 100 50 1180 1080
T H -1 -1 50 100 180 130
H E 1 3 100 90 50 -50
E Space -3 -1 90 110 20 -70
Space T 3 -1 110 70 210 100
T R 0 1 70 80 140 70
R A -1 3 80 100 250 170
A P 1 -9 100 100 80 -20
P Space -3 6 100 140 50 -50
Space O 3 -5 140 100 950 810
O F -1 5 100 110 140 40
F Space -2 0 110 70 90 -20
Space T 3 -1 70 90 170 100
T H -1 -1 90 80 190 100
H I 1 -2 80 80 180 100
I N -2 2 80 60 200 120
N K 1 -2 60 60 170 110
K I 1 0 60 70 140 80
I N -2 2 70 40 200 130
N G 1 1 40 90 70 30
G Space -2 1 90 50 150 60
Space Y 3 -2 50 90 990 940
Y O 0 -3 90 90 200 110
O I 0 1 90 90 190 100
I Space -3 4 90 90 60 -30
Space H 2 -2 90 80 180 90
H A 0 5 80 110 100 20
A V -1 -3 110 56 170 60
V E 2 1 56 50 92 36
E Space -3 -1 50 70 60 10
Space S 2 2 70 100 1370 1300
S O 1 -7 100 102 50 -50
O M -2 2 102 90 232 130
M E 2 4 90 130 70 -20
E H -1 -3 130 80 420 290
H I 1 -2 80 70 200 120
I N -2 2 70 80 170 100
N G 1 1 80 90 190 110
G Space -2 1 90 100 50 -40
Space O 3 -5 100 90 250 150
O Space -3 5 90 80 70 -20
Space Back 4 -9 80 100 250 170
Back Back 0 0 100 80 440 340
Back T -1 8 80 80 180 100
T O 0 -4 80 110 50 -30
O Space -3 5 110 110 100 -10
Space L 2 -5 110 80 620 510
L O 1 0 80 150 190 110
O S -1 7 150 80 540 390
S E 1 -1 80 80 200 120
E OemPeriod -2 -6 80 80 450 370
OemPeriod Space -1 5 80 120 150 70
Space Y 3 -2 120 30 350 230
Y Y 0 0 30 30 250 220
Y Oemplus 1 -6 30 100 470 440
Oemplus Back 0 -1 100 70 680 580
Back Back 0 0 70 90 160 90
Back O -1 4 90 50 1170 1080
O U 0 2 50 100 170 120
U Space -3 3 100 110 70 -30
Space A 2 3 110 110 1940 1830
A R 1 -3 110 90 300 190
R E 0 1 90 70 190 100
E Space -3 -1 70 90 60 -10
Space A 2 3 90 110 200 110
A L 0 -8 110 60 80 -30
L L 0 0 60 70 170 110
L Space -2 5 70 90 50 -20
Space N 1 -2 90 70 320 230
N A 1 5 70 90 80 10
A K 0 -7 90 50 140 50
K E 1 5 50 60 70 20
E D -1 0 60 70 210 150
D OemPeriod -1 -6 70 90 100 30
OemPeriod Space -1 5 90 30 270 180
Space LShiftKey 1 4 30 270 600 570
LShiftKey T 2 -5 270 80 180 -90
T H -1 -1 80 80 220 140
H E 1 3 80 70 60 -20
E R 0 -1 70 90 150 80
R E 0 1 90 80 190 100
E Space -3 -1 80 80 70 -10
Space I 3 -4 80 100 200 120
I S -1 6 100 112 130 30
S Space -2 -2 112 40 92 -20
Space N 1 -2 40 20 1870 1830
N O 2 -3 20 100 330 310
O Space -3 5 100 80 90 -10
Space R 3 0 80 90 810 730
R E 0 1 90 60 190 100
E A -1 2 60 50 200 140
A S 0 -1 50 70 160 110
S O 1 -7 70 90 50 -20
O N -2 3 90 90 230 140
N Space -1 2 90 102 50 -40
Space N 1 -2 102 60 3212 3110
N O 2 -3 60 80 210 150
O T 0 4 80 40 90 10
T Space -3 1 40 80 70 30
Space T 3 -1 80 50 120 40
T O 0 -4 50 60 70 20
O Space -3 5 60 100 40 -20
Space F 2 0 100 90 330 230
F O 1 -5 90 50 80 -10
O L -1 0 50 80 160 110
L L 0 0 80 60 140 60
L O 1 0 60 80 160 100
O W 0 7 80 75 120 40
W Space -3 -2 75 112 30 -45
Space Y 3 -2 112 90 252 140
Y O 0 -3 90 80 230 140
O U 0 2 80 70 200 120
U R 0 3 70 80 80 10
R Space -3 0 80 90 50 -30
Space R 3 0 90 40 240 150
R Back 1 -9 40 80 330 290
Back H -2 7 80 80 380 300
H E 1 3 80 90 90 10
E A -1 2 90 90 250 160
A R 1 -3 90 60 240 150
R T 0 -1 60 70 90 30
T OemPeriod -2 -4 70 90 1330 1260
OemPeriod Return 1 -3 90 80 1240 1150
Return LShiftKey -1 12 80 290 1540 1460
LShiftKey A 1 -1 290 120 220 -70
A B -1 -4 120 90 230 110
B O 2 -4 90 120 290 200
O U 0 2 120 60 260 140
U T 0 2 60 50 70 10
T Space -3 1 50 120 30 -20
Space A 2 3 120 70 250 130
A Space -2 -3 70 70 70 0
Space Y 3 -2 70 82 790 720
Y E 0 3 82 70 472 390
E A -1 2 70 120 200 130
A R 1 -3 120 90 170 50
R Space -3 0 90 100 60 -30
Space A 2 3 100 120 520 420
A G 0 -4 120 70 1470 1350
G O 1 -4 70 90 410 340
O Space -3 5 90 100 60 -30
Space LShiftKey 1 4 100 110 140 40
LShiftKey I 2 -8 110 70 60 -50
I Space -3 4 70 110 180 110
Space W 3 2 110 80 180 70
W A -1 1 80 80 200 120
A S 0 -1 80 50 190 110
S Space -2 -2 50 110 70 20
Space D 2 1 110 60 1020 910
D I 1 -5 60 60 80 20
I A -1 7 60 90 140 80
A G 0 -4 90 50 470 380
G N -1 -1 50 70 200 150
N O 2 -3 70 70 430 360
O S -1 7 70 92 90 20
S E 1 -1 92 60 202 110
E D -1 0 60 90 160 100
D Space -2 -1 90 100 100 10
Space W 3 2 100 120 450 350
W I 0 -6 120 100 90 -30
I T 0 3 100 60 290 190
T H -1 -1 60 90 200 140
H Space -2 2 90 60 60 -30
Space C 1 1 60 90 212 152
C A 1 2 90 110 150 60
A N -1 -5 110 70 810 700
N C 0 3 70 70 300 230
C E 2 0 70 70 170 100
E R 0 -1 70 80 180 110
R OemPeriod -2 -5 80 80 120 40
OemPeriod Space -1 5 80 80 200 120
Space LShiftKey 1 4 80 350 2360 2280
LShiftKey I 2 -8 350 70 240 -110
I Space -3 4 70 100 150 80
Space H 2 -2 100 70 280 180
H A 0 5 70 68 90 20
A D 0 -2 68 70 692 624
D Space -2 -1 70 110 110 40
Space S 2 2 110 100 710 600
S C -1 -1 100 92 150 50
C A 1 2 92 70 172 80
A N -1 -5 70 100 300 230
N Space -1 2 100 80 90 -10
Space A 2 3 80 112 410 330
A T 1 -4 112 90 202 90
T Space -3 1 90 80 70 -20
Space D7 4 -3 80 60 2460 2380
D7 LShiftKey -3 7 60 412 220 160
LShiftKey Oem1 1 -10 412 82 290 -122
Oem1 D3 2 7 82 80 1482 1400
D3 D0 0 -7 80 102 90 10
D0 Space -4 6 102 90 292 190
Space I 3 -4 90 70 350 260
I N -2 2 70 100 200 130
N Space -1 2 100 90 60 -40
Space T 3 -1 90 80 200 110
T H -1 -1 80 80 200 120
H Space -2 2 80 90 150 70
Space E 3 1 90 80 30 -60
E Space -3 -1 80 50 262 182
Space Oemplus 4 -8 50 80 750 700
Oemplus Back 0 -1 80 100 230 150
Back Back 0 0 100 60 190 90
Back Back 0 0 60 80 160 100
Back Back 0 0 80 40 330 250
Back E -1 10 40 100 410 370
E Space -3 -1 100 90 140 40
Space M 1 -3 90 110 240 150
M O 2 -2 110 120 80 -30
O N -2 3 120 70 350 230
N Back 3 -7 70 80 300 230
Back R -1 9 80 120 680 600
R N -2 -2 120 50 540 420
N I 2 -2 50 60 310 260
I N -2 2 60 70 190 130
N G 1 1 70 90 80 10
G Oemcomma -1 -3 90 80 920 830
Oemcomma Space -1 4 80 90 70 -10
Space A 2 3 90 100 230 140
A N -1 -5 100 70 160 60
N D 1 3 70 110 140 70
D Space -2 -1 110 100 80 -30
Space I 3 -4 100 90 800 700
I T 0 3 90 70 250 160
T Space -3 1 70 95 50 -20
Space C 1 1 95 70 482 387
C L 1 -6 70 60 110 40
L E 1 6 60 100 170 110
E A -1 2 100 70 230 130
A R 1 -3 70 80 240 170
R L -1 -5 80 80 120 40
L Y 1 3 80 90 260 180
Y Space -3 2 90 100 70 -20
Space S 2 2 100 110 760 660
S H 0 -4 110 90 160 50
H O 1 -3 90 80 230 140
O W 0 7 80 80 150 70
W E 0 -1 80 72 180 100
E D -1 0 72 60 1202 1130
D Space -2 -1 60 50 130 70
Space A 2 3 50 102 110 60
A Space -2 -3 102 73 79 -23
Space T 3 -1 73 100 433 360
T O 0 -4 100 60 130 30
O M -2 2 60 90 210 150
M O 2 -2 90 100 220 130
O R 0 5 100 100 400 300
R Space -3 0 100 60 140 40
Space Back 4 -9 60 90 1070 1010
Back Back 0 0 90 40 210 120
Back Back 0 0 40 90 140 100
Back Back 0 0 90 80 190 100
Back Back 0 0 80 80 210 130
Back U -1 6 80 100 690 610
U M -2 0 100 110 380 280
M O 2 -2 110 130 50 -60
O R 0 5 130 92 170 40
R Space -3 0 92 60 182 90
Space O 3 -5 60 70 1400 1340
O N -2 3 70 90 210 140
N Space -1 2 90 90 60 -30
Space M 1 -3 90 80 610 520
M Y 2 1 80 80 300 220
Y Space -3 2 80 100 50 -30
Space P 3 -6 100 70 300 200
P A -1 9 70 100 200 130
A N -1 -5 100 80 150 50
N C 0 3 80 90 300 220
C R 2 -1 90 90 240 150
R E 0 1 90 72 190 100
E A -1 2 72 100 202 130
A S 0 -1 100 100 220 120
S OemPeriod -1 -7 100 100 880 780
OemPeriod Space -1 5 100 90 210 110
Space LShiftKey 1 4 90 160 110 20
LShiftKey I 2 -8 160 60 130 -30
I Space -3 4 60 100 100 40
Space D 2 1 100 110 210 110
D I 1 -5 110 80 110 0
I D -1 5 80 80 130 50
D N -1 -3 80 70 110 30
N T 2 1 70 90 150 80
T Space -3 1 90 50 110 20
Space Back 4 -9 50 50 892 842
Back Back 0 0 50 100 180 130
Back Oem7 -2 2 100 80 700 600
Oem7 T 1 6 80 70 300 220
T Space -3 1 70 80 90 20
Space E 3 1 80 70 380 300
E V -2 -1 70 60 120 50
V E 2 1 60 61 81 21
E N -2 -3 61 90 191 130
N Space -1 2 90 110 40 -50
Space K 2 -4 110 50 2540 2430
K N -1 2 50 72 200 150
N O 2 -3 72 90 192 120
O W 0 7 90 70 90 0
W Space -3 -2 70 90 50 -20
Space W 3 2 90 50 180 90
W H -1 -4 50 90 90 40
H A 0 5 90 120 150 60
A T 1 -4 120 60 100 -20
T Space -3 1 60 70 70 10
Space P 3 -6 70 90 290 220
P A -1 9 90 30 190 100
A N -1 -5 30 82 180 150
N C 0 3 82 60 392 310
C R 2 -1 60 50 210 150
R E 0 1 50 60 92 42
E A -1 2 60 80 210 150
A S 0 -1 80 92 160 80
S Space -2 -2 92 92 82 -10
Space W 3 2 92 40 202 110
W A -1 1 40 60 160 120
A S 0 -1 60 122 160 100
S OemPeriod -1 -7 122 70 262 140
OemPeriod Space -1 5 70 80 690 620
Space LShiftKey 1 4 80 280 400 320
LShiftKey T 2 -5 280 80 220 -60
T H -1 -1 80 70 230 150
H E 1 3 70 90 80 10
E Space -3 -1 90 110 20 -70
Space D 2 1 110 90 360 250
D O 1 -6 90 100 190 100
O C -2 6 100 50 170 70
C T 2 -2 50 50 280 230
T O 0 -4 50 80 100 50
O R 0 5 80 110 100 20
R Space -3 0 110 90 100 -10
Space T 3 -1 90 70 330 240
T O 0 -4 70 60 80 10
O L -1 0 60 80 170 110
L D 0 6 80 90 90 10
D Space -2 -1 90 90 50 -40
Space M 1 -3 90 110 210 120
M E 2 4 110 90 90 -20
E Space -3 -1 90 60 80 -10
Space T 3 -1 60 80 2680 2620
T H -1 -1 80 60 210 130
H I 1 -2 60 60 170 110
I S -1 6 60 60 80 20
S Space -2 -2 60 100 10 -50
Space W 3 2 100 80 210 110
W A -1 1 80 90 160 80
A S 0 -1 90 80 170 80
S Space -2 -2 80 100 70 -10
Space A 2 3 100 120 2900 2800
A L 0 -8 120 70 190 70
L M -1 2 70 70 250 180
M O 2 -2 70 40 170 100
O S -1 7 40 90 1300 1260
S T 1 -3 90 90 150 60
T Space -3 1 90 80 70 -20
Space C 1 1 80 50 1530 1450
C E 2 0 50 60 270 220
E R 0 -1 60 100 170 110
R T 0 -1 100 80 310 210
T A -1 4 80 90 180 100
A I 1 -7 90 72 140 50
I N -2 2 72 80 192 120
N L 1 -3 80 90 200 120
L Y 1 3 90 70 230 140
Y Space -3 2 70 30 90 20
Space A 2 3 30 110 60 30
A Space -2 -3 110 100 440 330
Space T 3 -1 100 110 200 100
T Y 0 -1 110 70 130 20
Y P 0 -4 70 90 250 180
P E 0 7 90 90 180 90
E Space -3 -1 90 100 50 -40
Space O 3 -5 100 90 250 150
O F -1 5 90 100 120 30
F Space -2 0 100 110 70 -30
Space C 1 1 110 40 210 100
C A 1 2 40 80 240 200
A N -1 -5 80 78 130 50
N C 0 3 78 70 112 34
C E 2 0 70 60 200 130
E R 0 -1 60 80 150 90
R Space -3 0 80 100 120 40
Space T 3 -1 100 70 930 830
T H -1 -1 70 80 190 120
H A 0 5 80 100 100 20
A T 1 -4 100 90 90 -10
T Space -3 1 90 60 60 -30
Space W 3 2 60 60 90 30
W A -1 1 60 70 190 130
A S 0 -1 70 110 160 90
S Space -2 -2 110 100 50 -60
Space I 3 -4 100 51 190 90
I N -2 2 51 70 172 121
N C 0 3 70 60 210 140
C U 2 -4 60 60 240 180
U R 0 3 60 80 190 130
R A -1 3 80 150 220 140
A B -1 -4 150 60 140 -10
B L 1 -4 60 80 220 160
L E 1 6 80 70 130 50
E Oemcomma -2 -5 70 50 1190 1120
Oemcomma Space -1 4 50 80 170 120
Space A 2 3 80 30 180 100
A N -1 -5 30 60 60 30
N D 1 3 60 100 180 120
D Space -2 -1 100 50 80 -20
Space T 3 -1 50 70 190 140
T H -1 -1 70 70 200 130
H A 0 5 70 60 200 130
A T 1 -4 60 70 30 -30
T Space -3 1 70 90 60 -10
Space LShiftKey 1 4 90 340 3200 3110
LShiftKey O 2 -9 340 80 220 -120
O Space -3 5 80 80 170 90
Space Back 4 -9 80 130 610 530
Back Back 0 0 130 70 210 80
Back LShiftKey -3 13 70 350 370 300
LShiftKey I 2 -8 350 70 270 -80
I Space -3 4 70 90 110 40
Space S 2 2 90 112 200 110
S H 0 -4 112 70 102 -10
H O 1 -3 70 80 230 160
O U 0 2 80 70 180 100
U L -1 -2 70 30 240 170
L Space -2 5 30 50 100 70
Space D 2 1 50 80 80 30
D E 1 0 80 80 290 210
E X -2 1 80 100 210 130
X C 0 -1 100 50 240 140
C Back 3 -10 50 110 400 350
Back P -1 3 110 100 230 120
P E 0 7 100 80 180 80
E C -2 0 80 110 770 690
C T 2 -2 110 70 180 70
T Space -3 1 70 90 40 -30
Space Left 0 -7 90 700 2130 2040
Left Back 4 -2 700 70 1620 920
Back Right -4 0 70 100 380 310
Right V 1 9 100 60 190 90
V Left -1 -7 60 120 472 412
Left Right 0 -2 120 110 460 340
Right Back 4 0 110 70 390 280
Back Space -4 9 70 70 500 430
Space Right 0 -9 70 100 170 100
Right Right 0 0 100 90 190 90
Right Right 0 0 90 60 180 90
Right Right 0 0 60 60 160 100
Right Right 0 0 60 80 160 100
Right Right 0 0 80 30 180 100
Right Right 0 0 30 130 150 120
Right T 3 8 130 78 4360 4230
T O 0 -4 78 117 65 -13
O Space -3 5 117 100 47 -70
Space L 2 -5 100 70 440 340
L O 1 0 70 50 300 230
O Back 1 -4 50 70 410 360
Back I -1 5 70 60 210 140
I V -2 4 60 100 740 680
V E 2 1 100 110 90 -10
E Space -3 -1 110 80 20 -90
Space N 1 -2 80 100 230 150
N O 2 -3 100 102 70 -30
O Space -3 5 102 120 72 -30
Space L 2 -5 120 50 280 160
L O 1 0 50 80 160 110
O N -2 3 80 50 200 120
N G 1 1 50 60 200 150
G E 1 2 60 50 80 20
E R 0 -1 50 90 130 80
R Space -3 0 90 80 50 -40
Space T 3 -1 80 90 190 110
T H -1 -1 90 71 210 120
H A 0 5 71 130 152 81
A N -1 -5 130 100 100 -30
N Space -1 2 100 80 80 -20
Space T 3 -1 80 70 1650 1570
T H -1 -1 70 100 200 130
H R 1 2 100 70 80 -20
R E 0 1 70 80 180 110
E E 0 0 80 80 160 80
E Space -3 -1 80 110 50 -30
Space T 3 -1 110 92 450 340
T O 0 -4 92 110 102 10
O Space -3 5 110 80 90 -20
Space S 2 2 80 110 170 90
S I 1 -6 110 90 90 -20
I C -2 5 90 70 170 80
C Space -1 -1 70 70 130 60
Space Back 4 -9 70 90 410 340
Back Back 0 0 90 100 580 490
Back X -3 11 100 120 150 50
X Space -1 -2 120 60 120 0
Space Y 3 -2 60 60 690 630
Y E 0 3 60 70 70 10
E A -1 2 70 80 220 150
A R 1 -3 80 80 120 40
R S -1 2 80 110 100 20
S Back 2 -11 110 70 2530 2420
Back Back 0 0 70 50 200 130
Back Back 0 0 50 80 400 350
Back Back 0 0 80 100 170 90
Back Back 0 0 100 70 190 90
Back M -3 6 70 142 600 530
M O 2 -2 142 113 79 -63
O N -2 3 113 80 233 120
N T 2 1 80 70 210 130
T H -1 -1 70 90 180 110
H S 0 4 90 140 70 -20
S OemPeriod -1 -7 140 70 2350 2210
OemPeriod Space -1 5 70 90 130 60
Space LShiftKey 1 4 90 110 140 50
LShiftKey M 0 -7 110 60 70 -40
M Y 2 1 60 80 210 150
Y Space -3 2 80 100 50 -30
Space D 2 1 100 100 520 420
D O 1 -6 100 130 80 -20
O C -2 6 130 70 170 40
C T 2 -2 70 102 280 210
T O 0 -4 102 90 142 40
O R 0 5 90 100 100 10
R Space -3 0 100 90 110 10
Space A 2 3 90 100 1260 1170
A D 0 -2 100 90 240 140
D I 1 -5 90 70 460 370
I Back 1 -5 70 68 1340 1270
Back V -3 9 68 100 412 344
V I 2 -4 100 132 110 10
I S -1 6 132 90 242 110
S E 1 -1 90 70 170 80
E D -1 0 70 120 150 80
D Space -2 -1 120 100 70 -50
Space M 1 -3 100 80 220 120
M E 2 4 80 120 30 -50
E Space -3 -1 120 70 100 -20
Space T 3 -1 70 30 200 130
T O 0 -4 30 100 50 20
O Space -3 5 100 120 70 -30
Space G 2 -1 120 60 280 160
G O 1 -4 60 80 80 20
O Space -3 5 80 100 40 -40
Space G 2 -1 100 69 2950 2850
G O 1 -4 69 60 562 493
O M -2 2 60 50 190 130
M E 2 4 50 90 40 -10
E Space -3 -1 90 90 100 10
Space A 2 3 90 59 230 140
A N -1 -5 59 50 82 23
N D 1 3 50 80 610 560
D Space -2 -1 80 90 90 10
Space G 2 -1 90 100 150 60
G E 1 2 100 80 70 -30
E T 0 -2 80 100 150 70
T Space -3 1 100 110 70 -30
Space A 2 3 110 110 210 100
A F 0 -3 110 60 350 240
F F 0 0 60 70 140 80
F A 0 3 70 92 100 30
A I 1 -7 92 80 232 140
I R 0 4 80 100 150 70
R Space -3 0 100 70 110 10
Space I 3 -4 70 90 1030 960
I N -2 2 90 80 210 120
N Space -1 2 80 90 60 -20
Space O 3 -5 90 100 280 190
O R 0 5 100 80 140 40
R D -1 1 80 60 210 130
D E 1 0 60 70 150 90
E R 0 -1 70 100 190 120
R Oemcomma -2 -4 100 50 750 650
Oemcomma Space -1 4 50 100 130 80
Space W 3 2 100 120 180 80
W H -1 -4 120 60 160 40
H I 1 -2 60 60 170 110
I C -2 5 60 72 120 60
C H 1 -3 72 70 82 10
H Space -2 2 70 100 40 -30
Space I 3 -4 100 80 230 130
I S -1 6 80 90 130 50
S Space -2 -2 90 60 110 20
Space D 2 1 60 80 1320 1260
D O 1 -6 80 70 100 20
O C -2 6 70 50 150 80
C T 2 -2 50 80 310 260
T O 0 -4 80 72 130 50
O R 0 5 72 130 162 90
R Oem7 -1 -7 130 80 430 300
Oem7 S 0 9 80 90 130 50
S Space -2 -2 90 40 120 30
Space C 1 1 40 70 300 260
C O 2 -6 70 70 80 10
O D -1 6 70 100 110 40
D E 1 0 100 110 180 80
E Space -3 -1 110 60 120 10
Space F 2 0 60 70 1410 1350
F O 1 -5 70 100 120 50
O R 0 5 100 70 130 30
R Space -3 0 70 90 40 -30
Space P 3 -6 90 100 250 160
P R 0 6 100 100 110 10
R E 0 1 100 70 230 130
E P 0 -7 70 110 210 140
P A -1 9 110 80 80 -30
A R 1 -3 80 90 270 190
R E 0 1 90 120 160 70
E Space -3 -1 120 80 100 -20
Space O 3 -5 80 90 230 150
O Back 1 -4 90 80 290 200
Back Back 0 0 80 100 200 120
Back Space -4 9 100 70 610 510
Space T 3 -1 70 70 540 470
T O 0 -4 70 124 90 20
O Space -3 5 124 112 70 -54
Space D 2 1 112 120 242 130
D I 1 -5 120 60 110 -10
I E 0 5 60 90 120 60
E OemPeriod -2 -6 90 80 1190 1100
OemPeriod Space -1 5 80 110 190 110
Space LShiftKey 1 4 110 220 370 260
LShiftKey I 2 -8 220 80 400 180
I T 0 3 80 90 230 150
T Space -3 1 90 90 60 -30
Space Oemplus 4 -8 90 100 941 851
Oemplus Back 0 -1 100 70 690 590
Back Back 0 0 70 50 180 110
Back Back 0 0 50 80 162 112
Back Back 0 0 80 90 250 170
Back LShiftKey -3 13 90 310 370 280
LShiftKey I 2 -8 310 70 260 -50
I T 0 3 70 70 262 192
T Space -3 1 70 90 50 -20
Space M 1 -3 90 60 240 150
M E 2 4 60 80 50 -10
E A -1 2 80 100 210 130
A N -1 -5 100 50 60 -40
N S 1 4 50 130 160 110
S Space -2 -2 130 50 90 -40
Space T 3 -1 50 80 2730 2680
T O 0 -4 80 100 100 20
O Space -3 5 100 110 60 -40
Space T 3 -1 110 70 200 90
T R 0 1 70 60 210 140
R Y 0 -2 60 100 90 30
Y A -1 5 100 70 290 190
A N -1 -5 70 70 210 140
N D 1 3 70 120 100 30
D Space -2 -1 120 60 140 20
Space D 2 1 60 70 260 200
D Back 2 -10 70 30 390 320
Back Back 0 0 30 60 160 130
Back Back 0 0 60 82 170 110
Back Back 0 0 82 60 182 100
Back Back 0 0 60 90 170 110
Back Space -4 9 90 90 350 260
Space A 2 3 90 100 230 140
A N -1 -5 100 30 250 150
N D 1 3 30 90 110 80
D Space -2 -1 90 90 70 -20
Space T 3 -1 90 80 340 250
T E 0 2 80 110 200 120
E L -1 -6 110 60 100 -10
L L 0 0 60 82 160 100
L Space -2 5 82 80 72 -10
Space Y 3 -2 80 60 210 130
Y O 0 -3 60 90 180 120
O U 0 2 90 60 190 100
U R 0 3 60 70 100 40
R Space -3 0 70 100 30 -40
Space K 2 -4 100 60 1600 1500
K I 1 0 60 80 170 110
I D -1 5 80 70 840 760
D S 0 1 70 100 190 120
S Space -2 -2 100 50 110 10
Space E 3 1 50 70 190 140
E V -2 -1 70 70 130 60
V E 2 1 70 60 80 10
E R 0 -1 60 30 190 130
R Y 0 -2 30 60 150 120
Y T 0 1 60 80 170 110
T H -1 -1 80 50 190 110
H I 1 -2 50 100 150 100
I N -2 2 100 60 210 110
N G 1 1 60 60 190 130
G Space -2 1 60 92 950 890
Space Y 3 -2 92 90 622 530
Y O 0 -3 90 90 220 130
O U 0 2 90 65 210 120
