D9 D0 0 -1 0 78 124 124
Space OemMinus 4 -7 94 109 156 62
OemMinus T -1 6 109 94 889 780
T H -1 -1 94 140 125 31
H E 1 3 140 125 218 78
E S -1 1 125 188 312 187
S E 1 -1 188 125 312 124
E Space -3 -1 125 93 219 94
Space T 3 -1 93 125 343 250
T H -1 -1 125 78 172 47
H I 1 -2 78 78 265 187
I N -2 2 78 110 249 171
N G 1 1 110 109 203 93
G S 0 3 109 218 531 422
S Space -2 -2 218 94 764 546
Space J 2 -3 94 78 452 358
J U 1 0 78 93 219 141
U S -1 5 93 125 234 141
S T 1 -3 125 109 187 62
T F -1 1 109 31 499 390
F Back 2 -9 31 78 1638 1607
Back Left -4 2 78 1077 2371 2293
Left Right 0 -2 1077 171 1467 390
Right Right 0 0 171 16 530 359
Right Back 4 0 16 78 843 827
Back Right -4 0 78 1124 436 358
Right Space 0 9 1124 78 1872 748
Space F 2 0 78 109 203 125
F A 0 3 109 94 281 172
A L 0 -8 94 78 156 62
L L 0 0 78 78 187 109
L Space -2 5 78 78 250 172
Space A 2 3 78 125 1903 1825
A W 1 -1 125 140 250 125
W A -1 1 140 140 312 172
A Y 1 -5 140 110 202 62
Y Space -3 2 110 94 281 171
Space I 3 -4 94 94 281 187
I N -2 2 94 78 250 156
N Space -1 2 78 78 218 140
Space T 3 -1 78 125 125 47
T H -1 -1 125 109 156 31
H E 1 3 109 141 218 109
E Space -3 -1 141 94 187 46
Space D 2 1 94 78 827 733
D Back 2 -10 78 156 421 343
Back F -2 9 156 93 297 141
F A 0 3 93 78 265 172
A C -1 -2 78 109 1451 1373
C E 2 0 109 141 171 62
E Space -3 -1 141 109 219 78
Space O 3 -5 109 124 359 250
O F -1 5 124 63 249 125
F Space -2 0 63 94 109 46
Space D 2 1 94 140 562 468
D E 1 0 140 125 281 141
E A -1 2 125 156 249 124
A T 1 -4 156 78 188 32
T H -1 -1 78 94 280 202
H Space -2 2 94 109 266 172
Space Back 4 -9 109 109 1981 1872
Back Oemcomma -3 5 109 94 577 468
Oemcomma Space -1 4 94 78 234 140
Space LShiftKey 1 4 78 156 1466 1388
LShiftKey L 1 -9 156 172 406 250
L E 1 6 172 141 296 124
E A -1 2 141 172 281 140
A V -1 -3 172 109 328 156
V I 2 -4 109 93 359 250
I N -2 2 93 93 265 172
N G 1 1 93 109 203 110
G Space -2 1 109 78 140 31
Space O 3 -5 78 93 328 250
O N -2 3 93 93 265 172
N L 1 -3 93 94 265 172
L Y 1 3 94 125 234 140
Y Space -3 2 125 94 218 93
Space W 3 2 94 109 2122 2028
W H -1 -4 109 109 109 0
H A 0 5 109 156 156 47
A T 1 -4 156 78 172 16
T Space -3 1 78 62 312 234
Space I 3 -4 62 94 249 187
I S -1 6 94 124 188 94
S Space -2 -2 124 93 156 32
Space T 3 -1 93 125 343 250
T R 0 1 125 125 187 62
R U 0 -3 125 78 484 359
U L -1 -2 78 93 312 234
L Y 1 3 93 93 187 94
Y Space -3 2 93 94 171 78
Space O 3 -5 94 63 1529 1435
O Back 1 -4 63 94 655 592
Back I -1 5 94 94 484 390
I M -2 1 94 78 312 218
M P 2 -3 78 125 390 312
P O 0 1 125 94 265 140
O R 0 5 94 156 515 421
R T 0 -1 156 94 281 125
T A -1 4 94 141 187 93
A N -1 -5 141 93 609 468
N T 2 1 93 156 358 265
T OemPeriod -2 -4 156 62 1748 1592
OemPeriod Space -1 5 62 93 312 250
Space LShiftKey 1 4 93 577 374 281
LShiftKey R 2 -4 577 94 390 -187
R E 0 1 94 124 952 858
E M -2 -4 124 125 187 63
M E 2 4 125 125 187 62
E M -2 -4 125 171 328 203
M B 0 2 171 94 561 390
B E 2 2 94 109 172 78
E R 0 -1 109 109 281 172
R I 0 -4 109 109 171 62
I N -2 2 109 109 281 172
N G 1 1 109 94 218 109
G Space -2 1 94 94 156 62
Space T 3 -1 94 93 1155 1061
T H -1 -1 93 140 109 16
H A 0 5 140 140 203 63
A T 1 -4 140 94 171 31
T Space -3 1 94 78 281 187
Space Y 3 -2 78 125 312 234
Y O 0 -3 125 109 156 31
O U 0 2 109 110 187 78
U Space -3 3 110 78 188 78
Space A 2 3 78 140 780 702
A R 1 -3 140 94 296 156
R E 0 1 94 110 218 124
E Space -3 -1 110 94 156 46
Space G 2 -1 94 94 562 468
G O 1 -4 94 78 156 62
O I 0 1 78 78 234 156
I N -2 2 78 93 281 203
N G 1 1 93 78 312 219
G Space -2 1 78 63 140 62
Space T 3 -1 63 78 2106 2043
T O 0 -4 78 93 141 63
O Space -3 5 93 94 296 203
Space D 2 1 94 109 499 405
D I 1 -5 109 94 187 78
I E 0 5 94 125 219 125
E Space -3 -1 125 78 187 62
Space I 3 -4 78 94 296 218
I S -1 6 94 94 172 78
S Space -2 -2 94 78 156 62
Space T 3 -1 78 110 218 140
T H -1 -1 110 78 172 62
H E 1 3 78 93 203 125
E Space -3 -1 93 93 125 32
Space B 1 -1 93 78 592 499
B E 2 2 78 110 156 78
E S -1 1 110 124 578 468
S T 1 -3 124 109 171 47
T Space -3 1 109 78 343 234
Space W 3 2 78 171 266 188
W A -1 1 171 203 296 125
A Y 1 -5 203 63 1154 951
Y Space -3 2 63 78 422 359
Space LShiftKey 1 4 78 265 1638 1560
LShiftKey I 2 -8 265 94 171 -94
I Space -3 4 94 93 297 203
Space K 2 -4 93 62 265 172
K N -1 2 62 78 203 141
N O 2 -3 78 125 218 140
O W 0 7 125 109 156 31
W Space -3 -2 109 93 172 63
Space T 3 -1 93 93 2527 2434
T O 0 -4 93 93 156 63
O Space -3 5 93 93 281 188
Space A 2 3 93 156 249 156
A V -1 -3 156 94 234 78
V O 2 -5 94 93 375 281
O I 0 1 93 94 218 125
I D -1 5 94 140 328 234
D Space -2 -1 140 109 171 31
Space T 3 -1 109 110 265 156
T H -1 -1 110 94 172 62
H E 1 3 94 125 187 93
E Space -3 -1 125 62 172 47
Space T 3 -1 62 109 296 234
T R 0 1 109 109 234 125
R A -1 3 109 156 312 203
A P 1 -9 156 78 265 109
P Space -3 6 78 78 297 219
Space O 3 -5 78 109 281 203
O F -1 5 109 125 265 156
F Space -2 0 125 93 156 31
Space T 3 -1 93 124 203 110
T H -1 -1 124 78 171 47
H I 1 -2 78 109 297 219
I N -2 2 109 47 296 187
N K 1 -2 47 109 203 156
K I 1 0 109 94 249 140
I N -2 2 94 94 234 140
N G 1 1 94 110 234 140
G Space -2 1 110 94 156 46
Space Y 3 -2 94 110 1950 1856
Y O 0 -3 110 94 156 46
O U 0 2 94 110 234 140
U Space -3 3 110 78 468 358
Space H 2 -2 78 94 1139 1061
H A 0 5 94 140 172 78
A V -1 -3 140 110 171 31
V E 2 1 110 125 172 62
E Space -3 -1 125 78 172 47
Space S 2 2 78 140 234 156
S O 1 -7 140 78 218 78
O M -2 2 78 109 250 172
M E 2 4 109 125 187 78
E T 0 -2 125 125 327 202
T H -1 -1 125 78 188 63
H I 1 -2 78 78 312 234
I N -2 2 78 63 249 171
N G 1 1 63 78 234 171
G Space -2 1 78 78 125 47
Space T 3 -1 78 125 187 109
T O 0 -4 125 94 234 109
O Space -3 5 94 93 250 156
Space L 2 -5 93 93 281 188
L O 1 0 93 110 202 109
O S -1 7 110 187 219 109
S E 1 -1 187 78 1778 1591
E OemPeriod -2 -6 78 78 749 671
OemPeriod Space -1 5 78 62 858 780
Space LShiftKey 1 4 62 343 172 110
LShiftKey Y 2 -6 343 78 249 -94
Y O 0 -3 78 78 437 359
O U 0 2 78 78 250 172
U Space -3 3 78 93 265 187
Space A 2 3 93 156 249 156
A R 1 -3 156 124 968 812
R E 0 1 124 94 249 125
E Space -3 -1 94 93 141 47
Space A 2 3 93 124 234 141
A L 0 -8 124 93 187 63
L R 1 5 93 109 312 219
R E 0 1 109 110 249 140
E A -1 2 110 109 266 156
A D 0 -2 109 125 218 109
D T 1 -2 125 31 312 187
T Back 1 -8 31 78 2324 2293
Back Y -1 7 78 78 1077 999
Y Space -3 2 78 125 702 624
Space N 1 -2 125 94 842 717
N A 1 5 94 125 156 62
A K 0 -7 125 110 187 62
K E 1 5 110 125 203 93
E D -1 0 125 125 359 234
D OemPeriod -1 -6 125 78 3494 3369
OemPeriod Space -1 5 78 63 281 203
Space LShiftKey 1 4 63 312 172 109
LShiftKey T 2 -5 312 124 203 -109
T H -1 -1 124 110 280 156
H E 1 3 110 109 188 78
E R 0 -1 109 110 202 93
R E 0 1 110 93 141 31
E Space -3 -1 93 109 218 125
Space I 3 -4 109 124 297 188
I S -1 6 124 94 202 78
S Space -2 -2 94 78 141 47
Space N 1 -2 78 78 218 140
N O 2 -3 78 93 250 172
O Space -3 5 93 78 265 172
Space R 3 0 78 125 187 109
R E 0 1 125 93 250 125
E A -1 2 93 140 234 141
A S 0 -1 140 125 296 156
S O 1 -7 125 109 281 156
O N -2 3 109 78 312 203
N Space -1 2 78 78 702 624
Space N 1 -2 78 78 250 172
N O 2 -3 78 124 312 234
O T 0 4 124 93 234 110
T Space -3 1 93 94 140 47
Space T 3 -1 94 125 281 187
T O 0 -4 125 94 171 46
O Space -3 5 94 94 281 187
Space F 2 0 94 109 219 125
F O 1 -5 109 93 156 47
O L -1 0 93 63 280 187
L L 0 0 63 78 172 109
L O 1 0 78 78 203 125
O W 0 7 78 94 187 109
W Space -3 -2 94 78 140 46
Space Y 3 -2 78 94 624 546
Y O 0 -3 94 94 125 31
O U 0 2 94 94 187 93
U R 0 3 94 109 359 265
R Space -3 0 109 94 156 47
Space H 2 -2 94 78 484 390
H E 1 3 78 140 156 78
E A -1 2 140 141 218 78
A R 1 -3 141 78 187 46
R T 0 -1 78 109 203 125
T OemPeriod -2 -4 109 62 1654 1545
OemPeriod Return 1 -3 62 94 343 281
Return Return 0 0 94 110 218 124
Return LShiftKey -1 12 110 390 1061 951
LShiftKey A 1 -1 390 171 250 -140
A B -1 -4 171 93 593 422
B O 2 -4 93 94 358 265
O U 0 2 94 78 281 187
U T 0 2 78 110 265 187
T Space -3 1 110 78 156 46
Space A 2 3 78 156 188 110
A Space -2 -3 156 78 202 46
Space Y 3 -2 78 94 593 515
Y E 0 3 94 125 156 62
E A -1 2 125 156 234 109
A R 1 -3 156 140 141 -15
R Space -3 0 140 109 374 234
Space A 2 3 109 171 250 141
A G 0 -4 171 78 670 499
G I 1 -3 78 93 422 344
I Space -3 4 93 62 296 203
Space Back 4 -9 62 78 749 687
Back Back 0 0 78 62 234 156
Back O -1 4 62 78 936 874
O Space -3 5 78 78 281 203
Space LShiftKey 1 4 78 234 358 280
LShiftKey I 2 -8 234 78 172 -62
I Space -3 4 78 63 265 187
Space W 3 2 63 156 156 93
W A -1 1 156 187 203 47
A S 0 -1 187 140 172 -15
S Space -2 -2 140 93 156 16
Space D 2 1 93 109 343 250
D I 1 -5 109 78 203 94
I A -1 7 78 171 187 109
A G 0 -4 171 78 452 281
G O 1 -4 78 94 359 281
O N -2 3 94 62 328 234
N Back 3 -7 62 78 8704 8642
Back Back 0 0 78 94 203 125
Back N -3 7 94 78 1092 998
N O 2 -3 78 94 281 203
O S -1 7 94 109 359 265
S E 1 -1 109 94 265 156
E D -1 0 94 140 250 156
D Space -2 -1 140 78 202 62
Space W 3 2 78 110 1014 936
W I 0 -6 110 93 141 31
I T 0 3 93 109 312 219
T H -1 -1 109 94 171 62
H Space -2 2 94 78 266 172
Space C 1 1 78 109 187 109
C A 1 2 109 124 281 172
A N -1 -5 124 109 140 16
N C 0 3 109 63 296 187
C C 0 0 63 78 110 47
C E 2 0 78 140 218 140
E R 0 -1 140 124 250 110
R OemPeriod -2 -5 124 62 1622 1498
OemPeriod Space -1 5 62 62 281 219
Space LShiftKey 1 4 62 1592 249 187
LShiftKey I 2 -8 1592 94 1529 -63
I Space -3 4 94 78 265 171
Space H 2 -2 78 109 219 141
H A 0 5 109 125 171 62
A D 0 -2 125 125 562 437
D Space -2 -1 125 78 187 62
Space A 2 3 78 109 219 141
A Space -2 -3 109 78 156 47
Space S 2 2 78 78 1404 1326
S C -1 -1 78 78 124 46
C A 1 2 78 156 188 110
A N -1 -5 156 62 468 312
N Space -1 2 62 62 218 156
Space A 2 3 62 109 187 125
A T 1 -4 109 78 234 125
T Space -3 1 78 78 250 172
Space D7 4 -3 78 62 577 499
D7 RShiftKey -3 -4 62 390 452 390
RShiftKey Oem1 1 1 390 141 281 -109
Oem1 D3 2 7 141 109 936 795
D3 D0 0 -7 109 109 156 47
D0 Space -4 6 109 94 343 234
Space I 3 -4 94 94 1935 1841
I N -2 2 94 78 312 218
N Space -1 2 78 62 203 125
Space T 3 -1 62 109 187 125
T H -1 -1 109 109 156 47
H E 1 3 109 125 234 125
E Space -3 -1 125 110 140 15
Space M 1 -3 110 93 266 156
M O 2 -2 93 110 280 187
O R 0 5 110 125 203 93
R N -2 -2 125 94 203 78
N I 2 -2 94 109 250 156
I N -2 2 109 94 249 140
N G 1 1 94 63 156 62
G Space -2 1 63 78 156 93
Space Back 4 -9 78 46 2325 2247
Back Oemcomma -3 5 46 94 436 390
Oemcomma Space -1 4 94 78 250 156
Space A 2 3 78 141 296 218
A N -1 -5 141 109 172 31
N D 1 3 109 125 218 109
D Space -2 -1 125 78 156 31
Space I 3 -4 78 140 344 266
I T 0 3 140 124 234 94
T Space -3 1 124 78 187 63
Space C 1 1 78 94 374 296
C L 1 -6 94 78 172 78
L E 1 6 78 124 203 125
E A -1 2 124 141 249 125
A R 1 -3 141 125 250 109
R L -1 -5 125 110 171 46
L Y 1 3 110 109 281 171
Y Space -3 2 109 94 187 78
Space S 2 2 94 93 2403 2309
S H 0 -4 93 78 140 47
H O 1 -3 78 78 609 531
O W 0 7 78 93 187 109
W E 0 -1 93 78 265 172
E D -1 0 78 78 234 156
D Space -2 -1 78 78 156 78
Space A 2 3 78 140 359 281
A Space -2 -3 140 78 218 78
Space T 3 -1 78 140 437 359
T U 0 -2 140 94 312 172
U M -2 0 94 78 265 171
M O 2 -2 78 109 281 203
O R 0 5 109 93 281 172
R Space -3 0 93 78 140 47
Space O 3 -5 78 0 14508 14430
O N -2 3 0 62 203 203
N Space -1 2 62 62 203 141
Space M 1 -3 62 62 203 141
M Y 2 1 62 78 249 187
Y Space -3 2 78 78 265 187
Space P 3 -6 78 109 1280 1202
P A -1 9 109 125 202 93
A N -1 -5 125 124 188 63
N C 0 3 124 93 468 344
C R 2 -1 93 125 280 187
R E 0 1 125 124 266 141
E A -1 2 124 156 265 141
A S 0 -1 156 109 374 218
S OemPeriod -1 -7 109 63 3385 3276
OemPeriod Space -1 5 63 62 250 187
Space LShiftKey 1 4 62 281 187 125
LShiftKey I 2 -8 281 109 203 -78
I Space -3 4 109 78 281 172
Space D 2 1 78 140 187 109
D I 1 -5 140 109 390 250
I D -1 5 109 109 234 125
D N -1 -3 109 62 359 250
N Oem7 1 -5 62 62 671 609
Oem7 T 1 6 62 110 202 140
T Space -3 1 110 47 234 124
Space E 3 1 47 125 2793 2746
E V -2 -1 125 78 343 218
V E 2 1 78 110 140 62
E N -2 -3 110 94 203 93
N Space -1 2 94 63 234 140
Space K 2 -4 63 78 687 624
K N -1 2 78 78 234 156
N O 2 -3 78 78 249 171
O W 0 7 78 93 250 172
W Space -3 -2 93 94 140 47
Space W 3 2 94 109 219 125
W H -1 -4 109 110 124 15
H A 0 5 110 140 188 78
A T 1 -4 140 78 156 16
T Space -3 1 78 93 265 187
Space A 2 3 93 94 187 94
A Space -2 -3 94 94 140 46
Space P 3 -6 94 110 546 452
P A -1 9 110 125 172 62
A N -1 -5 125 109 187 62
N C 0 3 109 109 484 375
C R 2 -1 109 141 296 187
R E 0 1 141 125 312 171
E A -1 2 125 125 312 187
A S 0 -1 125 109 312 187
S Space -2 -2 109 109 203 94
Space W 3 2 109 171 874 765
W A -1 1 171 140 234 63
A S 0 -1 140 188 202 62
S OemPeriod -1 -7 188 63 702 514
OemPeriod Space -1 5 63 78 250 187
Space LShiftKey 1 4 78 374 125 47
LShiftKey T 2 -5 374 109 312 -62
T H -1 -1 109 109 265 156
H E 1 3 109 109 203 94
E Space -3 -1 109 78 140 31
Space D 2 1 78 93 328 250
D O 1 -6 93 78 187 94
O C -2 6 78 109 265 187
C T 2 -2 109 93 328 219
T O 0 -4 93 109 546 453
O R 0 5 109 125 187 78
R Space -3 0 125 63 218 93
Space T 3 -1 63 94 4602 4539
T O 0 -4 94 94 156 62
O L -1 0 94 94 234 140
L D 0 6 94 109 219 125
D Space -2 -1 109 94 171 62
Space M 1 -3 94 94 312 218
M E 2 4 94 93 188 94
E Space -3 -1 93 78 124 31
Space T 3 -1 78 109 250 172
T H -1 -1 109 94 140 31
H I 1 -2 94 94 250 156
I S -1 6 94 93 203 109
S Space -2 -2 93 94 140 47
Space W 3 2 94 156 219 125
W A -1 1 156 156 234 78
A S 0 -1 156 93 187 31
S Space -2 -2 93 109 140 47
Space A 2 3 109 140 203 94
A L 0 -8 140 94 234 94
L O 1 0 94 47 312 218
O Back 1 -4 47 109 468 421
Back M -3 6 109 94 390 281
M O 2 -2 94 78 265 171
O S -1 7 78 109 250 172
S T 1 -3 109 93 203 94
T Space -3 1 93 109 327 234
Space A 2 3 109 109 234 125
A Space -2 -3 109 109 250 141
Space Oemplus 4 -8 109 203 3837 3728
Oemplus Oemplus 0 0 203 109 749 546
Oemplus Oemplus 0 0 109 125 203 94
Oemplus Back 0 -1 125 78 764 639
Back Back 0 0 78 62 219 141
Back Back 0 0 62 63 171 109
Back Back 0 0 63 78 172 109
Back Back 0 0 78 78 187 109
Back C -3 10 78 93 874 796
C E 2 0 93 156 265 172
E R 0 -1 156 125 343 187
R T 0 -1 125 78 531 406
T A -1 4 78 141 171 93
A I 1 -7 141 125 265 124
I N -2 2 125 78 687 562
N L 1 -3 78 93 281 203
L Y 1 3 93 78 358 265
Y Space -3 2 78 93 297 219
Space A 2 3 93 124 203 110
A Space -2 -3 124 125 140 16
Space T 3 -1 125 78 2870 2745
T Y 0 -1 78 78 219 141
Y P 0 -4 78 93 546 468
P E 0 7 93 93 234 141
E Space -3 -1 93 78 156 63
Space O 3 -5 78 125 312 234
O F -1 5 125 94 218 93
F Space -2 0 94 78 141 47
Space C 1 1 78 110 592 514
C A 1 2 110 141 281 171
A N -1 -5 141 94 187 46
N C 0 3 94 94 250 156
C E 2 0 94 109 250 156
E R 0 -1 109 109 234 125
R Space -3 0 109 109 187 78
Space T 3 -1 109 62 1903 1794
T H -1 -1 62 94 218 156
H A 0 5 94 141 156 62
A T 1 -4 141 94 156 15
T Space -3 1 94 78 297 203
Space I 3 -4 78 78 265 187
I S -1 6 78 94 187 109
S Space -2 -2 94 93 141 47
Space I 3 -4 93 94 280 187
I N -2 2 94 63 281 187
N Space -1 2 63 78 187 124
Space Back 4 -9 78 109 640 562
Back Oemplus 0 1 109 62 16 -93
Oemplus Back 0 -1 62 125 1263 1201
Back C -3 10 125 125 889 764
C U 2 -4 125 93 188 63
U R 0 3 93 156 374 281
R A -1 3 156 156 281 125
A B -1 -4 156 94 218 62
B L 1 -4 94 94 343 249
L E 1 6 94 141 156 62
E Space -3 -1 141 78 172 31
Space Back 4 -9 78 187 2886 2808
Back Oemcomma -3 5 187 94 733 546
Oemcomma Space -1 4 94 93 219 125
Space A 2 3 93 156 468 375
A N -1 -5 156 110 202 46
N D 1 3 110 124 188 78
D Space -2 -1 124 109 93 -31
Space T 3 -1 109 125 2278 2169
T H -1 -1 125 94 140 15
H A 0 5 94 125 203 109
A T 1 -4 125 93 172 47
T Space -3 1 93 94 280 187
Space LShiftKey 1 4 94 421 250 156
LShiftKey I 2 -8 421 93 125 -296
I Space -3 4 93 109 733 640
Space S 2 2 109 94 1326 1217
S H 0 -4 94 93 172 78
H O 1 -3 93 93 343 250
O U 0 2 93 78 265 172
U L -1 -2 78 78 296 218
L D 0 6 78 93 188 110
D Space -2 -1 93 62 156 63
Space E 3 1 62 171 187 125
E X -2 1 171 124 437 266
X O 2 -7 124 93 234 110
O Back 1 -4 93 141 748 655
Back P -1 3 141 62 1701 1560
P E 0 7 62 109 156 94
E C -2 0 109 78 327 218
C T 2 -2 78 78 203 125
T Space -3 1 78 109 281 203
Space T 3 -1 109 124 172 63
T O 0 -4 124 78 202 78
O Space -3 5 78 93 266 188
Space L 2 -5 93 109 265 172
L I 1 1 109 94 265 156
I V -2 4 94 109 328 234
V E 2 1 109 109 187 78
E Space -3 -1 109 62 187 78
Space L 2 -5 62 109 312 250
L O 1 0 109 93 250 141
O N -2 3 93 94 249 156
N G 1 1 94 94 343 249
G E 1 2 94 187 219 125
E R 0 -1 187 110 327 140
R Space -3 0 110 140 172 62
Space Back 4 -9 140 172 2730 2590
Back Back 0 0 172 171 297 125
Back Back 0 0 171 140 312 141
Back Back 0 0 140 93 265 125
Back Back 0 0 93 93 203 110
Back Back 0 0 93 93 187 94
Back Back 0 0 93 93 203 110
Back N -3 7 93 62 2730 2637
N O 2 -3 62 94 280 218
O Space -3 5 94 78 281 187
Space L 2 -5 78 62 250 172
L O 1 0 62 78 203 141
O N -2 3 78 78 265 187
N G 1 1 78 94 265 187
G E 1 2 94 125 234 140
E R 0 -1 125 124 250 125
R Space -3 0 124 94 171 47
Space T 3 -1 94 140 219 125
T H -1 -1 140 140 187 47
H A 0 5 140 156 281 141
A T 1 -4 156 125 202 46
T Space -3 1 125 109 422 297
Space T 3 -1 109 78 811 702
T H -1 -1 78 78 655 577
H R 1 2 78 109 265 187
R E 0 1 109 109 250 141
E E 0 0 109 78 234 125
E Space -3 -1 78 94 140 62
Space T 3 -1 94 125 203 109
T O 0 -4 125 93 203 78
O Space -3 5 93 78 281 188
Space S 2 2 78 140 218 140
S I 1 -6 140 94 187 47
I C -2 5 94 32 343 249
C Back 3 -10 32 156 1545 1513
Back X -3 11 156 125 234 78
X Space -1 -2 125 94 265 140
Space M 1 -3 94 78 608 514
M O 2 -2 78 93 266 188
O N -2 3 93 78 312 219
N T 2 1 78 109 483 405
T H -1 -1 109 94 156 47
H S 0 4 94 125 328 234
S OemPeriod -1 -7 125 78 3229 3104
OemPeriod Space -1 5 78 110 296 218
Space LShiftKey 1 4 110 265 203 93
LShiftKey M 0 -7 265 125 172 -93
M Y 2 1 125 125 577 452
Y Space -3 2 125 78 328 203
Space D 2 1 78 125 202 124
D O 1 -6 125 125 156 31
O C -2 6 125 125 234 109
C T 2 -2 125 78 250 125
T O 0 -4 78 78 530 452
O R 0 5 78 109 203 125
R Space -3 0 109 63 187 78
Space A 2 3 63 187 250 187
A D 0 -2 187 109 1825 1638
D V -1 -1 109 62 375 266
V I 2 -4 62 78 312 250
I S -1 6 78 78 187 109
S E 1 -1 78 78 234 156
E D -1 0 78 93 234 156
D Space -2 -1 93 78 156 63
Space M 1 -3 78 94 249 171
M E 2 4 94 109 125 31
E Space -3 -1 109 78 172 63
Space T 3 -1 78 125 218 140
T O 0 -4 125 110 187 62
O Space -3 5 110 94 281 171
Space G 2 -1 94 94 265 171
G O 1 -4 94 94 156 62
O Space -3 5 94 62 297 203
Space H 2 -2 62 63 1575 1513
H O 1 -3 63 93 344 281
O M -2 2 93 78 280 187
M E 2 4 78 125 141 63
E Space -3 -1 125 78 171 46
Space A 2 3 78 125 141 63
A N -1 -5 125 94 140 15
N D 1 3 94 125 172 78
D Space -2 -1 125 78 171 46
Space G 2 -1 78 93 500 422
G E 1 2 93 124 156 63
E T 0 -2 124 78 171 47
T Space -3 1 78 110 343 265
Space M 1 -3 110 62 3838 3728
M Y 2 1 62 94 296 234
Y Space -3 2 94 78 297 203
Space A 2 3 78 125 187 109
A F 0 -3 125 78 250 125
F F 0 0 78 94 171 93
F A 0 3 94 156 187 93
A I 1 -7 156 109 297 141
I R 0 4 109 94 296 187
R S -1 2 94 94 421 327
S Space -2 -2 94 78 156 62
Space I 3 -4 78 94 312 234
I N -2 2 94 78 250 156
N Space -1 2 78 78 203 125
Space O 3 -5 78 109 359 281
O R 0 5 109 93 234 125
R D -1 1 93 62 265 172
D E 1 0 62 78 203 141
E R 0 -1 78 94 218 140
R Oemcomma -2 -4 94 78 1435 1341
Oemcomma Space -1 4 78 109 250 172
Space W 3 2 109 78 1482 1373
W H -1 -4 78 62 156 78
H I 1 -2 62 78 265 203
I C -2 5 78 125 203 125
C H 1 -3 125 94 187 62
H Space -2 2 94 78 281 187
Space D 2 1 78 109 1685 1607
D O 1 -6 109 125 187 78
O C -2 6 125 125 312 187
C T 2 -2 125 63 374 249
T O 0 -4 63 109 515 452
O R 0 5 109 109 234 125
R Oem7 -1 -7 109 78 764 655
Oem7 S 0 9 78 110 234 156
S Space -2 -2 110 63 234 124
Space Left 0 -7 63 32 6006 5943
Left Left 0 0 32 31 188 156
Left Left 0 0 31 46 156 125
Left Left 0 0 46 47 187 141
Left Left 0 0 47 63 171 124
Left Left 0 0 63 62 188 125
Left Left 0 0 62 78 187 125
Left Left 0 0 78 94 187 109
Left Left 0 0 94 125 187 93
Left I 3 3 125 94 983 858
I S -1 6 94 109 156 62
S Space -2 -2 109 78 203 94
Space Right 0 -9 78 78 2621 2543
Right Right 0 0 78 124 3276 3198
Right Space 0 9 124 31 11216 11092
Space C 1 1 31 109 1279 1248
C O 2 -6 109 94 187 78
O D -1 6 94 141 156 62
D E 1 0 141 109 266 125
E Space -3 -1 109 78 171 62
Space F 2 0 78 125 234 156
F O 1 -5 125 78 203 78
O R 0 5 78 78 187 109
R Space -3 0 78 63 187 109
Space P 3 -6 63 94 2278 2215
P R 0 6 94 94 218 124
R E 0 1 94 110 234 140
E P 0 -7 110 94 156 46
P A -1 9 94 156 219 125
A R 1 -3 156 109 312 156
R E 0 1 109 94 218 109
E Space -3 -1 94 109 141 47
Space T 3 -1 109 94 218 109
T O 0 -4 94 94 156 62
O Space -3 5 94 94 265 171
Space D 2 1 94 110 187 93
D I 1 -5 110 94 172 62
I E 0 5 94 125 577 483
E OemPeriod -2 -6 125 63 3822 3697
OemPeriod Space -1 5 63 78 234 171
Space LShiftKey 1 4 78 265 156 78
LShiftKey I 2 -8 265 93 219 -46
I T 0 3 93 109 483 390
T Space -3 1 109 78 156 47
Space M 1 -3 78 94 234 156
M E 2 4 94 125 203 109
E N -2 -3 125 78 187 62
N Back 3 -7 78 141 499 421
Back A -2 12 141 140 266 125
A N -1 -5 140 93 234 94
N S 1 4 93 110 514 421
S Space -2 -2 110 109 188 78
Space T 3 -1 109 94 1216 1107
T O 0 -4 94 94 172 78
O Space -3 5 94 109 281 187
Space T 3 -1 109 109 187 78
T R 0 1 109 93 484 375
R Y 0 -2 93 93 156 63
Y Space -3 2 93 78 280 187
Space T 3 -1 78 110 156 78
T O 0 -4 110 94 203 93
O Space -3 5 94 94 265 171
Space T 3 -1 94 140 266 172
T E 0 2 140 78 1388 1248
E L -1 -6 78 78 172 94
L L 0 0 78 94 171 93
L Space -2 5 94 63 234 140
Space Y 3 -2 63 125 312 249
Y O 0 -3 125 94 187 62
O U 0 2 94 110 156 62
U R 0 3 110 109 406 296
R Space -3 0 109 78 156 47
Space K 2 -4 78 93 281 203
K I 1 0 93 78 218 125
I D -1 5 78 94 234 156
D S 0 1 94 125 281 187
S Space -2 -2 125 93 172 47
Space E 3 1 93 109 2714 2621
E V -2 -1 109 93 172 63
V E 2 1 93 93 156 63
E R 0 -1 93 109 265 172
R Y 0 -2 109 62 203 94
Y T 0 1 62 109 405 343
T H -1 -1 109 78 156 47
H I 1 -2 78 94 265 187
I N -2 2 94 78 250 156
N G 1 1 78 94 156 78
G Space -2 1 94 63 140 46
Space Y 3 -2 63 78 500 437
Y O 0 -3 78 93 265 187
O U 0 2 93 63 249 156
U Space -3 3 63 78 234 171
Space T 3 -1 78 109 609 531
T H -1 -1 109 78 140 31
H O 1 -3 78 78 297 219
O U 0 2 78 62 265 187
U G -1 2 62 78 327 265
