D9 D5 0 4 125 94 499 374
R R 0 0 94 125 156 62
R A -1 3 125 125 203 78
A S 0 -1 125 78 608 483
S S 0 0 78 78 172 94
S M -1 -5 78 94 187 109
M E 2 4 94 141 109 15
E N -2 -3 141 94 156 15
N T 2 1 94 93 219 125
T Space -3 1 93 62 156 63
Space O 3 -5 62 94 1138 1076
O R 0 5 94 109 141 47
R Space -3 0 109 94 249 140
Space F 2 0 94 125 156 62
F A 0 3 125 140 94 -31
A I 1 -7 140 93 328 188
I L -1 -1 93 93 187 94
L U 1 2 93 78 234 141
U R 0 3 78 172 249 171
R E 0 1 172 140 110 -62
E Space -3 -1 140 94 904 764
Space OemMinus 4 -7 94 78 281 187
OemMinus Space -4 7 78 78 328 250
Space T 3 -1 78 78 281 203
T H -1 -1 78 109 156 78
H E 1 3 109 125 93 -16
E S -1 1 125 141 312 187
S E 1 -1 141 78 203 62
E Space -3 -1 78 94 234 156
Space T 3 -1 94 63 218 124
T H -1 -1 63 94 156 93
H I 1 -2 94 78 188 94
I N -2 2 78 93 187 109
N G 1 1 93 78 218 125
G S 0 3 78 109 141 63
S Space -2 -2 109 94 2090 1981
Space J 2 -3 94 109 1669 1575
J U 1 0 109 78 172 63
U S -1 5 78 93 125 47
S T 1 -3 93 62 140 47
T Space -3 1 62 109 172 110
Space F 2 0 109 78 234 125
F A 0 3 78 141 93 15
A L 0 -8 141 78 281 140
L L 0 0 78 93 125 47
L Space -2 5 93 93 234 141
Space W 3 2 93 63 530 437
W Back 1 -11 63 78 562 499
Back A -2 12 78 109 125 47
A W 1 -1 109 62 312 203
W A -1 1 62 125 140 78
A Y 1 -5 125 93 297 172
Y Space -3 2 93 93 312 219
Space I 3 -4 93 94 1138 1045
I N -2 2 94 78 219 125
N Space -1 2 78 109 140 62
Space T 3 -1 109 62 250 141
T H -1 -1 62 78 156 94
H E 1 3 78 78 93 15
E Space -3 -1 78 94 125 47
Space F 2 0 94 78 219 125
F A 0 3 78 140 78 0
A C -1 -2 140 78 140 0
C E 2 0 78 78 156 78
E Space -3 -1 78 109 156 78
Space O 3 -5 109 94 218 109
O F -1 5 94 94 125 31
F Space -2 0 94 110 109 15
Space D 2 1 110 93 344 234
D E 1 0 93 63 171 78
E A -1 2 63 156 94 31
A T 1 -4 156 78 218 62
T H -1 -1 78 78 281 203
H OemPeriod -1 -3 78 62 1950 1872
OemPeriod Back 3 -4 62 78 577 515
Back Oemcomma -3 5 78 46 297 219
Oemcomma Space -1 4 46 78 156 110
Space L 2 -5 78 78 2589 2511
L E 1 6 78 172 125 47
E A -1 2 172 140 125 -47
A V -1 -3 140 110 327 187
V I 2 -4 110 62 141 31
I N -2 2 62 78 218 156
N G 1 1 78 78 94 16
G Space -2 1 78 94 93 15
Space O 3 -5 94 109 172 78
O N -2 3 109 109 172 63
N L 1 -3 109 125 171 62
L Y 1 3 125 93 219 94
Y Space -3 2 93 93 234 141
Space W 3 2 93 78 436 343
W A -1 1 78 93 219 141
A H 0 -5 93 78 93 0
H T 1 1 78 78 188 110
T I 0 -3 78 94 452 374
I S -1 6 94 94 546 452
S Space -2 -2 94 94 109 15
Space T 3 -1 94 78 453 359
T R 0 1 78 93 109 31
R U 0 -3 93 94 187 94
U L -1 -2 94 93 437 343
L Y 1 3 93 78 249 156
Y Space -3 2 78 109 203 125
Space I 3 -4 109 63 234 125
I M -2 1 63 78 187 124
M P 2 -3 78 94 203 125
P O 0 1 94 78 187 93
O R 0 5 78 93 188 110
R T 0 -1 93 62 265 172
T A -1 4 62 141 140 78
A N -1 -5 141 78 250 109
N T 2 1 78 78 171 93
T OemPeriod -2 -4 78 63 1794 1716
OemPeriod Space -1 5 63 63 312 249
Space LShiftKey 1 4 63 327 2762 2699
LShiftKey R 2 -4 327 94 249 -78
R E 0 1 94 94 203 109
E M -2 -4 94 93 484 390
M E 2 4 93 93 109 16
E M -2 -4 93 78 218 125
M B 0 2 78 78 359 281
B E 2 2 78 109 109 31
E R 0 -1 109 78 234 125
R I 0 -4 78 78 343 265
I N -2 2 78 78 234 156
N G 1 1 78 78 110 32
G Space -2 1 78 94 124 46
Space Y 3 -2 94 141 546 452
Y O 0 -3 141 203 94 -47
O U 0 2 203 125 140 -63
U Space -3 3 125 94 359 234
Space Back 4 -9 94 94 671 577
Back Back 0 0 94 62 172 78
Back Back 0 0 62 94 140 78
Back Back 0 0 94 93 281 187
Back T -1 8 93 78 561 468
T H -1 -1 78 78 188 110
H A 0 5 78 125 62 -16
A T 1 -4 125 78 156 31
T Space -3 1 78 94 218 140
Space Y 3 -2 94 140 500 406
Y O 0 -3 140 187 109 -31
O U 0 2 187 109 125 -62
U Space -3 3 109 93 234 125
Space A 2 3 93 140 156 63
A R 1 -3 140 94 93 -47
R E 0 1 94 94 234 140
E Space -3 -1 94 93 172 78
Space G 2 -1 93 78 296 203
G O 1 -4 78 110 109 31
O I 0 1 110 94 172 62
I N -2 2 94 78 218 124
N G 1 1 78 94 125 47
G Space -2 1 94 109 125 31
Space T 3 -1 109 78 140 31
T O 0 -4 78 78 125 47
O Space -3 5 78 93 219 141
Space D 2 1 93 78 702 609
D I 1 -5 78 78 46 -32
I E 0 5 78 93 375 297
E Space -3 -1 93 94 1575 1482
Space I 3 -4 94 78 671 577
I S -1 6 78 93 94 16
S Space -2 -2 93 93 156 63
Space T 3 -1 93 78 249 156
T H -1 -1 78 94 172 94
H E 1 3 94 94 109 15
E Space -3 -1 94 93 172 78
Space B 1 -1 93 78 1341 1248
B E 2 2 78 93 63 -15
E S -1 1 93 140 203 110
S T 1 -3 140 78 202 62
T Space -3 1 78 78 250 172
Space W 3 2 78 156 780 702
W A -1 1 156 202 94 -62
A Y 1 -5 202 93 811 609
Y Space -3 2 93 94 249 156
Space LShiftKey 1 4 94 297 234 140
LShiftKey I 2 -8 297 62 188 -109
I Space -3 4 62 94 218 156
Space K 2 -4 94 78 218 124
K N -1 2 78 78 156 78
N O 2 -3 78 94 203 125
O W 0 7 94 109 172 78
W Space -3 -2 109 78 764 655
Space T 3 -1 78 109 765 687
T O 0 -4 109 78 156 47
O Space -3 5 78 125 218 140
Space A 2 3 125 125 936 811
A V -1 -3 125 78 187 62
V O 2 -5 78 78 297 219
O I 0 1 78 94 171 93
I D -1 5 94 110 577 483
D Space -2 -1 110 109 203 93
Space T 3 -1 109 78 765 656
T H -1 -1 78 94 171 93
H E 1 3 94 94 125 31
E Space -3 -1 94 93 94 0
Space T 3 -1 93 62 234 141
T R 0 1 62 78 171 109
R A -1 3 78 187 125 47
A P 1 -9 187 78 1108 921
P Space -3 6 78 78 249 171
Space O 3 -5 78 94 234 156
O F -1 5 94 109 172 78
F Space -2 0 109 93 203 94
Space T 3 -1 93 78 3276 3183
T H -1 -1 78 94 171 93
H I 1 -2 94 78 203 109
I N -2 2 78 78 187 109
N K 1 -2 78 78 219 141
K I 1 0 78 78 156 78
I N -2 2 78 78 202 124
N G 1 1 78 94 156 78
G Space -2 1 94 78 110 16
Space Y 3 -2 78 125 280 202
Y O 0 -3 125 187 94 -31
O U 0 2 187 94 140 -47
U Space -3 3 94 93 219 125
Space H 2 -2 93 78 187 94
H A 0 5 78 124 94 16
A V -1 -3 124 78 140 16
V E 2 1 78 94 109 31
E Space -3 -1 94 78 109 15
Space S 2 2 78 110 312 234
S O 1 -7 110 94 94 -16
O M -2 2 94 93 203 109
M E 2 4 93 125 140 47
E T 0 -2 125 94 312 187
T H -1 -1 94 124 141 47
H I 1 -2 124 125 109 -15
I N -2 2 125 93 234 109
N G 1 1 93 93 125 32
G Space -2 1 93 78 156 63
Space T 3 -1 78 78 889 811
T O 0 -4 78 78 109 31
O Space -3 5 78 78 218 140
Space L 2 -5 78 94 203 125
L O 1 0 94 78 172 78
O S -1 7 78 94 187 109
S E 1 -1 94 110 452 358
E OemPeriod -2 -6 110 62 6537 6427
OemPeriod Space -1 5 62 94 265 203
Space LShiftKey 1 4 94 312 296 202
LShiftKey Y 2 -6 312 125 172 -140
Y O 0 -3 125 109 234 109
O U 0 2 109 94 187 78
U Space -3 3 94 78 609 515
Space A 2 3 78 187 156 78
A R 1 -3 187 124 312 125
R E 0 1 124 125 46 -78
E Space -3 -1 125 94 156 31
Space A 2 3 94 125 203 109
A L 0 -8 125 78 156 31
L R 1 5 78 125 343 265
R E 0 1 125 125 390 265
E A -1 2 125 203 156 31
A D 0 -2 203 94 281 78
D Y 1 -3 94 94 187 93
Y Space -3 2 94 94 281 187
Space N 1 -2 94 78 687 593
N A 1 5 78 94 124 46
A K 0 -7 94 110 156 62
K E 1 5 110 94 172 62
E D -1 0 94 78 218 124
D OemPeriod -1 -6 78 63 983 905
OemPeriod Space -1 5 63 47 265 202
Space LShiftKey 1 4 47 234 1623 1576
LShiftKey T 2 -5 234 63 140 -94
T H -1 -1 63 93 172 109
H E 1 3 93 110 93 0
E R 0 -1 110 78 203 93
R E 0 1 78 93 94 16
E Space -3 -1 93 94 187 94
Space I 3 -4 94 93 250 156
I S -1 6 93 93 109 16
S Space -2 -2 93 94 140 47
Space N 1 -2 94 109 203 109
N O 2 -3 109 140 125 16
O Space -3 5 140 109 686 546
Space R 3 0 109 78 484 375
R E 0 1 78 78 62 -16
E A -1 2 78 156 47 -31
A S 0 -1 156 140 281 125
S O 1 -7 140 94 343 203
O N -2 3 94 78 218 124
N Space -1 2 78 94 172 94
Space N 1 -2 94 140 1342 1248
N O 2 -3 140 125 124 -16
O T 0 4 125 78 375 250
T Space -3 1 78 93 125 47
Space T 3 -1 93 93 499 406
T O 0 -4 93 94 187 94
O Space -3 5 94 140 203 109
Space F 2 0 140 125 156 16
F O 1 -5 125 78 171 46
O L -1 0 78 78 188 110
L L 0 0 78 78 124 46
L O 1 0 78 94 172 94
O W 0 7 94 78 265 171
W Space -3 -2 78 78 187 109
Space Y 3 -2 78 156 827 749
Y O 0 -3 156 156 125 -31
O U 0 2 156 140 125 -31
U R 0 3 140 125 156 16
R Space -3 0 125 125 187 62
Space H 2 -2 125 78 281 156
H E 1 3 78 125 93 15
E A -1 2 125 172 78 -47
A R 1 -3 172 93 344 172
R T 0 -1 93 94 202 109
T OemPeriod -2 -4 94 63 936 842
OemPeriod Return 1 -3 63 78 484 421
Return Return 0 0 78 62 172 94
Return LShiftKey -1 12 62 500 2932 2870
LShiftKey A 1 -1 500 78 406 -94
A B -1 -4 78 109 265 187
B O 2 -4 109 94 234 125
O U 0 2 94 109 250 156
U T 0 2 109 94 249 140
T Space -3 1 94 125 125 31
Space A 2 3 125 156 141 16
A Space -2 -3 156 125 171 15
Space Y 3 -2 125 94 1201 1076
Y E 0 3 94 125 47 -47
E A -1 2 125 187 63 -62
A R 1 -3 187 94 249 62
R Space -3 0 94 94 234 140
Space A 2 3 94 140 172 78
A G 0 -4 140 93 359 219
G O 1 -4 93 125 218 125
O Space -3 5 125 94 296 171
Space LShiftKey 1 4 94 561 500 406
LShiftKey I 2 -8 561 78 436 -125
I Space -3 4 78 110 234 156
Space W 3 2 110 124 188 78
W A -1 1 124 156 93 -31
A S 0 -1 156 156 187 31
S Space -2 -2 156 93 188 32
Space D 2 1 93 125 421 328
D I 1 -5 125 62 577 452
I A -1 7 62 156 109 47
A G 0 -4 156 78 312 156
G N -1 -1 78 78 328 250
N O 2 -3 78 93 156 78
O S -1 7 93 140 187 94
S E 1 -1 140 78 187 47
E D -1 0 78 78 203 125
D Space -2 -1 78 125 187 109
Space W 3 2 125 110 811 686
W I 0 -6 110 78 141 31
I T 0 3 78 93 234 156
T H -1 -1 93 78 203 110
H Space -2 2 78 78 187 109
Space C 1 1 78 62 203 125
C A 1 2 62 156 78 16
A N -1 -5 156 93 265 109
N C 0 3 93 109 296 203
C E 2 0 109 156 63 -46
E R 0 -1 156 124 312 156
R OemPeriod -2 -5 124 62 3728 3604
OemPeriod Space -1 5 62 62 234 172
Space LShiftKey 1 4 62 265 109 47
LShiftKey I 2 -8 265 47 187 -78
I Space -3 4 47 63 203 156
Space H 2 -2 63 78 187 124
H A 0 5 78 140 94 16
A D 0 -2 140 125 374 234
D Space -2 -1 125 78 827 702
Space A 2 3 78 109 125 47
A Space -2 -3 109 63 187 78
Space S 2 2 63 110 265 202
S C -1 -1 110 156 266 156
C A 1 2 156 156 156 0
A N -1 -5 156 78 202 46
N Space -1 2 78 47 203 125
Space A 2 3 47 140 562 515
A T 1 -4 140 93 203 63
T Space -3 1 93 93 234 141
Space D7 4 -3 93 78 327 234
D7 RShiftKey -3 -4 78 250 359 281
RShiftKey Oem1 1 1 250 94 156 -94
Oem1 D3 2 7 94 109 796 702
D3 D0 0 -7 109 62 156 47
D0 Space -4 6 62 125 249 187
Space I 3 -4 125 78 655 530
I N -2 2 78 78 188 110
N Space -1 2 78 109 140 62
Space T 3 -1 109 62 250 141
T H -1 -1 62 94 140 78
H E 1 3 94 78 141 47
E Space -3 -1 78 78 93 15
Space M 1 -3 78 125 172 94
M O 2 -2 125 110 171 46
O R 0 5 110 78 250 140
R N -2 -2 78 109 156 78
N I 2 -2 109 110 140 31
I N -2 2 110 125 156 46
N G 1 1 125 94 156 31
G Space -2 1 94 125 141 47
Space Back 4 -9 125 93 593 468
Back Oemcomma -3 5 93 78 312 219
Oemcomma Space -1 4 78 93 187 109
Space A 2 3 93 124 125 32
A N -1 -5 124 78 156 32
N D 1 3 78 78 171 93
D Space -2 -1 78 93 94 16
Space I 3 -4 93 109 390 297
I T 0 3 109 94 140 31
T Space -3 1 94 94 234 140
Space C 1 1 94 94 811 717
C L 1 -6 94 78 484 390
L E 1 6 78 125 437 359
E A -1 2 125 187 78 -47
A R 1 -3 187 141 249 62
R K -1 -4 141 46 266 125
K Back 2 -5 46 93 655 609
Back L -2 4 93 78 234 141
L Y 1 3 78 78 265 187
Y Space -3 2 78 125 234 156
Space Back 4 -9 125 125 4103 3978
Back Back 0 0 125 109 437 312
Back H -2 7 109 62 811 702
H A 0 5 62 94 93 31
A Right -2 -12 94 78 874 780
Right Space 0 9 78 93 172 94
Space S 2 2 93 78 7519 7426
S H 0 -4 78 93 234 156
H O 1 -3 93 109 125 32
O W 0 7 109 63 514 405
W E 0 -1 63 78 156 93
E D -1 0 78 94 172 94
D A 0 2 94 62 390 296
A Back 2 -12 62 78 858 796
Back Space -4 9 78 78 296 218
Space A 2 3 78 94 172 94
A Space -2 -3 94 110 452 358
Space T 3 -1 110 63 281 171
T U 0 -2 63 78 219 156
U M -2 0 78 94 280 202
M O 2 -2 94 140 110 16
O U 0 2 140 78 187 47
U R 0 3 78 62 312 234
R Space -3 0 62 78 234 172
Space O 3 -5 78 78 1092 1014
O N -2 3 78 63 171 93
N Space -1 2 63 78 156 93
Space M 1 -3 78 78 156 78
M Y 2 1 78 47 234 156
Y Space -3 2 47 94 156 109
Space P 3 -6 94 78 234 140
P A -1 9 78 109 125 47
A N -1 -5 109 78 156 47
N C 0 3 78 93 250 172
C R 2 -1 93 16 265 172
R E 0 1 16 78 203 187
E A -1 2 78 140 156 78
A S 0 -1 140 62 265 125
S Back 2 -11 62 47 4633 4571
Back Right -4 0 47 109 640 593
Right Left 0 2 109 94 1029 920
Left Left 0 0 94 515 172 78
Left Left 0 0 515 78 733 218
Left Right 0 -2 78 78 281 203
Right Right 0 0 78 140 1170 1092
Right Back 4 0 140 94 312 172
Back Left -4 2 94 62 406 312
Left M 1 4 62 94 639 577
M Right -1 -6 94 94 437 343
Right Right 0 0 94 62 172 78
Right Right 0 0 62 46 156 94
Right Right 0 0 46 93 109 63
Right Right 0 0 93 94 109 16
Right OemPeriod 1 4 94 78 2153 2059
OemPeriod LShiftKey 0 9 78 936 3635 3557
LShiftKey Space -1 -4 936 94 1029 93
Space LShiftKey 1 4 94 265 141 47
LShiftKey I 2 -8 265 78 156 -109
I Space -3 4 78 78 218 140
Space D 2 1 78 94 421 343
D I 1 -5 94 78 109 15
I D -1 5 78 156 156 78
D N -1 -3 156 110 234 78
N T 2 1 110 94 2574 2464
T Back 1 -8 94 78 921 827
Back Oem7 -2 2 78 63 327 249
Oem7 T 1 6 63 78 219 156
T Space -3 1 78 62 593 515
Space E 3 1 62 109 187 125
E V -2 -1 109 78 281 172
V E 2 1 78 125 140 62
E N -2 -3 125 93 172 47
N Space -1 2 93 94 202 109
Space K 2 -4 94 78 344 250
K N -1 2 78 78 187 109
N O 2 -3 78 94 140 62
O W 0 7 94 94 203 109
W Space -3 -2 94 78 109 15
Space W 3 2 78 110 187 109
W H -1 -4 110 78 156 46
H A 0 5 78 125 125 47
A T 1 -4 125 78 141 16
T Space -3 1 78 93 234 156
Space A 2 3 93 125 124 31
A Space -2 -3 125 125 203 78
Space P 3 -6 125 93 2902 2777
P A -1 9 93 141 140 47
A N -1 -5 141 78 156 15
N C 0 3 78 78 312 234
C R 2 -1 78 78 203 125
R E 0 1 78 109 156 78
E A -1 2 109 140 78 -31
A S 0 -1 140 109 359 219
S Space -2 -2 109 78 265 156
Space W 3 2 78 125 733 655
W A -1 1 125 203 78 -47
A S 0 -1 203 125 234 31
S OemPeriod -1 -7 125 78 811 686
OemPeriod Space -1 5 78 78 266 188
Space LShiftKey 1 4 78 546 4227 4149
LShiftKey T 2 -5 546 62 453 -93
T H -1 -1 62 78 187 125
H E 1 3 78 94 140 62
E Space -3 -1 94 78 156 62
Space D 2 1 78 109 203 125
D O 1 -6 109 78 187 78
O C -2 6 78 109 203 125
C T 2 -2 109 78 187 78
T O 0 -4 78 78 343 265
O R 0 5 78 94 328 250
R S -1 2 94 94 109 15
S Space -2 -2 94 93 250 156
Space T 3 -1 93 78 577 484
T O 0 -4 78 78 156 78
O L -1 0 78 62 203 125
L D 0 6 62 78 530 468
D Space -2 -1 78 78 203 125
Space M 1 -3 78 63 187 109
M E 2 4 63 78 125 62
E Space -3 -1 78 93 125 47
Space T 3 -1 93 78 1092 999
T H -1 -1 78 109 187 109
H I 1 -2 109 94 265 156
I S -1 6 94 140 359 265
S Space -2 -2 140 93 203 63
Space W 3 2 93 125 639 546
W A -1 1 125 234 78 -47
A S 0 -1 234 93 188 -46
S Space -2 -2 93 110 124 31
Space A 2 3 110 172 156 46
A L 0 -8 172 47 297 125
L M -1 2 47 78 187 140
M O 2 -2 78 63 218 140
O S -1 7 63 125 156 93
S T 1 -3 125 78 297 172
T Space -3 1 78 156 327 249
Space C 1 1 156 94 1139 983
C E 2 0 94 110 109 15
E R 0 -1 110 63 203 93
R T 0 -1 63 78 203 140
T A -1 4 78 140 125 47
A I 1 -7 140 93 281 141
I N -2 2 93 78 296 203
N L 1 -3 78 94 218 140
L Y 1 3 94 78 312 218
Y Space -3 2 78 94 749 671
Space A 2 3 94 63 156 62
A Space -2 -3 63 93 94 31
Space T 3 -1 93 62 343 250
T Y 0 -1 62 78 156 94
Y P 0 -4 78 94 312 234
P E 0 7 94 93 125 31
E Space -3 -1 93 109 156 63
Space O 3 -5 109 156 249 140
O F -1 5 156 93 110 -46
F Space -2 0 93 110 124 31
Space C 1 1 110 94 250 140
C A 1 2 94 156 78 -16
A N -1 -5 156 109 187 31
N C 0 3 109 156 187 78
C E 2 0 156 141 125 -31
E R 0 -1 141 125 250 109
R Space -3 0 125 140 312 187
Space T 3 -1 140 94 811 671
T H -1 -1 94 109 156 62
H A 0 5 109 109 94 -15
A T 1 -4 109 94 93 -16
T Space -3 1 94 94 203 109
Space I 3 -4 94 93 172 78
I S -1 6 93 78 109 16
S Space -2 -2 78 110 93 15
Space I 3 -4 110 78 203 93
I N -2 2 78 93 172 94
N C 0 3 93 141 140 47
C U 2 -4 141 78 265 124
U R 0 3 78 93 219 141
R A -1 3 93 171 125 32
A B -1 -4 171 78 249 78
B L 1 -4 78 94 203 125
L E 1 6 94 78 125 31
E OemPeriod -2 -6 78 62 1014 936
OemPeriod Back 3 -4 62 94 561 499
Back Oemcomma -3 5 94 93 266 172
Oemcomma Space -1 4 93 94 171 78
Space A 2 3 94 156 109 15
A N -1 -5 156 109 172 16
N D 1 3 109 109 156 47
D Space -2 -1 109 125 156 47
Space LShiftKey 1 4 125 328 842 717
LShiftKey T 2 -5 328 63 468 140
T H -1 -1 63 94 172 109
H A 0 5 94 125 109 15
A T 1 -4 125 63 109 -16
T Space -3 1 63 109 188 125
Space LShiftKey 1 4 109 327 78 -31
LShiftKey I 2 -8 327 94 202 -125
I Space -3 4 94 109 219 125
Space S 2 2 109 78 6162 6053
S H 0 -4 78 109 125 47
H O 1 -3 109 124 156 47
O U 0 2 124 109 265 141
U L -1 -2 109 62 577 468
L D 0 6 62 93 125 63
D Space -2 -1 93 110 249 156
Space N 1 -2 110 78 1326 1216
N O 2 -3 78 94 125 47
O Space -3 5 94 78 234 140
Space L 2 -5 78 78 219 141
L O 1 0 78 78 140 62
O N -2 3 78 93 203 125
N G 1 1 93 78 390 297
G E 1 2 78 93 125 47
E R 0 -1 93 94 218 125
R Space -3 0 94 78 281 187
Space T 3 -1 78 47 1638 1560
T H -1 -1 47 109 140 93
H A 0 5 109 156 109 0
A N -1 -5 156 93 219 63
N Space -1 2 93 93 203 110
Space T 3 -1 93 62 577 484
T H -1 -1 62 94 171 109
H R 1 2 94 62 250 156
R E 0 1 62 63 140 78
E E 0 0 63 125 141 78
E Space -3 -1 125 110 249 124
Space T 3 -1 110 93 188 78
T O 0 -4 93 78 93 0
O Space -3 5 78 109 219 141
Space S 2 2 109 94 140 31
S I 1 -6 94 110 140 46
I X -2 6 110 110 390 280
X Space -1 -2 110 94 2621 2511
Space M 1 -3 94 109 234 140
M O 2 -2 109 125 172 63
O N -2 3 125 93 203 78
N T 2 1 93 62 265 172
T H -1 -1 62 109 140 78
H S 0 4 109 109 141 32
S OemPeriod -1 -7 109 78 1216 1107
OemPeriod Space -1 5 78 94 281 203
Space LShiftKey 1 4 94 265 2949 2855
LShiftKey M 0 -7 265 94 187 -78
M Y 2 1 94 94 234 140
Y Space -3 2 94 94 234 140
Space D 2 1 94 94 156 62
D O 1 -6 94 94 109 15
O C -2 6 94 109 234 140
C T 2 -2 109 63 265 156
T O 0 -4 63 78 266 203
O R 0 5 78 78 327 249
R S -1 2 78 78 125 47
S Space -2 -2 78 94 312 234
Space A 2 3 94 109 265 171
A D 0 -2 109 62 765 656
D V -1 -1 62 63 483 421
V I 2 -4 63 78 156 93
I S -1 6 78 78 297 219
S E 1 -1 78 78 202 124
E D -1 0 78 78 188 110
D Space -2 -1 78 47 124 46
Space M 1 -3 47 78 156 109
M E 2 4 78 93 110 32
E Space -3 -1 93 94 124 31
Space T 3 -1 94 93 188 94
T O 0 -4 93 78 140 47
O Space -3 5 78 125 187 109
Space G 2 -1 125 93 219 94
G O 1 -4 93 78 124 31
O Space -3 5 78 109 188 110
Space H 2 -2 109 109 296 187
H O 1 -3 109 140 125 16
O M -2 2 140 78 234 94
M E 2 4 78 94 93 15
E Space -3 -1 94 109 125 31
Space A 2 3 109 156 125 16
A N -1 -5 156 110 140 -16
N D 1 3 110 94 234 124
D Space -2 -1 94 94 156 62
Space G 2 -1 94 94 1451 1357
G E 1 2 94 93 94 0
E T 0 -2 93 62 109 16
T Space -3 1 62 109 187 125
Space M 1 -3 109 94 203 94
M Y 2 1 94 78 312 218
Y Space -3 2 78 94 234 156
Space A 2 3 94 125 218 124
A F 0 -3 125 78 562 437
F F 0 0 78 93 125 47
F A 0 3 93 140 109 16
A I 1 -7 140 93 281 141
I R 0 4 93 62 312 219
R S -1 2 62 125 109 47
S Space -2 -2 125 93 203 78
Space I 3 -4 93 78 967 874
I N -2 2 78 78 156 78
N Space -1 2 78 124 172 94
Space O 3 -5 124 124 390 266
O R 0 5 124 93 187 63
R D -1 1 93 156 265 172
D E 1 0 156 203 109 -47
E R 0 -1 203 141 187 -16
R Oemcomma -2 -4 141 63 1326 1185
Oemcomma Space -1 4 63 62 219 156
Space W 3 2 62 94 187 125
W H -1 -4 94 140 390 296
H I 1 -2 140 140 156 16
I C -2 5 140 93 281 141
C H 1 -3 93 109 156 63
H Space -2 2 109 78 281 172
Space I 3 -4 78 78 1528 1450
I S -1 6 78 78 172 94
S Space -2 -2 78 125 109 31
Space D 2 1 125 110 4477 4352
D O 1 -6 110 78 110 0
O C -2 6 78 62 296 218
C T 2 -2 62 93 437 375
T O 0 -4 93 93 125 32
O R 0 5 93 62 312 219
R Oem7 -1 -7 62 62 468 406
Oem7 S 0 9 62 94 171 109
S Space -2 -2 94 78 141 47
Space C 1 1 78 94 249 171
C O 2 -6 94 93 219 125
O D -1 6 93 141 171 78
D E 1 0 141 156 94 -47
E Space -3 -1 156 109 187 31
Space F 2 0 109 124 1810 1701
F O 1 -5 124 78 140 16
O R 0 5 78 94 140 62
R Space -3 0 94 109 125 31
Space P 3 -6 109 62 1451 1342
P R 0 6 62 124 172 110
R E 0 1 124 109 93 -31
E P 0 -7 109 78 172 63
P A -1 9 78 171 156 78
A R 1 -3 171 140 281 110
R E 0 1 140 125 93 -47
E Space -3 -1 125 125 172 47
Space T 3 -1 125 94 109 -16
T O 0 -4 94 94 140 46
O Space -3 5 94 125 219 125
Space D 2 1 125 125 140 15
D I 1 -5 125 109 172 47
I E 0 5 109 125 171 62
E OemPeriod -2 -6 125 94 1404 1279
OemPeriod Space -1 5 94 94 359 265
Space LShiftKey 1 4 94 390 5757 5663
LShiftKey I 2 -8 390 78 296 -94
I Space -3 4 78 63 218 140
Space Back 4 -9 63 78 453 390
Back T -1 8 78 94 109 31
T Space -3 1 94 109 156 62
Space M 1 -3 109 63 218 109
M E 2 4 63 141 47 -16
E A -1 2 141 156 109 -32
A N -1 -5 156 78 203 47
N S 1 4 78 141 156 78
S Space -2 -2 141 62 125 -16
Space T 3 -1 62 109 187 125
T O 0 -4 109 94 125 16
O Space -3 5 94 94 218 124
Space T 3 -1 94 109 188 94
T R 0 1 109 94 436 327
R Y 0 -2 94 78 110 16
Y Space -3 2 78 109 218 140
Space T 3 -1 109 110 140 31
T O 0 -4 110 78 125 15
O Space -3 5 78 94 203 125
Space T 3 -1 94 156 218 124
T E 0 2 156 140 94 -62
E L -1 -6 140 63 187 47
L L 0 0 63 78 125 62
L Space -2 5 78 109 234 156
Space Y 3 -2 109 140 2418 2309
Y O 0 -3 140 187 109 -31
O U 0 2 187 109 141 -46
U R 0 3 109 94 140 31
R Space -3 0 94 94 156 62
Space K 2 -4 94 124 250 156
K I 1 0 124 78 218 94
I D -1 5 78 78 437 359
D S 0 1 78 94 93 15
S Space -2 -2 94 78 219 125
Space E 3 1 78 78 1716 1638
E V -2 -1 78 78 93 15
V E 2 1 78 94 125 47
E R 0 -1 94 78 297 203
R Y 0 -2 78 94 202 124
Y T 0 1 94 78 266 172
T H -1 -1 78 78 202 124
H I 1 -2 78 94 172 94
I N -2 2 94 109 203 109
N G 1 1 109 94 140 31
G Space -2 1 94 93 141 47
Space Y 3 -2 93 94 982 889
Y O 0 -3 94 187 63 -31
O U 0 2 187 94 140 -47
U Space -3 3 94 94 234 140
Space T 3 -1 94 78 141 47
T H -1 -1 78 125 124 46
H O 1 -3 125 234 110 -15
O U 0 2 234 110 202 -32
U G -1 2 110 93 297 187
G H 0 -1 93 94 109 16
H T 1 1 94 78 125 31
T Space -3 1 78 94 171 93
Space Y 3 -2 94 172 1295 1201
Y O 0 -3 172 234 125 -47
O U 0 2 234 125 156 -78
U Oem7 -1 -4 125 62 546 421
Oem7 D 0 8 62 156 1388 1326
D Space -2 -1 156 78 250 94
Space H 2 -2 78 94 686 608
H A 0 5 94 140 110 16
A V -1 -3 140 125 202 62
V E 2 1 125 78 188 63
E Space -3 -1 78 93 187 109
Space T 3 -1 93 93 827 734
T H -1 -1 93 93 187 94
H E 1 3 93 109 109 16
E Space -3 -1 109 78 140 31
Space N 1 -2 78 93 219 141
N E 2 3 93 93 78 -15
E X -2 1 93 140 265 172
