D9 D0 0 -1 0 63 93 93
E S -1 1 93 63 202 109
S E 1 -1 63 78 188 125
E Space -3 -1 78 109 1170 1092
Space T 3 -1 109 125 296 187
T H -1 -1 125 78 94 -31
H I 1 -2 78 62 187 109
I N -2 2 62 109 156 94
N G 1 1 109 93 203 94
G S 0 3 93 78 202 109
S Space -2 -2 78 109 203 125
Space F 2 0 109 110 655 546
F A 0 3 110 124 110 0
A L 0 -8 124 63 171 47
L L 0 0 63 78 172 109
L Space -2 5 78 93 156 78
Space A 2 3 93 124 125 32
A W 1 -1 124 78 249 125
W A -1 1 78 109 156 78
A Y 1 -5 109 78 219 110
Y Space -3 2 78 94 1809 1731
Space I 3 -4 94 62 250 156
I N -2 2 62 94 187 125
N Space -1 2 94 109 109 15
Space T 3 -1 109 109 125 16
T H -1 -1 109 94 140 31
H E 1 3 94 62 110 16
E Space -3 -1 62 109 109 47
Space F 2 0 109 94 343 234
F A 0 3 94 156 94 0
A C -1 -2 156 94 171 15
C E 2 0 94 62 250 156
E Space -3 -1 62 140 125 63
Space O 3 -5 140 94 218 78
O F -1 5 94 78 109 15
F Space -2 0 78 93 141 63
Space D 2 1 93 93 156 63
D E 1 0 93 141 202 109
E A -1 2 141 78 188 47
A T 1 -4 78 78 156 78
T H -1 -1 78 78 171 93
H Left -2 -5 78 1217 2621 2543
Left Left 0 0 1217 1654 1778 561
Left Left 0 0 1654 671 1810 156
Left Right 0 -2 671 78 1030 359
Right R 3 9 78 94 686 608
R Right -3 -9 94 2511 203 109
Right Right 0 0 2511 62 2652 141
Right Right 0 0 62 47 187 125
Right Right 0 0 47 109 468 421
Right Oemcomma 1 5 109 125 4477 4368
Oemcomma Space -1 4 125 94 203 78
Space O 3 -5 94 62 172 78
O N -2 3 62 63 171 109
N L 1 -3 63 63 187 124
L Y 1 3 63 78 234 171
Y Space -3 2 78 109 110 32
Space L 2 -5 109 94 218 109
L E 1 6 94 125 156 62
E A -1 2 125 125 109 -16
A V -1 -3 125 63 234 109
V I 2 -4 63 62 141 78
I N -2 2 62 78 171 109
N G 1 1 78 109 172 94
G Back 2 -8 109 109 5678 5569
Back Back 0 0 109 110 187 78
Back Back 0 0 110 93 188 78
Back Back 0 0 93 63 202 109
Back Back 0 0 63 62 172 109
Back Back 0 0 62 78 187 125
Back Back 0 0 78 78 172 94
Back Back 0 0 78 109 203 125
Back Back 0 0 109 78 187 78
Back Back 0 0 78 62 187 109
Back Back 0 0 62 63 140 78
Back Back 0 0 63 109 250 187
Back L -2 4 109 94 702 593
L E 1 6 94 140 281 187
E A -1 2 140 141 140 0
A V -1 -3 141 78 265 124
V I 2 -4 78 63 156 78
I N -2 2 63 94 172 109
N G 1 1 94 78 140 46
G Space -2 1 78 110 78 0
Space O 3 -5 110 62 172 62
O N -2 3 62 78 187 125
N L 1 -3 78 78 203 125
L Y 1 3 78 78 281 203
Y Space -3 2 78 93 125 47
Space W 3 2 93 94 218 125
W H -1 -4 94 109 94 0
H A 0 5 109 94 249 140
A T 1 -4 94 93 141 47
T Space -3 1 93 94 171 78
Space I 3 -4 94 78 234 140
I S -1 6 78 78 172 94
S Space -2 -2 78 78 125 47
Space T 3 -1 78 109 218 140
T R 0 1 109 62 172 63
R U 0 -3 62 94 124 62
U L -1 -2 94 78 250 156
L Y 1 3 78 62 312 234
Y Space -3 2 62 94 998 936
Space I 3 -4 94 78 312 218
I M -2 1 78 78 188 110
M P 2 -3 78 78 218 140
P O 0 1 78 78 187 109
O R 0 5 78 78 109 31
R T 0 -1 78 78 172 94
T A -1 4 78 94 530 452
A N -1 -5 94 109 141 47
N T 2 1 109 78 343 234
T OemPeriod -2 -4 78 93 1295 1217
OemPeriod Space -1 5 93 93 312 219
Space LShiftKey 1 4 93 390 858 765
LShiftKey R 2 -4 390 94 218 -172
R E 0 1 94 78 1311 1217
E M -2 -4 78 93 156 78
M E 2 4 93 63 140 47
E M -2 -4 63 94 156 93
M B 0 2 94 78 219 125
B E 2 2 78 78 140 62
E R 0 -1 78 93 203 125
R I 0 -4 93 62 265 172
I N -2 2 62 140 172 110
N G 1 1 140 109 109 -31
G Space -2 1 109 125 1263 1154
Space T 3 -1 125 62 297 172
T H -1 -1 62 125 156 94
H A 0 5 125 62 109 -16
A T 1 -4 62 62 125 63
T Space -3 1 62 110 93 31
Space Y 3 -2 110 125 156 46
Y O 0 -3 125 78 281 156
O U 0 2 78 94 203 125
U Space -3 3 94 109 1342 1248
Space A 2 3 109 109 140 31
A R 1 -3 109 109 187 78
R E 0 1 109 93 172 63
E Space -3 -1 93 109 125 32
Space G 2 -1 109 93 421 312
G O 1 -4 93 94 109 16
O I 0 1 94 62 172 78
I N -2 2 62 94 171 109
N G 1 1 94 78 141 47
G Space -2 1 78 125 109 31
Space T 3 -1 125 93 1919 1794
T O 0 -4 93 125 109 16
O Space -3 5 125 125 187 62
Space D 2 1 125 125 218 93
D I 1 -5 125 110 156 31
I E 0 5 110 78 125 15
E Space -3 -1 78 125 125 47
Space I 3 -4 125 109 967 842
I S -1 6 109 93 141 32
S Space -2 -2 93 63 93 0
Space T 3 -1 63 93 141 78
T H -1 -1 93 109 171 78
H E 1 3 109 78 94 -15
E Space -3 -1 78 78 93 15
Space B 1 -1 78 124 188 110
B E 2 2 124 93 78 -46
E S -1 1 93 156 187 94
S T 1 -3 156 94 171 15
T Space -3 1 94 109 141 47
Space W 3 2 109 171 312 203
W A -1 1 171 93 156 -15
A Y 1 -5 93 78 125 32
Y Space -3 2 78 140 140 62
Space LShiftKey 1 4 140 156 1591 1451
LShiftKey I 2 -8 156 109 78 -78
I Space -3 4 109 109 125 16
Space K 2 -4 109 94 156 47
K N -1 2 94 78 187 93
N O 2 -3 78 109 219 141
O W 0 7 109 94 140 31
W Space -3 -2 94 125 140 46
Space T 3 -1 125 93 1046 921
T O 0 -4 93 109 109 16
O Space -3 5 109 124 125 16
Space A 2 3 124 94 296 172
A V -1 -3 94 78 156 62
V O 2 -5 78 62 250 172
O I 0 1 62 109 187 125
I D -1 5 109 62 187 78
D Space -2 -1 62 141 1076 1014
Space T 3 -1 141 94 312 171
T H -1 -1 94 125 172 78
H E 1 3 125 78 78 -47
E Space -3 -1 78 78 172 94
Space T 3 -1 78 109 156 78
T R 0 1 109 109 171 62
R A -1 3 109 93 141 32
A P 1 -9 93 109 187 94
P Space -3 6 109 93 156 47
Space O 3 -5 93 94 171 78
O F -1 5 94 78 203 109
F Space -2 0 78 93 94 16
Space T 3 -1 93 78 171 78
T H -1 -1 78 93 63 -15
H I 1 -2 93 62 203 110
I N -2 2 62 62 187 125
N K 1 -2 62 63 171 109
K I 1 0 63 63 156 93
I N -2 2 63 78 172 109
N G 1 1 78 109 125 47
G Space -2 1 109 125 1014 905
Space Y 3 -2 125 94 639 514
Y O 0 -3 94 78 110 16
O U 0 2 78 63 202 124
U Space -3 3 63 78 172 109
Space H 2 -2 78 110 686 608
H A 0 5 110 93 188 78
A V -1 -3 93 78 124 31
V E 2 1 78 93 141 63
E Space -3 -1 93 109 140 47
Space S 2 2 109 94 265 156
S O 1 -7 94 94 125 31
O M -2 2 94 94 203 109
M E 2 4 94 78 78 -16
E T 0 -2 78 94 234 156
T H -1 -1 94 62 125 31
H I 1 -2 62 63 171 109
I N -2 2 63 110 156 93
N G 1 1 110 78 125 15
G Space -2 1 78 94 109 31
Space T 3 -1 94 78 141 47
T O 0 -4 78 94 93 15
O Space -3 5 94 125 125 31
Space L 2 -5 125 125 156 31
L O 1 0 125 125 203 78
O S -1 7 125 93 94 -31
S E 1 -1 93 78 218 125
E OemPeriod -2 -6 78 94 1076 998
OemPeriod Space -1 5 94 109 188 94
Space LShiftKey 1 4 109 234 124 15
LShiftKey Y 2 -6 234 94 125 -109
Y O 0 -3 94 78 234 140
O U 0 2 78 78 203 125
U Space -3 3 78 125 140 62
Space A 2 3 125 94 1108 983
A R 1 -3 94 141 296 202
R E 0 1 141 109 94 -47
E Space -3 -1 109 109 172 63
Space A 2 3 109 47 187 78
A L 0 -8 47 94 93 46
L R 1 5 94 78 234 140
R E 0 1 78 78 172 94
E A -1 2 78 109 172 94
A D 0 -2 109 78 234 125
D Y 1 -3 78 93 156 78
Y Space -3 2 93 109 156 63
Space N 1 -2 109 94 218 109
N A 1 5 94 93 125 31
A K 0 -7 93 62 156 63
K E 1 5 62 78 125 63
E D -1 0 78 78 187 109
D OemPeriod -1 -6 78 78 1841 1763
OemPeriod Space -1 5 78 109 171 93
Space LShiftKey 1 4 109 203 31 -78
LShiftKey T 2 -5 203 62 188 -15
T H -1 -1 62 125 140 78
H E 1 3 125 78 94 -31
E R 0 -1 78 78 171 93
R E 0 1 78 78 156 78
E Space -3 -1 78 109 125 47
Space I 3 -4 109 109 187 78
I S -1 6 109 94 281 172
S Space -2 -2 94 125 140 46
Space N 1 -2 125 93 656 531
N O 2 -3 93 78 218 125
O Space -3 5 78 78 140 62
Space R 3 0 78 140 110 32
R E 0 1 140 109 93 -47
E A -1 2 109 125 203 94
A S 0 -1 125 94 156 31
S O 1 -7 94 62 156 62
O N -2 3 62 94 187 125
N Space -1 2 94 94 1092 998
Space N 1 -2 94 78 250 156
N O 2 -3 78 93 234 156
O T 0 4 93 78 187 94
T Space -3 1 78 109 109 31
Space T 3 -1 109 63 234 125
T O 0 -4 63 94 125 62
O Space -3 5 94 109 203 109
Space F 2 0 109 62 421 312
F O 1 -5 62 78 125 63
O L -1 0 78 62 203 125
L L 0 0 62 78 124 62
L O 1 0 78 78 172 94
O W 0 7 78 78 78 0
W Space -3 -2 78 109 437 359
Space Y 3 -2 109 125 577 468
Y O 0 -3 125 78 234 109
O U 0 2 78 78 203 125
U R 0 3 78 78 125 47
R Space -3 0 78 125 171 93
Space H 2 -2 125 94 390 265
H E 1 3 94 125 125 31
E A -1 2 125 156 94 -31
A R 1 -3 156 109 171 15
R T 0 -1 109 109 219 110
T OemPeriod -2 -4 109 78 2371 2262
OemPeriod Return 1 -3 78 140 359 281
Return LShiftKey -1 12 140 187 733 593
LShiftKey A 1 -1 187 93 125 -62
A B -1 -4 93 93 109 16
B O 2 -4 93 78 234 141
O U 0 2 78 109 203 125
U T 0 2 109 78 140 31
T Space -3 1 78 125 156 78
Space A 2 3 125 62 702 577
A Space -2 -3 62 94 109 47
Space Y 3 -2 94 78 234 140
Y E 0 3 78 125 250 172
E A -1 2 125 141 93 -32
A R 1 -3 141 94 172 31
R Space -3 0 94 109 156 62
Space A 2 3 109 109 156 47
A G 0 -4 109 93 172 63
G O 1 -4 93 94 280 187
O Space -3 5 94 109 1077 983
Space LShiftKey 1 4 109 125 140 31
LShiftKey I 2 -8 125 78 94 -31
I Space -3 4 78 125 109 31
Space W 3 2 125 124 172 47
W A -1 1 124 172 124 0
A S 0 -1 172 125 141 -31
S Space -2 -2 125 125 171 46
Space D 2 1 125 78 234 109
D I 1 -5 78 94 156 78
I A -1 7 94 124 110 16
A G 0 -4 124 78 234 110
G N -1 -1 78 93 187 109
N O 2 -3 93 78 234 141
O S -1 7 78 62 156 78
S E 1 -1 62 62 187 125
E D -1 0 62 78 140 78
D Space -2 -1 78 109 125 47
Space W 3 2 109 78 281 172
W I 0 -6 78 109 94 16
I T 0 3 109 109 249 140
T H -1 -1 109 78 125 16
H Space -2 2 78 125 125 47
Space C 1 1 125 93 468 343
C A 1 2 93 78 140 47
A N -1 -5 78 78 172 94
N C 0 3 78 62 281 203
C E 2 0 62 78 109 47
E R 0 -1 78 78 203 125
R OemPeriod -2 -5 78 78 1170 1092
OemPeriod Space -1 5 78 78 171 93
Space LShiftKey 1 4 78 187 63 -15
LShiftKey I 2 -8 187 78 124 -63
I Space -3 4 78 109 110 32
Space H 2 -2 109 125 187 78
H A 0 5 125 93 156 31
A D 0 -2 93 78 281 188
D Space -2 -1 78 109 936 858
Space A 2 3 109 63 327 218
A Space -2 -3 63 109 141 78
Space S 2 2 109 93 312 203
S C -1 -1 93 94 218 125
C A 1 2 94 78 265 171
A N -1 -5 78 109 141 63
N Space -1 2 109 125 280 171
Space A 2 3 125 78 515 390
A T 1 -4 78 94 156 78
T Space -3 1 94 94 156 62
Space D7 4 -3 94 78 406 312
D7 LShiftKey -3 7 78 343 296 218
LShiftKey Oem1 1 -10 343 94 234 -109
Oem1 D3 2 7 94 78 406 312
D3 D0 0 -7 78 78 171 93
D0 Space -4 6 78 93 141 63
Space O 3 -5 93 93 156 63
O Back 1 -4 93 140 281 188
Back I -1 5 140 94 280 140
I N -2 2 94 78 531 437
N Space -1 2 78 124 125 47
Space T 3 -1 124 78 156 32
T H -1 -1 78 93 109 31
H E 1 3 93 62 125 32
E Space -3 -1 62 94 124 62
Space M 1 -3 94 94 234 140
M O 2 -2 94 78 234 140
O R 0 5 78 78 125 47
R N -2 -2 78 94 109 31
N I 2 -2 94 62 188 94
I N -2 2 62 94 171 109
N G 1 1 94 63 109 15
G Oemcomma -1 -3 63 110 1404 1341
Oemcomma Space -1 4 110 109 188 78
Space A 2 3 109 78 156 47
A N -1 -5 78 78 140 62
N D 1 3 78 78 156 78
D Space -2 -1 78 78 94 16
Space I 3 -4 78 109 171 93
I T 0 3 109 78 219 110
T Space -3 1 78 125 109 31
Space C 1 1 125 78 265 140
C L 1 -6 78 93 125 47
L E 1 6 93 125 140 47
E A -1 2 125 125 125 0
A R 1 -3 125 94 156 31
R L -1 -5 94 78 156 62
L Y 1 3 78 78 296 218
Y Space -3 2 78 94 905 827
Space S 2 2 94 109 172 78
S H 0 -4 109 78 187 78
H O 1 -3 78 94 218 140
O W 0 7 94 78 172 78
W E 0 -1 78 63 187 109
E D -1 0 63 78 156 93
D Space -2 -1 78 109 702 624
Space A 2 3 109 78 531 422
A Space -2 -3 78 109 140 62
Space T 3 -1 109 78 281 172
T U 0 -2 78 62 187 109
U M -2 0 62 94 156 94
M O 2 -2 94 78 218 124
O R 0 5 78 94 172 94
R Space -3 0 94 94 140 46
Space I 3 -4 94 47 172 78
I N -2 2 47 78 172 125
N Space -1 2 78 78 124 46
Space M 1 -3 78 124 110 32
M Y 2 1 124 78 312 188
Y Space -3 2 78 62 156 78
Space P 3 -6 62 78 265 203
P A -1 9 78 78 93 15
A N -1 -5 78 110 156 78
N C 0 3 110 109 188 78
C R 2 -1 109 62 296 187
R E 0 1 62 94 156 94
E A -1 2 94 109 125 31
A S 0 -1 109 109 218 109
S OemPeriod -1 -7 109 78 1311 1202
OemPeriod Space -1 5 78 109 156 78
Space LShiftKey 1 4 109 171 109 0
LShiftKey I 2 -8 171 94 93 -78
I Space -3 4 94 94 250 156
Space D 2 1 94 63 140 46
D O 1 -6 63 78 110 47
O D -1 6 78 63 93 15
D Back 2 -10 63 109 250 187
Back Back 0 0 109 94 764 655
Back I -1 5 94 78 453 359
I D -1 5 78 110 124 46
D Oem7 0 -8 110 93 1826 1716
Oem7 N -1 5 93 78 530 437
N T 2 1 78 109 546 468
T Back 1 -8 109 94 577 468
Back Back 0 0 94 78 172 78
Back N -3 7 78 62 1248 1170
N Oem7 1 -5 62 78 296 234
Oem7 T 1 6 78 93 141 63
T Back 1 -8 93 94 873 780
Back Back 0 0 94 63 187 93
Back Back 0 0 63 62 172 109
Back Back 0 0 62 109 390 328
Back N -3 7 109 93 484 375
N Oem7 1 -5 93 93 343 250
Oem7 T 1 6 93 125 249 156
T Space -3 1 125 124 188 63
Space E 3 1 124 93 1045 921
E V -2 -1 93 78 140 47
V E 2 1 78 94 109 31
E N -2 -3 94 109 94 0
N Space -1 2 109 110 140 31
Space K 2 -4 110 62 344 234
K N -1 2 62 78 140 78
N O 2 -3 78 125 187 109
O W 0 7 125 109 156 31
W Space -3 -2 109 125 156 47
Space W 3 2 125 94 1248 1123
W H -1 -4 94 94 125 31
H A 0 5 94 63 140 46
A T 1 -4 63 78 156 93
T Space -3 1 78 93 141 63
Space A 2 3 93 63 218 125
A Space -2 -3 63 109 156 93
Space P 3 -6 109 109 297 188
P A -1 9 109 109 140 31
A N -1 -5 109 109 172 63
N C 0 3 109 94 218 109
C R 2 -1 94 94 156 62
R E 0 1 94 94 156 62
E A -1 2 94 140 78 -16
A S 0 -1 140 93 172 32
S Space -2 -2 93 124 156 63
Space W 3 2 124 94 405 281
W A -1 1 94 156 125 31
A S 0 -1 156 125 109 -47
S OemPeriod -1 -7 125 109 983 858
OemPeriod Space -1 5 109 109 187 78
Space LShiftKey 1 4 109 468 94 -15
LShiftKey T 2 -5 468 93 125 -343
T H -1 -1 93 109 483 390
H E 1 3 109 94 156 47
E Space -3 -1 94 109 125 31
Space D 2 1 109 78 593 484
D O 1 -6 78 125 249 171
O C -2 6 125 124 188 63
C T 2 -2 124 94 140 16
T O 0 -4 94 94 265 171
O R 0 5 94 93 172 78
R S -1 2 93 110 171 78
S Space -2 -2 110 156 203 93
Space T 3 -1 156 62 1264 1108
T O 0 -4 62 93 78 16
O L -1 0 93 125 171 78
L D 0 6 125 109 110 -15
D Space -2 -1 109 94 140 31
Space M 1 -3 94 140 125 31
M E 2 4 140 78 156 16
E Space -3 -1 78 94 93 15
Space T 3 -1 94 78 234 140
T H -1 -1 78 110 156 78
H I 1 -2 110 109 203 93
I S -1 6 109 125 156 47
S Space -2 -2 125 109 141 16
Space W 3 2 109 109 2449 2340
W A -1 1 109 124 125 16
A S 0 -1 124 109 93 -31
S Space -2 -2 109 125 156 47
Space A 2 3 125 93 141 16
A L 0 -8 93 62 187 94
L M -1 2 62 78 171 109
M O 2 -2 78 63 203 125
O S -1 7 63 78 172 109
S T 1 -3 78 93 156 78
T Space -3 1 93 94 171 78
Space C 1 1 94 94 1498 1404
C E 2 0 94 94 78 -16
E R 0 -1 94 93 125 31
R T 0 -1 93 94 171 78
T A -1 4 94 78 125 31
A I 1 -7 78 46 297 219
I N -2 2 46 109 187 141
N L 1 -3 109 94 249 140
L Y 1 3 94 63 281 187
Y Space -3 2 63 110 109 46
Space A 2 3 110 78 203 93
A Space -2 -3 78 124 110 32
Space T 3 -1 124 78 218 94
T Y 0 -1 78 94 156 78
Y P 0 -4 94 93 281 187
P E 0 7 93 109 125 32
E Space -3 -1 109 93 156 47
Space O 3 -5 93 93 187 94
O F -1 5 93 94 171 78
F Space -2 0 94 78 110 16
Space C 1 1 78 94 218 140
C A 1 2 94 125 109 15
A N -1 -5 125 124 141 16
N C 0 3 124 125 249 125
C E 2 0 125 125 125 0
E R 0 -1 125 94 218 93
R Space -3 0 94 78 890 796
Space T 3 -1 78 78 187 109
T H -1 -1 78 110 171 93
H A 0 5 110 94 156 46
A T 1 -4 94 94 125 31
T Space -3 1 94 93 219 125
Space I 3 -4 93 78 171 78
I S -1 6 78 94 203 125
S Space -2 -2 94 109 109 15
Space I 3 -4 109 78 1092 983
I N -2 2 78 94 187 109
N C 0 3 94 93 500 406
C U 2 -4 93 63 124 31
U R 0 3 63 93 219 156
R A -1 3 93 78 125 32
A B -1 -4 78 93 234 156
B L 1 -4 93 78 296 203
L E 1 6 78 93 94 16
E Oemcomma -2 -5 93 62 1669 1576
Oemcomma Space -1 4 62 125 156 94
Space A 2 3 125 125 140 15
A N -1 -5 125 63 187 62
N D 1 3 63 78 156 93
D Space -2 -1 78 62 94 16
Space T 3 -1 62 109 156 94
T H -1 -1 109 125 265 156
H A 0 5 125 78 141 16
A T 1 -4 78 109 187 109
T Space -3 1 109 109 312 203
Space LShiftKey 1 4 109 390 499 390
LShiftKey I 2 -8 390 94 265 -125
I Space -3 4 94 109 281 187
Space S 2 2 109 62 281 172
S H 0 -4 62 78 187 125
H O 1 -3 78 63 218 140
O Back 1 -4 63 94 874 811
Back O -1 4 94 94 686 592
O U 0 2 94 94 203 109
U L -1 -2 94 94 187 93
L D 0 6 94 63 156 62
D Space -2 -1 63 94 94 31
Space E 3 1 94 78 187 93
E X -2 1 78 125 250 172
X P 2 -8 125 93 359 234
P E 0 7 93 63 124 31
E C -2 0 63 78 172 109
C T 2 -2 78 94 140 62
T Space -3 1 94 94 172 78
Space T 3 -1 94 78 203 109
T O 0 -4 78 62 109 31
O Space -3 5 62 62 94 32
Space L 2 -5 62 110 124 62
L I 1 1 110 94 203 93
I V -2 4 94 94 468 374
V E 2 1 94 109 156 62
E Space -3 -1 109 78 172 63
Space N 1 -2 78 62 312 234
N O 2 -3 62 93 203 141
O Space -3 5 93 78 156 63
Space L 2 -5 78 125 140 62
L O 1 0 125 93 203 78
O N -2 3 93 78 218 125
N G 1 1 78 125 203 125
G E 1 2 125 78 109 -16
E R 0 -1 78 94 156 78
R Space -3 0 94 62 63 -31
Space T 3 -1 62 78 156 94
T H -1 -1 78 109 156 78
H A 0 5 109 110 124 15
A N -1 -5 110 78 156 46
N Space -1 2 78 78 4119 4041
Space T 3 -1 78 93 312 234
T H -1 -1 93 94 187 94
H R 1 2 94 78 234 140
R E 0 1 78 78 94 16
E E 0 0 78 93 156 78
E Space -3 -1 93 94 218 125
Space T 3 -1 94 78 374 280
T O 0 -4 78 78 110 32
O Space -3 5 78 109 140 62
Space S 2 2 109 94 234 125
S I 1 -6 94 63 140 46
I X -2 6 63 93 188 125
X Space -1 -2 93 94 124 31
Space M 1 -3 94 78 234 140
M O 2 -2 78 63 203 125
O N -2 3 63 93 172 109
N T 2 1 93 93 125 32
T H -1 -1 93 93 156 63
H S 0 4 93 93 265 172
S OemPeriod -1 -7 93 63 4929 4836
OemPeriod Space -1 5 63 78 172 109
Space LShiftKey 1 4 78 124 94 16
LShiftKey M 0 -7 124 124 78 -46
M Y 2 1 124 94 280 156
Y Space -3 2 94 109 110 16
Space D 2 1 109 78 265 156
D O 1 -6 78 110 93 15
O C -2 6 110 94 406 296
C T 2 -2 94 78 156 62
T O 0 -4 78 78 250 172
O R 0 5 78 78 358 280
R Space -3 0 78 125 1217 1139
Space A 2 3 125 62 203 78
A D 0 -2 62 78 343 281
D V -1 -1 78 78 172 94
V I 2 -4 78 63 249 171
I S -1 6 63 78 359 296
S E 1 -1 78 78 125 47
E D -1 0 78 94 156 78
D Space -2 -1 94 78 874 780
Space M 1 -3 78 94 358 280
M E 2 4 94 94 281 187
E Space -3 -1 94 109 156 62
Space T 3 -1 109 78 484 375
T O 0 -4 78 93 234 156
O Space -3 5 93 94 140 47
Space G 2 -1 94 94 156 62
G O 1 -4 94 62 125 31
O Space -3 5 62 94 109 47
Space H 2 -2 94 78 203 109
H O 1 -3 78 93 203 125
O M -2 2 93 94 187 94
M E 2 4 94 78 187 93
E Space -3 -1 78 94 1139 1061
Space A 2 3 94 109 125 31
A N -1 -5 109 78 125 16
N D 1 3 78 94 124 46
D Space -2 -1 94 124 110 16
Space G 2 -1 124 125 421 297
G E 1 2 125 93 156 31
E T 0 -2 93 93 125 32
T Space -3 1 93 125 109 16
Space M 1 -3 125 93 1638 1513
M Y 2 1 93 63 249 156
Y Space -3 2 63 94 125 62
Space A 2 3 94 62 125 31
A F 0 -3 62 62 125 63
F F 0 0 62 78 125 63
F A 0 3 78 94 140 62
A I 1 -7 94 78 109 15
I R 0 4 78 94 234 156
R S -1 2 94 124 141 47
S Space -2 -2 124 93 109 -15
Space I 3 -4 93 62 468 375
I N -2 2 62 110 171 109
N Space -1 2 110 125 125 15
Space O 3 -5 125 78 250 125
O R 0 5 78 62 281 203
R D -1 1 62 109 140 78
D E 1 0 109 78 125 16
E R 0 -1 78 93 125 47
R Oemcomma -2 -4 93 109 1622 1529
Oemcomma Space -1 4 109 109 187 78
Space W 3 2 109 93 141 32
W H -1 -4 93 78 109 16
H I 1 -2 78 109 187 109
I C -2 5 109 78 172 63
C H 1 -3 78 93 78 0
H Space -2 2 93 110 124 31
Space I 3 -4 110 109 141 31
I S -1 6 109 93 125 16
S Space -2 -2 93 93 109 16
Space D 2 1 93 94 1731 1638
D O 1 -6 94 78 94 0
O C -2 6 78 93 125 47
C T 2 -2 93 94 140 47
T O 0 -4 94 94 265 171
O R 0 5 94 78 297 203
R Oem7 -1 -7 78 78 421 343
Oem7 S 0 9 78 94 140 62
S Space -2 -2 94 93 141 47
Space C 1 1 93 109 468 375
C O 2 -6 109 78 218 109
O D -1 6 78 94 109 31
D E 1 0 94 94 203 109
E Space -3 -1 94 78 1435 1341
Space F 2 0 78 78 188 110
F O 1 -5 78 109 93 15
O R 0 5 109 93 141 32
R Space -3 0 93 124 156 63
Space P 3 -6 124 78 249 125
P R 0 6 78 140 94 16
R E 0 1 140 125 93 -47
E P 0 -7 125 78 297 172
P A -1 9 78 94 249 171
A R 1 -3 94 94 203 109
R E 0 1 94 78 125 31
E Space -3 -1 78 109 172 94
Space T 3 -1 109 94 218 109
T O 0 -4 94 94 140 46
O Space -3 5 94 125 141 47
Space D 2 1 125 125 234 109
D I 1 -5 125 63 171 46
I E 0 5 63 93 110 47
E OemPeriod -2 -6 93 93 1045 952
OemPeriod Space -1 5 93 78 296 203
Space LShiftKey 1 4 78 172 187 109
LShiftKey I 2 -8 172 94 94 -78
I T 0 3 94 109 281 187
T Space -3 1 109 94 171 62
Space M 1 -3 94 93 266 172
M E 2 4 93 187 140 47
E A -1 2 187 124 172 -15
A N -1 -5 124 109 140 16
N S 1 4 109 109 187 78
S Space -2 -2 109 109 141 32
Space T 3 -1 109 94 1887 1778
T O 0 -4 94 93 141 47
O Space -3 5 93 109 468 375
Space T 3 -1 109 78 312 203
T R 0 1 78 78 171 93
R Y 0 -2 78 78 187 109
Y Space -3 2 78 109 141 63
Space T 3 -1 109 78 1201 1092
T O 0 -4 78 109 109 31
O Space -3 5 109 16 187 78
Space T 3 -1 16 140 453 437
T R 0 1 140 32 171 31
R E 0 1 32 31 16 -16
E L -1 -6 31 94 62 31
L Back 2 -4 94 94 702 608
Back Back 0 0 94 78 188 94
Back Back 0 0 78 62 296 218
Back E -1 10 62 63 577 515
E L -1 -6 63 78 125 62
L L 0 0 78 110 140 62
L Space -2 5 110 94 172 62
Space Y 3 -2 94 78 296 202
Y O 0 -3 78 78 94 16
O U 0 2 78 94 218 140
U R 0 3 94 63 156 62
R Space -3 0 63 78 125 62
Space K 2 -4 78 94 312 234
K I 1 0 94 78 203 109
I D -1 5 78 125 234 156
D S 0 1 125 124 94 -31
S Space -2 -2 124 78 1294 1170
Space E 3 1 78 109 203 125
E V -2 -1 109 93 141 32
V E 2 1 93 78 78 -15
E R 0 -1 78 78 187 109
R Y 0 -2 78 93 125 47
Y T 0 1 93 78 249 156
T H -1 -1 78 78 78 0
H I 1 -2 78 62 203 125
I N -2 2 62 78 187 125
N G 1 1 78 78 156 78
G Space -2 1 78 94 1248 1170
Space Y 3 -2 94 94 265 171
Y O 0 -3 94 94 250 156
O U 0 2 94 78 203 109
U Space -3 3 78 109 140 62
Space T 3 -1 109 109 375 266
T H -1 -1 109 78 889 780
H O 1 -3 78 94 374 296
O U 0 2 94 78 234 140
U G -1 2 78 78 141 63
G H 0 -1 78 78 109 31
H T 1 1 78 94 140 62
T Space -3 1 94 109 141 47
Space Y 3 -2 109 78 265 156
Y O 0 -3 78 93 234 156
O U 0 2 93 78 218 125
U Space -3 3 78 124 141 63
Space Back 4 -9 124 78 951 827
Back Oem7 -2 2 78 109 375 297
Oem7 D 0 8 109 78 452 343
D Space -2 -1 78 109 94 16
Space H 2 -2 109 109 234 125
H A 0 5 109 110 124 15
A V -1 -3 110 78 219 109
V E 2 1 78 94 109 31
E Space -3 -1 94 94 889 795
Space T 3 -1 94 47 281 187
T H -1 -1 47 110 140 93
H E 1 3 110 78 78 -32
E Space -3 -1 78 125 125 47
Space N 1 -2 125 93 328 203
N E 2 3 93 93 78 -15
E X -2 1 93 140 203 110
X T 2 -3 140 63 124 -16
T Space -3 1 63 125 94 31
Space D1 4 3 125 78 1435 1310
D1 D0 0 -9 78 93 94 16
D0 Space -4 6 93 110 171 78
Space Y 3 -2 110 94 250 140
