D5 D0 0 -5 156 94 187 31
Y Space -3 2 78 125 1373 1295
Space I 3 -4 125 109 218 93
I N -2 2 109 93 250 141
N Space -1 2 93 124 47 -46
Space T 3 -1 124 125 140 16
T H -1 -1 125 78 94 -31
H E 1 3 78 94 124 46
E Space -3 -1 94 93 63 -31
Space F 2 0 93 109 218 125
F A 0 3 109 109 63 -46
A C -1 -2 109 125 187 78
C E 2 0 125 93 78 -47
E Space -3 -1 93 125 109 16
Space O 3 -5 125 94 218 93
O F -1 5 94 109 110 16
F Space -2 0 109 94 124 15
Space D 2 1 94 94 328 234
D E 1 0 94 156 218 124
E A -1 2 156 125 78 -78
A T 1 -4 125 94 234 109
T H -1 -1 94 78 234 140
H Oemcomma -1 -2 78 78 359 281
Oemcomma Space -1 4 78 78 172 94
Space L 2 -5 78 78 203 125
L E 1 6 78 156 249 171
E A -1 2 156 125 109 -47
A V -1 -3 125 109 297 172
V I 2 -4 109 109 187 78
I N -2 2 109 78 234 125
N G 1 1 78 93 94 16
G Space -2 1 93 109 109 16
Space O 3 -5 109 125 249 140
O N -2 3 125 94 234 109
N L 1 -3 94 94 203 109
L Y 1 3 94 78 312 218
Y Space -3 2 78 94 187 109
Space W 3 2 94 156 156 62
W H -1 -4 156 78 141 -15
H A 0 5 78 141 93 15
A T 1 -4 141 140 172 31
T Space -3 1 140 125 109 -31
Space I 3 -4 125 110 187 62
I S -1 6 110 125 172 62
S Space -2 -2 125 94 109 -16
Space T 3 -1 94 78 297 203
T R 0 1 78 94 202 124
R Y 0 -2 94 78 156 62
Y Back 1 -7 78 125 1810 1732
Back U -1 6 125 94 343 218
U L -1 -2 94 93 562 468
L Y 1 3 93 46 281 188
Y Space -3 2 46 94 3135 3089
Space I 3 -4 94 78 234 140
I M -2 1 78 78 203 125
M P 2 -3 78 78 187 109
P O 0 1 78 109 156 78
O R 0 5 109 78 125 16
R T 0 -1 78 141 187 109
T A -1 4 141 125 94 -47
A N -1 -5 125 78 281 156
N T 2 1 78 125 187 109
T OemPeriod -2 -4 125 93 1092 967
OemPeriod Space -1 5 93 78 359 266
Space LShiftKey 1 4 78 343 31 -47
LShiftKey R 2 -4 343 125 265 -78
R E 0 1 125 78 234 109
E M -2 -4 78 63 140 62
M E 2 4 63 78 94 31
E M -2 -4 78 78 140 62
M B 0 2 78 62 250 172
B E 2 2 62 125 78 16
E R 0 -1 125 94 78 -47
R I 0 -4 94 63 218 124
I N -2 2 63 94 172 109
N G 1 1 94 94 109 15
G Space -2 1 94 63 109 15
Space T 3 -1 63 156 484 421
T H -1 -1 156 78 172 16
H A 0 5 78 141 93 15
A T 1 -4 141 125 78 -63
T Space -3 1 125 94 78 -47
Space Y 3 -2 94 125 203 109
Y O 0 -3 125 218 94 -31
O U 0 2 218 125 124 -94
U Space -3 3 125 125 63 -62
Space A 2 3 125 156 109 -16
A R 1 -3 156 171 125 -31
R E 0 1 171 156 93 -78
E Space -3 -1 156 93 141 -15
Space G 2 -1 93 94 187 94
G O 1 -4 94 94 109 15
O I 0 1 94 94 187 93
I N -2 2 94 78 203 109
N G 1 1 78 78 109 31
G Space -2 1 78 94 94 16
Space T 3 -1 94 93 125 31
T O 0 -4 93 141 93 0
O Space -3 5 141 109 94 -47
Space D 2 1 109 109 234 125
D I 1 -5 109 109 125 16
I E 0 5 109 156 171 62
E Space -3 -1 156 125 234 78
Space I 3 -4 125 78 250 125
I S -1 6 78 109 187 109
S Space -2 -2 109 110 109 0
Space T 3 -1 110 140 110 0
T H -1 -1 140 94 124 -16
H E 1 3 94 94 125 31
E Space -3 -1 94 94 109 15
Space B 1 -1 94 109 172 78
B E 2 2 109 140 94 -15
E S -1 1 140 141 249 109
S T 1 -3 141 94 234 93
T Space -3 1 94 156 109 15
Space W 3 2 156 171 297 141
W A -1 1 171 141 93 -78
A Y 1 -5 141 109 219 78
Y Space -3 2 109 125 234 125
Space LShiftKey 1 4 125 219 218 93
LShiftKey I 2 -8 219 78 125 -94
I Space -3 4 78 109 94 16
Space K 2 -4 109 78 218 109
K N -1 2 78 109 187 109
N O 2 -3 109 124 63 -46
O W 0 7 124 156 187 63
W Space -3 -2 156 109 109 -47
Space T 3 -1 109 94 156 47
T O 0 -4 94 124 94 0
O Space -3 5 124 124 78 -46
Space A 2 3 124 125 280 156
A V -1 -3 125 94 281 156
V O 2 -5 94 94 234 140
O I 0 1 94 109 172 78
I D -1 5 109 125 93 -16
D Space -2 -1 125 125 125 0
Space T 3 -1 125 109 172 47
T H -1 -1 109 78 140 31
H E 1 3 78 94 437 359
E Space -3 -1 94 125 109 15
Space T 3 -1 125 109 203 78
T R 0 1 109 171 203 94
R A -1 3 171 110 93 -78
A P 1 -9 110 140 656 546
P Space -3 6 140 110 124 -16
Space O 3 -5 110 109 219 109
O F -1 5 109 94 218 109
F Space -2 0 94 110 109 15
Space T 3 -1 110 94 156 46
T H -1 -1 94 78 110 16
H I 1 -2 78 94 187 109
I N -2 2 94 93 203 109
N K 1 -2 93 110 171 78
K I 1 0 110 94 203 93
I N -2 2 94 93 219 125
N G 1 1 93 93 499 406
G Space -2 1 93 78 78 -15
Space Y 3 -2 78 109 203 125
Y O 0 -3 109 203 93 -16
O U 0 2 203 156 125 -78
U Space -3 3 156 109 94 -62
Space H 2 -2 109 109 171 62
H A 0 5 109 140 94 -15
A V -1 -3 140 156 187 47
V E 2 1 156 109 78 -78
E Space -3 -1 109 125 125 16
Space S 2 2 125 125 312 187
S O 1 -7 125 109 109 -16
O M -2 2 109 94 234 125
M E 2 4 94 125 62 -32
E T 0 -2 125 94 234 109
T H -1 -1 94 93 63 -31
H I 1 -2 93 125 78 -15
I N -2 2 125 94 140 15
N G 1 1 94 94 78 -16
G Space -2 1 94 125 125 31
Space T 3 -1 125 94 265 140
T O 0 -4 94 124 63 -31
O Space -3 5 124 124 78 -46
Space L 2 -5 124 94 171 47
L O 1 0 94 94 156 62
O S -1 7 94 156 109 15
S E 1 -1 156 156 188 32
E OemPeriod -2 -6 156 78 280 124
OemPeriod LShiftKey 0 9 78 608 1077 999
LShiftKey Space -1 -4 608 156 62 -546
Space Y 3 -2 156 156 406 250
Y O 0 -3 156 156 249 93
O U 0 2 156 140 32 -124
U Space -3 3 140 140 78 -62
Space A 2 3 140 156 670 530
A R 1 -3 156 156 219 63
R E 0 1 156 140 78 -78
E Space -3 -1 140 124 125 -15
Space A 2 3 124 109 156 32
A L 0 -8 109 93 109 0
L R 1 5 93 109 140 47
R E 0 1 109 156 187 78
E A -1 2 156 125 78 -78
A D 0 -2 125 78 203 78
D Y 1 -3 78 124 63 -15
Y Space -3 2 124 93 109 -15
Space N 1 -2 93 94 296 203
N A 1 5 94 109 78 -16
A K 0 -7 109 78 156 47
K E 1 5 78 125 109 31
E D -1 0 125 125 219 94
D OemPeriod -1 -6 125 62 203 78
OemPeriod LShiftKey 0 9 62 515 171 109
LShiftKey Space -1 -4 515 78 31 -484
Space T 3 -1 78 140 375 297
T H -1 -1 140 94 187 47
H E 1 3 94 125 109 15
E R 0 -1 125 172 78 -47
R E 0 1 172 109 141 -31
E Space -3 -1 109 109 62 -47
Space I 3 -4 109 94 187 78
I S -1 6 94 93 94 0
S Space -2 -2 93 93 125 32
Space N 1 -2 93 125 124 31
N O 2 -3 125 156 47 -78
O Space -3 5 156 140 172 16
Space R 3 0 140 140 156 16
R E 0 1 140 156 234 94
E A -1 2 156 125 78 -78
A S 0 -1 125 109 234 109
S I 1 -6 109 32 171 62
I Back 1 -5 32 109 1155 1123
Back Back 0 0 109 62 203 94
Back S -2 11 62 109 967 905
S O 1 -7 109 78 93 -16
O N -2 3 78 47 219 141
N Space -1 2 47 171 234 187
Space N 1 -2 171 94 530 359
N O 2 -3 94 78 63 -31
O T 0 4 78 78 156 78
T Space -3 1 78 109 78 0
Space T 3 -1 109 78 140 31
T O 0 -4 78 156 47 -31
O Space -3 5 156 141 93 -63
Space F 2 0 141 63 281 140
F O 1 -5 63 78 78 15
O L -1 0 78 63 187 109
L L 0 0 63 78 141 78
L O 1 0 78 93 156 78
O W 0 7 93 78 78 -15
W Space -3 -2 78 93 125 47
Space Y 3 -2 93 94 171 78
Y O 0 -3 94 156 78 -16
O U 0 2 156 109 125 -31
U R 0 3 109 62 125 16
R Space -3 0 62 109 109 47
Space H 2 -2 109 78 234 125
H E 1 3 78 156 47 -31
E A -1 2 156 156 78 -78
A R 1 -3 156 109 218 62
R T 0 -1 109 125 234 125
T OemPeriod -2 -4 125 78 281 156
OemPeriod Return 1 -3 78 47 203 125
Return Return 0 0 47 47 156 109
Return Back 2 -1 47 94 483 436
Back LShiftKey -3 13 94 405 1935 1841
LShiftKey A 1 -1 405 141 249 -156
A B -1 -4 141 94 312 171
B O 2 -4 94 93 219 125
O U 0 2 93 62 187 94
U T 0 2 62 93 125 63
T Space -3 1 93 156 109 16
Space A 2 3 156 94 530 374
A Space -2 -3 94 109 94 0
Space Y 3 -2 109 78 374 265
Y E 0 3 78 125 63 -15
E A -1 2 125 125 62 -63
A R 1 -3 125 125 156 31
R Space -3 0 125 109 125 0
Space A 2 3 109 124 172 63
A G 0 -4 124 78 218 94
G O 1 -4 78 140 156 78
O Space -3 5 140 62 1326 1186
Space LShiftKey 1 4 62 218 16 -46
LShiftKey I 2 -8 218 78 187 -31
I Space -3 4 78 94 93 15
Space W 3 2 94 140 110 16
W A -1 1 140 141 93 -47
A S 0 -1 141 109 219 78
S Space -2 -2 109 110 124 15
Space D 2 1 110 109 531 421
D I 1 -5 109 78 203 94
I A -1 7 78 109 62 -16
A G 0 -4 109 78 296 187
G O 1 -4 78 109 94 16
O N -2 3 109 125 234 125
N I 2 -2 125 78 1279 1154
I S -1 6 78 141 702 624
S E 1 -1 141 156 265 124
E D -1 0 156 78 281 125
D Space -2 -1 78 109 125 47
Space W 3 2 109 125 156 47
W I 0 -6 125 125 187 62
I T 0 3 125 93 172 47
T H -1 -1 93 125 78 -15
H Space -2 2 125 140 78 -47
Space C 1 1 140 172 249 109
C A 1 2 172 125 125 -47
A N -1 -5 125 93 141 16
N C 0 3 93 156 187 94
C E 2 0 156 171 78 -78
E R 0 -1 171 125 218 47
R OemPeriod -2 -5 125 94 312 187
OemPeriod LShiftKey 0 9 94 234 125 31
LShiftKey Space -1 -4 234 94 31 -203
Space I 3 -4 94 125 172 78
I Space -3 4 125 125 78 -47
Space H 2 -2 125 109 187 62
H A 0 5 109 156 125 16
A D 0 -2 156 109 109 -47
D Space -2 -1 109 125 125 16
Space A 2 3 125 94 639 514
A Space -2 -3 94 109 110 16
Space S 2 2 109 93 265 156
S C -1 -1 93 125 218 125
C A 1 2 125 93 63 -62
A N -1 -5 93 94 249 156
N Space -1 2 94 125 874 780
Space A 2 3 125 109 359 234
A T 1 -4 109 94 202 93
T Space -3 1 94 140 110 16
Space D7 4 -3 140 109 499 359
D7 LShiftKey -3 7 109 468 140 31
LShiftKey Oem1 1 -10 468 78 390 -78
Oem1 D3 2 7 78 109 874 796
D3 D0 0 -7 109 94 62 -47
D0 Space -4 6 94 109 203 109
Space I 3 -4 109 94 218 109
I N -2 2 94 94 234 140
N Space -1 2 94 124 32 -62
Space T 3 -1 124 125 109 -15
T H -1 -1 125 94 109 -16
H E 1 3 94 109 125 31
E Space -3 -1 109 78 125 16
Space M 1 -3 78 187 140 62
M O 2 -2 187 109 109 -78
O R 0 5 109 110 265 156
R N -2 -2 110 140 172 62
N I 2 -2 140 125 109 -31
I N -2 2 125 109 141 16
N G 1 1 109 124 156 47
G Space -2 1 124 94 140 16
Space Back 4 -9 94 156 608 514
Back OemPeriod -3 4 156 78 453 297
OemPeriod Back 3 -4 78 141 405 327
Back Oemcomma -3 5 141 78 328 187
Oemcomma Space -1 4 78 78 218 140
Space A 2 3 78 109 266 188
A N -1 -5 109 78 93 -16
N D 1 3 78 94 156 78
D Space -2 -1 94 93 63 -31
Space C 1 1 93 109 312 219
C L 1 -6 109 78 249 140
L E 1 6 78 124 141 63
E A -1 2 124 156 31 -93
A R 1 -3 156 140 187 31
R L -1 -5 140 78 530 390
L Y 1 3 78 78 500 422
Y Space -3 2 78 109 187 109
Space S 2 2 109 124 359 250
S H 0 -4 124 94 1544 1420
H O 1 -3 94 109 250 156
O W 0 7 109 156 546 437
W E 0 -1 156 156 46 -110
E D -1 0 156 78 281 125
D Space -2 -1 78 125 94 16
Space A 2 3 125 109 218 93
A Space -2 -3 109 109 94 -15
Space T 3 -1 109 125 390 281
T U 0 -2 125 78 327 202
U M -2 0 78 94 250 172
M O 2 -2 94 140 125 31
O R 0 5 140 93 593 453
R Space -3 0 93 78 124 31
Space O 3 -5 78 125 156 78
O N -2 3 125 125 250 125
N Space -1 2 125 125 78 -47
Space M 1 -3 125 109 187 62
M Y 2 1 109 109 297 188
Y Space -3 2 109 109 62 -47
Space B 1 -1 109 62 250 141
B Back 3 -8 62 156 296 234
Back P -1 3 156 94 312 156
P A -1 9 94 156 125 31
A N -1 -5 156 109 140 -16
N C 0 3 109 109 250 141
C R 2 -1 109 78 249 140
R E 0 1 78 156 203 125
E A -1 2 156 140 94 -62
A S 0 -1 140 109 281 141
S OemPeriod -1 -7 109 78 936 827
OemPeriod LShiftKey 0 9 78 312 156 78
LShiftKey Space -1 -4 312 78 31 -281
Space I 3 -4 78 109 203 125
I Space -3 4 109 109 93 -16
Space D 2 1 109 125 234 125
D I 1 -5 125 109 125 0
I D -1 5 109 94 140 31
D N -1 -3 94 94 125 31
N Oem7 1 -5 94 93 219 125
Oem7 T 1 6 93 109 218 125
T Space -3 1 109 110 998 889
Space E 3 1 110 141 125 15
E V -2 -1 141 109 219 78
V E 2 1 109 109 62 -47
E N -2 -3 109 109 281 172
N Space -1 2 109 78 249 140
Space K 2 -4 78 94 234 156
K N -1 2 94 141 234 140
N O 2 -3 141 93 110 -31
O W 0 7 93 110 202 109
W Space -3 -2 110 109 94 -16
Space W 3 2 109 125 156 47
W H -1 -4 125 94 140 15
H A 0 5 94 156 110 16
A T 1 -4 156 93 109 -47
T Space -3 1 93 93 78 -15
Space A 2 3 93 109 140 47
A Space -2 -3 109 78 125 16
Space P 3 -6 78 125 203 125
P A -1 9 125 94 140 15
A N -1 -5 94 78 172 78
N C 0 3 78 109 203 125
C R 2 -1 109 78 234 125
R E 0 1 78 156 202 124
E A -1 2 156 125 78 -78
A S 0 -1 125 125 203 78
S Space -2 -2 125 109 172 47
Space W 3 2 109 140 156 47
W A -1 1 140 124 125 -15
A S 0 -1 124 125 202 78
S OemPeriod -1 -7 125 93 266 141
OemPeriod LShiftKey 0 9 93 234 187 94
LShiftKey Space -1 -4 234 94 15 -219
Space T 3 -1 94 78 156 62
T H -1 -1 78 94 94 16
H E 1 3 94 109 172 78
E Space -3 -1 109 110 124 15
Space D 2 1 110 124 344 234
D O 1 -6 124 187 374 250
O C -2 6 187 109 156 -31
C T 2 -2 109 125 702 593
T O 0 -4 125 94 156 31
O R 0 5 94 109 109 15
R Space -3 0 109 109 125 16
Space T 3 -1 109 109 187 78
T O 0 -4 109 110 109 0
O L -1 0 110 94 234 124
L D 0 6 94 93 110 16
D Space -2 -1 93 110 124 31
Space M 1 -3 110 93 297 187
M E 2 4 93 109 109 16
E Space -3 -1 109 93 125 16
Space T 3 -1 93 109 125 32
T H -1 -1 109 78 390 281
H I 1 -2 78 94 202 124
I S -1 6 94 109 125 31
S Space -2 -2 109 94 125 16
Space W 3 2 94 156 140 46
W A -1 1 156 140 110 -46
A S 0 -1 140 124 234 94
S Space -2 -2 124 156 187 63
Space C 1 1 156 219 530 374
C E 2 0 219 140 172 -47
E R 0 -1 140 140 234 94
R T 0 -1 140 140 265 125
T A -1 4 140 125 78 -62
A I 1 -7 125 124 250 125
I N -2 2 124 78 296 172
N L 1 -3 78 109 203 125
L Y 1 3 109 141 764 655
Y Space -3 2 141 109 125 -16
Space A 2 3 109 94 140 31
A Space -2 -3 94 109 125 31
Space T 3 -1 109 156 172 63
T Y 0 -1 156 94 374 218
Y P 0 -4 94 110 265 171
P E 0 7 110 125 125 15
E Space -3 -1 125 125 109 -16
Space O 3 -5 125 156 281 156
O F -1 5 156 171 172 16
F Space -2 0 171 141 140 -31
Space C 1 1 141 171 375 234
C A 1 2 171 125 109 -62
A N -1 -5 125 47 327 202
N C 0 3 47 172 858 811
C E 2 0 172 171 219 47
E R 0 -1 171 156 156 -15
R Space -3 0 156 125 561 405
Space T 3 -1 125 172 78 -47
T H -1 -1 172 78 188 16
H A 0 5 78 187 109 31
A T 1 -4 187 141 93 -94
T Space -3 1 141 125 2028 1887
Space U 3 -3 125 46 344 219
U Back 1 -6 46 140 312 266
Back I -1 5 140 78 249 109
I S -1 6 78 140 125 47
S Space -2 -2 140 93 94 -46
Space I 3 -4 93 78 327 234
I N -2 2 78 78 203 125
N C 0 3 78 141 140 62
C U 2 -4 141 78 281 140
U R 0 3 78 141 156 78
R A -1 3 141 125 78 -63
A B -1 -4 125 140 281 156
B L 1 -4 140 93 203 63
L E 1 6 93 93 156 63
E Oemcomma -2 -5 93 78 733 640
Oemcomma Space -1 4 78 78 187 109
Space A 2 3 78 141 109 31
A N -1 -5 141 109 110 -31
N D 1 3 109 141 124 15
D Space -2 -1 141 124 110 -31
Space T 3 -1 124 124 936 812
T H -1 -1 124 78 140 16
H A 0 5 78 141 109 31
A T 1 -4 141 78 94 -47
T Space -3 1 78 141 62 -16
Space LShiftKey 1 4 141 218 250 109
LShiftKey I 2 -8 218 94 140 -78
I Space -3 4 94 125 187 93
Space S 2 2 125 109 203 78
S H 0 -4 109 78 125 16
H O 1 -3 78 110 62 -16
O U 0 2 110 78 156 46
U L -1 -2 78 78 203 125
L D 0 6 78 78 109 31
D Space -2 -1 78 109 63 -15
Space E 3 1 109 125 187 78
E X -2 1 125 156 312 187
X P 2 -8 156 141 218 62
P E 0 7 141 141 156 15
E C -2 0 141 156 453 312
C T 2 -2 156 125 312 156
T Space -3 1 125 125 140 15
Space T 3 -1 125 124 141 16
T O 0 -4 124 141 93 -31
O Space -3 5 141 125 78 -63
Space L 2 -5 125 124 219 94
L Back 2 -4 124 110 982 858
Back I -1 5 110 109 203 93
I V -2 4 109 156 499 390
V E 2 1 156 125 94 -62
E Back 1 -10 125 94 234 109
Back Back 0 0 94 78 172 78
Back Back 0 0 78 124 156 78
Back L -2 4 124 94 483 359
L I 1 1 94 94 187 93
I V -2 4 94 156 125 31
V E 2 1 156 125 78 -78
E Space -3 -1 125 140 141 16
Space N 1 -2 140 141 4882 4742
N O 2 -3 141 109 63 -78
O Space -3 5 109 78 234 125
Space L 2 -5 78 109 140 62
L O 1 0 109 78 172 63
O N -2 3 78 93 203 125
N G 1 1 93 140 374 281
G E 1 2 140 109 78 -62
E R 0 -1 109 125 203 94
R Space -3 0 125 140 109 -16
Space T 3 -1 140 125 281 141
T H -1 -1 125 125 109 -16
H A 0 5 125 78 156 31
A N -1 -5 78 125 109 31
N Space -1 2 125 125 94 -31
Space T 3 -1 125 125 499 374
T H -1 -1 125 110 140 15
H R 1 2 110 156 156 46
R E 0 1 156 62 250 94
E E 0 0 62 171 172 110
E Space -3 -1 171 125 109 -62
Space T 3 -1 125 125 156 31
T O 0 -4 125 156 93 -32
O Space -3 5 156 124 110 -46
Space S 2 2 124 110 202 78
S I 1 -6 110 109 141 31
I X -2 6 109 125 421 312
X Space -1 -2 125 63 140 15
Space M 1 -3 63 124 188 125
M O 2 -2 124 78 93 -31
O N -2 3 78 93 172 94
N T 2 1 93 109 78 -15
T H -1 -1 109 93 125 16
H S 0 4 93 125 140 47
S OemPeriod -1 -7 125 110 374 249
OemPeriod Space -1 5 110 93 1077 967
Space LShiftKey 1 4 93 343 31 -62
LShiftKey M 0 -7 343 109 187 -156
M Y 2 1 109 94 390 281
Y Space -3 2 94 109 78 -16
Space D 2 1 109 78 219 110
D O 1 -6 78 94 62 -16
O C -2 6 94 125 156 62
C T 2 -2 125 109 312 187
T O 0 -4 109 109 125 16
O R 0 5 109 94 405 296
R Space -3 0 94 94 125 31
Space A 2 3 94 141 265 171
A D 0 -2 141 94 125 -16
D V -1 -1 94 94 437 343
V I 2 -4 94 78 125 31
I S -1 6 78 156 140 62
S E 1 -1 156 140 203 47
E D -1 0 140 63 265 125
D Space -2 -1 63 78 125 62
Space M 1 -3 78 78 218 140
M E 2 4 78 94 94 16
E Space -3 -1 94 93 94 0
Space T 3 -1 93 125 1045 952
T O 0 -4 125 140 109 -16
O Space -3 5 140 140 78 -62
Space G 2 -1 140 125 203 63
G O 1 -4 125 125 109 -16
O Space -3 5 125 141 62 -63
Space H 2 -2 141 140 656 515
H O 1 -3 140 125 62 -78
O M -2 2 125 47 281 156
M E 2 4 47 141 218 171
E Space -3 -1 141 125 156 15
Space A 2 3 125 140 172 47
A N -1 -5 140 78 125 -15
N D 1 3 78 94 124 46
D Space -2 -1 94 93 110 16
Space G 2 -1 93 171 156 63
G E 1 2 171 109 78 -93
E T 0 -2 109 109 218 109
T Space -3 1 109 78 203 94
Space M 1 -3 78 125 171 93
M Y 2 1 125 109 344 219
Y Space -3 2 109 125 62 -47
Space A 2 3 125 156 234 109
A F 0 -3 156 156 328 172
F F 0 0 156 140 218 62
F A 0 3 140 125 78 -62
A I 1 -7 125 109 250 125
I R 0 4 109 156 390 281
R S -1 2 156 140 265 109
S Space -2 -2 140 109 172 32
Space I 3 -4 109 78 156 47
I N -2 2 78 93 234 156
N Space -1 2 93 110 46 -47
Space O 3 -5 110 125 203 93
O R 0 5 125 110 109 -16
R D -1 1 110 187 281 171
D E 1 0 187 156 78 -109
E R 0 -1 156 140 219 63
R Oemcomma -2 -4 140 78 234 94
Oemcomma Space -1 4 78 78 171 93
Space W 3 2 78 125 172 94
W H -1 -4 125 94 109 -16
H I 1 -2 94 125 218 124
I C -2 5 125 125 141 16
C H 1 -3 125 125 140 15
H Space -2 2 125 94 78 -47
Space I 3 -4 94 94 203 109
I N -2 2 94 125 234 140
N Space -1 2 125 109 78 -47
Space D 2 1 109 125 343 234
D O 1 -6 125 125 203 78
O C -2 6 125 156 109 -16
C T 2 -2 156 141 390 234
T O 0 -4 141 78 250 109
O R 0 5 78 109 203 125
R Oem7 -1 -7 109 94 374 265
Oem7 S 0 9 94 109 78 -16
S Space -2 -2 109 94 156 47
Space C 1 1 94 124 172 78
C O 2 -6 124 140 140 16
O D -1 6 140 203 187 47
D E 1 0 203 125 109 -94
E Space -3 -1 125 141 312 187
Space F 2 0 141 156 156 15
F O 1 -5 156 125 94 -62
O R 0 5 125 125 156 31
R Space -3 0 125 94 140 15
Space Back 4 -9 94 125 5741 5647
Back R -1 9 125 125 1014 889
R Back 1 -9 125 94 2761 2636
Back S -2 11 94 124 110 16
S Left -2 -9 124 109 3135 3011
Left Back 4 -2 109 219 421 312
Back Right -4 0 219 171 609 390
Right Space 0 9 171 110 249 78
Space Right 0 -9 110 63 3822 3712
Right Right 0 0 63 62 172 109
Right Right 0 0 62 78 156 94
Right Right 0 0 78 78 156 78
Right Right 0 0 78 78 156 78
Right Right 0 0 78 78 156 78
Right Right 0 0 78 78 156 78
Right Right 0 0 78 62 172 94
Right Right 0 0 62 62 156 94
Right Right 0 0 62 78 156 94
Right Right 0 0 78 78 156 78
Right Right 0 0 78 78 156 78
Right Right 0 0 78 78 156 78
Right Right 0 0 78 78 156 78
Right Right 0 0 78 78 156 78
Right Right 0 0 78 62 156 78
Right Right 0 0 62 78 140 78
Right Back 4 0 78 93 749 671
Back Right -4 0 93 141 530 437
Right Space 0 9 141 140 4587 4446
Space P 3 -6 140 109 265 125
P R 0 6 109 187 234 125
R E 0 1 187 125 78 -109
E P 0 -7 125 93 515 390
P A -1 9 93 140 62 -31
A R 1 -3 140 171 125 -15
R E 0 1 171 141 62 -109
E Space -3 -1 141 109 125 -16
Space T 3 -1 109 93 125 16
T O 0 -4 93 156 62 -31
O Space -3 5 156 109 94 -62
Space D 2 1 109 94 218 109
D I 1 -5 94 78 78 -16
I E 0 5 78 124 141 63
E OemPeriod -2 -6 124 93 858 734
OemPeriod Space -1 5 93 125 3884 3791
Space LShiftKey 1 4 125 452 16 -109
LShiftKey I 2 -8 452 93 265 -187
I T 0 3 93 125 265 172
T Space -3 1 125 78 109 -16
Space M 1 -3 78 78 187 109
M E 2 4 78 156 16 -62
E A -1 2 156 124 94 -62
A N -1 -5 124 78 124 0
N S 1 4 78 125 141 63
S Space -2 -2 125 140 109 -16
Space T 3 -1 140 47 187 47
T O 0 -4 47 94 78 31
O Space -3 5 94 109 78 -16
Space T 3 -1 109 109 203 94
T R 0 1 109 125 218 109
R Y 0 -2 125 63 156 31
Y Space -3 2 63 109 219 156
Space T 3 -1 109 47 296 187
T O 0 -4 47 156 203 156
O Space -3 5 156 109 94 -62
Space T 3 -1 109 156 234 125
T E 0 2 156 125 171 15
E L -1 -6 125 62 141 16
L L 0 0 62 109 140 78
L Space -2 5 109 125 78 -31
Space U 3 -3 125 172 218 93
U O 0 -2 172 171 110 -62
O I 0 1 171 94 140 -31
I R 0 4 94 109 109 15
R Space -3 0 109 109 125 16
Space K 2 -4 109 78 234 125
K I 1 0 78 109 172 94
I D -1 5 109 187 140 31
D S 0 1 187 141 109 -78
S Space -2 -2 141 125 187 46
Space E 3 1 125 156 1092 967
E V -2 -1 156 156 281 125
V E 2 1 156 140 94 -62
E R 0 -1 140 109 234 94
R Y 0 -2 109 78 249 140
Y T 0 1 78 125 141 63
T H -1 -1 125 94 109 -16
H I 1 -2 94 94 78 -16
I N -2 2 94 109 156 62
N G 1 1 109 109 78 -31
G Space -2 1 109 156 125 16
Space Y 3 -2 156 109 218 62
Y O 0 -3 109 234 63 -46
O U 0 2 234 125 140 -94
U Space -3 3 125 140 47 -78
Space T 3 -1 140 156 171 31
T H -1 -1 156 140 94 -62
H O 1 -3 140 109 94 -46
O U 0 2 109 125 218 109
U G -1 2 125 93 250 125
G H 0 -1 93 109 78 -15
H T 1 1 109 109 156 47
T Space -3 1 109 93 78 -31
Space Y 3 -2 93 140 265 172
Y O 0 -3 140 218 281 141
O U 0 2 218 172 140 -78
U Space -3 3 172 125 78 -94
Space Back 4 -9 125 156 421 296
Back Oem7 -2 2 156 63 468 312
Oem7 D 0 8 63 141 109 46
D Space -2 -1 141 125 156 15
Space D 2 1 125 140 562 437
D O 1 -6 140 125 203 63
O Back 1 -4 125 125 998 873
Back Back 0 0 125 124 1155 1030
Back H -2 7 124 93 1747 1623
H A 0 5 93 156 62 -31
A V -1 -3 156 156 203 47
V E 2 1 156 156 47 -109
E Space -3 -1 156 110 171 15
Space D 2 1 110 140 172 62
D Back 2 -10 140 187 593 453
Back T -1 8 187 172 5007 4820
T H -1 -1 172 93 188 16
H E 1 3 93 156 109 16
E Space -3 -1 156 109 109 -47
Space N 1 -2 109 109 203 94
N E 2 3 109 140 125 16
E X -2 1 140 172 296 156
X T 2 -3 172 140 671 499
T Space -3 1 140 109 125 -15
Space D1 4 3 109 156 296 187
D1 D0 0 -9 156 156 94 -62
D0 Space -4 6 156 156 140 -16
Space Y 3 -2 156 109 905 749
Y E 0 3 109 141 93 -16
E A -1 2 141 187 375 234
A R 1 -3 187 109 234 47
R S -1 2 109 156 1123 1014
S Space -2 -2 156 172 218 62
Space T 3 -1 172 202 2138 1966
T O 0 -4 202 188 124 -78
O Space -3 5 188 141 125 -63
Space T 3 -1 141 156 905 764
T E 0 2 156 141 265 109
E L -1 -6 141 93 172 31
L L 0 0 93 140 187 94
L Space -2 5 140 141 62 -78
Space T 3 -1 141 141 203 62
T H -1 -1 141 110 109 -32
H E 1 3 110 141 156 46
E M -2 -4 141 156 110 -31
M Space -1 3 156 109 93 -63
Space I 3 -4 109 110 187 78
I N -2 2 110 125 219 109
N Space -1 2 125 110 93 -32
