D9 D0 0 -1 0 78 312 312
I D -1 5 78 93 640 562
D E 1 0 93 109 234 141
E Oemcomma -2 -5 109 62 936 827
Oemcomma Space -1 4 62 93 265 203
Space A 2 3 93 78 1076 983
A L 0 -8 78 78 172 94
L L 0 0 78 63 171 93
L Space -2 5 63 63 234 171
Space F 2 0 63 94 437 374
F E 1 1 94 78 265 171
E A -1 2 78 78 266 188
A R 1 -3 78 78 296 218
R Space -3 0 78 94 187 109
Space O 3 -5 94 78 312 218
O F -1 5 78 78 421 343
F Space -2 0 78 62 219 141
Space E 3 1 62 110 2979 2917
E M -2 -4 110 78 234 124
M B 0 2 78 94 390 312
B A 1 4 94 78 312 218
A R 1 -3 78 78 297 219
R R 0 0 78 78 156 78
R A -1 3 78 110 249 171
A S 0 -1 110 63 312 202
S S 0 0 63 78 172 109
S M -1 -5 78 78 328 250
M E 2 4 78 110 202 124
E N -2 -3 110 78 219 109
N T 2 1 78 93 281 203
T Space -3 1 93 93 187 94
Space F 2 0 93 93 624 531
F O 1 -5 93 78 234 141
O R 0 5 78 93 234 156
R Space -3 0 93 62 203 110
Space Back 4 -9 62 94 2667 2605
Back Back 0 0 94 63 187 93
Back Back 0 0 63 93 422 359
Back Back 0 0 93 63 249 156
Back O -1 4 63 78 733 670
O R 0 5 78 93 422 344
R Space -3 0 93 78 187 94
Space F 2 0 78 94 218 140
F A 0 3 94 124 297 203
A I 1 -7 124 62 234 110
I L -1 -1 62 63 249 187
L U 1 2 63 78 515 452
U R 0 3 78 62 468 390
R E 0 1 62 94 156 94
E Space -3 -1 94 94 1747 1653
Space OemMinus 4 -7 94 78 687 593
OemMinus Space -4 7 78 125 202 124
Space T 3 -1 125 93 687 562
T H -1 -1 93 78 249 156
H E 1 3 78 125 141 63
E S -1 1 125 110 327 202
S E 1 -1 110 78 250 140
E Space -3 -1 78 93 250 172
Space T 3 -1 93 62 998 905
T H -1 -1 62 94 187 125
H I 1 -2 94 63 265 171
I N -2 2 63 62 235 172
N G 1 1 62 63 280 218
G S 0 3 63 109 219 156
S Space -2 -2 109 78 234 125
Space J 2 -3 78 78 1045 967
J U 1 0 78 94 187 109
U S -1 5 94 109 250 156
S T 1 -3 109 78 171 62
T Space -3 1 78 78 281 203
Space F 2 0 78 63 234 156
F A 0 3 63 93 219 156
A L 0 -8 93 94 374 281
L L 0 0 94 62 156 62
L Space -2 5 62 63 265 203
Space A 2 3 63 94 265 202
A W 1 -1 94 78 234 140
W A -1 1 78 109 188 110
A Y 1 -5 109 31 405 296
Y Space -3 2 31 62 1919 1888
Space I 3 -4 62 93 328 266
I N -2 2 93 62 234 141
N Space -1 2 62 62 187 125
Space T 3 -1 62 78 249 187
T H -1 -1 78 78 219 141
H E 1 3 78 125 187 109
E Space -3 -1 125 78 172 47
Space F 2 0 78 78 982 904
F A 0 3 78 94 203 125
A C -1 -2 94 94 187 93
C E 2 0 94 94 203 109
E Space -3 -1 94 78 172 78
Space O 3 -5 78 94 296 218
O F -1 5 94 78 343 249
F Space -2 0 78 109 188 110
Space D 2 1 109 109 312 203
D E 1 0 109 78 249 140
E A -1 2 78 109 250 172
A T 1 -4 109 93 312 203
T H -1 -1 93 63 249 156
H Oemcomma -1 -2 63 78 2075 2012
Oemcomma Space -1 4 78 94 265 187
Space L 2 -5 94 62 422 328
L E 1 6 62 78 312 250
E A -1 2 78 93 265 187
A V -1 -3 93 93 234 141
V I 2 -4 93 78 327 234
I N -2 2 78 78 250 172
N G 1 1 78 63 265 187
G Space -2 1 63 62 250 187
Space O 3 -5 62 62 312 250
O N -2 3 62 94 249 187
N L 1 -3 94 78 281 187
L Y 1 3 78 78 499 421
Y Space -3 2 78 110 234 156
Space W 3 2 110 94 437 327
W H -1 -4 94 78 250 156
H A 0 5 78 93 203 125
A T 1 -4 93 62 187 94
T Space -3 1 62 78 234 172
Space I 3 -4 78 78 281 203
I S -1 6 78 94 202 124
S Space -2 -2 94 63 203 109
Space T 3 -1 63 78 297 234
T R 0 1 78 94 218 140
R U 0 -3 94 62 250 156
U L -1 -2 62 47 436 374
L Y 1 3 47 78 266 219
Y Space -3 2 78 94 1232 1154
Space I 3 -4 94 93 749 655
I M -2 1 93 78 249 156
M P 2 -3 78 62 266 188
P O 0 1 62 63 202 140
O R 0 5 63 94 468 405
R T 0 -1 94 62 219 125
T A -1 4 62 109 203 141
A N -1 -5 109 63 202 93
N T 2 1 63 63 281 218
T OemPeriod -2 -4 63 78 1139 1076
OemPeriod Space -1 5 78 94 312 234
Space Capital 2 4 94 94 1404 1310
Capital R 1 -4 94 62 484 390
R Capital -1 4 62 125 187 125
Capital E 1 -3 125 93 359 234
E M -2 -4 93 62 156 63
M E 2 4 62 93 187 125
E M -2 -4 93 78 187 94
M B 0 2 78 63 499 421
B E 2 2 63 94 203 140
E R 0 -1 94 93 250 156
R I 0 -4 93 78 452 359
I N -2 2 78 78 234 156
N G 1 1 78 47 296 218
G Space -2 1 47 63 234 187
Space T 3 -1 63 78 671 608
T H -1 -1 78 94 187 109
H A 0 5 94 94 203 109
A T 1 -4 94 63 156 62
T Space -3 1 63 94 234 171
Space Y 3 -2 94 78 297 203
Y O 0 -3 78 62 312 234
O U 0 2 62 62 218 156
U Space -3 3 62 78 203 141
Space A 2 3 78 94 218 140
A R 1 -3 94 78 156 62
R E 0 1 78 62 250 172
E Space -3 -1 62 62 203 141
Space G 2 -1 62 63 561 499
G O 1 -4 63 78 390 327
O I 0 1 78 62 203 125
I N -2 2 62 78 218 156
N G 1 1 78 62 250 172
G Space -2 1 62 93 203 141
Space T 3 -1 93 94 249 156
T O 0 -4 94 78 172 78
O Space -3 5 78 63 265 187
Space D 2 1 63 125 250 187
D I 1 -5 125 78 359 234
I E 0 5 78 110 202 124
E Space -3 -1 110 78 234 124
Space I 3 -4 78 63 2075 1997
I S -1 6 63 62 281 218
S Space -2 -2 62 63 187 125
Space T 3 -1 63 93 406 343
T H -1 -1 93 78 218 125
H E 1 3 78 93 219 141
E Space -3 -1 93 78 187 94
Space B 1 -1 78 78 296 218
B E 2 2 78 94 343 265
E S -1 1 94 94 281 187
S T 1 -3 94 78 156 62
T Space -3 1 78 78 281 203
Space W 3 2 78 62 562 484
W A -1 1 62 78 234 172
A Y 1 -5 78 78 234 156
Y Space -3 2 78 78 234 156
Space Capital 2 4 78 109 218 140
Capital I 1 -8 109 78 172 63
I Capital -1 8 78 63 202 124
Capital Space -2 -4 63 78 156 93
Space K 2 -4 78 78 250 172
K N -1 2 78 62 250 172
N O 2 -3 62 63 249 187
O W 0 7 63 78 640 577
W Space -3 -2 78 78 187 109
Space T 3 -1 78 78 312 234
T O 0 -4 78 62 359 281
O Space -3 5 62 47 265 203
Space A 2 3 47 93 203 156
A V -1 -3 93 62 312 219
V O 2 -5 62 62 343 281
O I 0 1 62 78 187 125
I D -1 5 78 78 297 219
D Space -2 -1 78 78 218 140
Space T 3 -1 78 78 5990 5912
T H -1 -1 78 93 219 141
H E 1 3 93 94 171 78
E Space -3 -1 94 94 250 156
Space T 3 -1 94 94 624 530
T R 0 1 94 78 281 187
R A -1 3 78 109 281 203
A P 1 -9 109 78 312 203
P Space -3 6 78 62 265 187
Space O 3 -5 62 94 265 203
O F -1 5 94 93 437 343
F Space -2 0 93 94 140 47
Space T 3 -1 94 78 265 171
T H -1 -1 78 78 188 110
H I 1 -2 78 78 249 171
I N -2 2 78 62 219 141
N K 1 -2 62 63 202 140
K I 1 0 63 62 172 109
I N -2 2 62 93 203 141
N G 1 1 93 78 265 172
G Space -2 1 78 62 281 203
Space Y 3 -2 62 78 3151 3089
Y O 0 -3 78 93 250 172
O U 0 2 93 62 218 125
U Space -3 3 62 78 203 141
Space H 2 -2 78 62 265 187
H A 0 5 62 109 187 125
A V -1 -3 109 62 250 141
V E 2 1 62 94 249 187
E Space -3 -1 94 78 234 140
Space S 2 2 78 124 344 266
S O 1 -7 124 78 187 63
O M -2 2 78 63 249 171
M E 2 4 63 93 344 281
E T 0 -2 93 78 280 187
T H -1 -1 78 78 219 141
H I 1 -2 78 78 218 140
I N -2 2 78 78 219 141
N G 1 1 78 47 249 171
G Space -2 1 47 78 203 156
Space T 3 -1 78 140 234 156
T O 0 -4 140 78 187 47
O Space -3 5 78 62 297 219
Space L 2 -5 62 62 702 640
L O 1 0 62 31 218 156
O S -1 7 31 94 187 156
S E 1 -1 94 94 234 140
E OemPeriod -2 -6 94 62 406 312
OemPeriod Space -1 5 62 78 390 328
Space Capital 2 4 78 125 1248 1170
Capital Y 1 -6 125 94 686 561
Y Capital -1 6 94 93 250 156
Capital O 1 -9 93 94 140 47
O U 0 2 94 78 219 125
U Space -3 3 78 93 234 156
Space A 2 3 93 109 265 172
A R 1 -3 109 78 234 125
R E 0 1 78 78 203 125
E Space -3 -1 78 78 234 156
Space A 2 3 78 93 234 156
A L 0 -8 93 63 171 78
L R 1 5 63 109 312 249
R E 0 1 109 78 219 110
E A -1 2 78 110 280 202
A D 0 -2 110 78 234 124
D Y 1 -3 78 63 281 203
Y Space -3 2 63 94 234 171
Space N 1 -2 94 78 234 140
N A 1 5 78 109 156 78
A K 0 -7 109 78 187 78
K E 1 5 78 78 219 141
E D -1 0 78 78 234 156
D OemPeriod -1 -6 78 62 499 421
OemPeriod Space -1 5 62 78 265 203
Space Capital 2 4 78 125 1997 1919
Capital T 1 -5 125 78 218 93
T Capital -1 5 78 93 188 110
Capital H 0 -6 93 78 187 94
H E 1 3 78 78 265 187
E R 0 -1 78 78 140 62
R E 0 1 78 78 172 94
E Space -3 -1 78 62 250 172
Space I 3 -4 62 94 639 577
I S -1 6 94 93 250 156
S Space -2 -2 93 94 218 125
Space N 1 -2 94 93 297 203
N O 2 -3 93 78 265 172
O Space -3 5 78 78 265 187
Space R 3 0 78 78 218 140
R E 0 1 78 63 234 156
E A -1 2 63 94 250 187
A S 0 -1 94 78 312 218
S O 1 -7 78 93 484 406
O N -2 3 93 78 265 172
N Space -1 2 78 63 218 140
Space N 1 -2 63 78 874 811
N O 2 -3 78 63 249 171
O T 0 4 63 109 437 374
T Space -3 1 109 78 187 78
Space T 3 -1 78 94 281 203
T O 0 -4 94 78 203 109
O Space -3 5 78 78 250 172
Space F 2 0 78 93 343 265
F O 1 -5 93 62 187 94
O L -1 0 62 78 187 125
L L 0 0 78 62 172 94
L O 1 0 62 62 187 125
O W 0 7 62 109 250 188
W Space -3 -2 109 78 218 109
Space Y 3 -2 78 94 468 390
Y O 0 -3 94 94 296 202
O U 0 2 94 63 234 140
U R 0 3 63 63 468 405
R Space -3 0 63 94 359 296
Space H 2 -2 94 78 671 577
H E 1 3 78 93 203 125
E A -1 2 93 78 327 234
A R 1 -3 78 78 640 562
R T 0 -1 78 62 203 125
T OemPeriod -2 -4 62 62 905 843
OemPeriod Return 1 -3 62 78 967 905
Return Return 0 0 78 62 421 343
Return Capital 0 12 62 78 2824 2762
Capital A 0 -1 78 78 390 312
A Capital 0 1 78 78 280 202
Capital B -1 -5 78 94 234 156
B O 2 -4 94 93 266 172
O U 0 2 93 62 218 125
U T 0 2 62 62 234 172
T Space -3 1 62 78 250 188
Space A 2 3 78 109 733 655
A Space -2 -3 109 63 218 109
Space Y 3 -2 63 78 1077 1014
Y E 0 3 78 78 421 343
E A -1 2 78 78 281 203
A R 1 -3 78 78 156 78
R Space -3 0 78 93 343 265
Space A 2 3 93 78 515 422
A G 0 -4 78 78 530 452
G O 1 -4 78 94 265 187
O Space -3 5 94 125 1170 1076
Space Capital 2 4 125 109 1077 952
Capital I 1 -8 109 93 156 47
I Capital -1 8 93 125 187 94
Capital Space -2 -4 125 78 218 93
Space W 3 2 78 78 437 359
W A -1 1 78 94 234 156
A S 0 -1 94 78 234 140
S Space -2 -2 78 78 234 156
Space D 2 1 78 94 390 312
D I 1 -5 94 63 218 124
I A -1 7 63 94 780 717
A G 0 -4 94 78 266 172
G N -1 -1 78 93 265 187
N O 2 -3 93 94 249 156
O S -1 7 94 94 234 140
S E 1 -1 94 62 266 172
E D -1 0 62 109 187 125
D Space -2 -1 109 78 234 125
Space W 3 2 78 93 1498 1420
W I 0 -6 93 62 218 125
I T 0 3 62 78 250 188
T H -1 -1 78 93 187 109
H Space -2 2 93 94 218 125
Space C 1 1 94 78 281 187
C A 1 2 78 109 234 156
A N -1 -5 109 62 406 297
N C 0 3 62 78 358 296
C E 2 0 78 94 172 94
E R 0 -1 94 109 234 140
R Oemcomma -2 -4 109 62 1482 1373
Oemcomma Back 3 -5 62 62 640 578
Back OemPeriod -3 4 62 62 374 312
OemPeriod Space -1 5 62 62 312 250
Space Capital 2 4 62 140 952 890
Capital I 1 -8 140 78 218 78
I Capital -1 8 78 125 156 78
Capital Space -2 -4 125 62 203 78
Space H 2 -2 62 78 889 827
H A 0 5 78 109 172 94
A D 0 -2 109 78 811 702
D Space -2 -1 78 62 187 109
Space A 2 3 62 94 2605 2543
A Space -2 -3 94 94 203 109
Space S 2 2 94 125 218 124
S C -1 -1 125 78 250 125
C A 1 2 78 109 203 125
A N -1 -5 109 62 281 172
N Space -1 2 62 63 202 140
Space A 2 3 63 125 203 140
A T 1 -4 125 78 219 94
T Space -3 1 78 78 296 218
Space D7 4 -3 78 63 1045 967
D7 RShiftKey -3 -4 63 312 702 639
RShiftKey Oem1 1 1 312 110 187 -125
Oem1 D3 2 7 110 109 874 764
D3 D0 0 -7 109 78 234 125
D0 Space -4 6 78 78 250 172
Space I 3 -4 78 93 312 234
I N -2 2 93 62 265 172
N Space -1 2 62 62 203 141
Space T 3 -1 62 78 733 671
T H -1 -1 78 78 203 125
H E 1 3 78 109 156 78
E Space -3 -1 109 78 218 109
Space M 1 -3 78 62 234 156
M O 2 -2 62 63 218 156
O R 0 5 63 109 328 265
R N -2 -2 109 78 187 78
N I 2 -2 78 63 234 156
I N -2 2 63 78 203 140
N G 1 1 78 62 234 156
G Oemcomma -1 -3 62 63 3073 3011
Oemcomma Space -1 4 63 78 250 187
Space A 2 3 78 125 265 187
A N -1 -5 125 78 218 93
N D 1 3 78 94 281 203
D Space -2 -1 94 78 172 78
Space I 3 -4 78 78 265 187
I T 0 3 78 94 390 312
T Space -3 1 94 109 187 93
Space C 1 1 109 109 453 344
C L 1 -6 109 78 171 62
L E 1 6 78 78 250 172
E A -1 2 78 93 234 156
A R 1 -3 93 94 374 281
R L -1 -5 94 78 453 359
L Y 1 3 78 78 358 280
Y Space -3 2 78 78 281 203
Space S 2 2 78 78 1123 1045
S H 0 -4 78 94 234 156
H O 1 -3 94 94 250 156
O W 0 7 94 78 593 499
W E 0 -1 78 63 218 140
E D -1 0 63 94 187 124
D Space -2 -1 94 94 250 156
Space A 2 3 94 94 3510 3416
A Space -2 -3 94 78 234 140
Space T 3 -1 78 109 343 265
T U 0 -2 109 78 297 188
U M -2 0 78 78 249 171
M O 2 -2 78 62 250 172
O R 0 5 62 125 327 265
R Space -3 0 125 78 203 78
Space O 3 -5 78 94 343 265
O N -2 3 94 63 312 218
N Space -1 2 63 63 203 140
Space M 1 -3 63 47 250 187
M Y 2 1 47 78 374 327
Y Space -3 2 78 78 265 187
Space P 3 -6 78 78 344 266
P A -1 9 78 109 234 156
A N -1 -5 109 62 312 203
N C 0 3 62 93 421 359
C R 2 -1 93 78 249 156
R E 0 1 78 78 188 110
E A -1 2 78 125 218 140
A S 0 -1 125 78 234 109
S OemPeriod -1 -7 78 47 3073 2995
OemPeriod Space -1 5 47 94 234 187
Space Capital 2 4 94 125 312 218
Capital I 1 -8 125 78 172 47
I Capital -1 8 78 109 218 140
Capital Space -2 -4 109 78 187 78
Space D 2 1 78 93 297 219
D I 1 -5 93 62 203 110
I D -1 5 62 110 202 140
D N -1 -3 110 63 312 202
N Oem7 1 -5 63 47 1155 1092
Oem7 T 1 6 47 63 608 561
T Space -3 1 63 78 281 218
Space E 3 1 78 109 811 733
E V -2 -1 109 63 234 125
V E 2 1 63 110 187 124
E N -2 -3 110 62 188 78
N Space -1 2 62 63 202 140
Space K 2 -4 63 63 593 530
K N -1 2 63 78 359 296
N O 2 -3 78 63 296 218
O W 0 7 63 109 359 296
W Space -3 -2 109 62 203 94
Space W 3 2 62 124 250 188
W H -1 -4 124 62 374 250
H A 0 5 62 94 234 172
A T 1 -4 94 62 203 109
T Space -3 1 62 78 312 250
Space A 2 3 78 94 483 405
A Space -2 -3 94 93 188 94
Space P 3 -6 93 62 1357 1264
P A -1 9 62 124 359 297
A N -1 -5 124 94 280 156
N C 0 3 94 78 328 234
C R 2 -1 78 78 203 125
R E 0 1 78 78 187 109
E A -1 2 78 109 187 109
A S 0 -1 109 63 187 78
S Space -2 -2 63 62 297 234
Space W 3 2 62 78 265 203
W A -1 1 78 110 218 140
A S 0 -1 110 78 266 156
S OemPeriod -1 -7 78 62 468 390
OemPeriod Space -1 5 62 62 234 172
Space Capital 2 4 62 78 2496 2434
Capital T 1 -5 78 78 171 93
T Capital -1 5 78 125 172 94
Capital H 0 -6 125 78 187 62
H E 1 3 78 78 234 156
E Space -3 -1 78 78 172 94
Space D 2 1 78 109 265 187
D O 1 -6 109 78 187 78
O C -2 6 78 109 265 187
C T 2 -2 109 109 406 297
T O 0 -4 109 93 234 125
O R 0 5 93 94 343 250
R S -1 2 94 125 265 171
S Space -2 -2 125 94 234 109
Space T 3 -1 94 78 312 218
T O 0 -4 78 94 234 156
O L -1 0 94 62 219 125
L D 0 6 62 94 249 187
D Space -2 -1 94 94 187 93
Space M 1 -3 94 62 250 156
M E 2 4 62 94 218 156
E Space -3 -1 94 78 188 94
Space T 3 -1 78 78 312 234
T H -1 -1 78 78 218 140
H I 1 -2 78 62 250 172
I S -1 6 62 94 202 140
S Space -2 -2 94 78 188 94
Space W 3 2 78 94 374 296
W S -1 0 94 16 265 171
S Back 2 -11 16 78 1186 1170
Back A -2 12 78 109 187 109
A S 0 -1 109 93 250 141
S Space -2 -2 93 94 249 156
Space A 2 3 94 94 2387 2293
A L 0 -8 94 78 374 280
L M -1 2 78 63 203 125
M O 2 -2 63 62 219 156
O S -1 7 62 109 234 172
S T 1 -3 109 78 187 78
T Space -3 1 78 78 281 203
Space C 1 1 78 63 249 171
C E 2 0 63 78 219 156
E R 0 -1 78 78 156 78
R T 0 -1 78 78 202 124
T A -1 4 78 109 219 141
A I 1 -7 109 78 249 140
I N -2 2 78 47 250 172
N L 1 -3 47 78 234 187
L Y 1 3 78 78 359 281
Y Space -3 2 78 78 281 203
Space A 2 3 78 109 2090 2012
A Space -2 -3 109 78 234 125
Space T 3 -1 78 78 686 608
T Y 0 -1 78 78 203 125
Y P 0 -4 78 78 406 328
P E 0 7 78 109 265 187
E Space -3 -1 109 93 172 63
Space O 3 -5 93 63 405 312
O F -1 5 63 93 375 312
F Space -2 0 93 78 187 94
Space C 1 1 78 94 327 249
C A 1 2 94 110 312 218
A N -1 -5 110 78 203 93
N C 0 3 78 78 297 219
C E 2 0 78 93 187 109
E R 0 -1 93 78 187 94
R Space -3 0 78 94 218 140
Space T 3 -1 94 78 266 172
T H -1 -1 78 78 202 124
H A 0 5 78 94 156 78
A T 1 -4 94 62 172 78
T Space -3 1 62 78 234 172
Space I 3 -4 78 63 265 187
I S -1 6 63 78 250 187
S Space -2 -2 78 62 187 109
Space I 3 -4 62 78 499 437
I N -2 2 78 63 265 187
N C 0 3 63 109 328 265
C U 2 -4 109 78 203 94
U R 0 3 78 62 468 390
R A -1 3 62 93 234 172
A B -1 -4 93 78 327 234
B L 1 -4 78 62 297 219
L E 1 6 62 109 234 172
E Oemcomma -2 -5 109 63 2558 2449
Oemcomma Space -1 4 63 93 219 156
Space A 2 3 93 94 327 234
A N -1 -5 94 62 203 109
N D 1 3 62 93 281 219
D Space -2 -1 93 63 171 78
Space T 3 -1 63 62 266 203
T H -1 -1 62 93 187 125
H A 0 5 93 109 187 94
A T 1 -4 109 62 156 47
T Space -3 1 62 78 265 203
Space Capital 2 4 78 125 328 250
Capital I 1 -8 125 78 203 78
I Capital -1 8 78 78 218 140
Capital Space -2 -4 78 94 140 62
Space S 2 2 94 110 390 296
S H 0 -4 110 62 453 343
H O 1 -3 62 78 265 203
O U 0 2 78 78 203 125
U L -1 -2 78 78 312 234
L D 0 6 78 78 374 296
D Space -2 -1 78 62 203 125
Space E 3 1 62 109 593 531
E X -2 1 109 93 281 172
X P 2 -8 93 78 639 546
P E 0 7 78 109 203 125
E C -2 0 109 62 234 125
C T 2 -2 62 62 203 141
T Space -3 1 62 78 265 203
Space T 3 -1 78 47 265 187
T O 0 -4 47 62 359 312
O Space -3 5 62 63 296 234
Space L 2 -5 63 62 2715 2652
L I 1 1 62 63 218 156
I V -2 4 63 62 297 234
V E 2 1 62 109 187 125
E Space -3 -1 109 63 218 109
Space N 1 -2 63 78 640 577
N O 2 -3 78 62 265 187
O Space -3 5 62 62 234 172
Space L 2 -5 62 62 250 188
L O 1 0 62 78 171 109
O N -2 3 78 62 250 172
N G 1 1 62 78 327 265
G E 1 2 78 109 203 125
E R 0 -1 109 63 187 78
R Space -3 0 63 78 219 156
Space T 3 -1 78 63 249 171
T H -1 -1 63 62 219 156
H A 0 5 62 125 187 125
A N -1 -5 125 78 203 78
N Space -1 2 78 47 249 171
Space T 3 -1 47 78 4010 3963
T H -1 -1 78 94 202 124
H R 1 2 94 63 281 187
R E 0 1 63 94 187 124
E E 0 0 94 78 219 125
E Space -3 -1 78 78 811 733
Space T 3 -1 78 109 406 328
T O 0 -4 109 78 234 125
O Space -3 5 78 93 265 187
Space S 2 2 93 94 343 250
S I 1 -6 94 78 281 187
I X -2 6 78 110 374 296
X Space -1 -2 110 94 156 46
Space M 1 -3 94 62 250 156
M O 2 -2 62 78 218 156
O N -2 3 78 78 234 156
N T 2 1 78 78 297 219
T H -1 -1 78 78 218 140
H S 0 4 78 78 265 187
S OemPeriod -1 -7 78 47 1576 1498
OemPeriod Space -1 5 47 62 359 312
Space Capital 2 4 62 125 1014 952
Capital M -1 -7 125 94 187 62
M Capital 1 7 94 125 187 93
Capital Y 1 -6 125 62 687 562
Y Space -3 2 62 63 249 187
Space D 2 1 63 125 203 140
D O 1 -6 125 62 250 125
O C -2 6 62 93 234 172
C T 2 -2 93 78 858 765
T O 0 -4 78 78 452 374
O R 0 5 78 110 296 218
R Space -3 0 110 63 234 124
Space A 2 3 63 94 624 561
A D 0 -2 94 78 312 218
D V -1 -1 78 78 234 156
V I 2 -4 78 78 297 219
I S -1 6 78 94 265 187
S E 1 -1 94 78 234 140
E D -1 0 78 93 203 125
D Space -2 -1 93 94 187 94
Space M 1 -3 94 47 265 171
M E 2 4 47 94 187 140
E Space -3 -1 94 63 203 109
Space T 3 -1 63 93 250 187
T O 0 -4 93 62 234 141
O Space -3 5 62 62 281 219
Space G 2 -1 62 78 390 328
G O 1 -4 78 47 327 249
O Space -3 5 47 94 234 187
Space H 2 -2 94 93 952 858
H O 1 -3 93 78 265 172
O M -2 2 78 63 265 187
M E 2 4 63 109 156 93
E Space -3 -1 109 78 250 141
Space A 2 3 78 78 2667 2589
A N -1 -5 78 78 188 110
N D 1 3 78 93 265 187
D Space -2 -1 93 63 218 125
Space G 2 -1 63 78 328 265
G E 1 2 78 94 187 109
E T 0 -2 94 62 156 62
T Space -3 1 62 78 250 188
Space M 1 -3 78 78 358 280
M Y 2 1 78 63 281 203
Y Space -3 2 63 78 250 187
Space A 2 3 78 78 249 171
A F 0 -3 78 78 203 125
F F 0 0 78 62 172 94
F A 0 3 62 109 234 172
A I 1 -7 109 78 312 203
I R 0 4 78 78 312 234
R S -1 2 78 94 218 140
S Space -2 -2 94 62 203 109
Space I 3 -4 62 78 234 172
I N -2 2 78 62 250 172
N Space -1 2 62 78 187 125
Space O 3 -5 78 62 359 281
O R 0 5 62 93 655 593
R D -1 1 93 78 234 141
D E 1 0 78 78 249 171
E R 0 -1 78 63 156 78
R Oemcomma -2 -4 63 47 4306 4243
Oemcomma Space -1 4 47 78 312 265
Space W 3 2 78 110 686 608
W H -1 -4 110 63 593 483
H I 1 -2 63 94 265 202
I C -2 5 94 110 312 218
C H 1 -3 110 78 219 109
H Space -2 2 78 78 234 156
Space I 3 -4 78 94 265 187
I S -1 6 94 125 218 124
S Space -2 -2 125 78 234 109
Space D 2 1 78 94 858 780
D O 1 -6 94 78 188 94
O C -2 6 78 125 265 187
C T 2 -2 125 78 265 140
T O 0 -4 78 78 406 328
O R 0 5 78 109 296 218
R Oem7 -1 -7 109 62 827 718
Oem7 S 0 9 62 109 265 203
S Space -2 -2 109 78 296 187
Space C 1 1 78 125 531 453
C O 2 -6 125 63 249 124
O D -1 6 63 109 266 203
D E 1 0 109 109 265 156
E Space -3 -1 109 78 249 140
Space F 2 0 78 125 203 125
F O 1 -5 125 62 250 125
O R 0 5 62 125 187 125
R Space -3 0 125 78 250 125
Space P 3 -6 78 78 717 639
P R 0 6 78 109 234 156
R E 0 1 109 93 250 141
E P 0 -7 93 62 187 94
P A -1 9 62 125 499 437
A R 1 -3 125 78 281 156
R E 0 1 78 78 156 78
E Space -3 -1 78 78 250 172
Space T 3 -1 78 78 577 499
T O 0 -4 78 78 281 203
O Space -3 5 78 93 234 156
Space D 2 1 93 109 218 125
D I 1 -5 109 78 218 109
I E 0 5 78 93 422 344
E OemPeriod -2 -6 93 78 3775 3682
OemPeriod Space -1 5 78 94 452 374
Space Capital 2 4 94 109 1248 1154
Capital I 1 -8 109 94 265 156
I Capital -1 8 94 125 172 78
Capital T 1 -5 125 62 203 78
T Space -3 1 62 94 249 187
Space M 1 -3 94 78 281 187
M E 2 4 78 94 187 109
E A -1 2 94 109 281 187
A N -1 -5 109 94 187 78
N D 1 3 94 32 234 140
D Back 2 -10 32 62 1280 1248
Back S -2 11 62 109 249 187
S Space -2 -2 109 94 265 156
Space T 3 -1 94 109 453 359
T O 0 -4 109 63 218 109
O Space -3 5 63 78 219 156
Space T 3 -1 78 62 296 218
T R 0 1 62 94 218 156
R Y 0 -2 94 78 203 109
Y Space -3 2 78 94 234 156
Space T 3 -1 94 109 219 125
T O 0 -4 109 63 202 93
O Space -3 5 63 78 234 171
Space T 3 -1 78 94 250 172
T E 0 2 94 93 328 234
E L -1 -6 93 62 187 94
L L 0 0 62 62 156 94
L Space -2 5 62 78 234 172
Space Y 3 -2 78 78 686 608
Y O 0 -3 78 78 250 172
O U 0 2 78 63 218 140
U R 0 3 63 47 421 358
R Space -3 0 47 78 266 219
Space K 2 -4 78 78 405 327
K I 1 0 78 62 203 125
I D -1 5 62 63 374 312
D S 0 1 63 78 203 140
S Space -2 -2 78 78 265 187
Space E 3 1 78 94 4446 4368
E V -2 -1 94 78 344 250
V E 2 1 78 94 202 124
E R 0 -1 94 94 172 78
R Y 0 -2 94 62 281 187
Y T 0 1 62 78 203 141
T H -1 -1 78 78 218 140
H I 1 -2 78 63 265 187
I N -2 2 63 63 234 171
N G 1 1 63 63 265 202
G Space -2 1 63 78 203 140
Space Y 3 -2 78 78 265 187
Y O 0 -3 78 62 297 219
O U 0 2 62 62 203 141
U Space -3 3 62 93 187 125
Space T 3 -1 93 78 265 172
T H -1 -1 78 78 203 125
H O 1 -3 78 78 390 312
O U 0 2 78 46 281 203
U G -1 2 46 62 343 297
G H 0 -1 62 63 171 109
H T 1 1 63 47 203 140
T Space -3 1 47 62 297 250
Space Y 3 -2 62 78 2605 2543
Y O 0 -3 78 78 312 234
O U 0 2 78 62 203 125
U Oem7 -1 -4 62 62 546 484
Oem7 D 0 8 62 94 608 546
D Space -2 -1 94 78 203 109
Space H 2 -2 78 62 1919 1841
H A 0 5 62 109 171 109
A V -1 -3 109 63 265 156
V E 2 1 63 93 219 156
E Space -3 -1 93 63 218 125
Space T 3 -1 63 78 531 468
T H -1 -1 78 78 218 140
H E 1 3 78 110 140 62
