D9 D2 0 7 30 60 520 490
R N -2 -2 100 100 80 -20
N A 1 5 100 110 170 70
A L 0 -8 110 150 140 30
L Space -2 5 150 90 160 10
Space E 3 1 90 100 340 250
E X -2 1 100 100 210 110
X O 2 -7 100 100 140 40
O Back 1 -4 100 66 650 550
Back P -1 3 66 70 252 186
P E 0 7 70 92 280 210
E C -2 0 92 100 182 90
C T 2 -2 100 80 270 170
T A -1 4 80 100 60 -20
A T 1 -4 100 70 130 30
T I 0 -3 70 70 240 170
I O 0 -1 70 140 160 90
O N -2 3 140 120 90 -50
N S 1 4 120 80 430 310
S Oemcomma -1 -6 80 90 380 300
Oemcomma Space -1 4 90 60 150 60
Space A 2 3 60 90 520 460
A L 0 -8 90 60 170 80
L L 0 0 60 80 130 70
L Space -2 5 80 90 130 50
Space P 3 -6 90 120 120 30
P R 0 6 120 90 180 60
R O 0 -5 90 122 110 20
O D -1 6 122 130 392 270
D E 1 0 130 110 60 -70
E Oemcomma -2 -5 110 50 590 480
Oemcomma Space -1 4 50 70 170 120
Space A 2 3 70 72 100 30
A L 0 -8 72 50 152 80
L L 0 0 50 80 130 80
L Space -2 5 80 70 150 70
Space F 2 0 70 92 380 310
F E 1 1 92 150 162 70
E A -1 2 150 140 190 40
A R 1 -3 140 90 150 10
R Space -3 0 90 60 250 160
Space O 3 -5 60 110 630 570
O F -1 5 110 100 100 -10
F E 1 1 100 80 770 670
E B -2 -2 80 70 1140 1060
B Back 3 -8 70 50 1240 1170
Back Back 0 0 50 90 110 60
Back Space -4 9 90 90 120 30
Space E 3 1 90 100 282 192
E M -2 -4 100 100 450 350
M B 0 2 100 70 250 150
B A 1 4 70 90 110 40
A R 1 -3 90 80 290 200
R A -1 3 80 60 300 220
A A 0 0 60 70 130 70
A S 0 -1 70 112 150 80
S M -1 -5 112 100 212 100
M E 2 4 100 80 140 40
E N -2 -3 80 60 130 50
N T 2 1 60 70 100 40
T Space -3 1 70 80 1330 1260
Space O 3 -5 80 100 330 250
O R 0 5 100 92 110 10
R Space -3 0 92 100 112 20
Space F 2 0 100 140 260 160
F A 0 3 140 150 80 -60
A I 1 -7 150 70 140 -10
I L -1 -1 70 50 170 100
L U 1 2 50 80 380 330
U R 0 3 80 110 100 20
R E 0 1 110 160 10 -100
E Left -3 -8 160 1040 2150 1990
Left Right 0 -2 1040 90 1650 610
Right Right 0 0 90 70 150 60
Right Back 4 0 70 40 400 330
Back S -2 11 40 82 700 660
S Right -2 -11 82 570 192 110
Right Right 0 0 570 50 860 290
Right Right 0 0 50 50 180 130
Right Right 0 0 50 70 380 330
Right Right 0 0 70 60 250 180
Right Left 0 2 60 780 5270 5210
Left Left 0 0 780 40 990 210
Left Right 0 -2 40 50 630 590
Right R 3 9 50 50 70 20
R Right -3 -9 50 60 220 170
Right Right 0 0 60 870 160 100
Right Right 0 0 870 50 1250 380
Right Right 0 0 50 30 140 90
Right Right 0 0 30 30 150 120
Right Right 0 0 30 50 120 90
Right Space 0 9 50 50 2130 2080
Space OemMinus 4 -7 50 80 330 280
OemMinus Space -4 7 80 110 130 50
Space T 3 -1 110 90 470 360
T H -1 -1 90 100 120 30
H E 1 3 100 140 160 60
E S -1 1 140 160 150 10
S E 1 -1 160 130 110 -50
E Space -3 -1 130 110 180 50
Space T 3 -1 110 82 200 90
T H -1 -1 82 120 142 60
H I 1 -2 120 170 80 -40
I N -2 2 170 140 150 -20
N G 1 1 140 100 60 -80
G A 0 4 100 110 250 150
A Space -2 -3 110 40 200 90
Space Back 4 -9 40 50 930 890
Back Back 0 0 50 68 114 64
Back S -2 11 68 82 468 400
S Space -2 -2 82 140 112 30
Space J 2 -3 140 80 210 70
J U 1 0 80 50 170 90
U S -1 5 50 70 70 20
S T 1 -3 70 80 162 92
T Space -3 1 80 80 130 50
Space F 2 0 80 122 980 900
F A 0 3 122 100 82 -40
A L 0 -8 100 40 270 170
L L 0 0 40 50 120 80
L Space -2 5 50 70 130 80
Space A 2 3 70 130 500 430
A W 1 -1 130 140 100 -30
W A -1 1 140 140 150 10
A Y 1 -5 140 140 180 40
Y Space -3 2 140 70 200 60
Space I 3 -4 70 160 200 130
I N -2 2 160 130 110 -50
N Space -1 2 130 60 90 -40
Space T 3 -1 60 80 210 150
T H -1 -1 80 100 140 60
H E 1 3 100 50 110 10
E Space -3 -1 50 70 130 80
Space F 2 0 70 100 370 300
F A 0 3 100 132 60 -40
A C -1 -2 132 130 162 30
C E 2 0 130 70 170 40
E Space -3 -1 70 100 80 10
Space O 3 -5 100 80 200 100
O F -1 5 80 70 130 50
F Space -2 0 70 90 120 50
Space S 2 2 90 40 490 400
S Back 2 -11 40 72 550 510
Back D -2 10 72 150 62 -10
D E 1 0 150 180 100 -50
E A -1 2 180 140 140 -40
A T 1 -4 140 90 150 10
T H -1 -1 90 100 160 70
H Space -2 2 100 60 330 230
Space Back 4 -9 60 70 2610 2550
Back Oemcomma -3 5 70 80 1090 1020
Oemcomma Space -1 4 80 60 120 40
Space L 2 -5 60 100 140 80
L E 1 6 100 180 120 20
E A -1 2 180 120 150 -30
A V -1 -3 120 100 190 70
V I 2 -4 100 120 230 130
I N -2 2 120 150 60 -60
N G 1 1 150 100 140 -10
G Space -2 1 100 90 170 70
Space O 3 -5 90 140 700 610
O N -2 3 140 160 100 -40
N L 1 -3 160 140 140 -20
L Y 1 3 140 110 240 100
Y Space -3 2 110 60 100 -10
Space W 3 2 60 110 200 140
W H -1 -4 110 82 130 20
H A 0 5 82 90 142 60
A T 1 -4 90 120 60 -30
T Space -3 1 120 92 310 190
Space LShiftKey 1 4 92 120 582 490
LShiftKey I 2 -8 120 70 60 -60
I Space -3 4 70 70 240 170
Space T 3 -1 70 90 360 290
T R 0 1 90 150 140 50
R U 0 -3 150 50 410 260
U L -1 -2 50 60 210 160
L Y 1 3 60 60 90 30
Y Space -3 2 60 90 140 80
Space Back 4 -9 90 70 7350 7260
Back I -1 5 70 70 420 350
I S -1 6 70 60 80 10
S I 1 -6 60 50 3560 3500
I M -2 1 50 110 160 110
M P 2 -3 110 90 160 50
P O 0 1 90 70 180 90
O R 0 5 70 120 140 70
R T 0 -1 120 100 200 80
T A -1 4 100 142 170 70
A N -1 -5 142 90 162 20
N T 2 1 90 60 130 40
T OemPeriod -2 -4 60 30 640 580
OemPeriod Space -1 5 30 66 110 80
Space LShiftKey 1 4 66 130 282 216
LShiftKey R 2 -4 130 50 90 -40
R E 0 1 50 90 250 200
E M -2 -4 90 60 140 50
M E 2 4 60 90 120 60
E M -2 -4 90 50 100 10
M B 0 2 50 80 470 420
B E 2 2 80 130 100 20
E R 0 -1 130 110 70 -60
R I 0 -4 110 190 200 90
I N -2 2 190 110 130 -60
N G 1 1 110 90 120 10
G Space -2 1 90 60 1780 1690
Space T 3 -1 60 90 320 260
T H -1 -1 90 90 100 10
H A 0 5 90 80 180 90
A T 1 -4 80 80 100 20
T Space -3 1 80 50 200 120
Space Y 3 -2 50 112 250 200
Y O 0 -3 112 190 82 -30
O U 0 2 190 70 130 -60
U Space -3 3 70 90 230 160
Space A 2 3 90 100 140 50
A R 1 -3 100 110 240 140
R E 0 1 110 80 90 -20
E Space -3 -1 80 100 120 40
Space G 2 -1 100 60 440 340
G O 1 -4 60 90 50 -10
O I 0 1 90 140 160 70
I N -2 2 140 90 110 -30
N G 1 1 90 60 90 0
G Space -2 1 60 80 110 50
Space T 3 -1 80 82 100 20
T O 0 -4 82 100 92 10
O Space -3 5 100 100 190 90
Space D 2 1 100 100 270 170
D I 1 -5 100 70 120 20
I E 0 5 70 76 110 40
E Space -3 -1 76 110 92 16
Space I 3 -4 110 90 700 590
I S -1 6 90 100 70 -20
S Space -2 -2 100 80 150 50
Space T 3 -1 80 80 150 70
T H -1 -1 80 90 70 -10
H E 1 3 90 120 150 60
E Space -3 -1 120 50 130 10
Space B 1 -1 50 60 570 520
B E 2 2 60 110 50 -10
E S -1 1 110 100 80 -30
S T 1 -3 100 90 210 110
T Space -3 1 90 100 140 50
Space W 3 2 100 170 210 110
W A -1 1 170 140 200 30
A Y 1 -5 140 100 360 220
Y Space -3 2 100 100 90 -10
Space T 3 -1 100 90 120 20
T O 0 -4 90 100 170 80
O Space -3 5 100 70 150 50
Space Back 4 -9 70 40 2510 2440
Back Back 0 0 40 60 100 60
Back Back 0 0 60 100 300 240
Back LShiftKey -3 13 100 110 450 350
LShiftKey I 2 -8 110 80 60 -50
I Space -3 4 80 70 190 110
Space K 2 -4 70 140 160 90
K N -1 2 140 120 90 -50
N O 2 -3 120 90 1410 1290
O W 0 7 90 64 80 -10
W Space -3 -2 64 100 112 48
Space T 3 -1 100 80 140 40
T O 0 -4 80 70 100 20
O Space -3 5 70 80 170 100
Space A 2 3 80 120 140 60
A V -1 -3 120 40 320 200
V O 2 -5 40 160 130 90
O I 0 1 160 100 70 -90
I D -1 5 100 70 120 20
D Space -2 -1 70 110 560 490
Space T 3 -1 110 80 290 180
T H -1 -1 80 80 50 -30
H E 1 3 80 80 170 90
E Space -3 -1 80 60 100 20
Space T 3 -1 60 100 210 150
T R 0 1 100 100 120 20
R A -1 3 100 100 230 130
A P 1 -9 100 112 130 30
P Space -3 6 112 70 152 40
Space O 3 -5 70 100 680 610
O F -1 5 100 80 120 20
F Space -2 0 80 60 120 40
Space T 3 -1 60 90 100 40
T H -1 -1 90 142 100 10
H I 1 -2 142 110 112 -30
I K -1 0 110 170 230 120
K N -1 2 170 90 60 -110
N I 2 -2 90 210 200 110
I N -2 2 210 110 250 40
N G 1 1 110 80 120 10
G Back 2 -8 80 30 1170 1090
Back Back 0 0 30 40 130 100
Back Back 0 0 40 50 130 90
Back Back 0 0 50 60 100 50
Back Back 0 0 60 50 140 80
Back N -3 7 50 140 780 730
N K 1 -2 140 100 90 -50
K I 1 0 100 120 190 90
I N -2 2 120 110 110 -10
N G 1 1 110 66 140 30
G Space -2 1 66 60 462 396
Space Y 3 -2 60 100 610 550
Y O 0 -3 100 180 70 -30
O U 0 2 180 110 130 -50
U Space -3 3 110 70 130 20
Space H 2 -2 70 120 200 130
H A 0 5 120 100 70 -50
A V -1 -3 100 70 130 30
V E 2 1 70 90 110 40
E Space -3 -1 90 60 110 20
Space S 2 2 60 120 90 30
S I 1 -6 120 120 190 70
I O 0 -1 120 20 110 -10
O Back 1 -4 20 60 800 780
Back Back 0 0 60 80 470 410
Back O -1 4 80 180 400 320
O M -2 2 180 120 100 -80
M E 2 4 120 80 100 -20
E T 0 -2 80 60 250 170
T H -1 -1 60 110 30 -30
H I 1 -2 110 150 100 -10
I N -2 2 150 100 110 -40
N G 1 1 100 40 120 20
G Space -2 1 40 100 80 40
Space T 3 -1 100 100 140 40
T O 0 -4 100 100 90 -10
O Space -3 5 100 60 210 110
Space L 2 -5 60 90 150 90
L O 1 0 90 80 170 80
O S -1 7 80 140 200 120
S E 1 -1 140 130 100 -40
E OemPeriod -2 -6 130 70 650 520
OemPeriod Space -1 5 70 60 140 70
Space LShiftKey 1 4 60 140 250 190
LShiftKey Y 2 -6 140 70 100 -40
Y O 0 -3 70 150 150 80
O U 0 2 150 100 100 -50
U Space -3 3 100 90 300 200
Space A 2 3 90 82 180 90
A R 1 -3 82 160 242 160
R E 0 1 160 110 70 -90
E Space -3 -1 110 100 120 10
Space A 2 3 100 110 180 80
A L 0 -8 110 100 300 190
L R 1 5 100 102 150 50
R E 0 1 102 123 59 -43
E A -1 2 123 210 193 70
A D 0 -2 210 110 160 -50
D Y 1 -3 110 70 140 30
Y Space -3 2 70 70 150 80
Space N 1 -2 70 110 170 100
N A 1 5 110 110 150 40
A K 0 -7 110 140 100 -10
K E 1 5 140 160 150 10
E D -1 0 160 80 130 -30
D OemPeriod -1 -6 80 60 520 440
OemPeriod Space -1 5 60 70 90 30
Space LShiftKey 1 4 70 100 250 180
LShiftKey T 2 -5 100 90 70 -30
T H -1 -1 90 130 190 100
H E 1 3 130 100 180 50
E R 0 -1 100 110 200 100
R E 0 1 110 120 80 -30
E Space -3 -1 120 70 130 10
Space I 3 -4 70 110 160 90
I S -1 6 110 120 130 20
S Space -2 -2 120 100 80 -40
Space N 1 -2 100 160 220 120
N O 2 -3 160 150 100 -60
O Space -3 5 150 90 120 -30
Space R 3 0 90 112 290 200
R E 0 1 112 157 65 -47
E A -1 2 157 170 167 10
A D 0 -2 170 100 130 -40
D O 1 -6 100 190 120 20
O N -2 3 190 120 120 -70
N Space -1 2 120 102 110 -10
Space N 1 -2 102 120 162 60
N O 2 -3 120 110 90 -30
O T 0 4 110 100 100 -10
T Space -3 1 100 120 80 -20
Space T 3 -1 120 70 130 10
T O 0 -4 70 80 90 20
O Space -3 5 80 110 150 70
Space F 2 0 110 90 260 150
F O 1 -5 90 90 100 10
O L -1 0 90 50 160 70
L L 0 0 50 30 130 80
L O 1 0 30 80 120 90
O W 0 7 80 70 90 10
W Space -3 -2 70 100 140 70
Space Y 3 -2 100 70 410 310
Y O 0 -3 70 160 60 -10
O U 0 2 160 100 110 -50
U R 0 3 100 60 120 20
R Space -3 0 60 90 180 120
Space H 2 -2 90 130 240 150
H E 1 3 130 140 110 -20
E A -1 2 140 150 70 -70
A R 1 -3 150 130 220 70
R T 0 -1 130 80 250 120
T OemPeriod -2 -4 80 60 700 620
OemPeriod Back 3 -4 60 60 4650 4590
Back I -1 5 60 100 80 20
I Back 1 -5 100 90 2430 2330
Back S -2 11 90 50 90 0
S Back 2 -11 50 40 2372 2322
Back Back 0 0 40 70 2770 2730
Back Right -4 0 70 100 600 530
Right S 2 11 100 80 120 20
S Back 2 -11 80 30 1880 1800
Back Back 0 0 30 62 120 90
Back Back 0 0 62 40 602 540
Back N -3 7 40 100 610 570
N S 1 4 100 90 140 40
S W 1 0 90 92 210 120
W Right -3 -11 92 100 2942 2850
Right Back 4 0 100 70 320 220
Back Return -2 1 70 70 4820 4750
Return Return 0 0 70 70 160 90
Return LShiftKey -1 12 70 130 4770 4700
LShiftKey A 1 -1 130 150 80 -50
A B -1 -4 150 80 210 60
B O 2 -4 80 210 230 150
O U 0 2 210 120 110 -100
U T 0 2 120 120 90 -30
T Space -3 1 120 90 210 90
Space A 2 3 90 132 170 80
A Space -2 -3 132 80 112 -20
Space Y 3 -2 80 70 430 350
Y E 0 3 70 140 100 30
E A -1 2 140 150 90 -50
A R 1 -3 150 60 220 70
R Space -3 0 60 65 90 30
Space A 2 3 65 110 272 207
A G 0 -4 110 70 190 80
G O 1 -4 70 102 360 290
O Space -3 5 102 50 112 10
Space LShiftKey 1 4 50 152 390 340
LShiftKey I 2 -8 152 67 50 -102
I Space -3 4 67 70 202 135
Space W 3 2 70 140 120 50
W A -1 1 140 160 130 -10
A S 0 -1 160 130 150 -10
S Space -2 -2 130 82 150 20
Space D 2 1 82 90 672 590
D I 1 -5 90 90 100 10
I A -1 7 90 100 110 20
A G 0 -4 100 50 150 50
G N -1 -1 50 152 300 250
N O 2 -3 152 130 112 -40
O S -1 7 130 90 380 250
S E 1 -1 90 145 220 130
E D -1 0 145 92 90 -55
D Space -2 -1 92 70 202 110
Space W 3 2 70 80 300 230
W I 0 -6 80 100 120 40
I T 0 3 100 81 140 40
T H -1 -1 81 59 93 12
H Space -2 2 59 90 179 120
Space C 1 1 90 140 140 50
C A 1 2 140 140 90 -50
A N -1 -5 140 90 120 -20
N C 0 3 90 100 130 40
C E 2 0 100 140 200 100
E R 0 -1 140 110 90 -50
R OemPeriod -2 -5 110 60 660 550
OemPeriod Space -1 5 60 60 400 340
Space LShiftKey 1 4 60 140 160 100
LShiftKey I 2 -8 140 70 80 -60
I Space -3 4 70 90 210 140
Space H 2 -2 90 90 250 160
H A 0 5 90 170 70 -20
A D 0 -2 170 120 140 -30
D Space -2 -1 120 70 90 -30
Space A 2 3 70 140 1070 1000
A Space -2 -3 140 120 450 310
Space S 2 2 120 172 1440 1320
S C -1 -1 172 120 92 -80
C A 1 2 120 100 100 -20
A B -1 -4 100 110 970 870
B Space -1 1 110 90 100 -10
Space A 2 3 90 100 230 140
A T 1 -4 100 80 130 30
T Space -3 1 80 60 140 60
Space LShiftKey 1 4 60 152 530 470
LShiftKey D7 3 -7 152 82 80 -72
D7 RShiftKey -3 -4 82 202 452 370
RShiftKey Oem1 1 1 202 102 90 -112
Oem1 D3 2 7 102 70 1152 1050
D3 D0 0 -7 70 90 50 -20
D0 Space -4 6 90 80 410 320
Space I 3 -4 80 150 230 150
I N -2 2 150 120 80 -70
N Space -1 2 120 20 130 10
Space T 3 -1 20 120 200 180
T H -1 -1 120 90 110 -10
H Oemplus 2 -6 90 40 350 260
Oemplus Oemplus 0 0 40 30 180 140
Oemplus Back 0 -1 30 902 280 250
Back Back 0 0 902 50 1042 140
Back Back 0 0 50 60 150 100
Back Space -4 9 60 60 660 600
Space D7 4 -3 60 60 290 230
D7 RShiftKey -3 -4 60 170 390 330
RShiftKey Oem1 1 1 170 100 80 -90
Oem1 D3 2 7 100 60 420 320
D3 D0 0 -7 60 90 130 70
D0 Space -4 6 90 83 150 60
Space I 3 -4 83 150 262 179
I N -2 2 150 100 90 -60
N T 2 1 100 60 150 50
T T 0 0 60 110 720 660
T Back 1 -8 110 60 710 600
Back Back 0 0 60 90 120 60
Back Space -4 9 90 60 100 10
Space T 3 -1 60 120 310 250
T H -1 -1 120 90 90 -30
H E 1 3 90 70 190 100
E Space -3 -1 70 70 90 20
Space M 1 -3 70 120 220 150
M O 2 -2 120 130 200 80
O R 0 5 130 90 120 -10
R N -2 -2 90 100 110 20
N I 2 -2 100 172 80 -20
I N -2 2 172 112 120 -52
N G 1 1 112 80 82 -30
G Oemcomma -1 -3 80 70 1651 1571
Oemcomma Space -1 4 70 60 80 10
Space A 2 3 60 110 200 140
A N -1 -5 110 72 100 -10
N D 1 3 72 90 112 40
D Space -2 -1 90 70 100 10
Space I 3 -4 70 100 340 270
I T 0 3 100 80 80 -20
T Space -3 1 80 102 140 60
Space C 1 1 102 70 252 150
C L 1 -6 70 140 100 30
L A 0 8 140 150 210 70
A R 1 -3 150 102 260 110
R L -1 -5 102 100 142 40
L Y 1 3 100 74 130 30
Y Space -3 2 74 100 432 358
Space S 2 2 100 110 160 60
S H 0 -4 110 140 150 40
H O 1 -3 140 120 80 -60
O W 0 7 120 80 150 30
W E 0 -1 80 160 190 110
E D -1 0 160 120 110 -50
D Space -2 -1 120 140 270 150
Space A 2 3 140 80 440 300
A Space -2 -3 80 102 120 40
Space T 3 -1 102 80 402 300
T U 0 -2 80 60 120 40
U M -2 0 60 80 200 140
M O 2 -2 80 140 160 80
O R 0 5 140 60 190 50
R Space -3 0 60 80 100 40
Space I 3 -4 80 100 220 140
I N -2 2 100 70 890 790
N Space -1 2 70 40 100 30
Space M 1 -3 40 110 90 50
M Back 3 -6 110 50 1020 910
Back Back 0 0 50 60 130 80
Back Back 0 0 60 30 150 90
Back Back 0 0 30 40 110 80
Back O -1 4 40 160 660 620
O N -2 3 160 110 90 -70
N Space -1 2 110 90 100 -10
Space M 1 -3 90 60 150 60
M Y 2 1 60 70 190 130
Y Space -3 2 70 60 150 80
Space P 3 -6 60 90 310 250
P A -1 9 90 90 200 110
A N -1 -5 90 90 450 360
N C 0 3 90 57 170 80
C R 2 -1 57 130 314 257
R E 0 1 130 120 80 -50
E A -1 2 120 100 310 190
A S 0 -1 100 80 240 140
S OemPeriod -1 -7 80 50 3100 3020
OemPeriod Space -1 5 50 50 410 360
Space LShiftKey 1 4 50 130 210 160
LShiftKey I 2 -8 130 70 90 -40
I Space -3 4 70 60 210 140
Space D 2 1 60 92 122 62
D I 1 -5 92 62 122 30
I D -1 5 62 75 49 -13
D N -1 -3 75 105 133 58
N T 2 1 105 92 112 7
T Space -3 1 92 80 1942 1850
Space E 3 1 80 100 180 100
E V -2 -1 100 50 230 130
V E 2 1 50 100 150 100
E N -2 -3 100 110 110 10
N T 2 1 110 130 150 40
T Left -3 -6 130 70 3490 3360
Left E 3 8 70 130 190 120
E Oem1 -1 -7 130 30 3200 3070
Oem1 Back 2 -3 30 80 980 950
Back Oem7 -2 2 80 50 220 140
Oem7 Right -2 -2 50 60 400 350
Right Right 0 0 60 50 150 90
Right Right 0 0 50 50 120 70
Right Right 0 0 50 50 100 50
Right Right 0 0 50 50 130 80
Right Right 0 0 50 20 130 80
Right Right 0 0 20 50 100 80
Right Oem6 3 1 50 20 3670 3620
Oem6 Back 1 -1 20 30 1780 1760
Back Back 0 0 30 63 120 90
Back Space -4 9 63 70 622 559
Space K 2 -4 70 72 440 370
K N -1 2 72 182 30 -42
N O 2 -3 182 90 162 -20
O W 0 7 90 90 130 40
W Space -3 -2 90 90 100 10
Space W 3 2 90 110 140 50
W H -1 -4 110 130 120 10
H A 0 5 130 150 150 20
A T 1 -4 150 80 160 10
T Space -3 1 80 120 890 810
Space A 2 3 120 110 130 10
A Space -2 -3 110 92 80 -30
Space P 3 -6 92 90 732 640
P A -1 9 90 110 110 20
A N -1 -5 110 80 150 40
N C 0 3 80 70 160 80
C R 2 -1 70 120 500 430
R E 0 1 120 182 80 -40
E A -1 2 182 180 172 -10
A S 0 -1 180 60 3050 2870
S Space -2 -2 60 100 230 170
Space W 3 2 100 140 470 370
W A -1 1 140 130 230 90
A S 0 -1 130 70 110 -20
S OemPeriod -1 -7 70 60 1050 980
OemPeriod Space -1 5 60 60 290 230
Space LShiftKey 1 4 60 110 470 410
LShiftKey H 1 -6 110 68 750 640
H Back 2 -7 68 60 642 574
Back LShiftKey -3 13 60 200 170 110
LShiftKey T 2 -5 200 80 150 -50
T H -1 -1 80 60 200 120
H E 1 3 60 120 110 50
E Space -3 -1 120 72 130 10
Space D 2 1 72 90 262 190
D O 1 -6 90 70 100 10
O C -2 6 70 80 130 60
C T 2 -2 80 110 330 250
T O 0 -4 110 60 130 20
O R 0 5 60 72 120 60
R S -1 2 72 70 492 420
S Space -2 -2 70 80 80 10
Space T 3 -1 80 110 330 250
T O 0 -4 110 70 100 -10
O L -1 0 70 92 150 80
L D 0 6 92 113 79 -13
D Space -2 -1 113 120 123 10
Space M 1 -3 120 130 110 -10
M E 2 4 130 102 140 10
E Space -3 -1 102 130 82 -20
Space T 3 -1 130 140 690 560
T H -1 -1 140 110 130 -10
H I 1 -2 110 110 50 -60
I S -1 6 110 112 120 10
S Space -2 -2 112 100 142 30
Space W 3 2 100 140 180 80
W A -1 1 140 190 130 -10
A S 0 -1 190 110 140 -50
S Space -2 -2 110 100 60 -50
Space A 2 3 100 130 160 60
A L 0 -8 130 130 150 20
L M -1 2 130 162 110 -20
M O 2 -2 162 110 152 -10
O S -1 7 110 100 140 30
S T 1 -3 100 80 170 70
T Space -3 1 80 90 580 500
Space C 1 1 90 92 620 530
C E 2 0 92 130 232 140
E R 0 -1 130 90 60 -70
R T 0 -1 90 100 190 100
T A -1 4 100 140 170 70
A I 1 -7 140 150 100 -40
I N -2 2 150 150 80 -70
N L 1 -3 150 50 250 100
L Y 1 3 50 120 680 630
Y Space -3 2 120 50 130 10
Space A 2 3 50 112 200 150
A Space -2 -3 112 100 152 40
Space T 3 -1 100 90 250 150
T Y 0 -1 90 70 220 130
Y P 0 -4 70 90 100 30
P E 0 7 90 70 170 80
E Space -3 -1 70 60 110 40
Space O 3 -5 60 100 170 110
O F -1 5 100 80 120 20
F Space -2 0 80 90 120 40
Space C 1 1 90 142 150 60
C A 1 2 142 130 92 -50
A N -1 -5 130 70 130 0
N C 0 3 70 100 100 30
C E 2 0 100 160 190 90
E R 0 -1 160 90 110 -50
R Space -3 0 90 110 1030 940
Space T 3 -1 110 50 400 290
T H -1 -1 50 70 150 100
H A 0 5 70 130 60 -10
A T 1 -4 130 70 160 30
T Space -3 1 70 92 140 70
Space I 3 -4 92 90 172 80
I S -1 6 90 90 140 50
S Space -2 -2 90 80 130 40
Space I 3 -4 80 130 230 150
I N -2 2 130 120 80 -50
N C 0 3 120 80 290 170
C U 2 -4 80 70 110 30
U A -1 6 70 80 370 300
A Back 2 -12 80 102 640 560
Back R -1 9 102 184 68 -34
R A -1 3 184 160 244 60
A B -1 -4 160 140 500 340
B L 1 -4 140 130 80 -60
L E 1 6 130 90 70 -60
E Oemcomma -2 -5 90 60 2240 2150
Oemcomma Space -1 4 60 80 70 10
Space A 2 3 80 110 220 140
A N -1 -5 110 70 100 -10
N D 1 3 70 90 110 40
D Space -2 -1 90 70 100 10
Space T 3 -1 70 90 170 100
T H -1 -1 90 100 130 40
H T 1 1 100 100 260 160
T Back 1 -8 100 60 1240 1140
Back A -2 12 60 56 110 50
A T 1 -4 56 90 222 166
T Space -3 1 90 60 130 40
Space I 3 -4 60 82 170 110
I Space -3 4 82 70 172 90
Space W 3 2 70 130 120 50
W Back 1 -11 130 100 700 570
Back S -2 11 100 70 180 80
S H 0 -4 70 120 110 40
H O 1 -3 120 230 90 -30
O U 0 2 230 100 180 -50
U L -1 -2 100 100 240 140
L D 0 6 100 80 150 50
D Space -2 -1 80 100 130 50
Space E 3 1 100 90 110 10
E C -2 0 90 80 940 850
C Back 3 -10 80 90 410 330
Back X -3 11 90 100 140 50
X P 2 -8 100 110 110 10
P E 0 7 110 170 150 40
E C -2 0 170 100 150 -20
C T 2 -2 100 110 260 160
T Space -3 1 110 60 130 20
Space T 3 -1 60 80 120 60
T O 0 -4 80 120 90 10
O Space -3 5 120 90 210 90
Space L 2 -5 90 80 180 90
L O 1 0 80 80 270 190
O Back 1 -4 80 72 490 410
Back I -1 5 72 70 262 190
I V -2 4 70 130 110 40
V E 2 1 130 110 80 -50
E Space -3 -1 110 80 130 20
Space N 1 -2 80 100 1090 1010
N O 2 -3 100 130 50 -50
O Space -3 5 130 50 140 10
Space L 2 -5 50 65 200 150
L O 1 0 65 80 152 87
O N -2 3 80 120 110 30
N G 1 1 120 68 310 190
G E 1 2 68 150 162 94
E R 0 -1 150 90 90 -60
R Space -3 0 90 102 750 660
Space T 3 -1 102 100 502 400
T H -1 -1 100 90 110 10
H A 0 5 90 90 160 70
A N -1 -5 90 70 110 20
N Space -1 2 70 84 190 120
Space T 3 -1 84 140 212 128
T H -1 -1 140 90 130 -10
H R 1 2 90 80 320 230
R E 0 1 80 80 170 90
E E 0 0 80 70 180 100
E Space -3 -1 70 112 90 20
Space T 3 -1 112 100 152 40
T O 0 -4 100 100 140 40
O Space -3 5 100 82 200 100
Space S 2 2 82 60 282 200
S I 1 -6 60 50 340 280
I X -2 6 50 82 450 400
X Space -1 -2 82 60 152 70
Space Y 3 -2 60 100 230 170
Y E 0 3 100 130 70 -30
E A -1 2 130 150 180 50
A R 1 -3 150 60 170 20
R Back 1 -9 60 64 3850 3790
Back Back 0 0 64 100 82 18
Back Back 0 0 100 50 790 690
Back Back 0 0 50 70 120 70
Back M -3 6 70 142 640 570
M O 2 -2 142 160 132 -10
O N -2 3 160 130 130 -30
N T 2 1 130 120 200 70
T H -1 -1 120 90 100 -20
H S 0 4 90 100 170 80
S Back 2 -11 100 50 3980 3880
Back LShiftKey -3 13 50 200 180 130
LShiftKey I 2 -8 200 80 110 -90
I OemPeriod -2 -1 80 60 3730 3650
OemPeriod Space -1 5 60 70 250 190
Space LShiftKey 1 4 70 120 300 230
LShiftKey M 0 -7 120 50 80 -40
M Y 2 1 50 70 280 230
Y Space -3 2 70 80 120 50
Space D 2 1 80 70 370 290
D O 1 -6 70 80 80 10
O C -2 6 80 100 130 50
C T 2 -2 100 100 250 150
T O 0 -4 100 100 90 -10
O R 0 5 100 50 130 30
R S -1 2 50 70 650 600
S Space -2 -2 70 50 142 72
Space A 2 3 50 60 750 700
A D 0 -2 60 50 290 230
D V -1 -1 50 80 300 250
V O 2 -5 80 92 120 40
O S -1 7 92 50 772 680
S E 1 -1 50 170 300 250
E D -1 0 170 110 80 -90
D Space -2 -1 110 90 150 40
