D5 D0 0 -5 125 78 234 109
T OemPeriod -2 -4 93 62 936 843
OemPeriod Space -1 5 62 62 234 172
Space LShiftKey 1 4 62 218 109 47
LShiftKey R 2 -4 218 94 171 -47
R E 0 1 94 78 188 94
E M -2 -4 78 93 187 109
M E 2 4 93 78 140 47
E B -2 -2 78 94 281 203
B E 2 2 94 109 172 78
E R 0 -1 109 62 234 125
R I 0 -4 62 94 140 78
I N -2 2 94 94 218 124
N G 1 1 94 78 188 94
G Space -2 1 78 78 234 156
Space T 3 -1 78 78 405 327
T H -1 -1 78 110 187 109
H A 0 5 110 94 125 15
A T 1 -4 94 78 141 47
T Back 1 -8 78 78 780 702
Back Back 0 0 78 109 156 78
Back Back 0 0 109 141 171 62
Back Back 0 0 141 592 219 78
Back Back 0 0 592 94 795 203
Back Back 0 0 94 78 203 109
Back Back 0 0 78 124 172 94
Back Back 0 0 124 78 234 110
Back M -3 6 78 78 717 639
M B 0 2 78 78 234 156
B E 2 2 78 78 156 78
E R 0 -1 78 62 125 47
R I 0 -4 62 94 374 312
I N -2 2 94 110 234 140
N G 1 1 110 63 234 124
G Space -2 1 63 93 219 156
Space T 3 -1 93 78 265 172
T H -1 -1 78 109 187 109
H A 0 5 109 94 78 -31
A T 1 -4 94 78 156 62
T Space -3 1 78 63 343 265
Space Y 3 -2 63 93 500 437
Y O 0 -3 93 93 265 172
O U 0 2 93 78 218 125
U Space -3 3 78 94 234 156
Space A 2 3 94 125 125 31
A R 1 -3 125 94 140 15
R E 0 1 94 78 156 62
E Space -3 -1 78 109 219 141
Space G 2 -1 109 78 655 546
G O 1 -4 78 94 265 187
O I 0 1 94 78 203 109
I N -2 2 78 94 218 140
N G 1 1 94 94 172 78
G Space -2 1 94 78 203 109
Space T 3 -1 78 63 218 140
T O 0 -4 63 94 281 218
O Space -3 5 94 93 250 156
Space D 2 1 93 93 156 63
D I 1 -5 93 78 156 63
I E 0 5 78 78 140 62
E Space -3 -1 78 94 156 78
Space I 3 -4 94 78 218 124
I S -1 6 78 109 110 32
S Space -2 -2 109 94 171 62
Space T 3 -1 94 78 234 140
T H -1 -1 78 78 219 141
H E 1 3 78 78 124 46
E Space -3 -1 78 93 375 297
Space B 1 -1 93 78 499 406
B E 2 2 78 93 94 16
E S -1 1 93 124 234 141
S T 1 -3 124 78 109 -15
T Space -3 1 78 93 234 156
Space W 3 2 93 125 156 63
W A -1 1 125 156 265 140
A Y 1 -5 156 78 172 16
Y Space -3 2 78 93 343 265
Space LShiftKey 1 4 93 281 312 219
LShiftKey I 2 -8 281 78 187 -94
I Space -3 4 78 62 234 156
Space K 2 -4 62 78 234 172
K N -1 2 78 62 203 125
N O 2 -3 62 94 733 671
O W 0 7 94 94 156 62
W Space -3 -2 94 62 250 156
Space T 3 -1 62 62 312 250
T Back 1 -8 62 109 4134 4072
Back I -1 5 109 78 639 530
I Back 1 -5 78 93 2434 2356
Back T -1 8 93 63 608 515
T O 0 -4 63 63 5117 5054
O Space -3 5 63 93 250 187
Space A 2 3 93 93 156 63
A V -1 -3 93 94 109 16
V O 2 -5 94 94 312 218
O I 0 1 94 93 203 109
I D -1 5 93 62 234 141
D Space -2 -1 62 78 343 281
Space T 3 -1 78 78 390 312
T H -1 -1 78 94 218 140
H E 1 3 94 78 78 -16
E Space -3 -1 78 93 141 63
Space T 3 -1 93 94 218 125
T R 0 1 94 78 187 93
R A -1 3 78 109 94 16
A P 1 -9 109 78 312 203
P Space -3 6 78 94 265 187
Space O 3 -5 94 78 546 452
O F -1 5 78 78 328 250
F Space -2 0 78 78 203 125
Space T 3 -1 78 94 202 124
T H -1 -1 94 93 188 94
H I 1 -2 93 78 202 109
I N -2 2 78 78 203 125
N K 1 -2 78 94 187 109
K I 1 0 94 110 156 62
I N -2 2 110 94 203 93
N G 1 1 94 78 187 93
G Space -2 1 78 93 219 141
Space Y 3 -2 93 78 842 749
Y O 0 -3 78 110 265 187
O U 0 2 110 78 203 93
U Space -3 3 78 78 219 141
Space H 2 -2 78 93 187 109
H A 0 5 93 93 125 32
A V -1 -3 93 94 124 31
V E 2 1 94 93 141 47
E Space -3 -1 93 93 203 110
Space S 2 2 93 93 109 16
S O 1 -7 93 78 795 702
O M -2 2 78 93 219 141
M E 2 4 93 93 78 -15
E T 0 -2 93 94 187 94
T H -1 -1 94 78 203 109
H I 1 -2 78 78 203 125
I N -2 2 78 93 187 109
N G 1 1 93 78 171 78
G Space -2 1 78 78 203 125
Space T 3 -1 78 78 203 125
T O 0 -4 78 78 265 187
O Space -3 5 78 78 281 203
Space L 2 -5 78 78 296 218
L O 1 0 78 94 203 125
O S -1 7 94 78 125 31
S E 1 -1 78 78 218 140
E OemPeriod -2 -6 78 63 671 593
OemPeriod Space -1 5 63 63 265 202
Space LShiftKey 1 4 63 234 141 78
LShiftKey Y 2 -6 234 62 156 -78
Y O 0 -3 62 78 265 203
O U 0 2 78 94 234 156
U Space -3 3 94 78 281 187
Space A 2 3 78 141 218 140
A R 1 -3 141 109 219 78
R E 0 1 109 94 93 -16
E Space -3 -1 94 78 265 171
Space A 2 3 78 125 172 94
A L 0 -8 125 62 780 655
L R 1 5 62 93 328 266
R E 0 1 93 78 187 94
E A -1 2 78 94 109 31
A D 0 -2 94 78 140 46
D Y 1 -3 78 78 219 141
Y Space -3 2 78 62 234 156
Space N 1 -2 62 78 203 141
N A 1 5 78 94 93 15
A K 0 -7 94 109 141 47
K E 1 5 109 62 140 31
E D -1 0 62 93 203 141
D OemPeriod -1 -6 93 62 359 266
OemPeriod Space -1 5 62 63 358 296
Space LShiftKey 1 4 63 218 188 125
LShiftKey T 2 -5 218 110 124 -94
T H -1 -1 110 94 203 93
H E 1 3 94 94 109 15
E R 0 -1 94 78 156 62
R E 0 1 78 47 94 16
E Space -3 -1 47 93 172 125
Space I 3 -4 93 78 234 141
I S -1 6 78 78 109 31
S Space -2 -2 78 93 125 47
Space N 1 -2 93 78 202 109
N O 2 -3 78 78 203 125
O Space -3 5 78 78 250 172
Space R 3 0 78 93 234 156
R E 0 1 93 78 187 94
E A -1 2 78 109 94 16
A S 0 -1 109 78 218 109
S O 1 -7 78 94 187 109
O N -2 3 94 94 234 140
N Space -1 2 94 94 203 109
Space N 1 -2 94 125 437 343
N O 2 -3 125 78 281 156
O T 0 4 78 78 296 218
T Space -3 1 78 78 234 156
Space T 3 -1 78 78 218 140
T O 0 -4 78 93 266 188
O Space -3 5 93 78 249 156
Space F 2 0 78 93 219 141
F O 1 -5 93 78 296 203
O L -1 0 78 78 218 140
L L 0 0 78 93 141 63
L O 1 0 93 93 203 110
O W 0 7 93 62 109 16
W Space -3 -2 62 78 312 250
Space Y 3 -2 78 78 437 359
Y O 0 -3 78 124 234 156
O U 0 2 124 94 202 78
U R 0 3 94 78 234 140
R Space -3 0 78 78 234 156
Space H 2 -2 78 94 234 156
H E 1 3 94 93 141 47
E A -1 2 93 78 265 172
A R 1 -3 78 78 140 62
R T 0 -1 78 94 172 94
T OemPeriod -2 -4 94 78 811 717
OemPeriod S 1 7 78 93 952 874
S Return 0 -10 93 46 827 734
Return LShiftKey -1 12 46 374 1248 1202
LShiftKey A 1 -1 374 156 249 -125
A B -1 -4 156 62 219 63
B O 2 -4 62 110 280 218
O U 0 2 110 78 203 93
U R 0 3 78 93 219 141
R Space -3 0 93 78 436 343
Space A 2 3 78 93 141 63
A Space -2 -3 93 63 93 0
Space Y 3 -2 63 78 250 187
Y Back 1 -7 78 94 546 468
Back Back 0 0 94 78 218 124
Back Back 0 0 78 94 156 78
Back Back 0 0 94 94 172 78
Back Back 0 0 94 141 109 15
Back T -1 8 141 78 780 639
T Space -3 1 78 93 250 172
Space A 2 3 93 93 156 63
A Space -2 -3 93 94 140 47
Space Y 3 -2 94 109 250 156
Y E 0 3 109 78 125 16
E A -1 2 78 94 296 218
A R 1 -3 94 78 109 15
R Space -3 0 78 93 250 172
Space A 2 3 93 109 109 16
A G 0 -4 109 78 234 125
G O 1 -4 78 94 390 312
O Oemcomma -2 1 94 94 1045 951
Oemcomma Back 3 -5 94 63 1716 1622
Back Space -4 9 63 93 406 343
Space LShiftKey 1 4 93 249 281 188
LShiftKey I 2 -8 249 78 156 -93
I Space -3 4 78 109 234 156
Space W 3 2 109 94 93 -16
W A -1 1 94 93 219 125
A S 0 -1 93 78 187 94
S Space -2 -2 78 93 125 47
Space D 2 1 93 109 140 47
D I 1 -5 109 78 187 78
I A -1 7 78 94 125 47
A G 0 -4 94 78 140 46
G N -1 -1 78 78 250 172
N O 2 -3 78 94 218 140
O S -1 7 94 124 110 16
S E 1 -1 124 78 218 94
E D -1 0 78 94 218 140
D Space -2 -1 94 93 188 94
Space W 3 2 93 78 546 453
W I 0 -6 78 93 187 109
I T 0 3 93 78 234 141
T H -1 -1 78 78 187 109
H Space -2 2 78 94 187 109
Space C 1 1 94 109 234 140
C A 1 2 109 125 172 63
A N -1 -5 125 93 203 78
N C 0 3 93 93 234 141
C E 2 0 93 78 109 16
E R 0 -1 78 93 125 47
R OemPeriod -2 -5 93 78 717 624
OemPeriod Space -1 5 78 94 203 125
Space LShiftKey 1 4 94 203 140 46
LShiftKey I 2 -8 203 78 141 -62
I Space -3 4 78 78 218 140
Space H 2 -2 78 94 187 109
H A 0 5 94 109 110 16
A D 0 -2 109 109 312 203
D Space -2 -1 109 109 218 109
Space A 2 3 109 109 172 63
A Space -2 -3 109 94 171 62
Space S 2 2 94 78 546 452
S C -1 -1 78 109 156 78
C A 1 2 109 78 172 63
A N -1 -5 78 94 218 140
N Space -1 2 94 78 203 109
Space A 2 3 78 93 172 94
A T 1 -4 93 78 156 63
T Space -3 1 78 94 218 140
Space D7 4 -3 94 63 265 171
D7 RShiftKey -3 -4 63 359 499 436
RShiftKey Oem1 1 1 359 125 219 -140
Oem1 D3 2 7 125 63 405 280
D3 D0 0 -7 63 94 234 171
D0 Space -4 6 94 78 952 858
Space I 3 -4 78 93 406 328
I N -2 2 93 94 202 109
N Space -1 2 94 93 188 94
Space T 3 -1 93 93 234 141
T H -1 -1 93 109 171 78
H E 1 3 109 63 109 0
E Space -3 -1 63 78 141 78
Space M 1 -3 78 93 203 125
M O 2 -2 93 94 358 265
O R 0 5 94 125 219 125
R N -2 -2 125 94 187 62
N I 2 -2 94 93 203 109
I N -2 2 93 78 249 156
N G 1 1 78 78 188 110
G Oemcomma -1 -3 78 78 702 624
Oemcomma Space -1 4 78 94 202 124
Space A 2 3 94 141 156 62
A N -1 -5 141 78 156 15
N D 1 3 78 93 141 63
D Space -2 -1 93 78 140 47
Space I 3 -4 78 93 484 406
I T 0 3 93 109 218 125
T Space -3 1 109 109 234 125
Space C 1 1 109 109 141 32
C L 1 -6 109 109 218 109
L E 1 6 109 78 156 47
E A -1 2 78 125 218 140
A R 1 -3 125 93 188 63
R L -1 -5 93 46 546 453
L Y 1 3 46 78 327 281
Y Space -3 2 78 94 1170 1092
Space S 2 2 94 94 109 15
S H 0 -4 94 93 141 47
H O 1 -3 93 109 281 188
O W 0 7 109 109 156 47
W E 0 -1 109 94 218 109
E D -1 0 94 93 203 109
D Space -2 -1 93 78 281 188
Space A 2 3 78 124 390 312
A Space -2 -3 124 78 140 16
Space T 3 -1 78 78 265 187
T U 0 -2 78 78 312 234
U M -2 0 78 78 265 187
M O 2 -2 78 63 2106 2028
O R 0 5 63 78 344 281
R Space -3 0 78 94 1263 1185
Space O 3 -5 94 78 531 437
O N -2 3 78 78 249 171
N Space -1 2 78 94 156 78
Space M 1 -3 94 94 203 109
M Y 2 1 94 94 218 124
Y Space -3 2 94 78 203 109
Space P 3 -6 78 78 265 187
P N -2 4 78 62 250 172
N Back 3 -7 62 109 437 375
Back A -2 12 109 109 421 312
A N -1 -5 109 94 218 109
N C 0 3 94 94 250 156
C R 2 -1 94 78 218 124
R E 0 1 78 93 110 32
E A -1 2 93 125 265 172
A S 0 -1 125 78 234 109
S OemPeriod -1 -7 78 78 593 515
OemPeriod Space -1 5 78 78 218 140
Space LShiftKey 1 4 78 218 125 47
LShiftKey I 2 -8 218 93 125 -93
I Space -3 4 93 94 218 125
Space D 2 1 94 109 109 15
D I 1 -5 109 78 172 63
I D -1 5 78 78 62 -16
D N -1 -3 78 78 827 749
N Oem7 1 -5 78 62 468 390
Oem7 T 1 6 62 94 374 312
T Space -3 1 94 62 500 406
Space E 3 1 62 78 514 452
E V -2 -1 78 78 702 624
V E 2 1 78 62 110 32
E N -2 -3 62 94 202 140
N Space -1 2 94 63 359 265
Space K 2 -4 63 94 733 670
K N -1 2 94 78 219 125
N O 2 -3 78 78 249 171
O W 0 7 78 94 94 16
W Space -3 -2 94 78 281 187
Space W 3 2 78 94 171 93
W G -1 -3 94 78 266 172
G Back 2 -8 78 109 577 499
Back H -2 7 109 125 561 452
H A 0 5 125 78 156 31
A T 1 -4 78 62 94 16
T Space -3 1 62 109 187 125
Space A 2 3 109 78 125 16
A Space -2 -3 78 94 78 0
Space P 3 -6 94 110 296 202
P A -1 9 110 109 188 78
A N -1 -5 109 93 187 78
N C 0 3 93 94 265 172
C R 2 -1 94 94 218 124
R E 0 1 94 93 110 16
E A -1 2 93 94 218 125
A S 0 -1 94 93 203 109
S Space -2 -2 93 125 156 63
Space W 3 2 125 125 93 -32
W A -1 1 125 141 234 109
A S 0 -1 141 78 219 78
S OemPeriod -1 -7 78 78 577 499
OemPeriod Space -1 5 78 78 250 172
Space LShiftKey 1 4 78 203 140 62
LShiftKey T 2 -5 203 109 125 -78
T H -1 -1 109 109 203 94
H E 1 3 109 109 93 -16
E Space -3 -1 109 78 187 78
Space D 2 1 78 109 63 -15
D O 1 -6 109 78 203 94
O C -2 6 78 94 93 15
C T 2 -2 94 78 203 109
T O 0 -4 78 78 281 203
O R 0 5 78 93 125 47
R S -1 2 93 78 249 156
S Space -2 -2 78 94 109 31
Space T 3 -1 94 78 219 125
T O 0 -4 78 78 281 203
O L -1 0 78 93 187 109
L D 0 6 93 78 78 -15
D Space -2 -1 78 78 218 140
Space M 1 -3 78 124 453 375
M E 2 4 124 94 140 16
E Space -3 -1 94 62 156 62
Space T 3 -1 62 110 218 156
T H -1 -1 110 93 188 78
H I 1 -2 93 94 218 125
I S -1 6 94 109 156 62
S Space -2 -2 109 94 218 109
Space W 3 2 94 109 172 78
W A -1 1 109 110 218 109
A S 0 -1 110 78 203 93
S Space -2 -2 78 110 109 31
Space A 2 3 110 62 172 62
A L 0 -8 62 78 140 78
L M -1 2 78 78 188 110
M O 2 -2 78 109 171 93
O S -1 7 109 93 94 -15
S R 1 -2 93 78 234 141
R Back 1 -9 78 62 1716 1638
Back T -1 8 62 93 359 297
T Space -3 1 93 93 234 141
Space C 1 1 93 93 187 94
C E 2 0 93 62 156 63
E R 0 -1 62 78 93 31
R T 0 -1 78 94 203 125
T A -1 4 94 94 109 15
A I 1 -7 94 62 453 359
I N -2 2 62 94 218 156
N L 1 -3 94 78 234 140
L Y 1 3 78 78 234 156
Y Space -3 2 78 93 219 141
Space A 2 3 93 94 124 31
A Space -2 -3 94 93 110 16
Space T 3 -1 93 93 265 172
T Y 0 -1 93 78 203 110
Y P 0 -4 78 109 312 234
P E 0 7 109 93 156 47
E Space -3 -1 93 62 265 172
Space O 3 -5 62 78 858 796
O F -1 5 78 94 218 140
F Space -2 0 94 94 156 62
Space C 1 1 94 78 203 109
C A 1 2 78 93 94 16
A N -1 -5 93 78 187 94
N C 0 3 78 78 234 156
C E 2 0 78 78 109 31
E R 0 -1 78 94 156 78
R Space -3 0 94 78 281 187
Space T 3 -1 78 94 249 171
T H -1 -1 94 94 203 109
H A 0 5 94 94 109 15
A T 1 -4 94 78 125 31
T Space -3 1 78 94 234 156
Space I 3 -4 94 78 250 156
I S -1 6 78 63 93 15
S Space -2 -2 63 78 156 93
Space I 3 -4 78 94 203 125
I N -2 2 94 94 203 109
N C 0 3 94 78 172 78
C U 2 -4 78 78 93 15
U R 0 3 78 78 219 141
R A -1 3 78 78 140 62
A B -1 -4 78 78 281 203
B L 1 -4 78 109 281 203
L E 1 6 109 78 140 31
E Oemcomma -2 -5 78 62 796 718
Oemcomma Space -1 4 62 78 187 125
Space A 2 3 78 78 93 15
A N -1 -5 78 94 125 47
N D 1 3 94 94 203 109
D Space -2 -1 94 78 109 15
Space T 3 -1 78 62 250 172
T H -1 -1 62 125 171 109
H A 0 5 125 93 110 -15
A T 1 -4 93 78 124 31
T Space -3 1 78 78 250 172
Space LShiftKey 1 4 78 219 218 140
LShiftKey I 2 -8 219 93 141 -78
I Space -3 4 93 78 249 156
Space S 2 2 78 124 110 32
S H 0 -4 124 62 140 16
H O 1 -3 62 125 203 141
O U 0 2 125 94 187 62
U L -1 -2 94 109 234 140
L D 0 6 109 78 94 -15
D Space -2 -1 78 94 202 124
Space E 3 1 94 94 78 -16
E X -2 1 94 109 250 156
X P 2 -8 109 109 203 94
P E 0 7 109 93 156 47
E C -2 0 93 78 203 110
C T 2 -2 78 94 202 124
T Space -3 1 94 78 281 187
Space T 3 -1 78 62 453 375
T O 0 -4 62 94 327 265
O Space -3 5 94 94 234 140
Space L 2 -5 94 109 203 109
L I 1 1 109 78 219 110
I V -2 4 78 94 218 140
V E 2 1 94 94 109 15
E Space -3 -1 94 93 141 47
Space N 1 -2 93 78 202 109
N O 2 -3 78 94 203 125
O Space -3 5 94 63 265 171
Space L 2 -5 63 94 203 140
L O 1 0 94 94 187 93
O N -2 3 94 78 219 125
N G 1 1 78 78 203 125
G E 1 2 78 94 140 62
E R 0 -1 94 78 109 15
R Space -3 0 78 62 328 250
Space T 3 -1 62 94 764 702
T H -1 -1 94 125 234 140
H A 0 5 125 93 219 94
A N -1 -5 93 94 202 109
N S 1 4 94 62 94 0
S Back 2 -11 62 94 811 749
Back Space -4 9 94 78 312 218
Space T 3 -1 78 78 234 156
T H -1 -1 78 94 187 109
H R 1 2 94 109 110 16
R E 0 1 109 63 249 140
E E 0 0 63 78 141 78
E Space -3 -1 78 78 140 62
Space T 3 -1 78 78 250 172
T O 0 -4 78 63 280 202
O Space -3 5 63 78 281 218
Space S 2 2 78 93 172 94
S I 1 -6 93 94 171 78
I X -2 6 94 109 219 125
X Space -1 -2 109 78 702 593
Space Oemcomma 1 -4 78 109 281 203
Oemcomma O 2 -1 109 62 234 125
O Back 1 -4 62 110 670 608
Back Back 0 0 110 93 188 78
Back M -3 6 93 93 499 406
M O 2 -2 93 93 203 110
O N -2 3 93 78 234 141
N T 2 1 78 94 218 140
T H -1 -1 94 109 203 109
H S 0 4 109 78 93 -16
S OemPeriod -1 -7 78 78 8612 8534
OemPeriod Space -1 5 78 62 218 140
Space LShiftKey 1 4 62 203 156 94
LShiftKey M 0 -7 203 94 62 -141
M Y 2 1 94 93 219 125
Y Space -3 2 93 78 234 141
Space D 2 1 78 78 109 31
D O 1 -6 78 94 156 78
O C -2 6 94 109 125 31
C T 2 -2 109 78 171 62
T O 0 -4 78 109 297 219
O R 0 5 109 78 296 187
R Space -3 0 78 94 234 156
Space A 2 3 94 94 78 -16
A D 0 -2 94 109 234 140
D V -1 -1 109 63 187 78
V I 2 -4 63 93 219 156
I S -1 6 93 93 78 -15
S E 1 -1 93 78 889 796
E D -1 0 78 94 187 109
D Space -2 -1 94 63 187 93
Space Oemcomma 1 -4 63 78 359 296
Oemcomma M 0 1 78 47 16 -62
M E 2 4 47 94 109 62
E Back 1 -10 94 78 1030 936
Back Back 0 0 78 78 156 78
Back Back 0 0 78 78 187 109
Back M -3 6 78 109 468 390
M E 2 4 109 78 125 16
E Space -3 -1 78 16 358 280
Space T 3 -1 16 78 16 0
T O 0 -4 78 78 265 187
O Space -3 5 78 93 219 141
Space G 2 -1 93 78 202 109
G O 1 -4 78 94 234 156
O Space -3 5 94 78 219 125
Space H 2 -2 78 78 187 109
H O 1 -3 78 78 203 125
O M -2 2 78 109 203 125
M E 2 4 109 62 156 47
E Space -3 -1 62 78 249 187
Space A 2 3 78 124 1233 1155
A N -1 -5 124 109 187 63
N D 1 3 109 78 234 125
D Space -2 -1 78 78 125 47
Space G 2 -1 78 93 187 109
G E 1 2 93 47 156 63
E T 0 -2 47 63 62 15
T Space -3 1 63 94 203 140
Space M 1 -3 94 78 234 140
M Y 2 1 78 78 187 109
Y Space -3 2 78 94 203 125
Space A 2 3 94 93 125 31
A F 0 -3 93 78 156 63
F F 0 0 78 93 156 78
F A 0 3 93 110 171 78
A I 1 -7 110 78 437 327
I R 0 4 78 109 141 63
R S -1 2 109 78 265 156
S Space -2 -2 78 47 187 109
Space I 3 -4 47 78 203 156
I N -2 2 78 78 203 125
N Space -1 2 78 78 187 109
Space O 3 -5 78 93 359 281
O R 0 5 93 94 327 234
R D -1 1 94 110 187 93
D E 1 0 110 78 94 -16
E R 0 -1 78 78 156 78
R Oemcomma -2 -4 78 93 796 718
Oemcomma Space -1 4 93 125 202 109
Space H 2 -2 125 78 281 156
H Back 2 -7 78 94 967 889
Back W -1 11 94 140 188 94
W H -1 -4 140 78 249 109
H I 1 -2 78 109 203 125
I C -2 5 109 78 94 -15
C H 1 -3 78 109 171 93
H Space -2 2 109 78 297 188
Space I 3 -4 78 93 811 733
I S -1 6 93 93 156 63
S Space -2 -2 93 109 203 110
Space D 2 1 109 109 93 -16
D O 1 -6 109 93 219 110
O C -2 6 93 94 124 31
C T 2 -2 94 78 203 109
T O 0 -4 78 78 343 265
O R 0 5 78 78 172 94
R Oem7 -1 -7 78 94 218 140
Oem7 S 0 9 94 78 188 94
S Space -2 -2 78 62 265 187
Space C 1 1 62 78 109 47
C O 2 -6 78 78 187 109
O D -1 6 78 94 109 31
D E 1 0 94 93 219 125
E Space -3 -1 93 78 249 156
Space F 2 0 78 125 546 468
F R 1 0 125 94 328 203
R Back 1 -9 94 94 608 514
Back O -1 4 94 78 718 624
O R 0 5 78 63 109 31
R Space -3 0 63 62 1233 1170
Space P 3 -6 62 93 421 359
P R 0 6 93 93 156 63
R E 0 1 93 109 203 110
E P 0 -7 109 93 156 47
P A -1 9 93 124 156 63
A R 1 -3 124 78 234 110
R E 0 1 78 94 62 -16
E Space -3 -1 94 78 187 93
Space T 3 -1 78 78 219 141
T O 0 -4 78 94 249 171
O Space -3 5 94 78 234 140
Space D 2 1 78 78 141 63
D I 1 -5 78 94 124 46
I E 0 5 94 93 110 16
E OemPeriod -2 -6 93 78 296 203
OemPeriod Space -1 5 78 78 889 811
Space LShiftKey 1 4 78 218 297 219
LShiftKey I 2 -8 218 94 124 -94
I T 0 3 94 93 219 125
T Space -3 1 93 94 218 125
Space M 1 -3 94 141 234 140
M E 2 4 141 78 78 -63
E A -1 2 78 125 312 234
A N -1 -5 125 109 172 47
N S 1 4 109 93 125 16
S Space -2 -2 93 78 124 31
Space T 3 -1 78 78 765 687
T O 0 -4 78 93 281 203
O Space -3 5 93 78 312 219
Space T 3 -1 78 109 218 140
T R 0 1 109 78 187 78
R Y 0 -2 78 78 203 125
Y Space -3 2 78 78 187 109
Space T 3 -1 78 78 203 125
T O 0 -4 78 78 265 187
O Space -3 5 78 94 203 125
Space T 3 -1 94 78 234 140
T E 0 2 78 93 94 16
E L -1 -6 93 78 249 156
L L 0 0 78 109 141 63
L Space -2 5 109 78 280 171
Space Y 3 -2 78 94 593 515
Y O 0 -3 94 109 234 140
O U 0 2 109 94 203 94
U R 0 3 94 47 156 62
R Space -3 0 47 78 125 78
Space K 2 -4 78 109 218 140
K I 1 0 109 94 187 78
I D -1 5 94 94 78 -16
D S 0 1 94 187 266 172
S Space -2 -2 187 78 265 78
Space E 3 1 78 109 78 0
E V -2 -1 109 93 203 94
V E 2 1 93 63 124 31
E R 0 -1 63 78 110 47
R Y 0 -2 78 110 202 124
Y T 0 1 110 78 188 78
T H -1 -1 78 109 156 78
H I 1 -2 109 78 514 405
I N -2 2 78 78 203 125
N G 1 1 78 94 187 109
G Space -2 1 94 62 250 156
Space Y 3 -2 62 94 1466 1404
Y O 0 -3 94 94 312 218
O U 0 2 94 94 203 109
U Space -3 3 94 63 234 140
Space T 3 -1 63 78 203 140
T H -1 -1 78 93 172 94
H O 1 -3 93 94 249 156
O U 0 2 94 93 219 125
U G -1 2 93 62 218 125
G H 0 -1 62 94 156 94
H T 1 1 94 93 172 78
T Space -3 1 93 63 358 265
Space Y 3 -2 63 78 375 312
Y O 0 -3 78 94 265 187
O U 0 2 94 78 187 93
U Oem7 -1 -4 78 78 499 421
Oem7 D 0 8 78 109 281 203
D Space -2 -1 109 78 172 63
Space H 2 -2 78 78 203 125
H A 0 5 78 125 62 -16
A V -1 -3 125 93 172 47
V E 2 1 93 93 109 16
E Space -3 -1 93 94 109 16
Space T 3 -1 94 94 218 124
T H -1 -1 94 94 203 109
H E 1 3 94 78 141 47
E Space -3 -1 78 78 156 78
Space N 1 -2 78 109 405 327
N E 2 3 109 94 78 -31
E X -2 1 94 125 250 156
X T 2 -3 125 94 109 -16
T Space -3 1 94 94 218 124
Space D1 4 3 94 141 156 62
D1 D0 0 -9 141 93 188 47
D0 Y -1 4 93 94 280 187
Y E 0 3 94 78 281 187
E Back 1 -10 78 93 765 687
Back Back 0 0 93 94 171 78
Back Space -4 9 94 62 999 905
Space Y 3 -2 62 78 218 156
Y E 0 3 78 78 234 156
E A -1 2 78 94 109 31
A R 1 -3 94 110 109 15
R S -1 2 110 109 125 15
S Space -2 -2 109 94 281 172
Space T 3 -1 94 78 952 858
T O 0 -4 78 78 280 202
O Space -3 5 78 63 234 156
Space T 3 -1 63 93 188 125
T E 0 2 93 62 109 16
E L -1 -6 62 94 249 187
L L 0 0 94 94 156 62
L Space -2 5 94 78 219 125
Space T 3 -1 78 93 203 125
T H -1 -1 93 94 218 125
H E 1 3 94 62 78 -16
E M -2 -4 62 93 172 110
M Space -1 3 93 78 218 125
Space I 3 -4 78 94 499 421
I N -2 2 94 78 219 125
N Space -1 2 78 94 171 93
Space J 2 -3 94 78 219 125
J U 1 0 78 109 156 78
U S -1 5 109 94 124 15
S T 1 -3 94 93 110 16
T Space -3 1 93 93 234 141
Space A 2 3 93 109 78 -15
A Space -2 -3 109 93 156 47
Space F 2 0 93 94 218 125
F E 1 1 94 78 125 31
E W 0 1 78 110 171 93
W Space -3 -2 110 78 188 78
Space M 1 -3 78 47 202 124
M O 2 -2 47 94 484 437
O N -2 3 94 94 312 218
N T 2 1 94 78 546 452
T H -1 -1 78 109 187 109
H S 0 4 109 93 94 -15
S OemPeriod -1 -7 93 62 1092 999
OemPeriod S 1 7 62 140 577 515
S Space -2 -2 140 94 1622 1482
Space LShiftKey 1 4 94 219 359 265
LShiftKey I 2 -8 219 94 109 -110
I T 0 3 94 62 250 156
T Space -3 1 62 94 218 156
Space M 1 -3 94 78 234 140
M E 2 4 78 125 47 -31
E A -1 2 125 94 281 156
A N -1 -5 94 125 140 46
N S 1 4 125 63 78 -47
S Space -2 -2 63 78 234 171
Space T 3 -1 78 78 390 312
T O 0 -4 78 93 297 219
O Space -3 5 93 78 795 702
Space M 1 -3 78 78 656 578
M A 1 6 78 109 140 62
A K 0 -7 109 109 109 0
K E 1 5 109 78 156 47
E Space -3 -1 78 78 141 63
Space S 2 2 78 109 140 62
S U 1 -5 109 78 125 16
U R 0 3 78 94 140 62
R E 0 1 94 78 219 125
E Space -3 -1 78 93 343 265
Space E 3 1 93 78 234 141
E V -2 -1 78 93 125 47
V E 2 1 93 62 109 16
E R 0 -1 62 109 140 78
R Y 0 -2 109 94 234 125
Y T 0 1 94 94 187 93
T H -1 -1 94 78 172 78
H I 1 -2 78 93 203 125
I N -2 2 93 109 203 110
N G 1 1 109 78 202 93
G Space -2 1 78 63 359 281
Space I 3 -4 63 93 375 312
I S -1 6 93 94 124 31
S Space -2 -2 94 110 156 62
Space B 1 -1 110 63 203 93
B U 2 -2 63 94 187 124
