D9 D6 0 3 0 62 375 375
T H -1 -1 93 63 62 -31
H E 1 3 63 63 78 15
E Space -3 -1 63 63 78 15
Space F 2 0 63 78 359 296
F U 1 -3 78 63 109 31
U T 0 2 63 110 109 46
T U 0 -2 110 62 110 0
U R 0 3 62 78 124 62
R E 0 1 78 63 78 0
E Space -3 -1 63 78 2808 2745
Space B 1 -1 78 62 375 297
B E 2 2 62 93 78 16
E G -1 -2 93 78 171 78
G A 0 4 78 93 110 32
A N -1 -5 93 78 249 156
N Space -1 2 78 94 1638 1560
Space T 3 -1 94 78 297 203
T O 0 -4 78 63 93 15
O Space -3 5 63 94 187 124
Space D 2 1 94 94 484 390
D I 1 -5 94 62 125 31
I V -2 4 62 62 109 47
V E 2 1 62 124 562 500
E R 0 -1 124 94 93 -31
R G -1 -1 94 78 328 234
G Space -2 1 78 78 1232 1154
Space A 2 3 78 78 219 141
A N -1 -5 78 78 93 15
N D 1 3 78 78 125 47
D Space -2 -1 78 62 94 16
Space E 3 1 62 63 124 62
E V -2 -1 63 110 156 93
V E 2 1 110 110 78 -32
E N -2 -3 110 62 172 62
N T 2 1 62 78 187 125
T U 0 -2 78 78 125 47
U A -1 6 78 110 140 62
A L 0 -8 110 47 156 46
L L 0 0 47 46 110 63
L Y 1 3 46 63 93 47
Y Space -3 2 63 78 1061 998
Space W 3 2 78 125 125 47
W E 0 -1 125 94 62 -63
E Space -3 -1 94 62 125 31
Space H 2 -2 62 63 140 78
H A 0 5 63 125 47 -16
A D 0 -2 125 109 78 -47
D Space -2 -1 109 109 141 32
Space A 2 3 109 94 639 530
A Space -2 -3 94 62 94 0
Space F 2 0 62 110 249 187
F A 0 3 110 78 94 -16
A L 0 -8 78 47 281 203
L L 0 0 47 46 1451 1404
L I 1 1 46 78 514 468
I N -2 2 78 63 125 47
N G 1 1 63 78 109 46
G Space -2 1 78 63 78 0
Space O 3 -5 63 47 172 109
O U 0 2 47 62 125 78
U T 0 2 62 78 109 47
T Back 1 -8 78 47 2496 2418
Back Back 0 0 47 47 125 78
Back Back 0 0 47 78 140 93
Back E -1 10 78 63 1513 1435
E R 0 -1 63 78 125 62
R G -1 -1 78 62 203 125
G Space -2 1 62 78 265 203
Space Back 4 -9 78 63 4321 4243
Back E -1 10 63 63 78 15
E OemPeriod -2 -6 63 63 3588 3525
OemPeriod Space -1 5 63 63 156 93
Space LShiftKey 1 4 63 203 94 31
LShiftKey W 2 -2 203 93 172 -31
W E 0 -1 93 78 156 63
E Back 1 -10 78 62 920 842
Back H -2 7 62 78 328 266
H E 1 3 78 63 124 46
E N -2 -3 63 78 78 15
N Space -1 2 78 78 3276 3198
Space W 3 2 78 141 234 156
W E 0 -1 141 110 78 -63
E Space -3 -1 110 78 125 15
Space D 2 1 78 62 125 47
D I 1 -5 62 78 78 16
I D -1 5 78 78 109 31
D Oemcomma -1 -5 78 62 250 172
Oemcomma Space -1 4 62 63 873 811
Space O 3 -5 63 47 359 296
O U 0 2 47 63 156 109
U R 0 3 63 62 141 78
R Space -3 0 62 63 124 62
Space B 1 -1 63 47 468 405
B O 2 -4 47 47 172 125
O Back 1 -4 47 62 1170 1123
Back Back 0 0 62 62 125 63
Back LShiftKey -3 13 62 219 452 390
LShiftKey B 0 -5 219 31 234 15
B O 2 -4 31 78 515 484
O Oemplus 1 -3 78 78 374 296
Oemplus Back 0 -1 78 31 1373 1295
Back Back 0 0 31 78 109 78
Back Back 0 0 78 93 843 765
Back LShiftKey -3 13 93 202 203 110
LShiftKey B 0 -5 202 47 171 -31
B O 2 -4 47 62 172 125
O A -1 8 62 109 140 78
A R 1 -3 109 78 125 16
R D -1 1 78 63 187 109
D Space -2 -1 63 78 125 62
Space O 3 -5 78 78 1669 1591
O F -1 5 78 94 109 31
F Space -2 0 94 47 125 31
Space LShiftKey 1 4 47 187 172 125
LShiftKey D 1 -3 187 93 125 -62
D I 1 -5 93 62 156 63
I R 0 4 62 93 109 47
R E 0 1 93 78 62 -31
E C -2 0 78 78 187 109
C T 2 -2 78 62 188 110
T O 0 -4 62 63 124 62
O R 0 5 63 78 63 0
R S -1 2 78 31 312 234
S Space -2 -2 31 78 561 530
Space S 2 2 78 109 453 375
S I 1 -6 109 46 125 16
I D -1 5 46 93 109 63
D E 1 0 93 141 62 -31
E D -1 0 141 94 109 -32
D Space -2 -1 94 78 172 78
Space W 3 2 78 62 1919 1841
W I 0 -6 62 63 93 31
I T 0 3 63 78 156 93
T H -1 -1 78 93 63 -15
H Space -2 2 93 62 78 -15
Space H 2 -2 62 62 187 125
H I 1 -2 62 78 172 110
I M -2 1 78 31 171 93
M OemPeriod 0 -2 31 63 733 702
OemPeriod Space -1 5 63 78 172 109
Space LShiftKey 1 4 78 187 78 0
LShiftKey S 1 -2 187 93 125 -62
S O 1 -7 93 47 78 -15
O Space -3 5 47 78 156 109
Space A 2 3 78 78 1497 1419
A T 1 -4 78 94 156 78
T Space -3 1 94 63 125 31
Space D3 4 1 63 62 375 312
D3 D0 0 -7 62 78 156 94
D0 Space -4 6 78 94 530 452
Space LShiftKey 1 4 94 140 156 62
LShiftKey I 2 -8 140 62 94 -46
I Space -3 4 62 78 140 78
Space W 3 2 78 47 78 0
W A -1 1 47 125 109 62
A S 0 -1 125 124 63 -62
S Space -2 -2 124 78 140 16
Space O 3 -5 78 78 1544 1466
O U 0 2 78 47 172 94
U T 0 2 47 93 125 78
T OemPeriod -2 -4 93 62 390 297
OemPeriod Space -1 5 62 109 203 141
Space LShiftKey 1 4 109 234 327 218
LShiftKey A 1 -1 234 94 187 -47
A N -1 -5 94 47 141 47
N D 1 3 47 62 125 78
D Space -2 -1 62 63 1575 1513
Space V 1 0 63 109 219 156
V E 2 1 109 141 171 62
E R 0 -1 141 93 94 -47
R Y 0 -2 93 62 125 32
Y Space -3 2 62 93 156 94
Space P 3 -6 93 93 936 843
P U 0 3 93 62 218 125
U B -2 2 62 62 203 141
B L 1 -4 62 62 1061 999
L I 1 1 62 62 1154 1092
I C -2 5 62 93 484 422
C L 1 -6 93 47 140 47
L Y 1 3 47 78 250 203
Y Space -3 2 78 94 140 62
Space O 3 -5 94 46 718 624
O U 0 2 46 62 312 266
U T 0 2 62 63 124 62
T OemPeriod -2 -4 63 62 890 827
OemPeriod Space -1 5 62 78 249 187
Space LShiftKey 1 4 78 343 250 172
LShiftKey W 2 -2 343 62 265 -78
W H -1 -4 62 93 281 219
H A 0 5 93 78 78 -15
A T 1 -4 78 78 125 47
T Space -3 1 78 62 109 31
Space H 2 -2 62 63 764 702
H A 0 5 63 140 125 62
A D 0 -2 140 93 94 -46
D Space -2 -1 93 62 109 16
Space B 1 -1 62 62 125 63
B E 2 2 62 62 78 16
E E 0 0 62 78 140 78
E N -2 -3 78 109 125 47
N Space -1 2 109 78 78 -31
Space T 3 -1 78 78 842 764
T H -1 -1 78 62 63 -15
H E 1 3 62 78 93 31
E Space -3 -1 78 78 63 -15
Space F 2 0 78 78 187 109
F O 1 -5 78 94 109 31
O C -2 6 94 62 437 343
C U 2 -4 62 78 78 16
U S -1 5 78 62 109 31
S Space -2 -2 62 63 140 78
Space O 3 -5 63 62 796 733
O F -1 5 62 109 125 63
F Space -2 0 109 63 93 -16
Space M 1 -3 63 62 141 78
M Y 2 1 62 63 140 78
Y Space -3 2 63 63 109 46
Space E 3 1 63 93 188 125
E N -2 -3 93 63 93 0
N T 2 1 63 78 109 46
T I 0 -3 78 78 125 47
I R 0 4 78 125 94 16
R E 0 1 125 93 78 -47
E Space -3 -1 93 47 1170 1077
Space A 2 3 47 78 187 140
A D 0 -2 78 78 172 94
D U 1 -4 78 63 124 46
U L -1 -2 63 63 437 374
L T 1 4 63 63 78 15
T Space -3 1 63 63 156 93
Space L 2 -5 63 62 765 702
L I 1 1 62 62 156 94
I F -1 4 62 110 124 62
F E 1 1 110 78 63 -47
E Space -3 -1 78 63 171 93
Space W 3 2 63 78 578 515
W A -1 1 78 109 156 78
A S 0 -1 109 125 31 -78
S Space -2 -2 125 94 187 62
Space G 2 -1 94 62 359 265
G O 1 -4 62 78 47 -15
O N -2 3 78 62 140 62
N E 2 3 62 62 94 32
E Oemcomma -2 -5 62 63 327 265
Oemcomma Space -1 4 63 78 156 93
Space A 2 3 78 109 718 640
A N -1 -5 109 78 109 0
N D 1 3 78 110 62 -16
D Space -2 -1 110 47 141 31
Space I 3 -4 47 47 171 124
I T 0 3 47 78 110 63
T Space -3 1 78 63 93 15
Space W 3 2 63 94 125 62
W A -1 1 94 109 172 78
A S 0 -1 109 109 31 -78
S Space -2 -2 109 94 109 0
Space D 2 1 94 62 562 468
D E 1 0 62 78 124 62
E V -2 -1 78 109 188 110
V A 1 3 109 31 187 78
A S 0 -1 31 63 140 109
S T 1 -3 63 47 1201 1138
T A -1 4 47 94 125 78
A T 1 -4 94 78 63 -31
T I 0 -3 78 63 171 93
I N -2 2 63 62 297 234
N G 1 1 62 62 343 281
G OemPeriod -1 -4 62 62 343 281
OemPeriod Return 1 -3 62 62 1732 1670
Return LShiftKey -1 12 62 172 296 234
LShiftKey I 2 -8 172 62 94 -78
I Space -3 4 62 78 156 94
Space R 3 0 78 110 124 46
R E 0 1 110 125 63 -47
E A -1 2 125 78 78 -47
A L 0 -8 78 32 171 93
L L 0 0 32 62 94 62
L Y 1 3 62 78 78 16
Y Space -3 2 78 62 125 47
Space D 2 1 62 62 858 796
D I 1 -5 62 63 93 31
I D -1 5 63 78 32 -31
D N -1 -3 78 47 171 93
N Oem7 1 -5 47 62 515 468
Oem7 T 1 6 62 78 78 16
T Space -3 1 78 31 156 78
Space K 2 -4 31 125 452 421
K N -1 2 125 78 94 -31
N W 2 4 78 62 250 172
W Back 1 -11 62 62 1404 1342
Back O -1 4 62 63 327 265
O W 0 7 63 47 94 31
W Space -3 -2 47 78 1669 1622
Space W 3 2 78 63 187 109
W H -1 -4 63 78 125 62
H A 0 5 78 140 78 0
A T 1 -4 140 93 94 -46
T Space -3 1 93 93 109 16
Space T 3 -1 93 78 125 32
T O 0 -4 78 78 514 436
O Space -3 5 78 109 172 94
Space D 2 1 109 94 218 109
D O 1 -6 94 62 110 16
O Space -3 5 62 109 156 94
Space F 2 0 109 62 515 406
F O 1 -5 62 63 93 31
O R 0 5 63 78 94 31
R Space -3 0 78 62 125 47
Space A 2 3 62 63 124 62
A Space -2 -3 63 63 78 15
Space F 2 0 63 125 250 187
F E 1 1 125 78 125 0
E W 0 1 78 62 187 109
W Space -3 -2 62 78 125 63
Space M 1 -3 78 47 218 140
M O 2 -2 47 62 125 78
O N -2 3 62 63 140 78
N T 2 1 63 78 125 62
T H -1 -1 78 47 78 0
H S 0 4 47 78 406 359
S OemPeriod -1 -7 78 62 624 546
OemPeriod Space -1 5 62 78 218 156
Space LShiftKey 1 4 78 187 749 671
LShiftKey I 2 -8 187 62 156 -31
I Space -3 4 62 78 156 94
Space F 2 0 78 109 94 16
F E 1 1 109 93 78 -31
E L -1 -6 93 47 109 16
L T 1 4 47 63 171 124
T Space -3 1 63 62 94 31
Space T 3 -1 62 93 1888 1826
T H -1 -1 93 63 93 0
H A 0 5 63 78 78 15
A T 1 -4 78 94 47 -31
T Space -3 1 94 78 62 -32
Space LShiftKey 1 4 78 141 203 125
LShiftKey I 2 -8 141 62 47 -94
I Space -3 4 62 94 156 94
Space H 2 -2 94 63 109 15
H A 0 5 63 125 16 -47
A D 0 -2 125 94 93 -32
D Space -2 -1 94 62 141 47
Space L 2 -5 62 47 1185 1123
L E 1 6 47 94 78 31
E T 0 -2 94 63 125 31
T Space -3 1 63 47 109 46
Space T 3 -1 47 78 63 16
T H -1 -1 78 78 93 15
H E 1 3 78 78 63 -15
E Space -3 -1 78 78 93 15
Space P 3 -6 78 63 702 624
P R 0 6 63 110 78 15
R E 0 1 110 78 63 -47
E V -2 -1 78 62 733 655
V I 2 -4 62 47 109 47
I O 0 -1 47 62 125 78
O U 0 2 62 78 140 78
U S -1 5 78 62 94 16
S Space -2 -2 62 62 125 63
Space G 2 -1 62 78 967 905
G E 1 2 78 63 140 62
E N -2 -3 63 62 172 109
N E 2 3 62 78 94 32
E R 0 -1 78 63 171 93
R A -1 3 63 125 125 62
A T 1 -4 125 62 94 -31
T I 0 -3 62 31 156 94
I O 0 -1 31 63 124 93
O N -2 3 63 78 125 62
N Space -1 2 78 94 577 499
Space O 3 -5 94 78 578 484
O F -1 5 78 78 109 31
F Space -2 0 78 62 125 47
Space E 3 1 62 94 140 78
E N -2 -3 94 78 140 46
N T 2 1 78 62 968 890
T R 0 1 62 125 187 125
R E 0 1 125 93 78 -47
E P 0 -7 93 46 983 890
P R 0 6 46 110 124 78
R E 0 1 110 93 63 -47
E N -2 -3 93 62 1139 1046
N E 2 3 62 94 124 62
E U 0 -4 94 62 141 47
U R 0 3 62 63 171 109
R S -1 2 63 62 765 702
S Space -2 -2 62 63 140 78
Space D 2 1 63 47 234 171
D O 1 -6 47 47 78 31
O W 0 7 47 78 172 125
W N -2 -4 78 63 140 62
N Space -1 2 63 78 733 670
Space OemMinus 4 -7 78 62 172 94
OemMinus Space -4 7 62 78 218 156
Space T 3 -1 78 78 125 47
T H -1 -1 78 47 78 0
H A 0 5 47 109 78 31
A T 1 -4 109 78 78 -31
T Space -3 1 78 62 94 16
Space LShiftKey 1 4 62 172 483 421
LShiftKey I 2 -8 172 47 156 -16
I Space -3 4 47 94 156 109
Space H 2 -2 94 63 983 889
H A 0 5 63 94 109 46
A D 0 -2 94 78 78 -16
D Space -2 -1 78 63 78 0
Space D 2 1 63 78 250 187
D R 1 -1 78 62 203 125
R O 0 -5 62 47 109 47
O P 0 -1 47 47 203 156
P P 0 0 47 78 93 46
P E 0 7 78 140 94 16
E D -1 0 140 78 78 -62
D Space -2 -1 78 62 172 94
Space T 3 -1 62 78 639 577
T H -1 -1 78 63 78 0
H E 1 3 63 78 94 31
E Space -3 -1 78 62 109 31
Space B 1 -1 62 78 312 250
B A 1 4 78 94 62 -16
A T 1 -4 94 78 125 31
T O 0 -4 78 63 187 109
O N -2 3 63 78 156 93
N Space -1 2 78 78 765 687
Space A 2 3 78 78 109 31
A S 0 -1 78 94 187 109
S Space -2 -2 94 62 141 47
Space I 3 -4 62 78 187 125
I T 0 3 78 78 93 15
T Space -3 1 78 47 125 47
Space W 3 2 47 63 187 140
W A -1 1 63 125 172 109
A S 0 -1 125 78 78 -47
S Space -2 -2 78 78 109 31
Space B 1 -1 78 93 328 250
B E 2 2 93 93 78 -15
E I 0 -5 93 125 109 16
I N -2 2 125 63 109 -16
N G 1 1 63 62 47 -16
G Space -2 1 62 78 858 796
Space P 3 -6 78 63 374 296
P A -1 9 63 94 94 31
A S 0 -1 94 47 187 93
S S 0 0 47 78 125 78
S E 1 -1 78 140 156 78
E D -1 0 140 78 62 -78
D Space -2 -1 78 94 78 0
Space T 3 -1 94 93 141 47
T O 0 -4 93 63 93 0
O Space -3 5 63 32 156 93
Space M 1 -3 32 78 78 46
M E 2 4 78 62 94 16
E OemPeriod -2 -6 62 47 1217 1155
OemPeriod Space -1 5 47 63 140 93
Space LShiftKey 1 4 63 156 109 46
LShiftKey I 2 -8 156 62 94 -62
I Space -3 4 62 63 140 78
Space M 1 -3 63 78 125 62
M E 2 4 78 47 94 16
E D -1 0 47 78 203 156
D Space -2 -1 78 62 686 608
Space W 3 2 62 78 234 172
W Oemplus 1 -10 78 31 343 265
Oemplus Oemplus 0 0 31 32 109 78
Oemplus Back 0 -1 32 47 609 577
Back Back 0 0 47 94 109 62
Back Back 0 0 94 62 156 62
Back Back 0 0 62 78 125 63
Back Back 0 0 78 78 140 62
Back T -1 8 78 109 702 624
T Space -3 1 109 62 125 16
Space W 3 2 62 78 1014 952
W I 0 -6 78 15 125 47
I T 0 3 15 31 109 94
T H -1 -1 31 94 62 31
H Space -2 2 94 110 78 -16
Space LShiftKey 1 4 110 125 999 889
LShiftKey D 1 -3 125 125 78 -47
D A 0 2 125 94 140 15
A V -1 -3 94 62 219 125
V I 2 -4 62 62 140 78
I D -1 5 62 78 125 63
D Space -2 -1 78 63 1575 1497
Space LShiftKey 1 4 63 141 203 140
LShiftKey P 2 -10 141 63 109 -32
P A -1 9 63 94 125 62
A C -1 -2 94 63 187 93
C K 1 -5 63 62 172 109
K A 0 7 62 94 1092 1030
A R 1 -3 94 62 125 31
R D -1 1 62 78 171 109
D Space -2 -1 78 78 1623 1545
Space A 2 3 78 78 93 15
A N -1 -5 78 78 94 16
N D 1 3 78 93 94 16
D Space -2 -1 93 93 78 -15
Space LShiftKey 1 4 93 203 296 203
LShiftKey B 0 -5 203 78 140 -63
B O 2 -4 78 78 188 110
O B -2 4 78 47 218 140
B Space -1 1 47 94 780 733
Space LShiftKey 1 4 94 234 172 78
LShiftKey N 0 -6 234 78 187 -47
N O 2 -3 78 47 187 109
O Y 0 3 47 62 983 936
Y C -2 3 62 125 1669 1607
C E 2 0 125 94 62 -63
E Space -3 -1 94 62 141 47
Space A 2 3 62 93 78 16
A N -1 -5 93 62 109 16
N D 1 3 62 94 78 16
D Space -2 -1 94 78 78 -16
Space T 3 -1 78 109 281 203
T R 0 1 109 78 140 31
R I 0 -4 78 63 109 31
I E 0 5 63 125 125 62
E D -1 0 125 109 63 -62
D Space -2 -1 109 62 156 47
Space T 3 -1 62 78 1107 1045
T O 0 -4 78 47 109 31
O Space -3 5 47 78 141 94
Space A 2 3 78 63 249 171
A P 1 -9 63 62 141 78
P O 0 1 62 47 156 94
O L -1 0 47 47 140 93
L O 1 0 47 62 125 78
O G -1 4 62 63 764 702
G I 1 -3 63 63 125 62
I Z -2 7 63 78 515 452
Z E 2 -2 78 78 203 125
E Space -3 -1 78 62 4243 4165
Space F 2 0 62 46 328 266
F O 1 -5 46 47 530 484
O R 0 5 47 78 78 31
R Space -3 0 78 94 109 31
Space S 2 2 94 78 421 327
S C -1 -1 78 78 188 110
C R 2 -1 78 125 202 124
R E 0 1 125 62 94 -31
E Q 0 2 62 47 218 156
Q Back 1 -12 47 63 1092 1045
Back W -1 11 63 63 125 62
W I 0 -6 63 125 172 109
I N -2 2 125 110 93 -32
N G 1 1 110 94 172 62
G Space -2 1 94 63 140 46
Space U 3 -3 63 78 3620 3557
U P 0 -3 78 78 171 93
P Space -3 6 78 110 187 109
Space S 2 2 110 78 203 93
S P 1 -8 78 78 63 -15
P Space -3 6 78 78 171 93
Space B 1 -1 78 63 468 390
B A 1 4 63 109 78 15
A D 0 -2 109 78 187 78
D L 0 -6 78 78 281 203
L Y 1 3 78 78 156 78
Y OemPeriod -2 -3 78 47 1248 1170
OemPeriod Space -1 5 47 94 156 109
Space LShiftKey 1 4 94 156 109 15
LShiftKey I 2 -8 156 63 78 -78
I Space -3 4 63 78 172 109
Space W 3 2 78 16 78 0
W A -1 1 16 140 94 78
A S 0 -1 140 109 62 -78
S Space -2 -2 109 78 156 47
Space V 1 0 78 47 686 608
V E 2 1 47 125 141 94
E R 0 -1 125 94 62 -63
R Y 0 -2 94 63 109 15
Y Space -3 2 63 62 141 78
Space Left 0 -7 62 1107 1451 1389
Left Left 0 0 1107 32 1294 187
Left Right 0 -2 32 62 375 343
Right Back 4 0 62 62 655 593
Back U -1 6 62 62 515 453
U Right -3 -6 62 1061 234 172
Right Left 0 2 1061 967 1560 499
Left Left 0 0 967 47 1154 187
Left Left 0 0 47 47 156 109
Left Back 4 -2 47 78 624 577
Back Back 0 0 78 63 156 78
Back S -2 11 63 78 796 733
S O 1 -7 78 47 93 15
O Right -3 -4 47 1030 671 624
Right Space 0 9 1030 78 3526 2496
Space P 3 -6 78 47 405 327
P U 0 3 47 47 1233 1186
U B -2 2 47 63 140 93
B L 1 -4 63 62 203 140
L I 1 1 62 47 156 94
I C -2 5 47 78 125 78
C Left -1 -8 78 702 3011 2933
Left Left 0 0 702 47 967 265
Left Left 0 0 47 62 156 109
Left Left 0 0 62 47 156 94
Left A 2 10 47 62 624 577
A Space -2 -3 62 93 281 219
Space Right 0 -9 93 702 156 63
Right Right 0 0 702 15 1014 312
Right Right 0 0 15 78 249 234
Right Right 0 0 78 78 687 609
Right Space 0 9 78 78 343 265
Space F 2 0 78 62 1685 1607
F A 0 3 62 78 109 47
A I 1 -7 78 62 125 47
I L -1 -1 62 62 140 78
L U 1 2 62 62 172 110
U R 0 3 62 124 78 16
R E 0 1 124 78 78 -46
E Oemcomma -2 -5 78 63 1138 1060
Oemcomma Space -1 4 63 62 110 47
Space A 2 3 62 109 78 16
A N -1 -5 109 62 62 -47
N D 1 3 62 63 109 47
D Space -2 -1 63 62 63 0
Space LShiftKey 1 4 62 156 156 94
LShiftKey I 2 -8 156 78 78 -78
I Space -3 4 78 94 140 62
Space E 3 1 94 62 1264 1170
E V -2 -1 62 109 171 109
V E 2 1 109 93 63 -46
E N -2 -3 93 62 140 47
N Space -1 2 62 78 156 94
Space T 3 -1 78 78 764 686
T H -1 -1 78 63 78 0
H O 1 -3 63 47 141 78
O U 0 2 47 62 125 78
U G -1 2 62 78 93 31
G H 0 -1 78 62 94 16
H T 1 1 62 94 93 31
T Space -3 1 94 62 1748 1654
Space A 2 3 62 78 171 109
A B -1 -4 78 62 141 63
B I 2 -3 62 31 171 109
I U 0 1 31 63 109 78
U T 0 2 63 47 141 78
T Space -3 1 47 63 93 46
Space Back 4 -9 63 47 1186 1123
Back Back 0 0 47 63 109 62
Back Back 0 0 63 62 125 62
Back Back 0 0 62 63 1076 1014
Back O -1 4 63 47 312 249
O U 0 2 47 62 188 141
U T 0 2 62 78 124 62
T Space -3 1 78 78 203 125
Space R 3 0 78 94 1061 983
R U 0 -3 94 62 125 31
U N -2 1 62 62 156 94
N N 0 0 62 62 109 47
N I 2 -2 62 78 156 94
I N -2 2 78 62 390 312
N G 1 1 62 78 109 47
G Space -2 1 78 47 94 16
Space A 2 3 47 78 1669 1622
A W 1 -1 78 63 156 78
W A -1 1 63 141 78 15
A Y 1 -5 141 63 265 124
Y Space -3 2 63 63 156 93
Space F 2 0 63 124 110 47
F R 1 0 124 94 93 -31
R O 0 -5 94 94 156 62
O M -2 2 94 62 63 -31
M Space -1 3 62 47 187 125
Space T 3 -1 47 62 109 62
T H -1 -1 62 62 94 32
H E 1 3 62 62 62 0
E Space -3 -1 62 63 62 0
Space V 1 0 63 78 1295 1232
V A 1 3 78 78 94 16
A L 0 -8 78 47 452 374
L L 0 0 47 63 109 62
L E 1 6 63 63 125 62
E Y 0 -3 63 62 125 62
Y OemPeriod -2 -3 62 78 1061 999
OemPeriod Space -1 5 78 78 171 93
Space LShiftKey 1 4 78 156 94 16
LShiftKey B 0 -5 156 47 140 -16
B U 2 -2 47 78 141 94
U T 0 2 78 62 109 31
T Space -3 1 62 31 109 47
Space S 2 2 31 78 109 78
S O 1 -7 78 62 94 16
O M -2 2 62 63 109 47
M E 2 4 63 78 78 15
E T 0 -2 78 62 172 94
T H -1 -1 62 47 62 0
H I 1 -2 47 125 125 78
I N -2 2 125 62 94 -31
N G 1 1 62 63 93 31
G Space -2 1 63 47 94 31
Space S 2 2 47 62 1170 1123
S L 0 -7 62 63 140 78
L O 1 0 63 62 141 78
O W 0 7 62 62 343 281
W L -1 -7 62 62 125 63
L Y 1 3 62 62 187 125
Y Space -3 2 62 78 530 468
Space B 1 -1 78 78 250 172
B E 2 2 78 78 93 15
E G -1 -2 78 31 203 125
G A 0 4 31 109 63 32
A N -1 -5 109 78 1950 1841
N Space -1 2 78 78 530 452
Space T 3 -1 78 78 172 94
T O 0 -4 78 47 93 15
O Space -3 5 47 78 141 94
Space D 2 1 78 78 218 140
D R 1 -1 78 62 172 94
R A -1 3 62 110 202 140
A W 1 -1 110 63 234 124
W Space -3 -2 63 78 141 78
Space M 1 -3 78 78 203 125
M E 2 4 78 78 452 374
E Back 1 -10 78 62 1794 1716
Back Back 0 0 62 62 484 422
Back O -1 4 62 62 577 515
O N -2 3 62 78 140 78
N Space -1 2 78 63 156 78
Space M 1 -3 63 62 94 31
M E 2 4 62 62 109 47
E Space -3 -1 62 94 499 437
Space OemMinus 4 -7 94 78 125 31
OemMinus Space -4 7 78 78 250 172
Space LShiftKey 1 4 78 188 514 436
LShiftKey I 2 -8 188 47 125 -63
I Space -3 4 47 46 141 94
Space S 2 2 46 62 109 63
S T 1 -3 62 78 171 109
T I 0 -3 78 62 110 32
I L -1 -1 62 63 171 109
L L 0 0 63 63 109 46
L Space -2 5 63 94 172 109
Space L 2 -5 94 62 952 858
L O 1 0 62 47 140 78
O V -2 5 47 94 78 31
V E 2 1 94 172 78 -16
E D -1 0 172 125 156 -16
D Space -2 -1 125 78 218 93
Space W 3 2 78 78 734 656
W H -1 -4 78 62 109 31
H A 0 5 62 141 140 78
A T 1 -4 141 93 94 -47
T Space -3 1 93 62 156 63
Space I 3 -4 62 63 374 312
I Oemplus 1 -4 63 109 375 312
Oemplus Back 0 -1 109 78 686 577
Back Back 0 0 78 78 125 47
Back LShiftKey -3 13 78 281 327 249
LShiftKey I 2 -8 281 78 297 16
I Space -3 4 78 94 171 93
Space D 2 1 94 31 453 359
D I 1 -5 31 46 47 16
I D -1 5 46 78 93 47
D Back 2 -10 78 62 718 640
Back Back 0 0 62 62 125 63
Back Back 0 0 62 62 140 78
Back Back 0 0 62 78 125 63
Back Back 0 0 78 78 140 62
Back LShiftKey -3 13 78 297 390 312
LShiftKey I 2 -8 297 62 250 -47
I Space -3 4 62 78 187 125
Space D 2 1 78 62 156 78
D I 1 -5 62 47 78 16
I D -1 5 47 46 94 47
D OemPeriod -1 -6 46 62 1591 1545
OemPeriod Space -1 5 62 78 140 78
Space LShiftKey 1 4 78 187 125 47
LShiftKey T 2 -5 187 78 140 -47
T H -1 -1 78 63 156 78
H E 1 3 63 94 78 15
E Space -3 -1 94 46 110 16
Space T 3 -1 46 109 920 874
T U 0 -2 109 62 125 16
U R 0 3 62 78 109 47
R N -2 -2 78 62 78 0
N Space -1 2 62 62 125 63
Space O 3 -5 62 63 171 109
O F -1 5 63 78 78 15
F Space -2 0 78 62 94 16
Space E 3 1 62 63 140 78
E V -2 -1 63 109 172 109
V E 2 1 109 94 78 -31
E N -2 -3 94 63 140 46
N T 2 1 63 62 94 31
T S -1 3 62 46 172 110
S Space -2 -2 46 78 889 843
Space A 2 3 78 78 312 234
A T 1 -4 78 78 140 62
T Space -3 1 78 62 125 47
Space LShiftKey 1 4 62 171 359 297
LShiftKey A 1 -1 171 125 109 -62
A P 1 -9 125 47 140 15
P P 0 0 47 31 125 78
P L -1 1 31 62 125 94
L E 1 6 62 78 109 47
E Space -3 -1 78 78 640 562
Space H 2 -2 78 63 452 374
H A 0 5 63 125 109 46
A D 0 -2 125 110 78 -47
D Space -2 -1 110 62 94 -16
Space N 1 -2 62 93 172 110
N O 2 -3 93 94 140 47
O T 0 4 94 78 47 -47
T Space -3 1 78 63 140 62
Space C 1 1 63 63 156 93
C H 1 -3 63 62 125 62
H A 0 5 62 78 62 0
A N -1 -5 78 78 328 250
N G 1 1 78 94 156 78
G E 1 2 94 46 94 0
E D -1 0 46 63 280 234
D Space -2 -1 63 78 1014 951
Space T 3 -1 78 63 203 125
T H -1 -1 63 63 78 15
H A 0 5 63 125 78 15
A T 1 -4 125 93 63 -62
T Space -3 1 93 78 46 -47
Space O 3 -5 78 78 203 125
O N -2 3 78 62 141 63
N E 2 3 62 78 93 31
E Space -3 -1 78 47 109 31
Space B 1 -1 47 62 141 94
B I 2 -3 62 62 125 63
I T 0 3 62 78 93 31
T OemPeriod -2 -4 78 78 1482 1404
OemPeriod Space -1 5 78 78 172 94
Space LShiftKey 1 4 78 234 218 140
LShiftKey I 2 -8 234 63 187 -47
I Space -3 4 63 63 156 93
Space H 2 -2 63 47 125 62
H A 0 5 47 125 78 31
A D 0 -2 125 109 94 -31
